location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37079,2020-06-03,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,0,0,81,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-20,17.46,9.03,27.09,43.95,25.505556,19.355556,32.533333,0.3556,,17.977778,63.174156
US_NC_37079,2020-06-04,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,84,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-19,12.25,10.41,26.94,40.41,26.594444,21.288889,32.361111,0.0,,20.372222,68.755821
US_NC_37079,2020-06-05,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,88,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,6,,-18,13.69,10.58,16.8,46.05,25.455556,21.811111,30.1,0.870857,,21.044444,76.718334
US_NC_37079,2020-06-06,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,92,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-8,9.88,,15.14,36.21,26.05,22.327778,31.316667,2.751667,,22.383333,80.334805
US_NC_37079,2020-06-07,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,95,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-19,12.53,,22.55,46.99,26.388889,22.377778,31.766667,0.0,,20.705556,71.172711
US_NC_37079,2020-06-08,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,9,0,104,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-19,15.33,11.2,13.56,43.63,24.005556,17.061111,30.538889,0.0,,18.288889,70.62995
US_NC_37079,2020-06-09,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,106,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-21,13.88,10.72,34.7,35.33,25.333333,19.216667,31.466667,1.0668,,20.855556,76.399724
US_NC_37079,2020-06-10,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,0,0,106,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-23,,11.58,25.0,29.88,25.727778,21.816667,31.022222,2.612571,,22.255556,81.275615
US_NC_37079,2020-06-11,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,1,0,107,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-22,13.09,10.12,26.18,37.49,24.905556,22.788889,28.983333,13.0048,,22.083333,84.491418
US_NC_37079,2020-06-12,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,10,0,117,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,4,,-22,9.71,9.71,25.49,42.49,23.333333,21.122222,26.555556,6.731,,20.938889,86.624072
US_NC_37079,2020-06-13,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,-1,0,116,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-4,11.59,,25.22,34.76,21.744444,17.133333,26.9,0.1905,,17.133333,75.32593
US_NC_37079,2020-06-14,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,118,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-19,9.43,10.68,30.16,33.3,20.144444,16.444444,24.688889,0.127,,15.788889,76.189875
US_NC_37079,2020-06-15,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,122,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-18,14.33,9.17,31.53,43.56,17.15,15.633333,20.627778,1.3208,,15.372222,89.318639
US_NC_37079,2020-06-16,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,124,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-23,15.49,,22.37,32.12,17.583333,16.488889,19.188889,28.575,,16.805556,95.235975
US_NC_37079,2020-06-17,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,128,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,12.17,10.96,23.13,48.69,19.861111,16.933333,24.738889,34.925,,17.8,87.954813
US_NC_37079,2020-06-18,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,132,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-24,13.38,,27.97,44.99,21.594444,16.522222,27.511111,0.127,,17.566667,77.920905
US_NC_37079,2020-06-19,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,134,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-23,,11.25,23.75,35.62,22.305556,16.966667,28.238889,4.741333,,19.366667,83.541963
US_NC_37079,2020-06-20,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,6,0,140,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,0,13.84,,27.68,34.6,22.566667,17.9,28.65,8.424333,,19.433333,82.614022
US_NC_37079,2020-06-21,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,144,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-12,14.72,,23.42,34.13,23.116667,17.433333,30.372222,1.651,,19.577778,80.761204
US_NC_37079,2020-06-22,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,147,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-22,9.24,17.25,25.87,40.04,26.927778,20.894444,33.272222,0.0,,22.066667,75.095341
US_NC_37079,2020-06-23,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,151,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-24,11.14,,33.44,41.48,26.611111,21.882716,31.987654,0.508,,21.691358,74.545541
US_NC_37079,2020-06-24,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,8,0,159,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-21,14.95,,24.92,31.15,26.506173,21.802469,31.425926,0.0635,,20.160494,68.235235
US_NC_37079,2020-06-25,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,1,0,160,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-21,,,30.77,42.23,23.688889,21.538889,28.1,4.2545,,21.2,86.128969
US_NC_37079,2020-06-26,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,164,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,6,,-20,,12.38,31.93,37.15,25.977778,20.777778,31.772222,0.0,,18.244444,63.140821
US_NC_37079,2020-06-27,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,8,0,172,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-3,11.18,,24.46,41.94,25.133333,18.766667,32.094444,0.0,,19.922222,73.070441
US_NC_37079,2020-06-28,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,174,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-16,,11.88,21.89,36.9,26.7,20.933333,32.611111,0.846667,,21.038889,71.269286
US_NC_37079,2020-06-29,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,0,0,174,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-20,10.22,,25.86,34.28,26.872222,22.372222,32.866667,0.0,,21.633333,73.22073
US_NC_37079,2020-06-30,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,-1,0,173,2,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-23,14.92,,22.38,32.95,25.588889,21.333333,31.472222,1.524,,22.027778,80.882166
US_NC_37079,2020-07-01,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,1,175,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-24,9.29,11.76,32.82,38.39,25.266667,20.583333,32.044444,0.0,,21.688889,80.687055
US_NC_37079,2020-07-02,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,8,0,183,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-26,13.58,10.99,28.46,40.74,25.361111,20.722222,31.538889,12.784667,,21.144444,77.576377
US_NC_37079,2020-07-03,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,-1,0,182,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-52,12.92,14.96,23.79,38.75,26.122222,19.75,33.494444,0.0,,20.277778,70.339623
US_NC_37079,2020-07-04,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,0,0,182,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-19,,,24.71,48.69,27.683333,21.061111,35.111111,0.0,,20.7,65.912439
US_NC_37079,2020-07-05,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,184,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-21,12.04,11.37,25.41,36.78,26.533333,21.972222,33.722222,3.628571,,22.483333,78.578242
US_NC_37079,2020-07-06,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,6,0,190,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-32,10.53,11.15,30.96,40.87,25.577778,19.872222,32.616667,0.0,,21.638889,79.103512
US_NC_37079,2020-07-07,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,192,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-31,11.83,,24.85,40.82,25.294444,20.938889,30.877778,2.032,,22.727778,85.924575
US_NC_37079,2020-07-08,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,-1,0,191,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,14.3,,32.18,30.99,24.805556,22.077778,29.344444,1.9304,,23.25,91.177167
US_NC_37079,2020-07-09,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,5,0,196,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-27,10.5,,29.04,38.3,26.155556,23.044444,31.027778,0.5715,,23.477778,85.264592
US_NC_37079,2020-07-10,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,200,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,16,,-26,11.2,11.2,27.01,43.48,26.888889,22.083333,33.166667,0.22225,,22.622222,77.598763
US_NC_37079,2020-07-11,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,202,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-8,14.86,,22.29,27.69,27.722222,22.266667,33.211111,1.016,,22.527778,73.487893
US_NC_37079,2020-07-12,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,11,0,213,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-20,,,35.25,32.1,27.266667,20.916667,34.066667,0.0508,,20.844444,68.193133
US_NC_37079,2020-07-13,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,10,0,223,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-24,14.51,9.67,28.41,37.48,26.005556,21.527778,32.994444,4.4704,,22.222222,79.877581
US_NC_37079,2020-07-14,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,14,0,237,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,19.81,11.07,42.53,45.45,26.077778,19.811111,34.127778,0.028222,,21.216667,74.80758
US_NC_37079,2020-07-15,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,1,0,238,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,,,34.17,45.76,27.683333,21.566667,34.083333,0.0,,22.683333,74.428799
US_NC_37079,2020-07-16,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,242,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-21,,,26.99,40.17,26.683333,20.505556,33.205556,0.0,,21.038889,71.34286
US_NC_37079,2020-07-17,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,8,0,250,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,3,,-24,11.52,,28.15,33.26,27.25,20.622222,34.188889,0.084667,,21.95,72.98115
US_NC_37079,2020-07-18,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,252,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-4,11.7,11.01,22.03,29.6,27.922222,22.577778,34.588889,0.465667,,23.25,75.942664
US_NC_37079,2020-07-19,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,0,0,252,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-23,9.37,,31.23,44.35,28.644444,23.366667,35.866667,0.028222,,23.722222,74.936852
US_NC_37079,2020-07-20,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,254,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,,10.77,27.53,43.69,30.2,24.844444,36.32716,4.741333,,24.116667,70.14525
US_NC_37079,2020-07-21,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,6,0,260,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-27,11.8,,25.96,33.63,28.744444,22.955556,35.761111,0.108857,,23.161111,72.036815
US_NC_37079,2020-07-22,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,264,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-24,9.31,,27.93,40.97,29.305556,23.527778,35.527778,0.0,,23.366667,70.591849
US_NC_37079,2020-07-23,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,5,0,269,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-22,11.87,,23.73,32.48,28.422222,24.044444,34.888889,0.145143,,23.705556,75.809572
US_NC_37079,2020-07-24,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,1,0,270,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,4,,-22,17.42,,21.15,42.92,25.494444,22.0,32.716667,8.382,,22.583333,84.113768
US_NC_37079,2020-07-25,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,0,0,270,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-8,18.02,12.02,21.36,38.05,26.633333,21.883333,33.644444,2.032,,22.083333,76.253391
US_NC_37079,2020-07-26,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,274,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-18,,,29.31,36.95,28.161111,22.483333,34.561111,0.28575,,22.733333,72.531446
US_NC_37079,2020-07-27,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,277,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,10.53,,27.25,34.06,29.188889,23.472222,35.444444,0.0,,23.205556,70.352874
US_NC_37079,2020-07-28,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,6,0,283,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-26,15.28,9.17,16.5,39.11,28.694444,23.388889,35.922222,9.8425,,23.477778,73.576812
US_NC_37079,2020-07-29,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,1,0,284,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-26,14.84,,29.67,37.71,25.455556,22.666667,32.294444,5.164667,,23.294444,87.922217
US_NC_37079,2020-07-30,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,287,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-24,,10.12,25.94,51.87,25.938889,21.555556,32.205556,0.0,,23.055556,84.272126
US_NC_37079,2020-07-31,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,10,0,297,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,10,,-24,,,25.75,38.31,28.738889,24.016667,34.522222,0.0254,,24.477778,77.89052
US_NC_37079,2020-08-01,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,8,0,305,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-2,13.17,,19.76,40.84,27.466667,23.338889,33.666667,4.0132,,24.427778,83.580586
US_NC_37079,2020-08-02,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,308,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-14,,13.85,25.81,42.81,27.566667,23.4,34.383333,1.905,,23.627778,79.210149
US_NC_37079,2020-08-03,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,3,0,311,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-26,14.85,8.91,20.79,36.82,25.65,22.338889,30.705556,8.8392,,23.677778,88.942357
US_NC_37079,2020-08-04,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,313,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-42,,,18.61,29.52,25.822222,21.805556,31.45,51.011667,,22.305556,81.041743
US_NC_37079,2020-08-05,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,5,0,318,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-27,11.6,15.87,29.9,34.78,26.227778,22.588889,31.366667,6.5532,,23.766667,86.412774
US_NC_37079,2020-08-06,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,4,0,322,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-25,,,26.03,52.68,25.561111,22.205556,31.594444,0.0,,23.422222,88.072694
US_NC_37079,2020-08-07,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,324,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,-1,,-18,17.93,,16.07,26.58,25.338889,22.111111,31.488889,8.636,,23.316667,88.643628
US_NC_37079,2020-08-08,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,2,0,326,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-1,11.64,,20.55,34.93,25.194444,21.188889,31.622222,3.9624,,22.227778,83.819007
US_NC_37079,2020-08-09,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,5,0,331,3,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,-11,12.65,,20.24,39.85,26.04321,21.179012,33.364198,11.43,,22.851852,82.644793
