location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37111,2020-08-26,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,5,0,762,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,-18,3,5.76,5.41,2.44,10.47,8.38,5.58,6.28,2.79,3.31,7.15,4.19,3.66,4.54,4.54,11.34,3.66,4.01,3.66,4.71,,,2.79,8.9,20.94,6.11,3.31,6.46,2.79,4.71,3.49,4.71,42.22,4.01,6.11,3.31,5.76,4.88,2.79,,23.882716,18.805556,31.006173,2.413,,19.484127,74.201272
US_NC_37111,2020-08-27,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,5,0,767,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,4,4.54,7.33,3.66,13.09,7.68,6.8,5.23,4.01,,7.15,3.49,2.97,,4.19,10.29,,5.76,3.66,,2.79,3.14,,8.72,24.77,4.36,,8.72,3.31,6.11,3.31,4.88,35.59,3.84,6.98,5.58,6.63,5.41,,2.44,24.020833,19.166667,30.868056,0.0,,20.898148,79.63875
US_NC_37111,2020-08-28,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,6,0,773,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,4,5.23,4.01,4.53,9.94,9.94,6.63,4.88,3.31,3.66,2.62,3.14,2.79,3.49,4.71,9.42,3.31,5.75,,4.01,3.66,,2.96,5.75,21.97,6.1,3.31,6.63,,2.96,4.18,5.41,39.24,4.71,7.5,7.5,3.84,4.36,3.14,,24.652778,20.173611,30.694444,2.19075,,21.851852,81.635796
US_NC_37111,2020-08-29,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,13,0,786,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,,5.37,6.95,3.58,13.71,6.36,5.56,5.96,3.77,2.78,5.96,4.37,,5.96,3.77,10.33,3.38,6.16,,,4.37,5.76,,7.75,22.05,5.96,3.18,10.93,,4.77,6.56,6.95,39.34,3.58,8.35,8.15,4.77,3.38,3.18,4.37,24.583333,21.444444,29.979167,3.193143,,21.407407,80.436306
US_NC_37111,2020-08-30,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,2,0,788,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,,5.91,7.88,3.74,13.4,5.71,5.12,6.7,3.35,3.15,9.46,4.92,4.14,4.92,6.5,11.43,3.15,6.3,,3.55,3.94,4.73,,6.3,22.85,4.53,3.35,10.44,3.94,3.74,4.53,4.53,40.78,4.53,8.87,8.47,4.92,4.14,3.74,2.96,23.951389,19.597222,29.159722,1.814286,,19.462963,73.456025
US_NC_37111,2020-08-31,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,788,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,4,6.65,5.8,2.56,11.6,13.31,5.46,4.26,3.92,3.24,6.48,3.07,4.26,4.26,2.9,11.09,2.9,5.63,5.46,2.9,2.39,,2.39,4.78,23.2,4.61,3.58,10.06,,5.29,3.41,7.0,37.36,4.78,9.21,7.68,4.78,4.44,,4.09,22.8125,19.881944,28.090278,9.17575,,20.944444,87.507868
US_NC_37111,2020-09-01,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,16,0,804,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,4,6.8,6.45,3.14,11.68,10.63,6.27,5.05,,3.49,5.58,3.83,2.96,,3.83,9.41,6.8,4.71,5.23,6.45,6.1,5.4,4.01,9.76,27.19,5.4,3.83,9.76,,3.83,6.1,6.62,37.65,3.49,7.49,5.58,4.71,4.01,2.79,,23.805556,20.534722,28.722222,7.9375,,21.953704,87.54651
US_NC_37111,2020-09-02,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,804,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,-21,3,3.28,6.56,3.97,11.22,10.53,6.22,4.66,5.18,3.28,6.56,2.59,3.63,,5.7,11.57,3.63,8.81,3.8,4.14,,4.83,2.59,6.22,24.52,4.83,2.59,10.71,3.45,6.39,3.97,7.25,34.54,4.83,7.43,7.77,4.32,5.01,,2.42,25.083333,20.743056,31.472222,14.097,,21.87037,80.337079
US_NC_37111,2020-09-03,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,4,0,808,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,3,3.45,5.52,2.76,10.86,9.65,5.0,4.83,3.96,3.27,5.86,4.14,3.27,3.27,3.27,9.82,5.0,6.21,4.83,4.31,3.27,5.34,3.1,9.48,23.1,5.86,3.79,9.48,2.59,4.48,5.17,4.14,39.13,4.48,10.34,4.14,5.52,3.62,,,25.243056,19.694444,31.777778,0.0,,20.648148,72.415828
US_NC_37111,2020-09-04,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,7,0,815,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,2,4.17,6.77,3.99,10.59,8.33,5.03,5.03,3.47,3.3,6.25,2.43,2.95,,5.03,14.4,5.38,3.3,4.34,3.12,3.82,4.86,,7.29,23.6,7.29,3.47,7.98,2.78,3.99,3.82,3.82,36.79,4.34,10.24,5.38,6.77,4.86,,3.64,25.118056,20.1875,31.111111,0.0,,19.842593,69.790753
US_NC_37111,2020-09-05,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,5,0,820,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,,4.07,7.74,3.26,11.82,5.91,4.28,4.07,3.26,3.67,5.5,2.85,3.46,4.07,,8.35,3.26,4.69,,3.67,5.09,3.06,3.87,6.52,20.37,4.69,5.3,11.61,3.46,2.85,4.48,4.07,39.52,4.69,9.57,3.67,4.48,3.67,,,22.541667,18.4375,27.972222,0.036286,,15.37037,62.363431
US_NC_37111,2020-09-06,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,3,0,823,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,,4.75,7.12,,14.64,9.49,5.74,4.55,5.34,4.15,7.71,4.75,3.76,3.36,5.34,6.92,4.35,4.35,4.15,3.96,2.97,4.35,4.15,8.7,21.16,6.53,2.77,9.89,,6.92,2.97,4.15,39.56,6.13,10.48,7.71,,4.35,,4.35,18.722222,12.125,26.444444,0.0,,13.240741,67.950939
US_NC_37111,2020-09-07,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,9,0,832,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,-61,,4.23,8.65,2.88,11.73,7.88,6.15,6.92,5.0,5.19,5.19,5.0,3.65,,5.0,7.88,5.96,5.0,3.27,3.85,3.65,4.81,4.04,7.5,17.5,5.77,3.65,11.54,4.62,3.08,3.65,7.5,45.19,3.08,8.65,5.58,3.27,3.08,,3.08,18.979167,12.215278,26.868056,0.0,,14.25,71.822788
US_NC_37111,2020-09-08,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-1,0,831,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,3,5.04,7.3,3.13,13.21,8.17,3.65,7.47,5.04,3.82,8.34,3.3,2.95,,5.91,10.77,4.34,6.08,5.73,4.87,4.0,5.56,5.56,7.47,24.67,8.17,3.48,10.08,3.3,4.69,5.04,7.3,44.31,3.82,7.99,5.04,3.48,3.48,,,19.583333,12.923611,27.097222,0.0,,15.277778,74.024914
US_NC_37111,2020-09-09,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,9,0,840,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,-20,2,5.48,8.05,3.42,10.96,13.02,6.51,7.54,5.14,3.77,6.68,4.45,4.28,3.25,,10.28,3.94,5.14,3.6,3.77,3.94,4.11,3.25,6.85,19.52,7.54,3.77,8.56,3.25,5.31,3.6,6.17,41.96,3.25,9.93,5.14,6.34,6.51,,2.57,21.320988,16.475309,26.160494,0.326571,,19.325397,85.115069
US_NC_37111,2020-09-10,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,840,24,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,,,,,,2,4.97,5.66,3.09,11.49,7.2,4.8,5.32,2.74,3.77,5.15,,2.4,,5.32,8.92,8.4,3.94,7.2,3.09,3.26,6.52,2.92,8.58,30.19,7.03,3.09,8.23,3.09,4.97,3.26,6.0,39.11,5.83,11.49,4.97,4.12,4.97,,4.8,23.098765,19.845679,28.487654,1.27,,20.97619,86.573263
US_NC_37111,2020-09-11,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,10,1,850,25,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-1,0,,5,-20,0,5.26,6.13,,11.22,9.46,5.26,6.49,3.33,2.63,6.84,,4.91,3.86,4.03,7.71,4.56,7.01,,,3.33,2.63,,6.13,23.14,5.43,3.86,9.29,4.03,4.21,5.26,2.63,42.42,,10.69,5.61,4.91,6.49,3.15,,23.660494,19.265432,29.740741,1.4605,,20.785714,82.109363
US_NC_37111,2020-09-12,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,8,0,858,25,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-4,2,44,4,-9,,3.77,6.34,4.36,12.09,5.75,5.35,6.54,2.77,,7.53,3.37,3.17,3.37,4.96,8.13,4.56,5.75,,3.57,2.97,4.56,,5.15,23.79,6.15,,6.94,3.57,3.77,5.35,6.74,42.62,4.56,8.13,5.55,5.55,4.36,2.97,2.97,22.635802,20.450617,27.141975,10.123714,,21.531746,91.734381
US_NC_37111,2020-09-13,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,1,0,859,25,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,2,3,,5,-8,,5.27,8.0,2.73,11.13,8.59,5.08,3.51,,,5.47,2.73,3.12,4.68,3.9,10.35,6.64,5.47,4.68,5.86,2.93,5.08,,5.86,27.13,4.29,,12.3,4.88,3.71,4.88,4.29,41.77,4.1,10.15,6.05,4.88,3.32,,3.32,21.783951,19.512346,25.858025,18.723429,,19.984127,89.103145
US_NC_37111,2020-09-14,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,4,0,863,25,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,0,1,,1,-18,1,3.65,8.18,3.65,11.83,8.7,5.57,5.05,2.96,3.31,5.92,,3.13,,3.48,9.22,6.26,4.35,7.13,3.65,4.35,2.61,3.48,8.35,23.67,3.48,2.61,7.66,4.18,3.13,4.53,6.79,41.25,4.7,7.31,6.79,6.61,5.05,,2.96,21.753086,17.969136,27.777778,1.227667,,19.722222,86.928532
US_NC_37111,2020-09-15,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,7,1,870,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-4,3,,6,-15,1,3.17,6.15,3.87,10.2,8.44,6.5,7.03,2.81,3.17,6.5,4.39,4.75,2.99,6.33,10.72,6.68,4.04,2.46,3.69,,3.34,,10.2,23.03,5.98,3.87,7.03,3.52,5.98,4.39,8.26,38.15,,6.86,8.09,4.92,5.45,2.64,2.99,19.753086,16.944444,23.864198,5.192889,,15.857143,77.520096
US_NC_37111,2020-09-16,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,870,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,3,-1,,1,-18,1,5.18,7.68,5.0,16.98,6.61,4.29,8.4,2.5,,8.76,,2.5,4.82,5.54,9.65,4.11,6.25,3.04,3.57,4.29,5.36,3.22,6.97,23.94,7.33,2.86,12.33,4.11,7.68,6.25,3.57,39.49,3.75,9.83,5.36,4.29,5.36,,3.75,17.382716,13.358025,22.320988,0.0,,13.365079,76.65715
US_NC_37111,2020-09-17,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,5,1,875,27,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-14,-9,,-15,-21,6,4.37,7.23,4.54,13.96,7.23,5.21,4.71,4.2,,8.24,4.37,,2.35,3.87,11.27,4.71,4.37,3.03,4.37,4.37,5.38,3.7,10.6,22.2,7.4,3.19,6.56,3.53,3.7,5.55,5.21,38.85,3.19,6.22,6.05,4.04,5.38,2.35,,17.961111,15.738889,20.516667,8.73125,,17.284722,95.299174
US_NC_37111,2020-09-18,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,4,-1,879,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,0,0,,10,-17,2,4.64,5.71,3.04,10.89,6.25,4.11,5.36,4.46,,7.32,3.04,3.75,,5.18,9.46,3.57,3.75,3.21,3.21,5.0,5.71,,11.79,22.86,4.64,3.75,8.75,3.75,4.82,5.54,3.57,32.5,4.46,7.68,5.0,3.93,4.82,,,20.038889,16.911111,24.494444,45.466,,16.493056,78.558492
US_NC_37111,2020-09-19,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,1,0,880,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,11,11,,15,-7,,,7.72,2.92,11.27,6.26,6.47,5.43,6.68,3.13,5.84,,3.13,2.92,4.17,5.64,4.59,4.8,,2.92,3.97,5.43,,7.93,21.92,6.68,,9.39,,3.76,5.43,5.01,38.2,6.05,7.1,8.14,,4.8,,3.13,16.377778,13.872222,20.872222,0.0,,10.541667,67.467907
US_NC_37111,2020-09-20,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,2,0,882,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,11,12,,22,-8,,6.51,6.72,3.66,12.62,9.97,3.26,4.07,3.26,4.48,7.53,,5.09,2.85,4.28,8.55,5.09,5.09,,3.66,4.48,4.68,,7.94,19.54,4.07,3.87,7.94,3.26,3.05,3.66,,38.47,3.46,7.74,6.31,4.07,,2.85,,14.244444,7.166667,19.322222,0.0,,6.125,57.637211
US_NC_37111,2020-09-21,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,1,0,883,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,4,-3,,2,-18,2,3.97,6.32,4.33,16.07,8.85,5.6,3.97,4.69,2.71,10.29,5.24,3.79,,5.42,10.47,4.15,5.6,,6.5,3.43,5.6,,7.4,29.25,8.66,4.87,9.21,3.25,3.61,6.32,4.87,41.16,4.87,9.93,5.96,5.96,3.07,,2.53,12.361111,6.677778,19.444444,0.0,,5.8125,63.349717
US_NC_37111,2020-09-22,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,1,0,884,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-1,0,,-2,-17,3,4.13,7.37,5.57,13.11,8.44,4.85,6.47,3.59,5.39,6.83,3.77,2.52,,4.67,13.47,4.13,5.57,4.31,2.69,3.23,3.77,,8.08,30.0,4.31,3.77,9.7,3.59,3.95,5.39,6.29,37.36,5.21,8.08,4.13,5.93,5.21,3.23,2.87,12.15,5.088889,20.938889,0.0,,7.798611,73.204189
US_NC_37111,2020-09-23,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,2,0,886,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,2,0,,0,-17,2,5.19,6.26,3.76,10.91,9.3,4.83,7.69,,4.65,9.84,3.4,3.94,5.01,7.33,11.09,4.83,6.08,3.4,2.68,3.94,3.58,3.04,9.66,26.83,6.62,3.76,7.87,3.04,6.26,4.65,4.65,47.77,3.76,6.08,5.55,5.19,5.01,,4.12,14.783333,8.105556,22.605556,0.0,,10.527778,74.152761
US_NC_37111,2020-09-24,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,12,0,898,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-6,-4,,-3,-18,5,2.79,6.81,5.24,10.66,9.08,4.37,4.72,4.02,4.02,6.11,2.79,5.42,4.72,4.89,9.78,3.32,5.07,4.02,4.72,3.15,6.11,,9.61,23.06,5.42,4.02,9.43,3.15,5.76,4.89,4.19,33.72,4.54,5.94,5.42,5.76,3.32,,2.45,15.9,13.272222,20.061111,1.016,,14.722222,91.066181
US_NC_37111,2020-09-25,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,74,0,972,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-7,-8,,4,-18,6,6.15,5.27,5.27,9.66,7.73,4.39,5.27,5.09,3.16,7.2,,4.04,4.39,5.62,9.31,3.51,5.62,4.04,2.63,,4.74,2.81,8.43,23.01,6.15,4.04,5.62,3.69,4.22,6.15,4.92,38.47,3.16,7.91,5.09,2.63,2.99,,4.74,15.311111,14.022222,17.233333,33.2105,,15.041667,97.648974
US_NC_37111,2020-09-26,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,7,0,979,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,6,8,,13,-9,-1,5.87,8.71,4.66,10.93,8.71,6.28,7.08,4.66,,8.71,,5.47,4.86,5.47,4.45,3.04,5.67,3.44,3.64,5.06,4.05,2.83,7.29,18.83,4.86,3.64,8.71,5.06,4.45,3.24,3.04,39.48,,6.28,7.29,,3.44,4.05,3.85,17.705556,14.966667,22.911111,8.6614,,15.777778,88.284146
US_NC_37111,2020-09-27,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,7,0,986,26,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,5,6,,15,-9,2,5.19,4.99,4.39,11.37,7.18,5.79,4.99,3.79,3.59,8.38,,4.19,2.79,5.99,8.38,4.39,4.39,4.99,4.19,4.39,4.79,3.39,2.99,23.94,4.99,,9.38,,,4.59,4.19,43.5,4.39,7.58,7.38,4.59,5.79,2.79,4.99,18.094444,14.15,23.672222,0.0,,16.201389,88.278685
US_NC_37111,2020-09-28,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,22,1,1008,27,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-1,-1,,-3,-18,2,2.98,5.78,3.15,14.35,8.4,5.25,5.6,4.2,4.2,7.53,3.15,2.98,4.38,5.08,11.2,,5.95,4.38,3.85,4.72,6.3,2.62,11.03,24.33,3.85,,9.1,3.15,4.38,5.25,4.03,43.23,4.9,6.65,6.13,3.5,5.25,3.5,3.15,20.516667,16.727778,25.861111,2.69875,,18.333333,85.813382
US_NC_37111,2020-09-29,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,3,0,1011,27,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,-8,0,,-2,-18,5,4.83,5.86,3.79,15.86,8.62,5.52,6.55,3.28,,9.14,2.41,4.31,,3.97,9.66,4.14,5.17,4.14,2.76,5.17,4.31,3.1,7.76,28.97,5.52,6.38,7.76,3.28,3.28,3.1,6.04,36.04,6.55,4.66,5.35,3.79,5.86,3.28,,18.066667,12.411111,23.694444,4.79425,,17.388889,91.644325
US_NC_37111,2020-09-30,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,7,0,1018,27,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,1,1,,-4,-20,1,5.03,5.75,,9.16,10.78,8.44,6.83,4.49,2.87,8.98,,4.67,3.05,3.95,8.8,3.59,6.83,2.52,4.13,3.95,5.03,3.41,5.75,22.09,5.93,3.77,3.59,4.67,4.85,5.39,4.67,43.47,5.39,6.29,6.83,4.31,5.75,,,13.472222,7.288889,21.266667,12.54125,,8.722222,70.788592
US_NC_37111,2020-10-01,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,16,0,1034,27,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,2,5,,5,-14,0,3.54,6.19,4.95,13.62,7.61,5.13,6.19,4.78,3.01,6.72,4.07,3.18,5.48,4.07,7.43,3.71,4.95,4.95,5.13,3.01,2.65,2.83,7.96,24.76,3.36,3.18,6.72,2.48,3.89,3.71,3.71,38.38,3.01,6.9,5.48,3.89,3.01,3.18,,14.944444,7.55,24.611111,0.0,,10.513889,72.15809
US_NC_37111,2020-10-02,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,16,0,1050,27,,,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,2,5,,17,-17,1,4.28,6.33,5.03,11.18,5.77,5.59,5.21,2.61,,7.08,,4.28,2.61,3.17,7.64,2.98,3.91,3.54,4.66,,,3.54,6.89,20.86,2.98,,9.31,3.35,4.28,5.03,5.77,35.2,3.73,6.89,4.66,,4.28,,,14.194444,7.472222,20.805556,0.0,,5.555556,54.056497
