subregion1_name,subregion2_name,date,population,new_deceased,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,state_fips,incidence_rate,normalized_incidence_rate,color
Indiana,Dearborn County,2020-01-31,49564,0.0,,0.0,,18,0.0,0.0,#00FF00
Indiana,Dearborn County,2020-07-31,49564,29.0,29.0,0.0,,18,58.510209022677756,0.7073170731707318,#7F7F00
Indiana,Dearborn County,2021-01-31,49564,20.0,49.0,0.0,,18,40.351868291501894,0.4878048780487804,#3FBF00
Indiana,Dearborn County,2021-07-31,49564,32.0,81.0,8676.0,20636.0,18,64.56298926640304,0.7804878048780488,#BF3F00
Indiana,Dearborn County,2022-01-31,49564,41.0,122.0,8964.0,29600.0,18,82.72132999757889,1.0,#FF0000
Indiana,Dearborn County,2022-07-31,49564,18.0,140.0,2067.0,31667.0,18,36.31668146235171,0.43902439024390244,#3FBF00
Indiana,Dearborn County,2023-01-31,49564,0.0,,184.0,31851.0,18,0.0,0.0,#00FF00
Illinois,Pike County,2020-01-31,15668,0.0,,0.0,,17,0.0,0.0,#00FF00
Illinois,Pike County,2020-07-31,15668,0.0,0.0,0.0,,17,0.0,0.0,#00FF00
Illinois,Pike County,2021-01-31,15668,50.0,50.0,0.0,,17,319.1217768700536,1.0,#FF0000
Illinois,Pike County,2021-07-31,15668,6.0,56.0,865.0,4633.0,17,38.29461322440643,0.12,#00FF00
Illinois,Pike County,2022-01-31,15668,10.0,66.0,1591.0,6224.0,17,63.82435537401072,0.19999999999999998,#00FF00
Illinois,Pike County,2022-07-31,15668,4.0,70.0,238.0,6462.0,17,25.529742149604292,0.08,#00FF00
Illinois,Pike County,2023-01-31,15668,0.0,,14.0,6476.0,17,0.0,0.0,#00FF00
Arkansas,Little River County,2020-01-31,12373,0.0,,0.0,,05,0.0,0.0,#00FF00
Arkansas,Little River County,2020-07-31,12373,1.0,1.0,0.0,,05,8.082114281095935,0.023809523809523808,#00FF00
Arkansas,Little River County,2021-01-31,12373,38.0,39.0,0.0,,05,307.1203426816455,0.9047619047619047,#BF3F00
Arkansas,Little River County,2021-07-31,12373,4.0,43.0,771.0,2479.0,05,32.32845712438374,0.09523809523809523,#00FF00
Arkansas,Little River County,2022-01-31,12373,42.0,85.0,2222.0,4701.0,05,339.4487998060293,1.0,#FF0000
Arkansas,Little River County,2022-07-31,12373,19.0,104.0,339.0,5040.0,05,153.56017134082276,0.45238095238095233,#3FBF00
Arkansas,Little River County,2023-01-31,12373,0.0,,18.0,5058.0,05,0.0,0.0,#00FF00
Texas,Brazoria County,2020-01-31,361853,0.0,,0.0,,48,0.0,0.0,#00FF00
Texas,Brazoria County,2020-07-31,361853,67.0,67.0,0.0,,48,18.51580614227324,0.18306010928961747,#00FF00
Texas,Brazoria County,2021-01-31,361853,241.0,308.0,0.0,,48,66.60163104907241,0.6584699453551912,#7F7F00
Texas,Brazoria County,2021-07-31,361853,238.0,546.0,0.0,0.0,48,65.77256510240346,0.6502732240437158,#7F7F00
Texas,Brazoria County,2022-01-31,361853,366.0,912.0,211096.0,211096.0,48,101.14604549361205,1.0,#FF0000
Texas,Brazoria County,2022-07-31,361853,71.0,983.0,10737.0,221833.0,48,19.621227404498512,0.19398907103825136,#00FF00
Texas,Brazoria County,2023-01-31,361853,0.0,,-957.0,220876.0,48,0.0,0.0,#00FF00
Mississippi,Alcorn County,2020-01-31,37165,0.0,,0.0,,28,0.0,0.0,#00FF00
Mississippi,Alcorn County,2020-07-31,37165,3.0,3.0,0.0,,28,8.072110856989102,0.054545454545454536,#00FF00
Mississippi,Alcorn County,2021-01-31,37165,55.0,58.0,0.0,,28,147.98869904480023,1.0,#FF0000
Mississippi,Alcorn County,2021-07-31,37165,16.0,74.0,3196.0,9979.0,28,43.05125790394188,0.2909090909090909,#3FBF00
Mississippi,Alcorn County,2022-01-31,37165,52.0,126.0,3935.0,13914.0,28,139.9165881878111,0.9454545454545453,#BF3F00
Mississippi,Alcorn County,2022-07-31,37165,34.0,160.0,798.0,14712.0,28,91.4839230458765,0.6181818181818182,#7F7F00
Mississippi,Alcorn County,2023-01-31,37165,0.0,,134.0,14846.0,28,0.0,0.0,#00FF00
Pennsylvania,Wayne County,2020-01-31,51192,0.0,,0.0,,42,0.0,0.0,#00FF00
Pennsylvania,Wayne County,2020-07-31,51192,8.0,8.0,0.0,,42,15.62744178777934,0.11428571428571428,#00FF00
Pennsylvania,Wayne County,2021-01-31,51192,39.0,47.0,0.0,,42,76.18377871542428,0.5571428571428572,#7F7F00
Pennsylvania,Wayne County,2021-07-31,51192,37.0,84.0,10583.0,25897.0,42,72.27691826847945,0.5285714285714286,#7F7F00
Pennsylvania,Wayne County,2022-01-31,51192,70.0,154.0,4517.0,30414.0,42,136.74011564306923,1.0,#FF0000
Pennsylvania,Wayne County,2022-07-31,51192,18.0,172.0,1766.0,32180.0,42,35.16174402250352,0.2571428571428572,#3FBF00
Pennsylvania,Wayne County,2023-01-31,51192,0.0,,212.0,32392.0,42,0.0,0.0,#00FF00
Montana,Deer Lodge County,2020-01-31,9100,0.0,,0.0,,30,0.0,0.0,#00FF00
Montana,Deer Lodge County,2020-07-31,9100,0.0,0.0,0.0,,30,0.0,0.0,#00FF00
Montana,Deer Lodge County,2021-01-31,9100,10.0,10.0,0.0,,30,109.89010989010988,0.7692307692307692,#BF3F00
Montana,Deer Lodge County,2021-07-31,9100,6.0,16.0,926.0,4302.0,30,65.93406593406593,0.46153846153846145,#3FBF00
Montana,Deer Lodge County,2022-01-31,9100,13.0,29.0,896.0,5198.0,30,142.85714285714286,1.0,#FF0000
Montana,Deer Lodge County,2022-07-31,9100,0.0,29.0,178.0,5376.0,30,0.0,0.0,#00FF00
Montana,Deer Lodge County,2023-01-31,9100,0.0,,24.0,5400.0,30,0.0,0.0,#00FF00
Michigan,Luce County,2020-01-31,6370,0.0,,0.0,,26,0.0,0.0,#00FF00
Michigan,Luce County,2020-07-31,6370,0.0,0.0,0.0,,26,0.0,0.0,#00FF00
Michigan,Luce County,2021-01-31,6370,2.0,2.0,0.0,,26,31.39717425431711,0.3333333333333333,#3FBF00
Michigan,Luce County,2021-07-31,6370,4.0,6.0,757.0,2344.0,26,62.79434850863422,0.6666666666666666,#7F7F00
Michigan,Luce County,2022-01-31,6370,2.0,8.0,377.0,2721.0,26,31.39717425431711,0.3333333333333333,#3FBF00
Michigan,Luce County,2022-07-31,6370,6.0,14.0,92.0,2813.0,26,94.19152276295134,1.0,#FF0000
Michigan,Luce County,2023-01-31,6370,0.0,,9.0,2822.0,26,0.0,0.0,#00FF00
Florida,Lake County,2020-01-31,345432,0.0,,0.0,,12,0.0,0.0,#00FF00
Florida,Lake County,2020-07-31,345432,51.0,51.0,0.0,,12,14.764121447926074,0.0831973898858075,#00FF00
Florida,Lake County,2021-01-31,345432,374.0,425.0,0.0,,12,108.27022395145788,0.6101141924959216,#7F7F00
Florida,Lake County,2021-07-31,345432,238.0,663.0,64752.0,185055.0,12,68.89923342365502,0.38825448613376834,#3FBF00
Florida,Lake County,2022-01-31,345432,613.0,1276.0,51427.0,236482.0,12,177.45894995252323,1.0,#FF0000
Florida,Lake County,2022-07-31,345432,225.0,1501.0,9029.0,245511.0,12,65.13582991732092,0.367047308319739,#3FBF00
Florida,Lake County,2023-01-31,345432,0.0,,1016.0,246527.0,12,0.0,0.0,#00FF00
Virginia,Rockbridge County,2020-01-31,22668,0.0,,0.0,,51,0.0,0.0,#00FF00
Virginia,Rockbridge County,2020-07-31,22668,0.0,0.0,0.0,,51,0.0,0.0,#00FF00
Virginia,Rockbridge County,2021-01-31,22668,29.0,29.0,0.0,,51,127.93365096170814,1.0,#FF0000
Virginia,Rockbridge County,2021-07-31,22668,19.0,48.0,922.0,2977.0,51,83.81859890594671,0.6551724137931034,#7F7F00
Virginia,Rockbridge County,2022-01-31,22668,25.0,73.0,7318.0,10295.0,51,110.28763013940356,0.8620689655172413,#BF3F00
Virginia,Rockbridge County,2022-07-31,22668,6.0,79.0,155.0,10450.0,51,26.469031233456857,0.20689655172413793,#00FF00
Virginia,Rockbridge County,2023-01-31,22668,0.0,,19.0,10469.0,51,0.0,0.0,#00FF00
Vermont,Windsor County,2020-01-31,55224,0.0,,0.0,,50,0.0,0.0,#00FF00
Vermont,Windsor County,2020-07-31,55224,2.0,2.0,0.0,,50,3.6216137911053163,0.058823529411764705,#00FF00
Vermont,Windsor County,2021-01-31,55224,4.0,6.0,0.0,,50,7.243227582210633,0.11764705882352941,#00FF00
Vermont,Windsor County,2021-07-31,55224,7.0,13.0,11400.0,24923.0,50,12.67564826886861,0.20588235294117652,#00FF00
Vermont,Windsor County,2022-01-31,55224,34.0,47.0,2348.0,27271.0,50,61.56743444879038,1.0,#FF0000
Vermont,Windsor County,2022-07-31,55224,5.0,52.0,824.0,28095.0,50,9.054034477763292,0.14705882352941177,#00FF00
Vermont,Windsor County,2023-01-31,55224,0.0,,221.0,28316.0,50,0.0,0.0,#00FF00
Oregon,Washington County,2020-01-31,591336,0.0,,0.0,,41,0.0,0.0,#00FF00
Oregon,Washington County,2020-07-31,591336,22.0,22.0,0.0,,41,3.7203890850548587,0.10185185185185185,#00FF00
Oregon,Washington County,2021-01-31,591336,169.0,191.0,0.0,,41,28.579352517012328,0.7824074074074074,#BF3F00
Oregon,Washington County,2021-07-31,591336,67.0,258.0,215041.0,371441.0,41,11.330275849939797,0.3101851851851852,#3FBF00
Oregon,Washington County,2022-01-31,591336,216.0,474.0,75372.0,446813.0,41,36.52745647144771,1.0,#FF0000
Oregon,Washington County,2022-07-31,591336,120.0,594.0,18067.0,464880.0,41,20.2930313730265,0.5555555555555555,#7F7F00
Oregon,Washington County,2023-01-31,591336,0.0,,1822.0,466702.0,41,0.0,0.0,#00FF00
West Virginia,Jackson County,2020-01-31,28908,0.0,,0.0,,54,0.0,0.0,#00FF00
West Virginia,Jackson County,2020-07-31,28908,19.0,19.0,0.0,,54,65.7257506572575,0.35185185185185186,#3FBF00
West Virginia,Jackson County,2021-01-31,28908,26.0,45.0,0.0,,54,89.94050089940501,0.48148148148148145,#3FBF00
West Virginia,Jackson County,2021-07-31,28908,17.0,62.0,1789.0,4742.0,54,58.807250588072506,0.3148148148148148,#3FBF00
West Virginia,Jackson County,2022-01-31,28908,54.0,116.0,9920.0,14662.0,54,186.79950186799502,1.0,#FF0000
West Virginia,Jackson County,2022-07-31,28908,16.0,132.0,422.0,15084.0,54,55.34800055348,0.2962962962962963,#3FBF00
West Virginia,Jackson County,2023-01-31,28908,0.0,,64.0,15148.0,54,0.0,0.0,#00FF00
Indiana,Dubois County,2020-01-31,42538,0.0,,0.0,,18,0.0,0.0,#00FF00
Indiana,Dubois County,2020-07-31,42538,12.0,12.0,0.0,,18,28.210070995345337,0.16901408450704225,#00FF00
Indiana,Dubois County,2021-01-31,42538,71.0,83.0,0.0,,18,166.90958672245992,1.0,#FF0000
Indiana,Dubois County,2021-07-31,42538,36.0,119.0,6997.0,19539.0,18,84.63021298603601,0.5070422535211268,#7F7F00
Indiana,Dubois County,2022-01-31,42538,37.0,156.0,4418.0,23957.0,18,86.98105223564812,0.5211267605633803,#7F7F00
Indiana,Dubois County,2022-07-31,42538,9.0,165.0,1124.0,25081.0,18,21.157553246509003,0.1267605633802817,#00FF00
Indiana,Dubois County,2023-01-31,42538,0.0,,102.0,25183.0,18,0.0,0.0,#00FF00
West Virginia,Taylor County,2020-01-31,16914,0.0,,0.0,,54,0.0,0.0,#00FF00
West Virginia,Taylor County,2020-07-31,16914,0.0,0.0,0.0,,54,0.0,0.0,#00FF00
West Virginia,Taylor County,2021-01-31,16914,17.0,17.0,0.0,,54,100.50845453470497,0.5,#7F7F00
West Virginia,Taylor County,2021-07-31,16914,8.0,25.0,349.0,660.0,54,47.29809625162587,0.23529411764705885,#00FF00
West Virginia,Taylor County,2022-01-31,16914,34.0,59.0,7115.0,7775.0,54,201.01690906940993,1.0,#FF0000
West Virginia,Taylor County,2022-07-31,16914,14.0,73.0,209.0,7984.0,54,82.77166844034528,0.41176470588235303,#3FBF00
West Virginia,Taylor County,2023-01-31,16914,0.0,,43.0,8027.0,54,0.0,0.0,#00FF00
Texas,Gregg County,2020-01-31,122852,0.0,,0.0,,48,0.0,0.0,#00FF00
Texas,Gregg County,2020-07-31,122852,22.0,22.0,0.0,,48,17.907726369941066,0.09205020920502091,#00FF00
Texas,Gregg County,2021-01-31,122852,233.0,255.0,0.0,,48,189.6591020089213,0.9748953974895398,#BF3F00
Texas,Gregg County,2021-07-31,122852,110.0,365.0,0.0,0.0,48,89.53863184970534,0.46025104602510464,#3FBF00
Texas,Gregg County,2022-01-31,122852,239.0,604.0,54208.0,54208.0,48,194.5430273825416,1.0,#FF0000
Texas,Gregg County,2022-07-31,122852,83.0,687.0,2528.0,56736.0,48,67.56096766841402,0.34728033472803344,#3FBF00
Texas,Gregg County,2023-01-31,122852,0.0,,-637.0,56099.0,48,0.0,0.0,#00FF00
Louisiana,Caddo Parish,2020-01-31,245935,0.0,,0.0,,22,0.0,0.0,#00FF00
Louisiana,Caddo Parish,2020-07-31,245935,277.0,277.0,0.0,,22,112.63138634191961,0.836858006042296,#BF3F00
Louisiana,Caddo Parish,2021-01-31,245935,331.0,608.0,0.0,,22,134.58840750604836,1.0,#FF0000
Louisiana,Caddo Parish,2021-07-31,245935,163.0,771.0,21648.0,80485.0,22,66.27767499542563,0.49244712990936557,#3FBF00
Louisiana,Caddo Parish,2022-01-31,245935,260.0,1031.0,32498.0,112983.0,22,105.71899079024945,0.7854984894259818,#BF3F00
Louisiana,Caddo Parish,2022-07-31,245935,125.0,1156.0,5179.0,118162.0,22,50.826437879927624,0.377643504531722,#3FBF00
Louisiana,Caddo Parish,2023-01-31,245935,0.0,,352.0,118514.0,22,0.0,0.0,#00FF00
Iowa,Clarke County,2020-01-31,9396,0.0,,0.0,,19,0.0,0.0,#00FF00
Iowa,Clarke County,2020-07-31,9396,3.0,3.0,0.0,,19,31.928480204342275,0.27272727272727276,#3FBF00
Iowa,Clarke County,2021-01-31,9396,10.0,13.0,0.0,,19,106.42826734780758,0.9090909090909091,#BF3F00
Iowa,Clarke County,2021-07-31,9396,11.0,24.0,1110.0,4033.0,19,117.07109408258833,1.0,#FF0000
Iowa,Clarke County,2022-01-31,9396,8.0,32.0,987.0,5020.0,19,85.14261387824607,0.7272727272727273,#7F7F00
Iowa,Clarke County,2022-07-31,9396,5.0,37.0,182.0,5202.0,19,53.21413367390379,0.45454545454545453,#3FBF00
Iowa,Clarke County,2023-01-31,9396,0.0,,26.0,5228.0,19,0.0,0.0,#00FF00
Idaho,Adams County,2020-01-31,4127,0.0,,0.0,,16,0.0,0.0,#00FF00
Idaho,Adams County,2020-07-31,4127,0.0,0.0,0.0,,16,0.0,0.0,#00FF00
Idaho,Adams County,2021-01-31,4127,3.0,3.0,0.0,,16,72.6920281075842,0.30000000000000004,#3FBF00
Idaho,Adams County,2021-07-31,4127,1.0,4.0,344.0,1423.0,16,24.2306760358614,0.1,#00FF00
Idaho,Adams County,2022-01-31,4127,10.0,14.0,422.0,1845.0,16,242.30676035861399,1.0,#FF0000
Idaho,Adams County,2022-07-31,4127,1.0,15.0,104.0,1949.0,16,24.2306760358614,0.1,#00FF00
Idaho,Adams County,2023-01-31,4127,0.0,,-38.0,1911.0,16,0.0,0.0,#00FF00
Michigan,Kalamazoo County,2020-01-31,262998,0.0,,0.0,,26,0.0,0.0,#00FF00
Michigan,Kalamazoo County,2020-07-31,262998,80.0,80.0,0.0,,26,30.418482269827148,0.3493449781659389,#3FBF00
Michigan,Kalamazoo County,2021-01-31,262998,229.0,309.0,0.0,,26,87.0729054973802,1.0,#FF0000
Michigan,Kalamazoo County,2021-07-31,262998,94.0,403.0,42153.0,131699.0,26,35.7417166670469,0.41048034934497823,#3FBF00
Michigan,Kalamazoo County,2022-01-31,262998,205.0,608.0,27069.0,158768.0,26,77.94736081643205,0.8951965065502182,#BF3F00
Michigan,Kalamazoo County,2022-07-31,262998,67.0,675.0,5967.0,164735.0,26,25.475478900980235,0.2925764192139738,#3FBF00
Michigan,Kalamazoo County,2023-01-31,262998,0.0,,952.0,165687.0,26,0.0,0.0,#00FF00
Texas,Hartley County,2020-01-31,5716,0.0,,0.0,,48,0.0,0.0,#00FF00
Texas,Hartley County,2020-07-31,5716,2.0,2.0,0.0,,48,34.98950314905528,1.0,#FF0000
Texas,Hartley County,2021-01-31,5716,0.0,2.0,0.0,,48,0.0,0.0,#00FF00
Texas,Hartley County,2021-07-31,5716,0.0,2.0,0.0,0.0,48,0.0,0.0,#00FF00
Texas,Hartley County,2022-01-31,5716,1.0,3.0,2650.0,2650.0,48,17.49475157452764,0.5,#7F7F00
Texas,Hartley County,2022-07-31,5716,0.0,3.0,92.0,2742.0,48,0.0,0.0,#00FF00
Texas,Hartley County,2023-01-31,5716,0.0,,-86.0,2656.0,48,0.0,0.0,#00FF00
Montana,Broadwater County,2020-01-31,5917,0.0,,0.0,,30,0.0,0.0,#00FF00
Montana,Broadwater County,2020-07-31,5917,0.0,0.0,0.0,,30,0.0,0.0,#00FF00
Montana,Broadwater County,2021-01-31,5917,3.0,3.0,0.0,,30,50.7013689369613,0.25,#3FBF00
Montana,Broadwater County,2021-07-31,5917,3.0,6.0,472.0,1670.0,30,50.7013689369613,0.25,#3FBF00
Montana,Broadwater County,2022-01-31,5917,12.0,18.0,367.0,2037.0,30,202.8054757478452,1.0,#FF0000
Montana,Broadwater County,2022-07-31,5917,3.0,21.0,100.0,2137.0,30,50.7013689369613,0.25,#3FBF00
Montana,Broadwater County,2023-01-31,5917,0.0,,15.0,2152.0,30,0.0,0.0,#00FF00
Arkansas,Izard County,2020-01-31,13666,0.0,,0.0,,05,0.0,0.0,#00FF00
Arkansas,Izard County,2020-07-31,13666,1.0,1.0,0.0,,05,7.317430118542368,0.028571428571428567,#00FF00
Arkansas,Izard County,2021-01-31,13666,35.0,36.0,0.0,,05,256.1100541489829,1.0,#FF0000
Arkansas,Izard County,2021-07-31,13666,9.0,45.0,1039.0,3466.0,05,65.85687106688131,0.2571428571428571,#3FBF00
Arkansas,Izard County,2022-01-31,13666,17.0,62.0,1579.0,5045.0,05,124.39631201522025,0.48571428571428565,#3FBF00
Arkansas,Izard County,2022-07-31,13666,8.0,70.0,213.0,5258.0,05,58.53944094833894,0.22857142857142854,#00FF00
Arkansas,Izard County,2023-01-31,13666,0.0,,623.0,5881.0,05,0.0,0.0,#00FF00
Tennessee,McMinn County,2020-01-31,52931,0.0,,0.0,,47,0.0,0.0,#00FF00
Tennessee,McMinn County,2020-07-31,52931,20.0,20.0,0.0,,47,37.785040902306775,0.18691588785046728,#00FF00
Tennessee,McMinn County,2021-01-31,52931,59.0,79.0,0.0,,47,111.465870661805,0.5514018691588785,#7F7F00
Tennessee,McMinn County,2021-07-31,52931,26.0,105.0,6683.0,15526.0,47,49.12055317299882,0.2429906542056075,#00FF00
Tennessee,McMinn County,2022-01-31,52931,107.0,212.0,5428.0,20954.0,47,202.14996882734127,1.0,#FF0000
Tennessee,McMinn County,2022-07-31,52931,48.0,260.0,914.0,21868.0,47,90.68409816553627,0.4485981308411215,#3FBF00
Tennessee,McMinn County,2023-01-31,52931,0.0,,97.0,21965.0,47,0.0,0.0,#00FF00
Arkansas,St. Francis County,2020-01-31,25997,0.0,,0.0,,05,0.0,0.0,#00FF00
Arkansas,St. Francis County,2020-07-31,25997,3.0,3.0,0.0,,05,11.539793053044582,0.10344827586206895,#00FF00
Arkansas,St. Francis County,2021-01-31,25997,29.0,32.0,0.0,,05,111.55133284609764,1.0,#FF0000
Arkansas,St. Francis County,2021-07-31,25997,14.0,46.0,1865.0,7943.0,05,53.85236758087471,0.4827586206896551,#3FBF00
Arkansas,St. Francis County,2022-01-31,25997,29.0,75.0,4154.0,12097.0,05,111.55133284609764,1.0,#FF0000
Arkansas,St. Francis County,2022-07-31,25997,21.0,96.0,759.0,12856.0,05,80.77855137131208,0.7241379310344828,#7F7F00
Arkansas,St. Francis County,2023-01-31,25997,0.0,,28.0,12884.0,05,0.0,0.0,#00FF00
Georgia,Stewart County,2020-01-31,6314,0.0,,0.0,,13,0.0,0.0,#00FF00
Georgia,Stewart County,2020-07-31,6314,5.0,5.0,0.0,,13,79.18910357934749,0.3846153846153847,#3FBF00
Georgia,Stewart County,2021-01-31,6314,13.0,18.0,0.0,,13,205.89166930630344,1.0,#FF0000
Georgia,Stewart County,2021-07-31,6314,7.0,25.0,355.0,916.0,13,110.86474501108647,0.5384615384615384,#7F7F00
Georgia,Stewart County,2022-01-31,6314,6.0,31.0,1171.0,2087.0,13,95.02692429521697,0.4615384615384615,#3FBF00
Georgia,Stewart County,2022-07-31,6314,4.0,35.0,93.0,2180.0,13,63.351282863477984,0.3076923076923077,#3FBF00
Georgia,Stewart County,2023-01-31,6314,0.0,,16.0,2196.0,13,0.0,0.0,#00FF00
Pennsylvania,Lackawanna County,2020-01-31,210451,0.0,,0.0,,42,0.0,0.0,#00FF00
Pennsylvania,Lackawanna County,2020-07-31,210451,212.0,212.0,0.0,,42,100.73603831770815,1.0,#FF0000
Pennsylvania,Lackawanna County,2021-01-31,210451,143.0,355.0,0.0,,42,67.94930886524655,0.6745283018867926,#7F7F00
Pennsylvania,Lackawanna County,2021-07-31,210451,130.0,485.0,47389.0,124025.0,42,61.77209896840595,0.6132075471698114,#7F7F00
Pennsylvania,Lackawanna County,2022-01-31,210451,179.0,664.0,18961.0,142986.0,42,85.05542857957434,0.8443396226415095,#BF3F00
Pennsylvania,Lackawanna County,2022-07-31,210451,112.0,776.0,7132.0,150118.0,42,53.21903911124204,0.5283018867924528,#7F7F00
Pennsylvania,Lackawanna County,2023-01-31,210451,0.0,,1143.0,151261.0,42,0.0,0.0,#00FF00
Colorado,Denver County,2020-01-31,704961,0.0,,0.0,,08,0.0,0.0,#00FF00
Colorado,Denver County,2020-07-31,704961,412.0,412.0,0.0,,08,58.442949326274785,1.0,#FF0000
Colorado,Denver County,2021-01-31,704961,332.0,744.0,0.0,,08,47.09480382602725,0.8058252427184466,#BF3F00
Colorado,Denver County,2021-07-31,704961,108.0,852.0,194692.0,338065.0,08,15.319996425334166,0.2621359223300971,#3FBF00
Colorado,Denver County,2022-01-31,704961,333.0,1185.0,199180.0,537245.0,08,47.23665564478035,0.808252427184466,#BF3F00
Colorado,Denver County,2022-07-31,704961,175.0,1360.0,22689.0,559934.0,08,24.824068281791472,0.42475728155339804,#3FBF00
Colorado,Denver County,2023-01-31,704961,0.0,,4417.0,564351.0,08,0.0,0.0,#00FF00
Idaho,Idaho County,2020-01-31,16373,0.0,,0.0,,16,0.0,0.0,#00FF00
Idaho,Idaho County,2020-07-31,16373,0.0,0.0,0.0,,16,0.0,0.0,#00FF00
Idaho,Idaho County,2021-01-31,16373,17.0,17.0,0.0,,16,103.82947535576865,0.653846153846154,#7F7F00
Idaho,Idaho County,2021-07-31,16373,1.0,18.0,872.0,3828.0,16,6.107616197398156,0.038461538461538464,#00FF00
Idaho,Idaho County,2022-01-31,16373,26.0,44.0,1185.0,5013.0,16,158.79802113235203,1.0,#FF0000
Idaho,Idaho County,2022-07-31,16373,8.0,52.0,325.0,5338.0,16,48.860929579185246,0.3076923076923077,#3FBF00
Idaho,Idaho County,2023-01-31,16373,0.0,,-134.0,5204.0,16,0.0,0.0,#00FF00
Louisiana,St. Helena Parish,2020-01-31,10322,0.0,,0.0,,22,0.0,0.0,#00FF00
Louisiana,St. Helena Parish,2020-07-31,10322,1.0,1.0,0.0,,22,9.688044952528578,0.1111111111111111,#00FF00
Louisiana,St. Helena Parish,2021-01-31,10322,7.0,8.0,0.0,,22,67.81631466770006,0.7777777777777778,#BF3F00
Louisiana,St. Helena Parish,2021-07-31,10322,4.0,12.0,593.0,2031.0,22,38.75217981011431,0.4444444444444444,#3FBF00
Louisiana,St. Helena Parish,2022-01-31,10322,9.0,21.0,1046.0,3077.0,22,87.19240457275721,1.0,#FF0000
Louisiana,St. Helena Parish,2022-07-31,10322,2.0,23.0,150.0,3227.0,22,19.376089905057157,0.2222222222222222,#00FF00
Louisiana,St. Helena Parish,2023-01-31,10322,0.0,,13.0,3240.0,22,0.0,0.0,#00FF00
Virginia,Roanoke,2020-01-31,98986,0.0,,0.0,,51,0.0,0.0,#00FF00
Virginia,Roanoke,2020-07-31,98986,11.0,11.0,0.0,,51,11.11268260158002,0.10185185185185185,#00FF00
Virginia,Roanoke,2021-01-31,98986,108.0,119.0,0.0,,51,109.10633827005839,1.0,#FF0000
Virginia,Roanoke,2021-07-31,98986,81.0,200.0,3165.0,7299.0,51,81.8297537025438,0.7500000000000001,#BF3F00
Virginia,Roanoke,2022-01-31,98986,84.0,284.0,32903.0,40202.0,51,84.86048532115653,0.7777777777777779,#BF3F00
Virginia,Roanoke,2022-07-31,98986,92.0,376.0,788.0,40990.0,51,92.94243630412382,0.8518518518518519,#BF3F00
Virginia,Roanoke,2023-01-31,98986,0.0,,98.0,41088.0,51,0.0,0.0,#00FF00
Ohio,Darke County,2020-01-31,51549,0.0,,0.0,,39,0.0,0.0,#00FF00
Ohio,Darke County,2020-07-31,51549,27.0,27.0,0.0,,39,52.37734970610487,0.3698630136986301,#3FBF00
Ohio,Darke County,2021-01-31,51549,69.0,96.0,0.0,,39,133.85322702671246,0.9452054794520548,#BF3F00
Ohio,Darke County,2021-07-31,51549,35.0,131.0,4094.0,15941.0,39,67.89656443383964,0.47945205479452047,#3FBF00
Ohio,Darke County,2022-01-31,51549,73.0,204.0,3730.0,19671.0,39,141.61283439057985,1.0,#FF0000
Ohio,Darke County,2022-07-31,51549,35.0,239.0,859.0,20530.0,39,67.89656443383964,0.47945205479452047,#3FBF00
Ohio,Darke County,2023-01-31,51549,0.0,,113.0,20643.0,39,0.0,0.0,#00FF00
Oklahoma,Blaine County,2020-01-31,9512,0.0,,0.0,,40,0.0,0.0,#00FF00
Oklahoma,Blaine County,2020-07-31,9512,0.0,0.0,0.0,,40,0.0,0.0,#00FF00
Oklahoma,Blaine County,2021-01-31,9512,6.0,6.0,0.0,,40,63.07821698906645,0.42857142857142855,#3FBF00
Oklahoma,Blaine County,2021-07-31,9512,14.0,20.0,785.0,3090.0,40,147.1825063078217,1.0,#FF0000
Oklahoma,Blaine County,2022-01-31,9512,14.0,34.0,1211.0,4301.0,40,147.1825063078217,1.0,#FF0000
Oklahoma,Blaine County,2022-07-31,9512,9.0,43.0,155.0,4456.0,40,94.61732548359966,0.6428571428571428,#7F7F00
Oklahoma,Blaine County,2023-01-31,9512,0.0,,14.0,4470.0,40,0.0,0.0,#00FF00
Virginia,King and Queen County,2020-01-31,6999,0.0,,0.0,,51,0.0,0.0,#00FF00
Virginia,King and Queen County,2020-07-31,6999,1.0,1.0,0.0,,51,14.287755393627661,0.25,#3FBF00
Virginia,King and Queen County,2021-01-31,6999,2.0,3.0,0.0,,51,28.575510787255322,0.5,#7F7F00
Virginia,King and Queen County,2021-07-31,6999,4.0,7.0,663.0,1765.0,51,57.151021574510644,1.0,#FF0000
Virginia,King and Queen County,2022-01-31,6999,3.0,10.0,1737.0,3502.0,51,42.86326618088298,0.75,#BF3F00
Virginia,King and Queen County,2022-07-31,6999,2.0,12.0,118.0,3620.0,51,28.575510787255322,0.5,#7F7F00
Virginia,King and Queen County,2023-01-31,6999,0.0,,29.0,3649.0,51,0.0,0.0,#00FF00
Nebraska,Sarpy County,2020-01-31,181376,0.0,,0.0,,31,0.0,0.0,#00FF00
Nebraska,Sarpy County,2020-07-31,181376,9.0,9.0,0.0,,31,4.962067748764997,0.10227272727272728,#00FF00
Nebraska,Sarpy County,2021-01-31,181376,84.0,93.0,0.0,,31,46.31263232180664,0.9545454545454546,#BF3F00
