subregion1_name,subregion2_name,date,population,new_deceased,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,state_fips,incidence_rate,normalized_incidence_rate,color
Illinois,Carroll County,2021-12-31,14475,11.0,42.0,3729.0,8573.0,17,75.99309153713298,0.16666666666666666,#00FF00
Illinois,Carroll County,2022-12-31,14475,7.0,49.0,964.0,9537.0,17,48.35924006908463,0.0,#00FF00
Texas,Collingsworth County,2020-12-31,2964,5.0,5.0,0.0,,48,168.69095816464238,0.0,#00FF00
Texas,Collingsworth County,2021-12-31,2964,6.0,11.0,915.0,915.0,48,202.42914979757086,1.0,#FF0000
Texas,Collingsworth County,2022-12-31,2964,5.0,16.0,61.0,976.0,48,168.69095816464238,0.0,#00FF00
Texas,Live Oak County,2020-12-31,12146,12.0,12.0,0.0,,48,98.79795817553104,0.36363636363636354,#3FBF00
Texas,Live Oak County,2021-12-31,12146,26.0,38.0,4941.0,4941.0,48,214.0622427136506,1.0,#FF0000
Texas,Live Oak County,2022-12-31,12146,4.0,42.0,315.0,5256.0,48,32.932652725177014,0.0,#00FF00
South Dakota,McPherson County,2020-12-31,2401,1.0,1.0,0.0,,46,41.649312786339024,0.125,#00FF00
South Dakota,McPherson County,2021-12-31,2401,8.0,9.0,781.0,916.0,46,333.1945022907122,1.0,#FF0000
South Dakota,McPherson County,2022-12-31,2401,0.0,9.0,56.0,972.0,46,0.0,0.0,#00FF00
Arkansas,Desha County,2020-12-31,11743,11.0,11.0,0.0,,05,93.67282636464277,0.27777777777777785,#3FBF00
Arkansas,Desha County,2021-12-31,11743,24.0,35.0,3222.0,6398.0,05,204.37707570467512,1.0,#FF0000
Arkansas,Desha County,2022-12-31,11743,6.0,41.0,596.0,6994.0,05,51.09426892616878,0.0,#00FF00
Arkansas,Lonoke County,2020-12-31,72778,79.0,79.0,0.0,,05,108.54928687240648,0.42499999999999966,#3FBF00
Arkansas,Lonoke County,2021-12-31,72778,102.0,181.0,17942.0,32976.0,05,140.15224380994258,1.0,#FF0000
Arkansas,Lonoke County,2022-12-31,72778,62.0,243.0,3006.0,35982.0,05,85.1905795707494,0.0,#00FF00
Colorado,Costilla County,2020-12-31,3756,2.0,2.0,0.0,,08,53.24813631522897,0.0,#00FF00
Colorado,Costilla County,2021-12-31,3756,11.0,13.0,1426.0,2260.0,08,292.8647497337593,1.0,#FF0000
Colorado,Costilla County,2022-12-31,3756,5.0,18.0,123.0,2383.0,08,133.1203407880724,0.3333333333333333,#3FBF00
Utah,Summit County,2020-12-31,41330,5.0,5.0,0.0,,49,12.097749818533753,0.0,#00FF00
Utah,Summit County,2021-12-31,41330,14.0,19.0,20544.0,34992.0,49,33.87369949189451,1.0,#FF0000
Utah,Summit County,2022-12-31,41330,7.0,26.0,2996.0,37988.0,49,16.936849745947256,0.22222222222222227,#00FF00
Tennessee,Bradley County,2020-12-31,105421,72.0,72.0,0.0,,47,68.29758776714317,0.0,#00FF00
Tennessee,Bradley County,2021-12-31,105421,248.0,320.0,25398.0,42849.0,47,235.24724675349313,1.0,#FF0000
Tennessee,Bradley County,2022-12-31,105421,95.0,415.0,3247.0,46096.0,47,90.1148727483139,0.13068181818181815,#00FF00
Montana,Sweet Grass County,2020-12-31,3676,6.0,6.0,0.0,,30,163.2208922742111,1.0,#FF0000
Montana,Sweet Grass County,2021-12-31,3676,2.0,8.0,543.0,1459.0,30,54.4069640914037,0.0,#00FF00
Montana,Sweet Grass County,2022-12-31,3676,5.0,13.0,83.0,1542.0,30,136.01741022850925,0.7499999999999999,#7F7F00
South Carolina,Chester County,2020-12-31,32299,45.0,45.0,0.0,,45,139.32319886064585,0.32,#3FBF00
South Carolina,Chester County,2021-12-31,32299,79.0,124.0,7615.0,13991.0,45,244.58961577757825,1.0,#FF0000
South Carolina,Chester County,2022-12-31,32299,29.0,153.0,1214.0,15205.0,45,89.78606148797176,0.0,#00FF00
Nebraska,Dakota County,2020-12-31,20010,56.0,56.0,0.0,,31,279.8600699650175,1.0,#FF0000
Nebraska,Dakota County,2021-12-31,20010,26.0,82.0,5640.0,12051.0,31,129.9350324837581,0.46428571428571425,#3FBF00
Nebraska,Dakota County,2022-12-31,20010,0.0,82.0,1265.0,13316.0,31,0.0,0.0,#00FF00
Kentucky,Butler County,2020-12-31,12778,16.0,16.0,0.0,,21,125.21521364845829,0.31250000000000006,#3FBF00
Kentucky,Butler County,2021-12-31,12778,27.0,43.0,2193.0,5496.0,21,211.30067303177336,1.0,#FF0000
Kentucky,Butler County,2022-12-31,12778,11.0,54.0,463.0,5959.0,21,86.08545938331507,0.0,#00FF00
North Carolina,Chowan County,2020-12-31,14029,20.0,20.0,0.0,,37,142.5618361964502,0.44444444444444425,#3FBF00
North Carolina,Chowan County,2021-12-31,14029,25.0,45.0,3479.0,7355.0,37,178.20229524556277,1.0,#FF0000
North Carolina,Chowan County,2022-12-31,14029,16.0,61.0,869.0,8224.0,37,114.04946895716017,0.0,#00FF00
Illinois,Douglas County,2020-12-31,19629,28.0,28.0,0.0,,17,142.6460848744205,1.0,#FF0000
Illinois,Douglas County,2021-12-31,19629,16.0,44.0,4693.0,8873.0,17,81.51204849966885,0.0,#00FF00
Illinois,Douglas County,2022-12-31,19629,17.0,61.0,867.0,9740.0,17,86.60655153089816,0.08333333333333341,#00FF00
South Carolina,Marlboro County,2020-12-31,26691,27.0,27.0,0.0,,45,101.15769360458582,0.19999999999999998,#00FF00
South Carolina,Marlboro County,2021-12-31,26691,59.0,86.0,5235.0,10697.0,45,221.04829343224307,1.0,#FF0000
South Carolina,Marlboro County,2022-12-31,26691,19.0,105.0,1199.0,11896.0,45,71.1850436476715,0.0,#00FF00
Texas,Tyler County,2020-12-31,21517,11.0,11.0,0.0,,48,51.12236835990147,0.0,#00FF00
Texas,Tyler County,2021-12-31,21517,62.0,73.0,7449.0,7449.0,48,288.1442580285356,1.0,#FF0000
Texas,Tyler County,2022-12-31,21517,15.0,88.0,422.0,7871.0,48,69.71232049077473,0.07843137254901958,#00FF00
Texas,McMullen County,2020-12-31,765,1.0,1.0,0.0,,48,130.718954248366,0.0,#00FF00
Texas,McMullen County,2021-12-31,765,7.0,8.0,325.0,325.0,48,915.0326797385621,1.0,#FF0000
Texas,McMullen County,2022-12-31,765,1.0,9.0,9.0,334.0,48,130.718954248366,0.0,#00FF00
Montana,Meagher County,2020-12-31,1852,7.0,7.0,0.0,,30,377.9697624190065,1.0,#FF0000
Montana,Meagher County,2021-12-31,1852,2.0,9.0,268.0,905.0,30,107.99136069114472,0.16666666666666669,#00FF00
Montana,Meagher County,2022-12-31,1852,1.0,10.0,55.0,960.0,30,53.99568034557236,0.0,#00FF00
California,Sutter County,2020-12-31,96204,52.0,52.0,0.0,,06,54.05180657768908,0.10999999999999999,#00FF00
California,Sutter County,2021-12-31,96204,141.0,193.0,29317.0,53941.0,06,146.56355245104155,1.0,#FF0000
California,Sutter County,2022-12-31,96204,41.0,234.0,6381.0,60322.0,06,42.617770570870235,0.0,#00FF00
Iowa,Marion County,2020-12-31,33091,47.0,47.0,0.0,,19,142.03257683358012,0.7352941176470588,#7F7F00
Iowa,Marion County,2021-12-31,33091,56.0,103.0,6968.0,16936.0,19,169.2303043123508,1.0,#FF0000
Iowa,Marion County,2022-12-31,33091,22.0,125.0,960.0,17896.0,19,66.48333383699496,0.0,#00FF00
Nebraska,Wayne County,2020-12-31,9213,6.0,6.0,0.0,,31,65.12536633018561,1.0,#FF0000
Nebraska,Wayne County,2021-12-31,9213,4.0,10.0,1417.0,3714.0,31,43.416910886790404,0.6,#7F7F00
Nebraska,Wayne County,2022-12-31,9213,1.0,11.0,255.0,3969.0,31,10.854227721697601,0.0,#00FF00
Tennessee,Johnson County,2020-12-31,17603,28.0,28.0,0.0,,47,159.0637959438732,0.0,#00FF00
Tennessee,Johnson County,2021-12-31,17603,35.0,63.0,2848.0,6309.0,47,198.8297449298415,1.0,#FF0000
Tennessee,Johnson County,2022-12-31,17603,32.0,95.0,434.0,6743.0,47,181.7871953644265,0.5714285714285713,#7F7F00
North Carolina,Clay County,2020-12-31,11004,5.0,5.0,0.0,,37,45.43802253725918,0.0,#00FF00
North Carolina,Clay County,2021-12-31,11004,33.0,38.0,3629.0,5806.0,37,299.8909487459106,1.0,#FF0000
North Carolina,Clay County,2022-12-31,11004,6.0,44.0,590.0,6396.0,37,54.525627044711015,0.03571428571428571,#00FF00
Minnesota,Cottonwood County,2020-12-31,11249,15.0,15.0,0.0,,27,133.3451862387768,0.6666666666666667,#7F7F00
Minnesota,Cottonwood County,2021-12-31,11249,19.0,34.0,2006.0,5978.0,27,168.90390256911726,1.0,#FF0000
Minnesota,Cottonwood County,2022-12-31,11249,7.0,41.0,385.0,6363.0,27,62.22775357809583,0.0,#00FF00
Texas,Howard County,2020-12-31,35817,67.0,67.0,0.0,,48,187.06200966021723,0.6603773584905662,#7F7F00
Texas,Howard County,2021-12-31,35817,85.0,152.0,13299.0,13299.0,48,237.3174749420666,1.0,#FF0000
Texas,Howard County,2022-12-31,35817,32.0,184.0,700.0,13999.0,48,89.34304938995449,0.0,#00FF00
Ohio,Lorain County,2020-12-31,307441,162.0,162.0,0.0,,39,52.69303703800079,0.0,#00FF00
Ohio,Lorain County,2021-12-31,307441,567.0,729.0,89902.0,186291.0,39,184.42562963300276,1.0,#FF0000
Ohio,Lorain County,2022-12-31,307441,252.0,981.0,14935.0,201226.0,39,81.96694650355677,0.22222222222222215,#00FF00
West Virginia,Ohio County,2020-12-31,42001,37.0,37.0,0.0,,54,88.09314063950858,0.0,#00FF00
West Virginia,Ohio County,2021-12-31,42001,92.0,129.0,24948.0,26580.0,54,219.0424037522916,1.0,#FF0000
West Virginia,Ohio County,2022-12-31,42001,38.0,167.0,1437.0,28017.0,54,90.47403633246827,0.01818181818181823,#00FF00
Tennessee,Moore County,2020-12-31,6391,6.0,6.0,0.0,,47,93.88202159286497,0.0,#00FF00
Tennessee,Moore County,2021-12-31,6391,25.0,31.0,719.0,1370.0,47,391.1750899702707,1.0,#FF0000
Tennessee,Moore County,2022-12-31,6391,9.0,40.0,77.0,1447.0,47,140.82303238929745,0.15789473684210528,#00FF00
Texas,Caldwell County,2020-12-31,42328,43.0,43.0,0.0,,48,101.5876015876016,0.2577319587628866,#3FBF00
Texas,Caldwell County,2021-12-31,42328,115.0,158.0,22691.0,22691.0,48,271.68777168777166,1.0,#FF0000
Texas,Caldwell County,2022-12-31,42328,18.0,176.0,1762.0,24453.0,48,42.52504252504253,0.0,#00FF00
New York,Tioga County,2020-12-31,48609,54.0,54.0,0.0,,36,111.09053878911313,1.0,#FF0000
New York,Tioga County,2021-12-31,48609,24.0,78.0,13231.0,27761.0,36,49.373572795161394,0.36170212765957455,#3FBF00
New York,Tioga County,2022-12-31,48609,7.0,85.0,2065.0,29826.0,36,14.400625398588739,0.0,#00FF00
Florida,Marion County,2020-12-31,353339,463.0,463.0,0.0,,12,131.03563433416633,0.15107212475633522,#00FF00
Florida,Marion County,2021-12-31,353339,1334.0,1797.0,99298.0,198699.0,12,377.54111490664775,1.0,#FF0000
Florida,Marion County,2022-12-31,353339,308.0,2105.0,12893.0,211592.0,12,87.16841333676724,0.0,#00FF00
Illinois,Whiteside County,2020-12-31,55955,160.0,160.0,0.0,,17,285.94406219283354,1.0,#FF0000
Illinois,Whiteside County,2021-12-31,55955,78.0,238.0,15349.0,30346.0,17,139.39773031900634,0.3692307692307692,#3FBF00
Illinois,Whiteside County,2022-12-31,55955,30.0,268.0,2107.0,32453.0,17,53.614511661156286,0.0,#00FF00
Colorado,Rio Grande County,2020-12-31,11297,7.0,7.0,0.0,,08,61.96335310259361,0.037037037037037035,#00FF00
Colorado,Rio Grande County,2021-12-31,11297,33.0,40.0,4105.0,6761.0,08,292.1129503407984,1.0,#FF0000
Colorado,Rio Grande County,2022-12-31,11297,6.0,46.0,505.0,7266.0,08,53.11144551650881,0.0,#00FF00
New York,Allegany County,2020-12-31,46639,72.0,72.0,0.0,,36,154.37723793391797,1.0,#FF0000
New York,Allegany County,2021-12-31,46639,65.0,137.0,8299.0,19276.0,36,139.36833980145371,0.8703703703703703,#BF3F00
New York,Allegany County,2022-12-31,46639,18.0,155.0,1537.0,20813.0,36,38.59430948347949,0.0,#00FF00
Iowa,Winnebago County,2020-12-31,10573,28.0,28.0,0.0,,19,264.82549891232384,1.0,#FF0000
Iowa,Winnebago County,2021-12-31,10573,13.0,41.0,1962.0,5220.0,19,122.95469592357892,0.3181818181818182,#3FBF00
Iowa,Winnebago County,2022-12-31,10573,6.0,47.0,288.0,5508.0,19,56.748321195497965,0.0,#00FF00
Illinois,Kendall County,2020-12-31,126152,73.0,73.0,0.0,,17,57.86670048829983,1.0,#FF0000
Illinois,Kendall County,2021-12-31,126152,63.0,136.0,49539.0,82015.0,17,49.93975521592999,0.7368421052631581,#7F7F00
Illinois,Kendall County,2022-12-31,126152,35.0,171.0,8467.0,90482.0,17,27.744308453294437,0.0,#00FF00
Nebraska,Butler County,2020-12-31,8032,10.0,10.0,0.0,,31,124.5019920318725,1.0,#FF0000
Nebraska,Butler County,2021-12-31,8032,2.0,12.0,1558.0,3886.0,31,24.900398406374503,0.0,#00FF00
Nebraska,Butler County,2022-12-31,8032,6.0,18.0,300.0,4186.0,31,74.7011952191235,0.5,#7F7F00
Texas,Lamar County,2020-12-31,49568,95.0,95.0,0.0,,48,191.65590703679794,0.6593406593406594,#7F7F00
Texas,Lamar County,2021-12-31,49568,126.0,221.0,18726.0,18726.0,48,254.19625564880567,1.0,#FF0000
Texas,Lamar County,2022-12-31,49568,35.0,256.0,1095.0,19821.0,48,70.61007101355713,0.0,#00FF00
Indiana,Lawrence County,2020-12-31,45592,65.0,65.0,0.0,,18,142.56887173188278,0.13333333333333333,#00FF00
Indiana,Lawrence County,2021-12-31,45592,143.0,208.0,10572.0,21410.0,18,313.65151781014214,1.0,#FF0000
Indiana,Lawrence County,2022-12-31,45592,53.0,261.0,1719.0,23129.0,18,116.2484646429198,0.0,#00FF00
South Dakota,Beadle County,2020-12-31,18541,35.0,35.0,0.0,,46,188.77083220969743,1.0,#FF0000
South Dakota,Beadle County,2021-12-31,18541,14.0,49.0,4244.0,8590.0,46,75.50833288387896,0.12499999999999994,#00FF00
South Dakota,Beadle County,2022-12-31,18541,11.0,60.0,902.0,9492.0,46,59.327975837333476,0.0,#00FF00
North Dakota,Steele County,2020-12-31,1906,2.0,2.0,0.0,,38,104.93179433368311,1.0,#FF0000
North Dakota,Steele County,2021-12-31,1906,0.0,2.0,210.0,848.0,38,0.0,0.0,#00FF00
North Dakota,Steele County,2022-12-31,1906,0.0,2.0,50.0,898.0,38,0.0,0.0,#00FF00
West Virginia,Wayne County,2020-12-31,40215,19.0,19.0,0.0,,54,47.24605246798458,0.0,#00FF00
West Virginia,Wayne County,2021-12-31,40215,75.0,94.0,11533.0,20217.0,54,186.4975755315181,1.0,#FF0000
West Virginia,Wayne County,2022-12-31,40215,31.0,125.0,1604.0,21821.0,54,77.08566455302747,0.21428571428571422,#00FF00
Texas,Henderson County,2020-12-31,80954,74.0,74.0,0.0,,48,91.40993650715221,0.019047619047619032,#00FF00
Texas,Henderson County,2021-12-31,80954,280.0,354.0,30776.0,30776.0,48,345.87543543246784,1.0,#FF0000
Texas,Henderson County,2022-12-31,80954,70.0,424.0,1557.0,32333.0,48,86.46885885811696,0.0,#00FF00
Mississippi,Webster County,2020-12-31,9732,18.0,18.0,0.0,,28,184.9568434032059,0.0,#00FF00
Mississippi,Webster County,2021-12-31,9732,31.0,49.0,2226.0,4424.0,28,318.53678586107685,1.0,#FF0000
Mississippi,Webster County,2022-12-31,9732,21.0,70.0,328.0,4752.0,28,215.7829839704069,0.23076923076923073,#00FF00
Nebraska,Thurston County,2020-12-31,7196,9.0,9.0,0.0,,31,125.06948304613674,1.0,#FF0000
Nebraska,Thurston County,2021-12-31,7196,8.0,17.0,1780.0,4604.0,31,111.1728738187882,0.6666666666666664,#7F7F00
Nebraska,Thurston County,2022-12-31,7196,6.0,23.0,1214.0,5818.0,31,83.37965536409116,0.0,#00FF00
Michigan,Iron County,2020-12-31,11105,37.0,37.0,0.0,,26,333.18325078793333,1.0,#FF0000
Michigan,Iron County,2021-12-31,11105,34.0,71.0,2117.0,6047.0,26,306.1683926159388,0.8636363636363639,#BF3F00
Michigan,Iron County,2022-12-31,11105,15.0,86.0,221.0,6268.0,26,135.074290859973,0.0,#00FF00
North Dakota,Grand Forks County,2020-12-31,70489,66.0,66.0,0.0,,38,93.6316304671651,1.0,#FF0000
North Dakota,Grand Forks County,2021-12-31,70489,38.0,104.0,14923.0,38744.0,38,53.909120572004134,0.37777777777777766,#3FBF00
North Dakota,Grand Forks County,2022-12-31,70489,21.0,125.0,3154.0,41898.0,38,29.79188242137071,0.0,#00FF00
Nebraska,Lancaster County,2020-12-31,313772,152.0,152.0,0.0,,31,48.44281835217929,0.5677966101694913,#7F7F00
Nebraska,Lancaster County,2021-12-31,313772,203.0,355.0,97908.0,203032.0,31,64.69665872034471,1.0,#FF0000
Nebraska,Lancaster County,2022-12-31,313772,85.0,440.0,13570.0,216602.0,31,27.089733946942363,0.0,#00FF00
Kentucky,Edmonson County,2020-12-31,12226,13.0,13.0,0.0,,21,106.33077048912153,0.0,#00FF00
Kentucky,Edmonson County,2021-12-31,12226,21.0,34.0,1294.0,4020.0,21,171.76509079011942,1.0,#FF0000
Kentucky,Edmonson County,2022-12-31,12226,13.0,47.0,238.0,4258.0,21,106.33077048912153,0.0,#00FF00
Iowa,Plymouth County,2020-12-31,25060,51.0,51.0,0.0,,19,203.51157222665606,1.0,#FF0000
Iowa,Plymouth County,2021-12-31,25060,39.0,90.0,4341.0,12608.0,19,155.62649640861932,0.7073170731707317,#7F7F00
Iowa,Plymouth County,2022-12-31,25060,10.0,100.0,817.0,13425.0,19,39.904229848363926,0.0,#00FF00
Georgia,Dougherty County,2020-12-31,89457,213.0,213.0,0.0,,13,238.10322277742378,0.966887417218543,#BF3F00
Georgia,Dougherty County,2021-12-31,89457,218.0,431.0,18807.0,24948.0,13,243.69250030741026,1.0,#FF0000
Georgia,Dougherty County,2022-12-31,89457,67.0,498.0,19265.0,44213.0,13,74.89631890181876,0.0,#00FF00
Michigan,Monroe County,2020-12-31,149449,149.0,149.0,0.0,,26,99.69956306164646,0.38333333333333347,#3FBF00
Michigan,Monroe County,2021-12-31,149449,223.0,372.0,49459.0,80976.0,26,149.2147823003165,1.0,#FF0000
Michigan,Monroe County,2022-12-31,149449,103.0,475.0,6604.0,87580.0,26,68.91983218355425,0.0,#00FF00
New Mexico,Lincoln County,2020-12-31,19468,10.0,10.0,0.0,,35,51.3663447709061,0.0,#00FF00
New Mexico,Lincoln County,2021-12-31,19468,36.0,46.0,6442.0,11008.0,35,184.91884117526197,1.0,#FF0000
New Mexico,Lincoln County,2022-12-31,19468,21.0,67.0,722.0,11730.0,35,107.86932401890282,0.423076923076923,#3FBF00
Iowa,Madison County,2020-12-31,16000,8.0,8.0,0.0,,19,50.0,0.0,#00FF00
Iowa,Madison County,2021-12-31,16000,17.0,25.0,3993.0,8466.0,19,106.25000000000001,1.0,#FF0000
Iowa,Madison County,2022-12-31,16000,15.0,40.0,470.0,8936.0,19,93.75,0.7777777777777776,#BF3F00
Louisiana,Vermilion Parish,2020-12-31,59936,85.0,85.0,0.0,,22,141.8179391350774,0.691358024691358,#7F7F00
Louisiana,Vermilion Parish,2021-12-31,59936,110.0,195.0,11639.0,21435.0,22,183.52909770421783,1.0,#FF0000
Louisiana,Vermilion Parish,2022-12-31,59936,29.0,224.0,1737.0,23172.0,22,48.38494394020288,0.0,#00FF00
North Dakota,Cavalier County,2020-12-31,3793,4.0,4.0,0.0,,38,105.45742156604273,1.0,#FF0000
North Dakota,Cavalier County,2021-12-31,3793,3.0,7.0,593.0,2195.0,38,79.09306617453204,0.75,#BF3F00
North Dakota,Cavalier County,2022-12-31,3793,0.0,7.0,110.0,2305.0,38,0.0,0.0,#00FF00
Massachusetts,Barnstable County,2020-12-31,213581,238.0,238.0,0.0,,25,111.43313309704514,0.7195945945945945,#7F7F00
Massachusetts,Barnstable County,2021-12-31,213581,321.0,559.0,6110.0,12434.0,25,150.29426774853567,1.0,#FF0000
Massachusetts,Barnstable County,2022-12-31,213581,25.0,584.0,-12434.0,0.0,25,11.705161039605583,0.0,#00FF00
North Carolina,Forsyth County,2020-12-31,375840,221.0,221.0,0.0,,37,58.80161770966369,0.0829015544041452,#00FF00
North Carolina,Forsyth County,2021-12-31,375840,398.0,619.0,110124.0,224021.0,37,105.89612601106853,1.0,#FF0000
North Carolina,Forsyth County,2022-12-31,375840,205.0,824.0,27921.0,251942.0,37,54.54448701575138,0.0,#00FF00
Kentucky,Nelson County,2020-12-31,45591,17.0,17.0,0.0,,21,37.28806124015705,0.0,#00FF00
Kentucky,Nelson County,2021-12-31,45591,93.0,110.0,9503.0,22818.0,21,203.98762913732975,1.0,#FF0000
Kentucky,Nelson County,2022-12-31,45591,43.0,153.0,1778.0,24596.0,21,94.31686078392666,0.34210526315789475,#3FBF00
New York,Chenango County,2020-12-31,47805,21.0,21.0,0.0,,36,43.92845936617508,0.01666666666666666,#00FF00
New York,Chenango County,2021-12-31,47805,80.0,101.0,13470.0,27418.0,36,167.34651187114318,1.0,#FF0000
New York,Chenango County,2022-12-31,47805,20.0,121.0,1913.0,29331.0,36,41.836627967785795,0.0,#00FF00
Utah,Carbon County,2020-12-31,20131,7.0,7.0,0.0,,49,34.77224181610451,0.0689655172413793,#00FF00
Utah,Carbon County,2021-12-31,20131,34.0,41.0,5818.0,9353.0,49,168.8937459639362,1.0,#FF0000
Utah,Carbon County,2022-12-31,20131,5.0,46.0,996.0,10349.0,49,24.837315582931797,0.0,#00FF00
Kansas,Pawnee County,2020-12-31,6665,1.0,1.0,0.0,,20,15.003750937734434,0.0,#00FF00
Kansas,Pawnee County,2021-12-31,6665,20.0,21.0,1055.0,3269.0,20,300.0750187546887,1.0,#FF0000
Kansas,Pawnee County,2022-12-31,6665,3.0,24.0,292.0,3561.0,20,45.0112528132033,0.10526315789473682,#00FF00
Missouri,DeKalb County,2020-12-31,12532,19.0,19.0,0.0,,29,151.61187360357485,1.0,#FF0000
Missouri,DeKalb County,2021-12-31,12532,18.0,37.0,1394.0,3387.0,29,143.63230130864986,0.8888888888888888,#BF3F00
Missouri,DeKalb County,2022-12-31,12532,10.0,47.0,192.0,3579.0,29,79.79572294924992,0.0,#00FF00
Idaho,Lewis County,2020-12-31,3884,5.0,5.0,0.0,,16,128.73326467559218,0.0,#00FF00
Idaho,Lewis County,2021-12-31,3884,18.0,23.0,765.0,1814.0,16,463.43975283213183,1.0,#FF0000
Idaho,Lewis County,2022-12-31,3884,6.0,29.0,233.0,2047.0,16,154.4799176107106,0.07692307692307687,#00FF00
New Jersey,Salem County,2020-12-31,62883,112.0,112.0,0.0,,34,178.10855080069337,1.0,#FF0000
New Jersey,Salem County,2021-12-31,62883,104.0,216.0,15734.0,32109.0,34,165.38651145778667,0.8974358974358972,#BF3F00
New Jersey,Salem County,2022-12-31,62883,34.0,250.0,3444.0,35553.0,34,54.06866720735334,0.0,#00FF00
Texas,Scurry County,2020-12-31,17003,31.0,31.0,0.0,,48,182.3207669234841,0.3877551020408163,#3FBF00
Texas,Scurry County,2021-12-31,17003,61.0,92.0,7507.0,7507.0,48,358.7602187849203,1.0,#FF0000
Texas,Scurry County,2022-12-31,17003,12.0,104.0,222.0,7729.0,48,70.57578074457449,0.0,#00FF00
Maryland,Kent County,2020-12-31,19442,27.0,27.0,0.0,,24,138.874601378459,0.8,#BF3F00
Maryland,Kent County,2021-12-31,19442,32.0,59.0,5331.0,12503.0,24,164.5921201522477,1.0,#FF0000
Maryland,Kent County,2022-12-31,19442,7.0,66.0,484.0,12987.0,24,36.00452628330419,0.0,#00FF00
Virginia,Warren County,2020-12-31,39409,33.0,33.0,0.0,,51,83.73721738689132,0.0,#00FF00
Virginia,Warren County,2021-12-31,39409,74.0,107.0,13610.0,14518.0,51,187.77436626151385,1.0,#FF0000
Virginia,Warren County,2022-12-31,39409,50.0,157.0,511.0,15029.0,51,126.87457179832019,0.4146341463414636,#3FBF00
Georgia,Whitfield County,2020-12-31,104234,126.0,126.0,0.0,,13,120.88186196442618,0.30817610062893075,#3FBF00
Georgia,Whitfield County,2021-12-31,104234,236.0,362.0,18184.0,26072.0,13,226.41364621908397,1.0,#FF0000
Georgia,Whitfield County,2022-12-31,104234,77.0,439.0,20129.0,46201.0,13,73.87224897826044,0.0,#00FF00
Alaska,Skagway Municipality,2020-12-31,1167,0.0,0.0,0.0,,02,0.0,0.0,#00FF00
Alaska,Skagway Municipality,2021-12-31,1167,0.0,0.0,166.0,838.0,02,0.0,0.0,#00FF00
Alaska,Skagway Municipality,2022-12-31,1167,0.0,0.0,29.0,867.0,02,0.0,0.0,#00FF00
Minnesota,Isanti County,2020-12-31,39543,31.0,31.0,0.0,,27,78.39567053587234,0.23913043478260873,#00FF00
Minnesota,Isanti County,2021-12-31,39543,66.0,97.0,8966.0,16442.0,27,166.90691146347015,1.0,#FF0000
Minnesota,Isanti County,2022-12-31,39543,20.0,117.0,1396.0,17838.0,27,50.57785195862731,0.0,#00FF00
Virginia,Nottoway County,2020-12-31,15432,24.0,24.0,0.0,,51,155.52099533437013,0.11538461538461521,#00FF00
Virginia,Nottoway County,2021-12-31,15432,47.0,71.0,5012.0,6477.0,51,304.56194919647487,1.0,#FF0000
Virginia,Nottoway County,2022-12-31,15432,21.0,92.0,109.0,6586.0,51,136.0808709175739,0.0,#00FF00
Georgia,Montgomery County,2020-12-31,9024,10.0,10.0,0.0,,13,110.81560283687944,0.07407407407407406,#00FF00
Georgia,Montgomery County,2021-12-31,9024,35.0,45.0,1420.0,2218.0,13,387.85460992907804,1.0,#FF0000
Georgia,Montgomery County,2022-12-31,9024,8.0,53.0,1127.0,3345.0,13,88.65248226950355,0.0,#00FF00
Virginia,Manassas Park,2020-12-31,17149,8.0,8.0,0.0,,51,46.64995043442766,0.0,#00FF00
Virginia,Manassas Park,2021-12-31,17149,8.0,16.0,-87.0,0.0,51,46.64995043442766,0.0,#00FF00
Virginia,Manassas Park,2022-12-31,17149,11.0,27.0,7722.0,7722.0,51,64.14368184733803,1.0,#FF0000
New York,Yates County,2020-12-31,25002,10.0,10.0,0.0,,36,39.99680025597952,0.2727272727272727,#3FBF00
New York,Yates County,2021-12-31,25002,26.0,36.0,4844.0,12607.0,36,103.99168066554675,1.0,#FF0000
New York,Yates County,2022-12-31,25002,4.0,40.0,820.0,13427.0,36,15.998720102391808,0.0,#00FF00
Iowa,Fremont County,2020-12-31,6930,5.0,5.0,0.0,,19,72.15007215007215,0.0,#00FF00
Iowa,Fremont County,2021-12-31,6930,12.0,17.0,1328.0,3424.0,19,173.16017316017317,1.0,#FF0000
Iowa,Fremont County,2022-12-31,6930,8.0,25.0,337.0,3761.0,19,115.44011544011543,0.4285714285714285,#3FBF00
Georgia,Coweta County,2020-12-31,143153,84.0,84.0,0.0,,13,58.67847687439313,0.0,#00FF00
Georgia,Coweta County,2021-12-31,143153,317.0,401.0,27946.0,45004.0,13,221.4413948712217,1.0,#FF0000
Georgia,Coweta County,2022-12-31,143153,90.0,491.0,22481.0,67485.0,13,62.8697966511355,0.025751072961373446,#00FF00
Missouri,Barry County,2020-12-31,35631,36.0,36.0,0.0,,29,101.03561505430665,0.03846153846153849,#00FF00
Missouri,Barry County,2021-12-31,35631,61.0,97.0,7480.0,15163.0,29,171.19923661979738,1.0,#FF0000
Missouri,Barry County,2022-12-31,35631,35.0,132.0,1096.0,16259.0,29,98.22907019168701,0.0,#00FF00
