location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37061,2021-02-07,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,12,1,5404,119,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-25,-4,-34,-9,5,6.8,7.63,8.04,5.77,7.21,5.15,5.36,4.74,6.18,4.54,5.77,4.74,3.5,10.51,4.12,,3.3,4.95,4.74,3.3,,5.77,20.82,7.21,,4.74,,3.5,4.74,38.55,3.09,5.77,9.28,6.39,4.95,2.89,6.012346,3.246914,9.506173,8.35025,,2.987654,80.996778
US_NC_37061,2021-02-08,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,3,0,5407,119,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-15,-7,-9,-11,4,6.83,8.99,3.77,9.71,8.99,4.85,3.96,6.29,6.83,5.03,4.67,4.49,4.32,11.15,5.21,6.83,2.7,3.06,6.65,4.67,3.42,9.71,22.47,6.65,,7.37,3.06,3.24,6.65,38.47,2.7,5.57,6.47,4.67,5.03,3.42,3.925926,-2.419753,12.901235,0.874889,,0.302469,77.306889
US_NC_37061,2021-02-09,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,6,1,5413,120,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-8,-5,-7,-11,5,6.35,9.43,3.81,8.35,8.35,5.44,7.26,3.99,7.26,3.27,4.35,2.72,5.08,11.43,3.99,4.54,2.9,,6.35,7.44,2.72,11.43,23.77,7.44,3.08,5.8,4.35,5.62,6.35,42.81,2.72,5.8,4.35,8.35,5.26,5.62,9.888889,1.851852,19.555556,0.0,,6.462963,79.308802
US_NC_37061,2021-02-10,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,28,1,5441,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-9,-6,-7,-14,7,8.13,8.68,3.44,7.95,8.68,5.79,7.05,4.7,8.68,6.15,3.8,4.16,4.16,12.11,3.98,3.8,3.8,,7.77,3.44,3.98,8.13,26.21,7.41,3.44,7.41,5.6,2.53,8.5,38.14,7.23,5.79,5.79,5.24,4.7,3.07,10.144444,5.611111,16.327778,0.2032,,6.355556,77.532058
US_NC_37061,2021-02-11,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,26,0,5467,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-9,-4,-4,-14,6,3.98,8.15,3.08,8.7,8.33,4.35,4.89,5.62,12.32,4.35,3.26,3.26,5.8,11.41,3.08,8.51,,4.89,5.43,3.98,,6.52,24.82,4.89,3.08,8.51,3.26,3.26,8.7,41.48,3.62,6.16,3.08,4.89,5.43,2.72,9.683333,7.305556,13.555556,3.193143,,7.433333,85.923913
US_NC_37061,2021-02-12,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,24,0,5491,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-16,-8,-23,-16,10,3.56,8.51,,8.91,7.72,3.76,4.16,4.95,5.15,5.94,3.56,,3.76,7.72,4.16,3.76,2.97,3.56,5.15,5.34,4.36,9.3,21.78,,,4.55,5.74,4.75,3.56,32.07,4.36,5.74,5.54,4.16,5.54,,4.477778,2.505556,8.288889,6.44525,,3.811111,95.489266
US_NC_37061,2021-02-13,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,31,0,5522,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-24,-11,-26,-3,8,6.27,6.27,,9.73,5.84,5.19,5.19,4.11,10.38,3.46,6.05,5.41,3.03,7.78,,7.13,,4.54,5.84,3.46,,5.19,20.54,3.89,,7.35,3.03,3.03,6.92,35.03,,3.68,6.92,3.89,4.97,3.03,2.577778,1.422222,4.75,7.96925,,2.055556,96.402567
US_NC_37061,2021-02-14,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,7,0,5529,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-21,-7,-14,-8,6,6.36,6.8,,8.99,6.8,3.29,5.92,3.73,9.65,4.17,5.48,5.04,3.51,6.8,3.07,,3.73,4.39,6.8,4.83,4.83,8.99,19.96,4.39,3.07,6.58,3.07,3.95,6.36,43.87,3.95,5.26,4.83,3.95,6.8,3.29,3.005556,2.016667,4.144444,16.3195,,2.5,96.52898
US_NC_37061,2021-02-15,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,0,0,5529,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-11,-5,7,-15,7,4.75,7.22,3.88,8.1,7.57,3.7,4.23,4.58,7.04,3.17,4.05,3.35,5.81,8.98,4.23,4.23,3.52,4.05,8.28,4.4,3.7,10.21,25.19,5.11,3.52,7.22,,4.05,6.87,36.46,3.52,5.64,8.1,4.93,4.23,3.88,4.505556,2.766667,7.538889,22.098,,3.988889,96.486426
US_NC_37061,2021-02-16,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,11,0,5540,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-9,0,-8,-12,6,6.38,8.02,3.1,6.56,10.39,5.47,4.56,2.92,9.11,3.65,3.65,4.56,3.28,9.11,5.1,4.56,5.1,5.83,3.46,3.65,2.73,8.75,21.68,4.74,3.46,9.66,4.74,3.1,6.74,37.17,4.92,5.65,4.56,5.47,5.1,2.73,14.777778,5.55,19.194444,9.55675,,9.944444,72.913039
US_NC_37061,2021-02-17,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,18,0,5558,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-9,3,-9,-14,6,4.97,5.88,3.31,7.17,7.72,5.15,3.86,3.13,7.17,4.78,6.07,3.31,,10.3,4.23,5.7,4.23,5.15,3.86,2.76,2.58,8.83,25.56,6.07,4.23,5.15,3.86,3.86,3.86,42.85,4.05,4.78,5.7,6.8,5.52,3.13,6.022222,0.538889,13.483333,0.3556,,-0.788889,61.734589
US_NC_37061,2021-02-18,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,21,0,5579,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-31,-16,-27,-17,13,3.19,7.45,4.26,10.83,7.63,3.37,4.62,6.21,8.16,4.08,4.26,,5.68,8.52,4.97,3.73,3.37,4.26,4.97,4.26,5.32,7.99,22.54,6.39,3.02,6.57,4.97,4.08,7.81,35.67,4.26,6.39,5.5,5.68,4.44,2.66,3.516667,1.133333,8.2,4.100286,,1.594444,87.289846
US_NC_37061,2021-02-19,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,14,0,5593,121,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-22,-12,-24,-16,13,4.73,7.95,3.79,10.6,9.66,4.92,3.79,6.06,10.41,4.36,6.06,3.79,4.73,11.93,3.98,4.36,3.98,,4.54,4.92,,10.6,21.96,4.92,3.22,6.82,5.68,4.92,4.54,37.68,4.92,7.76,6.25,4.92,5.3,6.82,2.805556,1.5,4.766667,35.65525,,2.061111,94.898635
US_NC_37061,2021-02-20,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,7,3,5600,124,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-16,-3,-11,-6,5,6.08,8.11,3.83,9.01,7.88,,5.41,6.08,7.21,4.05,5.63,,4.05,12.39,4.73,3.6,3.83,4.96,4.96,4.73,3.6,6.98,22.52,6.31,,8.78,4.96,3.15,4.96,33.11,4.05,4.28,6.31,7.66,6.98,,2.858025,-1.438272,7.814815,7.422444,,-2.32716,68.743048
US_NC_37061,2021-02-21,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,7,0,5607,124,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-15,-1,,-11,5,5.23,8.93,3.05,10.02,9.15,4.14,5.44,3.48,11.76,4.79,5.23,3.7,,10.23,,5.23,5.44,6.53,3.7,3.7,,5.88,25.26,4.79,3.48,6.75,4.57,4.79,3.92,37.89,3.27,7.62,6.53,5.66,5.44,3.7,1.811111,-3.283333,7.483333,0.0,,-7.655556,49.935588
US_NC_37061,2021-02-22,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,5,0,5612,124,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-15,-4,-5,-10,6,5.17,6.06,3.75,8.56,7.13,4.64,4.46,3.75,8.74,4.28,5.71,3.75,5.88,8.38,3.75,5.88,3.21,4.99,6.42,4.64,3.75,7.67,27.1,5.53,,9.27,,4.28,7.49,44.58,4.46,7.31,6.24,5.71,6.42,3.92,6.916667,-1.488889,18.161111,3.701143,,3.227778,77.470186
US_NC_37061,2021-02-23,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,5,0,5617,124,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-7,2,,-12,6,5.45,11.47,,8.65,8.46,6.2,4.7,4.32,6.39,2.63,6.39,3.01,2.63,11.84,5.26,4.89,,3.57,4.51,4.89,4.89,8.84,25.38,6.77,4.7,7.89,3.01,4.32,8.08,40.41,6.96,8.46,6.39,5.64,5.26,4.89,10.161111,2.105556,18.322222,1.8288,,5.011111,70.524429
US_NC_37061,2021-02-24,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,15,0,5632,124,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-4,2,1,-13,5,4.44,10.36,,8.88,8.7,3.52,7.03,4.07,8.51,,4.44,4.07,9.99,11.84,3.7,7.4,5.37,5.18,4.07,5.37,2.59,11.1,27.75,4.44,3.7,5.92,3.7,7.03,7.59,40.15,5.74,5.92,7.4,5.92,4.44,3.52,11.644444,1.233333,22.883333,0.0,,2.811111,54.835483
US_NC_37061,2021-02-25,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,13,1,5645,125,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-3,-1,0,-13,4,4.64,7.42,2.6,10.02,5.38,6.86,6.49,5.01,8.72,3.52,4.82,3.71,7.05,10.76,4.64,6.49,2.6,4.64,4.82,7.42,2.6,7.6,26.71,4.45,3.52,6.86,,7.23,5.75,38.39,4.64,8.16,6.31,4.82,6.31,,14.027778,4.35,21.361111,0.0,,4.372222,52.249492
US_NC_37061,2021-02-26,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,14,2,5659,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-10,-9,-7,-14,7,4.49,8.59,2.93,8.98,7.03,7.22,4.3,,11.91,5.27,6.44,2.93,6.25,12.11,4.49,4.88,4.88,4.88,,3.12,,8.79,24.21,6.44,,8.4,3.52,3.71,7.81,37.3,,5.66,5.08,5.47,4.88,,9.288889,5.705556,13.916667,1.566333,,4.3,71.053612
US_NC_37061,2021-02-27,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,15,0,5674,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-1,-4,,-5,1,5.14,7.71,3.74,11.22,6.31,8.88,3.74,3.97,7.95,4.21,5.61,4.67,,9.58,3.97,3.74,5.61,4.44,7.71,5.38,3.51,8.65,21.5,3.51,3.97,7.95,5.14,5.38,4.21,35.99,6.78,5.84,8.65,5.14,3.74,3.51,12.394444,6.322222,23.877778,5.334,,9.911111,84.969966
US_NC_37061,2021-02-28,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,0,0,5674,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,1,2,,-5,2,5.65,11.52,4.78,10.44,11.3,4.35,3.7,5.0,4.13,4.35,,4.13,7.83,8.48,4.13,6.52,,4.13,8.48,4.78,4.78,4.57,18.91,6.09,3.48,11.3,4.13,5.87,3.91,38.27,6.3,6.09,7.17,5.22,3.7,5.0,17.783333,9.766667,27.883333,0.1778,,14.833333,82.93676
US_NC_37061,2021-03-01,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,33,0,5707,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-7,3,-5,-12,5,5.0,7.85,3.21,13.74,9.1,5.35,5.0,2.85,7.32,4.28,3.75,3.21,4.82,7.67,2.85,7.14,,4.1,6.25,4.64,3.39,12.13,25.87,5.17,,8.03,4.46,4.46,6.42,41.93,3.92,5.0,6.25,5.71,4.64,3.92,19.327778,13.888889,24.911111,0.689429,,16.061111,81.477086
US_NC_37061,2021-03-02,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,5,0,5712,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-4,5,-11,-13,5,5.85,8.59,3.29,9.69,7.68,6.58,6.4,4.21,8.05,4.02,4.57,3.66,5.67,12.43,7.31,4.57,4.39,4.75,5.3,5.12,,10.42,29.44,5.85,,8.05,3.29,4.02,6.77,38.4,4.94,8.41,5.3,5.67,4.39,3.11,10.066667,6.194444,17.15,0.254,,-1.205556,45.483543
US_NC_37061,2021-03-03,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,17,0,5729,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,5,11,0,-16,6,5.77,7.94,4.51,8.48,7.76,3.79,5.23,4.33,7.76,2.89,,,5.96,10.29,2.53,5.77,3.43,3.43,5.59,5.77,3.25,11.01,24.9,5.77,3.61,7.04,4.33,5.59,11.37,33.92,5.96,5.41,7.04,4.69,4.51,3.61,8.494444,4.277778,16.716667,0.399143,,1.861111,63.190233
US_NC_37061,2021-03-04,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,7,0,5736,127,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,3,1,1,-16,5,5.03,7.64,4.29,10.25,10.81,4.85,4.47,3.73,4.29,3.17,4.47,4.47,6.15,11.19,2.61,3.92,3.73,3.54,5.41,4.66,3.36,9.51,22.93,6.71,,7.46,3.36,5.78,7.46,31.51,4.29,6.9,5.59,6.15,2.8,3.17,10.538889,2.105556,20.694444,0.4064,,0.805556,51.044911
US_NC_37061,2021-03-05,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,21,1,5757,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-5,-2,-6,-15,6,6.22,6.22,,9.42,9.22,5.01,4.81,,7.82,4.01,3.61,3.81,6.02,8.02,,3.81,3.01,4.81,6.42,4.21,3.41,8.62,20.65,6.02,,6.02,3.61,3.01,6.02,34.29,4.21,9.02,5.21,5.01,3.61,,8.138889,2.372222,14.833333,0.0,,-3.377778,44.158147
US_NC_37061,2021-03-06,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,16,0,5773,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,3,-2,,1,2,5.5,10.54,3.44,9.39,6.87,7.79,5.27,4.12,6.87,4.12,3.21,3.21,4.81,12.14,,5.5,5.04,5.04,7.56,4.58,5.27,5.96,19.47,5.5,3.44,8.7,,4.58,6.87,41.0,3.89,8.7,8.02,5.96,6.64,,6.016667,0.811111,12.1,0.0,,-5.944444,42.169708
US_NC_37061,2021-03-07,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,0,0,5773,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-1,3,,-6,3,3.53,9.27,,12.8,9.27,7.06,6.4,3.97,8.16,3.75,4.86,3.31,3.53,9.71,3.75,3.75,,5.52,,3.75,,7.5,16.99,5.08,,7.28,4.86,5.52,5.74,38.18,6.18,5.96,5.74,5.74,5.52,3.09,4.833333,-1.933333,12.7,0.0,,-3.933333,53.185676
US_NC_37061,2021-03-08,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,10,0,5783,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,4,6,-10,-11,3,5.0,6.86,2.78,10.75,11.12,4.26,5.75,4.45,7.6,3.52,5.19,4.63,8.52,10.19,,4.82,4.63,3.89,3.15,5.19,4.08,6.12,20.75,4.82,3.89,7.41,4.63,3.71,5.37,34.65,5.37,6.67,7.23,5.56,6.12,,5.805556,-2.944444,15.172222,0.0,,-5.555556,44.964537
US_NC_37061,2021-03-09,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,1,0,5784,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,1,1,-2,-12,4,4.87,9.73,3.56,11.04,10.11,6.18,5.99,5.99,8.42,4.3,4.87,4.12,6.92,11.61,4.87,6.74,3.0,6.18,3.74,6.36,4.49,11.98,19.47,4.87,4.68,7.49,3.37,5.43,4.68,40.43,5.05,5.8,5.24,5.8,6.92,2.62,8.955556,-1.688889,21.705556,0.0,,-1.805556,46.994942
US_NC_37061,2021-03-10,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,6,0,5790,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,5,7,,-15,5,5.18,8.14,,12.59,7.96,6.66,4.81,5.18,5.74,3.33,5.92,4.63,4.63,12.59,3.33,6.11,2.78,4.26,4.26,2.96,2.78,7.77,18.7,5.18,4.81,5.37,5.18,3.15,6.11,43.31,4.63,7.96,5.92,4.81,5.18,4.07,13.45,2.433333,23.333333,0.0,,0.994444,42.824479
US_NC_37061,2021-03-11,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,11,0,5801,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,3,7,10,-14,4,5.27,6.96,,10.72,8.09,6.02,3.39,4.14,5.83,4.14,4.14,6.02,5.08,10.35,4.51,3.01,3.39,4.7,4.51,3.95,5.64,11.29,20.69,4.14,4.14,9.03,6.02,4.14,5.83,41.01,,5.46,5.83,8.65,3.95,4.7,14.6,4.544444,24.005556,0.0,,4.705556,51.627184
US_NC_37061,2021-03-12,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,18,0,5819,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,0,-1,8,-18,5,3.87,8.95,5.09,6.71,9.77,5.29,4.68,4.48,6.31,5.09,4.88,3.46,4.27,11.39,2.85,2.85,,4.48,3.87,,3.05,6.1,17.7,5.09,2.85,5.09,5.29,,5.9,35.81,5.9,4.27,7.94,6.51,8.34,4.07,17.827778,8.416667,26.588889,0.0,,9.888889,59.784089
US_NC_37061,2021-03-13,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,11,0,5830,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,5,3,,-8,1,6.33,8.37,3.39,14.24,6.1,3.84,,4.75,4.75,5.88,4.97,,,11.3,4.07,5.2,,3.84,3.39,4.75,3.17,6.1,20.12,5.65,,7.69,3.17,4.75,5.65,35.72,4.07,6.1,8.59,4.29,4.52,3.84,17.455556,12.911111,23.511111,0.0,,7.938889,53.990753
US_NC_37061,2021-03-14,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,0,0,5830,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,10,9,,-6,1,6.23,7.56,,13.35,6.23,3.34,5.12,4.45,7.34,4.0,3.11,4.0,5.34,6.67,3.34,6.0,3.78,6.67,6.89,4.0,,7.12,21.8,7.34,,6.45,3.11,,5.12,40.26,,7.34,5.56,3.78,4.89,3.56,15.427778,8.627778,23.1,0.0,,5.038889,50.248048
US_NC_37061,2021-03-15,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,22,0,5852,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,10,6,12,-13,3,4.09,6.76,3.02,15.3,8.18,6.23,4.09,,8.01,2.67,3.91,,4.63,9.25,3.2,7.12,3.02,5.69,3.02,4.8,4.09,8.54,24.91,5.51,,6.58,4.09,5.16,6.23,33.63,4.8,5.51,5.16,6.41,4.45,3.91,12.716667,8.811111,20.127778,0.0,,-4.266667,30.520388
US_NC_37061,2021-03-16,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,-1,0,5851,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,-3,0,1,-15,8,5.62,7.9,3.33,11.06,7.9,5.79,6.14,3.86,6.14,7.02,2.98,2.81,3.69,11.23,4.91,4.39,3.16,3.16,5.09,4.39,,6.49,25.62,7.37,2.63,6.14,3.51,2.98,6.32,38.79,6.14,5.79,5.62,4.56,6.32,2.98,6.35,2.694444,11.772222,7.075714,,2.255556,75.108812
US_NC_37061,2021-03-17,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,16,0,5867,128,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,15,14,,-15,4,4.34,8.34,2.43,10.77,9.21,6.78,6.25,3.3,4.34,2.78,,,5.56,7.12,4.52,3.13,,,4.34,4.0,,8.51,20.68,6.95,,7.64,6.25,4.87,4.69,35.62,4.34,5.04,5.56,3.48,4.17,2.95,8.716667,5.672222,11.872222,20.79625,,7.8,94.048102
