location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37153,2020-06-04,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,1,0,171,3,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,20,14,-20,6,4.8,7.42,3.06,13.97,7.64,6.11,4.8,3.93,4.58,8.08,5.67,,3.49,5.02,8.51,5.46,3.71,,3.06,5.67,5.89,,8.08,19.21,3.93,5.24,10.26,,4.37,3.71,3.71,40.6,7.2,10.26,6.99,3.49,3.27,3.93,26.355556,19.794444,32.361111,0.0,,19.838889,67.565452
US_NC_37153,2020-06-05,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,9,0,180,3,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,14,9,-21,6,4.41,7.94,,12.13,7.5,4.63,3.75,3.53,,9.26,4.41,3.53,4.63,7.06,5.73,4.63,4.41,3.31,,3.75,4.63,,9.04,19.4,4.19,4.19,10.14,,3.09,3.31,3.31,34.84,6.84,7.28,5.51,4.41,5.51,3.09,25.388889,21.166667,31.638889,1.4224,,20.194444,73.224713
US_NC_37153,2020-06-06,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,2,0,182,3,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,16,18,-5,,8.25,7.53,3.4,8.98,5.83,7.28,6.31,6.07,,7.28,,,6.07,5.34,9.22,,6.07,4.61,4.13,7.28,5.58,4.37,5.83,23.06,3.88,,12.87,,4.13,6.31,4.61,48.55,6.31,8.25,9.71,4.61,5.83,3.88,25.933333,21.455556,31.477778,0.338667,,20.994444,74.367242
US_NC_37153,2020-06-07,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,2,0,184,3,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,30,15,-6,,4.37,8.73,5.29,11.03,7.81,3.68,7.58,4.14,7.12,6.43,,3.45,4.83,4.6,9.88,4.14,5.29,4.83,4.37,5.29,3.45,4.6,6.89,22.29,3.68,,13.56,,3.68,5.29,5.06,37.0,7.35,10.34,10.34,,3.91,4.14,26.527778,21.783333,32.45,1.524,,21.194444,72.753131
US_NC_37153,2020-06-08,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,0,0,184,3,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,16,-19,5,5.17,8.61,5.38,12.7,7.96,3.44,4.3,6.46,4.09,12.27,3.87,,3.01,4.95,9.69,4.74,4.3,,4.3,6.46,,,6.89,23.68,7.96,4.09,13.56,,6.03,4.74,6.03,41.11,7.75,12.05,7.75,5.38,3.23,3.23,26.022222,21.955556,31.877778,10.522857,,21.894444,78.134203
US_NC_37153,2020-06-09,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,0,1,184,4,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,17,13,-19,5,4.99,11.49,4.99,10.19,8.24,6.5,5.64,5.2,,8.02,3.69,4.55,,7.15,10.62,4.77,7.15,4.55,3.25,6.29,4.99,,6.94,25.58,7.37,4.77,10.62,4.33,7.15,,6.07,41.62,8.89,6.72,6.72,6.29,6.29,6.5,26.12963,22.876543,32.148148,2.213429,,22.530864,80.714067
US_NC_37153,2020-06-10,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,4,0,188,4,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,11,8,-19,5,6.43,9.22,3.86,9.64,8.14,3.86,5.36,4.93,,6.43,4.93,,6.0,3.0,10.93,6.0,4.29,5.79,3.0,4.29,,4.29,8.14,27.86,4.93,3.0,11.14,3.43,5.57,3.64,4.5,44.37,4.71,8.79,6.21,4.71,6.64,5.36,26.872222,22.811111,32.677778,8.09625,,22.7,78.053488
US_NC_37153,2020-06-11,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,2,0,190,4,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,19,7,-19,6,4.99,12.36,4.12,10.19,9.54,4.34,6.07,4.77,3.69,7.16,3.9,,5.64,4.55,8.24,4.34,5.64,4.55,4.55,5.42,6.07,4.12,6.94,26.89,5.2,,13.23,,4.34,7.8,5.2,40.98,4.34,6.5,7.59,5.42,4.12,,25.783333,23.294444,31.777778,4.41325,,23.355556,86.541549
US_NC_37153,2020-06-12,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,6,0,196,4,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,13,7,-21,5,4.78,12.73,,12.28,7.28,7.28,5.91,7.05,5.68,8.19,3.18,5.0,4.78,,9.55,3.87,5.91,4.55,3.41,5.0,5.0,,5.46,23.65,5.0,3.18,11.82,,4.09,4.55,6.82,43.2,5.68,7.28,7.96,4.55,5.91,4.55,24.927778,20.422222,29.677778,7.71525,,19.522222,72.167999
US_NC_37153,2020-06-13,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,5,1,201,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,17,10,-5,,7.6,7.11,,12.02,7.36,4.66,5.15,4.42,,8.09,,4.66,3.68,,7.6,5.4,8.34,3.68,3.43,4.66,4.17,,6.87,24.77,3.68,,12.51,,3.43,5.15,4.17,39.49,6.62,12.02,8.58,3.68,5.64,,23.493827,17.759259,29.209877,0.112889,,16.117284,63.556315
US_NC_37153,2020-06-14,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,8,0,209,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,22,11,-6,,4.75,10.46,,12.36,6.89,9.03,5.7,,,12.83,4.51,6.89,4.28,5.23,6.89,4.28,,4.75,5.46,3.33,3.56,5.7,8.32,20.91,5.23,,11.4,,4.51,3.8,4.28,45.62,5.94,7.84,5.23,3.33,3.56,,21.567901,16.0,28.290123,0.0,,15.419753,68.279644
US_NC_37153,2020-06-15,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,2,0,211,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,9,-20,6,6.28,10.82,5.2,12.99,9.74,5.41,6.93,6.06,,7.14,,3.03,5.41,5.41,7.79,6.06,4.11,4.11,5.41,3.46,3.46,3.9,8.23,25.98,5.41,3.9,15.8,3.03,4.76,,6.49,46.98,4.33,8.44,7.14,3.68,8.01,5.2,17.294444,15.166667,21.883333,5.6515,,14.75,85.288086
US_NC_37153,2020-06-16,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,4,0,215,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,14,5,-20,8,6.86,10.71,,9.64,5.78,5.36,5.57,5.57,3.43,10.5,4.28,4.93,3.21,6.0,9.85,7.07,5.14,3.86,5.57,4.71,4.5,6.86,4.5,26.13,6.43,4.5,7.5,,3.21,3.0,4.93,49.27,6.43,8.57,7.93,4.5,7.71,3.64,16.238889,15.066667,18.305556,4.789714,,15.144444,93.293831
US_NC_37153,2020-06-17,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,0,0,215,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,10,7,-20,6,4.41,12.36,,13.68,9.05,5.52,5.07,4.41,,8.16,3.75,5.07,3.97,4.19,10.81,3.97,3.75,5.96,5.29,4.19,4.41,4.63,8.38,31.55,5.29,3.09,11.47,,,4.41,5.07,43.46,4.41,9.93,7.72,6.4,5.96,3.09,17.977778,15.538889,22.144444,3.429,,15.572222,85.888455
US_NC_37153,2020-06-18,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,6,0,221,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,18,6,-22,5,4.75,14.01,4.52,11.98,9.26,5.65,6.33,5.88,,8.81,3.16,4.29,5.2,3.84,9.94,4.07,4.52,3.84,,4.52,8.59,3.62,9.04,29.6,4.29,3.16,12.88,,4.29,5.88,6.33,36.83,6.33,9.49,6.33,4.75,4.07,,20.622222,15.333333,26.761111,0.1016,,16.738889,78.580622
US_NC_37153,2020-06-19,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,2,0,223,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,13,8,-26,7,3.99,9.38,3.52,14.77,7.27,6.1,6.8,,,7.5,,5.63,5.86,5.39,8.44,3.28,4.22,4.46,3.28,,6.33,,7.74,26.97,6.33,,12.19,3.75,4.22,3.99,4.46,43.38,,9.85,7.5,4.22,5.39,3.28,23.088889,16.861111,29.216667,2.068286,,18.616667,76.12958
US_NC_37153,2020-06-20,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,5,0,228,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,22,20,-4,,4.89,10.99,3.91,13.19,9.28,7.57,,,4.15,5.86,5.38,3.91,,4.89,8.31,,4.89,5.13,,4.15,4.89,,,28.83,5.38,,11.97,,,4.64,5.13,40.55,3.42,9.53,5.62,,,,22.580247,17.444444,29.617284,27.3304,,18.858025,79.585653
US_NC_37153,2020-06-21,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,5,0,233,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,21,14,-4,,3.9,10.49,,10.25,7.08,6.1,4.15,5.86,5.37,10.98,4.64,,4.15,5.86,10.98,,5.61,4.39,4.39,3.66,5.12,,8.3,25.62,6.1,,14.39,,3.66,,7.08,38.06,5.37,7.08,6.59,6.34,7.56,,24.555556,17.555556,32.074074,2.25425,,19.839506,75.080491
US_NC_37153,2020-06-22,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,1,0,234,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,9,-23,5,5.74,11.48,3.97,14.57,7.28,5.08,7.06,7.06,,7.28,4.86,9.93,4.63,6.62,8.61,3.75,5.52,5.96,4.19,5.3,5.52,3.97,6.4,30.9,3.09,,15.45,8.17,5.52,5.74,4.63,41.28,5.08,9.27,7.06,6.62,8.61,3.53,27.302469,19.833333,33.283951,0.1905,,21.395062,70.249578
US_NC_37153,2020-06-23,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,-1,0,233,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,15,8,-22,5,6.84,8.61,3.75,15.23,9.05,4.42,5.52,5.74,4.64,10.16,3.09,7.95,3.53,5.3,9.49,6.18,4.86,5.3,4.64,3.53,5.3,,6.4,27.38,7.51,4.42,10.38,,4.86,6.18,5.52,47.69,4.2,7.73,7.95,5.3,6.62,4.86,26.127778,21.705556,31.833333,3.81,,20.238889,70.725056
US_NC_37153,2020-06-24,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,9,0,242,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,8,5,-21,5,3.83,11.08,3.41,12.99,5.54,7.24,3.62,3.83,,10.22,4.47,6.18,4.9,4.05,10.22,4.47,5.54,5.54,3.41,3.83,3.83,6.6,10.86,34.72,4.9,4.05,10.22,,3.62,4.69,3.62,46.65,,7.24,6.18,5.33,7.67,4.47,25.255556,21.172222,31.0,0.084667,,20.244444,74.062578
US_NC_37153,2020-06-25,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,4,0,246,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,16,6,-23,7,5.6,10.12,4.31,11.42,7.54,4.09,6.46,3.02,,9.26,,5.82,6.25,5.82,12.49,6.03,7.32,4.95,5.38,6.89,3.66,,8.4,25.63,5.6,4.09,15.29,,5.38,5.82,6.89,43.73,6.68,10.34,6.25,7.32,6.46,5.17,23.416667,20.822222,30.077778,1.778,,20.722222,84.98161
US_NC_37153,2020-06-26,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,6,0,252,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,8,4,-25,7,6.67,8.27,3.45,12.87,5.75,5.52,7.12,4.6,3.22,9.88,3.68,10.57,5.98,4.37,10.8,5.75,4.14,3.22,6.67,5.98,5.52,5.29,10.11,28.73,6.67,,15.4,,3.91,3.45,6.67,46.43,3.68,12.41,8.04,7.36,4.37,3.68,25.877778,19.244444,32.0,2.413,,18.344444,63.366524
US_NC_37153,2020-06-27,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,4,0,256,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,9,8,-4,,4.62,10.46,,17.75,7.3,5.84,5.84,,,9.0,4.38,11.19,,4.38,10.21,6.08,4.62,4.13,,4.38,6.32,,5.84,30.64,4.62,,14.59,3.4,4.38,5.35,4.62,41.34,6.08,9.97,11.19,3.4,6.08,3.65,25.727778,19.627778,31.794444,0.0,,19.366667,68.068262
US_NC_37153,2020-06-28,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,17,0,273,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,16,4,-11,,10.14,6.84,3.77,14.86,7.08,3.3,6.13,5.66,4.72,8.96,4.25,10.38,5.9,3.77,8.49,5.42,6.84,6.6,4.95,4.25,6.84,,5.42,27.59,6.84,,14.15,4.25,5.19,,5.66,48.11,5.9,8.25,8.96,4.25,6.37,3.77,26.783333,20.533333,33.527778,2.243667,,20.005556,66.504398
US_NC_37153,2020-06-29,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,3,0,276,5,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,9,-22,5,5.7,13.58,,13.58,8.32,3.29,6.79,3.72,,10.3,3.72,5.04,6.13,6.57,9.86,4.16,6.35,6.79,4.16,4.16,5.92,,7.45,36.8,3.94,3.72,17.09,3.5,4.16,3.72,6.57,42.28,7.45,13.58,6.79,5.92,5.7,,26.177778,21.394444,32.994444,1.27,,21.0,73.313871
US_NC_37153,2020-06-30,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,2,1,278,6,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,15,4,-25,6,7.08,9.95,5.53,16.36,9.29,5.53,4.42,5.31,,9.73,3.32,5.53,4.42,5.97,10.17,5.75,4.2,5.31,5.53,4.2,5.75,,9.73,33.17,7.08,3.32,10.61,,6.19,4.64,5.53,40.69,5.75,12.16,5.97,5.53,6.63,4.2,26.594444,21.783333,32.638889,0.141111,,21.905556,75.626084
US_NC_37153,2020-07-01,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,12,1,290,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,19,9,-24,5,4.61,10.32,,14.05,6.37,6.15,6.15,3.73,,8.34,4.17,4.83,5.93,7.9,11.85,4.61,8.78,5.05,3.95,3.73,3.73,,6.8,31.39,5.49,,12.95,3.73,4.61,3.51,4.39,40.61,4.61,11.41,4.61,3.95,6.37,3.95,25.444444,21.583333,32.2,5.0292,,21.355556,78.244412
US_NC_37153,2020-07-02,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,6,0,296,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,32,14,-29,5,,11.41,,14.1,6.71,3.8,6.27,5.59,4.25,8.28,4.48,4.92,5.37,5.15,10.52,4.7,,4.03,5.82,4.25,5.59,4.03,8.28,28.87,4.7,,13.2,,4.92,,7.38,40.73,4.25,11.19,7.38,4.92,4.92,4.7,25.822222,20.7,32.366667,0.0635,,21.366667,76.601613
US_NC_37153,2020-07-03,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,10,0,306,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,22,16,-51,11,5.97,6.45,3.35,12.42,7.65,7.41,5.97,4.54,,12.19,4.06,4.78,,6.93,10.27,4.3,3.35,3.58,,,5.73,3.58,6.69,24.85,5.97,,13.14,5.02,3.35,3.82,5.97,40.14,,7.65,7.88,5.02,4.06,,26.344444,19.777778,33.677778,0.0,,19.616667,66.963847
US_NC_37153,2020-07-04,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,3,0,309,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,-7,11,-20,,4.21,7.89,3.95,12.37,6.58,5.0,6.05,4.47,,10.0,5.53,4.21,5.79,,7.37,,5.0,5.26,4.47,3.68,5.79,3.95,4.21,21.57,4.74,3.95,8.42,5.0,,,6.05,29.99,4.21,10.0,8.42,,4.21,,27.290123,19.944444,34.820988,0.0,,19.753086,63.93219
US_NC_37153,2020-07-05,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,11,0,320,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,13,3,-11,,5.16,9.62,,9.62,8.91,5.16,7.27,5.16,,9.85,,3.29,,4.69,8.21,3.99,7.04,,4.93,4.22,6.57,3.52,3.52,31.2,4.46,,16.19,3.75,3.75,5.87,6.57,38.48,,9.85,7.51,7.27,4.46,5.16,27.493827,21.04321,34.487654,2.667,,20.91358,67.840134
US_NC_37153,2020-07-06,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,5,0,325,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,27,8,-30,5,6.14,8.34,3.07,14.7,8.12,3.73,4.17,7.02,3.73,11.63,5.49,4.83,5.27,4.83,10.31,5.27,4.61,3.95,5.27,7.68,5.05,4.83,6.8,27.43,5.92,3.29,16.02,3.95,5.49,3.07,5.49,43.88,6.58,9.65,8.34,5.92,7.02,3.73,25.67284,19.654321,32.703704,0.0,,20.691358,74.262979
US_NC_37153,2020-07-07,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,1,0,326,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,11,2,-28,7,7.15,6.5,,13.87,7.58,5.42,5.85,5.42,,9.32,5.2,4.12,6.28,3.47,9.1,8.02,5.85,3.47,4.12,4.98,5.2,,9.75,29.47,6.5,3.68,12.79,3.68,5.42,3.03,6.28,48.97,6.5,11.05,4.98,4.55,4.12,4.55,24.333333,20.617284,30.481481,5.4864,,22.598765,90.166649
US_NC_37153,2020-07-08,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,6,0,332,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,9,7,-25,6,7.02,11.84,3.29,12.5,10.31,7.68,7.68,7.02,,7.46,5.7,6.8,5.04,5.26,7.46,7.02,6.8,3.51,4.17,4.39,3.95,3.07,12.72,31.15,5.92,3.51,13.82,5.04,5.26,10.31,4.83,44.31,3.95,12.94,7.68,3.95,7.02,4.83,25.141975,22.067901,30.740741,3.2004,,22.592593,85.893633
US_NC_37153,2020-07-09,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,13,0,345,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,14,7,-24,7,4.19,8.6,3.53,12.12,8.6,7.05,5.51,4.85,3.31,9.04,4.85,4.41,,3.09,9.7,4.19,4.63,5.29,5.51,3.31,5.95,3.09,12.12,28.43,5.07,,11.68,,5.29,6.39,7.93,44.08,4.41,6.61,9.7,4.41,5.73,5.29,26.166667,22.694444,31.733333,2.177143,,22.505556,80.408629
US_NC_37153,2020-07-10,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,5,0,350,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,6,5,-28,7,5.29,12.43,4.6,12.2,9.21,4.37,5.75,,3.91,7.37,,,4.37,3.91,8.06,4.37,5.06,3.91,,3.45,6.21,,6.45,28.54,5.98,3.91,12.66,,4.14,7.13,5.06,41.43,,11.28,7.83,4.6,6.45,3.68,26.588889,21.755556,33.272222,1.7272,,22.488889,78.345246
US_NC_37153,2020-07-11,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,6,0,356,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,11,11,-1,,,7.84,3.56,12.35,6.17,,4.99,4.51,,8.79,4.04,3.33,4.99,4.27,7.6,4.04,5.22,4.99,4.27,7.36,6.17,3.56,8.55,23.27,3.33,4.04,11.87,,4.04,4.99,5.7,45.12,4.27,9.5,7.12,4.04,4.04,3.33,26.827778,21.633333,33.2,9.470571,,21.344444,72.133734
US_NC_37153,2020-07-12,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,9,0,365,7,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,14,6,-10,,5.84,6.31,3.74,12.62,10.05,7.01,9.35,6.78,3.97,10.05,4.91,5.84,5.61,3.74,7.71,3.74,4.67,6.08,6.54,3.97,3.97,7.01,7.95,28.97,7.71,3.97,13.79,,,4.91,4.91,42.29,3.5,8.88,8.88,7.01,7.48,,27.111111,20.094444,33.627778,0.0762,,19.95,65.235585
