location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17173,2020-08-26,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,13,0,171,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,8.01,,,19.38,9.27,29.49,25.6,20.022222,31.5,0.0,,21.895062,79.76431
US_IL_17173,2020-08-27,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,176,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,10.15,9.31,7.62,16.93,,25.39,26.155556,23.261111,30.011111,0.0,,23.358025,84.372953
US_IL_17173,2020-08-28,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,9,0,185,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,12.32,6.37,,21.67,,24.22,26.433333,22.722222,31.372222,0.0,,22.740741,79.758073
US_IL_17173,2020-08-29,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,0,192,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,,7.82,,13.2,,33.72,24.472222,21.144444,29.388889,0.0508,,20.259259,77.220964
US_IL_17173,2020-08-30,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,194,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,12.84,8.26,,20.18,11.47,33.02,19.261111,11.255556,27.05,0.0,,14.333333,72.375317
US_IL_17173,2020-08-31,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,0,201,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,12.37,8.38,,17.56,,20.36,21.4,16.933333,26.927778,0.0,,18.382716,81.964556
US_IL_17173,2020-09-01,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,9,0,210,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,10.69,,6.73,20.19,7.52,31.27,21.605556,18.1,25.455556,0.465667,,20.487654,93.210792
US_IL_17173,2020-09-02,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,11,0,221,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,5.9,7.48,7.87,17.71,7.08,30.7,22.611111,19.977778,26.966667,2.104571,,20.364198,87.112024
US_IL_17173,2020-09-03,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,226,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,10.15,5.86,7.03,17.57,,24.6,22.933333,17.227778,30.077778,0.09525,,19.333333,79.308264
US_IL_17173,2020-09-04,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,16,0,242,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,6.0,7.2,7.2,17.61,6.4,21.61,19.766667,10.85,26.461111,0.4064,,10.759259,55.251993
US_IL_17173,2020-09-05,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,248,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,10.38,9.43,8.49,19.81,10.38,31.61,19.694444,11.6,29.194444,0.0,,12.932099,64.426814
US_IL_17173,2020-09-06,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,253,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,13.47,8.69,,16.52,15.21,28.68,21.25,16.344444,29.444444,0.0,,17.938272,80.009611
US_IL_17173,2020-09-07,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,259,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,14.26,,6.29,15.52,12.17,35.66,24.772222,21.127778,30.088889,5.5372,,20.08642,74.580158
US_IL_17173,2020-09-08,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,264,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,8.11,,8.11,9.66,,24.72,23.977778,19.05,30.761111,0.028222,,20.234568,78.438685
US_IL_17173,2020-09-09,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,11,0,275,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,,,11.04,17.34,,29.56,22.127778,17.494444,29.333333,7.168444,,19.253086,83.211411
US_IL_17173,2020-09-10,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,11,1,286,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,,,10.76,8.07,6.15,15.75,5.76,28.81,21.288889,18.161111,27.033333,0.0,,19.358025,87.89298
US_IL_17173,2020-09-11,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,-1,289,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-19,,9.45,7.88,6.3,14.18,11.81,24.81,21.344444,18.033333,26.744444,0.0254,,19.123457,86.12686
US_IL_17173,2020-09-12,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,294,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-2,,7.17,,,23.75,8.52,23.75,22.016667,20.25,25.711111,0.41275,,20.339506,89.444568
US_IL_17173,2020-09-13,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,10,0,304,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-10,,12.52,7.6,6.71,16.99,9.84,28.62,20.227778,15.25,25.361111,8.708571,,17.438272,83.568402
US_IL_17173,2020-09-14,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,310,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-20,,8.9,,,15.79,8.1,26.71,18.855556,12.861111,26.227778,0.0,,13.753086,71.321801
US_IL_17173,2020-09-15,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,9,0,319,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,,7.65,,6.04,17.72,6.85,26.58,18.511111,13.005556,25.405556,0.0,,13.339506,71.253594
US_IL_17173,2020-09-16,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,13,0,332,3,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,,7.32,9.36,9.36,13.02,,24.0,17.383333,10.072222,26.772222,0.0,,12.537037,72.617302
US_IL_17173,2020-09-17,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,1,338,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-19,,7.34,,,14.68,,27.72,18.577778,12.705556,25.555556,0.0,,14.858025,78.571518
US_IL_17173,2020-09-18,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,342,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-19,,7.7,,7.7,15.41,7.7,24.73,15.577778,9.638889,21.161111,0.0,,8.314815,61.3077
US_IL_17173,2020-09-19,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,345,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,4,,7.66,,7.66,10.21,,37.26,12.488889,4.655556,20.95,0.0,,3.549383,53.925894
US_IL_17173,2020-09-20,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,346,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,4,,7.46,7.46,7.93,10.27,,27.99,13.877778,5.2,24.1,0.0,,4.493827,52.87962
US_IL_17173,2020-09-21,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,348,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-19,,10.06,,7.65,20.93,7.65,28.58,15.544444,7.333333,25.511111,0.0,,6.716049,55.036063
US_IL_17173,2020-09-22,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,352,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-17,,6.54,9.41,9.0,25.36,6.13,28.22,16.3,8.666667,24.711111,0.0,,10.592593,68.423116
US_IL_17173,2020-09-23,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,8,0,360,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,3,11.3,,7.26,17.35,6.86,29.46,15.866667,8.955556,23.972222,0.0,,11.067901,72.69905
US_IL_17173,2020-09-24,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,366,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,2,10.97,9.4,5.88,19.2,8.62,29.0,17.627778,10.533333,25.572222,0.0,,11.679012,67.616392
US_IL_17173,2020-09-25,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,372,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,0,6.71,,,11.74,7.55,24.75,17.444444,10.344444,25.45,0.0,,13.160494,75.833274
US_IL_17173,2020-09-26,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,13,0,385,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-2,,,,,23.0,9.11,27.31,20.272222,15.322222,28.483333,0.0,,15.62963,74.180801
US_IL_17173,2020-09-27,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,390,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,3,,10.06,,,13.26,,36.11,20.611111,15.233333,27.572222,0.0,,15.932099,74.452812
US_IL_17173,2020-09-28,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,394,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,3,10.84,9.17,11.25,10.84,9.59,33.76,15.316667,11.933333,22.083333,6.19125,,10.882716,74.599525
US_IL_17173,2020-09-29,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,8,0,402,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,4,13.02,,7.73,19.93,,24.82,11.688889,6.65,16.883333,1.74625,,7.864198,76.684839
US_IL_17173,2020-09-30,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,408,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,1,13.8,6.9,,14.61,7.31,33.69,15.461111,9.688889,24.805556,0.0254,,7.006173,56.405584
US_IL_17173,2020-10-01,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,0,415,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,0,7.95,8.35,8.35,13.91,,22.26,12.027778,6.166667,18.505556,0.0,,4.358025,59.01325
US_IL_17173,2020-10-02,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,13,0,428,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,-1,,11.01,8.97,15.9,,21.2,9.35,2.655556,15.638889,0.1778,,4.216049,69.590526
US_IL_17173,2020-10-03,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,10,0,438,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,1,,11.61,8.71,,15.0,,24.19,9.244444,3.644444,16.305556,0.217714,,5.524691,77.660027
US_IL_17173,2020-10-04,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,439,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-1,,,,7.23,15.82,7.23,22.15,10.977778,8.266667,14.288889,1.8415,,6.462963,73.342006
US_IL_17173,2020-10-05,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,439,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,-1,8.84,8.04,6.03,25.31,,26.52,7.25,-1.344444,17.805556,0.9398,,0.432099,61.303405
US_IL_17173,2020-10-06,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,16,0,455,4,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-17,1,10.88,9.33,,29.54,8.55,21.37,14.516667,7.3,25.55,0.0,,5.679012,55.251108
US_IL_17173,2020-10-07,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,2,461,6,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,1,9.23,7.63,10.84,10.44,,33.32,19.616667,12.472222,29.966667,0.0,,11.376543,58.249725
US_IL_17173,2020-10-08,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,1,468,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,1,8.93,9.71,7.77,16.7,10.1,27.19,18.077778,8.588889,28.188889,0.0,,7.814815,50.513916
US_IL_17173,2020-10-09,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,21,0,489,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,0,,,7.22,15.72,8.07,27.19,19.177778,10.877778,28.588889,0.0,,10.944444,58.301888
US_IL_17173,2020-10-10,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,11,0,500,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-1,,8.62,,8.14,13.41,10.06,26.34,20.261111,14.533333,26.85,0.0,,15.728395,74.938688
US_IL_17173,2020-10-11,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,5,0,505,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,2,,11.97,,7.37,17.5,10.13,31.31,19.916667,13.566667,28.733333,0.0,,15.845679,76.733678
US_IL_17173,2020-10-12,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,508,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-30,3,8.67,,7.76,20.99,10.95,23.27,18.661111,13.416667,23.488889,0.0,,14.259259,75.070224
US_IL_17173,2020-10-13,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,512,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,3,9.05,6.17,6.59,13.17,10.7,29.22,12.577778,1.938889,24.422222,0.2794,,1.876543,47.383293
US_IL_17173,2020-10-14,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,21,0,533,7,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,3,12.19,,7.72,18.29,9.75,33.33,15.916667,5.905556,27.816667,0.0,,4.037037,44.514907
US_IL_17173,2020-10-15,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,1,539,8,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,2,7.8,5.85,7.41,16.77,,21.46,14.733333,7.805556,23.666667,0.254,,3.82716,47.859092
US_IL_17173,2020-10-16,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,24,0,563,8,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-21,2,11.68,6.26,8.34,14.6,,27.95,6.544444,-2.344444,16.505556,0.0762,,-4.209877,45.527432
US_IL_17173,2020-10-17,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,565,8,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-6,,7.2,,9.6,16.33,,30.25,9.544444,0.144444,19.516667,0.0,,-2.901235,40.997413
US_IL_17173,2020-10-18,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,15,0,580,8,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-1,,7.51,,8.45,17.37,11.73,28.63,13.927778,7.688889,19.05,0.85725,,2.728395,46.748543
US_IL_17173,2020-10-19,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,586,8,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,4,8.44,,6.91,14.2,5.76,36.46,7.45,4.827778,11.394444,12.7,,5.783951,88.588833
US_IL_17173,2020-10-20,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,592,8,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,5,13.08,,8.85,20.38,,27.31,9.516667,7.205556,14.077778,1.233714,,7.41358,86.571001
US_IL_17173,2020-10-21,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,19,2,611,10,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,4,5.9,,7.87,16.52,7.08,28.32,12.261111,9.427778,14.933333,22.533429,,11.320988,93.24871
US_IL_17173,2020-10-22,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,20,1,631,11,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,0,7.1,9.07,,20.9,,29.97,17.744444,11.95,26.555556,2.032,,15.04321,84.141875
US_IL_17173,2020-10-23,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,1,638,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-19,5,6.55,6.17,,18.89,6.55,28.53,16.17284,6.876543,23.697531,0.47625,,13.694444,85.066292
US_IL_17173,2020-10-24,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,15,0,653,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-7,,,,,13.42,,31.31,6.383333,2.394444,10.027778,3.7846,,1.777778,71.593177
US_IL_17173,2020-10-25,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,16,0,669,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-5,,,12.11,,15.37,,37.25,7.755556,6.461111,9.733333,0.0,,3.092593,71.8982
US_IL_17173,2020-10-26,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,22,0,691,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,4,11.61,8.98,8.61,14.6,5.62,28.45,5.622222,2.955556,7.822222,2.88925,,4.234568,90.186814
US_IL_17173,2020-10-27,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,11,0,702,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,4,5.58,6.69,,18.22,,33.47,3.583333,2.366667,5.6,1.74625,,2.975309,95.289477
US_IL_17173,2020-10-28,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,13,0,715,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,4,,8.22,9.79,16.84,9.01,35.63,6.477778,4.366667,10.111111,0.719667,,4.703704,87.894315
US_IL_17173,2020-10-29,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,17,0,732,12,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,5,7.65,5.83,6.56,22.59,,24.78,8.044444,6.2,10.3,7.01675,,5.746914,85.380327
