location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16053,2020-06-03,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,180,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,11,,80,-18,,8.61,8.2,,,8.2,,,18.46,,10.26,30.77,,,20.080247,11.253086,28.277778,0.0,,6.095238,40.537894
US_ID_16053,2020-06-04,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,11,0,191,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,17,,83,-19,,7.04,7.87,7.04,5.8,,6.21,,17.82,,7.46,36.46,,6.63,19.654321,11.111111,27.777778,0.056444,,4.936508,38.425661
US_ID_16053,2020-06-05,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,3,0,194,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,16,,91,-19,,6.75,9.7,11.81,,,,,18.55,6.32,15.18,34.15,8.43,,20.617284,9.987654,32.271605,0.0,,4.809524,36.459725
US_ID_16053,2020-06-06,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,194,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,15,,89,2,,12.07,8.94,8.49,7.15,7.6,,,14.3,8.04,10.72,35.75,6.7,,19.024691,10.148148,31.851852,0.28575,,6.507937,45.832295
US_ID_16053,2020-06-07,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,194,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,122,-5,,9.38,10.23,7.67,6.39,,,,23.44,,8.1,34.53,7.25,,8.444444,4.67284,13.987654,5.36575,,4.174603,74.687406
US_ID_16053,2020-06-08,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,4,0,198,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,81,-19,,13.5,11.12,,5.56,8.73,,5.56,16.28,,,38.51,5.56,5.56,6.882716,2.08642,14.641975,3.71475,,1.18254,65.448025
US_ID_16053,2020-06-09,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,3,0,201,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,93,-17,,7.51,5.84,8.77,6.26,9.19,10.44,5.84,17.95,,8.35,33.82,5.84,,10.179012,1.969136,19.530864,0.536222,,0.095238,48.251589
US_ID_16053,2020-06-10,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,202,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,15,,97,-20,,6.99,9.87,8.23,6.58,,7.4,,19.33,,6.58,38.25,8.23,,15.234568,4.253086,25.074074,0.084667,,4.68254,48.758156
US_ID_16053,2020-06-11,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,0,204,2,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,20,,87,-19,,6.51,12.21,6.51,,8.14,7.73,6.51,21.57,7.33,8.95,39.48,6.11,5.7,19.234568,7.148148,30.209877,0.028222,,3.214286,34.648175
US_ID_16053,2020-06-12,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,1,205,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,14,,100,-17,,9.79,14.05,,,6.81,6.39,,23.84,7.24,10.22,35.76,8.09,,22.740741,11.12963,31.216049,0.0,,2.190476,26.893936
US_ID_16053,2020-06-13,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,206,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,9,,133,-3,,8.47,10.7,,,9.36,,,15.6,,12.48,31.19,7.13,7.13,18.685185,10.987654,30.783951,0.0,,2.277778,35.586324
US_ID_16053,2020-06-14,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,206,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,135,-2,,16.86,9.51,,6.92,,,,16.0,,12.54,32.43,,,11.771605,5.833333,19.382716,0.310444,,3.47619,57.526072
US_ID_16053,2020-06-15,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,0,208,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,95,-18,,5.54,8.31,7.52,6.33,6.73,,,17.81,,9.9,35.62,7.92,,13.493827,4.469136,23.234568,0.112889,,1.936508,46.594711
US_ID_16053,2020-06-16,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,3,0,211,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,85,-19,,8.37,9.17,,7.57,5.98,,9.57,22.72,,5.58,31.49,5.58,,12.283951,5.555556,22.506173,3.3655,,6.904762,71.243232
US_ID_16053,2020-06-17,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,3,0,214,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,18,,99,-20,,,8.0,8.0,11.2,,6.0,,22.8,,6.8,38.8,,,9.061728,5.635802,16.358025,7.112,,4.15873,70.737556
US_ID_16053,2020-06-18,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,0,216,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,17,,102,-19,,10.84,7.8,,,,6.5,9.97,17.34,,9.97,38.59,8.67,13.01,11.981481,4.450617,20.351852,1.354667,,4.269841,56.815532
US_ID_16053,2020-06-19,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,216,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,20,,105,-21,,11.98,12.84,8.99,,,11.13,,19.69,,7.28,33.38,11.56,,14.728395,4.944444,23.938272,0.0,,3.603175,46.80987
US_ID_16053,2020-06-20,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,216,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,17,,119,-5,,,10.38,,,7.08,7.55,,16.99,,8.97,38.71,,7.55,17.808642,6.302469,26.771605,0.0,,4.5,41.599579
US_ID_16053,2020-06-21,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,216,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,137,-9,,,11.01,,,,,10.09,15.13,,10.09,36.23,9.17,8.26,20.018519,9.716049,27.45679,0.0,,7.833333,44.969132
US_ID_16053,2020-06-22,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,9,0,225,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,119,-19,,10.2,8.16,7.35,,,6.12,,28.57,5.71,7.75,38.37,8.16,,19.666667,10.740741,27.901235,0.056444,,6.007937,41.36257
US_ID_16053,2020-06-23,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,0,227,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,28,,111,-22,,9.89,5.77,7.83,5.77,,,6.18,20.19,7.01,5.77,36.27,6.18,,21.006173,11.024691,30.512346,0.0,,6.079365,38.570357
US_ID_16053,2020-06-24,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,232,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,17,,111,-24,,9.14,,,,,7.89,6.65,22.85,7.48,5.82,36.56,,5.82,22.648148,11.617284,32.013889,0.0,,7.095238,37.851678
US_ID_16053,2020-06-25,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,-1,0,231,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,21,,118,-23,,7.17,7.59,,,,7.17,,16.87,6.33,10.12,32.48,,,22.098765,13.888889,31.569444,0.028222,,8.674603,42.771445
US_ID_16053,2020-06-26,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,232,3,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,12,,121,-20,,,10.27,,7.7,8.56,,6.42,16.26,,10.27,34.24,8.56,7.7,20.944444,10.901235,30.635802,0.0,,6.865079,40.710084
US_ID_16053,2020-06-27,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,1,232,4,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,20,,,-4,,,7.71,,,,,,17.69,,14.06,32.66,9.98,,22.364198,11.117284,31.185185,0.0,,6.507937,36.496962
US_ID_16053,2020-06-28,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,232,4,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,161,-9,,8.22,8.65,6.49,6.92,,9.08,6.92,18.59,,8.22,44.11,,8.65,16.166667,8.901235,29.358025,0.254,,4.952381,50.029707
US_ID_16053,2020-06-29,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,237,4,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,118,-21,,6.39,9.98,,,8.78,,,22.75,6.39,10.38,28.34,9.58,,7.858025,4.858025,15.555556,7.90575,,4.531746,77.180337
US_ID_16053,2020-06-30,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,1,239,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,32,,110,-21,,10.43,,7.92,7.92,7.51,7.09,5.84,24.61,6.67,7.09,39.2,5.84,,10.277778,5.283951,18.32716,8.509,,7.0,77.680418
US_ID_16053,2020-07-01,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,4,0,243,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,37,,,-24,,,11.46,6.96,,6.55,6.96,,18.43,,,37.26,6.96,,14.234568,6.574074,22.407407,1.608667,,5.412698,54.077786
US_ID_16053,2020-07-02,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,244,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,36,,141,-25,,6.94,,6.94,,6.51,7.81,8.67,19.52,6.51,,35.13,,,16.493827,6.506173,25.666667,0.0,,2.619048,40.437748
US_ID_16053,2020-07-03,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,0,246,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,30,,149,-42,,8.24,,,7.79,8.7,,,25.19,8.24,,32.51,8.24,,20.32716,9.117284,30.364198,0.0,,5.52381,38.82068
US_ID_16053,2020-07-04,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,247,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,2,,131,-16,,,12.98,7.79,,,,,14.02,,,36.87,,,20.820988,10.425926,30.697531,0.0,,6.722222,41.902149
US_ID_16053,2020-07-05,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,247,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,159,-14,,,10.04,,7.75,,,,24.63,,14.6,44.71,,9.12,20.882716,10.709877,29.746914,0.0,,4.944444,36.828563
US_ID_16053,2020-07-06,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,4,0,251,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,123,-23,,5.75,10.26,8.21,,9.44,6.16,6.57,25.03,,6.98,34.06,8.62,,20.91358,9.734568,31.45679,0.0,,4.246032,34.694693
US_ID_16053,2020-07-07,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,9,0,260,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,23,,114,-24,,6.7,11.3,,,5.86,,5.86,21.77,7.95,,36.0,,12.14,21.802469,10.907407,31.345679,0.0,,4.238095,33.089592
US_ID_16053,2020-07-08,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,10,0,270,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,22,,106,-25,,12.36,10.23,8.95,,15.77,,,23.44,,14.49,35.38,9.38,8.52,18.283951,9.358025,26.253086,0.0,,2.738095,36.571483
US_ID_16053,2020-07-09,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,10,0,280,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,19,,99,-23,,,17.2,6.45,,8.17,10.32,7.74,27.52,,11.18,41.28,,7.31,19.061728,8.82716,29.716049,0.0,,3.111111,36.006872
US_ID_16053,2020-07-10,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,9,0,289,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,14,,108,-20,,9.27,7.16,,,,,,28.64,,8.0,34.54,6.74,8.0,21.376543,9.41358,29.82716,0.0,,4.849206,34.856648
US_ID_16053,2020-07-11,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,7,0,296,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,5,,125,-4,,,17.29,7.94,,7.48,,,24.3,,12.15,32.24,,7.48,22.037037,10.592593,34.037037,0.0,,4.063492,32.29035
US_ID_16053,2020-07-12,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,4,0,300,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,146,-12,,7.59,14.28,8.03,,8.93,,,21.43,,11.61,31.25,9.37,8.48,23.611111,11.166667,34.012346,0.0,,3.166667,27.166774
US_ID_16053,2020-07-13,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,14,0,314,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,101,-21,,5.72,8.17,8.58,,7.76,,6.94,26.14,6.12,,33.08,8.17,8.58,21.388889,13.197531,30.222222,0.0,,3.031746,30.831205
US_ID_16053,2020-07-14,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,315,5,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,16,,108,-24,,6.65,9.56,7.49,7.07,11.23,7.9,6.65,23.7,7.49,13.31,36.18,6.24,,19.012346,10.024691,27.524691,0.0,,-0.579365,27.908587
US_ID_16053,2020-07-15,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,11,1,326,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,15,,106,-23,,7.4,9.04,10.68,,9.04,9.04,6.16,25.07,,8.22,40.27,9.45,,19.506173,9.259259,28.987654,0.0,,-0.52381,27.41409
US_ID_16053,2020-07-16,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,11,0,337,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,18,,110,-22,,9.98,6.51,8.68,,8.68,6.94,8.68,28.63,,7.81,36.0,8.24,,21.265432,9.598765,31.41358,0.0,,2.206349,29.793171
US_ID_16053,2020-07-17,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,8,0,345,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,10,,111,-23,,13.94,10.45,,,7.4,,,25.26,,9.58,34.84,13.94,,23.419753,11.141975,33.37037,0.0,,5.285714,31.860171
US_ID_16053,2020-07-18,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,4,0,349,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,10,,120,-4,,,16.27,,,9.3,,,26.49,,8.83,35.79,15.8,,23.493827,12.814815,33.240741,0.0,,4.603175,30.474231
US_ID_16053,2020-07-19,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,2,0,351,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,155,-8,,7.27,7.73,,7.27,8.18,,7.73,21.36,,11.36,32.27,6.82,8.18,22.67284,12.691358,31.728395,0.0,,2.142857,27.136871
US_ID_16053,2020-07-20,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,356,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,114,-23,,10.32,8.67,,7.02,9.49,,8.26,21.05,7.02,11.15,38.39,6.61,7.02,23.41358,12.179012,32.135802,0.0,,3.992063,28.985637
US_ID_16053,2020-07-21,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,4,0,360,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,24,,105,-22,,7.13,12.58,,,9.22,9.64,,21.8,7.55,10.9,32.28,7.13,,23.339506,12.024691,33.54321,0.0,,4.619048,30.380745
US_ID_16053,2020-07-22,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,1,0,361,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,19,,96,-24,,8.85,15.17,,,7.59,,,22.76,10.12,9.27,34.98,13.91,,23.407407,12.864198,33.574074,0.0,,6.857143,35.599487
US_ID_16053,2020-07-23,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,3,0,364,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,16,,108,-23,,8.35,10.02,8.35,,6.68,7.1,,12.11,,6.68,32.15,,,21.12963,12.876543,30.969136,0.818444,,11.214286,53.224365
US_ID_16053,2020-07-24,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,369,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,12,,113,-20,,9.68,7.92,,,7.92,,,19.36,,,43.57,8.36,,19.617284,10.901235,30.975309,2.681111,,9.865079,55.754222
US_ID_16053,2020-07-25,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,369,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,6,,121,0,,,15.99,8.0,,,,,27.75,7.05,,32.45,,7.53,21.135802,11.179012,30.32716,0.0,,6.992063,40.996634
US_ID_16053,2020-07-26,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,0,0,369,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,,-14,,10.35,16.65,7.2,,,,,22.49,11.25,8.55,28.79,,9.45,21.611111,10.888889,32.067901,0.0,,4.761905,34.741775
US_ID_16053,2020-07-27,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,20,0,389,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,,,104,-24,,,13.26,7.46,6.22,7.04,10.36,8.29,19.89,,12.43,38.12,6.63,8.29,23.179012,11.691358,33.58642,0.0,,5.650794,33.657861
US_ID_16053,2020-07-28,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,394,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,17,,117,-22,,5.82,12.06,12.48,11.65,6.66,6.24,6.24,22.46,,11.23,39.94,5.82,,22.993827,14.759259,32.290123,0.0635,,9.507937,43.734521
US_ID_16053,2020-07-29,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,7,0,401,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,18,,114,-25,,6.82,12.37,9.38,8.95,6.4,12.37,6.82,27.29,,12.79,38.8,6.4,6.4,20.864198,12.030864,32.179012,1.143,,10.111111,50.433106
US_ID_16053,2020-07-30,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,8,0,409,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,5,,117,-22,,9.22,12.15,,6.29,5.87,7.12,,23.89,,,33.53,,7.96,23.864198,12.481481,35.462963,0.0,,8.18254,37.320279
US_ID_16053,2020-07-31,ChIJe3b7Xlxoq1QRRHZra-CeBqw,Q494536,geoId/16053,US,United States of America,ID,Idaho,16053,Jerome County,US,USA,2,5,0,414,6,,,23768,12125,11643,4143,3758,3076,3197,2571,2796,2250,1314,663,1742094,42.69,-114.26,1559,78.46,18,,123,-21,,,14.39,,,8.04,8.04,,21.58,,9.73,31.73,9.73,8.04,27.240741,15.135802,37.598765,0.0,,6.611111,27.983146
