location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13187,2020-05-18,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,0,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-28,-3,-31,,5.51,6.57,3.82,10.39,8.05,10.18,7.63,,6.78,4.45,,3.6,4.66,4.88,3.39,3.18,,5.3,3.82,,6.57,20.77,5.3,8.05,6.57,4.24,4.88,39.22,,11.23,7.84,,4.66,21.294444,17.044444,26.977778,10.879667,18.483333,84.027136
US_GA_13187,2020-05-19,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-19,10,-33,,3.75,9.27,4.41,11.69,5.51,8.82,7.28,,7.94,,4.19,,3.31,9.93,,6.18,3.97,6.4,4.19,4.41,7.94,18.97,5.96,7.28,4.85,4.63,8.38,40.15,3.97,6.18,5.96,5.51,3.31,19.161111,16.727778,24.211111,14.901333,15.972222,81.920417
US_GA_13187,2020-05-20,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,5,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-20,,-34,,5.03,8.53,5.47,7.43,7.87,7.65,7.43,3.5,7.87,,3.06,,4.81,6.12,3.06,,6.34,3.5,3.72,3.72,9.19,18.37,5.69,5.25,3.28,3.94,8.75,36.3,4.16,8.09,7.43,,,14.738889,12.483333,21.027778,16.340667,12.472222,86.556949
US_GA_13187,2020-05-21,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-11,13,-33,,3.4,8.61,5.67,7.93,9.75,3.85,4.76,3.17,5.67,,,3.17,,6.8,,4.31,6.12,,5.89,,5.89,21.76,4.76,8.84,4.76,3.85,4.53,31.73,4.53,6.57,4.76,,,15.555556,12.066667,22.427778,3.96875,12.588889,82.727768
US_GA_13187,2020-05-22,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-16,7,-32,,,8.5,4.37,10.11,6.21,5.51,4.83,3.22,5.75,4.37,3.91,3.91,5.29,8.04,5.29,4.37,5.29,,,,7.35,19.99,6.21,8.5,3.68,,5.06,31.94,4.83,8.5,4.14,5.06,,18.805556,13.833333,25.533333,2.243667,15.922222,83.587551
US_GA_13187,2020-05-23,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,7,,-18,,3.62,4.11,6.52,13.53,4.83,5.31,,,3.87,4.11,,,4.83,5.55,,3.87,4.11,,5.31,,6.52,20.05,,10.63,,4.11,6.04,32.61,,10.14,7.49,,,21.988889,15.722222,29.355556,7.075714,17.922222,77.89785
US_GA_13187,2020-05-24,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,6,,-17,,5.67,6.38,6.14,9.21,9.68,4.96,4.49,,4.72,,,,,8.03,4.72,3.54,4.01,3.31,,,3.78,19.84,7.56,9.45,3.31,3.31,3.31,29.75,3.54,12.99,7.32,3.31,,23.855556,17.572222,30.916667,1.632857,18.316667,71.49706
US_GA_13187,2020-05-25,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,3,0,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-12,,-62,,4.32,8.87,5.91,10.24,8.19,5.46,5.23,,4.32,,4.09,,,6.14,,,,4.32,,3.41,3.41,17.97,4.55,8.42,4.78,5.46,3.87,34.35,5.46,10.46,5.23,3.41,5.23,22.655556,18.094444,29.416667,0.197556,18.488889,77.617004
US_GA_13187,2020-05-26,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-19,7,-30,,4.25,5.15,7.83,10.74,7.39,5.59,6.49,3.58,6.27,,,3.36,,5.82,4.7,3.13,,6.27,4.92,4.92,7.39,19.02,,11.41,,3.58,6.27,36.26,5.15,10.97,5.15,,4.25,21.366667,19.016667,26.1,3.664857,18.255556,82.802417
US_GA_13187,2020-05-27,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,4,0,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-24,-1,-31,,5.29,6.83,4.41,9.03,7.93,4.63,6.61,5.51,5.95,3.08,,,5.73,6.39,3.31,3.52,3.08,5.07,3.75,,5.73,19.61,5.29,9.25,3.97,4.19,8.81,40.98,,8.37,6.83,4.19,3.75,20.622222,19.116667,23.383333,0.508,17.777778,84.189658
US_GA_13187,2020-05-28,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-22,7,-32,,,8.12,8.35,11.06,9.03,5.42,3.16,5.64,8.12,,3.61,3.38,5.19,5.87,3.38,,3.61,3.61,,3.84,6.77,19.63,5.42,9.03,4.74,4.96,7.0,34.53,3.61,7.67,5.87,3.38,4.74,21.733333,18.55,28.233333,4.148667,19.144444,85.317205
US_GA_13187,2020-05-29,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,4,0,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-17,10,-30,,3.51,5.61,5.14,6.78,7.01,5.14,6.55,,4.91,,,5.61,,9.82,,3.27,,5.14,,,6.31,18.23,3.51,7.25,,,5.84,35.3,4.44,7.71,5.61,5.61,3.74,22.538889,18.377778,28.194444,0.508,18.933333,80.416412
US_GA_13187,2020-05-30,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,5,,-13,,,5.67,3.7,13.57,6.91,6.91,6.91,,6.17,3.46,,5.67,6.17,8.88,,4.44,,,,4.44,4.69,17.77,5.18,8.14,3.46,4.93,4.69,36.27,3.46,8.39,6.42,6.17,5.67,22.905556,16.788889,29.238889,5.715,17.072222,69.786467
US_GA_13187,2020-05-31,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,1,,-14,,4.34,6.51,6.75,10.36,6.02,4.82,4.58,6.75,3.85,,,,,6.75,4.1,5.06,,3.85,,4.58,5.78,20.48,8.91,9.4,,4.1,4.82,38.07,4.58,10.12,8.91,,6.26,21.661111,14.294444,28.272222,0.0,13.688889,60.746231
US_GA_13187,2020-06-01,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-8,31,-29,,3.45,7.37,4.83,6.91,8.52,5.99,3.91,,5.07,3.45,,4.83,4.83,5.3,,5.76,,,3.22,,7.6,17.73,3.91,6.91,5.3,,3.91,32.7,3.22,6.45,4.14,,4.14,21.283333,15.138889,27.577778,0.0,12.822222,58.860737
US_GA_13187,2020-06-02,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-11,24,-30,,5.68,7.33,6.15,11.83,8.52,4.73,7.1,4.26,,,3.31,,3.79,7.1,,4.97,4.02,,,3.55,5.21,19.88,4.73,8.52,5.68,5.21,5.92,37.38,6.62,8.99,7.57,,3.31,21.883333,14.894444,29.277778,0.0,15.538889,67.4309
US_GA_13187,2020-06-03,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,2,0,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-3,27,-29,,4.72,5.43,6.84,11.56,6.61,5.66,5.43,4.96,,,,,4.25,9.91,3.3,5.66,4.25,,5.66,4.25,8.97,18.88,4.96,7.79,4.25,3.3,7.32,33.51,3.54,12.27,,4.25,,23.916667,16.822222,30.755556,0.0,18.183333,70.490004
US_GA_13187,2020-06-04,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-8,24,-28,,,4.71,4.71,16.01,6.59,5.65,4.47,,6.12,,,,,8.47,,,3.77,3.53,4.24,5.65,7.3,19.54,7.06,9.65,3.53,5.42,5.18,35.08,,11.54,7.06,4.47,4.71,24.672222,18.761111,31.038889,1.87325,19.2,71.779299
US_GA_13187,2020-06-05,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,0,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-10,17,-30,,3.5,6.99,5.83,9.32,6.29,5.83,4.89,3.5,3.26,,3.26,4.43,3.5,7.69,3.73,,3.5,3.96,4.43,3.26,5.13,18.18,3.96,11.19,,3.5,4.19,37.28,3.73,8.86,6.29,3.96,4.19,23.277778,19.633333,29.561111,10.075333,20.427778,84.205431
US_GA_13187,2020-06-06,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,10,,-9,,,6.89,5.42,12.06,6.16,5.66,5.91,4.92,3.94,,3.94,,3.94,8.86,,4.43,,3.94,,,4.68,16.25,4.92,11.33,6.4,,4.68,30.04,,11.57,4.68,4.43,3.94,24.355556,19.005556,30.722222,2.9464,19.811111,75.932506
US_GA_13187,2020-06-07,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,0,,-19,,5.21,4.98,7.35,11.85,7.82,5.69,3.56,,3.56,,,4.27,4.5,8.77,6.4,4.03,,,4.5,4.03,6.4,19.2,5.69,10.43,4.03,4.03,6.16,39.12,4.27,9.96,8.06,3.32,,25.022222,19.577778,31.7,0.0,20.477778,75.990142
US_GA_13187,2020-06-08,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,0,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-9,19,-28,,4.78,6.14,4.55,14.33,6.37,4.32,7.28,,6.14,,,,6.6,7.51,5.0,5.91,5.23,5.46,3.64,4.32,5.0,18.65,6.37,11.37,,5.0,6.82,36.39,7.28,10.23,6.37,,,24.644444,20.433333,29.938889,0.0,21.355556,82.108244
US_GA_13187,2020-06-09,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-10,18,-30,,3.81,7.85,3.59,15.48,9.42,3.81,5.83,3.14,4.26,,3.14,,3.81,7.85,,4.26,3.59,,6.5,,6.06,24.0,5.16,14.58,4.04,3.59,6.06,37.69,3.81,11.22,5.38,3.14,5.38,24.922222,21.616667,29.8,4.275667,21.6,82.005376
US_GA_13187,2020-06-10,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,2,0,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-16,1,-28,,3.96,9.89,5.93,12.09,4.39,4.62,5.05,3.96,5.71,5.27,,,5.27,8.57,5.05,7.03,4.17,7.47,,,7.47,24.83,7.47,14.94,3.96,4.17,7.47,40.22,3.96,9.45,6.15,3.52,3.52,23.811111,21.65,29.138889,16.425333,22.2,90.812447
US_GA_13187,2020-06-11,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,0,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-3,18,-29,,7.0,10.49,6.06,12.59,6.3,,7.46,,7.23,3.27,,3.5,,10.49,,5.83,,4.43,3.5,4.2,5.83,24.25,5.83,13.29,,,6.3,39.18,5.36,10.96,8.63,5.36,3.27,23.944444,19.194444,28.805556,9.180286,19.05,74.272128
US_GA_13187,2020-06-12,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,0,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-4,20,-28,,,8.84,5.5,10.75,6.45,4.06,4.06,,4.78,4.78,,3.35,4.06,8.6,6.69,4.78,,5.02,,,6.21,19.11,6.69,11.71,4.06,3.82,4.78,36.32,4.06,9.56,9.32,6.21,5.26,23.133333,17.511111,29.244444,0.0762,15.572222,62.859142
US_GA_13187,2020-06-13,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,20,,-9,,,7.37,3.69,12.29,7.37,4.18,4.67,3.69,4.42,5.41,4.18,,4.18,6.88,4.42,4.18,3.69,4.91,3.69,4.91,4.18,22.61,4.67,11.79,,5.65,5.9,29.98,5.41,13.76,6.39,4.42,4.91,23.066667,16.744444,29.722222,0.0508,13.733333,56.043982
US_GA_13187,2020-06-14,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,2,,-21,,3.21,5.5,5.04,9.86,5.27,4.58,7.11,,,5.96,,3.9,,6.19,,5.5,,3.21,4.36,3.9,4.58,19.02,3.67,10.77,,5.04,3.67,36.44,6.42,10.54,5.96,6.88,3.9,21.633333,16.816667,28.638889,1.1684,15.727778,69.338576
US_GA_13187,2020-06-15,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,0,0,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-10,6,-27,,,8.37,4.07,12.68,7.7,4.3,8.15,4.3,7.92,3.62,3.85,3.85,7.02,12.45,3.4,4.53,3.62,,4.3,,10.64,17.43,4.07,5.88,5.43,4.98,8.6,38.48,,3.17,5.66,5.43,3.85,18.627778,14.505556,25.727778,7.003143,15.322222,81.39149
US_GA_13187,2020-06-16,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,2,0,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-6,9,-28,,4.17,7.65,6.26,12.06,8.35,5.8,8.12,6.73,6.49,3.94,3.48,,5.1,9.28,5.1,,,7.19,4.64,5.57,8.12,15.77,5.1,5.1,3.94,,9.05,40.59,,7.19,4.64,4.41,5.33,17.511111,13.505556,23.233333,3.894667,13.1,75.546303
US_GA_13187,2020-06-17,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,0,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-5,,-30,,5.96,5.5,,14.21,8.94,5.96,5.5,3.44,4.36,4.81,4.36,3.67,3.9,11.0,6.42,4.58,4.13,,5.73,3.9,8.25,23.61,5.5,11.69,5.5,3.44,6.19,39.43,5.96,9.63,7.57,4.36,4.58,17.738889,13.077778,23.311111,0.22225,13.688889,77.431281
US_GA_13187,2020-06-18,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,6,0,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-7,7,-28,,,7.85,5.77,12.47,7.39,4.85,3.23,3.92,5.54,3.46,,,3.23,9.7,,4.85,5.08,5.31,3.69,5.77,7.85,19.39,4.85,10.62,4.16,5.77,6.7,42.02,3.23,9.46,5.77,7.85,,19.827778,14.055556,26.494444,0.0,15.588889,76.679256
US_GA_13187,2020-06-19,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,1,1,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,-2,5,-29,,,7.02,4.45,12.4,8.66,3.98,5.85,5.38,6.32,,,,3.98,7.02,5.38,6.55,,3.98,,4.21,8.19,23.16,4.68,11.23,4.68,5.15,5.38,37.2,6.08,9.12,6.55,,,21.694444,15.383333,29.138889,0.381,16.705556,73.535897
