location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29209,2020-05-05,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-28,7,,6.64,19.92,9.3,7.64,5.98,6.64,,,5.64,5.31,4.65,4.65,,6.64,6.64,19.59,6.64,11.95,4.65,10.96,36.85,5.64,10.62,4.98,,,17.322222,12.505556,22.466667,9.9568,,10.861111,66.005576
US_MO_29209,2020-05-06,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-26,4,,8.36,10.36,9.69,7.02,6.02,7.02,,6.02,7.35,,8.36,5.35,9.36,4.68,9.02,23.06,6.02,15.04,6.35,,37.1,,12.37,9.02,,5.68,14.422222,8.938889,19.944444,0.084667,,4.8,52.524956
US_MO_29209,2020-05-07,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-28,,,10.77,13.05,6.2,9.46,5.22,8.81,,4.57,7.5,,6.85,4.89,,4.57,6.2,29.03,6.52,9.79,5.87,6.85,36.86,6.85,12.72,,4.89,,12.894444,6.033333,19.016667,0.0,,7.233333,68.536878
US_MO_29209,2020-05-08,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-27,,4.92,6.89,15.41,10.17,,,7.54,4.59,8.2,5.58,6.56,4.92,4.92,5.9,,6.56,18.7,5.58,13.78,,4.92,34.44,,10.49,8.53,4.59,5.9,13.444444,10.355556,17.427778,18.542,,8.872222,73.943929
US_MO_29209,2020-05-09,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-14,,,7.58,21.0,,6.54,5.17,8.26,5.85,,5.17,,,5.17,7.23,,7.58,15.49,,12.74,,,35.47,,16.53,,,,10.861111,2.5,18.744444,5.9944,,1.627778,52.983797
US_MO_29209,2020-05-10,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-21,,5.37,6.72,18.13,6.38,,,9.74,,,6.38,,5.37,5.71,5.71,,6.72,19.81,5.04,13.1,,5.04,36.94,6.72,17.46,6.38,5.37,,12.888889,6.416667,18.111111,0.0,,3.955556,54.716074
US_MO_29209,2020-05-11,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-24,,7.06,9.94,14.43,7.7,7.06,8.02,9.94,,4.81,8.34,,5.45,8.02,,8.34,8.02,26.3,,8.66,8.02,4.49,45.87,,9.3,9.3,4.49,4.81,8.422222,4.127778,14.661111,0.0,,2.95,68.501519
US_MO_29209,2020-05-12,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-29,,,6.74,14.77,7.06,6.74,7.06,9.63,8.35,4.82,8.99,,5.46,8.67,4.82,,4.82,23.12,6.42,5.14,,5.78,45.92,11.56,11.24,8.35,,,7.227778,5.577778,9.661111,11.303,,6.544444,95.515082
US_MO_29209,2020-05-13,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-26,6,,12.69,12.36,,9.11,5.53,8.13,,4.55,8.78,4.55,5.53,9.11,4.55,,7.16,31.23,6.51,13.99,,4.55,38.72,,11.39,7.16,6.51,6.83,13.388889,8.85,22.5,7.220857,,12.166667,92.426631
US_MO_29209,2020-05-14,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-26,6,7.04,6.03,17.43,9.05,7.71,7.04,7.04,,10.39,10.06,7.71,4.69,8.04,5.7,4.69,9.39,25.81,7.71,10.06,,7.71,49.28,5.03,,6.37,,,21.538889,16.983333,26.344444,2.229556,,17.561111,78.223988
US_MO_29209,2020-05-15,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,9,,,-28,,,10.54,12.1,7.75,4.65,,4.34,,5.89,9.92,5.58,4.96,6.51,5.89,5.58,8.68,25.12,4.65,9.3,5.27,4.96,32.87,7.44,11.79,,4.34,,18.077778,14.861111,23.694444,17.187333,,16.272222,89.313115
US_MO_29209,2020-05-16,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,21,,,-14,,7.15,6.53,13.05,6.22,7.46,8.08,5.91,,,9.63,4.97,6.53,7.15,,7.15,6.84,21.75,4.97,12.12,,8.08,36.05,,11.81,4.97,,,19.077778,15.222222,24.527778,8.54075,,17.238889,89.228303
US_MO_29209,2020-05-17,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,3,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-20,,,7.62,14.33,9.76,7.01,8.84,6.1,,4.27,9.15,,5.49,,4.57,,6.1,19.52,5.79,10.67,,4.27,37.81,,10.37,7.93,9.76,4.57,19.366667,17.061111,23.061111,16.909143,,16.55,83.880991
US_MO_29209,2020-05-18,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,1,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,17,,,-18,,6.77,,14.83,9.67,13.22,6.13,8.71,6.45,,9.67,,5.16,5.8,7.09,,4.84,27.41,5.16,13.87,4.84,6.13,38.69,,9.35,7.42,4.51,5.48,15.011111,10.255556,19.411111,0.3302,,10.872222,76.418224
US_MO_29209,2020-05-19,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,17,,,-25,6,,7.43,15.19,5.49,10.66,8.08,6.79,,7.11,8.4,,4.52,5.17,6.14,,9.37,22.62,6.14,9.05,,11.31,37.16,,12.6,6.46,4.85,,14.811111,10.538889,19.972222,0.0,,10.855556,77.356998
US_MO_29209,2020-05-20,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-21,3,,9.16,18.97,9.16,4.91,6.54,10.79,,4.91,12.43,,,,5.56,,9.81,23.88,8.18,11.45,4.58,8.83,43.5,,12.76,7.52,5.56,6.54,15.811111,10.344444,21.9,0.0,,12.588889,81.328109
US_MO_29209,2020-05-21,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-21,3,5.53,4.88,13.0,10.72,7.15,,8.45,,6.17,6.5,,5.85,4.55,,,10.07,18.85,4.55,12.68,,5.85,39.33,5.53,10.4,7.8,5.2,4.55,18.088889,13.155556,23.311111,0.943429,,14.605556,80.221973
US_MO_29209,2020-05-22,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,34,,,-24,,,6.09,14.21,6.09,6.96,4.64,,,,8.99,4.93,,,,,10.15,20.88,6.09,9.28,,,32.77,,11.31,6.67,4.06,5.51,18.561111,15.411111,23.644444,31.792333,,16.944444,90.455194
US_MO_29209,2020-05-23,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-13,,7.08,8.21,17.84,6.79,,4.25,5.38,,,5.38,5.38,7.93,4.53,,5.1,6.23,19.25,9.91,13.59,,4.53,34.26,4.53,17.27,7.36,,,22.155556,17.711111,28.55,9.4996,,17.0,72.731521
US_MO_29209,2020-05-24,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-16,,,8.96,23.05,6.4,7.94,5.12,,,4.1,4.87,4.87,5.12,4.61,5.63,,8.2,23.56,6.4,14.85,5.12,7.94,40.46,7.68,18.7,7.68,,,23.227778,18.833333,29.416667,0.169333,,19.144444,77.911433
US_MO_29209,2020-05-25,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,9,,,-57,,6.4,8.8,17.08,9.07,8.27,6.94,8.01,,,4.27,3.74,,4.0,,4.27,7.2,29.35,4.27,9.34,5.07,6.94,47.5,4.54,14.41,9.34,,5.6,21.6,18.261111,26.327778,4.172857,,19.011111,85.58642
US_MO_29209,2020-05-26,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,15,,,-21,5,6.02,10.24,12.64,7.23,8.43,6.02,7.23,5.42,4.52,7.23,,5.12,5.42,4.82,4.21,9.03,28.3,8.43,15.05,,8.43,44.56,4.52,15.36,8.13,,6.32,20.305556,18.038889,24.605556,24.928286,,18.133333,87.518501
US_MO_29209,2020-05-27,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-21,4,6.83,9.01,15.22,7.77,7.77,7.77,8.7,,4.66,7.46,,6.52,,,4.66,8.08,27.65,5.59,12.43,4.35,5.9,53.75,4.97,17.71,7.46,,9.32,19.061111,15.994444,23.622222,4.354286,,17.133333,88.706254
US_MO_29209,2020-05-28,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-20,6,5.66,11.31,12.26,8.48,7.23,5.03,8.17,,4.71,8.17,,,,5.03,6.29,7.23,27.97,,11.31,,6.91,35.82,8.8,16.03,5.66,,,17.638889,13.383333,23.472222,5.55625,,15.577778,87.776207
US_MO_29209,2020-05-29,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,33,,,-19,3,4.83,7.08,15.13,5.79,6.76,6.12,5.47,,4.83,13.84,,,5.15,,,7.08,21.56,5.79,11.26,,4.83,42.16,7.72,15.77,7.72,12.23,,19.611111,14.616667,25.405556,1.7145,,14.405556,72.053864
US_MO_29209,2020-05-30,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,6,,,6.84,20.51,4.35,5.91,,,,,13.05,,4.97,,4.97,,5.28,26.42,4.66,14.92,5.91,5.28,42.58,7.77,17.09,,6.84,4.97,19.366667,11.016667,26.566667,0.0,,11.072222,58.782028
US_MO_29209,2020-05-31,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-5,,4.24,8.77,15.43,,9.38,6.35,6.96,,,8.47,,,,,,,22.69,6.05,18.15,,4.24,41.45,,12.71,6.66,,6.66,20.911111,14.166667,26.633333,0.0,,13.1,60.987592
US_MO_29209,2020-06-01,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,4,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-13,4,5.71,6.98,13.33,,6.35,6.03,,,,6.98,,6.35,5.39,,,5.71,18.09,,13.33,,8.57,48.24,5.08,13.33,12.38,4.44,,22.027778,15.15,27.672222,0.0,,14.766667,63.474343
US_MO_29209,2020-06-02,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,1,0,5,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,22,,,-21,4,4.81,6.73,18.59,4.81,6.73,7.37,8.34,4.81,5.13,7.37,,5.45,,,,7.37,25.0,,10.58,,7.69,39.43,6.73,16.03,6.73,,,22.127778,15.111111,28.733333,0.0,,16.561111,70.737377
US_MO_29209,2020-06-03,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,5,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-17,2,,7.59,18.65,7.9,7.59,7.59,6.32,,,,,,,,,9.17,18.02,,12.33,,5.69,34.14,4.43,11.06,7.27,,4.43,24.2,19.172222,30.316667,0.0,,19.577778,75.559972
US_MO_29209,2020-06-04,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,5,0,10,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-17,3,4.38,8.13,15.64,7.19,8.76,,4.69,,,9.38,,,,,,7.82,18.76,4.38,13.13,,4.69,36.9,,16.57,5.94,5.0,,23.255556,17.505556,29.505556,7.075714,,19.833333,81.198837
US_MO_29209,2020-06-05,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,-1,0,9,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-19,3,,7.49,13.72,6.55,,5.61,,,8.73,9.04,,7.17,,,,9.36,19.02,,10.92,,5.3,30.57,,17.47,7.17,5.61,,26.894444,20.666667,33.45,4.092222,,21.927778,74.331594
US_MO_29209,2020-06-06,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,-1,0,8,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-1,,,5.74,16.02,8.46,4.84,5.14,5.14,,5.74,7.86,,4.23,4.23,4.23,,7.86,17.53,4.84,13.91,,6.65,32.65,5.44,14.81,8.46,,,27.794444,22.061111,32.827778,0.0,,22.083333,71.248482
US_MO_29209,2020-06-07,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,8,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-6,,4.2,6.91,20.11,6.0,5.1,7.21,6.61,,5.4,7.21,,,,,6.3,8.11,16.51,4.8,12.31,6.0,5.4,45.63,7.81,19.21,11.41,,6.91,26.816667,20.461111,32.405556,0.0,,20.761111,69.579431
US_MO_29209,2020-06-08,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,8,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-16,4,6.29,8.39,16.48,5.39,4.49,5.09,7.79,4.79,4.49,8.39,4.79,4.79,,,11.38,7.79,25.17,6.29,12.58,,5.39,36.85,7.19,13.48,6.89,5.09,7.19,25.266667,20.966667,30.316667,0.0,,20.472222,74.928794
US_MO_29209,2020-06-09,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,8,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,19,,,-19,5,5.51,8.7,15.36,6.38,11.6,4.06,5.51,4.64,,7.25,,5.8,,4.64,,8.7,25.51,7.54,16.81,4.06,5.22,44.35,7.25,18.26,8.12,4.64,4.93,25.655556,21.233333,32.344444,30.353,,21.883333,79.814874
US_MO_29209,2020-06-10,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,-1,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-15,1,5.76,9.71,15.47,11.23,6.37,9.41,7.58,,,11.23,,5.16,4.86,,,,24.27,6.37,10.32,,6.07,46.42,4.25,13.35,8.49,,6.67,19.983333,15.011111,29.288889,5.969,,11.038889,56.435806
US_MO_29209,2020-06-11,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-16,2,7.04,7.96,17.44,10.1,9.79,10.4,,4.28,,7.04,5.81,,,,,10.71,22.64,5.2,14.07,,4.59,39.47,6.73,20.2,10.4,5.81,8.57,20.911111,12.411111,28.772222,0.0,,11.216667,54.048064
US_MO_29209,2020-06-12,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-14,1,5.05,6.53,15.15,8.61,4.16,,5.05,,,8.32,,6.83,4.46,,,8.61,21.68,6.83,11.29,,8.02,38.31,,11.29,7.13,4.16,5.35,23.3,15.022222,30.566667,0.0,,14.222222,56.832862
US_MO_29209,2020-06-13,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,4,,,5.96,19.02,6.53,4.54,6.53,7.95,,,7.1,4.26,6.81,6.25,,,11.35,27.25,5.39,19.59,,,39.45,5.96,17.6,,9.08,,24.705556,16.861111,31.688889,0.0,,16.216667,59.419309
US_MO_29209,2020-06-14,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-2,,3.95,9.6,16.09,5.93,7.34,,6.49,,,9.31,5.36,7.34,6.49,,6.49,6.21,27.94,5.64,19.19,,,36.97,7.34,16.65,9.03,,6.77,25.461111,18.172222,31.677778,0.0,,17.616667,61.99521
US_MO_29209,2020-06-15,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-13,3,5.29,7.06,16.18,6.47,7.35,,8.53,4.71,,12.06,5.29,,,4.41,,8.23,25.59,5.29,14.41,4.41,5.59,44.7,5.59,15.88,8.82,8.23,,25.272222,18.738889,31.172222,0.0,,18.177778,64.98276
US_MO_29209,2020-06-16,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-17,3,6.65,5.14,18.74,8.16,7.25,5.44,6.65,,5.44,7.86,6.35,,,6.35,,7.56,31.43,,21.46,7.25,4.84,37.18,8.16,22.06,6.04,4.84,4.23,24.433333,19.366667,29.622222,0.0,,18.1,67.837934
US_MO_29209,2020-06-17,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,7,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-15,0,,7.03,18.75,9.38,4.39,,10.26,4.69,,7.62,5.57,7.91,,,,7.33,29.01,4.39,15.53,,,42.2,4.1,18.75,10.26,4.39,4.98,23.411111,16.944444,29.527778,0.127,,16.161111,63.8197
US_MO_29209,2020-06-18,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,1,0,8,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-15,2,,5.38,19.44,7.48,7.78,4.19,9.87,,,11.37,,5.68,6.28,,5.38,9.27,22.14,7.48,20.04,,5.08,36.2,,15.85,5.98,6.58,,24.411111,17.9,30.616667,0.0,,17.322222,64.716997
US_MO_29209,2020-06-19,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,2,0,10,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,-15,1,4.49,7.58,15.73,7.02,,8.71,5.06,,,10.11,,5.9,,8.43,,7.02,23.31,5.06,16.57,,4.49,38.48,5.06,11.8,4.49,5.06,,24.733333,19.288889,30.783333,0.0,,18.772222,69.566136
US_MO_29209,2020-06-20,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,10,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,4,,5.78,5.78,20.93,7.71,6.88,6.61,8.54,3.85,4.13,9.36,,5.51,,4.41,,6.61,21.48,,15.69,3.85,4.13,35.52,,14.59,9.64,,4.41,24.0,20.038889,28.166667,0.66675,,19.327778,75.278958
US_MO_29209,2020-06-21,ChIJAQbAA-ARz4cRJDUB1ZHj-a8,Q496453,geoId/29209,US,United States of America,MO,Missouri,29209,Stone County,US,USA,2,0,0,10,0,,,31642,15477,16165,2665,3152,2556,2625,3295,4673,6256,4504,1916,1180538,36.74,-93.47,1323,77.65,,,,1,,,7.56,15.95,5.32,5.88,5.6,6.16,,5.32,7.0,,6.16,,5.04,,5.88,22.39,9.79,17.07,4.48,5.04,41.14,4.76,16.79,14.55,5.32,4.48,22.8,17.127778,29.577778,0.725714,,18.955556,79.187485
