location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26043,2021-03-10,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2376,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-9,9,,-13,7,5.7,4.96,7.69,9.43,4.96,6.7,4.46,4.22,4.22,7.44,,4.96,,,5.46,18.85,7.94,5.7,4.46,6.7,36.71,3.97,5.46,4.96,,6.533333,4.566667,8.288889,4.064,3.125,77.887564
US_MI_26043,2021-03-11,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,2377,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-4,18,,-16,5,4.57,4.31,9.13,8.37,,4.82,4.06,,6.34,9.38,,4.31,,6.09,3.8,19.27,4.06,4.82,,5.33,34.74,,4.57,6.34,,5.488889,1.933333,9.966667,10.4648,0.902778,70.721075
US_MI_26043,2021-03-12,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,0,2382,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-11,,,-11,5,5.78,7.36,8.67,9.72,5.52,4.99,7.09,,4.2,10.51,4.99,,3.68,3.68,6.57,16.55,6.04,5.25,5.25,4.2,35.73,,4.2,5.78,,-0.9,-4.3,5.244444,4.5085,-10.902778,45.97211
US_MI_26043,2021-03-13,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,2383,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,,,-17,,7.59,,9.9,5.28,5.28,,6.27,,,9.57,,5.94,,,6.6,18.48,5.28,,,,46.85,,,7.59,,-0.011111,-9.811111,14.144444,0.0,-8.541667,50.840451
US_MI_26043,2021-03-14,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2383,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,2,,,-13,,4.6,8.58,11.95,7.97,,4.9,8.27,,6.43,7.97,4.29,,,5.52,4.9,18.08,4.6,4.29,,6.13,34.01,4.29,7.35,7.05,5.52,1.111111,-4.722222,10.433333,0.0,-8.138889,49.370192
US_MI_26043,2021-03-15,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,6,0,2389,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,11,,-13,5,4.95,6.44,9.16,6.93,6.44,8.17,8.67,,6.19,8.91,4.95,5.2,,,7.68,17.09,5.45,5.2,4.71,5.45,41.11,,5.94,5.7,3.96,-3.855556,-8.988889,2.322222,0.0,-9.680556,62.510322
US_MI_26043,2021-03-16,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,2390,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-4,10,,-11,6,5.49,6.99,12.24,7.74,,5.25,5.25,,5.74,10.99,4.25,5.49,,5.0,8.49,18.98,6.74,4.5,,8.24,36.71,3.5,5.0,,6.24,-0.820988,-3.17284,1.32716,0.028222,-5.712963,71.204196
US_MI_26043,2021-03-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,9,0,2399,70,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,17,20,,-15,3,5.26,7.02,9.28,9.28,5.77,8.02,7.02,,6.02,12.79,3.51,5.77,,4.76,4.51,16.3,4.76,4.01,5.52,8.27,32.09,3.76,5.01,6.77,4.01,-0.098765,-3.67284,4.54321,0.028222,-3.898148,78.223357
US_MI_26043,2021-03-18,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,1,2399,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,24,,-14,3,,4.51,7.01,6.01,4.51,,8.02,6.01,3.76,8.52,6.26,,,6.76,5.51,21.04,8.27,5.51,6.01,6.01,34.06,4.76,6.76,4.26,5.01,0.91358,-2.395062,4.0,0.0,-4.685185,67.069511
US_MI_26043,2021-03-19,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,2,0,2401,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,,,-10,4,,4.98,9.95,10.47,4.45,,7.86,5.24,5.24,9.43,,5.24,,4.71,8.9,17.55,6.29,6.81,4.71,5.76,37.97,,,3.67,,1.654321,-6.833333,9.567901,0.0,-9.5,46.765712
US_MI_26043,2021-03-20,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,2402,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,,,-7,,7.19,6.21,9.48,7.52,5.55,6.54,,5.55,6.54,7.19,,4.58,,4.9,7.84,16.01,6.54,,,4.9,30.72,,6.54,,,4.907407,-2.117284,12.895062,0.0,-7.361111,43.227716
US_MI_26043,2021-03-21,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2402,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,13,,,-5,,6.36,7.95,10.81,10.81,6.67,8.26,5.08,,6.67,8.9,5.08,4.45,,6.67,7.95,18.75,5.72,5.4,,9.85,38.14,5.08,6.36,6.67,,6.58642,1.290123,13.246914,0.0,-3.083333,53.629765
US_MI_26043,2021-03-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,12,0,2414,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,19,,-12,3,,6.98,8.79,10.85,4.39,3.88,6.72,,5.68,9.82,4.65,9.3,,4.39,10.34,18.6,3.88,4.39,,4.91,32.04,7.24,4.65,5.17,,9.166667,5.5,13.969136,0.0,-0.740741,51.431086
US_MI_26043,2021-03-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,2415,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,2,15,,-13,5,5.51,6.01,11.78,8.02,7.52,6.51,6.76,4.51,,10.77,4.76,6.51,,4.01,8.52,25.31,9.52,4.51,,,39.09,,5.51,8.27,5.76,4.524691,2.197531,9.623457,0.0,2.037037,81.454311
US_MI_26043,2021-03-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,2,0,2417,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,5,13,,-11,4,4.59,6.38,10.97,7.14,4.08,6.12,5.1,,5.87,11.99,,,,3.83,8.42,17.6,4.34,5.1,,4.85,34.19,,4.08,5.1,4.08,5.555556,2.777778,10.691358,1.524,4.268519,90.123559
US_MI_26043,2021-03-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,2418,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,15,,-10,2,3.68,6.05,10.26,9.73,4.73,,4.47,3.68,6.58,9.73,,4.73,5.26,,8.42,18.15,,7.89,,5.26,32.87,,4.73,6.05,5.0,0.611111,-2.135802,7.993827,1.524,-2.277778,79.865487
US_MI_26043,2021-03-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,6,0,2424,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-8,,,-11,5,3.78,5.4,9.45,11.07,4.32,6.48,8.64,4.32,,11.07,3.78,5.4,4.32,4.86,7.02,15.93,3.78,7.02,3.78,,38.35,,6.48,7.83,,-1.716049,-3.907407,1.277778,0.0,-5.138889,77.176817
US_MI_26043,2021-03-27,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,2,0,2426,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-2,,,-8,,7.25,,11.86,7.25,4.94,5.27,6.26,,6.92,10.87,,,,,,17.13,4.94,6.26,,,36.9,,7.58,5.93,4.94,-0.04321,-2.833333,3.703704,0.254,-1.861111,88.288288
US_MI_26043,2021-03-28,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2426,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-6,,,0,,5.27,4.94,9.88,8.9,4.94,,5.27,,4.94,,,,,,,17.13,,5.6,,4.94,38.55,,6.59,5.27,,0.104938,-1.407407,2.166667,1.3335,-2.444444,83.30571
US_MI_26043,2021-03-29,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,2430,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,17,,-27,6,4.07,4.65,8.14,7.26,,6.97,6.97,4.36,7.56,8.43,5.23,,,5.81,7.85,21.5,5.81,5.23,,6.39,41.27,5.81,9.59,5.23,6.68,-0.691358,-7.753086,6.962963,1.495778,-5.685185,69.653015
US_MI_26043,2021-03-30,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,10,0,2440,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-7,8,,-26,6,,5.0,15.31,9.13,,8.24,9.13,4.12,,13.25,4.12,5.89,,5.89,5.59,22.96,4.71,5.59,5.59,5.59,38.86,5.3,7.36,5.3,4.42,7.95679,4.481481,12.845679,0.0,-0.75,54.905813
US_MI_26043,2021-03-31,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,7,0,2447,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,14,,-22,5,,7.64,10.87,8.81,5.29,7.64,7.64,,4.7,11.46,,4.7,,4.11,6.76,18.21,5.88,5.88,4.41,8.81,37.6,7.93,8.23,5.88,4.41,-1.376543,-4.475309,4.141975,0.0,-10.777778,48.842048
US_MI_26043,2021-04-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,9,0,2456,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,31,,-26,3,5.41,,11.71,9.61,7.81,6.31,5.11,4.8,,8.11,,6.01,,,9.31,23.12,,5.41,6.91,,30.93,6.31,,9.01,4.5,-4.049383,-6.925926,0.5,0.0635,-12.175926,54.327311
US_MI_26043,2021-04-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,2460,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,,,-36,8,7.74,5.26,10.52,5.57,,4.64,5.26,,,7.74,,4.33,,5.26,4.64,17.02,5.26,5.57,6.19,,40.23,4.95,5.57,,,-0.08642,-6.54321,8.203704,0.056444,-9.268519,51.088747
US_MI_26043,2021-04-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,6,0,2466,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,,,-13,,,6.68,9.5,,5.28,6.33,,,,6.33,,4.93,,,5.28,19.0,5.98,4.93,,6.68,32.37,6.33,7.39,7.04,,5.777778,0.382716,14.024691,0.0,-4.481481,49.931457
US_MI_26043,2021-04-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2466,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-22,,,-21,,5.11,6.81,14.31,8.86,7.5,,7.16,6.13,,5.45,5.79,5.45,,,6.13,17.72,7.84,5.45,,,37.82,6.81,5.79,8.18,5.45,5.91358,-1.104938,14.092593,0.0,-3.333333,54.366659
US_MI_26043,2021-04-05,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,0,2471,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,23,,-27,4,4.85,6.85,8.56,6.57,4.85,8.85,8.56,4.28,,7.71,,,4.28,5.14,6.85,18.27,,5.14,,,40.53,4.28,5.71,5.14,8.28,9.728395,3.506173,16.716049,0.0,1.268519,59.15629
US_MI_26043,2021-04-06,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,0,2476,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,3,16,,-13,3,4.18,7.58,13.07,6.54,,4.97,5.75,,4.97,8.37,4.71,4.97,4.97,6.54,7.32,14.12,3.92,6.27,6.01,6.27,37.65,,7.06,,4.71,11.666667,6.055556,20.160494,0.41275,7.611111,76.805847
US_MI_26043,2021-04-07,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,10,0,2486,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,2,18,,-12,2,6.69,8.29,8.83,4.01,6.15,6.69,5.62,,5.08,13.11,,,,5.08,8.02,17.38,4.01,7.76,,4.28,38.24,,5.35,6.95,4.81,7.919753,4.407407,15.037037,1.42875,5.666667,83.086015
US_MI_26043,2021-04-08,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,8,0,2494,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,24,,-13,3,3.86,6.96,8.24,7.73,8.76,5.41,,3.61,3.86,8.5,4.38,4.89,,5.67,6.96,21.9,5.67,5.41,4.89,6.18,41.73,4.12,7.47,5.92,3.86,9.32716,6.191358,14.092593,2.38125,7.685185,88.097626
US_MI_26043,2021-04-09,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,13,0,2507,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-8,,,-9,4,,4.22,7.92,8.97,3.69,6.86,6.07,,4.49,10.03,4.22,3.69,3.69,3.69,7.92,17.68,6.86,6.6,3.69,6.86,31.67,,7.13,6.33,6.33,9.0,5.839506,12.518519,4.769556,7.148148,90.28238
US_MI_26043,2021-04-10,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,18,0,2525,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,3,,,-13,,,5.61,9.89,8.24,5.28,5.93,7.25,,8.57,4.95,,5.93,,,5.93,16.81,4.95,,,5.28,32.31,,7.91,6.26,5.61,7.864198,4.444444,11.722222,1.016,6.444444,90.731649
US_MI_26043,2021-04-11,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2525,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,3,,,-10,,,5.56,8.34,4.32,6.17,6.48,6.48,,,9.57,,6.48,,,7.1,20.69,6.17,9.57,7.72,5.87,35.51,,6.17,,,6.845679,4.635802,9.419753,1.87325,6.194444,91.695018
US_MI_26043,2021-04-12,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,2529,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,19,,-14,5,,6.56,8.66,9.97,4.46,4.2,5.51,5.51,,6.3,4.99,4.46,3.67,5.25,7.35,23.88,9.19,4.46,5.51,7.35,35.69,,4.2,6.56,5.25,6.975309,4.376543,11.024691,3.3655,6.009259,92.820047
US_MI_26043,2021-04-13,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,22,0,2551,71,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,17,,-17,6,3.79,4.88,8.13,8.13,8.4,6.23,8.13,,6.77,9.48,,,,,6.77,24.38,7.04,6.23,5.96,4.88,44.16,5.42,6.5,7.32,5.15,6.290123,3.746914,9.246914,1.552222,2.259259,76.24191
US_MI_26043,2021-04-14,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,10,1,2561,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,17,,-16,6,5.14,10.02,8.99,7.19,6.42,8.22,3.6,4.88,4.88,9.51,5.65,4.88,,3.6,3.85,22.61,8.22,3.6,,5.91,43.16,5.65,5.65,6.94,4.62,1.938272,0.493827,4.907407,0.564444,-0.5,84.570502
US_MI_26043,2021-04-15,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,21,0,2582,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,2,20,,-15,4,4.25,5.58,6.91,10.63,5.84,5.84,5.31,,4.78,9.56,3.98,5.31,,,6.11,22.05,6.38,5.84,,5.31,36.13,,5.84,4.52,5.58,2.802469,1.037037,5.425926,2.286,-0.425926,78.117165
US_MI_26043,2021-04-16,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,10,0,2592,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-8,,,-14,4,3.79,,7.85,6.23,,5.96,5.96,4.33,5.41,8.12,,4.6,4.06,5.68,6.23,21.93,,5.41,4.87,,33.84,4.06,4.6,5.68,4.6,2.808642,0.185185,6.364198,0.1905,-1.462963,73.011002
US_MI_26043,2021-04-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,2596,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,,,-11,,,8.98,9.33,6.22,6.22,,8.64,,,6.57,,,,,6.91,17.97,6.22,6.57,,5.18,26.95,,10.37,5.88,,3.598765,-1.271605,8.771605,0.028222,-5.555556,53.098704
US_MI_26043,2021-04-18,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2596,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,,,-7,,6.7,8.38,9.38,6.37,8.38,6.03,6.7,,,9.72,,6.7,,5.7,4.69,18.1,5.36,5.7,4.69,6.03,40.55,4.69,5.7,7.04,,4.67284,-2.796296,12.802469,0.0,-4.787037,51.407887
US_MI_26043,2021-04-19,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,6,0,2602,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-7,13,,-16,7,5.12,6.14,11.0,10.24,4.86,6.14,7.93,4.86,8.45,9.98,4.35,6.14,,6.4,6.91,20.73,9.47,3.84,3.84,3.84,33.01,4.61,5.12,6.14,,3.709877,-0.895062,10.0,0.03175,-3.814815,57.868188
US_MI_26043,2021-04-20,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,7,0,2609,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-3,14,,-15,5,4.08,3.57,10.7,7.9,5.35,6.63,4.08,,4.08,6.37,6.12,3.57,,5.86,7.9,19.11,5.1,6.63,3.82,5.86,40.01,3.57,5.86,4.08,,-1.012346,-3.438272,1.765432,0.1905,-7.722222,60.522893
US_MI_26043,2021-04-21,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,11,0,2620,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,25,,-14,4,,6.79,8.88,11.5,5.49,6.79,4.7,4.18,,13.59,5.75,8.1,,7.32,8.1,18.81,7.58,6.01,4.96,4.7,33.44,,5.49,4.44,,-1.234568,-5.283951,3.123457,0.09525,-8.453704,58.744626
US_MI_26043,2021-04-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,6,0,2626,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,27,,-14,2,4.58,5.66,11.58,9.16,7.0,6.74,9.16,4.58,4.58,8.08,4.58,5.12,4.04,,8.62,16.43,5.66,5.12,4.04,4.85,36.1,,6.74,5.93,6.2,1.858025,-5.024691,10.030864,0.169333,-6.462963,54.793848
US_MI_26043,2021-04-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,10,0,2636,72,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-4,,,-14,4,5.51,5.24,9.37,9.1,8.54,7.99,4.96,,5.79,7.99,,4.69,4.69,,6.06,16.81,9.37,6.06,,6.34,35.83,,4.69,8.27,5.24,8.277778,0.376543,16.5,0.0,-2.25,48.023853
US_MI_26043,2021-04-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,1,2641,73,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-1,,,-14,,,9.87,12.83,7.24,5.26,6.91,5.92,,,8.56,,,,,6.58,18.43,5.92,7.24,,,45.74,,6.91,11.19,,6.537037,0.82716,11.82716,0.5715,2.388889,73.926669
US_MI_26043,2021-04-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,2641,73,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,10,,,-4,,5.34,5.01,11.35,9.35,,6.68,5.01,,4.67,8.35,,7.34,,7.01,8.35,17.36,,4.67,,8.01,40.72,,10.68,7.68,,1.006173,-1.987654,5.12963,1.306286,-5.583333,61.402734
US_MI_26043,2021-04-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,10,0,2651,73,,9292,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-15,15,,-16,7,5.04,8.82,10.84,6.8,7.56,5.8,8.06,5.29,5.8,8.06,3.53,6.05,5.8,5.04,4.79,19.15,4.54,9.32,,6.55,36.04,3.53,12.6,5.04,,1.092593,-0.981481,3.092593,0.09525,-3.37037,71.840775
