location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13207,2021-07-23,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,10,0,2780,105,1,1707,0,0,0,2,1,0,1,0,1,0,18,26,102,323,265,283,336,303,175,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,1,0,0,0,0,3,1,0,6,9,21,29,53,46,38,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,24,,,,-18,7,,6.41,14.51,7.08,6.75,5.73,9.45,6.75,5.06,8.1,6.07,,,4.72,13.15,25.3,,13.49,5.4,6.75,44.53,6.41,9.11,6.75,6.75,26.75,22.138889,32.65,0.423333,22.683333,78.694281
US_GA_13207,2021-07-24,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,2780,105,0,1707,0,0,0,0,0,0,0,0,0,0,18,26,102,323,265,283,336,303,175,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,21,29,53,46,38,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,38,,8,,-9,,,9.05,15.92,6.15,7.24,,10.13,7.96,5.07,,,9.05,6.15,5.07,6.88,31.12,5.43,7.96,,8.32,49.58,,6.88,8.32,7.6,26.738889,22.288889,32.25,1.185333,22.65,78.509573
US_GA_13207,2021-07-25,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,2780,105,0,1707,0,0,0,0,0,0,0,0,0,0,18,26,102,323,265,283,336,303,175,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,21,29,53,46,38,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-24,,5.88,11.06,19.36,7.95,7.26,11.41,8.64,,4.84,12.79,5.88,,,5.18,4.84,31.45,11.06,14.86,6.57,4.84,49.77,,10.71,8.29,6.91,26.955556,22.227778,32.35,0.0,22.433333,76.467221
US_GA_13207,2021-07-26,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,13,0,2793,105,0,1707,0,0,1,1,0,1,1,1,0,0,18,26,103,324,265,284,337,304,175,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,1,3,1,0,6,9,21,29,53,46,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-16,6,6.16,6.81,21.09,7.79,6.49,6.16,11.68,5.84,,9.08,4.54,4.54,6.49,4.87,10.06,30.5,5.51,15.25,5.19,,44.45,6.49,9.41,9.73,,27.925926,22.796296,33.969136,0.0,23.364198,76.457251
US_GA_13207,2021-07-27,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,15,0,2808,105,0,1707,0,0,0,1,-1,1,2,2,1,0,18,26,103,325,264,285,339,306,176,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,1,1,0,3,1,0,6,9,21,29,54,47,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-19,7,6.51,8.79,17.25,8.79,7.49,5.86,13.34,,,11.06,4.88,4.88,,,7.81,28.96,8.79,16.92,,,41.66,,9.76,5.86,6.51,26.648148,22.537037,33.45679,19.304,22.981481,80.518233
US_GA_13207,2021-07-28,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,6,0,2814,105,30,1737,0,0,0,0,1,0,0,1,0,1,18,26,103,325,265,285,339,307,176,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,1,0,0,3,1,0,6,9,21,29,55,47,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-21,6,8.57,8.24,17.79,4.94,6.26,,10.21,,4.61,12.52,8.24,5.6,4.61,,10.87,34.27,5.27,11.53,,6.59,42.5,,13.51,4.94,13.51,26.469136,22.37037,33.95679,9.017,22.759259,80.40292
US_GA_13207,2021-07-29,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,2,0,2816,105,7,1744,0,0,0,0,0,0,1,1,0,0,18,26,103,325,265,285,340,308,176,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,21,29,55,47,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,37,,,,-18,7,7.83,8.48,20.22,10.11,5.87,4.57,10.44,6.85,8.48,11.42,,6.85,4.89,11.09,11.42,29.68,,13.7,5.54,5.54,34.25,,9.46,8.15,5.22,28.266667,22.422222,34.538889,2.5146,23.355556,75.041614
US_GA_13207,2021-07-30,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,14,0,2830,105,21,1765,0,1,2,1,3,2,1,2,0,0,18,27,105,326,268,287,341,310,176,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,21,29,55,47,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,26,,,,-18,5,6.29,,12.91,9.27,6.62,,7.62,4.63,,12.91,,4.63,6.62,4.63,10.59,26.16,6.62,12.58,5.63,4.97,42.05,4.63,8.28,5.63,7.62,28.222222,22.888889,34.018519,0.0,23.41358,75.388105
US_GA_13207,2021-07-31,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,2830,105,0,1765,0,0,0,0,0,0,0,0,0,0,18,27,105,326,268,287,341,310,176,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,21,29,55,47,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,33,,3,,-10,,,12.36,16.95,10.94,,,10.24,6.0,,14.12,,4.94,,8.47,8.83,22.59,6.0,10.94,8.12,6.0,38.13,,8.47,6.0,4.94,28.604938,23.388889,33.709877,2.503714,23.5,74.082925
US_GA_13207,2021-08-01,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,2830,105,0,1765,0,0,0,0,0,0,0,0,0,0,18,27,105,326,268,287,341,310,176,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,41,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,21,29,55,47,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-26,,5.95,8.75,11.2,9.1,6.65,7.0,10.5,6.3,6.3,8.05,8.4,7.35,7.35,8.4,10.85,32.89,5.25,11.54,7.35,,44.43,,14.34,5.6,,27.234568,22.987654,33.228395,0.036286,22.376543,75.002303
US_GA_13207,2021-08-02,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,16,1,2846,106,0,1765,0,1,0,1,3,6,2,0,1,0,18,28,105,327,271,293,343,310,177,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,1,0,0,1,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-15,5,5.74,6.89,10.63,12.92,7.47,5.17,14.07,6.61,,11.78,,4.59,7.18,5.46,5.46,28.14,4.31,13.21,4.02,,40.49,8.04,5.74,,6.32,26.074074,21.734568,32.37037,3.737429,20.37037,71.143133
US_GA_13207,2021-08-03,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,36,0,2882,106,0,1765,1,2,1,5,9,3,4,2,2,0,19,30,106,332,280,296,347,312,179,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,1,0,0,3,1,0,6,9,22,29,56,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-17,5,,6.63,17.57,7.2,4.9,4.61,10.95,6.34,4.03,16.13,8.36,,5.47,5.76,10.37,25.07,5.19,10.66,,6.05,42.35,,9.22,5.19,6.92,24.067901,21.388889,29.493827,3.175,21.17284,84.132169
US_GA_13207,2021-08-04,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,15,0,2897,106,0,1765,0,0,1,3,0,0,1,1,0,-1,19,30,107,335,280,296,348,313,179,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,56,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-15,5,6.66,5.21,16.79,13.03,5.79,5.5,9.26,6.37,,14.47,6.08,7.53,5.5,4.05,10.13,30.39,7.82,12.45,4.34,,38.79,6.08,11.58,6.37,4.34,24.427778,21.094444,29.488889,5.9055,19.555556,74.659364
US_GA_13207,2021-08-05,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,10,0,2907,106,40,1805,0,0,0,1,1,3,1,0,0,0,19,30,107,336,281,299,349,313,179,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,-1,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,27,,,,-16,5,5.32,8.11,15.11,8.67,5.88,4.48,10.35,4.76,3.92,6.71,,5.04,,,11.75,19.31,10.91,10.35,5.32,5.88,40.85,,7.55,8.95,5.32,24.2,19.55,30.233333,0.0,19.388889,74.719715
US_GA_13207,2021-08-06,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,15,0,2922,106,1,1806,0,0,0,1,2,0,1,1,0,0,19,30,107,337,283,299,350,314,179,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,25,,,44,-16,4,7.04,6.19,13.8,10.98,6.19,7.6,12.39,4.79,,6.76,3.94,,4.79,6.19,6.19,28.16,7.32,9.85,5.07,4.79,39.42,4.79,7.6,5.63,4.5,24.1,19.266667,30.066667,0.0,19.844444,77.478485
US_GA_13207,2021-08-07,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,2922,106,0,1806,0,0,0,0,0,0,0,0,0,0,19,30,107,337,283,299,350,314,179,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,25,,9,,-12,,7.25,6.91,20.38,8.64,8.98,4.84,8.98,9.67,,10.36,6.22,8.29,,,7.6,31.09,5.87,13.13,,,35.58,,10.71,10.71,5.87,25.135802,20.197531,31.641975,0.423333,20.666667,76.465411
US_GA_13207,2021-08-08,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,2922,106,0,1806,0,0,0,0,0,0,0,0,0,0,19,30,107,337,283,299,350,314,179,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-28,,7.37,8.42,15.44,5.26,10.53,6.32,14.74,8.42,5.97,8.77,,5.62,9.12,7.02,8.77,30.88,5.97,11.93,,,47.03,5.62,10.88,8.42,6.32,25.006173,19.981481,31.993827,0.3175,20.67284,77.152374
US_GA_13207,2021-08-09,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,39,0,2961,106,0,1806,0,0,2,4,9,5,2,4,0,1,19,30,109,341,292,304,352,318,179,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-15,6,5.87,6.67,14.41,8.01,3.74,5.34,15.74,4.0,6.67,8.8,5.6,,5.6,5.34,11.47,35.49,9.61,8.8,,5.34,42.16,5.87,10.41,8.54,8.8,26.358025,20.814815,32.975309,0.0,21.753086,75.975075
US_GA_13207,2021-08-10,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,16,0,2977,106,0,1806,0,0,1,2,2,1,3,1,0,0,19,30,110,343,294,305,355,319,179,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,21,,,,-20,6,4.54,6.05,15.87,10.08,3.78,7.05,13.35,6.8,,12.34,4.28,7.81,,,8.57,29.22,4.79,6.8,3.53,7.81,37.79,6.05,8.06,6.3,,25.993827,21.740741,33.185185,0.4064,22.376543,80.677143
US_GA_13207,2021-08-11,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,16,0,2993,106,39,1845,0,0,3,2,1,1,2,1,0,0,19,30,113,345,295,306,357,320,179,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-22,7,3.95,7.11,14.74,4.47,,3.95,16.32,5.79,3.95,6.84,7.11,5.0,3.95,3.69,10.79,31.58,8.69,7.37,,4.74,31.85,,6.05,5.79,5.79,26.516667,21.933333,33.522222,0.544286,22.194444,77.858207
US_GA_13207,2021-08-12,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,17,1,3010,107,0,1845,0,0,2,1,0,1,3,2,1,0,19,30,115,346,295,307,360,322,180,125,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,27,,,,-18,7,8.11,6.49,14.06,7.84,5.41,6.49,17.84,9.46,7.57,5.95,7.3,4.6,8.38,3.79,9.19,27.31,8.38,6.49,4.06,5.14,38.66,,8.38,4.87,4.06,26.027778,21.283333,33.25,3.8735,21.816667,77.746836
US_GA_13207,2021-08-13,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,39,0,3049,107,0,1845,0,2,3,6,3,6,0,1,1,0,19,32,118,352,298,313,360,323,181,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,24,,,32,-19,5,3.92,8.11,13.08,6.28,4.71,5.49,14.64,7.85,4.18,9.15,6.8,3.66,,,7.85,26.68,4.97,11.77,,3.92,29.29,,10.46,7.85,,27.372222,21.683333,33.927778,1.241778,22.088889,73.055688
US_GA_13207,2021-08-14,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,3049,107,0,1845,0,0,0,0,0,0,0,0,0,0,19,32,118,352,298,313,360,323,181,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,24,,-4,,-21,,7.31,5.92,17.76,5.92,11.49,6.62,16.37,11.15,,9.4,,,10.8,6.27,6.62,31.7,11.84,12.19,5.57,,51.2,,15.67,7.31,5.92,26.561728,21.808642,34.160494,5.1308,21.858025,75.684018
US_GA_13207,2021-08-15,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,3049,107,0,1845,0,0,0,0,0,0,0,0,0,0,19,32,118,352,298,313,360,323,181,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,20,23,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,9,22,29,55,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,22,,,,-30,,,6.43,16.24,6.43,4.74,7.44,14.55,6.77,,10.49,5.08,5.75,4.74,9.81,7.78,30.45,11.5,13.53,8.46,6.43,43.98,4.74,8.12,8.12,5.08,24.493827,21.549383,31.790123,4.499429,21.932099,85.987422
US_GA_13207,2021-08-16,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,65,1,3114,108,40,1885,0,4,7,10,7,9,6,6,1,0,19,36,125,362,305,322,366,329,182,125,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,20,24,42,0,0,0,0,0,0,0,1,0,0,3,1,0,6,9,22,29,56,48,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,16,,,,-16,8,7.06,6.24,22.26,6.52,4.34,7.06,20.09,6.52,4.07,13.3,,,8.69,,5.97,30.14,6.52,5.16,3.8,,43.17,,5.16,5.7,7.33,24.537037,21.802469,28.783951,0.084667,22.487654,88.573855
US_GA_13207,2021-08-17,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,30,1,3144,109,-1,1884,1,1,1,3,1,2,1,1,1,0,20,37,126,365,306,324,367,330,183,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,20,24,42,0,0,0,0,0,0,0,0,3,0,3,1,0,6,9,22,29,56,51,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,11,,,,-21,10,,4.27,10.93,6.93,5.6,5.87,14.4,9.6,4.8,5.07,6.67,4.0,5.87,3.73,9.06,33.33,6.93,3.73,,3.73,35.46,6.67,7.47,5.07,,23.962963,22.141975,27.302469,37.507333,22.284722,89.935232
US_GA_13207,2021-08-18,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,34,0,3178,109,0,1884,-1,0,3,2,2,2,0,0,2,0,19,37,129,367,308,326,367,330,185,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,20,24,42,0,0,0,0,1,0,0,0,0,0,3,1,0,6,10,22,29,56,51,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-18,7,4.21,,17.13,8.71,5.34,4.78,15.73,9.27,5.62,6.74,4.21,8.43,6.46,,9.55,30.61,6.18,5.34,,5.06,36.79,8.14,6.74,5.34,,26.074074,20.858025,32.611111,5.305778,21.864198,77.935949
US_GA_13207,2021-08-19,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,42,0,3220,109,69,1953,0,0,3,4,1,4,4,4,1,0,19,37,132,371,309,330,371,334,186,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,20,24,42,0,0,0,0,0,0,0,0,0,0,3,1,0,6,10,22,29,56,51,39,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,15,,,,-14,9,,5.31,15.65,7.55,4.75,6.15,16.21,6.71,5.87,13.7,,8.38,4.75,6.15,11.46,25.71,6.43,8.11,4.47,4.75,33.82,4.75,4.75,6.99,6.15,26.91358,22.135802,32.753086,0.0,23.364198,81.119177
