location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13111,2022-01-29,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,4809,126,6,10757,0,0,0,0,0,0,0,0,0,0,58,92,325,558,443,510,642,644,429,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-33,,45,-34,,3.7,6.34,14.8,9.25,6.34,7.4,,8.46,5.55,,7.93,5.55,,3.7,6.08,3.96,7.93,21.93,7.66,7.13,,3.96,5.02,35.68,4.76,6.34,5.02,5.81,,-1.738889,-6.055556,4.944444,0.1016,,-10.988889,49.496519
US_GA_13111,2022-01-30,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,4809,126,0,10757,0,0,0,0,0,0,0,0,0,0,58,92,325,558,443,510,642,644,429,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-4,,43,-14,,4.73,9.19,13.92,5.85,4.73,6.4,4.45,15.31,8.91,,9.19,4.73,,5.85,9.46,6.4,8.91,19.49,6.12,6.96,,6.68,6.4,38.69,5.29,6.12,6.96,4.73,6.96,-0.255556,-7.772222,12.3,0.0,,-10.783333,45.387462
US_GA_13111,2022-01-31,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,45,0,4854,126,0,10757,1,4,3,6,2,1,10,9,5,2,59,96,328,564,445,511,652,653,434,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,5,,,1,3,,6.86,13.99,7.13,4.39,6.86,,13.17,7.13,3.84,13.72,3.84,4.94,4.39,4.12,3.84,11.52,22.23,6.58,4.94,5.49,4.67,,38.96,6.04,8.23,3.84,8.78,5.21,3.144444,-5.3,12.466667,0.0,,-4.944444,55.536991
US_GA_13111,2022-02-01,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,17,1,4871,127,11,10768,0,0,0,6,0,1,1,2,4,1,59,96,328,570,445,512,653,655,438,216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,14,14,,-2,1,6.21,8.88,13.91,8.29,5.33,6.21,,11.54,5.62,,7.1,,5.92,5.33,,,11.24,22.19,6.51,8.29,5.33,,6.51,38.77,6.51,5.92,6.81,,7.69,4.222222,-3.777778,14.972222,0.0,,-4.611111,52.912104
US_GA_13111,2022-02-02,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,18,0,4889,127,0,10768,0,0,0,2,2,2,3,4,3,1,59,96,328,572,447,514,656,659,441,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,-2,,-7,3,5.24,4.96,11.3,5.79,9.92,6.34,,12.95,9.09,7.44,14.05,5.51,6.89,5.51,,6.06,11.3,35.55,9.92,8.82,4.96,4.96,7.44,43.53,,7.71,6.61,5.51,4.96,8.011111,4.211111,12.7,0.254,,-0.233333,56.557974
US_GA_13111,2022-02-03,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,27,0,4916,127,0,10768,1,0,1,4,1,2,3,2,4,7,60,96,329,576,448,516,659,661,445,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-1,-6,,-7,6,,7.16,11.3,7.44,6.61,4.68,4.13,9.64,5.51,,11.02,4.68,,5.79,5.51,4.41,11.57,33.89,5.24,7.72,4.68,4.13,5.79,36.65,5.24,7.16,4.68,5.51,5.24,10.472222,7.6,15.716667,20.356286,,9.316667,92.596863
US_GA_13111,2022-02-04,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,19,0,4935,127,4,10772,0,0,0,2,1,0,5,2,0,1,60,96,329,578,449,516,664,663,445,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,4,2,,4,5,,4.51,10.61,6.1,3.98,7.69,,10.08,9.02,4.77,9.55,,5.3,3.98,4.51,,13.53,20.95,9.28,6.37,5.83,,4.24,33.95,3.98,6.1,5.83,3.98,4.24,10.788889,3.133333,17.5,51.344286,,9.161111,89.777968
US_GA_13111,2022-02-05,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,4935,127,7,10779,0,0,0,0,0,0,0,0,0,0,60,96,329,578,449,516,664,663,445,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,5,,,-3,,6.81,8.98,7.89,7.08,8.44,6.26,,11.44,6.81,3.81,7.35,4.9,4.08,5.17,,3.81,8.71,25.05,8.17,6.81,4.36,,5.45,44.38,,7.62,9.53,4.36,5.72,0.95,-3.072222,6.466667,2.286,,-6.477778,57.827444
US_GA_13111,2022-02-06,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,4935,127,0,10779,0,0,0,0,0,0,0,0,0,0,60,96,329,578,449,516,664,663,445,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,5,,62,-12,,5.25,6.42,13.12,8.75,7.58,8.16,,16.04,12.54,6.42,11.66,5.83,6.42,,4.96,,7.87,27.41,8.75,8.16,,,9.33,42.57,4.67,6.42,8.16,4.37,7.29,1.533333,-4.372222,10.111111,0.0254,,-7.061111,53.157965
US_GA_13111,2022-02-07,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,30,2,4965,129,0,10779,2,0,0,3,2,1,2,4,6,2,62,96,329,581,451,517,666,667,451,227,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,7,22,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,5,,,2,3,5.27,5.82,14.13,7.21,6.65,5.82,4.99,12.2,5.27,6.93,11.92,,5.82,,5.82,4.16,16.35,39.63,8.04,5.27,9.7,3.88,8.59,38.53,6.38,5.82,,8.04,7.76,4.511111,-2.277778,11.1,0.0,,-3.05,58.395994
US_GA_13111,2022-02-08,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,10,1,4975,130,12,10791,0,0,0,2,0,1,3,3,1,0,62,96,329,583,451,518,669,670,452,227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,22,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,7,,-1,1,7.08,6.79,13.87,8.77,4.53,9.34,,9.62,6.23,5.94,13.3,,5.09,5.94,5.09,4.81,7.92,24.91,5.09,7.08,,5.09,8.49,41.04,,6.23,5.94,5.66,9.62,4.222222,-2.627778,12.261111,0.0,,-4.138889,55.051793
US_GA_13111,2022-02-09,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,12,0,4987,130,1,10792,0,1,0,2,0,1,1,0,2,1,62,97,329,585,451,519,670,670,454,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,22,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,11,3,,-3,2,7.04,6.48,16.34,11.84,4.79,6.76,3.94,7.89,7.89,,16.62,4.51,4.79,,,4.23,11.84,25.36,6.76,7.61,,,9.3,36.63,6.76,6.2,5.07,7.89,,4.511111,-3.716667,15.577778,0.0,,-3.483333,56.451123
US_GA_13111,2022-02-10,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,9,1,4996,131,0,10792,0,0,-1,0,0,0,1,3,3,0,62,97,328,585,451,519,671,673,457,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,22,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,7,,-1,2,6.17,10.66,10.66,8.7,8.14,,4.77,9.82,,4.77,13.75,8.14,5.33,4.49,6.73,6.17,10.66,18.52,8.42,6.45,5.33,5.61,6.17,44.6,5.33,7.57,5.05,6.45,,7.155556,-2.866667,17.522222,0.0,,-2.861111,49.387138
US_GA_13111,2022-02-11,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,21,0,5017,131,0,10792,1,0,0,1,1,0,0,4,2,6,63,97,328,586,452,519,671,677,459,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,22,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,12,8,,3,3,4.1,4.92,15.56,4.92,8.19,6.01,4.1,10.65,7.1,4.1,15.02,4.1,6.01,,,6.83,11.2,21.03,9.56,9.83,,,,40.14,4.92,10.1,5.46,5.19,6.55,8.377778,-1.138889,19.588889,0.0,,-1.75,49.309605
US_GA_13111,2022-02-12,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,5017,131,0,10792,0,0,0,0,0,0,0,0,0,0,63,97,328,586,452,519,671,677,459,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,22,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,16,,,-4,,7.0,10.92,15.39,6.16,6.16,10.64,,12.31,5.32,,8.12,6.16,6.16,4.2,5.04,5.88,10.08,20.71,9.52,5.32,,6.72,5.32,39.74,4.76,7.84,4.2,6.72,6.16,9.927778,0.688889,18.911111,0.0,,1.038889,54.2684
US_GA_13111,2022-02-13,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,5017,131,0,10792,0,0,0,0,0,0,0,0,0,0,63,97,328,586,452,519,671,677,459,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,22,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,10,,74,-21,,,7.45,11.04,7.73,5.52,6.35,4.97,7.73,7.45,,6.9,4.97,,,7.45,,9.38,16.84,5.52,9.11,,,5.8,36.16,,,5.24,5.52,6.35,4.827778,0.116667,14.827778,0.0,,-5.166667,48.723032
US_GA_13111,2022-02-14,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,22,1,5039,132,0,10792,0,0,1,1,1,3,1,1,2,3,63,97,329,587,453,522,672,678,461,237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,22,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,20,,,-1,1,5.23,5.5,13.76,10.18,,6.88,,17.06,,3.85,10.73,5.78,6.33,10.18,5.78,4.4,13.21,48.42,6.88,5.78,,5.23,6.05,42.09,3.85,5.5,6.6,,4.13,2.794444,-3.427778,11.944444,0.0,,-8.616667,43.115574
US_GA_13111,2022-02-15,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,6,0,5045,132,0,10792,0,0,0,0,1,0,1,3,0,0,63,97,329,587,454,522,673,681,461,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,22,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,12,10,,-4,2,4.49,8.14,14.04,9.26,5.89,5.89,5.61,15.72,8.14,,16.0,7.58,,,3.93,7.58,10.67,31.72,7.58,,5.05,3.93,7.02,44.35,4.77,5.89,7.58,6.46,8.7,4.95,-3.877778,16.183333,0.0,,-4.788889,49.621377
US_GA_13111,2022-02-16,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,5,1,5050,133,25,10817,0,0,0,0,0,2,1,2,0,0,63,97,329,587,454,524,674,683,461,237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,22,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,13,5,,-2,1,8.33,8.05,9.72,6.94,,5.55,,8.61,5.83,5.55,15.27,8.33,5.83,7.5,,5.55,8.05,23.61,7.5,7.22,6.67,8.05,3.89,36.66,,4.44,4.72,7.22,6.39,10.2,1.155556,18.672222,0.0,,1.022222,53.597634
US_GA_13111,2022-02-17,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,1,5053,134,10,10827,0,0,0,0,0,-1,1,0,1,0,63,97,329,587,454,523,675,683,462,237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,7,23,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,11,3,,-10,4,,5.89,13.83,6.77,7.95,6.47,4.41,5.59,,,19.42,,,,4.12,,11.18,24.13,,5.3,,,7.06,45.62,4.12,5.59,8.24,8.83,9.12,15.483333,10.111111,19.466667,0.471714,,10.605556,72.982483
US_GA_13111,2022-02-18,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,4,0,5057,134,3,10830,0,0,0,0,0,1,2,-1,0,2,63,97,329,587,454,524,677,682,462,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,23,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,13,4,,-9,5,6.37,8.04,13.58,7.48,4.71,4.99,,9.7,6.1,,11.91,,6.1,4.16,4.71,4.43,10.81,21.61,,6.37,,6.1,5.26,36.02,5.82,4.43,6.37,5.82,5.82,9.1,1.7,19.344444,33.237714,,5.472222,78.208726
US_GA_13111,2022-02-19,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,5057,134,3,10833,0,0,0,0,0,0,0,0,0,0,63,97,329,587,454,524,677,682,462,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,23,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,30,,,0,,7.24,7.99,12.48,5.99,5.99,3.99,5.24,10.23,5.49,4.24,9.23,4.24,5.24,4.99,7.49,3.74,5.74,18.22,5.24,8.73,3.99,4.24,,43.92,3.99,4.49,5.24,6.74,4.24,2.538889,-3.7,14.016667,0.5334,,-5.4,56.028378
US_GA_13111,2022-02-20,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,5057,134,0,10833,0,0,0,0,0,0,0,0,0,0,63,97,329,587,454,524,677,682,462,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,23,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,18,,,-15,,,6.04,10.31,7.29,8.05,8.55,4.78,10.81,8.05,4.02,11.32,7.29,5.53,4.28,4.78,,6.79,20.62,,7.55,4.28,4.53,6.29,41.75,4.02,6.79,6.79,5.03,4.53,5.738889,-2.761111,15.172222,0.0,,-7.0,40.559739
US_GA_13111,2022-02-21,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,13,1,5070,135,0,10833,1,0,0,2,0,0,2,0,2,1,64,97,329,589,454,524,679,682,464,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,23,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,19,,,-4,3,8.33,6.56,16.9,9.84,4.04,4.04,4.79,12.87,8.07,,13.88,7.07,3.79,3.53,3.53,4.54,10.85,27.25,6.05,8.33,5.3,,8.58,38.6,4.79,6.81,7.57,,6.05,8.172222,0.838889,14.7,0.580571,,0.077778,56.994292
US_GA_13111,2022-02-22,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,-1,0,5069,135,7,10840,0,0,0,1,0,0,-1,0,-1,0,64,97,329,590,454,524,678,682,463,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,23,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,18,9,,2,1,6.15,6.69,10.16,4.82,5.35,6.69,,9.36,4.55,4.55,15.52,3.75,,,,4.01,12.04,28.09,8.56,6.69,,3.75,9.1,43.87,5.08,9.36,7.49,9.36,6.96,13.861111,9.444444,19.822222,15.24,,11.827778,87.618034
US_GA_13111,2022-02-23,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,8,0,5077,135,0,10840,0,0,0,1,0,0,0,1,0,-1,64,97,329,591,454,524,678,683,463,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,23,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,17,2,,-3,1,7.22,6.15,16.58,9.09,,5.88,4.54,11.5,6.42,4.54,10.16,,8.02,4.54,4.81,,13.9,24.6,7.22,7.49,5.35,5.35,7.75,40.91,,7.75,5.88,7.49,6.95,17.738889,12.938889,22.877778,25.508857,,14.1,79.30361
US_GA_13111,2022-02-24,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,5,3,5082,138,3,10843,0,0,0,-1,0,0,0,1,0,0,64,97,329,590,454,524,678,684,463,239,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,7,25,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,19,5,,1,2,4.25,5.84,12.21,9.02,4.25,7.7,3.71,10.09,6.1,7.17,10.09,5.57,4.78,6.37,,4.78,13.27,22.82,5.57,6.63,4.78,4.51,5.31,39.81,5.31,10.09,7.17,7.7,8.49,15.905556,11.288889,22.811111,6.985,,12.677778,81.245035
