location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01071,2020-01-12,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,7.53,6.07,4.81,6.28,7.53,7.53,4.19,5.44,4.39,3.77,14.65,3.56,6.49,,3.98,11.51,4.81,6.28,4.81,,,4.39,3.77,5.44,23.23,6.91,3.14,5.65,,,5.86,5.02,44.99,4.39,6.7,3.98,3.77,3.98,3.56,3.98,11.272222,6.444444,17.288889,17.653,8.18254,81.08228
US_AL_01071,2020-01-13,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,4.14,6.66,4.32,11.88,6.12,6.12,2.7,7.38,2.88,3.24,12.96,3.78,10.8,2.7,4.86,9.9,4.14,7.56,,5.76,3.6,4.14,4.14,8.46,24.13,5.76,,7.56,2.52,5.94,3.96,5.4,45.74,5.4,10.08,5.04,5.04,5.58,3.96,2.7,10.233333,6.172222,16.611111,0.0,8.333333,88.712799
US_AL_01071,2020-01-14,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,5.27,6.36,3.64,9.27,9.09,7.27,3.45,6.0,4.54,5.09,12.36,3.09,11.45,3.45,4.54,12.36,3.64,3.45,4.0,4.91,3.45,5.45,4.18,10.73,26.73,9.09,4.73,5.82,5.45,5.64,4.73,5.64,44.18,5.82,4.36,4.91,6.91,5.09,5.27,3.27,16.211111,14.577778,17.638889,5.1816,15.349206,93.709667
US_AL_01071,2020-01-15,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.27,5.9,5.16,11.25,9.96,7.56,,8.48,5.16,3.5,16.78,3.5,6.82,3.87,4.24,9.59,5.16,6.82,5.35,4.61,4.24,8.3,3.5,7.74,24.71,5.72,,9.59,3.87,3.69,6.82,8.11,49.05,5.72,6.82,5.53,5.16,6.27,2.95,3.69,16.188889,14.211111,19.083333,14.3764,15.435185,92.657777
US_AL_01071,2020-01-16,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,5.12,8.16,4.37,12.15,6.26,4.93,5.5,5.12,5.88,4.17,13.1,4.55,9.11,3.61,6.07,9.3,3.42,5.31,4.93,2.66,5.88,5.88,,10.25,30.36,7.59,3.98,7.02,,7.02,4.55,2.66,45.55,3.42,5.88,6.83,8.16,7.21,3.42,5.12,13.777778,9.461111,18.027778,10.3124,9.484127,75.864432
US_AL_01071,2020-01-17,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.06,6.81,3.03,12.87,8.71,4.73,,4.73,2.84,3.6,14.95,5.11,9.65,3.22,4.54,10.41,7.95,4.35,5.87,4.54,4.73,5.11,4.16,8.52,25.74,6.25,2.84,8.14,3.22,4.73,4.92,4.35,43.73,5.3,11.17,4.54,7.0,5.68,3.22,3.98,7.505556,4.122222,12.427778,1.834444,-2.769841,47.754334
US_AL_01071,2020-01-18,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,7.76,7.96,2.86,8.17,8.37,4.49,3.68,9.19,3.68,3.47,10.42,6.13,5.31,2.86,3.68,8.17,3.88,6.13,4.08,5.31,3.27,5.11,4.08,10.42,27.37,8.17,3.06,5.72,2.86,4.9,5.92,7.35,43.91,,7.56,6.94,5.31,4.29,4.9,6.13,9.255556,6.894444,12.461111,1.4224,1.698413,57.760676
US_AL_01071,2020-01-19,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,4.75,6.81,4.95,9.08,9.5,5.78,2.89,5.99,3.92,,15.69,6.4,6.81,,3.3,10.94,6.81,4.75,5.16,3.72,,5.16,4.13,8.26,26.01,6.61,,7.02,3.1,4.33,5.16,4.95,41.7,4.75,8.05,5.37,7.02,4.95,4.33,3.1,6.494444,1.038889,12.462963,2.57175,0.214286,64.174412
US_AL_01071,2020-01-20,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,4.81,7.21,4.21,12.42,8.01,5.81,4.61,7.61,6.41,5.01,17.83,5.61,7.81,,4.01,11.82,4.61,6.21,7.21,5.81,3.4,4.41,3.0,7.81,27.44,5.81,4.41,10.42,4.81,6.21,6.21,4.21,43.27,5.21,7.81,5.21,7.41,7.41,4.01,3.81,-3.240741,-5.987654,2.141975,0.0,-9.398148,63.343688
US_AL_01071,2020-01-21,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,5.53,7.06,3.43,13.16,8.2,7.06,,7.06,4.0,5.15,24.79,5.72,13.54,3.43,4.0,11.06,2.86,6.48,5.91,3.62,,10.87,3.05,10.49,31.66,5.91,2.67,7.44,,4.77,9.73,7.63,56.07,4.39,9.54,7.63,4.96,5.15,4.77,5.91,-2.666667,-5.555556,2.438889,0.0,-9.68254,57.425068
US_AL_01071,2020-01-22,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,7.39,7.94,2.96,11.45,8.68,4.99,6.83,5.54,5.72,4.06,22.34,4.8,10.89,3.32,6.28,10.89,4.62,6.09,5.17,4.8,2.96,9.23,2.96,11.45,32.31,5.72,3.51,7.02,3.69,8.31,8.12,4.06,42.66,7.2,8.31,4.99,4.06,5.54,4.25,4.62,-0.655556,-6.633333,7.716667,0.0,-9.246032,51.254652
US_AL_01071,2020-01-23,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,4.03,10.25,4.39,11.9,6.22,5.86,,7.32,6.22,2.93,25.07,6.04,12.26,3.29,2.56,10.07,2.93,4.03,6.22,4.58,2.93,6.04,5.49,10.43,27.27,3.66,4.21,8.79,4.03,3.84,6.77,6.41,43.56,5.49,6.95,6.04,6.41,6.41,4.39,2.56,4.95,2.922222,6.65,2.032,-4.02381,51.838311
US_AL_01071,2020-01-24,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.17,7.85,4.11,11.03,6.54,5.42,4.11,5.42,5.05,3.18,31.58,,11.21,3.92,3.55,11.4,5.61,4.3,6.54,3.36,3.55,5.23,2.99,9.53,36.63,5.05,,8.6,2.62,4.3,4.11,5.42,41.3,5.42,11.21,5.42,5.61,3.18,3.55,,7.661111,5.972222,12.0,15.4432,5.603175,85.837946
US_AL_01071,2020-01-25,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,5.56,6.59,3.29,14.0,7.41,7.0,3.29,7.0,4.32,,25.73,3.71,14.21,,4.53,8.65,5.35,5.35,5.35,6.18,4.53,4.74,4.32,8.03,37.88,6.18,3.5,7.21,,,5.35,5.97,42.62,3.5,8.44,4.53,3.29,5.15,5.56,,4.583333,2.716667,8.377778,3.4544,0.404762,75.173113
US_AL_01071,2020-01-26,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,5.31,8.84,3.14,11.99,8.84,4.72,3.73,5.5,4.72,2.95,29.67,4.52,9.83,2.75,3.93,10.61,3.73,6.88,6.49,4.52,3.73,,,5.7,35.18,10.02,,11.01,2.95,3.54,3.34,8.65,41.46,3.93,10.22,5.11,7.07,4.91,,4.52,2.166667,-2.738889,8.355556,0.028222,0.015873,84.713168
US_AL_01071,2020-01-27,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,8.07,6.1,3.95,7.89,6.64,5.74,3.23,4.49,5.74,,27.27,3.77,11.48,4.13,,12.2,4.84,4.84,7.36,4.13,3.23,5.92,2.51,11.3,41.09,5.38,3.23,7.18,2.87,5.74,5.74,4.13,36.07,6.1,8.79,4.49,7.0,5.92,3.23,3.23,7.661111,5.205556,13.038889,1.1176,5.222222,83.086531
US_AL_01071,2020-01-28,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,7.67,6.36,,9.35,7.85,8.41,3.37,7.1,5.05,4.11,27.48,5.23,10.47,5.05,2.8,12.15,9.16,6.73,7.1,3.74,,6.17,3.18,11.96,44.31,6.36,3.37,7.48,,4.3,5.23,6.54,45.62,5.61,8.04,7.48,6.17,6.73,3.55,,4.8,-1.805556,13.872222,0.762,1.190476,76.390342
US_AL_01071,2020-01-29,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,7.42,6.31,,11.13,10.39,6.31,4.08,6.68,5.38,3.71,26.91,,11.69,3.9,4.08,9.46,6.31,4.83,8.54,7.05,5.94,3.71,4.83,9.28,44.17,7.98,4.27,7.79,,3.71,3.71,6.12,45.09,4.45,13.18,5.01,5.2,5.2,5.01,3.34,6.75,3.755556,10.538889,0.1016,2.992063,75.798801
US_AL_01071,2020-01-30,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,4.71,7.17,,9.62,10.0,6.04,2.83,6.6,,3.02,36.21,3.4,14.71,,4.53,8.3,10.0,5.47,6.41,,3.77,4.53,3.77,10.56,41.31,3.96,4.9,7.54,,3.58,2.83,3.58,36.02,3.96,9.43,3.4,4.53,4.34,4.34,4.9,7.211111,1.327778,14.444444,0.084667,4.119048,80.412257
US_AL_01071,2020-01-31,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,2.75,6.77,3.11,9.88,8.05,6.04,,5.49,4.94,,35.33,4.03,13.36,2.93,4.03,11.53,9.52,3.48,7.32,5.49,,4.76,,7.87,44.85,6.77,,7.51,4.03,5.49,3.29,4.21,40.27,6.59,9.7,6.04,7.51,5.13,4.76,,7.855556,4.961111,10.561111,0.0,3.674603,73.10099
US_AL_01071,2020-02-01,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,5.88,7.3,2.84,9.73,6.49,4.26,,7.3,3.24,2.84,29.19,4.46,11.96,3.85,5.07,9.12,6.28,4.46,5.88,4.87,4.66,3.24,,7.5,38.11,5.88,,7.09,,4.66,,4.26,46.42,3.85,5.47,6.08,5.47,5.47,3.24,,6.866667,5.255556,9.705556,0.3048,4.079365,81.517265
US_AL_01071,2020-02-02,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.36,8.15,,8.74,9.34,4.97,,6.76,4.17,3.58,29.21,3.58,14.11,,4.37,11.53,4.77,3.58,6.36,3.38,3.77,4.77,2.78,7.75,36.16,5.56,,8.74,,4.57,,5.37,37.95,5.17,6.56,3.97,4.77,4.77,4.77,2.78,7.1,-0.205556,18.055556,0.2286,1.103175,64.507948
US_AL_01071,2020-02-03,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.13,7.62,2.97,12.83,9.29,4.83,3.53,6.69,4.28,4.46,27.32,,15.99,4.65,5.21,12.08,3.72,5.58,6.51,4.09,,4.65,4.83,12.45,36.43,7.62,4.09,6.69,,5.02,6.51,,43.12,4.09,8.37,6.13,7.99,5.76,3.9,,11.122222,3.455556,21.994444,0.0,2.960317,54.954746
US_AL_01071,2020-02-04,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.07,5.89,4.05,14.35,5.7,7.36,5.15,5.52,5.7,3.5,29.07,6.62,11.96,2.76,5.34,11.04,7.73,6.44,10.67,4.97,3.13,4.97,,9.94,42.87,6.81,3.31,7.36,,4.05,3.31,5.15,43.06,6.62,8.83,4.42,8.1,6.44,4.05,,15.622222,13.027778,18.777778,0.1016,10.849206,72.184691
US_AL_01071,2020-02-05,ChIJoVwm-RjqYYgRsdNo4UCkfeI,Q366959,geoId/01071,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2,,,,,,,51828,25450,26378,5680,6365,5966,5677,6775,7379,7138,4680,2168,1848859,34.783333,-86.0,2918,73.572727,,,,,,6.13,6.31,,14.37,8.94,5.78,3.15,4.38,5.08,,24.01,4.21,12.79,3.86,5.43,10.16,7.36,8.41,7.36,4.73,3.33,4.73,4.03,7.89,40.13,5.96,3.5,9.29,2.8,3.5,3.5,5.78,39.61,4.03,8.59,4.91,4.91,6.83,3.15,4.56,17.372222,16.005556,19.672222,4.1656,16.261905,92.396851
