location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01131,2020-01-19,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,51.12,11.444444,4.983333,17.383333,6.223,3.611111,56.310531
US_AL_01131,2020-01-20,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,52.23,2.933333,-1.733333,8.5,3.4798,-7.5,44.379627
US_AL_01131,2020-01-21,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,54.26,0.122222,-4.2,5.95,0.0,-7.833333,52.909325
US_AL_01131,2020-01-22,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,,1.266667,-5.2,10.222222,0.0,-7.277778,50.291527
US_AL_01131,2020-01-23,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,37.69,6.355556,3.65,9.244444,0.85725,1.333333,67.494512
US_AL_01131,2020-01-24,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,30.78,11.594444,8.044444,16.411111,14.19225,7.744444,74.521643
US_AL_01131,2020-01-25,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,46.27,6.672222,-0.25,13.833333,0.635,1.1,65.046634
US_AL_01131,2020-01-26,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,30.4,6.383333,0.961111,12.0,0.0,2.966667,76.835888
US_AL_01131,2020-01-27,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,31.95,9.761111,7.155556,14.138889,1.524,7.355556,82.604927
US_AL_01131,2020-01-28,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,45.09,8.083333,1.144444,17.95,0.254,2.833333,67.03494
US_AL_01131,2020-01-29,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,40.61,8.583333,5.533333,13.844444,0.03175,4.522222,75.900953
US_AL_01131,2020-01-30,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,45.7,7.888889,0.783333,16.633333,7.648222,4.355556,74.479608
US_AL_01131,2020-01-31,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,,9.661111,6.172222,13.75,0.0254,6.644444,79.352112
US_AL_01131,2020-02-01,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,47.34,9.583333,7.944444,12.122222,0.22225,6.688889,80.135595
US_AL_01131,2020-02-02,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,45.64,8.355556,0.016667,20.311111,0.127,1.6,60.02593
US_AL_01131,2020-02-03,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,32.88,12.772222,4.455556,23.577778,0.0,5.877778,62.31871
US_AL_01131,2020-02-04,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,41.43,16.933333,12.655556,22.477778,0.0,12.122222,72.228054
US_AL_01131,2020-02-05,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,58.21,19.177778,17.188889,22.011111,1.524,17.455556,88.394489
US_AL_01131,2020-02-06,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,42.85,16.938889,8.833333,23.066667,30.13075,15.611111,87.764323
US_AL_01131,2020-02-07,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,31.75,6.088889,1.261111,10.555556,47.46625,1.2,68.266956
US_AL_01131,2020-02-08,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,35.28,6.827778,0.994444,15.522222,0.508,2.666667,74.384225
US_AL_01131,2020-02-09,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,,9.616667,2.494444,20.238889,0.5842,4.866667,70.505945
US_AL_01131,2020-02-10,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,29.79,15.661111,10.894444,21.305556,0.0,10.455556,69.96827
US_AL_01131,2020-02-11,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,,19.833333,15.005556,24.377778,35.2425,17.9,83.93053
US_AL_01131,2020-02-12,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,29.68,17.932099,13.987654,25.950617,5.588,15.833333,78.092423
US_AL_01131,2020-02-13,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,36.13,17.018519,9.314815,23.820988,8.22325,14.361111,79.993373
US_AL_01131,2020-02-14,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,,7.54321,2.012346,13.160494,8.184444,-0.388889,52.927124
US_AL_01131,2020-02-15,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,-17,,39.88,6.722222,-1.376543,16.808642,0.0,-3.680556,44.724398
US_AL_01131,2020-02-16,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,59.61,9.518519,6.246914,13.969136,0.79375,5.736111,75.523987
US_AL_01131,2020-02-17,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,-27,39.14,12.648148,10.358025,17.462963,7.309556,11.194444,86.924323
US_AL_01131,2020-02-18,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,2,55.03,17.635802,13.950617,24.234568,3.33375,16.055556,86.650445
US_AL_01131,2020-02-19,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,-2,30.07,15.483333,12.355556,20.9,17.399,14.011111,89.113128
US_AL_01131,2020-02-20,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,0,41.29,11.077778,6.805556,12.655556,6.7945,10.111111,90.292859
US_AL_01131,2020-02-21,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,-12,-2,30.73,5.677778,1.422222,10.411111,45.37075,-0.166667,62.733985
US_AL_01131,2020-02-22,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,-17,,69.69,4.733333,-2.155556,13.866667,0.0,-3.166667,54.133951
US_AL_01131,2020-02-23,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,35.53,7.75,1.544444,15.105556,0.0,0.022222,57.082031
US_AL_01131,2020-02-24,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,4,39.49,12.622222,9.527778,17.216667,0.0,7.644444,69.876752
US_AL_01131,2020-02-25,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,4,42.02,16.505556,13.572222,18.316667,9.36625,13.588889,79.81741
US_AL_01131,2020-02-26,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,0,42.38,10.444444,7.177778,15.611111,0.47625,7.1,77.103036
US_AL_01131,2020-02-27,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,-2,28.43,6.288889,2.122222,10.905556,0.2286,-3.155556,48.947703
US_AL_01131,2020-02-28,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,-4,,5.755556,-2.166667,17.077778,0.0,-2.366667,54.261474
US_AL_01131,2020-02-29,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,,9.844444,0.511111,18.872222,0.0,-1.344444,44.051897
US_AL_01131,2020-03-01,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,46.85,10.45,2.022222,20.85,0.0,2.2,56.270987
US_AL_01131,2020-03-02,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,2,50.76,15.844444,12.1,21.988889,0.0,10.411111,68.64457
US_AL_01131,2020-03-03,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,2,,19.805556,16.738889,23.544444,4.09575,17.055556,82.419904
US_AL_01131,2020-03-04,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,-6,44.07,16.216667,12.777778,20.522222,20.3835,14.966667,88.86905
US_AL_01131,2020-03-05,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,4,40.03,12.822222,11.588889,15.166667,69.215,11.022222,84.536981
US_AL_01131,2020-03-06,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,-4,39.09,12.077778,6.538889,17.405556,10.16,4.288889,54.941241
US_AL_01131,2020-03-07,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,42.07,9.483333,2.3,17.038889,0.0,-2.755556,40.142468
US_AL_01131,2020-03-08,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,,44.16,10.994444,3.4,21.383333,0.0,0.8,47.592301
US_AL_01131,2020-03-09,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,4,42.66,14.088889,5.966667,22.911111,0.0,6.355556,58.592418
US_AL_01131,2020-03-10,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,2,32.67,17.4,13.255556,21.938889,0.03175,12.233333,69.879032
US_AL_01131,2020-03-11,ChIJcVgSd5e_j4gR_y7gQAPE6Hs,Q503081,geoId/01131,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2,,,,,,,10691,5085,5606,1328,1549,1362,1097,1203,1376,1413,862,501,1848802,31.985,-87.310833,2350,74.25,,,4,,17.688889,13.344444,23.538889,2.50825,14.944444,81.348802
