location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18021,2020-07-10,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,1,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,6,-8,8,-31,,,10.71,5.02,5.36,,,6.03,,7.7,22.09,5.02,13.05,,32.13,12.72,5.36,26.188889,21.861111,31.777778,0.310444,,20.845679,72.088406
US_IN_18021,2020-07-11,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,-2,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,12,-1,15,-11,,,11.04,5.17,,,,5.86,,5.17,19.66,,10.0,,30.35,8.97,5.17,24.788889,18.083333,32.116667,1.1938,,18.166667,66.676506
US_IN_18021,2020-07-12,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,15,-8,,,10.51,6.78,5.43,,,,,5.09,18.65,,10.51,,35.95,7.46,7.46,21.788889,17.405556,30.411111,17.1958,,18.641975,81.654127
US_IN_18021,2020-07-13,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,-1,3,-28,,4.87,15.92,8.45,6.5,7.8,6.82,11.05,,8.45,22.74,6.17,11.7,6.82,42.89,12.02,7.47,22.583333,15.938889,28.4,8.0264,,16.851852,70.206935
US_IN_18021,2020-07-14,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,8,-6,6,-29,,7.19,10.62,8.56,4.8,,6.85,5.14,6.85,7.19,29.12,5.14,11.65,,35.62,8.22,6.51,22.95,15.516667,30.105556,0.0,,16.790123,68.567761
US_IN_18021,2020-07-15,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,3,-9,9,-29,,6.04,14.75,6.04,5.7,,,8.72,6.37,,28.17,6.37,14.08,,29.84,9.39,,24.244444,16.727778,31.261111,0.0,,18.82716,71.988459
US_IN_18021,2020-07-16,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,72,5,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,15,12,10,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,35,37,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,2,-7,10,-29,,5.49,15.44,,4.8,10.3,6.18,,,5.49,25.4,,6.52,,30.54,8.92,,24.066667,19.205556,29.788889,4.0132,,20.765432,81.692411
US_IN_18021,2020-07-17,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,74,5,,,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,6,15,12,11,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,36,38,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,0,-21,5,-32,,6.75,7.11,7.46,,,5.33,7.11,,9.95,32.7,6.4,13.51,7.82,33.06,9.95,5.69,24.238889,17.972222,31.2,0.2032,,20.265432,78.171947
US_IN_18021,2020-07-18,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,10,-5,17,-15,,5.88,10.66,6.62,6.62,,9.56,,,5.51,20.58,,8.82,5.88,28.67,6.98,5.51,26.711111,19.983333,32.694444,0.0,,22.41358,77.274835
US_IN_18021,2020-07-19,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,17,-9,,6.23,12.46,5.19,,7.62,6.92,6.23,,7.27,18.69,6.23,10.73,,30.46,9.0,5.54,27.838889,22.477778,32.516667,4.600222,,23.364198,77.009623
US_IN_18021,2020-07-20,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,4,0,78,5,,,0,0,0,0,0,0,0,1,2,0,0,0,1,2,1,6,15,13,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,38,40,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,-10,8,-29,,8.28,14.57,5.3,5.63,5.63,8.61,5.63,,6.29,23.85,4.97,14.57,,37.1,9.27,8.94,24.505556,20.811111,31.094444,13.687778,,20.987654,80.866856
US_IN_18021,2020-07-21,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,80,5,,,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,7,15,13,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,39,41,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,4,-12,5,-30,,,12.45,7.86,,6.88,6.22,9.17,,8.52,14.74,,9.83,5.24,34.73,10.81,5.57,25.233333,20.994444,31.066667,3.2766,,21.938272,82.553237
US_IN_18021,2020-07-22,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,82,5,,,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,8,15,14,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,40,42,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,2,-6,3,-30,,4.49,9.61,6.73,,5.77,9.61,8.01,,8.01,22.43,,10.9,6.73,32.69,7.37,5.77,24.033333,20.766667,30.127778,25.4,,21.944444,87.979484
US_IN_18021,2020-07-23,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,85,5,,,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,9,15,14,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,41,44,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,12,-3,13,-29,,5.42,11.18,9.14,7.11,,6.77,7.45,,,24.39,6.44,12.87,5.42,31.5,11.52,7.11,25.233333,21.166667,29.733333,6.477,,21.660494,80.301544
US_IN_18021,2020-07-24,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,87,5,,,0,0,0,0,1,1,0,0,0,0,0,1,1,2,2,10,15,14,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,41,46,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,0,-19,11,-30,,,12.76,,5.17,,7.59,4.83,,7.59,22.07,7.59,14.48,6.21,30.0,7.59,5.86,24.066667,18.261111,29.683333,0.1016,,19.345679,75.185473
US_IN_18021,2020-07-25,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,89,5,,,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,10,16,15,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,43,46,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,8,-2,12,-17,,,12.23,6.83,,8.28,9.35,8.63,5.04,,21.95,5.4,9.35,,30.22,6.12,,24.15,17.555556,31.205556,0.0508,,19.592593,75.768347
US_IN_18021,2020-07-26,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,90,5,,,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,11,16,15,13,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,43,47,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,6,-8,,6.25,12.5,5.9,,,5.9,6.25,,6.6,20.13,,10.76,,33.33,13.89,6.25,26.272222,19.255556,32.555556,0.395111,,22.290123,78.604976
US_IN_18021,2020-07-27,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,93,5,,,0,0,0,0,1,0,0,0,1,0,0,1,1,2,3,11,16,15,14,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,44,49,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,-9,9,-29,,6.81,11.68,11.03,6.49,,8.43,9.4,4.87,7.78,20.43,4.87,12.65,4.54,31.78,12.97,,26.361111,21.7,32.038889,4.9276,,23.654321,84.965641
US_IN_18021,2020-07-28,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,95,5,,,0,0,0,1,0,0,0,0,0,1,0,1,1,3,3,11,16,15,14,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,45,50,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,5,-13,5,-27,,7.07,14.81,5.39,19.52,5.39,7.07,8.75,4.71,,26.59,8.42,15.82,7.07,31.31,12.79,6.06,25.088889,20.294444,30.761111,3.5052,,20.160494,74.022092
US_IN_18021,2020-07-29,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,97,5,,,0,0,1,0,0,0,0,0,1,0,0,1,2,3,3,11,16,15,15,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,45,52,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,-3,3,0,-27,,,12.13,5.73,8.76,5.39,6.4,5.05,,,23.58,5.73,11.45,5.05,34.7,12.13,7.41,23.977778,17.361111,30.755556,0.127,,19.166667,74.754423
US_IN_18021,2020-07-30,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,99,5,,,0,0,0,0,1,1,0,0,0,0,0,1,2,3,4,12,16,15,15,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,46,53,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,-6,10,7,-31,,7.85,12.1,7.2,6.21,9.81,7.52,7.52,5.56,7.85,27.48,,10.14,7.52,33.03,6.54,,23.411111,19.927778,29.211111,1.3208,,21.95679,91.493407
US_IN_18021,2020-07-31,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,101,5,,,0,0,0,0,0,0,0,2,0,0,0,1,2,3,4,12,16,17,15,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,47,54,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,-8,12,8,-27,,4.66,11.66,7.66,,,5.33,5.66,,8.33,20.98,4.66,10.99,,34.97,10.32,,22.094444,19.588889,25.855556,44.2976,,19.574074,85.732149
US_IN_18021,2020-08-01,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,0,0,94,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,-2,11,11,-11,,4.77,9.2,6.47,,7.15,7.15,7.83,,4.77,24.87,8.18,11.58,,38.83,11.58,7.15,20.533333,18.944444,24.572222,7.8232,,19.074074,91.815527
US_IN_18021,2020-08-02,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,102,5,,,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,12,16,17,15,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,48,54,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,6,2,,6.01,9.02,7.35,,,8.69,18.71,4.68,4.68,21.05,,7.68,,32.07,10.69,6.35,20.938889,16.472222,27.583333,13.5636,,18.265432,84.65682
US_IN_18021,2020-08-03,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,104,5,,,0,0,0,0,0,0,0,1,1,0,0,1,2,3,4,12,16,18,16,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,48,56,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,16,2,-24,,6.08,7.36,5.76,5.76,7.68,6.4,11.84,,8.96,18.24,6.08,11.52,4.8,37.12,10.56,5.76,21.216049,17.154321,26.907407,2.144889,,19.020833,87.631404
US_IN_18021,2020-08-04,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,5,0,109,5,,,0,0,0,1,0,2,0,0,1,0,0,1,2,4,4,14,16,18,17,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,,53,56,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,2,7,10,-25,,8.58,11.55,6.6,,6.27,9.57,7.26,,8.25,24.09,4.62,10.56,6.93,35.32,10.23,4.95,20.527778,16.677778,25.127778,3.7592,,15.993827,75.428308
US_IN_18021,2020-08-05,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,6,0,115,5,,,0,0,1,0,0,1,1,0,1,1,0,1,3,4,4,15,17,18,18,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,56,59,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,0,6,7,-23,,12.4,9.39,7.04,5.37,,11.73,7.71,,7.71,23.13,,10.06,6.04,35.2,8.38,6.37,18.061111,11.677778,24.561111,0.1524,,12.259259,69.182509
US_IN_18021,2020-08-06,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,7,0,122,5,,,0,0,0,0,0,3,0,3,1,0,0,1,3,4,4,18,17,21,19,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,60,62,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,4,-1,7,-27,,4.75,9.84,7.8,5.77,8.14,11.2,10.86,,5.43,20.7,,7.46,,38.0,5.43,5.43,19.288889,12.672222,25.794444,0.0,,13.425926,69.042555
US_IN_18021,2020-08-07,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,124,5,,,0,0,0,0,0,1,0,0,0,1,0,1,3,4,4,19,17,21,19,21,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,60,64,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,2,0,0,-28,,7.42,10.46,6.75,,,,5.74,,7.08,16.53,,11.81,,21.25,16.87,,20.216667,13.383333,27.388889,0.0,,14.283951,69.194077
US_IN_18021,2020-08-08,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,126,5,,,0,0,0,0,0,1,1,0,0,0,0,1,3,4,4,20,18,21,19,21,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,61,65,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,15,4,3,-12,,5.83,16.39,5.1,,,9.11,8.74,,6.19,24.77,5.83,14.57,,34.24,12.75,,21.338889,13.761111,28.944444,0.0,,16.098765,72.021631
US_IN_18021,2020-08-09,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,128,5,,,0,0,0,2,0,0,0,0,0,0,0,1,3,6,4,20,18,21,19,21,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,,61,65,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,3,-6,,6.37,10.05,7.04,5.03,5.7,7.04,6.37,,9.05,17.76,4.69,14.74,4.69,36.85,10.39,5.03,23.694444,16.7,29.483333,0.028222,,19.981481,79.656943
US_IN_18021,2020-08-10,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,15,0,143,5,,,0,0,1,0,0,3,3,3,2,2,0,1,4,6,4,23,21,24,21,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,5,71,70,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,-4,7,-24,,4.53,12.38,,,5.43,5.43,7.25,4.23,6.64,14.8,,11.17,4.23,35.03,7.85,5.74,25.377778,19.722222,32.366667,7.563556,,22.753086,84.731475
US_IN_18021,2020-08-11,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,7,0,150,5,,,0,0,0,0,0,1,0,0,3,1,0,1,4,6,4,24,21,24,24,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,75,73,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,11,4,-4,-24,,7.35,9.7,,6.47,5.29,5.88,6.47,4.12,5.0,18.52,4.41,7.94,,29.69,7.35,,22.805556,19.15,30.15,18.288,,20.179012,85.241362
US_IN_18021,2020-08-12,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,10,0,160,5,,,0,0,0,1,0,3,3,0,1,1,0,1,4,7,4,27,24,24,25,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,6,79,79,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,2,10,-5,-24,,4.12,12.37,7.65,5.59,,7.36,4.42,4.71,8.83,25.32,7.65,8.54,5.89,34.74,10.01,5.3,23.7,19.511111,28.955556,0.0254,,20.388889,81.823895
US_IN_18021,2020-08-13,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,14,0,174,5,,,0,0,1,0,0,3,2,2,2,2,0,1,5,7,4,30,26,26,27,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,6,87,85,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,12,15,14,-26,,4.42,11.2,6.78,7.66,,6.78,5.01,5.3,8.25,24.76,,8.25,,34.78,9.43,5.89,24.038889,20.0,30.155556,0.0,,20.666667,81.608435
US_IN_18021,2020-08-14,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,10,0,184,5,,,0,0,0,2,1,1,0,0,2,2,0,1,5,9,5,31,26,26,29,29,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,6,91,91,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,1,2,2,-25,,,11.71,5.27,6.15,,8.79,7.61,7.61,7.32,30.75,4.1,4.68,,26.35,4.1,5.27,24.827778,20.155556,30.344444,2.7178,,20.41358,76.054145
US_IN_18021,2020-08-15,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,186,5,,,0,0,0,0,0,1,0,0,0,0,0,1,5,9,5,32,26,26,29,29,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,91,93,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,19,22,14,-14,,11.16,4.88,8.72,5.58,,5.58,5.58,,6.28,18.48,,8.02,,32.08,5.93,8.72,24.133333,18.294444,30.516667,1.5494,,19.864198,77.094478
US_IN_18021,2020-08-16,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,187,5,,,0,0,0,0,0,0,0,0,0,1,0,1,5,9,5,32,26,26,29,30,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,92,93,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,9,-5,,6.59,12.49,,,6.59,9.02,13.88,,,22.55,9.02,13.53,,40.6,9.02,5.9,23.544444,18.905556,29.238889,0.0,,19.308642,77.351478
US_IN_18021,2020-08-17,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,189,5,,,0,0,0,0,0,0,1,0,1,0,0,1,5,9,5,32,27,26,30,30,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,93,94,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,,,,4.11,12.62,6.45,6.75,,7.92,10.56,7.33,5.87,34.91,6.45,9.97,5.57,35.79,10.56,5.87,22.988889,17.116667,29.677778,0.0,,17.82716,72.768946
US_IN_18021,2020-08-18,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,5,0,194,5,,,0,0,0,0,0,1,1,2,0,1,0,1,5,9,5,33,28,28,30,31,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,95,97,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,,,,5.82,10.47,10.18,6.4,9.89,10.18,7.27,,,33.45,,8.72,4.36,38.1,13.38,,21.966667,18.072222,28.033333,4.6482,,18.58642,80.985556
