location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21161,2021-04-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,1640,34,9,5159,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-10,,7.68,7.68,12.93,31.79,5.94,46.46,8.73,18.788889,16.394444,23.133333,8.128,,17.45679,92.138311
US_KY_21161,2021-04-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,15,0,1655,34,25,5184,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-14,6.96,10.62,,,28.18,9.52,33.68,6.59,14.988889,9.8,21.594444,12.192,,7.67284,61.848852
US_KY_21161,2021-05-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,1660,34,22,5206,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-10,,8.06,,7.11,16.59,7.11,28.91,,11.316667,1.111111,21.377778,0.0508,,1.012346,49.264383
US_KY_21161,2021-05-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1661,34,0,5206,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,,,12.26,9.43,10.85,28.77,,37.74,8.49,17.872222,11.127778,24.727778,0.0,,7.296296,49.965982
US_KY_21161,2021-05-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1661,34,166,5372,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,20,-13,7.13,9.63,7.49,12.12,17.11,,33.16,6.42,17.833333,12.261111,24.45,6.0325,,14.771605,82.543374
US_KY_21161,2021-05-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1661,34,2,5374,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-11,,14.9,7.63,9.09,18.9,,32.35,5.82,19.211111,15.011111,24.294444,3.07975,,16.691358,85.929285
US_KY_21161,2021-05-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,4,1,1665,35,6,5380,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,13,-16,6.75,11.12,,15.1,22.65,,31.39,6.36,13.866667,10.394444,21.672222,22.497143,,9.888889,77.220202
US_KY_21161,2021-05-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1665,35,20,5400,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-6,,16.74,,6.09,25.49,6.47,27.78,5.71,10.444444,2.688889,17.511111,2.681111,,4.0,64.743082
US_KY_21161,2021-05-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,8,0,1673,35,13,5413,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-11,6.82,6.45,,7.96,15.92,5.69,29.95,,11.322222,4.022222,17.311111,3.519714,,5.574074,68.109871
US_KY_21161,2021-05-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,10,1,1683,36,8,5421,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,19,-4,,9.99,7.99,8.99,22.48,,29.97,,9.683333,3.405556,16.505556,2.54,,2.91358,63.264395
US_KY_21161,2021-05-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1684,36,21,5442,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,18,3,7.61,8.57,9.04,,18.08,7.14,41.88,8.09,12.544444,5.466667,19.383333,0.4445,,7.197531,71.078631
US_KY_21161,2021-05-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1686,36,20,5462,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-12,,10.79,8.86,8.48,25.05,,36.22,,9.35,3.638889,18.177778,8.4582,,3.95679,69.121436
US_KY_21161,2021-05-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1688,36,31,5493,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-10,8.46,11.27,8.86,8.46,16.51,7.65,37.85,6.44,11.077778,3.638889,16.666667,0.0,,4.37037,63.572369
US_KY_21161,2021-05-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1689,36,8,5501,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,17,-12,,6.17,8.64,10.29,23.45,6.58,41.56,9.46,11.205556,4.844444,17.305556,0.0,,1.012346,49.661328
US_KY_21161,2021-05-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,1696,36,48,5549,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,13,-6,,14.01,8.01,9.61,19.22,6.0,28.43,9.21,11.805556,3.255556,19.083333,0.0,,1.117284,47.98101
US_KY_21161,2021-05-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1697,36,9,5558,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-10,,11.82,8.97,10.19,14.27,,32.21,,13.111111,3.438889,21.138889,0.0,,1.728395,46.517769
US_KY_21161,2021-05-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1697,36,30,5588,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,0,,14.14,8.9,,19.9,,30.38,7.86,13.866667,3.877778,22.338889,0.0,,3.271605,49.232529
US_KY_21161,2021-05-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1699,36,23,5611,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,13,-9,12.71,11.7,8.14,,22.37,11.7,34.58,9.66,16.194444,9.4,21.444444,0.0,,8.469136,60.344543
US_KY_21161,2021-05-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1700,36,0,5611,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-9,,11.64,12.81,7.76,18.24,11.64,35.32,10.48,15.583333,12.427778,21.116667,6.930571,,12.432099,82.810023
US_KY_21161,2021-05-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,-1,0,1699,36,33,5644,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-11,9.31,11.85,,14.39,21.58,11.0,40.62,6.35,18.422222,13.383333,25.727778,10.051143,,14.45679,78.234166
US_KY_21161,2021-05-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,1706,36,18,5662,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-10,7.29,13.22,,9.11,25.06,8.66,39.65,10.48,20.811111,13.577778,28.044444,0.225778,,14.475309,67.055742
US_KY_21161,2021-05-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,1713,36,16,5678,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-10,,15.71,15.71,8.53,21.55,11.67,37.26,10.77,22.216667,14.344444,29.15,0.0,,14.432099,61.476566
US_KY_21161,2021-05-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1715,36,0,5678,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-11,,12.75,,9.91,22.66,9.91,37.77,,22.311111,14.8,29.305556,0.0,,13.993827,59.502919
US_KY_21161,2021-05-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1715,36,51,5729,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-10,,15.5,12.4,,21.18,12.92,35.13,19.12,21.955556,13.772222,29.433333,0.0,,14.703704,63.873112
US_KY_21161,2021-05-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1716,36,39,5768,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-5,7.73,19.59,9.28,8.76,18.04,12.89,31.96,11.34,22.505556,14.088889,29.583333,0.0,,15.271605,63.85818
US_KY_21161,2021-05-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1718,36,86,5854,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-15,9.59,24.67,9.14,8.68,21.93,11.42,32.89,13.25,24.227778,15.611111,30.694444,0.0,,16.851852,63.594071
US_KY_21161,2021-05-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1718,36,7,5861,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-20,8.79,18.89,7.47,12.3,20.21,15.38,45.25,11.42,24.227778,16.477778,31.25,0.0,,16.364198,61.748054
US_KY_21161,2021-05-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1718,36,22,5883,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,14,-16,6.48,12.96,7.78,9.51,28.08,12.96,38.45,9.51,22.344444,17.627778,30.172222,0.036286,,17.376543,73.671226
US_KY_21161,2021-05-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1720,36,33,5916,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-18,7.43,17.66,11.62,9.29,20.91,12.55,42.29,12.55,21.283333,16.144444,27.65,9.271,,17.395062,78.366115
US_KY_21161,2021-05-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1720,36,25,5941,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-24,6.87,18.31,7.78,8.24,26.54,11.9,38.44,10.07,19.733333,13.711111,26.7,2.38125,,16.654321,83.351185
US_KY_21161,2021-05-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1722,36,25,5966,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,-20,7.58,11.62,,8.09,19.71,7.58,28.3,,10.294444,8.305556,16.55,13.933714,,7.67284,84.143072
US_KY_21161,2021-05-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1722,36,29,5995,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-14,8.06,12.9,,,21.5,9.14,39.24,,11.422222,6.227778,16.9,0.0762,,6.796296,73.586355
US_KY_21161,2021-05-31,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1722,36,0,5995,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,24,-61,9.23,14.36,,9.23,22.05,8.21,34.88,12.82,14.288889,6.122222,23.061111,0.0,,8.604938,68.915381
US_KY_21161,2021-06-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,3,1725,39,15,6010,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,19,-21,8.02,23.18,8.02,10.25,22.28,9.36,48.13,11.59,17.922222,8.794444,24.044444,0.0,,12.290123,69.832539
US_KY_21161,2021-06-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,1,1727,40,4,6014,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,-19,8.95,13.21,7.67,11.94,21.74,,37.09,10.23,18.122222,13.966667,23.144444,1.36525,,16.246914,88.814527
US_KY_21161,2021-06-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1729,40,6,6020,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,18,-18,,7.72,10.73,13.3,24.89,8.58,47.63,8.15,19.05,16.283333,22.588889,12.228286,,17.32716,90.007284
US_KY_21161,2021-06-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1731,40,10,6030,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-22,,12.27,8.49,8.96,21.23,,35.39,,20.894444,14.722222,29.094444,7.309556,,16.222222,74.478011
US_KY_21161,2021-06-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1732,40,0,6030,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-13,,21.34,10.93,10.93,19.26,11.45,27.59,13.01,22.688889,14.322222,29.7,0.0,,15.740741,65.050052
US_KY_21161,2021-06-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1732,40,62,6092,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,18,-19,,8.84,7.85,7.85,23.56,10.8,41.72,8.84,22.566667,15.588889,29.061111,0.0,,17.864198,75.070323
US_KY_21161,2021-06-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1732,40,9,6101,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-19,13.5,13.5,,9.14,25.25,9.14,32.22,7.4,23.183333,17.972222,28.027778,10.7315,,20.17284,83.125446
US_KY_21161,2021-06-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,1739,40,10,6111,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-21,8.56,19.25,6.42,10.7,21.39,10.27,42.79,10.27,23.355556,19.827778,28.677778,6.57225,,20.580247,84.135834
US_KY_21161,2021-06-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1740,40,11,6122,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-22,9.61,15.03,,9.19,17.54,6.68,49.28,8.35,21.8,20.027778,25.927778,25.000857,,20.691358,93.642031
US_KY_21161,2021-06-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,8,0,1748,40,6,6128,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-18,11.0,8.8,,13.2,24.2,15.4,37.84,14.96,23.322222,20.188889,28.472222,5.36575,,20.919753,86.416934
US_KY_21161,2021-06-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,-1,0,1747,40,0,6128,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,0,-21,13.34,11.5,,10.12,34.49,12.42,33.11,11.5,23.644444,20.35,29.272222,1.143,,21.462963,87.667859
US_KY_21161,2021-06-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,-2,0,1745,40,13,6141,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-12,8.85,10.93,,9.89,19.25,12.49,31.74,9.37,23.855556,18.661111,31.255556,5.277556,,20.580247,81.690082
US_KY_21161,2021-06-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1746,40,17,6158,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-5,9.21,10.75,10.75,11.26,20.47,7.68,34.29,,24.888889,19.138889,31.938889,0.592667,,20.697531,77.298625
US_KY_21161,2021-06-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,1749,40,64,6222,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-21,,15.51,6.84,13.23,26.46,13.23,46.53,18.7,24.205556,16.072222,31.472222,2.1844,,16.438272,62.644957
US_KY_21161,2021-06-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,4,0,1753,40,12,6234,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-20,10.13,17.04,7.37,16.11,25.78,17.04,35.45,13.35,21.716667,14.583333,30.122222,0.0,,12.654321,56.59953
US_KY_21161,2021-06-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1754,40,0,6234,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,14,-19,,11.92,9.63,7.79,22.46,7.79,34.38,8.71,20.283333,13.283333,26.477778,0.0,,10.660494,54.166912
US_KY_21161,2021-06-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1754,40,65,6299,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-21,7.89,13.92,,12.99,16.71,13.92,39.45,9.74,20.772222,12.566667,28.638889,0.0,,11.919753,57.523735
US_KY_21161,2021-06-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,-1,0,1753,40,18,6317,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,0,-23,6.79,13.14,,,20.39,,34.43,9.06,23.216667,14.616667,31.133333,0.127,,17.240741,69.928019
US_KY_21161,2021-06-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1753,40,21,6338,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-11,,,,,16.31,,31.05,,22.55,17.227778,30.194444,27.976286,,19.061728,81.617994
US_KY_21161,2021-06-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1753,40,12,6350,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,-11,,17.29,,9.96,8.38,11.0,27.25,15.72,25.277778,19.2,30.772222,9.7028,,20.716049,75.753427
US_KY_21161,2021-06-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1754,40,7,6357,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,1,-25,9.0,11.25,,11.25,23.84,10.8,41.39,9.45,24.816667,20.15,30.233333,0.0,,20.549383,77.156651
US_KY_21161,2021-06-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1756,40,4,6361,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-23,,7.29,11.4,8.21,21.43,13.22,42.4,,18.261111,14.711111,23.25,12.03325,,11.709877,66.092461
US_KY_21161,2021-06-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1756,40,10,6371,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-21,,15.46,,,22.48,7.96,37.01,8.43,17.027778,9.394444,24.6,0.0762,,8.969136,59.400367
US_KY_21161,2021-06-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1756,40,28,6399,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-21,,10.89,8.05,13.26,20.84,,41.21,9.47,21.305556,11.355556,29.666667,0.0,,13.91358,63.157742
US_KY_21161,2021-06-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,1757,40,10,6409,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-2,-24,,14.63,8.78,,27.31,15.12,36.09,8.29,23.911111,16.2,29.133333,0.028222,,18.41358,71.502317
US_KY_21161,2021-06-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1757,40,12,6421,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-8,,8.24,12.63,,15.38,9.88,43.93,14.28,25.111111,20.738889,29.983333,0.0,,19.17284,69.456127
US_KY_21161,2021-06-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1757,40,42,6463,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-11,,17.66,,8.83,20.26,14.54,44.15,14.02,25.855556,20.811111,31.572222,0.0,,19.580247,68.29527
US_KY_21161,2021-06-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,1760,40,35,6498,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-23,,15.15,7.81,13.78,22.5,12.4,36.73,16.53,26.666667,20.844444,32.677778,0.0,,21.234568,72.362119
US_KY_21161,2021-06-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,1762,40,4,6502,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,7,-20,,12.31,9.23,10.99,21.11,10.55,38.7,7.92,27.516667,21.005556,33.688889,0.1524,,22.030864,71.960735
