location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47003,2021-08-19,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,27,0,7231,135,50,14082,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,18,,-22,6,4.91,5.96,3.68,14.21,6.67,4.56,3.86,3.16,2.81,16.49,3.33,8.07,3.86,3.86,11.58,6.14,2.98,7.37,5.96,4.21,5.44,3.86,6.84,26.67,5.61,2.46,6.84,,5.09,5.96,4.74,38.77,4.39,8.42,7.37,6.67,4.91,4.04,4.39,23.727778,21.45,28.883333,6.3754,,22.203704,91.040151
US_TN_47003,2021-08-20,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,49,0,7280,135,65,14147,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,4,14,,-24,4,3.04,6.07,2.5,10.89,3.93,4.64,5.54,3.75,4.29,18.04,2.68,9.47,3.21,4.82,9.29,3.39,3.39,6.25,4.82,,4.82,3.04,8.57,31.08,6.79,2.86,8.93,,3.93,6.61,4.11,38.05,3.21,7.5,6.79,5.0,4.29,4.46,2.5,25.261111,22.694444,29.85,3.0226,,22.814815,86.145931
US_TN_47003,2021-08-21,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7280,135,60,14207,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,6,0,,-29,5,5.37,6.76,4.38,17.3,5.77,5.37,4.97,4.18,,18.1,4.77,9.54,2.98,4.38,8.15,4.77,3.98,9.35,3.98,4.38,5.17,5.17,8.35,30.62,6.56,4.18,10.14,3.18,,3.78,4.97,35.99,2.78,7.95,6.76,3.98,3.78,2.78,3.98,24.494444,22.466667,27.788889,2.3114,,23.160494,92.061212
US_TN_47003,2021-08-22,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7280,135,42,14249,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,21,,-25,3,8.72,7.71,4.46,14.2,7.91,5.88,7.3,4.26,3.85,17.04,4.06,9.94,4.67,4.06,7.71,5.48,3.25,9.33,4.87,6.7,6.49,4.06,5.07,29.01,6.9,5.28,12.58,4.46,,6.9,5.48,45.24,4.46,9.94,5.88,4.06,6.7,3.65,4.26,25.422222,22.816667,30.838889,11.3284,,23.037037,86.717892
US_TN_47003,2021-08-23,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,111,0,7391,135,44,14293,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,15,,-22,3,3.19,7.17,5.18,15.53,7.57,4.78,4.18,3.38,2.99,18.71,4.18,10.35,,3.78,10.55,5.77,5.57,7.17,4.38,,4.38,2.99,8.56,33.05,8.56,3.19,11.15,,4.78,4.78,6.37,41.41,4.38,8.16,4.38,3.38,5.57,3.58,,26.4,20.9,32.85,0.5334,,21.901235,76.000332
US_TN_47003,2021-08-24,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,26,0,7417,135,84,14377,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,16,21,,-23,3,6.4,3.95,3.58,13.18,8.28,4.89,6.21,4.33,,22.78,2.64,10.92,4.89,,10.92,4.71,6.59,8.1,5.27,3.77,5.08,,9.22,35.58,6.59,4.52,8.28,3.58,2.64,5.46,5.08,41.98,4.52,8.1,7.15,7.53,4.33,,,26.472222,20.438889,33.644444,0.0,,21.401235,73.279226
US_TN_47003,2021-08-25,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7417,135,68,14445,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,19,23,,-25,3,4.49,6.64,3.41,12.57,9.52,6.28,7.36,2.51,,15.62,3.95,9.52,4.13,,8.08,6.46,3.59,7.54,,3.05,6.11,,10.77,29.27,8.62,,8.44,,3.59,4.85,5.75,43.27,2.51,8.62,6.46,4.85,5.92,4.67,,27.188889,21.044444,34.366667,0.0,,22.111111,73.221885
US_TN_47003,2021-08-26,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,38,0,7455,135,88,14533,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,21,19,,-26,4,6.74,6.05,3.46,12.61,6.56,5.53,3.8,2.76,4.84,17.97,3.28,10.88,3.46,3.46,10.02,4.84,4.84,3.63,4.32,3.46,5.01,3.8,11.92,30.92,4.49,3.97,9.16,3.46,5.01,4.84,5.01,37.66,3.97,7.77,5.36,4.66,5.53,3.46,2.59,27.011111,21.711111,33.072222,0.0,,22.395062,75.515222
US_TN_47003,2021-08-27,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,50,0,7505,135,49,14582,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,14,14,,-26,3,5.82,5.64,3.52,14.8,7.22,4.05,5.64,3.52,,18.15,2.64,12.51,3.7,4.23,8.81,5.82,5.11,4.05,3.17,4.05,4.58,,7.58,28.9,6.7,,11.81,,4.05,3.35,2.64,34.19,3.7,10.57,5.99,5.29,4.93,4.76,2.64,27.238889,22.188889,32.872222,0.0,,21.808642,71.901059
US_TN_47003,2021-08-28,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7505,135,0,14582,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,22,16,,-19,-2,3.82,8.06,3.6,18.02,8.06,5.3,4.45,2.97,,19.51,4.67,10.18,3.39,5.3,9.54,4.03,3.39,6.57,4.67,5.51,4.45,3.39,7.21,32.87,7.85,2.97,16.12,,,5.09,4.03,41.99,,8.06,8.06,4.03,4.45,5.51,3.39,26.366667,21.561111,32.594444,0.381,,22.061728,76.908138
US_TN_47003,2021-08-29,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7505,135,76,14658,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,22,19,,-19,2,5.32,5.32,5.73,18.61,6.34,7.77,7.16,,2.86,17.18,3.48,9.2,4.91,4.29,9.2,6.54,5.73,6.54,6.14,4.5,3.48,4.09,6.75,26.38,6.54,,15.34,4.7,3.07,4.5,,44.38,4.7,11.86,13.29,3.48,4.91,3.89,4.09,26.094444,21.911111,32.416667,0.4826,,22.290123,79.351867
US_TN_47003,2021-08-30,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,92,0,7597,135,0,14658,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,4,,-30,6,6.04,6.43,3.9,16.17,8.38,5.85,3.51,3.51,4.29,22.02,2.92,9.94,,3.51,9.94,5.46,3.51,5.65,3.31,2.92,4.48,,9.55,27.48,9.35,4.29,9.74,,3.9,5.65,4.68,42.29,5.26,9.74,7.6,7.01,5.65,,4.29,24.416667,21.977778,29.388889,1.2192,,22.401235,88.026506
US_TN_47003,2021-08-31,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,79,0,7676,135,165,14823,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,17,11,,-30,9,4.05,6.18,2.9,12.55,6.56,6.56,6.18,5.6,2.7,15.83,,10.04,2.9,3.86,9.85,6.18,7.33,5.98,7.33,3.86,5.41,7.72,8.3,29.73,6.95,4.83,11.0,3.67,4.44,4.25,4.05,46.91,4.05,9.85,6.56,4.63,7.33,3.67,,22.438889,21.35,24.916667,22.1742,,21.623457,95.404772
US_TN_47003,2021-09-01,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,35,0,7711,135,62,14885,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,29,16,,-32,5,6.37,10.35,3.98,14.14,7.96,4.98,7.57,3.98,3.19,16.53,4.98,9.96,,4.58,10.95,4.58,6.57,6.97,6.37,3.58,6.57,3.38,8.36,27.68,8.16,5.38,10.55,3.58,4.38,4.18,7.96,44.01,4.78,9.56,6.97,5.38,3.78,5.38,,23.388889,19.988889,29.377778,15.8496,,20.487654,84.145719
US_TN_47003,2021-09-02,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,11,0,7722,135,77,14962,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,27,14,,-33,4,6.27,7.68,3.03,16.18,9.51,7.08,5.26,4.04,,13.14,4.25,8.7,3.24,5.06,9.71,3.64,5.46,4.85,4.85,5.46,4.45,3.44,6.47,33.77,6.88,3.64,9.71,6.07,,4.45,4.45,46.11,,8.9,5.86,6.88,5.66,4.45,,22.644444,17.022222,28.511111,0.0508,,17.450617,72.695642
US_TN_47003,2021-09-03,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,35,1,7757,136,63,15025,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,24,9,,-36,4,4.54,5.78,4.13,13.62,7.22,6.61,6.81,3.1,3.3,15.28,,7.02,4.54,2.89,5.99,5.16,5.16,5.37,5.37,2.89,3.72,3.3,6.4,26.22,7.43,3.72,13.83,,,3.51,4.95,45.62,3.72,9.5,7.43,,5.16,,4.13,20.777778,14.194444,28.427778,0.0,,15.882716,73.837828
US_TN_47003,2021-09-04,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7757,136,56,15081,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,30,13,,-26,-2,6.82,4.9,3.84,12.79,7.46,4.9,4.26,4.9,,12.57,3.84,9.16,3.2,4.9,9.16,3.2,,5.11,3.2,4.05,4.05,,7.03,30.47,7.88,3.62,8.95,,,4.47,,39.85,,9.16,5.97,3.2,4.9,4.26,,22.577778,16.494444,29.322222,0.0,,17.864198,74.381715
US_TN_47003,2021-09-05,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7757,136,0,15081,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,13,,-33,2,6.83,11.18,5.38,15.32,7.25,5.18,4.76,3.11,,18.84,4.14,10.35,3.11,3.93,10.35,8.49,6.0,6.42,6.21,,4.35,,10.15,26.71,7.04,3.93,10.15,,,4.35,,43.69,4.14,8.28,6.21,5.38,6.63,3.31,,22.372222,17.894444,27.794444,0.0,,18.962963,80.429273
US_TN_47003,2021-09-06,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,7757,136,0,15081,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-3,2,,-71,17,6.05,8.88,3.23,16.95,8.07,6.05,7.06,4.04,3.63,14.12,5.25,5.65,4.44,3.23,8.47,5.25,6.66,2.82,4.64,3.43,6.86,3.23,5.45,24.81,4.44,,13.92,3.83,,3.83,6.25,45.79,3.83,11.7,5.45,5.25,4.64,4.04,3.43,22.911111,18.35,28.255556,3.6068,,18.061728,74.994481
US_TN_47003,2021-09-07,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,228,0,7985,136,1,15082,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,24,,-24,3,4.92,6.56,3.83,18.4,7.47,5.28,5.83,6.2,,15.67,3.28,9.47,3.28,,9.66,4.74,6.2,6.2,4.19,4.37,,3.64,7.47,26.96,5.65,2.55,15.67,,3.46,4.37,7.47,37.71,4.74,11.66,6.74,3.64,6.74,6.01,2.92,21.083333,14.0,29.788889,0.0,,15.993827,73.1816
US_TN_47003,2021-09-08,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,14,0,7999,136,225,15307,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,9,17,,-24,3,8.33,5.07,3.8,15.39,7.24,5.97,4.53,4.53,3.62,12.49,4.71,6.52,2.71,3.26,7.06,5.07,4.71,4.89,5.25,4.71,5.07,4.16,7.42,26.79,7.78,2.71,10.5,3.08,3.8,4.71,5.07,42.72,4.89,10.5,5.43,5.79,4.34,2.9,3.98,23.316667,17.833333,30.033333,1.0922,,18.845679,76.947449
US_TN_47003,2021-09-09,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,25,0,8024,136,59,15366,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,4,19,,-23,3,5.05,6.68,5.59,14.07,7.94,4.87,6.13,4.69,4.33,11.73,3.43,8.48,2.89,4.51,8.84,6.68,7.22,3.79,5.23,3.61,4.33,2.53,9.2,33.74,7.04,,15.15,4.15,2.53,3.43,4.51,38.79,4.51,10.82,7.22,3.43,4.51,3.25,2.71,21.638889,14.961111,27.222222,0.0254,,14.981481,66.320422
US_TN_47003,2021-09-10,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,32,0,8056,136,96,15462,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,4,14,,-24,3,5.9,7.74,3.5,14.0,9.58,3.69,5.9,4.61,4.24,12.16,3.32,7.19,3.87,3.32,9.95,4.97,5.53,4.61,3.87,3.5,4.24,2.76,6.82,27.82,9.4,3.13,9.4,,4.97,4.05,4.97,41.27,,6.26,5.16,4.97,4.05,3.13,,18.916667,11.966667,26.788889,0.0,,13.098765,68.802084
US_TN_47003,2021-09-11,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,8056,136,87,15549,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,15,,-21,-1,6.68,8.35,3.13,13.77,8.14,,3.76,3.96,,13.56,4.59,7.72,6.05,3.76,5.42,3.96,5.01,5.42,4.38,7.51,6.68,2.92,6.05,27.75,4.17,3.76,11.06,,3.55,6.68,,39.65,,7.93,6.89,4.17,5.22,3.13,,19.933333,12.616667,28.588889,0.0,,14.666667,71.451473
US_TN_47003,2021-09-12,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,8056,136,0,15549,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,20,,-20,2,5.01,9.83,3.01,18.25,10.63,4.41,,4.81,3.81,9.43,3.01,7.22,2.81,3.41,8.82,3.01,6.22,6.42,,7.22,5.21,,7.22,29.68,9.22,2.81,13.04,,2.81,3.61,3.61,36.5,4.41,11.43,6.62,3.41,5.21,4.01,3.41,22.122222,16.011111,29.333333,0.0,,17.901235,76.413253
US_TN_47003,2021-09-13,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,181,1,8237,137,0,15549,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,5,11,,-21,2,6.82,5.07,3.32,13.65,7.52,2.97,3.5,3.67,2.97,12.42,3.15,9.27,5.25,3.15,10.15,7.17,5.07,4.55,7.0,4.37,7.52,2.62,9.27,27.99,4.72,2.97,13.47,,4.02,4.55,4.02,38.32,4.37,10.5,6.3,,5.07,3.67,,23.738889,18.138889,31.388889,0.0,,19.777778,77.816556
US_TN_47003,2021-09-14,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,23,2,8260,139,0,15549,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,24,,-21,2,4.3,6.36,7.57,15.14,8.95,3.96,4.47,3.27,5.16,12.21,2.58,7.74,2.58,4.47,12.73,4.47,7.74,2.92,4.99,3.1,3.78,,8.43,30.27,8.6,2.58,10.49,,4.82,3.78,,41.11,3.96,7.57,4.99,5.85,2.58,,,23.888889,18.9,30.561111,0.0,,20.802469,82.56989
US_TN_47003,2021-09-15,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,46,0,8306,139,399,15948,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,20,25,,-22,2,5.68,7.05,3.61,16.69,10.15,5.5,6.02,4.64,2.92,13.25,3.96,4.82,2.92,4.13,8.6,6.71,5.33,3.27,4.82,5.85,4.47,3.44,8.26,27.36,6.71,3.79,8.95,,4.47,6.71,6.19,43.87,3.27,6.54,6.19,5.85,7.05,3.44,2.75,23.305556,20.933333,27.027778,0.7366,,20.987654,86.654706
US_TN_47003,2021-09-16,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,36,1,8342,140,107,16055,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,20,,-24,3,2.96,6.97,2.44,11.84,5.92,4.7,4.7,4.7,,10.62,5.4,9.75,3.66,4.01,7.32,4.88,5.75,4.53,3.83,4.01,4.7,3.48,7.66,34.14,7.14,,8.71,3.66,4.35,4.35,4.7,38.67,4.01,6.44,5.57,5.22,5.92,3.83,4.35,22.966667,19.05,27.861111,0.7112,,19.648148,81.296519
US_TN_47003,2021-09-17,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,28,0,8370,140,108,16163,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,11,,-22,3,5.12,4.78,3.75,12.8,10.24,5.63,4.44,3.41,,8.02,5.12,6.31,,4.1,7.68,4.1,4.61,4.44,3.07,3.58,,,6.31,26.96,8.02,2.9,9.56,2.73,4.44,,4.44,36.86,4.1,7.34,3.58,4.1,4.44,3.24,2.56,23.433333,20.827778,27.455556,0.4318,,20.839506,85.724807
US_TN_47003,2021-09-18,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,8370,140,74,16237,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,2,2,,-18,2,4.63,7.91,3.28,12.93,7.53,4.82,4.82,2.9,3.47,8.49,,4.63,,4.63,12.35,6.37,6.75,2.7,4.63,4.25,6.56,2.9,5.02,22.0,9.07,,6.17,3.28,,6.56,3.67,40.91,4.44,5.98,4.25,6.17,6.56,,,22.961111,21.111111,25.661111,7.253111,,21.734568,93.10433
US_TN_47003,2021-09-19,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,8370,140,0,16237,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-5,9,,-24,5,3.53,7.24,,10.96,9.28,4.83,5.2,,,11.33,5.38,4.08,3.71,4.83,8.73,4.83,7.61,2.97,3.16,3.71,4.08,3.53,5.01,22.65,4.64,3.71,5.57,2.97,4.46,3.34,8.17,35.28,,6.13,6.5,5.57,3.53,,,21.648148,20.512346,23.080247,26.218444,,20.986111,96.435266
US_TN_47003,2021-09-20,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,77,0,8447,140,1,16238,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,3,1,,-27,8,6.2,6.2,3.54,12.75,9.21,6.55,4.96,3.9,4.25,8.5,3.37,6.55,5.49,6.38,6.2,3.19,7.62,2.83,4.25,4.25,5.31,3.19,6.91,27.46,7.79,4.07,10.45,5.31,4.78,4.25,4.61,43.75,4.96,7.44,6.02,3.01,2.48,2.83,5.67,22.493827,21.364198,25.037037,34.00425,,21.493056,93.927923
US_TN_47003,2021-09-21,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,8447,140,182,16420,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,9,17,,-26,7,5.03,6.1,4.13,12.38,8.26,3.59,5.74,4.13,,14.0,4.31,6.46,3.59,5.38,9.69,3.59,4.85,5.74,4.49,4.85,3.41,2.87,9.87,28.71,6.1,4.67,7.36,,5.74,3.23,5.56,39.66,4.67,6.1,4.31,4.67,5.74,3.41,2.87,23.123457,20.314815,28.098765,8.89,,21.034722,88.097369
US_TN_47003,2021-09-22,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,92,2,8539,142,61,16481,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,14,,-19,4,7.17,7.68,4.27,10.07,7.34,5.97,3.58,3.75,2.9,9.22,3.07,7.51,3.07,4.1,9.39,4.95,7.51,4.1,4.44,3.58,3.93,2.39,8.53,29.87,9.73,3.58,7.34,,4.27,3.75,4.44,40.62,4.1,5.8,6.32,4.78,4.27,5.12,2.39,19.685185,15.580247,23.759259,6.547556,,16.715278,84.152959
US_TN_47003,2021-09-23,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,29,0,8568,142,99,16580,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,8,12,,-20,2,4.9,5.43,4.2,9.1,8.05,4.2,4.73,5.25,3.33,8.05,2.45,6.3,2.45,4.55,10.5,5.78,6.83,4.9,2.98,5.08,8.75,,7.35,24.5,5.78,2.98,7.18,2.45,3.5,5.25,4.2,33.08,3.85,8.58,5.95,4.55,3.68,4.38,3.85,14.733333,8.583333,21.555556,1.9558,,8.987654,68.581611
US_TN_47003,2021-09-24,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,35,3,8603,145,76,16656,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,3,10,,-19,1,4.96,6.24,,10.65,4.41,3.31,3.49,,,8.63,2.75,4.22,2.75,3.31,9.73,4.22,3.49,2.94,3.31,3.67,5.14,3.67,6.79,22.59,5.69,3.86,6.43,,3.86,4.96,6.06,36.18,4.59,7.16,7.16,2.94,5.14,5.88,,14.638889,7.9,23.5,0.0,,8.975309,68.630099
US_TN_47003,2021-09-25,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,0,0,8603,145,105,16761,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,15,12,,-21,-3,6.32,5.05,3.37,11.79,9.06,4.0,7.16,4.63,,12.01,3.37,6.95,5.05,3.16,7.37,6.11,4.63,4.0,5.9,3.58,5.05,,5.9,25.91,6.53,,11.16,,,2.95,6.32,42.76,4.42,10.11,7.16,4.42,6.11,2.95,6.11,16.983333,10.016667,25.011111,0.0,,12.179012,72.820361
