location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54059,2020-05-18,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,-1,0,3,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-29,11.08,,27.47,,34.7,21.583333,17.097222,28.229167,0.0,,14.784722,65.416722
US_WV_54059,2020-05-19,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,3,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-31,16.0,12.23,31.06,9.41,33.88,16.034722,12.548611,23.583333,7.5184,,14.229167,89.192736
US_WV_54059,2020-05-20,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,3,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-29,8.16,9.6,18.23,12.0,37.91,10.479167,7.993056,16.694444,23.4188,,8.722222,89.006087
US_WV_54059,2020-05-21,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,3,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-29,10.72,,21.43,8.28,38.97,12.520833,8.479167,16.958333,24.9936,,11.520833,93.694698
US_WV_54059,2020-05-22,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,4,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-34,,,24.16,12.34,31.36,15.8125,10.604167,21.611111,4.191,,13.951389,88.849465
US_WV_54059,2020-05-23,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,5,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,9.97,,14.4,,33.23,19.041667,12.069444,25.902778,2.6416,,16.569444,85.665645
US_WV_54059,2020-05-24,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,5,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,16.26,,24.11,,29.15,21.4375,15.319444,29.090278,3.81,,17.833333,80.022511
US_WV_54059,2020-05-25,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,5,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-57,10.53,,17.38,12.11,45.82,21.583333,16.145833,29.534722,1.9812,,17.520833,77.996476
US_WV_54059,2020-05-26,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,5,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,11.21,,19.0,8.77,39.95,21.979167,16.618056,29.138889,1.451429,,16.847222,72.90898
US_WV_54059,2020-05-27,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,6,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,8.52,7.57,17.98,11.83,35.01,21.839506,17.475309,26.679012,0.0,,15.759259,68.903621
US_WV_54059,2020-05-28,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,6,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,10.31,,23.57,12.77,37.33,21.845679,17.487654,28.691358,21.6408,,17.37037,75.891487
US_WV_54059,2020-05-29,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,6,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,14.77,7.38,19.69,,30.52,21.160494,17.530864,28.111111,6.096,,17.962963,82.059488
US_WV_54059,2020-05-30,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,6,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,10.55,,13.88,11.11,31.09,19.993827,15.790123,26.117284,3.598333,,14.734568,71.818328
US_WV_54059,2020-05-31,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,7,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,11.01,,20.36,8.26,33.02,17.197531,11.253086,24.160494,0.0,,9.055556,58.882412
US_WV_54059,2020-06-01,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,7,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,14.6,,19.13,11.07,40.77,15.58642,7.246914,23.555556,0.0,,4.469136,47.623462
US_WV_54059,2020-06-02,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,7,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,13.97,,13.47,12.97,31.94,20.660494,9.592593,28.888889,0.0,,10.401235,51.885386
US_WV_54059,2020-06-03,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,8,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,15.69,,20.75,12.65,50.62,24.283951,15.932099,29.895062,0.0,,16.117284,60.493604
US_WV_54059,2020-06-04,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,8,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-16,18.38,,21.86,13.91,36.26,23.855556,18.027778,30.055556,0.0,,17.255556,66.652016
US_WV_54059,2020-06-05,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,8,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-21,11.47,10.47,23.44,10.97,36.9,20.927778,17.683333,27.661111,17.3736,,18.983333,88.759326
US_WV_54059,2020-06-06,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,8,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,8.72,,15.8,12.53,37.59,22.6,17.766667,29.366667,5.49275,,19.033333,80.357672
US_WV_54059,2020-06-07,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,8,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,13.19,,20.64,10.32,33.26,22.622222,17.516667,29.111111,1.487714,,15.566667,64.533465
US_WV_54059,2020-06-08,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,9,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,11.28,8.34,25.5,10.3,42.67,21.172222,13.294444,29.177778,0.0,,13.583333,62.039364
US_WV_54059,2020-06-09,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,9,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-30,11.86,,24.21,14.33,45.95,24.6,15.833333,31.316667,0.0,,18.85,70.508238
US_WV_54059,2020-06-10,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,10,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,15.06,,21.09,,41.67,25.427778,19.583333,30.8,0.66675,,19.816667,71.402471
US_WV_54059,2020-06-11,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,11,1,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-17,16.29,8.93,34.68,21.02,43.09,20.938889,17.138889,28.255556,7.148286,,15.85,73.019987
US_WV_54059,2020-06-12,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,1,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-26,9.29,,17.03,14.45,35.6,19.638889,12.566667,26.622222,1.397,,11.788889,60.621536
US_WV_54059,2020-06-13,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,,,20.46,15.2,42.08,19.477778,12.344444,26.772222,0.0,,11.15,58.983125
US_WV_54059,2020-06-14,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,15.44,,22.9,11.72,38.88,17.283333,13.066667,23.922222,1.4224,,13.45,78.50254
US_WV_54059,2020-06-15,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,12.86,,18.3,13.35,40.55,15.577778,12.211111,21.422222,5.551714,,12.561111,82.381611
US_WV_54059,2020-06-16,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,7.48,,22.44,12.96,36.4,15.438889,11.683333,20.222222,0.6604,,11.338889,77.298833
US_WV_54059,2020-06-17,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-27,,,28.3,,43.92,15.694444,12.1,20.283333,4.1148,,14.022222,90.217575
US_WV_54059,2020-06-18,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,12,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-29,9.76,,22.95,9.28,38.57,17.427778,14.088889,22.144444,10.4648,,15.922222,90.985009
US_WV_54059,2020-06-19,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,14,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-26,16.03,,28.43,14.48,44.98,19.333333,15.455556,25.483333,11.303,,16.577778,84.244423
US_WV_54059,2020-06-20,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,14,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,11.34,,23.26,10.78,36.87,20.894444,15.461111,28.477778,0.798286,,17.405556,80.814834
US_WV_54059,2020-06-21,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,14,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,11.96,,24.49,15.38,37.02,22.561111,16.133333,29.738889,0.326571,,17.994444,75.629242
US_WV_54059,2020-06-22,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,15,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-29,11.35,,19.25,13.33,31.59,22.433333,17.688889,29.316667,4.826,,18.211111,77.163861
US_WV_54059,2020-06-23,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,15,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-29,10.67,,26.68,11.16,39.29,21.911111,18.505556,27.45,0.1524,,18.333333,80.16715
US_WV_54059,2020-06-24,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,15,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,10.37,,26.45,16.07,54.45,20.572222,15.744444,26.283333,7.52475,,15.955556,75.024606
US_WV_54059,2020-06-25,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,16,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,8.02,,23.06,10.53,31.08,20.977778,15.655556,26.694444,0.465667,,15.255556,69.896821
US_WV_54059,2020-06-26,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,16,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-23,13.38,,15.95,12.87,44.77,21.594444,15.127778,28.594444,0.0762,,14.4,63.763199
US_WV_54059,2020-06-27,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,17,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,12.61,,30.16,21.38,37.83,22.022222,16.3,27.45,0.0,,17.588889,76.095969
US_WV_54059,2020-06-28,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,17,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,16.3,,22.08,15.77,46.79,20.844444,19.155556,24.922222,8.382,,19.666667,93.094934
US_WV_54059,2020-06-29,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,18,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-27,18.98,,33.96,13.48,46.95,22.316667,19.183333,27.672222,9.0424,,20.127778,87.541857
US_WV_54059,2020-06-30,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,20,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-27,15.12,,27.71,15.12,38.29,22.655556,19.633333,27.411111,0.6604,,20.566667,88.244246
US_WV_54059,2020-07-01,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,23,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-23,14.48,,23.47,15.98,42.45,22.927778,18.855556,29.266667,3.640667,,19.277778,80.120391
US_WV_54059,2020-07-02,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,-1,0,22,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,12.55,10.98,17.78,9.94,38.17,23.222222,17.033333,29.561111,0.0,,17.666667,71.130761
US_WV_54059,2020-07-03,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,22,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-34,15.14,11.65,20.38,9.32,32.61,23.666667,16.872222,30.538889,0.0,,17.377778,68.077274
US_WV_54059,2020-07-04,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,23,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,9.89,,28.45,,32.78,24.538889,17.705556,31.077778,0.0,,17.988889,67.198032
US_WV_54059,2020-07-05,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,23,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,15.48,,24.32,13.27,35.38,25.027778,18.405556,32.005556,0.0,,19.188889,70.20839
US_WV_54059,2020-07-06,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,23,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,14.72,,21.84,11.87,41.31,25.366667,19.177778,32.333333,0.0,,19.477778,70.163546
US_WV_54059,2020-07-07,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,-1,0,22,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-27,12.88,,26.75,14.86,39.64,25.25,19.455556,31.555556,0.41275,,18.588889,66.875582
US_WV_54059,2020-07-08,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,26,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-25,12.3,7.87,25.09,17.22,42.32,24.411111,18.822222,31.35,1.989667,,19.383333,73.799177
US_WV_54059,2020-07-09,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,27,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,13.77,7.38,28.53,16.73,41.32,25.611111,18.761111,32.088889,0.0,,19.85,70.685674
US_WV_54059,2020-07-10,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,29,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-30,16.56,,21.07,,46.67,24.661111,19.705556,31.55,0.0,,20.172222,76.28961
US_WV_54059,2020-07-11,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,30,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,11.35,,17.83,10.27,41.61,23.45,19.394444,29.877778,7.220857,,17.827778,70.965891
US_WV_54059,2020-07-12,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,32,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,,7.83,18.28,13.06,40.22,22.572222,17.816667,27.977778,0.0,,16.611111,69.185268
US_WV_54059,2020-07-13,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,-1,0,31,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-25,12.01,7.69,27.39,15.86,47.57,21.011111,16.577778,27.966667,4.826,,17.411111,80.265198
US_WV_54059,2020-07-14,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,0,0,31,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-31,13.3,12.38,30.73,10.09,42.19,23.238889,17.388889,29.705556,0.0,,16.688889,67.32329
US_WV_54059,2020-07-15,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,36,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-26,10.82,7.38,22.62,11.31,34.42,24.477778,17.288889,32.011111,0.0,,17.338889,64.953702
US_WV_54059,2020-07-16,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,41,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-27,11.82,8.37,30.54,10.84,44.33,26.772222,18.45,32.477778,0.0,,19.705556,65.498383
US_WV_54059,2020-07-17,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,9,0,50,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,12.38,12.38,21.16,,40.77,25.833333,21.805556,31.911111,1.524,,21.338889,76.524642
US_WV_54059,2020-07-18,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,52,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,15.76,9.24,25.54,13.04,29.88,25.85,20.783333,32.45,1.36525,,21.0,74.728494
US_WV_54059,2020-07-19,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,55,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,9.52,11.11,23.8,12.17,44.96,26.388889,20.555556,32.577778,0.0,,20.972222,72.400659
US_WV_54059,2020-07-20,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,62,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,14.89,9.43,31.76,10.92,39.7,26.05,21.072222,32.588889,0.127,,20.9,73.500766
US_WV_54059,2020-07-21,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,64,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-27,12.04,9.53,28.6,11.04,40.64,25.777778,20.383333,33.022222,0.381,,20.433333,72.452687
US_WV_54059,2020-07-22,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,9,0,73,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,14.4,11.42,24.83,7.45,44.19,25.394444,20.25,32.188889,2.0828,,20.316667,73.654584
US_WV_54059,2020-07-23,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,78,2,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-28,13.4,,28.71,19.62,41.63,22.494444,20.161111,29.244444,9.6012,,20.872222,90.732189
