location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13277,2021-05-20,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4938,126,37,4192,0,0,0,0,1,0,0,0,0,1,51,58,236,786,555,550,471,358,247,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,33,0,0,0,0,0,0,0,0,0,0,3,3,7,20,28,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,11,12,1,-15,2,2.89,4.34,7.95,3.25,13.55,7.41,7.59,3.25,3.61,5.78,5.6,3.98,2.89,11.93,2.89,7.59,3.07,5.78,3.25,8.86,5.42,,7.23,5.78,4.7,3.61,3.25,4.88,13.19,30.18,7.05,4.34,8.13,2.53,6.87,5.06,2.53,6.14,42.47,11.2,7.77,,9.22,4.88,6.33,3.79,3.79,4.34,2.53,23.144444,17.016667,29.205556,0.0,14.981481,60.473973
US_GA_13277,2021-05-21,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,1,0,4939,126,0,4192,0,0,0,0,0,1,0,0,0,0,51,58,236,786,555,551,471,358,247,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,33,0,0,0,0,0,0,0,0,0,0,3,3,7,20,28,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,4,6,-4,-16,2,3.27,4.23,5.96,9.8,13.45,9.8,5.0,3.27,4.23,5.76,5.0,4.42,3.84,11.53,5.0,8.65,3.08,4.04,,11.91,5.19,4.42,4.42,5.57,2.69,3.84,2.88,,10.19,25.94,7.3,3.84,6.73,3.27,4.04,4.42,4.04,3.46,35.94,12.3,6.92,3.65,6.15,7.11,5.96,4.04,,3.46,,23.138889,16.455556,30.238889,0.0,15.08642,60.815316
US_GA_13277,2021-05-22,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,1,0,4940,126,111,4303,0,0,0,0,0,0,0,0,0,0,51,58,236,786,555,551,471,358,247,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,33,0,0,0,0,0,0,0,0,0,0,3,3,7,20,28,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,1,9,2,-15,-2,,7.48,6.78,,14.27,10.06,7.02,,3.27,4.91,5.85,,,13.1,3.74,7.02,5.15,4.21,3.74,5.38,7.95,3.74,5.38,3.74,5.38,3.98,3.27,7.02,6.08,29.0,4.91,,8.19,4.44,4.91,3.51,,3.74,43.5,10.06,8.89,,6.55,3.27,,4.21,,,,23.305556,16.455556,29.927778,0.0,15.703704,62.367967
US_GA_13277,2021-05-23,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4942,126,44,4347,0,0,0,0,0,0,1,0,0,1,51,58,236,786,555,551,472,358,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,33,0,0,0,0,0,0,0,0,0,0,3,3,7,20,28,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,17,14,5,-10,,3.81,6.27,10.3,4.48,13.66,8.73,4.7,,,6.27,5.6,,,11.87,6.49,6.94,4.7,4.03,,6.94,4.48,3.58,4.48,6.05,4.93,5.37,5.37,3.58,6.05,22.39,5.82,,13.44,5.15,3.13,3.36,4.48,6.05,37.84,12.54,9.63,4.93,7.17,4.7,5.15,4.7,,4.7,,23.427778,15.144444,31.272222,0.0,14.654321,57.605078
US_GA_13277,2021-05-24,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4944,126,0,4347,0,0,0,1,0,0,0,0,0,0,51,58,236,787,555,551,472,358,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,33,0,0,0,0,1,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,5,3,-2,-18,1,2.59,5.74,8.88,3.33,16.28,7.4,3.15,3.7,2.96,7.77,3.7,4.81,3.89,11.29,3.89,8.14,4.44,4.07,2.96,10.73,4.81,3.33,7.22,4.44,4.81,,5.18,,12.58,28.49,7.22,2.96,11.1,3.33,7.77,6.11,,4.44,42.37,18.69,9.07,3.89,5.37,5.37,5.55,5.18,3.7,2.59,2.59,24.683333,16.5,33.244444,0.0,15.641975,56.942492
US_GA_13277,2021-05-25,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,1,4946,127,2,4349,0,0,0,-1,0,0,0,0,0,0,51,58,236,786,555,551,472,358,247,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,12,7,-1,-17,2,,7.6,7.78,2.96,17.23,8.71,6.3,2.59,3.71,7.04,6.11,4.45,2.96,10.38,4.63,8.15,5.19,4.63,2.96,9.45,5.93,3.15,7.04,2.59,4.82,3.52,4.08,3.15,11.3,26.31,9.63,2.96,11.86,4.26,5.74,4.82,,6.86,45.4,12.04,10.56,3.71,7.04,6.11,7.97,4.45,4.45,4.45,3.52,25.666667,17.061111,33.966667,0.0,16.203704,55.603092
US_GA_13277,2021-05-26,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,1,0,4947,127,35,4384,0,0,0,0,1,0,0,0,0,0,51,58,236,786,556,551,472,358,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,10,12,4,-18,2,2.78,6.13,7.98,3.71,16.15,9.65,4.08,3.71,5.57,7.05,4.83,3.34,4.27,11.14,,7.98,4.08,5.75,2.6,15.22,5.01,,5.57,2.97,5.01,3.53,4.08,3.16,13.37,33.04,7.42,4.27,10.02,3.16,6.13,5.2,4.83,5.38,46.96,12.81,12.25,4.08,7.8,6.13,6.13,5.01,4.08,3.53,,25.883333,18.038889,33.044444,0.0,17.117284,58.237083
US_GA_13277,2021-05-27,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,1,0,4948,127,30,4414,1,0,0,0,0,0,0,0,0,0,52,58,236,786,556,551,472,358,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,17,12,14,-16,2,3.0,7.31,8.06,3.38,18.56,9.19,7.88,,3.38,6.56,6.75,3.56,4.12,12.75,3.94,5.81,3.75,4.88,3.0,10.5,5.63,4.88,6.75,4.5,4.31,4.12,6.94,2.81,13.31,25.88,7.69,2.62,12.75,3.0,6.19,3.75,4.5,5.44,45.57,12.0,9.0,3.56,7.5,5.25,4.12,4.31,3.0,4.5,,26.15,19.016667,32.466667,0.0,18.012346,60.89251
US_GA_13277,2021-05-28,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,4948,127,0,4414,0,0,0,0,0,0,0,0,0,0,52,58,236,786,556,551,472,358,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,10,21,14,-17,2,3.15,6.11,7.68,,16.16,9.46,7.88,3.15,4.73,5.91,4.53,3.74,2.96,12.61,6.11,7.09,7.09,,2.96,10.25,6.5,2.76,5.12,3.15,3.94,4.93,6.11,,10.44,29.36,7.29,,7.29,3.15,5.71,6.11,3.55,4.93,48.47,14.38,9.65,5.52,8.28,6.3,5.52,3.35,2.96,,3.35,26.123457,19.04321,33.006173,0.0,17.402778,58.377337
US_GA_13277,2021-05-29,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4950,127,0,4414,0,0,0,0,1,0,0,1,0,0,52,58,236,786,557,551,472,359,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,4,14,15,-15,-1,3.71,,7.89,3.48,14.15,8.59,5.8,,6.26,3.71,3.94,,3.48,12.07,4.41,8.59,,6.5,5.11,6.5,3.25,,,,3.48,3.25,4.64,3.71,5.34,24.13,5.11,,15.55,4.64,3.71,4.18,,5.34,38.05,8.82,9.51,3.94,8.59,,4.18,5.8,4.64,,,25.641975,20.277778,31.895062,0.254,18.145833,63.090837
US_GA_13277,2021-05-30,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4952,127,1,4415,0,0,0,0,0,2,0,0,0,0,52,58,236,786,557,553,472,359,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,17,17,5,-17,,5.18,6.59,9.89,4.24,14.6,7.53,4.71,,3.77,8.71,5.42,,3.3,11.54,4.47,9.65,5.18,3.3,3.3,8.47,4.47,,4.94,4.0,,5.18,5.42,,8.71,25.19,,3.3,4.94,5.65,,4.47,,4.24,42.85,10.12,9.65,,8.01,5.18,5.18,4.71,5.18,4.24,,22.444444,14.919753,29.858025,0.508,11.645833,49.727542
US_GA_13277,2021-05-31,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,4952,127,0,4415,0,0,0,0,0,0,1,0,0,0,52,58,236,786,557,553,473,359,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,4,9,0,-60,12,,6.52,7.39,3.04,13.69,8.47,6.95,,3.91,5.65,5.21,,,11.73,4.13,4.56,7.17,5.43,3.04,9.34,7.82,3.69,7.82,4.13,4.13,4.34,4.78,,5.65,27.59,6.95,3.91,12.17,4.56,4.34,4.56,3.04,8.04,44.32,8.69,9.34,,6.3,5.87,8.04,5.65,,5.21,,22.981481,15.91358,30.635802,0.0,14.083333,56.855028
US_GA_13277,2021-06-01,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,1,0,4953,127,143,4558,0,0,0,0,0,1,0,0,0,0,52,58,236,786,557,554,473,359,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,18,18,12,-15,2,3.05,6.28,7.9,5.21,14.72,12.03,6.82,2.87,,5.21,6.1,3.77,7.54,12.93,3.05,6.1,4.67,3.95,2.51,9.69,5.57,3.23,6.28,4.67,7.36,5.92,4.49,4.31,10.95,31.6,5.92,2.69,10.05,5.39,4.85,5.39,3.05,5.57,40.93,12.93,8.98,2.87,8.08,5.21,7.0,2.69,,3.77,3.23,23.95,16.138889,30.616667,0.0,13.098765,51.106822
US_GA_13277,2021-06-02,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4955,127,0,4558,0,0,0,0,1,0,1,0,0,0,52,58,236,786,558,554,474,359,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,69,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,15,15,3,-18,3,2.65,3.89,8.85,,17.35,7.97,5.66,,3.01,6.9,4.96,3.36,8.85,9.74,4.6,6.55,2.65,2.65,2.65,11.86,2.65,3.19,6.02,3.36,4.78,3.54,6.02,3.36,12.21,34.34,4.6,3.89,10.44,3.01,4.6,4.96,5.13,7.26,41.42,13.63,8.85,3.89,4.78,4.6,6.55,4.25,5.13,,3.01,24.088889,16.994444,31.633333,0.0,16.228395,61.011906
US_GA_13277,2021-06-03,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,3,0,4958,127,0,4558,0,0,1,1,0,0,0,0,0,0,52,58,237,787,558,554,474,359,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,1,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,18,14,10,-14,1,3.92,4.09,6.59,,17.81,9.44,6.95,4.27,4.81,5.88,3.21,4.63,4.81,11.04,3.56,3.56,4.99,3.92,,10.86,4.27,2.85,5.7,3.21,5.34,4.27,5.34,7.83,13.18,33.3,7.3,3.03,11.93,4.09,3.03,4.45,4.09,7.66,45.05,10.86,9.44,4.63,8.72,5.16,6.23,,4.81,4.45,,25.138889,20.161111,31.361111,2.455333,19.981481,72.709855
US_GA_13277,2021-06-04,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,4958,127,104,4662,0,0,0,1,0,0,0,1,0,0,52,58,237,788,558,554,474,360,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,34,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,4,10,3,-16,4,,4.4,4.97,,15.68,4.4,4.78,,3.06,4.59,4.78,,4.4,8.03,3.44,5.54,4.4,4.4,2.68,10.51,4.78,,4.78,3.25,5.74,3.63,5.54,4.78,11.09,27.53,4.01,3.25,12.04,,5.93,6.12,3.44,5.35,38.23,12.43,8.79,3.82,5.93,5.74,5.93,2.87,2.87,2.87,,25.983333,20.561111,32.866667,0.338667,20.265432,70.799999
US_GA_13277,2021-06-05,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,1,4958,128,0,4662,0,0,0,0,0,0,1,0,0,0,52,58,237,788,558,554,475,360,247,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,9,17,30,35,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,5,13,16,-4,0,,5.6,8.74,,15.46,6.5,7.17,,3.14,5.83,3.14,4.03,,12.32,4.26,4.93,3.58,5.38,,11.88,6.27,3.58,5.15,3.36,3.58,4.71,3.81,4.03,6.72,23.3,5.6,,10.76,,4.48,4.03,4.03,8.07,42.12,10.98,6.95,,7.39,5.15,5.15,3.81,3.58,5.15,3.81,26.416667,20.572222,32.555556,0.0,20.123457,68.139612
US_GA_13277,2021-06-06,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,2,0,4960,128,41,4703,0,0,0,0,0,1,0,0,0,0,52,58,237,788,558,555,475,360,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,35,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,23,18,20,-13,,3.99,4.83,8.81,6.08,14.06,8.18,6.71,,,6.29,6.08,3.36,3.78,10.49,5.87,4.62,2.94,5.25,,10.49,4.62,2.94,6.92,,5.25,5.04,6.29,,7.55,22.24,6.08,3.57,9.02,3.15,5.25,5.67,,7.34,41.12,10.28,8.39,,5.67,4.41,6.92,2.94,3.78,3.99,3.15,26.061111,21.166667,32.872222,0.0,21.487654,75.692736
US_GA_13277,2021-06-07,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,4960,128,0,4703,0,0,0,0,0,0,0,0,0,0,52,58,237,788,558,555,475,360,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,35,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,8,6,5,-14,3,,7.34,8.56,3.67,16.25,8.74,4.54,4.02,,6.99,7.52,2.97,3.5,9.61,2.97,4.37,,4.54,2.62,13.81,5.77,3.32,5.24,3.67,4.72,6.12,4.54,2.45,13.11,34.61,6.64,4.02,9.44,4.02,3.32,5.24,2.97,8.91,39.68,14.16,9.61,,7.52,6.99,6.47,3.67,2.62,5.07,,25.194444,21.777778,31.944444,4.1275,22.234568,83.590744
US_GA_13277,2021-06-08,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,4960,128,38,4741,0,0,0,0,0,0,0,0,0,0,52,58,237,788,558,555,475,360,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,35,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,8,11,2,-14,4,4.36,4.7,9.93,2.44,16.03,8.71,6.1,3.31,4.36,4.53,4.01,3.14,3.83,9.58,4.53,6.97,5.58,4.88,3.48,12.89,3.48,3.66,2.79,3.14,7.14,3.66,4.53,3.83,14.98,28.57,5.75,4.01,9.93,,5.23,4.7,5.05,8.01,41.81,12.54,7.67,4.36,6.27,6.97,5.23,5.75,2.79,6.79,,25.361111,22.088889,32.505556,3.4036,22.08642,82.264149
US_GA_13277,2021-06-09,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,3,0,4963,128,2,4743,1,0,0,0,0,0,0,0,0,0,53,58,237,788,558,555,475,360,247,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,17,30,35,0,0,0,0,0,0,0,0,0,0,3,3,7,20,29,60,70,75,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,15,17,4,-15,2,3.48,6.78,11.55,,14.66,7.15,6.23,,,7.7,,5.13,5.13,11.18,2.75,4.95,4.03,4.4,,12.46,5.13,4.95,4.95,4.22,7.51,6.96,6.78,5.32,10.08,27.68,8.25,3.85,7.51,4.95,4.4,5.5,4.4,6.78,53.34,11.55,5.87,3.12,7.15,7.15,7.33,5.13,,3.12,,26.45,20.55,34.055556,0.254,20.925926,71.31527
US_GA_13277,2021-06-10,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,3,2,4966,130,0,4743,0,0,0,0,1,0,0,1,0,0,53,58,237,788,559,555,475,361,247,140,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,9,19,30,35,0,0,0,0,0,0,0,1,0,0,3,3,7,20,29,60,70,76,91,60,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,14,14,15,-15,1,2.91,5.64,8.74,3.28,17.48,11.47,5.83,,,7.46,2.55,2.55,,9.47,4.73,6.74,,3.82,,14.93,5.46,3.28,5.64,4.55,6.19,4.0,5.1,2.91,11.29,30.04,7.1,4.0,11.11,2.73,5.28,5.1,3.82,8.01,42.6,11.29,9.28,4.55,7.83,6.55,7.83,2.73,3.82,4.0,,27.333333,21.372222,34.138889,0.0,20.876543,67.357672
