location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48147,2021-07-16,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,2,0,3494,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-16,5,6.04,10.19,15.85,8.68,,7.92,14.34,,11.7,,9.05,12.83,23.77,6.79,13.96,7.17,45.65,15.09,7.17,27.864198,23.67284,33.179012,0.145143,22.395062,72.422321
US_TX_48147,2021-07-17,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,3,0,3497,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,17,,0,,6.12,11.82,14.27,10.6,,,7.34,,6.93,,,8.56,25.69,,12.64,8.15,34.66,6.93,7.34,28.740741,24.320988,33.506173,0.0,22.290123,68.335663
US_TX_48147,2021-07-18,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3497,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,,,-12,,,7.14,14.68,7.54,6.35,,9.92,5.55,7.14,6.35,5.95,10.31,33.32,,12.3,,40.46,9.52,7.93,28.771605,24.993827,34.160494,0.211667,21.907407,66.760828
US_TX_48147,2021-07-19,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3497,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-19,7,8.82,9.18,15.53,14.12,6.35,7.77,12.0,9.53,12.0,,,7.77,28.59,8.12,12.71,8.12,53.3,17.65,6.71,26.238889,22.872222,31.544444,10.498667,22.527778,80.297491
US_TX_48147,2021-07-20,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3497,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-20,6,,,20.17,8.35,7.65,,10.78,5.21,11.47,7.65,,6.95,33.38,8.0,21.21,5.56,46.24,11.47,7.65,25.444444,21.266667,31.083333,3.2766,21.305556,78.08751
US_TX_48147,2021-07-21,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,5,0,3502,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-15,4,,8.5,15.52,8.87,11.46,7.76,9.24,7.39,14.41,7.39,,8.5,31.05,5.91,15.52,5.91,47.68,15.15,6.28,26.238889,20.944444,31.805556,0.0,19.177778,65.38794
US_TX_48147,2021-07-22,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,8,0,3510,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,12,,-17,4,7.68,,15.73,6.59,5.86,6.59,12.81,7.68,13.17,9.51,,12.08,33.67,,14.64,8.42,49.77,9.88,5.12,26.905556,21.327778,33.111111,0.028222,20.394444,67.853652
US_TX_48147,2021-07-23,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,5,0,3515,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,4,,-14,4,,10.97,18.16,10.21,6.05,6.43,9.46,,15.51,,6.05,12.11,34.42,,13.62,,37.45,12.86,6.81,28.155556,23.05,33.916667,0.0254,22.172222,70.200811
US_TX_48147,2021-07-24,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,1,0,3516,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,3,,6.81,8.42,11.62,7.21,6.81,5.61,8.02,,9.22,,,7.21,27.66,,13.63,,35.67,13.23,,28.983333,24.105556,34.6,0.0,22.761111,69.506113
US_TX_48147,2021-07-25,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,2,0,3518,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-15,,,6.76,19.48,7.95,6.76,,,6.36,13.52,5.57,,7.95,24.65,9.54,20.28,,43.74,10.74,6.36,29.711111,23.761111,35.772222,0.0,22.238889,64.769561
US_TX_48147,2021-07-26,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3518,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,-17,6,4.88,6.97,16.04,11.85,,5.93,11.16,6.97,13.25,4.88,5.58,12.2,34.16,6.28,12.9,8.71,43.58,12.2,,30.266667,24.194444,36.822222,0.0,21.844444,61.363989
US_TX_48147,2021-07-27,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,0,3524,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-17,7,,7.48,13.19,8.2,,6.41,12.12,6.41,11.4,7.13,,12.47,33.5,7.13,12.12,,39.55,10.33,4.99,30.716667,25.066667,36.144444,0.0,22.255556,61.551905
US_TX_48147,2021-07-28,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,7,0,3531,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,16,,-13,4,9.27,6.06,16.39,9.62,7.84,7.13,17.11,6.77,9.27,,,13.54,37.78,5.35,8.55,6.42,41.34,12.12,6.06,28.622222,23.577778,35.783333,1.524,22.1,68.346907
US_TX_48147,2021-07-29,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,22,0,3553,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,13,,-15,3,10.94,4.94,19.06,9.53,7.06,6.0,10.59,7.76,9.18,,,7.41,33.17,11.65,10.94,,47.29,12.35,7.06,29.144444,23.833333,35.95,0.0254,22.494444,67.858814
US_TX_48147,2021-07-30,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,12,0,3565,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,-17,4,5.95,7.06,17.1,8.18,5.58,6.69,8.92,5.21,7.06,5.58,7.81,11.53,27.88,10.41,13.76,5.58,36.44,9.67,7.06,30.277778,24.472222,36.566667,0.0,22.411111,63.141637
US_TX_48147,2021-07-31,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,19,0,3584,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,16,,7,,7.7,7.7,17.43,7.7,11.76,,10.54,6.08,12.97,,,6.08,22.7,9.32,18.65,7.7,43.38,10.14,10.14,30.705556,25.0,36.727778,0.0,22.511111,62.019987
US_TX_48147,2021-08-01,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3584,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,10,,-11,,5.35,6.5,16.05,12.62,5.35,9.56,9.56,5.73,8.79,9.56,,7.64,27.52,7.64,20.64,,42.43,13.38,10.32,28.872222,24.166667,35.072222,0.0,22.677778,69.565626
US_TX_48147,2021-08-02,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3584,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-15,6,,5.42,14.24,8.47,5.08,5.08,10.51,,7.12,5.42,,11.53,25.43,9.15,14.92,7.12,47.12,11.53,6.44,25.794444,23.166667,29.85,12.446,22.044444,80.602714
US_TX_48147,2021-08-03,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,24,0,3608,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,16,,-18,5,,6.0,13.78,8.48,5.3,6.36,12.01,,11.66,,,5.65,24.02,,9.54,7.42,44.16,6.0,8.48,25.938889,21.044444,31.977778,2.159,20.533333,72.560637
US_TX_48147,2021-08-04,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,8,0,3616,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,17,,-13,3,4.89,6.99,14.33,8.04,,5.24,9.79,,9.79,,,10.14,30.41,8.39,12.93,,37.75,11.19,7.34,26.522222,21.505556,32.005556,0.0508,20.077778,68.037593
US_TX_48147,2021-08-05,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,11,0,3627,109,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,14,,-16,3,,7.28,13.17,,,5.55,10.05,5.89,10.75,11.09,4.85,9.01,33.28,8.67,10.4,,42.98,13.87,7.97,26.672222,21.75,32.155556,0.028222,19.366667,64.50426
US_TX_48147,2021-08-06,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,15,1,3642,110,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,10,,-14,5,9.29,5.36,13.21,5.36,,7.14,10.71,6.07,8.57,6.43,5.36,7.5,24.64,7.86,14.64,5.71,43.21,8.21,7.5,26.477778,21.366667,33.15,0.141111,19.866667,67.223625
US_TX_48147,2021-08-07,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,16,0,3658,110,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,16,,1,,,11.1,11.1,9.91,5.55,,10.71,7.93,9.91,,,9.12,20.22,7.93,11.89,,38.86,12.69,7.14,27.722222,22.45,34.005556,0.0,21.122222,67.594105
US_TX_48147,2021-08-08,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3658,110,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,,,-10,,6.87,8.39,16.02,,7.25,5.72,9.92,,5.34,,,11.82,24.41,,13.35,,39.28,11.82,6.48,29.222222,24.438889,34.766667,0.0,22.044444,65.550612
US_TX_48147,2021-08-09,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3658,110,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,12,,-15,5,,6.12,20.08,6.12,4.76,7.49,11.57,,13.27,6.12,6.47,10.55,28.93,7.15,14.63,,41.86,12.25,7.15,29.872222,25.283333,35.205556,0.0,22.433333,64.675821
US_TX_48147,2021-08-10,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,9,0,3667,110,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-18,6,7.07,8.42,15.82,7.07,8.75,6.06,15.15,9.43,11.78,4.71,7.74,11.45,31.64,8.42,10.44,,38.04,11.11,5.39,29.905556,25.027778,35.088889,0.0,22.205556,63.701857
US_TX_48147,2021-08-11,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,9,1,3676,111,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-16,4,,7.07,12.46,7.41,6.06,7.75,10.1,,9.09,,7.41,16.5,30.31,5.72,10.1,5.39,42.1,10.44,8.08,29.855556,24.755556,35.566667,0.0,21.838889,62.570678
US_TX_48147,2021-08-12,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,17,1,3693,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,17,,-16,4,4.64,6.63,15.24,9.94,11.26,7.95,7.62,4.64,11.6,4.97,4.64,7.29,25.84,6.29,10.27,,42.74,11.6,7.29,30.022222,24.761111,35.9,0.0,22.011111,62.605231
US_TX_48147,2021-08-13,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,0,3699,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-11,4,5.49,4.84,16.13,7.1,8.07,,11.29,,9.04,5.49,5.49,14.52,29.36,6.78,11.29,4.84,39.04,10.0,10.33,29.677778,24.183333,35.75,0.0,21.733333,62.679649
US_TX_48147,2021-08-14,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,15,0,3714,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,4,,,6.75,13.87,7.5,5.62,,10.12,,10.12,5.25,8.24,8.24,27.73,,11.99,5.25,41.22,10.87,7.5,26.405556,22.477778,33.077778,0.0,21.633333,75.233102
US_TX_48147,2021-08-15,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3714,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,18,,-3,,5.59,,16.77,5.96,,8.57,10.06,9.31,9.31,6.71,,10.06,34.28,5.96,15.28,5.59,42.1,9.69,5.22,25.961111,22.977778,32.055556,3.71475,21.944444,78.804701
US_TX_48147,2021-08-16,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3714,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-15,5,4.84,7.56,16.33,8.77,4.84,4.84,10.59,6.96,6.35,,5.75,7.56,33.88,10.28,9.07,5.44,40.23,11.8,5.14,26.183333,22.15,32.0,0.108857,21.933333,77.645462
US_TX_48147,2021-08-17,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,27,0,3741,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,6,,-17,7,4.32,7.77,12.37,8.05,6.91,5.18,9.78,7.48,10.07,4.89,5.18,9.49,29.34,5.18,7.48,5.18,31.36,7.77,,25.438889,22.027778,30.683333,3.701143,22.422222,83.587134
US_TX_48147,2021-08-18,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,10,0,3751,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,-10,5,,5.88,13.23,6.47,5.58,6.76,13.81,5.29,5.88,,,7.35,37.03,5.0,10.58,5.0,38.8,9.41,8.82,23.727778,22.116667,27.144444,26.67,22.527778,93.056118
US_TX_48147,2021-08-19,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,16,0,3767,112,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-12,4,3.91,7.27,14.25,8.38,6.71,5.31,14.25,4.47,6.99,5.31,4.75,5.87,30.18,3.91,6.71,6.43,32.42,10.9,5.87,26.127778,22.244444,31.983333,12.3952,23.227778,84.279135
US_TX_48147,2021-08-20,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,5,2,3772,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,6,,-9,5,,,17.18,6.76,4.22,5.35,9.58,6.76,7.32,5.07,5.63,9.58,22.53,6.2,6.2,,32.11,5.91,4.79,28.638889,24.722222,34.088889,0.7112,23.283333,73.176984
US_TX_48147,2021-08-21,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,5,0,3777,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,13,,3,,,9.34,21.02,11.68,7.39,7.78,15.18,7.78,,7.39,7.39,18.68,19.07,7.39,11.29,,47.48,5.84,7.78,29.038889,24.294444,34.7,0.0254,22.527778,68.241065
US_TX_48147,2021-08-22,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3777,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,,,-12,,6.69,7.07,16.36,8.92,10.78,8.18,13.76,5.95,6.69,7.07,,6.69,26.77,,9.67,,44.62,7.44,10.78,29.472222,24.45,35.083333,0.0254,22.738889,67.441361
US_TX_48147,2021-08-23,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3777,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,8,,-14,3,10.55,6.52,14.89,9.62,8.07,6.21,11.79,4.65,12.1,6.21,4.96,8.69,28.86,6.21,6.21,9.62,35.99,8.07,4.34,28.8,22.744444,35.083333,0.0,21.527778,65.132247
US_TX_48147,2021-08-24,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,35,0,3812,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,10,,-15,5,,6.54,14.5,6.54,4.26,4.83,13.37,8.53,8.25,5.12,9.67,11.09,26.73,5.4,6.82,5.69,39.24,7.39,5.69,28.822222,22.45,35.05,0.0254,21.355556,64.375685
US_TX_48147,2021-08-25,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,36,0,3848,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,-12,3,4.43,4.15,14.39,6.37,4.71,4.71,10.52,6.64,10.52,6.09,9.13,14.11,26.29,6.64,7.47,7.75,35.42,7.47,11.07,29.411111,23.183333,35.672222,0.0254,21.594444,63.168452
US_TX_48147,2021-08-26,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,10,0,3858,114,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,20,,-11,4,4.66,4.38,13.69,6.85,5.75,5.2,13.42,9.31,13.42,6.03,7.67,8.49,29.31,5.75,7.67,6.57,26.02,7.12,6.3,29.955556,24.666667,35.216667,0.0,22.083333,63.111897
US_TX_48147,2021-08-27,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,19,1,3877,115,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-11,4,5.78,6.65,16.18,8.67,,,14.16,6.07,8.96,7.51,4.62,6.65,26.29,5.2,7.22,6.07,32.07,8.09,,28.216667,23.316667,33.255556,0.0,21.8,68.394304
US_TX_48147,2021-08-28,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,-5,0,3872,115,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,25,,-1,,,,15.85,7.17,6.04,6.04,21.14,13.21,8.3,5.66,6.04,8.3,29.06,,11.7,,38.12,10.19,6.04,27.122222,22.355556,32.438889,0.0,21.455556,71.460848
US_TX_48147,2021-08-29,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3872,115,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,-12,,,6.11,11.86,8.63,7.19,5.75,13.3,13.66,8.27,,11.14,9.35,34.15,7.55,10.43,,31.99,11.14,8.63,26.555556,22.083333,32.161111,0.0762,21.777778,75.273715
US_TX_48147,2021-08-30,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,3872,115,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,14,,-14,5,5.09,6.7,8.57,9.11,4.82,8.3,13.12,6.7,13.39,5.62,6.43,4.82,31.6,5.62,7.77,7.23,36.69,8.57,4.02,27.866667,22.788889,34.277778,0.0,21.4,68.154059
US_TX_48147,2021-08-31,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,56,1,3928,116,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,9,,-17,6,5.63,6.71,17.17,9.39,4.03,,19.32,8.05,8.05,4.56,8.05,8.59,33.27,5.63,10.2,3.76,35.96,9.12,4.83,29.355556,23.266667,36.0,0.0,21.183333,61.852875
US_TX_48147,2021-09-01,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,3,1,3931,117,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-11,3,5.09,6.16,15.53,5.89,6.96,5.35,15.53,8.57,8.3,,4.82,10.71,27.3,6.96,13.65,,41.23,8.83,5.62,29.905556,24.422222,36.566667,0.0,21.85,62.339395
US_TX_48147,2021-09-02,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,28,0,3959,117,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,17,,-14,3,8.06,4.73,13.9,8.62,,,16.68,8.62,10.84,,6.39,10.84,30.02,3.89,7.78,7.5,32.24,6.67,5.56,29.361111,23.672222,34.911111,0.0,22.527778,67.004879
US_TX_48147,2021-09-03,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,56,0,4015,117,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-14,5,,8.14,16.59,7.84,6.33,6.33,14.78,8.75,7.84,,4.83,4.22,29.56,4.83,11.77,4.53,34.69,9.05,5.73,29.083333,24.027778,34.588889,0.0,22.383333,67.462819
US_TX_48147,2021-09-04,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,23,3,4038,120,0,0,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-9,,5.52,7.09,18.52,9.46,7.09,,17.73,9.46,8.67,,6.3,8.67,26.01,8.28,14.58,6.7,40.98,13.79,6.7,29.116667,23.461111,35.511111,0.0,21.611111,64.274025
