location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35028,2021-05-07,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,524,6,351,7993,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-33,,-34,,7.8,7.43,19.68,11.51,,10.77,,11.51,,10.77,13.0,5.94,7.43,9.28,5.94,,5.2,20.8,,11.14,6.31,,,44.93,5.57,8.17,5.2,8.17,,16.866667,5.655556,25.133333,0.28575,,1.320988,34.823325
US_NM_35028,2021-05-08,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,524,6,378,8371,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-20,,,,10.58,,23.45,8.28,6.44,,,,,7.36,,,,,,,,21.15,6.9,,,,10.58,43.23,,,,,7.36,14.772222,4.927778,24.083333,0.5334,,-3.851852,27.337201
US_NM_35028,2021-05-09,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,524,6,74,8445,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,,7.92,,,17.6,12.32,,,11.44,7.48,,8.8,9.24,,8.36,,,7.92,,24.2,,9.68,,,,37.83,6.16,6.16,10.56,7.04,,13.233333,3.572222,22.372222,0.0,,-5.271605,27.732643
US_NM_35028,2021-05-10,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,525,6,10,8455,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-26,,-42,4.92,15.1,,16.16,6.32,7.73,5.62,,8.08,4.92,5.62,9.84,6.67,4.92,8.08,,,9.84,32.32,8.43,,5.97,,7.38,43.91,5.27,5.27,6.32,5.97,8.08,13.038889,3.85,21.894444,0.818444,,-2.425926,36.003989
US_NM_35028,2021-05-11,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,525,6,242,8697,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-26,,-43,5.31,7.07,,18.04,6.72,5.31,,,7.78,4.95,7.43,12.03,10.61,7.43,7.78,4.95,,9.55,25.82,4.95,,,,9.2,43.51,4.95,,7.43,6.01,,13.216667,4.011111,21.761111,0.0,,-3.450617,34.745038
US_NM_35028,2021-05-12,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,525,6,380,9077,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,-44,4.91,9.47,,19.99,10.52,,6.31,6.66,6.66,,,14.03,7.71,5.61,9.12,,4.91,9.82,28.05,7.71,7.71,5.96,,11.92,38.23,,7.01,10.17,4.91,,10.027778,3.461111,20.711111,0.0508,,0.54321,53.834816
US_NM_35028,2021-05-13,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,525,6,37,9114,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-34,,-47,4.84,9.34,,16.61,6.92,,4.84,,7.61,,,8.3,5.54,6.58,5.19,6.58,5.88,10.73,28.38,,5.54,7.27,4.84,13.15,37.72,6.58,,6.58,,,13.138889,3.005556,24.172222,0.0,,1.277778,43.848479
US_NM_35028,2021-05-14,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,526,6,20,9134,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-30,,-33,,6.27,,12.54,8.49,7.01,,,11.07,5.17,8.86,9.59,5.17,6.27,5.9,,,5.53,23.61,5.53,5.9,9.96,,8.86,35.05,,6.64,,6.27,,16.927778,6.505556,26.261111,0.0254,,-3.080247,25.219602
US_NM_35028,2021-05-15,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,526,6,156,9290,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-13,,,,7.37,6.91,11.98,12.44,,,,7.37,,,9.22,9.22,,,,,8.29,24.89,,8.76,,,6.45,48.85,,,8.29,,,17.15,7.655556,25.772222,0.0,,-1.425926,27.955263
US_NM_35028,2021-05-16,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,526,6,52,9342,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-10,,,5.86,8.79,,17.99,7.95,,,,6.28,,,7.95,9.62,,,7.11,8.79,8.37,24.27,,12.13,8.79,,6.28,38.91,,7.95,8.37,,,16.95,7.388889,25.433333,0.09525,,0.623457,32.985596
US_NM_35028,2021-05-17,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,527,6,0,9342,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,-45,5.79,5.45,,14.98,14.3,,6.13,4.76,10.89,,5.11,11.91,6.81,8.51,9.87,,4.76,5.79,25.53,6.81,8.17,5.11,,9.53,39.48,,,5.45,,,14.177778,6.244444,24.366667,2.3622,,-1.666667,35.21618
US_NM_35028,2021-05-18,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,527,6,675,10017,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-31,,-47,5.14,7.06,,15.41,11.88,,7.7,,7.38,5.14,7.06,7.7,4.49,6.1,7.7,4.82,4.49,8.35,20.86,7.38,5.14,5.46,,11.23,37.88,4.49,5.78,7.38,,4.49,7.988889,4.15,14.338889,3.683,,3.080247,70.790354
US_NM_35028,2021-05-19,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,528,6,44,10061,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-27,,-43,5.28,9.24,5.61,14.52,9.24,5.94,,,7.59,,6.6,7.26,5.28,5.61,,,4.95,7.59,27.72,7.59,4.95,,6.6,7.92,39.92,7.59,7.92,6.6,7.59,5.61,9.733333,1.744444,21.355556,2.0574,,4.240741,66.502818
US_NM_35028,2021-05-20,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,528,6,58,10119,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-20,,-45,5.32,6.65,8.64,14.3,7.32,6.32,5.32,,7.32,5.65,,9.31,,6.32,,,,10.31,26.6,4.99,,5.32,,10.97,33.25,5.65,5.65,,,,14.877778,3.733333,25.455556,2.497667,,2.17284,41.807941
US_NM_35028,2021-05-21,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,529,6,0,10119,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-31,,-35,,9.27,6.77,14.26,11.05,,,6.77,6.42,,4.99,11.05,,5.7,6.77,,,7.84,24.59,,6.06,8.55,,6.06,37.06,,,11.4,5.34,4.99,17.305556,7.883333,24.772222,0.0,,-3.04321,25.788044
US_NM_35028,2021-05-22,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,53,10172,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-21,,-31,,9.54,8.24,15.61,7.37,,,,,6.94,,7.81,,,,,,6.94,22.12,8.24,,,,,44.67,,9.11,6.51,,,16.088889,8.222222,24.05,0.508,,3.018519,41.988092
US_NM_35028,2021-05-23,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,194,10366,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-15,,,,13.36,,15.08,8.62,,8.19,6.03,6.9,,6.03,11.21,7.76,,,,8.19,6.03,23.27,8.62,7.76,,,7.76,49.13,,7.33,9.91,,,16.488889,9.894444,23.916667,4.064,,1.814815,38.789412
US_NM_35028,2021-05-24,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,61,10427,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-25,,-43,,6.73,7.07,17.83,11.77,,6.73,,5.05,,,12.45,6.73,,,,,7.4,23.21,8.75,5.05,,6.05,7.74,37.01,6.05,8.75,6.05,,4.71,14.3,2.024691,24.205556,0.6858,,-14.598765,14.019677
US_NM_35028,2021-05-25,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,7,10434,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-25,,-42,5.73,5.05,,14.15,14.15,7.41,4.72,,8.76,,8.09,8.09,5.39,5.05,,5.05,,11.12,19.88,6.4,9.44,6.4,6.07,7.75,39.77,5.05,5.39,5.05,,5.05,15.816667,3.116667,25.438889,0.0,,-12.407407,14.659163
US_NM_35028,2021-05-26,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,23,10457,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-22,,-44,5.54,7.5,5.87,19.23,8.8,4.89,11.41,,6.19,5.87,9.13,7.82,,8.47,,,,10.76,21.84,5.87,,6.52,,10.11,44.01,4.56,8.15,7.17,4.89,4.56,16.783333,5.105556,26.138889,0.0,,-11.82716,14.695277
US_NM_35028,2021-05-27,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,37,10494,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-21,,-47,,8.32,4.32,15.72,7.4,6.47,4.62,,8.32,,7.09,7.71,4.93,4.93,,,,6.17,16.65,8.02,7.09,6.17,,5.55,37.61,4.62,,4.62,5.86,,17.211111,5.866667,26.183333,0.0,,-9.919753,15.830624
US_NM_35028,2021-05-28,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,36,10530,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-23,,-38,,7.45,,17.03,,,6.39,,5.32,,7.1,9.58,,6.74,,,6.74,5.68,20.58,6.39,4.97,8.52,,,40.1,,7.81,6.39,7.1,,17.466667,7.072222,26.538889,0.1524,,-1.339506,28.905264
US_NM_35028,2021-05-29,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,19,10549,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,,,8.04,,,,9.04,,,8.54,,7.03,,,,,,,,27.64,12.56,7.03,,,11.56,45.22,7.54,,10.05,,,17.455556,7.1,27.505556,0.0,,0.851852,33.494641
US_NM_35028,2021-05-30,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,31,10580,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-15,,,,8.01,,8.96,8.48,,,,11.31,8.01,7.07,,,,,,,8.01,18.85,,7.54,,6.6,7.07,45.24,,7.07,,,,17.911111,8.738889,26.788889,0.677333,,4.808642,44.616331
US_NM_35028,2021-05-31,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,529,6,0,10580,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-54,,-82,11.03,12.3,5.94,13.99,8.06,,,,8.06,6.78,7.21,8.06,,,7.21,,,6.78,21.62,8.06,,,,6.78,40.71,,6.78,10.18,,,12.872222,7.827778,21.438889,1.36525,,7.438272,68.924616
US_NM_35028,2021-06-01,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,530,6,7,10587,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-24,,-51,,8.81,,11.95,6.92,7.55,,5.97,7.55,5.35,6.6,6.6,,5.03,4.4,,4.4,6.6,23.27,10.06,8.49,5.97,4.72,7.23,40.26,,9.44,6.92,,,11.061111,3.716667,22.227778,5.1054,,4.919753,63.981916
US_NM_35028,2021-06-02,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,530,6,3,10590,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-27,,-52,,10.03,6.68,13.37,6.08,7.9,8.51,,6.99,,5.47,6.08,6.08,,,,,6.68,26.43,9.42,6.99,4.56,,6.38,39.8,5.17,5.17,5.47,4.86,4.56,15.022222,5.2,22.822222,2.213429,,4.567901,49.847016
US_NM_35028,2021-06-03,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,531,6,28,10618,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-24,,-51,4.53,12.07,,10.87,7.24,6.94,5.74,,6.94,4.53,,6.64,4.23,6.94,4.53,5.74,,6.64,23.24,6.64,6.34,4.53,,,40.45,5.13,6.04,8.75,4.53,,16.466667,7.527778,25.483333,0.508,,4.006173,44.185493
US_NM_35028,2021-06-04,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,532,6,39,10657,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,-45,,8.33,,16.65,12.31,6.15,,5.79,9.05,,6.15,9.41,9.41,,,,6.88,8.69,17.38,5.79,9.05,,9.05,,36.92,,6.15,10.86,,,17.844444,8.438889,27.438889,1.052286,,4.907407,41.776487
US_NM_35028,2021-06-05,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,532,6,0,10657,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-23,,,6.86,7.32,,12.36,9.61,10.53,6.41,6.86,,,,7.32,,6.41,,,,7.32,14.19,,6.41,,,9.15,51.25,7.78,,8.24,,,19.194444,8.494444,29.322222,0.072571,,3.524691,36.110874
US_NM_35028,2021-06-06,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,532,6,36,10693,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-14,,,,13.62,7.66,13.19,13.62,8.94,8.09,,11.06,,,13.19,,,,,,9.36,18.73,6.81,,5.96,10.21,9.79,42.98,,8.09,8.51,5.96,,19.511111,10.061111,29.655556,0.79375,,4.055556,36.201976
US_NM_35028,2021-06-07,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,532,6,28,10721,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-21,,-50,,7.71,7.14,13.99,9.13,4.57,5.71,,9.42,,7.14,9.13,,4.28,,4.85,4.85,4.85,23.12,5.71,6.57,4.57,6.57,,41.39,,5.42,4.57,,,19.572222,9.05,29.744444,0.1524,,1.265432,31.556907
US_NM_35028,2021-06-08,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,532,6,433,11154,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-13,,-53,,9.01,,15.62,9.91,6.61,6.61,,6.01,4.81,5.41,9.61,6.61,8.71,,,5.41,9.61,27.04,8.41,6.91,,6.01,7.81,36.05,4.21,5.41,8.11,,,20.988889,9.011111,29.85,0.0,,-7.987654,15.630809
US_NM_35028,2021-06-09,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,532,6,0,11154,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,-49,,8.82,,10.95,7.0,6.08,6.08,,10.35,,,8.82,,6.39,8.21,,,8.21,15.21,6.08,5.48,,,6.69,39.55,5.78,7.91,6.39,,,20.683333,8.433333,30.816667,0.0,,-12.45679,11.722411
US_NM_35028,2021-06-10,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,532,6,42,11196,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,-54,4.9,6.43,4.29,17.16,8.58,,4.9,5.52,6.74,4.29,6.74,10.11,4.6,4.9,,,,8.27,25.43,7.66,9.19,,,4.29,40.76,,8.58,9.19,,7.05,21.144444,8.012346,32.272222,0.0,,-11.388889,11.533564
US_NM_35028,2021-06-11,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,2,0,534,6,39,11235,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,-48,,7.26,5.19,18.68,6.57,,6.22,,8.65,,8.65,10.72,,,,,,5.88,17.98,8.99,6.92,,6.57,6.57,44.96,,5.88,11.76,5.53,,23.08642,9.419753,32.561728,0.0,,-10.083333,11.266731
US_NM_35028,2021-06-12,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,534,6,5,11240,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-8,,,,6.49,,13.91,8.81,,,,10.66,,,9.27,,7.42,,,9.73,9.27,27.35,,10.2,,,12.98,55.63,,9.27,8.81,,,22.061111,10.955556,32.155556,0.0,,-3.796296,22.1782
US_NM_35028,2021-06-13,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,534,6,116,11356,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-3,,,,10.13,6.61,14.54,7.93,7.49,,,,,9.69,10.57,,7.49,,7.05,,6.17,19.39,11.46,,,6.17,,41.85,,,,6.17,,23.372222,13.633333,32.583333,0.9398,,1.493827,28.442435
US_NM_35028,2021-06-14,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,534,6,16,11372,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-15,,-49,,10.58,5.14,17.23,10.58,9.98,5.75,4.54,8.16,4.84,6.95,10.58,4.54,6.35,,,,10.28,22.07,6.95,9.98,5.75,,9.07,40.21,,8.16,7.86,4.84,4.54,23.705556,12.711111,33.038889,0.0,,-1.703704,23.288474
US_NM_35028,2021-06-15,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,535,6,39,11411,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-15,,-49,,5.46,10.63,13.5,5.46,6.61,7.18,4.31,5.17,,5.74,6.03,5.17,5.74,,,,5.17,21.54,8.62,11.2,6.32,,6.03,40.78,4.88,11.78,5.46,5.74,8.9,23.861111,13.05,33.4,0.0,,1.475309,27.062235
US_NM_35028,2021-06-16,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,535,6,108,11519,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,-51,,8.67,4.62,11.84,7.51,8.96,7.8,,,,4.62,9.24,5.2,5.49,4.33,,4.04,,19.36,7.22,7.22,4.04,,5.78,40.16,4.62,6.36,4.62,4.33,6.36,23.518519,12.419753,33.839506,0.6985,,1.770833,24.834345
US_NM_35028,2021-06-17,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,535,6,37,11556,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-16,,-51,,6.75,4.99,11.45,7.34,4.41,5.58,,4.7,,4.41,7.05,5.58,4.7,4.7,,5.29,7.05,22.61,5.87,4.7,,4.7,7.93,37.0,4.11,6.46,8.22,,4.99,25.2,15.55,33.211111,0.0,,2.524691,23.872424
US_NM_35028,2021-06-18,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,1,536,7,44,11600,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-18,,-45,,8.37,8.0,13.46,7.28,8.37,9.82,,,,,7.64,,5.46,,,8.0,8.73,23.28,8.37,11.64,,6.91,,38.56,,8.73,7.64,,,24.15,13.961111,32.833333,1.0922,,0.981481,22.64162
US_NM_35028,2021-06-19,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,536,7,24,11624,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-12,,-30,,,9.68,12.9,,6.91,,,9.22,,,9.22,,,,,,,18.43,9.68,8.29,,,7.83,40.09,,,,,,23.538889,14.255556,32.188889,0.5715,,2.302469,25.800559
US_NM_35028,2021-06-20,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,536,7,47,11671,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,,,6.87,10.53,13.73,9.61,,,,6.41,,9.15,10.53,,10.07,,,,,19.22,,9.61,,9.61,,43.02,7.78,12.81,,,,23.907407,13.481481,33.401235,0.127,,3.826389,27.885077
US_NM_35028,2021-06-21,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,537,7,13,11684,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-16,,-50,4.33,9.28,6.18,11.13,9.28,6.49,6.18,4.64,7.42,4.64,8.35,9.89,,7.42,8.04,,,6.8,21.95,5.88,10.51,,,6.49,42.98,4.33,9.59,5.26,4.33,,23.266667,14.633333,31.477778,0.0,,4.82716,32.457631
US_NM_35028,2021-06-22,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,537,7,10,11694,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-15,,-50,,10.2,5.25,17.0,6.8,9.58,7.73,,6.8,4.95,6.18,8.34,,6.49,,,,10.82,25.96,8.96,6.8,,,8.34,37.09,,4.95,7.73,,4.33,20.827778,11.788889,32.516667,0.0,,7.444444,41.474035
