location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19101,2021-05-09,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-1,0,1323,35,66,5664,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,15.78,7.89,9.99,,26.3,11.57,38.39,11.04,8.455556,4.377778,14.75,28.2448,5.25,80.60811
US_IA_19101,2021-05-10,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1324,35,36,5700,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-18,8.72,18.31,8.72,7.41,8.28,20.49,9.15,34.87,8.72,11.2,5.25,17.655556,3.556,5.183333,66.72221
US_IA_19101,2021-05-11,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1324,35,22,5722,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-22,,12.73,10.53,9.22,13.17,21.95,7.02,33.8,9.22,11.338889,5.583333,15.755556,0.056444,3.827778,60.295564
US_IA_19101,2021-05-12,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1324,35,22,5744,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-26,8.56,14.87,9.91,8.56,9.46,20.73,7.66,40.56,9.01,10.733333,2.644444,17.544444,0.0,1.038889,51.317254
US_IA_19101,2021-05-13,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1324,35,33,5777,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-22,,17.89,7.16,7.6,8.95,22.36,7.6,34.44,8.95,12.45,3.544444,19.638889,0.0,1.405556,47.077543
US_IA_19101,2021-05-14,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1324,35,26,5803,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-16,9.59,15.52,,9.13,9.59,21.46,,38.81,7.3,13.85,6.394444,20.872222,0.0,2.111111,45.136185
US_IA_19101,2021-05-15,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1324,35,109,5912,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-10,,11.02,8.4,8.92,8.92,27.82,,38.31,,13.594444,10.983333,17.55,7.5692,10.372222,81.289949
US_IA_19101,2021-05-16,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,3,0,1327,35,31,5943,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,7.5,15.51,7.5,9.0,8.0,23.51,,30.01,11.0,14.694444,11.272222,18.966667,3.302,12.861111,88.954258
US_IA_19101,2021-05-17,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1328,35,0,5943,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-19,7.82,16.5,9.55,8.25,7.38,21.71,6.95,38.22,10.86,16.022222,14.627778,18.816667,9.906,15.227778,95.189039
US_IA_19101,2021-05-18,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1328,35,51,5994,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-23,,10.33,13.22,9.92,14.05,23.14,6.61,41.74,8.68,17.216667,15.994444,19.655556,5.7404,16.466667,95.464444
US_IA_19101,2021-05-19,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,2,0,1330,35,11,6005,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-24,12.1,15.98,11.23,,12.96,19.44,8.64,39.31,8.21,20.277778,17.977778,25.55,4.66725,18.366667,88.924576
US_IA_19101,2021-05-20,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-1,0,1329,35,37,6042,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-23,,11.88,7.92,9.24,14.08,20.68,6.6,41.37,9.68,21.833333,18.994444,26.083333,1.481667,18.694444,82.675284
US_IA_19101,2021-05-21,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1330,35,0,6042,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,,10.4,,8.59,10.4,21.7,,35.26,6.78,22.277778,19.788889,24.588889,0.211667,19.138889,82.81803
US_IA_19101,2021-05-22,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-1,0,1329,35,86,6128,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-8,8.83,12.98,8.31,,11.94,12.46,10.9,28.56,,20.461111,17.577778,23.794444,0.677333,19.066667,91.890455
US_IA_19101,2021-05-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1330,35,17,6145,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,9.12,15.56,,,8.05,17.7,12.34,44.53,9.66,21.8,17.927778,27.916667,1.693333,19.416667,86.480793
US_IA_19101,2021-05-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1330,35,18,6163,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-21,6.57,17.08,7.44,10.07,11.38,27.15,7.01,38.53,7.01,23.227778,18.977778,28.45,0.705556,19.6,80.351816
US_IA_19101,2021-05-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1331,35,17,6180,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-25,8.59,20.18,7.73,8.59,7.73,17.6,9.02,40.36,13.74,23.011111,20.261111,26.194444,0.181429,19.822222,82.60266
US_IA_19101,2021-05-26,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,3,0,1334,35,20,6200,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-25,10.36,18.46,8.11,9.91,9.01,24.32,11.71,40.98,17.11,22.366667,16.644444,27.8,2.497667,16.35,69.01527
US_IA_19101,2021-05-27,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-2,0,1332,35,42,6242,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-25,,8.95,7.67,,11.93,19.17,6.39,37.91,10.65,19.122222,15.777778,26.172222,1.2192,15.0,77.316154
US_IA_19101,2021-05-28,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,2,0,1334,35,24,6266,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-19,8.72,11.93,,8.72,11.93,26.15,,32.58,11.93,10.05,7.783333,18.288889,4.487333,8.883333,92.601857
US_IA_19101,2021-05-29,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,22,6288,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-18,,16.08,,,9.76,17.23,,29.86,10.34,10.75,5.477778,18.194444,0.03175,4.744444,66.752571
US_IA_19101,2021-05-30,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,12,6300,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,16.2,8.38,,12.29,15.64,11.73,35.76,12.85,13.766667,5.8,20.211111,0.0,6.122222,60.125602
US_IA_19101,2021-05-31,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-2,0,1332,35,0,6300,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-71,8.89,16.21,8.37,9.94,9.41,17.78,11.51,39.22,13.07,15.783333,12.977778,18.95,0.0,11.777778,77.703791
US_IA_19101,2021-06-01,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,2,0,1334,35,84,6384,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-26,,25.12,8.06,7.58,,23.22,9.01,33.17,9.48,16.205556,10.027778,24.505556,0.508,12.55,79.204085
US_IA_19101,2021-06-02,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-1,0,1333,35,9,6393,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-29,8.92,13.62,,,13.15,19.72,11.74,37.09,12.21,19.505556,12.322222,26.394444,0.0,12.888889,65.991775
US_IA_19101,2021-06-03,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1333,35,22,6415,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-30,,20.48,12.11,7.45,11.64,27.0,8.38,38.64,11.17,21.822222,13.811111,29.966667,0.0,12.416667,55.534471
US_IA_19101,2021-06-04,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1333,35,29,6444,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-26,7.75,20.83,7.75,,10.17,27.13,10.17,42.63,14.53,24.261111,16.472222,30.561111,0.0,12.938889,49.627654
US_IA_19101,2021-06-05,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1333,35,52,6496,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-9,9.77,16.66,9.77,,12.64,25.86,16.09,39.65,18.39,25.583333,19.388889,32.183333,0.0,16.516667,57.504496
US_IA_19101,2021-06-06,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1334,35,24,6520,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,18.73,10.71,,11.78,23.02,19.27,32.65,14.99,24.872222,18.483333,30.294444,0.0,18.005556,65.881903
US_IA_19101,2021-06-07,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,19,6539,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-28,8.5,16.55,,,13.41,21.91,9.39,30.86,9.84,25.255556,20.638889,30.111111,0.0,20.411111,74.866247
US_IA_19101,2021-06-08,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,13,6552,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-31,7.81,12.4,,6.89,8.27,19.29,12.4,39.96,12.86,24.688889,19.316667,31.083333,0.0,20.444444,77.609974
US_IA_19101,2021-06-09,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,12,6564,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-33,,12.37,8.71,7.79,,25.66,12.37,35.28,13.29,26.016667,19.388889,32.555556,0.98425,20.466667,71.758093
US_IA_19101,2021-06-10,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,11,6575,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-32,10.08,16.03,12.82,10.54,16.03,26.57,12.82,31.61,11.45,27.35,20.422222,33.988889,0.0,20.416667,66.222678
US_IA_19101,2021-06-11,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,0,6575,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-29,,11.99,11.99,8.15,10.07,23.98,8.63,41.25,7.67,27.866667,21.788889,34.205556,0.0,21.4,68.213589
US_IA_19101,2021-06-12,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1335,35,27,6602,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-12,,17.52,,,9.93,14.6,13.44,33.3,15.77,26.9,21.322222,32.333333,0.1016,19.527778,64.642567
US_IA_19101,2021-06-13,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-1,0,1334,35,20,6622,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,23.81,11.34,,10.77,20.98,11.34,35.15,14.17,24.822222,15.772222,32.927778,0.0,10.994444,42.082587
US_IA_19101,2021-06-14,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1334,35,45,6667,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-28,,22.06,,7.51,17.37,27.23,13.14,42.25,,25.361111,19.744444,31.455556,0.0,13.322222,47.527101
US_IA_19101,2021-06-15,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1335,35,41,6708,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-30,8.75,17.95,6.91,,14.27,22.56,17.49,40.97,10.59,23.905556,14.655556,31.666667,0.0,12.872222,50.374722
US_IA_19101,2021-06-16,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,0,6708,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-31,,8.37,10.23,,11.16,19.06,10.69,44.16,13.02,23.827778,16.294444,30.122222,0.0,11.805556,47.1276
US_IA_19101,2021-06-17,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,22,6730,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-29,,11.22,7.01,8.41,10.75,24.3,7.95,39.72,9.81,26.027778,20.561111,34.627778,0.0,15.927778,53.850134
US_IA_19101,2021-06-18,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,15,6745,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-1,-27,9.13,19.21,8.65,8.65,11.53,24.98,11.05,28.82,13.93,28.272222,24.255556,32.227778,0.4572,21.461111,67.021057
US_IA_19101,2021-06-19,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,24,6769,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-8,,17.93,,,10.41,23.13,12.72,32.96,11.56,25.694444,19.838889,31.977778,13.758333,20.661111,74.704519
US_IA_19101,2021-06-20,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,27,6796,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,10.05,10.61,,,9.49,29.04,11.73,39.09,,23.488889,19.838889,31.144444,9.9568,20.361111,82.975696
US_IA_19101,2021-06-21,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,65,6861,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-23,9.43,17.45,8.49,9.43,7.55,25.0,12.26,35.84,15.56,20.227778,16.122222,26.311111,6.688667,14.366667,69.43406
US_IA_19101,2021-06-22,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,14,6875,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-27,,12.63,11.72,,10.82,19.84,13.98,34.27,10.82,17.7,9.738889,26.605556,0.036286,9.888889,60.609643
US_IA_19101,2021-06-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,12,6887,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-28,,15.42,7.01,7.48,,17.29,11.68,45.79,12.15,21.25,16.522222,28.577778,9.0424,16.444444,74.335012
US_IA_19101,2021-06-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,9,6896,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-24,,15.59,10.25,,10.69,20.49,8.02,35.64,11.14,23.422222,20.133333,27.888889,1.5748,18.322222,73.261937
US_IA_19101,2021-06-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,11,6907,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-21,10.89,19.41,,7.1,,21.3,10.89,32.66,10.41,23.294444,20.983333,27.433333,23.9776,21.922222,92.177057
US_IA_19101,2021-06-26,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,12,6919,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,10.07,17.49,,,8.48,16.96,16.43,41.34,13.78,23.505556,21.155556,27.122222,2.032,21.783333,90.275241
US_IA_19101,2021-06-27,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1335,35,13,6932,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,13.78,9.92,8.82,10.47,28.11,17.64,31.41,19.84,22.672222,19.044444,26.722222,2.576286,20.183333,86.056083
US_IA_19101,2021-06-28,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1336,35,20,6952,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-22,11.2,17.73,,8.4,11.67,24.27,9.33,37.33,8.4,23.455556,20.744444,27.05,0.6604,21.572222,89.458555
US_IA_19101,2021-06-29,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1337,35,4,6956,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-28,,6.76,,7.22,13.53,24.35,10.37,41.49,14.88,23.333333,21.183333,26.433333,6.1468,22.316667,94.143529
US_IA_19101,2021-06-30,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1337,35,46,7002,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-25,6.83,14.57,8.2,,14.57,25.04,12.29,36.88,9.56,23.872222,20.961111,27.883333,1.354667,22.177778,90.561275
US_IA_19101,2021-07-01,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,1338,35,15,7017,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-26,,14.86,10.54,7.67,9.11,30.67,11.02,39.77,13.42,24.572222,19.877778,29.627778,0.536222,20.338889,77.677256
US_IA_19101,2021-07-02,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,3,0,1341,35,6,7023,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-25,8.94,12.92,8.45,7.45,8.45,26.33,14.41,38.26,13.91,22.85,18.022222,28.044444,0.0,18.322222,75.920868
US_IA_19101,2021-07-03,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1341,35,13,7036,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-7,9.19,16.55,,,12.87,23.29,14.1,23.9,11.03,22.683333,16.355556,28.816667,0.0,17.8,74.127639
US_IA_19101,2021-07-04,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1341,35,11,7047,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,9.28,,,,,16.71,14.24,27.85,11.14,24.45,18.261111,30.688889,0.0,19.55,74.347804
US_IA_19101,2021-07-05,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1341,35,0,7047,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-64,,21.8,,,15.65,21.8,17.33,34.1,17.89,26.222222,20.655556,32.0,0.0,21.055556,73.425552
US_IA_19101,2021-07-06,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1341,35,9,7056,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-28,,16.69,7.42,,9.27,27.82,15.3,43.12,20.87,26.383333,20.833333,31.638889,0.0,20.872222,71.95441
US_IA_19101,2021-07-07,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-2,0,1339,35,6,7062,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-27,,16.22,8.8,10.2,16.22,26.88,17.61,35.22,12.98,25.038889,20.783333,30.111111,1.197429,21.055556,78.760808
US_IA_19101,2021-07-08,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,1339,35,12,7074,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-26,,18.38,7.54,,9.43,26.4,16.5,47.14,8.48,21.527778,18.344444,25.45,3.011714,18.677778,84.1328
