location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17025,2020-05-24,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,13.88,17.15,38.39,23.141975,18.166667,29.148148,3.120571,19.54321,80.279565
US_IL_17025,2020-05-25,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-75,19.65,19.65,47.49,23.716049,18.666667,31.283951,3.556,19.944444,79.542565
US_IL_17025,2020-05-26,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-32,17.21,19.97,27.54,24.67284,19.975309,29.154321,0.296333,19.814815,74.578473
US_IL_17025,2020-05-27,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-31,12.26,23.16,40.87,21.209877,19.32716,25.746914,2.159,19.691358,91.256769
US_IL_17025,2020-05-28,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-31,11.91,14.02,39.94,21.854167,18.8125,26.902778,3.81,19.527778,86.755917
US_IL_17025,2020-05-29,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-35,13.69,24.34,34.23,20.701389,17.395833,26.138889,4.783667,16.736111,78.088757
US_IL_17025,2020-05-30,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,17.09,,32.37,18.694444,12.548611,24.194444,2.7305,11.298611,62.223588
US_IL_17025,2020-05-31,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,12.72,16.11,33.91,18.722222,13.090278,24.569444,0.0,11.555556,63.33031
US_IL_17025,2020-06-01,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,11.51,16.88,34.53,19.083333,11.826389,26.472222,0.0,9.715278,54.923258
US_IL_17025,2020-06-02,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-28,16.29,22.66,31.86,23.840278,16.520833,31.604167,0.0,12.409722,49.189657
US_IL_17025,2020-06-03,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,17.35,19.61,30.18,26.030864,19.987654,32.283951,0.0,17.746914,60.648777
US_IL_17025,2020-06-04,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-32,,21.54,36.61,24.777778,20.024691,30.160494,1.0795,20.092593,75.391995
US_IL_17025,2020-06-05,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-31,,20.86,35.54,23.975309,17.290123,31.567901,0.818444,19.734568,77.279209
US_IL_17025,2020-06-06,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,20.96,13.1,34.06,26.703704,19.166667,33.901235,0.0,20.641975,69.516275
US_IL_17025,2020-06-07,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,30.21,29.4,37.56,26.388889,18.660494,32.944444,0.0,14.611111,48.583627
US_IL_17025,2020-06-08,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,14.39,15.11,39.58,25.302469,17.345679,32.166667,0.0,15.358025,54.289887
US_IL_17025,2020-06-09,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,15.02,16.38,38.22,26.339506,22.932099,30.160494,3.338286,21.62963,75.449529
US_IL_17025,2020-06-10,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,14.6,22.24,42.4,26.155556,21.161111,29.255556,1.17475,18.733333,64.293778
US_IL_17025,2020-06-11,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-28,11.09,16.26,46.57,21.144444,14.583333,28.822222,0.0,12.472222,57.891336
US_IL_17025,2020-06-12,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-32,16.97,21.39,43.52,23.527778,14.794444,31.983333,0.0,13.066667,52.173244
US_IL_17025,2020-06-13,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-16,,16.55,40.07,24.244444,16.094444,30.9,0.0,14.911111,56.294501
US_IL_17025,2020-06-14,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,16.95,44.39,21.123457,15.962963,28.493827,2.54,13.796296,63.107688
US_IL_17025,2020-06-15,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,11.55,23.11,43.91,19.62963,12.518519,26.62963,0.564444,9.358025,51.72458
US_IL_17025,2020-06-16,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,21.35,27.98,37.55,21.211111,13.711111,28.761111,0.0,12.85,59.063819
US_IL_17025,2020-06-17,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,11.11,20.74,42.96,22.5,13.994444,29.616667,0.0,13.788889,58.003703
US_IL_17025,2020-06-18,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,3,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-28,18.81,33.85,43.63,23.555556,15.805556,30.983333,0.0,15.672222,61.403802
US_IL_17025,2020-06-19,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,-1,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,11.6,12.33,39.16,25.372222,17.338889,32.65,0.0,16.577778,58.39711
US_IL_17025,2020-06-20,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,12.85,20.56,29.98,26.166667,18.661111,33.516667,0.0,17.861111,60.534188
US_IL_17025,2020-06-21,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,17.86,19.56,42.52,23.511111,20.222222,30.672222,3.3655,19.855556,80.055179
US_IL_17025,2020-06-22,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,16.3,22.41,36.67,24.55,20.022222,30.261111,1.74625,20.8,79.671926
US_IL_17025,2020-06-23,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,17.33,19.5,33.94,22.605556,19.95,27.133333,12.7635,18.766667,79.095922
US_IL_17025,2020-06-24,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,12.12,19.25,40.64,22.6,16.444444,27.866667,1.354667,15.261111,63.652303
US_IL_17025,2020-06-25,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,15.21,21.43,38.02,22.883333,15.183333,30.722222,0.0,15.45,62.98965
US_IL_17025,2020-06-26,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,,12.09,39.28,26.194444,19.472222,32.255556,0.0,18.888889,64.204228
US_IL_17025,2020-06-27,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,15.55,25.92,52.7,25.7,21.7,30.077778,3.20675,21.666667,78.495722
US_IL_17025,2020-06-28,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,28.03,37.63,24.688889,21.5,29.227778,14.19225,22.627778,88.380508
US_IL_17025,2020-06-29,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,13.43,19.8,45.25,26.622222,22.505556,31.827778,1.495778,23.433333,82.72722
US_IL_17025,2020-06-30,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,16.28,26.9,33.98,23.305556,20.572222,29.894444,10.123714,21.222222,88.122875
US_IL_17025,2020-07-01,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,13.73,24.03,35.71,23.294444,19.672222,29.65,14.859,21.1,87.650156
US_IL_17025,2020-07-02,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-34,15.55,24.44,34.07,25.838889,20.488889,32.244444,1.27,22.238889,80.696522
US_IL_17025,2020-07-03,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-55,15.96,22.68,34.44,26.6,20.555556,32.244444,0.4318,20.75,70.417775
US_IL_17025,2020-07-04,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,26.96,27.89,28.82,26.427778,19.994444,33.05,0.4572,20.605556,70.511541
US_IL_17025,2020-07-05,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,16.14,26.34,33.13,27.35,21.427778,33.588889,0.0508,21.816667,71.965362
US_IL_17025,2020-07-06,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-30,12.17,27.92,45.82,26.577778,20.638889,33.077778,0.0254,22.094444,76.506756
US_IL_17025,2020-07-07,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,15.35,27.77,40.92,27.55,21.45,33.805556,0.108857,22.838889,75.592588
US_IL_17025,2020-07-08,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,14.71,25.0,37.5,27.288889,21.805556,33.966667,7.2644,22.833333,76.721975
US_IL_17025,2020-07-09,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,14.77,18.46,42.1,26.377778,21.122222,33.244444,0.084667,22.444444,79.072111
US_IL_17025,2020-07-10,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,2,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,14.33,26.4,32.43,26.933333,22.383333,31.694444,0.0254,21.011111,70.099292
US_IL_17025,2020-07-11,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,5,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,16.36,35.6,40.41,25.827778,18.255556,33.144444,0.0,19.261111,67.187597
US_IL_17025,2020-07-12,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,5,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,28.49,26.86,48.84,23.855556,18.955556,31.366667,8.03275,20.177778,79.965361
US_IL_17025,2020-07-13,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,23.62,19.45,33.35,23.5,16.794444,28.861111,0.0254,17.683333,69.960465
US_IL_17025,2020-07-14,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-28,22.0,32.27,34.48,23.194444,15.372222,31.222222,0.0,17.372222,69.849018
US_IL_17025,2020-07-15,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,,24.57,45.52,24.966667,17.422222,31.722222,1.157111,19.844444,73.320217
US_IL_17025,2020-07-16,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,15.65,25.34,28.32,23.805556,20.055556,29.3,13.800667,20.866667,83.681504
US_IL_17025,2020-07-17,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-28,17.66,26.87,44.52,24.972222,19.25,31.522222,0.635,21.822222,82.744389
US_IL_17025,2020-07-18,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,19.31,19.31,28.09,26.522222,20.711111,32.6,0.028222,22.9,80.601827
US_IL_17025,2020-07-19,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,14.05,23.98,37.2,28.661111,24.461111,33.222222,0.036286,24.116667,76.534849
US_IL_17025,2020-07-20,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,8,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,12.92,35.18,28.72,25.022222,20.855556,31.011111,13.81125,21.966667,83.238878
US_IL_17025,2020-07-21,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,9,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-28,15.63,14.91,35.51,25.894444,21.894444,32.144444,2.06375,23.311111,85.721852
US_IL_17025,2020-07-22,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,9,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,11.5,25.87,33.77,24.194444,21.305556,30.288889,11.65225,22.655556,91.157755
US_IL_17025,2020-07-23,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,9,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,10.78,34.51,26.6,24.916667,21.811111,30.144444,5.3086,22.705556,87.616255
US_IL_17025,2020-07-24,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,9,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-29,,17.09,29.72,25.1,19.438889,30.638889,0.0508,21.461111,80.332421
US_IL_17025,2020-07-25,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,9,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,15.7,33.04,25.788889,19.638889,32.316667,0.0508,21.9,79.202278
US_IL_17025,2020-07-26,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,9,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,19.25,37.71,27.027778,21.505556,32.405556,0.3556,23.477778,81.011925
US_IL_17025,2020-07-27,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,10,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,14.65,28.6,46.03,26.427778,23.188889,31.094444,3.0988,23.855556,85.840192
US_IL_17025,2020-07-28,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,10,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,11.92,23.85,37.17,25.261111,20.655556,30.016667,2.624667,20.927778,76.997293
US_IL_17025,2020-07-29,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,10,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,15.32,35.02,41.58,23.911111,17.127778,31.822222,0.254,20.416667,80.919423
US_IL_17025,2020-07-30,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,12,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,11.58,20.99,32.58,24.394444,21.722222,28.972222,11.58875,23.305556,93.691723
US_IL_17025,2020-07-31,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,12,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,10.91,29.1,41.46,22.080247,20.259259,25.734568,24.47925,21.376543,95.807168
US_IL_17025,2020-08-01,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,13,0,,,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,13.06,17.14,44.09,19.905556,18.455556,21.794444,5.842,19.205556,95.777109
