location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01053,2021-07-16,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,8,0,4088,82,15,7977,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,12,-14,6,,6.14,7.43,8.72,,6.14,12.92,9.37,6.14,,,10.98,32.62,8.07,7.11,7.11,41.98,11.63,6.78,26.394444,22.605556,32.361111,2.427111,22.54321,78.308053
US_AL_01053,2021-07-17,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,6,0,4094,82,1,7978,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,6,18,-11,,9.12,8.03,7.66,8.03,8.39,8.03,10.94,6.57,10.21,5.47,,,25.9,6.57,12.4,8.76,45.23,12.4,,27.027778,23.238889,32.588889,1.905,22.771605,76.371422
US_AL_01053,2021-07-18,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,6,0,4100,82,18,7996,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,10,,-7,,5.93,10.37,15.56,7.04,6.3,,11.49,8.89,13.71,,,7.04,31.12,5.56,15.93,,48.91,12.6,6.67,26.116667,22.85,30.5,2.413,22.981481,81.974169
US_AL_01053,2021-07-19,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,9,0,4109,82,13,8009,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,8,-11,6,7.31,6.36,16.21,7.94,9.21,6.04,13.35,6.36,6.67,7.31,,10.49,29.55,8.26,14.94,8.58,45.76,7.94,5.72,26.427778,23.533333,30.85,4.54025,23.432099,82.869883
US_AL_01053,2021-07-20,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,10,0,4119,82,0,8009,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-2,18,-12,6,6.3,7.88,16.71,5.99,7.57,5.67,11.35,4.41,6.93,6.93,,8.83,33.41,6.93,7.25,4.73,51.07,11.35,,25.7,23.122222,29.572222,16.453556,23.283951,85.613554
US_AL_01053,2021-07-21,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,19,0,4138,82,24,8033,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,12,23,-10,4,5.59,5.92,17.42,7.89,7.89,4.6,10.85,6.25,11.5,5.59,,14.13,32.21,7.56,10.19,9.2,47.0,8.22,9.86,27.135802,23.567901,31.703704,8.325556,23.534722,79.47498
US_AL_01053,2021-07-22,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,9,0,4147,82,15,8048,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,3,18,-12,3,5.94,4.62,17.15,7.58,7.25,6.6,9.23,6.27,10.22,7.25,,14.18,30.34,4.95,6.6,6.6,48.15,9.56,8.24,29.727778,25.838889,34.333333,2.8956,24.055556,70.630314
US_AL_01053,2021-07-23,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,15,0,4162,82,0,8048,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-5,14,-9,6,6.32,7.32,14.3,7.32,5.65,6.32,10.97,6.98,9.98,4.99,5.65,11.31,36.58,7.98,10.64,4.66,40.24,9.98,9.31,29.672222,25.494444,34.8,0.1778,24.135802,71.282753
US_AL_01053,2021-07-24,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,29,0,4191,82,12,8060,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,13,-3,,,9.49,12.15,6.83,5.31,,10.63,9.49,7.59,,6.07,13.29,36.82,5.31,9.87,,43.66,6.45,6.83,27.977778,24.288889,33.088889,0.0254,23.845679,77.424319
US_AL_01053,2021-07-25,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,9,0,4200,82,24,8084,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,9,,-10,,7.39,8.13,10.72,7.76,6.65,5.17,14.41,,10.35,,,9.98,40.66,5.91,10.72,5.91,47.68,9.24,6.65,28.895062,24.395062,34.179012,2.060222,23.840278,73.232363
US_AL_01053,2021-07-26,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,20,0,4220,82,14,8098,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,3,14,-8,7,,12.09,14.7,,7.51,7.84,10.13,6.54,13.4,7.84,,10.46,32.67,5.55,10.46,,48.68,9.47,10.46,29.716667,24.316667,35.45,0.0,23.716049,69.317174
US_AL_01053,2021-07-27,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,32,0,4252,82,6,8104,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-1,25,-10,6,7.91,8.9,15.49,8.9,6.59,,13.18,6.92,10.55,4.94,,15.16,38.89,,13.84,5.6,44.82,11.87,9.23,29.677778,25.016667,35.061111,0.5842,23.839506,70.091702
US_AL_01053,2021-07-28,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,26,0,4278,82,34,8138,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,6,20,-13,5,6.53,5.23,14.37,8.17,5.55,8.82,20.58,7.84,11.43,7.19,4.57,12.09,36.59,5.23,9.47,9.8,42.47,8.17,4.9,27.705556,24.227778,34.366667,11.303,23.87037,78.920195
US_AL_01053,2021-07-29,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,41,1,4319,83,0,8138,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,17,-9,4,,5.46,15.73,5.78,7.38,5.78,13.48,6.1,14.44,,5.78,9.95,29.85,,10.91,4.81,39.48,10.91,5.78,27.961111,23.166667,35.366667,17.187333,23.364198,75.16782
US_AL_01053,2021-07-30,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,4319,83,34,8172,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,3,17,-11,6,4.63,5.96,13.24,7.28,6.95,9.27,16.88,5.63,14.57,4.97,,10.59,29.8,7.95,9.6,6.62,45.35,9.93,9.27,29.55,24.711111,35.15,4.4958,24.5,73.667866
US_AL_01053,2021-07-31,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,73,0,4392,83,1,8173,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,18,3,,10.02,,12.98,7.05,5.56,,12.61,7.05,7.05,5.56,,10.02,34.13,7.79,8.16,5.56,42.29,6.68,6.31,29.661111,24.844444,34.866667,0.4826,25.141975,75.61528
US_AL_01053,2021-08-01,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,21,0,4413,83,17,8190,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,15,,-1,,,8.49,12.55,,5.91,6.64,12.92,7.38,15.14,7.75,5.17,7.75,32.49,7.75,9.97,,32.49,7.01,7.38,28.455556,23.294444,35.233333,12.8016,23.592593,74.175671
US_AL_01053,2021-08-02,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,25,0,4438,83,1,8191,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,4,19,-11,7,8.48,7.85,13.19,5.97,5.65,,16.96,7.54,10.99,6.28,5.03,14.45,34.55,7.22,9.74,5.34,40.2,10.99,6.28,28.088889,23.866667,33.605556,0.889,23.888889,77.178173
US_AL_01053,2021-08-03,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,72,0,4510,83,41,8232,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,12,41,-10,4,5.42,6.69,9.24,9.88,5.1,6.69,17.85,13.71,13.39,5.42,5.1,11.16,37.93,7.33,12.11,,35.38,7.65,5.42,25.55,22.988889,30.494444,19.2278,22.654321,83.325492
US_AL_01053,2021-08-04,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,65,0,4575,83,13,8245,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,10,26,-14,5,9.64,6.75,19.28,7.07,7.39,6.43,11.89,9.64,8.04,4.5,5.46,10.93,31.17,5.46,10.28,,43.39,8.36,4.82,26.361111,23.483333,31.288889,3.951111,23.240741,82.320383
US_AL_01053,2021-08-05,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,30,0,4605,83,9,8254,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,3,23,-12,4,,10.06,10.73,9.39,8.05,6.37,15.77,7.72,5.7,,,10.06,29.52,6.04,9.39,5.37,40.93,7.38,6.37,27.133333,23.211111,32.783333,13.3604,22.617284,75.81486
US_AL_01053,2021-08-06,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,49,0,4654,83,30,8284,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-4,13,-10,8,,6.77,17.27,8.47,6.77,,12.87,10.84,6.1,4.74,5.76,7.79,31.84,8.47,6.77,,38.61,9.14,9.14,27.161111,23.283333,32.605556,4.1148,22.160494,73.41833
US_AL_01053,2021-08-07,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,63,0,4717,83,29,8313,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-3,15,-6,,9.22,9.99,12.68,,7.3,,12.68,10.38,9.22,6.15,,11.53,26.9,5.38,13.06,,42.65,11.14,5.38,27.755556,22.683333,32.694444,0.2286,22.598765,72.899397
US_AL_01053,2021-08-08,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,4717,83,1,8314,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,6,,-7,,5.28,10.94,13.96,6.04,8.68,7.55,18.11,6.41,12.07,,,9.43,26.03,5.28,13.58,,40.75,10.56,8.3,28.166667,23.133333,34.022222,1.1176,23.228395,73.887935
US_AL_01053,2021-08-09,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,61,0,4778,83,19,8333,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-2,22,-10,6,,8.78,15.93,8.45,7.15,8.45,20.48,10.07,11.05,4.55,7.8,14.3,30.23,5.85,6.17,7.8,42.58,6.17,9.75,28.6,24.194444,34.244444,0.0,23.876543,74.984794
US_AL_01053,2021-08-10,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,48,1,4826,84,0,8333,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,1,24,-10,6,7.07,10.92,16.38,8.35,4.82,4.82,11.56,7.71,6.42,4.82,5.14,10.28,31.15,7.71,6.74,5.78,43.35,8.99,4.82,28.755556,23.905556,35.077778,0.5334,23.938272,74.51724
US_AL_01053,2021-08-11,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,46,0,4872,84,36,8369,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,7,22,-13,6,5.25,4.92,15.43,10.83,7.55,6.24,16.08,8.53,13.79,,,8.53,33.48,7.88,9.52,,45.62,8.86,10.5,27.355556,22.588889,32.988889,8.6106,22.932099,76.233508
US_AL_01053,2021-08-12,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,70,0,4942,84,0,8369,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-7,12,-12,6,4.53,11.65,20.72,14.24,8.74,,18.45,11.33,12.3,5.18,6.15,8.74,30.75,7.12,11.65,4.53,38.52,8.74,8.09,26.488889,23.033333,31.761111,1.9558,22.679012,78.748865
US_AL_01053,2021-08-13,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,57,0,4999,84,57,8426,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-6,14,-14,6,5.18,8.74,11.01,8.74,6.15,5.83,15.54,9.71,9.71,,9.71,11.66,33.67,,10.04,,40.15,8.1,10.04,27.255556,22.922222,34.133333,4.3942,22.604938,74.912977
US_AL_01053,2021-08-14,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,4999,84,7,8433,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-6,18,-5,,,10.1,16.83,9.72,,5.61,19.82,8.6,9.35,,,9.72,38.14,,11.22,,39.63,8.97,,28.166667,23.394444,34.588889,0.762,23.012346,72.796068
US_AL_01053,2021-08-15,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,88,0,5087,84,19,8452,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,3,,-5,,6.64,7.75,14.76,,6.64,,17.34,5.9,10.7,,5.9,12.91,39.1,5.53,10.7,8.12,41.32,11.44,8.12,26.766667,22.861111,33.216667,2.3876,22.555556,77.080439
US_AL_01053,2021-08-16,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,41,0,5128,84,34,8486,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-1,16,-13,8,5.94,6.26,15.02,6.26,8.45,7.82,21.9,10.01,8.45,,5.0,15.95,38.16,7.82,9.7,5.94,43.8,6.57,7.2,25.355556,23.283333,28.844444,5.6134,22.364198,82.934747
US_AL_01053,2021-08-17,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,53,0,5181,84,10,8496,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,24,-9,5,7.06,8.03,15.41,8.99,8.99,,16.37,12.52,13.48,,6.42,11.56,36.59,8.67,7.06,6.1,40.44,8.03,7.06,27.038889,22.45,33.366667,1.9558,21.623457,71.576725
US_AL_01053,2021-08-18,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,63,0,5244,84,20,8516,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,16,-8,5,5.84,7.79,16.55,7.46,6.49,5.52,18.17,9.41,13.3,,6.17,10.38,35.69,8.11,9.73,8.44,44.45,8.44,7.46,28.3,23.366667,33.722222,0.0,23.617284,74.982032
US_AL_01053,2021-08-19,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,71,1,5315,85,35,8551,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-4,14,-8,4,,8.79,12.69,11.06,,4.56,18.55,9.44,17.57,,4.56,8.13,35.14,7.16,10.41,6.83,42.95,9.76,7.48,28.611111,23.883333,33.972222,0.1778,24.006173,75.378446
US_AL_01053,2021-08-20,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,61,0,5376,85,49,8600,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-12,2,-10,7,,5.09,14.32,7.64,7.0,,13.68,9.87,11.46,5.09,6.37,9.23,30.87,11.46,7.96,,35.96,8.91,4.77,26.927778,23.888889,33.238889,4.191,23.709877,81.887158
US_AL_01053,2021-08-21,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,50,0,5426,85,51,8651,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-5,7,-5,,,,18.94,8.54,,,18.57,,7.43,,6.68,10.77,30.45,6.31,5.57,,37.13,8.54,9.65,26.816667,23.377778,32.861111,11.303,23.524691,81.301573
US_AL_01053,2021-08-22,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,48,0,5474,85,13,8664,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,0,,-7,,,7.77,18.5,9.25,5.92,5.18,14.06,11.47,8.88,5.18,7.4,7.77,32.19,6.29,11.47,5.55,46.63,7.77,6.29,28.305556,24.044444,34.305556,9.0932,23.611111,74.608927
US_AL_01053,2021-08-23,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,26,0,5500,85,59,8723,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-6,6,-8,6,5.9,9.59,20.28,7.37,,,16.22,9.22,8.85,7.37,6.64,7.37,30.6,11.06,10.32,7.37,43.87,8.11,10.32,28.927778,24.588889,34.383333,0.34925,23.962963,74.090931
US_AL_01053,2021-08-24,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,5500,85,63,8786,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-6,13,-6,6,6.18,,16.27,11.71,6.51,6.83,22.45,13.01,6.83,4.55,,12.36,37.73,,10.08,,44.24,10.41,5.21,28.505556,24.233333,34.927778,1.30175,24.04321,76.380587
US_AL_01053,2021-08-25,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,5500,85,16,8802,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,0,13,-10,6,,,13.9,8.85,4.74,7.27,17.69,13.27,9.16,4.74,,10.74,31.91,7.58,10.74,11.69,41.7,11.06,,27.388889,24.216667,32.988889,1.524,24.277778,82.737149
US_AL_01053,2021-08-26,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,56,0,5556,85,53,8855,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-3,15,-8,5,5.33,5.33,15.35,7.21,7.21,,18.17,5.95,6.58,7.52,5.33,10.96,30.7,6.58,9.4,6.26,39.79,9.09,6.89,27.438272,22.962963,33.67284,15.748,22.576389,74.134822
US_AL_01053,2021-08-27,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,23,3,5579,88,115,8970,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-4,10,-7,6,,8.25,17.14,4.76,5.4,5.4,15.55,8.89,4.44,,5.71,11.43,27.61,6.67,7.62,,43.17,7.3,7.93,26.388889,22.916667,32.116667,2.54,22.660494,79.59869
US_AL_01053,2021-08-28,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,40,1,5619,89,0,8970,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,15,-2,,,4.96,14.17,6.02,,,11.34,7.08,6.73,,,10.27,33.3,7.79,8.15,,30.46,8.15,7.08,26.765432,23.123457,32.753086,3.104444,23.305556,80.245091
US_AL_01053,2021-08-29,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,33,0,5652,89,120,9090,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-9,,-15,,,7.26,12.54,4.95,9.57,5.28,14.52,9.9,5.94,9.24,6.93,5.61,32.02,6.27,8.25,,37.96,6.27,6.6,25.981481,24.216049,29.197531,0.60325,23.423611,85.122608
US_AL_01053,2021-08-30,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,25,0,5677,89,68,9158,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-21,-15,-27,17,4.68,8.47,15.2,4.38,,7.6,16.37,9.94,6.72,4.68,5.55,9.06,26.01,,5.84,5.55,47.93,4.09,5.55,25.691358,23.679012,27.67284,18.9865,23.972222,89.230441
US_AL_01053,2021-08-31,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,42,2,5719,91,92,9250,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,7,27,-8,6,,4.23,11.17,7.55,5.74,,12.68,9.66,12.38,4.23,4.23,11.77,31.1,5.43,9.06,8.76,42.27,6.34,4.83,27.716667,24.755556,31.805556,54.468889,24.04321,79.754408
US_AL_01053,2021-09-01,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,54,0,5773,91,40,9290,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,12,20,-8,4,5.18,7.01,12.81,8.23,10.37,8.54,10.37,9.45,14.33,4.58,6.71,13.42,25.01,7.62,10.06,4.88,37.82,8.23,4.27,28.488889,24.844444,33.777778,12.728222,23.981481,75.730989
US_AL_01053,2021-09-02,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,41,2,5814,93,73,9363,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,9,17,-9,3,6.74,7.66,10.72,5.21,5.82,,10.42,7.97,11.64,5.52,5.82,9.5,26.05,7.35,7.66,9.19,38.0,6.13,6.43,26.216667,22.138889,32.261111,5.334,22.32716,78.263739
US_AL_01053,2021-09-03,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,49,2,5863,95,82,9445,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,7,16,-7,3,,5.66,17.3,9.43,,7.55,11.32,7.23,10.69,,4.72,8.18,25.16,5.03,9.12,,37.11,4.4,6.29,26.894444,22.072222,33.044444,1.778,22.351852,75.41833
US_AL_01053,2021-09-04,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,42,0,5905,95,115,9560,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-3,12,-13,,6.45,7.52,13.97,5.37,5.37,,18.26,8.95,10.74,,,8.59,24.35,8.24,10.38,5.37,35.45,,9.67,26.461111,22.111111,32.011111,0.0,21.759259,74.623465
