location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13305,2020-05-30,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-9,2,-13,,9.6,11.03,8.54,,4.98,6.4,10.31,12.45,19.2,8.18,11.74,40.19,6.76,5.33,25.344444,21.694444,31.822222,1.989667,21.666667,80.19753
US_GA_13305,2020-05-31,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,-1,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-7,,-23,,7.39,7.39,8.09,,,,9.5,7.39,24.98,6.33,7.39,39.75,8.09,5.63,27.0,21.872222,33.25,2.483556,19.916667,65.734969
US_GA_13305,2020-06-01,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,3,16,-17,,9.61,9.94,7.62,5.96,5.3,6.96,8.94,6.96,24.51,4.64,5.96,34.45,6.29,10.6,25.983333,22.105556,31.505556,0.0,18.511111,63.726117
US_GA_13305,2020-06-02,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-1,12,-17,,6.3,11.93,6.96,,,,12.26,10.94,22.21,5.97,14.91,42.76,11.93,8.29,24.15,18.633333,29.872222,0.0,15.638889,59.289768
US_GA_13305,2020-06-03,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,9,11,-16,,6.24,17.41,6.57,,6.9,,8.87,9.2,29.24,4.6,12.81,36.8,8.87,7.56,24.061111,17.533333,30.361111,0.0,16.75,63.854576
US_GA_13305,2020-06-04,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-4,3,-16,,8.8,11.73,9.78,9.78,4.56,7.17,8.15,9.78,31.62,10.43,10.11,44.98,9.78,7.82,24.2,19.016667,29.327778,2.95275,19.488889,75.745473
US_GA_13305,2020-06-05,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-4,10,-15,,7.15,16.35,5.45,,8.86,5.11,8.52,5.79,23.84,6.13,12.26,43.59,8.17,,26.011111,21.172222,31.2,7.535333,21.227778,75.306004
US_GA_13305,2020-06-06,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-2,3,-14,,12.45,14.59,7.83,,4.98,4.98,7.83,5.69,20.28,,12.81,38.42,10.67,,26.1,22.555556,30.5,0.0,21.666667,76.837763
US_GA_13305,2020-06-07,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-7,,-26,,6.33,10.19,10.19,4.92,9.84,,9.49,7.38,29.17,,11.6,37.95,10.54,5.97,24.611111,22.666667,28.016667,11.599333,22.0,85.727328
US_GA_13305,2020-06-08,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,2,2,-14,,7.54,10.37,5.03,5.97,,5.03,11.32,7.86,20.12,5.66,8.17,41.18,4.4,,26.4,22.744444,31.744444,16.4592,22.972222,81.627773
US_GA_13305,2020-06-09,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-6,10,-19,,5.2,12.24,8.57,8.26,5.51,5.2,11.32,11.01,28.15,5.2,12.54,41.91,8.57,6.42,25.722222,22.477778,32.661111,1.6256,22.833333,84.184643
US_GA_13305,2020-06-10,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-5,2,-17,,,13.26,7.26,6.32,5.68,7.26,10.11,6.0,24.0,6.32,12.0,43.26,8.21,9.47,26.194444,22.766667,31.905556,14.5796,22.833333,82.206458
US_GA_13305,2020-06-11,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,1,9,-18,,13.4,11.16,8.61,,5.74,,11.16,6.7,16.91,5.1,10.85,39.23,6.38,5.1,28.177778,23.855556,33.133333,0.0,22.444444,71.540759
US_GA_13305,2020-06-12,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-10,0,-19,,5.53,10.08,9.1,5.2,,6.17,7.48,6.5,16.58,5.2,9.1,36.08,7.15,6.83,26.477778,22.7,31.988889,5.7404,22.822222,80.474502
US_GA_13305,2020-06-13,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-1,3,-4,,4.92,9.84,5.27,,,7.38,8.78,5.97,21.08,5.27,10.89,41.8,8.43,4.92,24.733333,21.933333,30.066667,4.1275,20.405556,77.316448
US_GA_13305,2020-06-14,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-7,,-15,,8.78,12.65,6.32,8.08,,5.62,7.73,9.13,25.29,,9.48,38.99,12.29,7.38,24.461111,19.65,30.033333,0.127,18.194444,68.646809
US_GA_13305,2020-06-15,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,5,8,-15,,7.84,13.07,7.19,7.84,5.56,8.82,11.44,8.5,29.74,7.19,11.44,42.82,8.17,6.54,23.6,19.383333,29.205556,0.0,17.838889,70.453223
US_GA_13305,2020-06-16,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,0,6,-18,,4.8,9.29,5.76,9.93,5.44,,15.05,15.69,28.5,7.68,6.72,40.98,11.21,7.04,20.861111,18.188889,26.822222,0.0,15.416667,71.170593
US_GA_13305,2020-06-17,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,0,6,-15,,9.43,10.4,9.43,6.5,5.85,6.18,13.01,8.45,24.39,7.8,11.38,41.29,10.4,7.8,21.016667,15.827778,27.133333,0.0,15.155556,69.420986
US_GA_13305,2020-06-18,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-5,1,-17,,8.15,13.69,5.87,8.15,7.5,8.15,7.5,12.39,19.23,6.52,9.78,48.57,7.82,5.87,24.055556,17.072222,30.022222,1.27,18.383333,71.355449
US_GA_13305,2020-06-19,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-6,4,-16,,8.07,8.74,10.42,4.71,5.72,7.4,8.07,9.75,21.52,7.4,9.41,35.3,7.73,8.07,26.728395,20.382716,32.722222,0.28575,20.104938,67.847354
US_GA_13305,2020-06-20,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,0,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-3,5,-13,,9.87,8.04,,6.58,7.68,8.77,6.21,5.12,24.13,,9.5,35.82,8.41,,25.766667,20.361111,32.722222,3.8608,19.694444,69.660537
US_GA_13305,2020-06-21,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-4,,-17,,5.77,11.9,6.49,5.77,,8.66,7.57,8.29,20.56,,13.71,38.95,5.05,5.77,26.805556,20.305556,34.011111,0.366889,20.85,70.310094
US_GA_13305,2020-06-22,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-5,-1,-16,,8.49,17.95,9.46,5.55,5.88,11.1,13.05,11.75,28.07,,13.05,35.25,9.14,5.55,27.977778,21.772222,34.138889,0.9144,20.533333,64.529358
US_GA_13305,2020-06-23,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-2,8,-19,,8.75,16.86,5.51,4.86,6.81,10.7,16.21,9.4,26.9,5.83,13.94,40.52,8.43,6.16,27.172222,22.183333,33.116667,0.0,20.961111,69.268889
US_GA_13305,2020-06-24,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-4,-1,-18,,8.36,13.5,5.14,7.71,9.0,11.89,11.25,10.93,30.21,6.11,11.25,46.6,14.46,7.07,27.438889,22.583333,33.794444,6.096,20.566667,66.317642
US_GA_13305,2020-06-25,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-10,7,-17,,11.1,13.38,11.1,7.51,5.55,11.1,8.16,8.81,31.34,5.22,11.43,39.17,9.14,6.53,26.088889,22.505556,32.294444,2.624667,21.35,75.325364
US_GA_13305,2020-06-26,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-11,7,-21,,7.75,13.48,5.06,5.39,5.06,9.1,12.81,9.78,23.93,,10.45,31.69,8.77,5.73,27.316667,22.255556,33.266667,0.0,20.838889,67.910708
US_GA_13305,2020-06-27,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-6,7,-11,,5.42,11.57,6.51,,6.15,15.19,6.51,8.68,25.31,6.15,11.21,42.3,5.06,6.87,28.394444,22.783333,34.705556,0.0,19.866667,60.471369
US_GA_13305,2020-06-28,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-6,,-20,,,9.23,5.33,,6.04,9.23,7.81,6.75,26.27,7.46,11.71,39.41,6.04,,28.533333,23.388889,35.45,0.4445,20.888889,63.647046
US_GA_13305,2020-06-29,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-2,2,-19,,8.0,14.66,8.66,7.0,8.66,8.0,7.67,8.66,28.33,,14.66,42.99,9.33,,30.1,24.411111,36.055556,0.0,21.955556,62.090574
US_GA_13305,2020-06-30,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,11,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-1,5,-20,,7.46,11.99,7.46,8.43,,9.4,8.75,8.75,30.47,7.13,10.05,33.39,10.7,8.75,29.327778,24.333333,36.255556,1.397,22.105556,65.389721
US_GA_13305,2020-07-01,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,7,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,13,6,-20,,8.69,13.36,6.68,6.01,6.35,11.03,7.68,11.03,26.06,,10.02,37.75,4.68,8.69,27.088889,22.733333,35.011111,1.995714,21.277778,70.751339
US_GA_13305,2020-07-02,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,7,7,-22,,8.96,12.94,6.97,7.96,9.29,8.63,8.29,9.29,30.86,7.96,9.95,43.13,8.63,8.96,27.366667,22.955556,34.95,0.254,20.994444,68.369526
US_GA_13305,2020-07-03,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,9,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,2,11,-38,,7.19,12.22,6.11,,,12.22,,5.03,20.13,,13.3,28.39,10.78,6.11,28.188889,23.088889,34.244444,0.042333,22.244444,70.638366
US_GA_13305,2020-07-04,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,9,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-24,-4,-27,,,13.54,7.17,,,11.55,7.96,6.37,27.48,,11.55,35.04,7.57,10.35,27.294444,22.45,33.311111,0.0,21.922222,72.933494
US_GA_13305,2020-07-05,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-16,,-29,,11.46,14.68,,5.37,,10.02,9.31,9.66,34.37,7.16,10.38,33.65,10.02,7.88,25.655556,21.555556,32.361111,2.963333,21.911111,80.131683
US_GA_13305,2020-07-06,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,10,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-6,-3,-24,,9.56,18.48,6.05,,5.42,13.38,10.52,12.74,38.87,5.1,13.06,40.15,10.83,6.69,25.566667,22.683333,31.027778,9.4488,22.661111,84.061277
US_GA_13305,2020-07-07,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,6,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-8,2,-24,,8.84,10.11,6.95,8.21,9.16,12.63,12.95,10.74,31.58,7.26,9.79,45.47,6.0,4.42,26.15,23.877778,30.944444,11.5824,23.438889,85.17785
US_GA_13305,2020-07-08,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-7,0,-25,,10.24,15.03,8.32,6.08,7.04,19.19,12.15,8.0,35.83,9.28,12.15,37.11,5.44,5.76,27.25,24.633333,32.038889,2.286,23.072222,78.039789
