location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51117,2020-06-12,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,226,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,3,23,,19,-25,,,7.9,5.47,5.77,,7.9,,10.94,,6.68,21.57,5.77,8.81,,34.34,9.72,5.17,23.627778,19.166667,28.433333,6.495143,,17.277778,68.353958
US_VA_51117,2020-06-13,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,226,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,8,,,19,1,,5.74,9.45,,,,5.4,,9.45,5.74,6.08,22.95,5.06,9.79,,34.09,10.46,5.06,21.066667,15.7,27.516667,0.0,,13.611111,63.325815
US_VA_51117,2020-06-14,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,226,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,10,,,32,-2,,5.88,14.7,6.21,6.86,5.23,7.19,,6.53,,5.88,23.84,4.9,15.68,5.88,34.3,11.11,6.21,19.746914,13.135802,26.864198,0.471714,,13.259259,66.285475
US_VA_51117,2020-06-15,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,3,0,229,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-12,8,,11,-23,,,13.47,8.49,7.61,4.68,5.27,,6.73,,5.86,29.86,7.61,14.35,6.15,44.2,10.83,7.61,15.833333,13.372222,23.344444,4.934857,,12.972222,83.312071
US_VA_51117,2020-06-16,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,231,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-7,13,,14,-22,,6.41,10.69,4.28,8.25,6.11,6.41,,4.28,,7.33,23.82,8.25,16.19,5.19,36.34,8.55,7.63,14.788889,13.611111,16.427778,19.267714,,14.083333,95.628388
US_VA_51117,2020-06-17,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,231,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-9,14,,15,-25,,4.55,9.09,4.55,6.67,4.85,5.15,4.24,8.49,,8.18,26.07,,6.67,7.27,41.52,5.76,5.76,17.411111,14.372222,21.422222,32.548286,,16.644444,95.295641
US_VA_51117,2020-06-18,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,233,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,4,25,,21,-23,,9.41,11.6,,6.27,,,5.33,9.72,,6.9,26.03,,10.04,7.84,36.38,8.78,6.9,19.574074,14.253086,25.345679,12.304889,,16.91358,84.687915
US_VA_51117,2020-06-19,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,234,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-4,15,,16,-29,,7.5,9.68,7.5,8.43,4.68,5.0,,6.87,5.0,8.43,22.8,8.43,9.68,,37.16,11.87,6.25,21.006173,16.234568,27.580247,0.846667,,18.567901,86.04424
US_VA_51117,2020-06-20,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,234,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,6,,,16,-4,,7.2,10.46,7.2,,5.89,5.89,,8.18,4.91,4.91,18.31,5.56,9.81,6.21,36.63,7.2,6.21,20.728395,16.845679,27.296296,4.148667,,18.580247,87.559793
US_VA_51117,2020-06-21,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,234,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,6,,,27,-2,,8.22,13.36,6.85,5.83,,6.51,,9.59,4.8,5.48,21.93,5.48,13.36,8.91,37.01,10.28,6.17,21.67284,16.296296,29.123457,3.193143,,18.716049,83.409546
US_VA_51117,2020-06-22,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,235,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-1,13,,28,-21,,7.57,8.78,9.69,11.51,6.36,6.06,5.75,7.57,4.85,8.78,28.17,7.88,13.33,,40.59,10.6,9.39,24.493827,18.17284,31.240741,0.0,,20.932099,80.789113
US_VA_51117,2020-06-23,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,237,24,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,6,,,25,-24,,11.01,13.46,6.12,,4.59,5.2,8.87,12.23,5.81,13.15,23.24,6.42,15.9,4.59,38.22,11.93,7.95,24.598765,19.611111,30.771605,0.0,,20.364198,77.428762
US_VA_51117,2020-06-24,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,2,237,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,4,25,,27,-21,,9.99,9.99,5.31,8.12,,6.25,4.37,11.24,,8.12,25.91,4.68,11.87,,42.46,9.68,6.87,24.679012,19.679012,29.746914,0.471714,,18.567901,69.000258
US_VA_51117,2020-06-25,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,238,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,5,20,,23,-20,,6.83,7.14,,5.59,5.28,11.18,7.46,7.77,5.59,8.7,32.62,5.9,16.15,6.21,40.7,8.39,9.01,23.04321,18.901235,28.635802,0.0,,19.364198,80.029623
US_VA_51117,2020-06-26,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,238,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,4,17,,27,-23,,8.24,11.41,5.71,6.34,4.44,7.29,9.83,6.97,7.92,9.19,30.75,,13.0,6.34,38.04,10.78,7.61,23.475309,16.759259,30.166667,1.4605,,17.537037,69.453212
US_VA_51117,2020-06-27,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,240,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,7,,,29,-2,,6.93,13.2,6.6,4.95,5.94,6.93,6.93,7.59,,9.57,28.37,,14.52,6.27,34.97,6.93,9.24,24.222222,16.506173,31.253086,0.254,,18.185185,69.220766
US_VA_51117,2020-06-28,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,240,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,10,,,41,-2,,8.32,17.6,5.76,6.08,5.12,7.68,7.68,5.44,,,25.92,4.48,12.16,7.04,36.48,14.4,8.0,25.117284,18.728395,30.765432,0.0,,20.098765,73.923925
US_VA_51117,2020-06-29,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,240,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,2,17,,28,-21,,7.94,14.97,4.58,4.28,4.89,4.58,4.89,8.25,5.19,8.55,27.19,4.89,13.75,,33.3,13.75,7.33,25.376543,20.209877,31.5,0.677333,,20.04321,72.540787
US_VA_51117,2020-06-30,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,240,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,7,,,32,-22,,7.06,20.25,6.14,5.52,,8.28,7.67,7.67,7.06,9.2,23.32,5.22,12.89,8.59,40.5,11.97,7.67,24.938272,19.388889,31.549383,0.0,,20.45679,76.459785
US_VA_51117,2020-07-01,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,242,26,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,14,32,,42,-22,,6.29,11.68,6.89,,,5.69,,7.79,5.09,6.29,26.36,,14.98,6.89,33.85,11.98,6.89,24.641975,19.240741,31.549383,2.413,,20.814815,79.443291
US_VA_51117,2020-07-02,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,4,2,246,28,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,31,46,,47,-25,,,10.17,7.09,9.25,8.32,,,6.78,,8.63,21.88,4.32,11.4,,32.98,8.63,,24.098765,18.524691,30.901235,9.869714,,19.333333,74.914957
US_VA_51117,2020-07-03,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,248,28,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,26,47,,37,-45,,9.19,15.01,4.59,9.19,8.88,6.13,,6.13,,5.51,26.03,6.13,16.23,4.29,39.2,13.48,7.96,25.030864,17.41358,33.104938,0.762,,18.796296,68.585817
US_VA_51117,2020-07-04,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,248,28,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-4,,,3,-10,,5.25,15.1,11.81,6.89,7.22,4.59,4.59,6.56,,6.89,22.64,,13.13,,32.49,12.8,,26.197531,18.271605,33.635802,0.0,,20.351852,70.541687
US_VA_51117,2020-07-05,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,248,28,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,13,,,57,-9,,9.66,12.77,7.17,7.17,,7.48,,6.23,5.92,8.41,31.15,6.85,15.89,5.61,43.92,13.08,12.77,25.580247,19.969136,32.95679,0.508,,21.623457,78.979013
US_VA_51117,2020-07-06,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,249,28,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,7,25,,45,-29,,6.59,11.08,,6.89,4.79,7.19,4.49,7.79,4.79,8.99,28.75,,18.57,4.19,41.34,13.48,7.79,25.617284,19.246914,32.364198,0.0,,20.41358,73.14825
US_VA_51117,2020-07-07,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,249,28,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,11,,,19,-23,,7.57,6.66,5.14,6.66,8.78,9.08,,10.89,4.54,7.26,34.5,5.75,12.41,,49.33,13.92,6.96,25.179012,19.530864,31.530864,0.0,,20.993827,77.907155
US_VA_51117,2020-07-08,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,1,250,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,13,29,,16,-24,,7.39,10.46,9.85,8.31,5.54,9.85,,9.54,4.31,6.46,28.93,5.54,11.39,6.16,45.55,10.16,10.46,24.351852,20.246914,31.055556,0.3175,,21.574074,84.711423
US_VA_51117,2020-07-09,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,252,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,12,21,,17,-25,,9.16,15.27,8.86,5.8,5.5,8.55,,8.25,,4.58,25.66,7.94,14.36,5.5,37.88,12.83,5.8,24.969136,20.95679,30.759259,1.820333,,22.277778,85.145892
US_VA_51117,2020-07-10,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,253,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,6,17,,15,-27,,11.57,12.19,5.32,8.13,5.63,8.44,,12.51,5.0,14.07,25.64,5.32,11.88,,34.7,10.0,8.44,25.901235,20.506173,32.5,0.508,,21.561728,77.154244
US_VA_51117,2020-07-11,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,4,0,257,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,9,,,22,-6,,4.55,12.36,,7.48,,5.86,,9.11,5.21,5.53,25.7,5.86,11.71,,34.16,11.06,,26.530864,21.098765,31.975309,13.123333,,20.222222,68.832198
US_VA_51117,2020-07-12,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,257,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,18,,,38,-6,,9.66,14.81,6.12,,,9.02,,4.83,5.15,5.8,34.13,6.76,14.81,,37.03,16.75,,25.123457,17.240741,32.209877,0.0,,18.234568,65.891889
US_VA_51117,2020-07-13,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,5,0,262,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,4,13,,14,-21,,10.01,8.8,10.32,,4.55,5.76,,9.1,,8.8,26.4,10.32,10.92,6.67,42.78,6.07,6.37,25.450617,18.907407,32.234568,0.834571,,20.098765,72.492773
US_VA_51117,2020-07-14,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,263,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,7,,,24,-25,,6.8,14.84,4.64,,4.64,6.8,,6.49,8.65,8.96,27.2,,13.6,,37.09,12.36,4.33,25.933333,19.077778,32.65,0.0,,19.7,68.867493
US_VA_51117,2020-07-15,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,4,0,267,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,8,28,,21,-24,,6.1,13.12,7.02,5.19,7.63,5.19,,9.77,,6.41,30.82,7.33,12.82,5.49,47.61,9.16,5.8,25.851852,18.82716,33.166667,0.0,,20.228395,71.316274
US_VA_51117,2020-07-16,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,269,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,10,24,,24,-22,,6.16,12.93,8.62,5.23,6.77,7.39,5.23,8.0,,7.69,24.31,7.08,14.46,7.08,41.86,7.08,4.92,25.962963,20.04321,32.432099,0.0,,19.969136,70.01935
US_VA_51117,2020-07-17,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,271,29,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,5,21,,23,-29,,6.18,13.91,,5.25,4.94,7.42,5.56,10.2,4.94,8.04,27.5,5.25,12.36,4.94,40.17,10.2,6.8,26.1875,20.416667,34.0,6.604,,21.451389,75.261585
US_VA_51117,2020-07-18,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,1,273,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,11,,,28,-5,,8.56,8.23,10.2,,,5.27,,8.23,5.27,9.88,18.76,4.94,12.84,,34.89,8.23,6.25,26.215278,21.0,34.277778,4.4196,,21.520833,75.598852
US_VA_51117,2020-07-19,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,4,0,277,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,17,,,26,-7,,4.5,11.58,6.44,7.08,6.76,7.08,,7.4,5.47,7.08,21.56,5.47,11.91,6.11,40.22,5.47,8.04,27.583333,21.006944,35.4375,0.0,,21.659722,70.260029
US_VA_51117,2020-07-20,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,3,0,280,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,5,20,,18,-25,,4.88,11.89,7.93,,,8.23,,7.01,,10.98,30.19,,12.2,6.1,35.68,9.45,7.32,29.263889,22.541667,35.916667,0.0,,21.986111,65.012984
US_VA_51117,2020-07-21,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,281,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,10,,,16,-26,,6.77,12.62,5.85,6.46,4.92,10.46,,9.54,,8.0,27.39,10.77,12.93,4.62,35.7,12.0,8.93,28.791667,22.277778,35.730159,0.0,,21.854167,66.293755
US_VA_51117,2020-07-22,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,283,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,10,29,,17,-22,,6.95,12.31,6.95,5.37,4.42,7.58,6.95,9.79,7.58,6.95,21.78,6.0,10.42,7.26,40.09,12.63,7.26,28.1875,22.048611,35.214286,0.326571,,21.291667,66.344238
US_VA_51117,2020-07-23,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,3,0,286,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,8,20,,21,-23,,8.86,12.84,7.33,,7.95,9.47,4.58,11.0,,7.33,22.92,,12.22,4.28,36.06,7.03,10.7,26.555556,22.358025,34.123457,5.007429,,21.839506,75.635689
US_VA_51117,2020-07-24,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,288,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,6,14,,18,-26,,4.98,11.51,6.84,5.6,7.46,9.02,5.29,11.2,,6.53,24.57,5.91,12.13,4.35,35.76,12.13,7.46,24.791667,22.006944,32.027778,2.159,,21.694444,83.165355
US_VA_51117,2020-07-25,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,5,0,293,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,7,,,23,-6,,4.5,10.29,4.5,4.82,5.79,8.04,,9.64,,7.39,21.21,7.39,6.75,,36.65,6.75,,25.944444,20.284722,33.277778,3.429,,21.125,74.924817
US_VA_51117,2020-07-26,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,294,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,12,,,31,-8,,7.4,12.55,6.11,5.47,4.83,,,6.75,5.15,11.26,22.84,4.83,16.08,5.79,40.53,11.58,5.15,27.475309,20.345679,34.475309,1.044222,,21.320988,69.261625
US_VA_51117,2020-07-27,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,1,0,295,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,2,20,,19,-24,,5.77,14.28,4.86,8.81,4.86,6.99,,7.9,4.86,6.38,19.45,9.42,13.37,7.9,47.1,8.81,6.08,28.358025,21.654321,35.067901,0.0,,21.179012,65.320644
US_VA_51117,2020-07-28,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,297,30,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,3,16,,19,-25,,8.61,12.3,7.99,10.15,7.69,13.22,5.54,7.99,,8.61,30.13,9.84,9.22,7.38,38.74,10.15,7.38,27.611111,22.061728,35.283951,2.3368,,21.475309,69.455439
US_VA_51117,2020-07-29,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,6,1,303,31,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,4,21,,23,-23,,9.24,12.01,9.85,8.62,6.78,10.47,6.47,6.16,,8.31,28.64,6.16,11.09,,38.8,9.55,8.62,25.555556,21.407407,33.253086,5.334,,21.919753,80.530792
US_VA_51117,2020-07-30,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,0,303,31,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,8,18,,19,-23,,9.61,11.78,6.2,12.71,6.82,5.89,6.82,8.37,,10.54,27.58,7.13,9.92,6.2,43.07,5.27,5.27,26.296296,20.95679,33.04321,1.23825,,22.203704,78.317906
US_VA_51117,2020-07-31,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,0,1,303,32,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,9,21,,18,-26,,5.88,12.06,4.33,5.88,8.35,8.35,,8.35,,5.88,18.55,,10.21,,40.2,9.59,5.57,27.314815,22.055556,33.518519,2.431143,,23.185185,78.291428
US_VA_51117,2020-08-01,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,2,0,305,32,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,10,,,27,-6,,6.82,9.1,,8.77,5.52,6.17,,9.1,,5.2,24.69,,6.5,4.87,39.3,4.87,8.77,26.228395,22.407407,32.944444,17.441333,,22.864198,81.812544
US_VA_51117,2020-08-02,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,3,0,308,32,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,16,,,30,-5,,7.36,9.27,7.36,6.71,,8.63,,15.99,,6.71,14.71,,8.95,,41.25,9.91,7.67,26.91358,22.277778,33.450617,0.536222,,22.333333,76.115758
