location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48289,2021-06-09,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1648,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,24,-27,15.5,14.68,33.44,28.294444,24.844444,33.683333,4.445,,24.425926,79.408635
US_TX_48289,2021-06-10,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1648,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,28,-27,14.47,21.7,28.14,28.244444,24.072222,33.338889,0.0,,23.814815,76.786092
US_TX_48289,2021-06-11,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1649,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,38,-32,14.02,26.39,42.07,28.188889,24.583333,32.855556,0.0,,23.555556,75.845667
US_TX_48289,2021-06-12,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1649,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,,,30.77,43.45,27.177778,23.227778,32.216667,0.0,,23.320988,79.221022
US_TX_48289,2021-06-13,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1649,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,,12.58,29.34,35.21,28.516667,23.522222,34.833333,0.0,,23.932099,75.910027
US_TX_48289,2021-06-14,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1649,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,27,-30,23.61,21.33,42.65,29.05,23.988889,35.116667,0.0,,23.888889,73.954353
US_TX_48289,2021-06-15,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-31,,20.23,40.46,29.222222,23.580247,34.91358,0.0,,22.826389,68.380707
US_TX_48289,2021-06-16,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,-32,,16.83,32.86,27.703704,21.444444,34.419753,2.144889,,20.881944,66.728499
US_TX_48289,2021-06-17,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,32,-28,,26.4,32.61,29.055556,23.08642,34.561728,0.0,,22.083333,65.698242
US_TX_48289,2021-06-18,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,53,-28,,18.55,49.76,28.4,22.738889,32.861111,0.0,,19.833333,60.067082
US_TX_48289,2021-06-19,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,42,,13.25,13.25,39.74,27.255556,20.727778,33.588889,0.0,,19.654321,63.123014
US_TX_48289,2021-06-20,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,72,-16,15.84,30.85,41.69,28.488889,23.183333,34.0,0.0,,22.5,69.903641
US_TX_48289,2021-06-21,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,37,-36,11.42,23.6,38.83,28.8,25.694444,33.594444,0.0,,24.08642,75.659918
US_TX_48289,2021-06-22,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-33,,31.36,39.0,25.45,21.933333,30.438889,10.06475,,21.308642,78.162036
US_TX_48289,2021-06-23,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,28,-25,19.73,26.83,50.5,27.45,23.138889,34.1,1.4986,,22.987654,76.454815
US_TX_48289,2021-06-24,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,41,-27,18.98,34.0,35.58,29.366667,25.055556,34.75,0.0,,24.339506,74.376073
US_TX_48289,2021-06-25,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1650,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,42,-27,18.71,27.29,31.19,29.333333,24.972222,34.572222,0.0,,24.049383,73.153048
US_TX_48289,2021-06-26,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,1652,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,46,,23.74,25.5,36.05,29.044444,24.838889,33.966667,0.0,,23.154321,70.601967
US_TX_48289,2021-06-27,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1652,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,,15.15,27.78,37.04,27.438889,23.616667,32.655556,0.0,,23.111111,77.164358
US_TX_48289,2021-06-28,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,44,-31,18.8,29.77,42.3,24.633333,22.488889,28.733333,6.313714,,22.617284,88.598283
US_TX_48289,2021-06-29,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-33,11.68,24.91,42.82,25.816667,23.116667,31.244444,6.821714,,22.783951,83.580745
US_TX_48289,2021-06-30,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,32,-28,,30.94,37.28,26.377778,22.927778,32.444444,0.6858,,22.790123,80.508914
US_TX_48289,2021-07-01,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,36,-29,16.52,31.48,42.49,28.038889,23.088889,33.422222,0.0508,,22.858025,73.403793
US_TX_48289,2021-07-02,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,74,-32,14.68,21.29,35.97,27.522222,24.316667,32.794444,2.685143,,23.703704,79.554737
US_TX_48289,2021-07-03,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,59,,11.54,23.85,36.15,25.405556,23.155556,28.833333,6.604,,22.537037,84.396751
US_TX_48289,2021-07-04,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1653,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,30,,,22.14,42.63,25.661111,22.805556,30.138889,7.845778,,21.203704,76.869282
US_TX_48289,2021-07-05,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1654,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,79,-62,16.88,33.75,37.97,26.611111,23.382716,31.969136,1.27,,22.201389,77.374341
US_TX_48289,2021-07-06,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1654,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-30,11.36,37.1,50.73,25.907407,22.253086,32.382716,14.840857,,22.680556,82.499281
US_TX_48289,2021-07-07,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1655,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,-27,12.71,36.53,33.35,25.950617,21.802469,31.833333,0.85725,,21.944444,78.396042
US_TX_48289,2021-07-08,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,1657,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,45,-30,,28.22,41.95,27.191358,22.814815,32.598765,0.0,,22.284722,74.670152
US_TX_48289,2021-07-09,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1657,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,58,-32,15.98,26.63,29.68,25.259259,22.259259,30.17284,4.064,,22.326389,84.063415
US_TX_48289,2021-07-10,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,6,0,1663,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,50,,,32.23,34.64,27.012346,22.858025,33.549383,2.286,,23.159722,79.441957
US_TX_48289,2021-07-11,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1663,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,78,,,25.96,40.12,26.777778,21.148148,32.012346,4.354286,,23.194444,80.437265
US_TX_48289,2021-07-12,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,1665,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,34,-36,19.04,20.57,52.56,24.388889,20.87037,30.833333,21.336,,21.736111,84.398824
US_TX_48289,2021-07-13,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1666,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-34,,31.65,40.14,25.438889,20.672222,32.461111,13.97,,21.697531,79.361163
US_TX_48289,2021-07-14,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1666,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,40,-33,,30.82,45.46,25.238889,20.444444,32.672222,1.487714,,21.376543,79.136541
US_TX_48289,2021-07-15,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1666,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,40,-32,12.31,26.94,36.94,26.394444,23.433333,32.311111,1.23825,,22.987654,81.547317
US_TX_48289,2021-07-16,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,1668,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,56,-35,,13.04,36.83,27.705556,24.072222,33.177778,1.636889,,23.432099,77.41584
US_TX_48289,2021-07-17,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,4,0,1672,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,43,-13,,34.26,35.93,28.294444,24.088889,33.011111,0.0,,23.407407,74.729877
US_TX_48289,2021-07-18,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1672,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-20,,19.1,52.52,28.488889,23.572222,33.716667,0.0,,23.419753,74.028951
US_TX_48289,2021-07-19,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1672,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,57,-38,14.7,36.37,40.23,26.655556,23.333333,32.522222,1.397,,23.660494,83.533721
US_TX_48289,2021-07-20,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1673,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-31,,33.05,37.66,25.35,21.527778,31.133333,9.9695,,22.228395,82.515854
US_TX_48289,2021-07-21,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,3,0,1676,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,33,-31,,38.46,46.64,26.516667,22.494444,31.761111,1.298222,,21.950617,76.044139
US_TX_48289,2021-07-22,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,6,0,1682,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,36,-29,,31.86,43.99,26.877778,22.205556,32.916667,2.737556,,22.296296,76.683479
US_TX_48289,2021-07-23,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,1683,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,56,-36,,42.91,40.62,27.561111,22.805556,34.15,1.919111,,23.006173,76.242247
US_TX_48289,2021-07-24,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,4,0,1687,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,62,-12,17.04,34.94,34.09,28.627778,24.338889,34.033333,0.1524,,23.253086,72.633812
US_TX_48289,2021-07-25,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1687,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-24,16.7,20.04,33.41,28.12963,23.419753,34.228395,0.0,,23.083333,74.104072
US_TX_48289,2021-07-26,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,12,0,1699,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,39,-32,15.95,29.0,39.15,28.592593,22.777778,34.746914,0.0,,22.569444,69.549978
US_TX_48289,2021-07-27,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,1701,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-30,,34.08,42.6,29.006173,23.12963,35.5,0.0,,22.506944,67.891462
US_TX_48289,2021-07-28,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,5,0,1706,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,34,-29,,35.87,39.05,29.080247,23.839506,34.82716,0.028222,,23.145833,70.357769
US_TX_48289,2021-07-29,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,8,0,1714,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,30,-28,21.37,26.72,41.98,28.240741,23.901235,35.561728,1.80975,,23.381944,74.377822
US_TX_48289,2021-07-30,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,1716,43,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,65,-33,17.23,22.71,35.24,28.691358,24.160494,35.265432,0.03175,,23.673611,74.002223
US_TX_48289,2021-07-31,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,8,1,1724,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,57,-14,23.14,33.05,37.19,29.376543,24.111111,35.037037,0.15875,,23.916667,72.411952
US_TX_48289,2021-08-01,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1724,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-17,13.27,26.54,30.45,29.574074,24.759259,35.512346,0.0,,23.861111,71.286381
US_TX_48289,2021-08-02,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,16,0,1740,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,38,-32,,34.78,38.4,26.572222,24.211111,31.677778,1.778,,23.580247,83.946659
US_TX_48289,2021-08-03,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,5,0,1745,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-31,11.77,35.29,39.71,26.444444,23.611111,31.877778,13.04925,,22.864198,80.598902
US_TX_48289,2021-08-04,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,4,0,1749,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,36,-27,,22.99,42.14,26.866667,22.577778,32.277778,0.0254,,21.512346,72.103062
US_TX_48289,2021-08-05,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,4,0,1753,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,38,-24,,28.0,37.08,26.455556,21.994444,31.122222,0.0,,20.487654,69.700436
US_TX_48289,2021-08-06,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,8,0,1761,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,33,-36,18.44,24.34,41.3,26.505556,21.105556,32.683333,0.0,,20.703704,70.292469
US_TX_48289,2021-08-07,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,11,0,1772,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,43,,,28.44,37.13,27.222222,23.305556,33.272222,0.028222,,22.617284,75.797591
US_TX_48289,2021-08-08,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,1772,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,61,-19,18.37,27.15,40.73,28.790123,24.82716,34.944444,0.677333,,23.458333,72.483993
US_TX_48289,2021-08-09,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,9,0,1781,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,26,-31,,15.22,28.27,29.58642,25.395062,34.839506,0.0,,23.763889,70.812326
US_TX_48289,2021-08-10,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,16,0,1797,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-32,15.58,24.48,32.63,29.727778,25.283333,35.15,0.0,,23.561728,69.418552
US_TX_48289,2021-08-11,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,9,0,1806,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,-31,,24.92,36.69,29.407407,24.308642,35.351852,0.0,,23.694444,71.223129
US_TX_48289,2021-08-12,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,4,0,1810,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,34,-28,12.38,22.7,35.77,29.338889,24.422222,35.211111,0.0,,23.32716,69.926706
US_TX_48289,2021-08-13,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,15,0,1825,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,37,-29,16.24,31.84,31.19,28.838889,23.788889,34.866667,0.0,,22.82716,69.967656
US_TX_48289,2021-08-14,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,7,0,1832,44,0,0,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,,,28.73,42.3,28.261111,23.755556,34.461111,0.0,,23.240741,74.237862
