location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46093,2021-08-06,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2838,31,31,10534,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-14,1,3.64,4.03,6.9,3.83,,5.18,6.33,4.99,,4.41,3.45,4.22,,4.03,17.45,4.03,7.48,,,24.73,,6.9,4.79,6.52,22.511111,14.855556,32.161111,0.2032,,12.076389,52.151142
US_SD_46093,2021-08-07,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2838,31,10,10544,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,3,,3.93,3.93,6.33,6.67,3.08,3.76,4.79,4.28,2.39,5.82,,3.93,,3.93,14.88,2.56,4.62,,3.42,28.56,,6.67,3.42,2.74,21.233333,14.311111,30.311111,31.0515,,12.256944,55.728046
US_SD_46093,2021-08-08,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2838,31,14,10558,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-2,,,3.8,7.9,3.49,3.95,4.4,7.44,2.58,2.43,5.01,,,3.19,,13.21,,4.25,2.73,4.71,26.88,,4.71,6.99,3.19,24.411111,14.116667,35.394444,0.2286,,9.243056,37.525972
US_SD_46093,2021-08-09,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2838,31,0,10558,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-18,1,4.0,6.08,10.82,3.85,3.11,3.7,8.0,2.96,3.26,4.15,2.67,3.7,4.3,4.3,19.71,3.7,8.45,3.56,,26.97,2.96,7.41,6.22,2.96,22.966667,13.005556,35.122222,0.0,,7.909722,36.957561
US_SD_46093,2021-08-10,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2838,31,0,10558,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,2,3.95,3.65,9.58,6.69,2.58,4.11,7.6,3.8,4.11,3.19,5.02,3.04,2.28,3.65,17.64,3.5,7.3,2.28,,26.15,3.5,5.63,6.39,4.87,21.227778,11.127778,32.7,0.0,,4.881944,33.524141
US_SD_46093,2021-08-11,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,29,0,2867,31,22,10580,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-22,2,,4.57,8.19,4.25,3.15,,7.41,2.99,2.36,5.2,3.78,2.36,4.1,3.62,21.9,4.73,6.3,,3.15,26.79,2.99,7.56,6.93,2.68,23.6,11.655556,33.25,0.0,,5.680556,30.295406
US_SD_46093,2021-08-12,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,6,0,2873,31,0,10580,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-22,1,2.52,5.55,9.59,6.89,3.7,4.37,9.59,5.21,,6.73,3.36,,,4.2,23.88,4.54,7.9,,4.04,24.05,2.69,5.72,5.88,3.36,22.033333,13.927778,32.844444,0.0,,5.729167,33.508458
US_SD_46093,2021-08-13,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,2,0,2875,31,39,10619,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,1,,4.87,7.76,3.97,2.71,3.97,6.86,3.25,2.53,6.5,2.53,2.53,3.43,2.53,15.34,4.87,6.14,3.07,,26.71,3.79,6.32,4.69,3.07,20.088889,12.05,29.0,0.0,,3.805556,32.971093
US_SD_46093,2021-08-14,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2875,31,28,10647,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,3,,,5.7,6.52,6.11,5.3,4.28,9.37,3.67,2.85,5.91,3.06,3.06,,3.67,19.35,,7.74,,3.46,27.91,3.67,4.07,7.13,3.87,24.044444,13.555556,34.35,0.9144,,8.409722,36.737843
US_SD_46093,2021-08-15,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,2875,31,10,10657,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-7,,4.27,5.92,10.19,6.64,4.03,4.27,10.19,4.03,5.21,6.16,4.74,4.03,5.69,,22.28,4.27,11.38,,,34.13,4.98,6.4,7.35,,26.1,14.761111,35.588889,0.0254,,9.472222,34.890494
US_SD_46093,2021-08-16,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,11,0,2886,31,7,10664,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-20,3,4.3,5.57,12.65,7.34,,7.09,10.38,5.57,4.3,6.08,4.56,3.54,6.83,8.35,17.72,5.32,6.83,7.59,5.06,43.53,,6.33,4.81,5.06,26.122222,14.894444,36.422222,0.0,,5.458333,26.145255
US_SD_46093,2021-08-17,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,36,0,2922,31,36,10700,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-20,3,4.98,5.77,13.38,4.46,,7.08,11.54,4.72,4.98,6.56,7.08,5.77,4.98,7.08,27.27,7.61,8.39,,6.82,40.65,5.77,6.29,4.46,,28.533333,17.155556,38.894444,0.0,,5.006944,22.427532
US_SD_46093,2021-08-18,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,52,0,2974,31,21,10721,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-20,3,4.77,6.89,7.95,4.77,5.04,,10.34,6.63,,8.48,4.51,5.57,4.51,9.54,19.62,4.77,6.89,3.71,4.24,37.38,,5.83,4.77,4.77,25.694444,15.427778,38.205556,0.0,,7.930556,31.392665
US_SD_46093,2021-08-19,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,26,0,3000,31,26,10747,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-23,3,5.32,6.38,10.64,5.32,5.32,3.72,12.5,6.65,3.99,,6.38,5.05,5.32,5.32,27.65,6.38,6.91,3.99,5.85,38.82,3.72,5.05,4.79,5.32,16.716667,12.294444,27.322222,2.3495,,10.722222,65.926435
US_SD_46093,2021-08-20,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,28,0,3028,31,30,10777,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,27,,-20,3,,10.23,9.68,6.36,5.81,6.36,14.11,7.19,6.08,6.08,5.25,4.15,3.87,5.25,17.15,7.19,4.7,5.53,6.64,32.36,4.42,5.53,5.81,,15.344444,12.5,20.055556,8.551333,,12.715278,81.813958
US_SD_46093,2021-08-21,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3028,31,34,10811,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-16,,5.19,9.52,10.97,8.66,8.95,5.19,15.58,4.33,4.33,6.64,6.06,4.33,,5.48,22.22,6.93,6.35,,,40.4,,4.33,4.33,7.21,14.777778,7.5,24.538889,4.3434,,7.784722,60.997424
US_SD_46093,2021-08-22,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3028,31,12,10823,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-21,,4.38,7.12,12.05,7.94,4.93,,10.68,5.75,4.11,5.75,4.38,,6.57,,19.71,6.57,8.49,3.83,6.02,35.05,5.75,6.02,6.3,,20.855556,13.788889,26.827778,0.0,,7.840278,41.666383
US_SD_46093,2021-08-23,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,58,0,3086,31,33,10856,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-22,2,4.42,6.35,16.02,7.18,4.7,4.7,12.7,8.29,,7.73,5.8,5.52,,6.08,24.86,6.91,7.46,4.14,11.88,36.46,3.87,5.8,5.25,4.14,20.905556,10.044444,33.966667,0.1016,,5.270833,35.127675
US_SD_46093,2021-08-24,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,82,0,3168,31,7,10863,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-22,3,,6.64,9.41,7.75,4.98,5.81,14.95,7.75,6.64,7.47,,6.09,4.15,6.92,25.75,6.09,8.03,4.43,,34.33,5.26,6.37,6.09,4.15,22.833333,12.938889,33.0,0.381,,7.409722,36.316483
US_SD_46093,2021-08-25,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,38,0,3206,31,59,10922,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-25,2,4.11,6.31,13.71,7.95,4.94,6.86,10.15,7.68,5.76,4.66,,4.94,4.11,5.76,21.12,,8.78,,4.39,28.52,,3.84,4.66,,18.022222,11.505556,28.127778,0.141111,,6.3125,45.222127
US_SD_46093,2021-08-26,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,43,0,3249,31,38,10960,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-24,3,6.01,8.36,7.31,6.01,5.75,4.7,10.19,6.01,3.92,6.01,4.7,4.96,,4.18,24.55,5.49,8.88,,5.22,36.3,3.92,3.92,7.57,5.75,19.85,12.227778,27.361111,0.79375,,12.805556,62.837746
US_SD_46093,2021-08-27,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,52,0,3301,31,15,10975,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,0,4.74,4.74,9.76,8.09,5.02,,10.32,5.3,,7.81,,6.41,,4.46,26.77,9.2,6.97,,,34.58,3.9,6.41,6.13,,18.633333,12.316667,28.2,9.539111,,13.131944,69.331426
US_SD_46093,2021-08-28,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3301,31,0,10975,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-9,,4.17,6.39,12.51,7.5,4.45,5.0,11.39,6.67,,5.56,,6.67,4.72,5.28,20.29,6.39,6.95,,,34.18,,6.11,6.39,,18.111111,12.272222,26.733333,1.721556,,11.618056,62.350442
US_SD_46093,2021-08-29,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3301,31,146,11121,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-20,,5.71,9.34,11.42,7.27,4.41,6.23,12.46,5.19,3.63,4.41,6.49,6.49,,5.19,21.8,5.19,7.01,5.97,,39.19,,5.97,5.45,5.71,15.572222,6.933333,26.305556,0.635,,6.243056,52.186843
US_SD_46093,2021-08-30,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,34,1,3335,32,10,11131,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,2,,7.85,8.11,5.76,,5.23,12.3,7.85,,6.8,4.71,,4.19,8.64,26.69,5.23,9.42,,3.66,34.55,4.45,8.38,4.45,,21.288889,10.666667,30.416667,0.0,,10.506944,49.747762
US_SD_46093,2021-08-31,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,97,0,3432,32,7,11138,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,2,5.2,6.57,7.93,5.75,6.57,7.39,10.39,7.11,5.2,8.48,3.83,4.38,,7.66,25.44,6.57,6.02,,,32.55,3.83,8.48,7.11,,21.638889,13.694444,30.594444,3.7846,,12.270833,56.237711
US_SD_46093,2021-09-01,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,40,0,3472,32,65,11203,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-23,2,5.75,4.38,13.41,8.48,6.84,4.11,11.77,4.93,5.47,7.66,5.47,6.84,,3.83,27.1,6.57,7.12,,,33.67,4.93,7.94,,4.11,22.066667,16.072222,29.244444,0.0,,13.222222,59.635688
US_SD_46093,2021-09-02,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,43,1,3515,33,33,11236,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-23,1,4.98,,11.63,6.92,4.71,6.09,10.8,6.92,,4.43,5.54,5.81,,8.31,29.35,5.26,6.92,,4.71,37.93,5.54,4.43,6.09,4.71,19.9,15.844444,25.772222,3.0988,,14.340278,69.464778
US_SD_46093,2021-09-03,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,44,0,3559,33,33,11269,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,34,,-29,5,4.41,4.96,8.81,,7.44,,13.49,5.23,4.96,6.61,,4.96,,3.86,25.34,,6.61,4.68,5.78,34.98,,8.26,4.13,,15.716667,11.2,23.783333,2.088444,,11.4375,73.468438
US_SD_46093,2021-09-04,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3559,33,24,11293,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,,6.14,8.19,11.12,7.31,6.44,4.68,11.12,5.85,4.39,5.85,4.39,5.27,,,19.31,4.39,7.02,,,26.33,,4.39,10.24,,14.933333,7.455556,24.911111,3.3528,,9.611111,68.369565
US_SD_46093,2021-09-05,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3559,33,0,11293,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-27,,,5.17,12.07,6.61,4.6,6.61,14.08,5.75,5.17,8.33,6.32,,,6.61,22.41,,10.34,,4.88,35.92,,7.18,6.03,,18.802469,8.074074,30.0,0.0,,7.0,44.88424
US_SD_46093,2021-09-06,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3559,33,0,11293,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-73,16,3.74,6.95,14.96,7.48,6.95,5.61,12.29,6.95,,8.82,5.08,7.48,,5.88,24.05,5.61,9.62,,4.81,33.67,4.01,7.75,4.54,,22.685185,10.839506,33.950617,0.0,,3.865079,29.021233
US_SD_46093,2021-09-07,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,32,0,3591,33,23,11316,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-18,3,4.6,8.93,10.01,9.74,4.06,7.03,11.63,7.03,4.87,7.3,6.49,5.41,5.41,5.14,20.29,4.06,7.03,3.79,5.14,37.06,4.6,4.6,5.14,5.41,20.083333,11.083333,31.522222,0.0,,4.083333,33.529461
US_SD_46093,2021-09-08,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,75,0,3666,33,34,11350,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-17,2,6.33,6.61,15.42,,,4.96,15.14,8.81,4.68,10.19,6.33,5.51,4.68,4.96,24.78,5.78,4.96,5.51,5.78,36.07,,6.06,7.16,4.13,17.3,8.261111,26.211111,0.0,,3.236111,38.108147
US_SD_46093,2021-09-09,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,26,0,3692,33,35,11385,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-18,2,4.37,6.0,7.37,10.92,,4.64,14.74,7.37,4.91,7.37,,4.64,3.82,8.73,28.93,7.1,6.55,6.28,9.55,29.2,5.73,6.82,3.82,,20.0,10.605556,30.272222,0.0,,4.965278,38.540682
US_SD_46093,2021-09-10,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,36,1,3728,34,29,11414,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,33,,-14,1,3.97,7.67,9.94,,,7.1,13.63,7.1,,8.23,5.39,,,5.68,21.29,5.68,7.67,,7.95,34.06,,6.53,4.83,4.83,22.177778,11.555556,33.994444,0.0254,,5.138889,33.043757
US_SD_46093,2021-09-11,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3728,34,32,11446,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-13,,4.71,8.23,13.53,5.0,,4.12,15.59,8.53,,5.59,5.88,,11.18,,24.41,5.88,8.82,,,35.88,4.12,5.0,6.47,5.59,21.627778,13.211111,31.783333,0.0,,8.215278,42.595043
US_SD_46093,2021-09-12,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3728,34,6,11452,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,,4.8,7.21,10.68,5.07,5.07,6.67,13.34,7.74,,8.01,4.54,5.07,,5.87,24.55,5.87,8.01,4.54,,29.89,7.21,7.74,4.8,,18.244444,11.183333,27.305556,0.338667,,8.673611,52.835738
US_SD_46093,2021-09-13,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,38,1,3766,35,0,11452,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-15,3,,4.5,10.32,5.29,,6.08,9.52,5.56,4.23,8.73,6.08,5.56,3.7,8.2,25.4,4.23,5.29,,5.82,32.54,4.23,6.61,4.5,4.23,18.644444,12.083333,26.083333,0.395111,,10.611111,60.00508
US_SD_46093,2021-09-14,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,65,1,3831,36,6,11458,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-17,3,5.71,6.52,13.31,7.88,4.35,4.62,17.39,7.34,5.98,7.88,7.06,,,5.98,27.17,11.14,9.51,4.62,5.16,34.51,,8.42,,,15.938889,8.538889,23.722222,1.806222,,8.347222,58.545508
US_SD_46093,2021-09-15,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,29,0,3860,36,64,11522,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,2,6.82,7.37,10.64,4.91,6.82,4.37,13.65,4.09,6.28,6.55,3.82,4.64,4.37,5.19,25.66,7.37,11.46,,3.82,38.21,,3.82,6.55,,19.027778,9.672222,29.688889,0.7366,,7.097222,45.891755
US_SD_46093,2021-09-16,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,31,0,3891,36,51,11573,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,2,4.59,5.67,12.16,8.38,4.32,6.75,14.59,9.46,4.32,9.46,,5.95,4.86,5.67,25.67,4.59,6.21,,5.13,35.67,,5.95,5.4,,18.65,9.722222,29.077778,0.0,,3.930556,37.828285
US_SD_46093,2021-09-17,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,29,0,3920,36,35,11608,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,25,,-16,0,5.25,4.69,10.49,6.08,,4.14,9.39,5.52,,7.46,,4.42,5.25,6.35,22.92,6.08,4.14,,4.42,33.13,,4.14,5.52,4.97,12.011111,2.588889,23.161111,0.0,,0.666667,44.25783
US_SD_46093,2021-09-18,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3920,36,56,11664,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-14,,4.42,4.98,9.68,4.42,,,9.4,7.74,,4.7,4.15,4.98,4.98,,20.46,7.19,3.87,6.08,,31.79,4.42,5.53,5.8,,21.061111,9.266667,34.055556,0.0,,2.0,28.515248
US_SD_46093,2021-09-19,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,3920,36,8,11672,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-19,,4.84,4.59,14.03,5.36,,5.61,13.77,5.36,4.59,6.63,,,4.08,3.57,21.42,7.14,4.33,,,33.66,6.12,8.42,6.38,4.84,24.094444,14.588889,32.222222,0.0,,4.319444,26.891462
US_SD_46093,2021-09-20,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,17,2,3937,38,25,11697,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-15,4,,7.25,10.88,7.77,4.66,5.7,17.35,9.84,4.4,6.22,4.66,,5.96,8.03,27.2,5.44,4.14,5.96,,33.41,,6.22,4.92,3.88,12.044444,8.788889,23.477778,2.667,,6.590278,66.322137
US_SD_46093,2021-09-21,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,32,0,3969,38,59,11756,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-15,2,4.88,5.15,10.85,5.96,6.78,4.61,14.37,10.57,3.8,4.61,7.05,4.61,4.07,9.22,28.2,4.88,7.59,5.42,,34.98,,7.59,5.42,4.34,10.572222,3.466667,19.227778,1.411111,,2.569444,55.789032
US_SD_46093,2021-09-22,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,25,0,3994,38,24,11780,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-14,1,7.36,6.81,9.54,5.45,4.91,8.45,16.9,8.99,6.81,7.36,4.63,4.09,,6.0,25.07,8.18,7.9,4.09,7.63,38.15,4.63,5.18,5.18,4.09,15.2,5.338889,26.894444,0.0,,-0.638889,33.703437
