location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18165,2021-04-21,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1717,43,,,0,0,0,0,0,0,0,0,0,0,8,16,45,102,57,282,187,273,275,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,740,960,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,2,-15,10.71,,20.15,42.82,2.711111,-0.877778,9.705556,6.773333,-1.098765,76.211769
US_IN_18165,2021-04-22,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1666,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,11,-13,,,27.05,48.16,6.027778,-0.733333,13.072222,0.15875,-1.888889,56.574121
US_IN_18165,2021-04-23,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,0,1670,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,8,-16,,15.11,15.11,43.97,8.627778,1.422222,15.438889,0.0,0.283951,55.694752
US_IN_18165,2021-04-24,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1719,43,,,0,0,0,0,0,0,0,1,1,0,8,16,45,102,57,282,187,274,276,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,742,960,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-7,11.13,,22.95,35.47,11.483333,7.872222,14.716667,0.1905,6.574074,71.523634
US_IN_18165,2021-04-25,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1720,43,,,0,0,0,0,0,0,0,1,0,0,8,16,45,102,57,282,187,275,276,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,742,961,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-9,10.62,10.62,21.24,45.32,10.172222,5.205556,16.161111,0.2286,4.790123,68.962945
US_IN_18165,2021-04-26,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1721,43,,3661,0,0,0,0,0,0,0,1,0,0,8,16,45,102,57,282,187,276,276,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,742,962,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,9,-15,10.14,,19.02,39.93,13.7,3.766667,25.672222,0.0,2.635802,47.398479
US_IN_18165,2021-04-27,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1722,43,13,3674,0,0,0,0,0,0,0,0,1,0,8,16,45,102,57,282,187,276,277,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,743,962,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,11,-14,14.91,11.02,20.1,46.03,21.75,14.988889,28.888889,0.0,9.91358,46.883002
US_IN_18165,2021-04-28,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1723,43,13,3687,0,0,0,0,0,0,0,1,0,0,8,16,45,102,57,282,187,277,277,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,743,963,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,3,-17,16.29,13.15,22.55,38.21,21.183333,17.555556,26.855556,0.4572,16.851852,76.395512
US_IN_18165,2021-04-29,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1674,43,77,3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,15,-11,9.46,,18.91,43.49,16.477778,12.355556,21.216667,21.5646,14.765432,89.085179
US_IN_18165,2021-04-30,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1724,43,38,3802,0,0,0,0,0,0,0,0,0,0,8,16,45,102,57,282,187,277,277,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,744,963,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,22,-13,14.74,,27.37,35.79,14.572222,7.505556,19.816667,3.3528,6.987654,60.119309
US_IN_18165,2021-05-01,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1727,43,78,3880,0,0,0,0,1,1,0,0,1,0,8,16,45,102,58,283,187,277,278,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,745,965,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-3,,,15.42,30.11,13.683333,4.877778,25.605556,0.0,2.981481,48.679521
US_IN_18165,2021-05-02,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1729,43,0,3880,0,0,0,0,0,0,0,0,1,1,8,16,45,102,58,283,187,277,279,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,746,966,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-8,12.63,,19.27,33.89,19.922222,15.266667,25.472222,0.0,11.345679,57.898683
US_IN_18165,2021-05-03,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1732,43,99,3979,0,0,0,0,0,1,0,1,0,0,8,16,45,102,58,284,187,278,279,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,747,968,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,19,-13,10.46,,28.47,44.16,17.155556,14.422222,23.755556,5.1435,15.006173,87.263541
US_IN_18165,2021-05-04,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1735,43,8,3987,0,0,0,1,0,0,0,2,0,0,8,16,45,103,58,284,187,280,279,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,748,970,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,3,-18,,,13.86,47.62,16.311111,12.538889,21.638889,1.834444,14.561728,89.317956
US_IN_18165,2021-05-05,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1736,43,33,4020,0,0,0,0,0,0,0,0,0,0,8,16,45,103,58,284,187,280,279,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,749,970,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,17,-13,,10.75,23.51,36.94,12.072222,7.138889,18.227778,3.838222,6.141975,67.027325
US_IN_18165,2021-05-06,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1738,43,52,4072,0,1,0,0,0,1,0,0,0,0,8,17,45,103,58,285,187,280,279,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,750,971,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,18,-15,9.41,10.04,20.7,40.78,11.3,6.333333,17.661111,0.508,5.123457,66.29915
US_IN_18165,2021-05-07,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1740,43,52,4124,0,0,0,0,0,0,1,0,0,1,8,17,45,103,58,285,188,280,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,752,971,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,26,-9,,,18.84,35.72,11.072222,3.594444,20.216667,2.794,4.037037,62.284963
US_IN_18165,2021-05-08,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1741,43,41,4165,0,0,0,0,0,1,0,0,0,0,8,17,45,103,58,286,188,280,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,753,971,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-1,11.46,,22.93,32.96,9.111111,0.988889,17.394444,0.508,0.771605,55.907634
US_IN_18165,2021-05-09,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,0,1693,43,88,4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-10,10.02,,19.38,34.08,8.516667,5.95,12.683333,17.102667,6.104938,84.462538
US_IN_18165,2021-05-10,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,6,0,1747,43,20,4273,0,0,0,1,1,1,1,2,0,0,8,17,45,104,59,287,189,282,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,2,757,973,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,4,-13,13.76,,16.89,43.79,8.672222,1.244444,16.805556,10.7696,3.82716,71.581901
US_IN_18165,2021-05-11,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1750,43,16,4289,0,0,0,0,0,1,1,0,0,0,8,17,45,104,59,288,190,282,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,759,974,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,3,-12,10.12,12.02,22.77,29.09,10.338889,4.338889,15.4,0.9906,3.512346,62.704903
US_IN_18165,2021-05-12,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1751,43,32,4321,0,0,0,0,0,0,1,0,0,0,8,17,45,104,59,288,191,282,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,760,974,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,15,-14,,11.51,18.55,28.78,9.711111,1.844444,17.022222,0.1778,0.098765,50.951926
US_IN_18165,2021-05-13,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1753,43,43,4364,0,0,0,0,0,1,0,1,0,0,8,17,45,104,59,289,191,283,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,761,975,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,13,-14,12.43,,26.82,35.98,12.183333,3.111111,19.7,0.0,0.574074,44.806395
US_IN_18165,2021-05-14,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1698,43,30,4394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,21,-12,11.99,,15.99,47.3,13.688889,4.061111,21.577778,0.0,1.506173,43.934354
US_IN_18165,2021-05-15,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,1,1754,44,31,4425,0,0,0,0,0,1,0,0,0,0,8,17,45,104,59,290,191,283,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,761,976,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-9,16.82,,17.52,31.53,14.727778,6.744444,21.1,0.0,3.975309,48.622618
US_IN_18165,2021-05-16,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1756,44,39,4464,0,0,0,0,0,2,0,0,0,0,8,17,45,104,59,292,191,283,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,762,977,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-8,,10.8,14.85,31.06,16.794444,10.511111,22.733333,0.338667,9.641975,62.55689
US_IN_18165,2021-05-17,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,0,1760,44,0,4464,0,1,1,0,0,2,0,0,0,0,8,18,46,104,59,294,191,283,279,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,764,979,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,28,-11,12.91,,24.07,39.33,17.361111,14.172222,22.15,21.0058,14.345679,82.303354
US_IN_18165,2021-05-18,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1762,44,13,4477,0,0,0,0,0,0,1,0,1,0,8,18,46,104,59,294,192,283,280,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,765,980,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,6,-9,19.16,,24.55,33.54,18.355556,15.627778,22.888889,5.7658,15.91358,85.536715
US_IN_18165,2021-05-19,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1763,44,13,4490,0,0,0,1,0,0,0,0,0,0,8,18,46,105,59,294,192,283,280,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,766,980,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,2,-10,9.16,10.38,24.43,35.42,20.216667,17.166667,24.122222,1.4986,16.290123,78.110729
US_IN_18165,2021-05-20,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1764,44,31,4521,0,0,0,0,0,0,1,0,0,0,8,18,46,105,59,294,193,283,280,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,766,981,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,19,-5,14.08,,16.64,42.23,23.133333,18.0,28.861111,1.8034,16.537037,66.327718
US_IN_18165,2021-05-21,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1765,44,0,4521,0,0,0,0,0,0,0,0,1,0,8,18,46,105,59,294,193,283,281,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,766,982,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,32,-11,,,19.89,34.64,23.172222,16.95,28.988889,0.0,14.91358,59.652737
US_IN_18165,2021-05-22,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1709,44,50,4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-4,12.76,,13.51,42.04,22.527778,15.855556,29.466667,0.0,14.037037,58.79233
US_IN_18165,2021-05-23,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1709,44,19,4590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-12,21.12,12.27,21.12,21.81,23.527778,16.311111,30.594444,0.0,16.055556,62.887681
US_IN_18165,2021-05-24,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1767,44,4,4594,0,0,0,0,0,1,0,0,0,0,8,18,46,105,59,295,193,283,281,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,767,983,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-11,18.91,,20.13,29.89,25.205556,17.733333,31.322222,0.0,16.061728,56.846343
US_IN_18165,2021-05-25,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1768,44,0,4594,0,0,0,0,0,0,0,1,0,0,8,18,46,105,59,295,193,284,281,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,768,983,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,13,-7,13.98,,,35.87,24.783333,18.588889,31.316667,0.0,16.024691,58.303945
US_IN_18165,2021-05-26,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,0,1713,44,10,4604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,25,-10,13.93,15.2,15.2,35.47,23.322222,18.633333,29.505556,3.6068,17.783951,70.993088
US_IN_18165,2021-05-27,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,1770,44,19,4623,0,0,0,0,0,1,1,0,0,0,8,18,46,105,59,296,194,284,281,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,769,984,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,36,-10,19.92,,25.24,33.87,20.916667,15.144444,27.983333,4.035778,15.783951,72.20761
US_IN_18165,2021-05-28,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1715,44,21,4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,72,-12,12.8,,17.28,33.28,16.355556,10.894444,22.761111,7.874,14.895062,90.415866
US_IN_18165,2021-05-29,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1771,44,32,4676,0,0,0,0,1,0,0,0,0,0,8,18,46,105,60,296,194,284,281,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,770,984,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-4,11.98,,14.98,29.21,11.327778,7.477778,18.305556,8.0772,6.203704,71.008922
US_IN_18165,2021-05-30,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,1772,44,21,4697,0,0,0,0,0,0,1,0,0,0,8,18,46,105,60,296,195,284,281,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,771,984,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-20,17.03,,12.59,34.81,13.438889,5.172222,21.661111,0.2286,4.654321,55.410082
US_IN_18165,2021-05-31,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1720,44,0,4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-67,21.26,,23.45,35.18,16.316667,9.777778,22.294444,0.0,8.919753,61.940657
US_IN_18165,2021-06-01,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1775,44,7,4704,0,0,0,0,0,0,1,0,1,0,8,18,46,105,60,296,196,284,282,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,773,985,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,20,-14,17.84,,13.38,40.89,18.116667,12.833333,23.788889,0.03175,11.222222,64.19366
US_IN_18165,2021-06-02,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1778,44,4,4708,0,0,0,0,0,0,0,0,1,2,8,18,46,105,60,296,196,284,283,210,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,774,987,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,24,-14,,,12.22,39.53,18.361111,15.166667,23.005556,1.834444,14.907407,81.160986
US_IN_18165,2021-06-03,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1725,44,13,4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,39,-7,,,20.01,31.87,21.033333,15.266667,28.211111,4.0894,14.858025,68.415966
US_IN_18165,2021-06-04,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,1728,44,16,4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,48,-7,15.4,,14.67,35.21,23.477778,15.794444,30.644444,0.0762,13.401235,53.612784
US_IN_18165,2021-06-05,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1728,44,13,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,3,16.9,15.21,21.97,33.8,24.055556,16.255556,30.916667,0.0,14.734568,56.267513
US_IN_18165,2021-06-06,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1728,44,13,4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-4,16.44,,22.42,39.61,23.355556,16.955556,29.45,0.145143,17.487654,69.970127
US_IN_18165,2021-06-07,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1728,44,9,4772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,37,-11,17.17,,22.18,35.78,23.872222,19.727778,28.6,1.975556,20.45679,81.36631
