location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22113,2021-02-09,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,3,0,4698,103,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-2,1,-15,3,6.52,5.74,,11.02,9.94,4.97,3.42,4.66,3.1,3.88,4.5,9.01,4.97,4.35,3.1,4.5,7.3,5.59,2.79,5.43,4.66,6.37,5.74,4.66,3.26,9.63,22.36,6.68,3.73,7.92,3.73,5.43,4.35,5.12,39.12,4.35,7.45,4.5,3.88,4.35,4.66,3.26,17.91358,13.098765,24.092593,0.028222,15.618056,86.695919
US_LA_22113,2021-02-10,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,3,0,4701,103,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-3,1,-14,3,4.66,7.87,3.94,8.6,8.89,5.39,3.64,5.83,2.48,2.77,2.92,6.7,2.92,3.35,2.77,7.58,9.76,3.35,3.94,3.35,2.48,5.1,4.23,4.52,4.52,7.72,17.34,5.68,3.35,5.54,4.81,2.48,3.94,5.25,35.85,3.35,4.37,4.23,5.1,3.94,3.5,3.21,19.037037,15.567901,25.154321,0.0,17.173611,88.932085
US_LA_22113,2021-02-11,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,19,0,4720,103,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-10,-6,-17,7,3.83,8.11,,9.44,7.22,3.98,2.95,5.46,2.65,,2.36,9.88,3.98,5.01,2.36,3.83,8.55,2.51,,3.83,2.8,5.16,5.46,3.1,3.24,7.96,18.88,4.28,2.8,6.34,3.1,4.72,3.39,6.05,34.95,2.95,2.65,3.98,5.16,4.57,,2.8,16.024691,7.820988,21.765432,9.615714,14.902778,93.736016
US_LA_22113,2021-02-12,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,14,0,4734,103,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-11,-7,-18,9,4.47,6.63,,6.48,6.94,4.16,4.01,5.24,4.32,,2.47,5.86,2.31,2.93,2.93,3.86,5.55,3.24,,2.78,,4.01,4.01,4.47,3.39,9.56,18.82,4.93,3.08,5.86,,3.39,4.47,2.93,30.85,4.16,4.93,4.78,3.55,4.16,2.16,,4.703704,2.648148,7.493827,28.35275,3.625,92.362289
US_LA_22113,2021-02-13,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4734,103,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-10,1,-11,7,6.57,6.37,5.41,12.36,6.76,4.25,3.28,4.44,4.83,,,10.04,4.44,6.18,3.48,5.02,8.11,4.83,4.06,3.86,4.25,4.63,4.25,3.86,3.48,6.95,16.61,3.67,,4.63,2.9,5.41,5.21,4.06,37.08,,4.63,5.02,4.83,4.06,4.83,2.9,2.518519,0.666667,6.388889,3.991429,0.451389,86.028125
US_LA_22113,2021-02-14,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,6,2,4740,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-16,5,-15,7,5.74,10.18,3.89,9.44,6.29,3.15,,4.44,4.81,,,10.73,5.18,7.4,,4.63,4.81,4.81,,4.81,2.96,4.63,3.15,2.78,3.33,6.48,17.95,6.11,,6.85,,2.78,3.52,3.33,35.53,4.63,6.11,5.37,2.78,,,,1.839506,0.228395,5.012346,0.0,-1.375,78.939617
US_LA_22113,2021-02-15,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,17,0,4757,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-84,-69,-86,33,5.54,6.96,,8.04,6.43,5.0,,5.36,5.71,,4.11,9.29,5.89,4.64,4.82,3.75,7.5,,4.46,,2.5,3.93,2.86,4.82,,5.71,18.75,3.75,5.18,7.86,,4.64,4.46,,33.04,4.11,5.71,5.89,3.57,3.75,3.39,3.39,-1.753086,-3.561728,1.820988,7.62,-3.777778,85.913121
US_LA_22113,2021-02-16,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4757,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-39,-27,-69,25,4.01,7.33,3.84,7.85,7.5,3.31,2.96,4.19,3.66,,,7.33,4.36,5.06,,2.79,8.55,3.31,4.19,3.66,3.84,4.54,4.01,3.49,2.79,7.5,20.76,4.01,3.31,6.8,,3.49,4.71,5.06,34.19,4.19,6.28,5.41,3.66,5.06,,3.84,-4.604938,-8.308642,0.895062,3.584222,-8.895833,72.222967
US_LA_22113,2021-02-17,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,3,0,4760,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-24,-11,-33,14,5.3,8.55,4.62,10.43,9.23,4.28,3.59,5.47,4.45,2.91,3.93,11.8,4.62,6.5,4.62,5.99,8.38,3.25,2.56,5.47,5.81,6.16,5.3,5.81,4.1,9.57,20.01,5.13,,6.67,2.56,3.59,4.96,4.28,37.1,3.42,9.57,7.52,4.1,5.81,5.47,,-0.166667,-3.160494,4.419753,0.254,-1.979167,86.837314
US_LA_22113,2021-02-18,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,8,0,4768,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-10,-11,-27,11,5.36,8.47,2.77,12.1,8.3,4.15,2.94,6.74,,,2.42,8.65,4.5,5.36,2.42,6.57,10.03,4.84,,3.8,,3.29,7.43,3.8,,7.61,23.52,5.36,3.46,8.13,2.94,5.19,4.32,3.8,36.31,4.84,5.53,7.78,4.84,5.36,3.8,2.59,1.95679,-0.080247,4.160494,15.46225,0.784722,91.828213
US_LA_22113,2021-02-19,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4768,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-9,-12,-24,10,4.49,8.26,3.95,10.59,5.92,5.39,3.05,7.0,5.75,3.23,5.03,7.36,3.59,5.21,2.51,5.03,7.54,4.31,4.31,4.85,,4.31,4.85,3.41,3.05,9.7,21.72,6.28,4.13,7.54,,5.21,5.03,6.1,36.98,6.82,6.64,5.39,5.21,3.05,3.23,2.51,1.87037,-1.907407,8.518519,0.028222,-3.013889,69.833191
US_LA_22113,2021-02-20,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4768,105,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,4,-6,-5,5,9.96,6.39,4.32,10.71,6.96,4.51,2.63,3.38,6.2,3.01,4.32,10.34,6.96,6.39,5.64,3.2,5.83,4.51,4.14,4.14,2.82,6.58,5.45,4.14,3.76,6.58,22.37,6.58,3.38,12.6,,4.32,4.32,5.45,40.04,5.83,8.27,7.52,3.76,7.14,5.08,3.95,3.302469,-2.777778,13.759259,0.0,-1.986111,68.01573
US_LA_22113,2021-02-21,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,18,1,4786,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,5,-2,-6,3,7.48,8.9,3.74,13.18,8.72,4.63,4.99,6.23,5.7,5.16,4.63,11.04,2.67,6.05,3.74,4.27,8.01,2.67,,3.56,3.03,4.81,5.88,3.21,3.92,4.99,24.75,3.56,,9.44,,4.81,3.38,4.99,38.64,4.81,6.94,8.37,4.27,5.34,2.49,5.16,10.08642,2.58642,19.160494,0.028222,6.180556,76.512358
US_LA_22113,2021-02-22,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,23,0,4809,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,2,3,-11,4,5.37,7.16,3.13,9.1,7.46,5.22,4.18,5.82,5.37,2.69,2.24,11.78,3.13,6.41,2.98,3.88,10.44,4.62,2.24,3.28,5.82,2.69,5.82,,2.83,9.25,22.97,4.47,3.43,7.61,3.13,4.33,5.37,7.46,32.81,4.77,7.01,5.22,5.52,5.67,,3.43,15.481481,6.932099,20.981481,0.0,8.159722,62.064891
US_LA_22113,2021-02-23,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,-5,0,4804,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,3,0,-12,4,4.54,9.24,,9.84,6.97,4.7,3.79,2.88,4.54,6.06,,7.27,5.3,3.63,4.7,4.39,9.84,2.88,3.33,4.24,5.45,3.33,4.54,2.88,,9.09,19.84,5.91,3.03,7.42,2.27,4.54,,3.94,37.41,4.24,6.82,4.7,4.09,6.51,4.24,3.94,11.567901,2.598765,21.679012,0.0,2.881944,55.250564
US_LA_22113,2021-02-24,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,11,0,4815,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-2,-3,-12,3,8.13,7.68,,12.81,7.08,4.52,4.22,8.74,4.22,2.41,4.52,7.23,3.92,6.18,3.16,3.62,7.83,3.92,2.11,6.33,3.31,4.97,6.48,3.62,4.22,9.94,23.05,6.63,3.77,8.29,3.01,3.46,3.92,5.12,38.57,3.62,5.88,5.57,2.86,4.37,2.56,3.62,13.154321,4.944444,22.425926,0.028222,9.902778,80.863098
US_LA_22113,2021-02-25,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,8,0,4823,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,1,-2,-12,4,6.1,4.27,2.59,10.07,7.93,3.51,4.27,5.34,4.12,3.05,2.75,8.24,3.66,5.34,3.97,4.58,7.17,2.14,3.36,5.65,2.14,4.88,4.42,3.51,3.66,9.92,22.13,3.36,4.12,7.48,2.9,2.75,4.88,5.49,37.54,2.29,5.04,4.58,3.2,6.56,4.73,2.29,18.567901,13.592593,24.444444,0.0,16.118056,85.617069
US_LA_22113,2021-02-26,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,13,0,4836,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,4,-1,-11,3,5.28,6.4,2.24,7.52,5.28,4.64,4.48,4.8,3.04,2.72,3.36,7.36,4.48,3.68,2.72,2.4,9.12,6.56,,3.36,2.4,3.68,5.12,3.2,3.68,8.32,19.85,4.8,3.04,7.84,,4.8,3.52,4.64,32.65,2.4,4.96,6.72,4.8,3.84,4.48,3.36,20.345679,14.932099,25.759259,0.0,17.263889,82.971147
US_LA_22113,2021-02-27,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4836,106,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,6,-1,-6,2,4.5,11.14,,5.86,8.4,5.67,,3.91,3.52,4.3,2.93,9.97,4.89,4.5,2.93,5.28,8.21,5.67,,4.3,2.74,3.71,5.28,5.67,3.52,6.84,19.55,4.11,,8.99,3.71,4.5,4.69,4.89,39.88,4.11,7.43,5.86,3.91,4.5,3.52,3.13,21.41358,18.08642,26.117284,0.028222,19.236111,87.596402
US_LA_22113,2021-02-28,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,24,1,4860,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,9,8,-12,1,5.13,4.95,2.75,10.26,6.96,3.48,3.67,6.42,4.4,3.3,3.12,7.15,4.95,4.58,3.67,6.05,6.78,5.87,,5.68,4.95,6.05,,5.68,4.4,8.8,21.99,3.48,2.57,9.16,2.75,3.85,4.4,3.48,39.96,4.03,5.5,4.4,4.76,3.67,4.4,4.03,22.253086,19.753086,26.277778,0.028222,20.229167,88.778889
US_LA_22113,2021-03-01,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,13,0,4873,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,4,3,-13,3,5.72,8.12,4.21,10.53,7.67,4.82,6.32,5.57,3.16,3.76,2.41,9.03,3.01,3.01,4.66,4.96,9.93,3.16,2.56,4.36,2.71,2.86,4.66,4.66,2.11,8.58,19.71,3.91,4.36,8.28,3.01,4.36,3.31,7.22,35.36,3.31,4.82,5.27,4.96,2.41,3.76,3.31,20.839506,16.333333,26.111111,0.108857,18.694444,88.057928
US_LA_22113,2021-03-02,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,5,0,4878,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-1,-2,-14,6,3.58,8.2,4.17,8.95,10.29,6.41,4.17,5.96,4.77,3.58,4.03,7.16,5.67,5.22,,4.47,11.18,2.09,3.43,3.88,2.24,4.03,5.52,3.73,3.28,9.54,22.51,7.01,4.32,8.2,3.73,5.52,2.83,5.67,36.82,3.43,4.62,6.56,5.52,5.07,5.07,3.58,11.728395,8.438272,16.895062,5.7785,9.201389,84.807285
US_LA_22113,2021-03-03,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,4,0,4882,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,9,11,-12,2,5.09,7.41,3.34,10.61,7.27,4.8,4.65,4.8,2.47,2.76,2.76,8.43,3.34,4.51,2.62,4.8,7.41,3.63,4.36,4.07,2.18,3.34,3.63,3.49,2.33,8.72,21.81,5.82,3.2,5.38,3.05,3.78,2.04,4.51,36.05,3.2,6.25,4.51,4.65,5.23,3.2,2.04,10.061728,5.604938,17.580247,6.293556,4.375,67.979057
US_LA_22113,2021-03-04,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,21,0,4903,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,10,2,-12,2,4.9,5.93,2.08,8.16,12.91,4.3,4.3,4.75,3.71,2.67,3.12,6.83,4.45,3.86,2.37,7.71,7.42,4.9,2.67,4.3,3.41,3.12,4.01,5.93,2.82,10.38,20.47,5.79,2.37,6.23,2.97,4.15,4.15,7.12,32.49,3.12,4.75,6.38,4.75,5.34,6.68,3.71,12.302469,4.5,20.888889,0.028222,5.381944,62.795305
US_LA_22113,2021-03-05,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4903,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,1,-2,-10,3,3.65,6.98,3.02,7.46,6.5,5.08,4.12,5.24,3.33,2.54,2.38,6.66,3.65,3.33,3.65,4.76,7.3,3.97,2.54,4.92,4.6,2.54,3.81,4.6,2.22,5.71,19.67,4.92,,6.35,2.86,4.12,3.81,4.12,36.97,3.17,5.71,3.17,4.28,5.71,3.97,3.17,13.703704,6.598765,21.141975,0.03175,9.0,73.267929
US_LA_22113,2021-03-06,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4903,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,7,2,-11,1,5.86,4.3,4.5,10.56,8.41,4.5,3.91,4.11,,,3.13,8.6,4.5,6.06,,7.04,7.62,3.71,,,4.69,,2.93,2.74,,8.02,22.28,3.32,2.93,8.21,,3.52,,7.04,28.73,2.93,4.69,4.5,,4.3,3.71,3.52,14.530864,8.808642,20.160494,1.74625,7.465278,62.566531
US_LA_22113,2021-03-07,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,11,0,4914,107,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,,9,-11,0,6.66,6.84,4.44,9.44,8.88,3.7,5.37,6.29,3.52,,2.59,10.18,5.0,6.84,3.33,4.07,10.36,3.15,2.77,4.07,3.33,3.7,4.25,,,8.51,19.61,5.37,,9.25,2.77,3.88,4.25,4.44,35.71,3.7,6.29,6.29,5.0,5.18,2.96,2.96,12.524691,5.080247,20.191358,0.282222,-0.479167,40.759548
US_LA_22113,2021-03-08,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,2,1,4916,108,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,2,1,-14,3,5.83,6.44,2.76,11.04,8.89,3.07,3.99,6.75,4.14,2.3,2.61,7.97,3.99,4.29,3.53,5.83,9.2,4.29,3.53,3.22,4.45,3.53,2.61,4.14,,6.59,21.31,5.37,2.15,5.83,3.22,5.21,4.45,4.91,38.02,3.22,5.21,3.53,3.07,5.37,3.99,2.91,12.907407,4.401235,22.388889,0.028222,3.222222,52.042024
US_LA_22113,2021-03-09,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,15,1,4931,109,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,11,5,-15,3,5.14,10.13,4.5,10.93,7.55,5.63,3.54,6.11,4.82,,5.3,7.55,3.38,4.5,3.21,5.79,7.88,3.21,3.54,4.82,3.7,5.63,3.21,3.7,3.21,13.82,21.38,6.27,3.21,4.5,2.41,5.14,4.02,8.52,36.17,3.38,5.63,4.82,2.89,4.5,3.86,3.38,16.259259,7.709877,24.104938,0.0,9.055556,62.408445
US_LA_22113,2021-03-10,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,10,0,4941,109,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,1,7,-13,2,4.09,7.19,2.4,9.44,10.43,5.21,4.09,4.79,3.52,3.24,2.82,6.06,3.38,3.8,3.24,6.34,7.75,5.07,1.97,4.51,3.66,4.23,2.96,3.24,,5.92,19.16,3.52,3.1,4.51,2.4,5.35,2.54,7.19,33.39,2.54,4.65,3.66,5.07,5.21,3.24,3.24,19.574074,13.320988,25.253086,0.0,14.861111,74.343318
US_LA_22113,2021-03-11,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,4,0,4945,109,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,4,2,-12,2,6.49,5.93,2.26,9.6,8.47,5.36,4.8,5.79,3.67,2.4,3.25,6.63,3.81,5.64,,3.81,10.16,2.68,4.23,4.94,2.54,3.95,3.81,3.81,2.12,8.47,18.77,3.53,3.1,5.5,3.39,5.08,3.39,9.74,35.7,3.1,5.64,4.8,4.8,3.53,4.23,3.25,21.117284,16.376543,26.080247,0.0,16.722222,76.177079
US_LA_22113,2021-03-12,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,25,0,4970,109,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,4,2,-14,3,2.9,5.37,2.47,9.58,7.69,3.19,3.63,3.19,2.61,,2.47,5.95,2.32,3.77,3.05,4.64,7.69,3.05,4.21,4.06,3.05,4.35,3.77,3.48,3.34,7.26,13.64,4.21,2.47,7.4,2.9,4.35,2.9,5.08,33.38,2.32,5.37,5.95,3.19,4.93,2.76,2.76,21.450617,17.104938,26.919753,0.0,17.375,77.565337
US_LA_22113,2021-03-13,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,4970,109,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,17,10,-8,0,5.75,7.09,4.79,12.26,6.51,,,5.94,2.68,,,5.56,3.45,3.64,,4.98,8.81,3.64,,5.56,3.64,4.79,4.6,4.21,,6.51,20.69,3.83,,6.13,2.68,6.13,3.07,6.71,37.36,4.02,6.9,3.45,6.51,3.26,5.94,3.45,21.179012,16.432099,26.740741,0.056444,17.416667,79.290279
US_LA_22113,2021-03-14,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,15,1,4985,110,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,,15,-8,-1,4.66,8.25,4.31,7.89,6.82,3.95,,3.77,3.59,3.59,2.69,11.66,4.31,4.84,2.87,2.69,7.36,4.84,2.87,3.95,4.13,3.23,4.31,4.49,2.87,8.61,19.2,2.69,2.51,6.28,3.59,,2.51,7.36,35.88,4.13,6.46,4.84,4.66,3.95,3.77,3.95,21.574074,17.537037,26.882716,0.028222,17.930556,79.763106
US_LA_22113,2021-03-15,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,-5,0,4980,110,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,15,4,-13,2,5.48,6.89,2.67,11.8,8.99,3.79,3.37,7.03,3.37,,2.53,7.87,3.37,2.95,3.37,3.37,7.87,3.79,2.53,4.08,3.79,3.65,2.11,2.67,,8.01,21.36,4.92,2.53,8.15,3.94,3.65,3.09,6.32,38.93,3.94,6.18,6.32,3.23,4.22,2.53,3.37,22.95679,20.395062,27.95679,0.3175,19.722222,82.571397
US_LA_22113,2021-03-16,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,2,0,4982,110,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,15,9,-11,2,3.18,6.36,3.18,10.54,7.22,5.63,4.91,3.75,4.33,5.05,3.03,8.23,3.61,4.62,2.31,5.05,9.1,4.04,3.75,6.64,3.47,3.75,2.89,3.75,3.47,9.68,22.96,5.34,2.6,11.55,2.31,3.32,3.9,5.63,34.81,6.07,9.1,5.49,3.61,4.77,3.03,3.47,23.401235,21.222222,27.135802,0.508,20.368056,83.42785
US_LA_22113,2021-03-17,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,26,0,5008,110,,,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,9,2,-14,5,4.86,4.3,3.47,10.41,10.55,5.55,3.61,3.61,2.22,2.36,2.08,5.42,4.17,2.92,,5.14,6.25,4.44,3.61,4.17,3.19,2.08,4.44,3.61,2.22,9.72,17.91,4.03,2.36,7.64,2.78,4.17,3.33,5.97,31.1,3.33,5.83,5.83,2.92,5.28,3.61,2.64,22.697531,19.450617,25.969136,0.719667,20.4375,87.362625
