location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13177,2020-05-28,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,-2,-1,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-4,,-28,12,,8.89,10.93,5.34,5.84,4.07,5.08,,,7.12,4.07,3.56,,5.34,19.57,6.61,9.15,8.89,33.55,7.37,6.61,24.993827,20.191358,31.697531,5.08,21.349206,79.792857
US_GA_13177,2020-05-29,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-8,,-29,,3.92,9.15,6.8,8.1,3.92,5.75,4.97,,4.71,11.24,5.75,,6.27,9.41,19.34,4.97,8.1,,32.93,7.58,5.49,24.777778,21.567901,29.777778,5.0165,21.333333,80.944011
US_GA_13177,2020-05-30,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-11,,-13,,5.86,8.1,8.1,6.14,5.3,,5.3,,,9.49,4.19,,4.47,5.02,17.86,4.47,7.82,5.86,32.1,6.98,6.42,25.240741,21.438272,31.209877,8.847667,21.126984,78.603814
US_GA_13177,2020-05-31,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-5,,-10,,,10.1,11.47,5.73,4.09,6.28,4.09,,,6.83,,,4.09,4.09,17.47,4.37,7.92,4.64,34.67,10.1,6.01,25.851852,19.950617,31.740741,0.0,18.515873,63.480194
US_GA_13177,2020-06-01,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,2,,-29,8,3.63,9.59,12.18,6.48,7.25,5.96,8.81,,4.41,11.4,5.7,3.89,,6.48,28.24,8.81,8.29,,37.31,7.25,9.33,24.888889,19.839506,30.876543,0.0,18.714286,67.690102
US_GA_13177,2020-06-02,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,3,,-29,12,4.83,8.65,12.21,5.34,4.33,4.07,,,,6.11,,4.33,3.82,8.65,19.08,4.58,6.11,3.56,36.38,7.12,5.09,25.055556,20.092593,30.253086,0.0,17.111111,62.049317
US_GA_13177,2020-06-03,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,11,,-29,11,4.39,4.39,11.87,3.87,6.45,5.16,5.94,,,9.81,,3.87,3.87,8.26,18.84,5.16,5.68,6.19,34.84,10.58,3.87,24.104938,19.228395,29.135802,0.0,19.373016,74.744866
US_GA_13177,2020-06-04,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-3,,-29,11,3.71,8.22,10.34,7.43,5.57,4.24,5.04,,4.51,8.49,4.77,,,7.96,16.44,5.57,8.75,8.49,31.3,4.77,8.22,24.882716,20.351852,30.592593,0.0,20.269841,75.09093
US_GA_13177,2020-06-05,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-4,,-27,,4.04,9.15,11.57,9.15,5.11,5.38,7.53,,4.3,9.42,,,,4.04,16.68,6.73,7.53,5.38,31.48,6.19,5.38,25.845679,20.308642,32.438272,0.0635,20.111111,70.205774
US_GA_13177,2020-06-06,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,4,0,365,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-9,,-7,,3.93,9.27,12.91,6.18,,5.62,5.62,,6.18,10.11,,,4.21,,17.97,6.74,12.07,9.55,36.22,8.7,7.02,24.685185,21.074074,29.722222,2.1844,21.563492,82.055383
US_GA_13177,2020-06-07,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,366,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-12,,-14,,4.63,11.58,10.3,,4.38,5.66,4.89,,3.6,11.84,3.86,,,5.15,21.11,5.15,4.89,6.69,36.04,4.89,,23.320988,21.808642,26.932099,6.35,21.753968,90.835586
US_GA_13177,2020-06-08,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,367,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-4,,-26,10,4.06,9.64,12.43,7.1,5.58,4.82,5.07,,3.81,5.58,4.06,4.57,,7.86,23.08,4.82,7.61,6.34,32.22,6.34,7.1,26.444444,23.203704,32.802469,10.4648,22.753968,80.62051
US_GA_13177,2020-06-09,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,368,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,2,,-29,12,4.71,9.17,12.64,9.67,6.2,9.17,3.47,,,9.67,5.21,,3.72,7.93,20.83,5.46,7.19,5.46,36.45,6.45,4.71,26.080247,22.802469,30.648148,0.889,23.222222,84.285376
US_GA_13177,2020-06-10,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,369,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,12,,-29,10,,8.79,13.45,6.98,4.4,7.5,6.72,,,7.5,3.62,4.4,,6.46,19.65,5.43,11.64,8.27,38.27,8.53,5.95,26.117284,22.567901,32.407407,17.102667,22.492063,80.954969
US_GA_13177,2020-06-11,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,370,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,4,,-27,9,4.02,7.78,9.65,4.83,3.75,8.85,7.24,,4.29,11.53,6.7,,,7.24,16.09,,10.19,5.09,32.71,5.9,5.63,27.283951,22.987654,32.438272,0.0,22.095238,73.587289
US_GA_13177,2020-06-12,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,371,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-6,,-29,,4.82,10.45,14.2,6.97,,,8.84,,,5.89,5.09,,,7.5,20.09,8.04,9.11,,30.54,5.36,6.43,26.432099,20.845679,32.290123,0.0,20.380952,69.37109
US_GA_13177,2020-06-13,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,372,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-4,,-11,,5.29,7.05,12.34,,,,6.47,4.12,,7.64,,,6.47,5.29,21.75,4.7,7.64,5.29,37.62,6.17,5.58,24.790123,19.962963,31.32716,0.217714,19.404762,72.093987
US_GA_13177,2020-06-14,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,372,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-5,,-15,,5.58,7.25,5.86,7.25,6.97,6.13,5.86,4.46,,5.3,4.46,,5.02,5.86,21.19,6.97,10.04,7.53,34.3,11.43,,24.808642,18.561728,30.716049,0.0,17.261905,62.632916
US_GA_13177,2020-06-15,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,2,0,374,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-2,,-27,9,,10.44,13.83,4.96,3.91,4.96,5.22,,4.43,7.57,,4.7,4.43,8.09,20.61,5.74,7.04,4.43,36.27,5.74,6.52,23.703704,17.771605,30.382716,0.0,17.047619,66.070286
US_GA_13177,2020-06-16,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,374,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,10,,-26,10,8.24,9.56,9.3,10.36,3.72,3.72,5.05,,,7.17,,3.72,5.31,6.38,19.39,5.58,11.96,7.17,32.94,6.38,6.38,21.592593,17.62963,27.030864,0.834571,16.349206,72.960445
US_GA_13177,2020-06-17,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,-2,0,372,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,13,,-29,8,5.35,9.09,11.76,8.02,4.01,4.01,6.42,,6.68,11.23,5.61,5.61,3.74,8.55,22.19,,8.02,5.61,34.76,6.95,8.82,20.524691,14.271605,28.006173,0.0,15.0,70.156135
US_GA_13177,2020-06-18,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,2,0,374,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,3,,-28,9,4.64,7.65,9.56,7.38,,5.19,6.83,,,6.83,,,,5.46,20.48,6.55,10.38,6.01,28.95,8.74,7.65,23.648148,16.734568,31.080247,0.0,17.047619,65.94606
US_GA_13177,2020-06-19,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,3,0,377,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-2,,-29,,,6.1,13.03,6.65,3.88,4.99,6.65,,,10.25,4.43,,,7.21,16.35,,8.31,6.65,31.32,7.76,8.04,25.567901,18.641975,33.006173,0.0,18.206349,63.491093
US_GA_13177,2020-06-20,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,377,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-3,,-5,,5.96,6.86,7.75,5.96,,,6.86,,6.56,12.82,,,4.77,7.45,20.57,7.75,8.94,6.86,28.92,4.47,9.24,26.697531,19.537037,33.685185,0.0,19.34127,63.373297
US_GA_13177,2020-06-21,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,378,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-3,,-6,,6.59,9.16,9.74,6.59,,,5.16,,4.58,6.3,,,,10.31,16.9,5.73,7.73,4.3,31.5,5.73,8.02,27.481481,21.641975,33.944444,0.0,20.373016,65.058759
US_GA_13177,2020-06-22,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,3,0,381,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-6,,-30,9,3.6,7.2,12.08,7.45,,4.88,7.71,,,8.74,4.88,,,7.97,20.05,7.2,7.45,,32.38,7.2,9.77,26.876543,21.055556,33.802469,0.0,20.47619,67.642349
US_GA_13177,2020-06-23,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,4,0,385,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,5,,-29,11,5.23,7.59,12.3,7.85,4.71,6.02,6.28,4.45,4.45,8.63,4.97,5.5,4.71,7.33,22.24,5.5,9.42,,33.76,6.8,5.23,24.425926,20.901235,32.061728,3.7084,21.103175,81.237804
US_GA_13177,2020-06-24,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,386,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,8,,-29,10,6.56,7.09,10.5,6.3,5.78,6.56,4.2,4.72,6.3,9.45,5.78,3.94,4.2,6.3,22.05,6.3,7.35,6.83,38.06,7.88,7.88,25.234568,21.617284,32.024691,6.604,21.277778,78.698689
US_GA_13177,2020-06-25,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,386,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,5,,-28,9,4.79,7.99,11.98,6.39,3.99,4.79,6.66,6.92,5.59,6.39,5.06,,4.79,9.58,22.9,,5.06,7.99,37.8,6.39,,25.37037,22.271605,30.765432,9.440333,22.126984,82.268993
US_GA_13177,2020-06-26,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,386,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-1,,-30,,9.77,7.33,10.59,9.5,5.43,5.7,6.79,15.2,6.24,10.32,4.34,,5.16,8.69,23.62,6.51,8.69,7.06,43.71,6.79,5.43,26.04321,21.648148,32.5,0.09525,21.285714,75.37739
US_GA_13177,2020-06-27,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,-1,0,385,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-1,,-10,,5.84,9.64,9.35,9.06,,,9.64,10.52,5.84,10.52,,4.09,,4.38,24.26,6.14,7.89,5.55,28.93,6.14,6.72,27.845679,22.62963,33.648148,0.0,21.246032,67.419285
US_GA_13177,2020-06-28,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,385,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-6,,-16,,4.39,7.13,10.69,10.69,4.66,7.13,6.86,5.21,,7.95,4.11,3.84,,7.4,18.64,3.84,7.13,6.03,34.55,4.93,6.58,28.061728,23.333333,34.395062,0.0,21.52381,67.807677
US_GA_13177,2020-06-29,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,0,0,385,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,0,,-29,9,,6.07,15.03,5.01,5.8,3.96,6.59,7.91,,7.38,3.69,3.69,5.28,10.81,19.52,6.33,9.23,7.38,32.44,8.7,6.86,28.888889,23.555556,34.814815,0.0,22.301587,67.702305
US_GA_13177,2020-06-30,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,3,0,388,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,13,,-28,11,6.07,7.39,13.2,4.75,5.02,6.07,6.6,,6.34,7.13,4.49,,5.81,9.51,22.18,6.07,5.02,7.39,36.97,6.07,4.22,27.802469,23.518519,34.351852,0.0,22.619048,73.436606
US_GA_13177,2020-07-01,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,2,0,390,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,10,,-30,9,4.21,4.21,8.67,6.57,,4.99,9.46,4.21,,9.2,4.47,4.21,5.78,7.88,26.54,4.73,10.51,7.36,42.57,6.31,3.68,24.345679,21.296296,32.54321,1.27,21.706349,84.709801
US_GA_13177,2020-07-02,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,3,0,393,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,7,,-33,8,,4.63,13.62,8.44,4.36,5.72,7.63,4.36,,8.99,,,,6.26,19.07,7.08,8.72,5.45,32.69,6.54,4.63,25.611111,21.691358,32.253086,11.938,21.468254,77.619852
US_GA_13177,2020-07-03,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,4,0,397,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,7,,-55,,5.09,9.58,10.48,7.79,,,9.28,,,9.88,5.09,,4.49,6.89,21.56,5.39,8.39,4.19,37.74,10.78,8.09,27.320988,22.358025,33.932099,0.0,22.769841,76.051186
US_GA_13177,2020-07-04,ChIJf1nu6Vdm8ogRqfMtu6VBxFg,Q491508,geoId/13177,US,United States of America,GA,Georgia,13177,Lee County,US,USA,2,1,0,398,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29410,14790,14620,3934,4559,3399,4197,4300,3717,3134,1523,647,1073766,31.78,-84.14,938,77.75,-24,,-25,,,5.55,12.41,5.55,,,,,5.55,6.53,4.57,,6.21,4.9,19.27,4.9,6.86,,30.71,8.49,8.82,24.919753,21.253086,32.135802,10.595429,21.444444,80.551285
