location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01025,2021-03-30,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,-6,0,3456,58,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,13,-5,-11,13.77,,18.36,32.13,15.766667,8.438889,26.227778,0.0,10.291667,71.227837
US_AL_01025,2021-03-31,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,3,1,3459,59,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,3,-7,-17,11.13,,15.5,29.01,20.672222,13.861111,26.188889,7.52475,18.319444,87.190779
US_AL_01025,2021-04-01,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,-1,0,3458,59,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,11,-12,10.54,,15.8,27.66,10.65,5.405556,16.783333,19.4818,-0.861111,45.798593
US_AL_01025,2021-04-02,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,-5,1,3453,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,12,-23,,8.76,16.06,30.67,8.788889,2.483333,16.372222,0.0,-4.125,40.197143
US_AL_01025,2021-04-03,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3453,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,16,6,-6,12.03,,15.04,36.09,10.1,1.816667,19.661111,0.0,-0.458333,48.151832
US_AL_01025,2021-04-04,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3454,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-21,16.75,,21.9,35.42,13.0,3.972222,22.622222,0.0,3.458333,51.561658
US_AL_01025,2021-04-05,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3454,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,,-12,12.34,8.09,25.11,30.22,15.416667,6.538889,24.822222,0.0,6.513889,53.993623
US_AL_01025,2021-04-06,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3456,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,16,6,-11,11.55,8.98,22.68,35.08,17.605556,9.872222,26.105556,0.0,10.222222,60.727262
US_AL_01025,2021-04-07,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3457,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,20,9,-15,11.19,11.61,26.94,35.23,19.683333,13.111111,26.45,0.0,13.847222,65.154961
US_AL_01025,2021-04-08,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3457,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,0,-12,8.77,,18.41,35.5,21.911111,18.233333,27.633333,0.98425,16.041667,66.683534
US_AL_01025,2021-04-09,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,4,0,3461,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-1,-11,-13,,,17.33,35.09,20.5,16.566667,26.416667,8.3185,16.819444,77.647615
US_AL_01025,2021-04-10,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3463,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,-13,-4,,,25.39,27.75,19.3,15.777778,23.938889,24.66975,16.055556,78.443856
US_AL_01025,2021-04-11,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3463,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-11,10.8,,18.0,32.99,19.227778,14.716667,24.433333,22.6822,11.666667,61.220649
US_AL_01025,2021-04-12,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3463,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,13,,-7,13.21,9.11,25.52,38.28,18.266667,9.033333,28.527778,0.0,8.777778,51.809442
US_AL_01025,2021-04-13,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3465,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,-1,-9,16.23,9.57,22.06,37.88,18.983333,10.75,28.25,0.0,11.958333,62.74389
US_AL_01025,2021-04-14,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3465,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,9,-5,-13,10.61,7.46,17.68,32.21,16.966667,11.772222,23.233333,0.0,13.680556,82.262345
US_AL_01025,2021-04-15,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3467,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-5,-12,-12,9.0,6.96,19.23,35.6,17.7,14.966667,22.372222,3.81,13.736111,75.808066
US_AL_01025,2021-04-16,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,3,0,3470,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-3,-12,-13,11.9,10.14,21.59,33.93,15.977778,12.85,21.388889,4.487333,8.805556,62.686507
US_AL_01025,2021-04-17,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3472,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,-13,-6,,,23.35,28.14,16.733333,13.766667,21.405556,0.53975,11.847222,72.171223
US_AL_01025,2021-04-18,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3473,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-11,15.93,9.44,21.23,28.9,17.216667,11.605556,22.55,0.3302,8.805556,58.010158
US_AL_01025,2021-04-19,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3473,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,12,,-11,14.63,11.97,24.39,38.58,15.994444,8.855556,22.294444,0.0,7.013889,56.080994
US_AL_01025,2021-04-20,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3474,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,11,0,-13,9.94,14.49,28.98,40.98,17.172222,11.022222,25.138889,0.0,8.722222,58.014311
US_AL_01025,2021-04-21,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3476,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,-1,-17,10.32,12.38,26.0,36.32,14.294444,9.666667,22.905556,0.0,5.25,57.133415
US_AL_01025,2021-04-22,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3477,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,3,-3,-11,10.01,7.51,25.45,28.79,11.472222,3.988889,20.111111,0.0,0.930556,49.722387
US_AL_01025,2021-04-23,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,21,0,3498,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,0,-2,-10,10.03,10.03,24.15,30.53,14.166667,7.75,21.527778,0.0,6.25,62.915731
US_AL_01025,2021-04-24,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,-2,0,3496,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-3,-12,-9,12.8,,18.04,32.01,20.506173,15.166667,27.895062,12.8905,15.259259,73.063941
US_AL_01025,2021-04-25,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3497,60,,,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-3,12.49,12.49,23.79,36.28,19.377778,12.933333,25.861111,39.7002,10.555556,54.998869
US_AL_01025,2021-04-26,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3499,60,,5301,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,9,,-13,11.79,13.54,28.39,37.12,17.827778,9.811111,26.3,0.0,10.152778,59.855713
US_AL_01025,2021-04-27,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3499,60,35,5336,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,11,-3,-13,11.89,7.79,26.24,40.18,20.4,12.866667,28.394444,0.0,13.847222,64.619767
US_AL_01025,2021-04-28,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3500,60,94,5430,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,13,-1,-12,8.7,10.35,21.53,37.27,23.0,18.344444,28.2,0.0,17.263889,67.940551
US_AL_01025,2021-04-29,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3501,60,89,5519,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,3,-11,11.27,8.35,26.71,29.63,22.577778,18.65,27.877778,0.0,18.125,74.290875
US_AL_01025,2021-04-30,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3502,60,197,5716,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,3,-3,-11,8.17,7.31,22.37,30.11,22.722222,20.344444,26.561111,0.3048,17.097222,70.450954
US_AL_01025,2021-05-01,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3502,60,39,5755,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,3,3,9.88,12.35,16.05,37.05,20.4,12.933333,27.855556,0.0508,10.638889,52.35244
US_AL_01025,2021-05-02,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3502,60,0,5755,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-6,14.1,9.4,23.5,35.25,20.411111,15.827778,26.222222,0.0,15.222222,72.281567
US_AL_01025,2021-05-03,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3503,60,22,5777,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,,-7,7.42,7.84,30.11,41.66,23.8,19.927778,29.366667,3.4925,20.583333,79.829513
US_AL_01025,2021-05-04,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3503,60,40,5817,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,-4,-10,12.39,9.5,14.46,35.93,26.033333,20.238889,30.194444,3.71475,22.125,77.308135
US_AL_01025,2021-05-05,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,3,1,3506,61,79,5896,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,21,5,-11,11.31,10.89,18.01,38.52,20.688889,18.438889,26.011111,23.39975,17.777778,83.070663
US_AL_01025,2021-05-06,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3508,61,2,5898,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,12,4,-11,9.08,6.49,25.51,35.45,19.505556,13.905556,25.288889,0.5334,11.805556,61.921026
US_AL_01025,2021-05-07,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3508,61,96,5994,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,9,-1,-9,,,22.48,30.44,18.1,11.566667,24.616667,0.0,9.388889,58.686587
US_AL_01025,2021-05-08,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3510,61,84,6078,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,23,12,2,15.14,9.69,19.98,39.97,17.883333,10.455556,26.594444,0.0,8.861111,55.7843
US_AL_01025,2021-05-09,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3510,61,19,6097,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-15,,,19.31,32.19,21.311111,13.983333,28.694444,0.0,14.791667,66.206139
US_AL_01025,2021-05-10,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3510,61,15,6112,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,,-12,10.49,14.12,28.64,31.06,22.066667,17.805556,26.45,2.794,18.444444,79.580145
US_AL_01025,2021-05-11,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3511,61,1,6113,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,-1,-12,12.04,,22.42,36.95,21.316667,18.816667,25.111111,10.978444,18.666667,86.052742
US_AL_01025,2021-05-12,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,-1,0,3510,61,39,6152,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,8,-2,-14,9.45,11.91,20.54,32.46,20.172222,17.605556,23.738889,5.7785,17.180556,84.992995
US_AL_01025,2021-05-13,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3511,61,88,6240,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,-1,-10,10.52,10.08,15.78,33.75,17.838889,13.594444,23.472222,9.9568,12.263889,69.154855
US_AL_01025,2021-05-14,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3513,61,34,6274,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,-3,-11,9.82,12.16,27.59,32.73,18.0,10.733333,25.061111,0.0,9.916667,58.55757
US_AL_01025,2021-05-15,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3514,61,31,6305,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,3,-11,0,13.55,9.86,22.79,46.2,18.85,11.2,26.016667,0.0,10.597222,57.715975
US_AL_01025,2021-05-16,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3515,61,4,6309,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-11,11.19,12.96,24.74,35.93,19.677778,12.088889,26.872222,0.0,12.0,60.683047
US_AL_01025,2021-05-17,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3515,61,0,6309,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,8,,-11,9.4,10.69,33.77,37.19,20.8,13.616667,27.966667,0.0,14.25,65.626677
US_AL_01025,2021-05-18,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3515,61,20,6329,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,8,2,-9,15.38,7.03,26.37,35.16,22.633333,18.9,27.438889,1.0795,17.083333,72.572163
US_AL_01025,2021-05-19,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,3517,61,0,6329,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,12,2,-14,15.71,9.6,28.36,41.01,23.638889,20.244444,28.522222,2.1082,16.513889,64.734571
US_AL_01025,2021-05-20,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3517,61,72,6401,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,4,-4,-10,10.55,11.93,23.85,32.57,23.8,19.694444,28.505556,0.0,15.861111,61.03975
US_AL_01025,2021-05-21,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3517,61,0,6401,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,0,-16,8.34,10.31,30.92,27.49,23.677778,18.694444,29.094444,0.0,13.861111,53.001434
US_AL_01025,2021-05-22,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3517,61,41,6442,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,-3,-8,15.12,,20.79,37.17,22.855556,17.644444,28.611111,0.0,15.625,63.930217
US_AL_01025,2021-05-23,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3517,61,52,6494,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-14,,,14.68,33.17,23.244444,16.133333,30.088889,0.0,16.263889,63.580829
US_AL_01025,2021-05-24,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3517,61,0,6494,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,8,,-16,7.84,11.53,22.13,35.97,24.044444,16.883333,30.833333,0.0,16.680556,61.011673
US_AL_01025,2021-05-25,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,3518,61,27,6521,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,9,-6,-15,9.03,10.45,26.14,39.44,24.327778,17.288889,31.433333,0.0,16.555556,58.865831
US_AL_01025,2021-05-26,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3518,61,7,6528,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,1,-16,18.15,8.84,24.2,32.12,23.816667,17.283333,30.144444,0.0,16.763889,66.117045
US_AL_01025,2021-05-27,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,3,0,3521,61,7,6535,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,2,-19,11.08,18.13,31.72,38.27,25.138889,19.733333,31.25,0.282222,19.416667,70.135452
US_AL_01025,2021-05-28,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3521,61,19,6554,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,-1,-21,12.43,13.52,29.73,41.63,25.416667,20.433333,31.166667,0.0,20.083333,72.929371
US_AL_01025,2021-05-29,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3521,61,6,6560,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,8,1,-15,10.07,14.09,14.77,33.56,22.383333,18.172222,27.827778,3.753556,16.777778,74.146297
US_AL_01025,2021-05-30,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3521,61,0,6560,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-32,9.76,13.66,32.53,37.74,18.611111,12.361111,25.638889,0.0,11.611111,67.457705
US_AL_01025,2021-05-31,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3521,61,0,6560,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-14,,-62,18.13,9.07,24.78,38.68,21.077778,13.155556,29.516667,0.0,12.777778,59.127292
US_AL_01025,2021-06-01,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,5,0,3526,61,0,6560,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,17,7,-19,15.34,,20.79,41.08,23.038889,16.172222,30.511111,0.0,16.208333,63.647589
US_AL_01025,2021-06-02,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,3526,61,4,6564,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,11,6,-25,14.6,11.58,20.64,35.73,24.855556,20.977778,29.872222,0.73025,19.388889,72.318278
