location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AR_05057,2020-09-09,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,337,3,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,,,8.59,9.02,10.3,18.89,8.59,30.48,,25.65,20.972222,32.388889,0.0,21.75,79.410904
US_AR_05057,2020-09-10,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,1,337,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,,,,,6.79,17.98,8.39,31.18,6.79,25.85,22.161111,31.316667,0.112889,22.616667,82.567809
US_AR_05057,2020-09-11,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,337,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-7,,-24,,,,6.97,20.9,,31.56,9.02,24.705556,21.377778,30.588889,12.417778,21.8,84.075604
US_AR_05057,2020-09-12,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,0,344,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-7,,-9,,9.55,,,12.93,10.12,32.6,8.99,25.244444,21.1,31.766667,0.0,22.244444,83.579343
US_AR_05057,2020-09-13,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,344,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-7,,14.24,,,24.49,,36.45,,25.205556,21.272222,30.588889,0.028222,22.3,84.161646
US_AR_05057,2020-09-14,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,344,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,8.42,,8.82,19.64,9.22,41.69,,24.194444,20.438889,29.744444,1.580444,20.677778,80.937382
US_AR_05057,2020-09-15,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,344,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,6.1,6.1,9.75,23.98,,34.95,6.1,24.883333,19.722222,31.433333,0.0762,20.233333,75.536499
US_AR_05057,2020-09-16,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,347,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-19,,,10.07,8.46,28.2,12.89,30.61,,24.666667,20.244444,31.061111,0.0,21.177778,81.091608
US_AR_05057,2020-09-17,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,348,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-7,,-17,,7.62,6.02,,20.86,7.22,30.08,,24.361111,20.688889,29.316667,0.225778,21.211111,82.740739
US_AR_05057,2020-09-18,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,353,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-8,,-19,,10.69,,6.17,20.55,10.69,31.24,6.58,22.605556,18.266667,27.9,0.127,18.3,76.878336
US_AR_05057,2020-09-19,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,355,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-5,,-14,,11.61,9.17,,17.72,,42.78,,19.616667,13.911111,25.805556,0.0,13.622222,68.517366
US_AR_05057,2020-09-20,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,355,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-11,,9.3,,8.72,21.51,9.3,43.6,,19.138889,12.8,27.994444,0.0,13.955556,72.114577
US_AR_05057,2020-09-21,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,358,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-18,,9.7,,7.68,17.37,,31.11,,19.094444,16.366667,23.455556,0.169333,16.366667,84.375197
US_AR_05057,2020-09-22,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,359,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-17,,8.71,,12.27,14.24,,28.09,,18.472222,16.969136,19.697531,18.062222,17.882716,96.259772
US_AR_05057,2020-09-23,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,359,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-17,,6.0,12.79,,23.19,7.59,33.58,6.4,17.672222,16.327778,19.644444,45.1485,16.983333,95.779154
US_AR_05057,2020-09-24,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,362,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-6,,-16,,,10.69,9.45,11.92,9.87,25.07,,18.466667,16.383333,22.8,4.148667,16.688889,89.56902
US_AR_05057,2020-09-25,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,363,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-10,,-16,,7.7,,6.84,26.52,,28.65,,19.288889,15.777778,24.933333,0.2032,16.95,86.393179
US_AR_05057,2020-09-26,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,366,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-5,,3,,,10.15,,15.52,,35.22,11.34,18.505556,14.044444,24.855556,0.1016,16.583333,88.677958
US_AR_05057,2020-09-27,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,369,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,5,,,8.28,9.94,17.12,,27.05,,20.738889,15.15,29.033333,0.1016,18.444444,86.493507
US_AR_05057,2020-09-28,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,371,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-11,,12.74,10.1,6.59,19.76,10.54,31.18,,20.477778,14.761111,24.9,4.092222,15.5,73.557151
US_AR_05057,2020-09-29,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,376,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,14.73,8.93,15.18,24.11,8.48,31.25,,16.427778,9.255556,24.555556,2.8448,8.522222,60.114896
US_AR_05057,2020-09-30,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,6,0,382,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,,9.29,,21.23,6.63,32.73,7.08,17.538889,9.066667,29.605556,0.0,10.683333,64.470632
US_AR_05057,2020-10-01,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,11,0,393,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,,,10.19,21.7,,30.56,,18.3,12.188889,24.722222,0.0,11.1,62.993384
US_AR_05057,2020-10-02,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,398,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,3,,-14,,,,7.46,16.79,,26.12,,14.511111,7.388889,21.744444,0.0,7.738889,64.013804
US_AR_05057,2020-10-03,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,6,0,404,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,1,,-5,,,,,23.96,8.98,28.75,,14.355556,8.016667,23.022222,0.0,9.405556,72.566636
US_AR_05057,2020-10-04,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,405,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-7,,13.04,14.17,,22.11,12.47,27.21,10.2,16.777778,11.527778,24.022222,0.084667,11.933333,73.331461
US_AR_05057,2020-10-05,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,408,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,7.62,8.07,8.52,21.53,8.07,28.7,,13.916667,7.188889,21.811111,0.0,9.194444,73.319112
US_AR_05057,2020-10-06,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,412,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,6.95,7.42,7.88,19.93,,34.76,,14.55,7.0,25.544444,0.0,9.977778,74.26915
US_AR_05057,2020-10-07,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,427,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,18.86,8.09,11.68,21.56,11.68,31.89,,17.666667,9.407407,29.104938,0.0,13.234568,75.574514
US_AR_05057,2020-10-08,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,9,0,436,4,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-7,,-20,,,13.32,14.21,21.32,,29.75,,19.5,14.605556,25.555556,0.6858,16.211111,82.077769
US_AR_05057,2020-10-09,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,1,443,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-5,,-16,,7.49,7.49,11.02,14.99,,33.94,9.26,20.788889,18.972222,23.183333,2.19075,19.294444,91.272613
US_AR_05057,2020-10-10,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,0,450,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-2,,-6,,9.22,10.95,,24.77,10.37,27.66,,21.538889,17.75,28.316667,8.833556,18.422222,82.65536
US_AR_05057,2020-10-11,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,452,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,1,,10.81,9.1,8.54,26.74,,38.69,13.66,21.572222,14.905556,29.855556,0.0254,18.277778,81.65494
US_AR_05057,2020-10-12,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,467,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-17,,7.82,6.59,13.18,21.0,7.82,30.06,8.24,22.777778,18.416667,27.266667,0.0,17.116667,70.889917
US_AR_05057,2020-10-13,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,469,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,12.8,7.02,8.26,21.88,7.43,31.38,,15.577778,7.361111,25.794444,0.0,9.277778,66.375751
US_AR_05057,2020-10-14,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,11,0,480,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,7.29,6.87,,22.31,,26.17,,15.816667,6.988889,26.75,0.0,10.766667,72.297958
US_AR_05057,2020-10-15,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,0,487,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-4,,-18,,,11.42,7.75,25.29,6.12,35.09,,17.538889,14.233333,21.4,0.22225,13.827778,79.76487
US_AR_05057,2020-10-16,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,492,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-2,,-17,,7.51,7.51,,15.91,7.07,27.4,,14.866667,8.2,20.494444,0.959556,5.3,53.360312
US_AR_05057,2020-10-17,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,496,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,1,,-12,,,8.74,10.49,16.9,,33.22,,11.944444,4.766667,21.244444,0.0,5.538889,65.121544
US_AR_05057,2020-10-18,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,501,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-5,,,,,21.83,11.49,42.51,,20.055556,15.75,26.888889,0.084667,15.555556,75.438693
US_AR_05057,2020-10-19,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,505,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,9.8,6.94,8.98,18.78,,37.16,,23.377778,20.194444,27.766667,0.028222,20.477778,83.89206
US_AR_05057,2020-10-20,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,8,0,513,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,9.59,7.92,11.67,16.25,,27.92,7.92,22.655556,17.75,29.533333,1.1176,19.505556,82.480855
US_AR_05057,2020-10-21,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,517,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,,7.54,10.47,19.27,8.38,35.18,6.28,22.416667,15.955556,30.111111,0.282222,18.633333,79.407607
US_AR_05057,2020-10-22,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,9,0,526,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-5,,-16,,10.22,,9.36,21.71,7.24,31.5,6.81,22.838889,16.933333,29.616667,0.0,18.994444,79.202046
US_AR_05057,2020-10-23,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,530,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-6,,-17,,7.51,,7.51,19.88,8.84,34.47,7.07,21.155556,14.905556,26.533333,0.381,18.611111,85.759586
US_AR_05057,2020-10-24,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,10,0,540,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-2,,-4,,,,12.52,18.47,,36.35,,11.05,8.944444,15.627778,3.1115,8.238889,83.046736
US_AR_05057,2020-10-25,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,542,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-8,,11.07,12.24,,30.88,9.32,37.29,11.65,11.116667,9.516667,13.65,0.0635,9.216667,88.177817
US_AR_05057,2020-10-26,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,547,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,,11.95,,25.67,,27.88,,11.516667,10.322222,13.694444,0.5715,10.272222,92.153796
US_AR_05057,2020-10-27,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,0,554,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-14,,10.42,7.09,7.92,15.84,,24.59,,10.505556,8.894444,12.022222,3.612444,9.722222,94.947433
US_AR_05057,2020-10-28,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,557,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,7.4,,8.22,17.26,,30.41,,11.577778,9.772222,13.811111,7.5565,11.179012,96.812878
US_AR_05057,2020-10-29,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,0,564,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-2,,-13,,,6.03,8.85,14.47,,16.48,,8.677778,5.183333,12.894444,32.004,6.711111,87.510137
US_AR_05057,2020-10-30,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,579,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-4,,-21,,,7.58,8.06,18.48,8.06,34.59,9.95,9.227778,2.361111,18.166667,0.056444,5.144444,75.766775
US_AR_05057,2020-10-31,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,584,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,2,,-5,,8.82,9.41,,17.05,,24.1,,9.555556,2.605556,19.022222,0.0,5.972222,78.621243
US_AR_05057,2020-11-01,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,9,0,593,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-7,,11.37,12.51,,20.47,,28.99,,12.161111,4.85,21.766667,0.0,5.555556,64.19817
US_AR_05057,2020-11-02,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,6,0,599,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-14,,7.52,14.21,8.36,18.39,6.27,29.26,,9.05,1.694444,17.566667,0.0,1.288889,58.662995
US_AR_05057,2020-11-03,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,6,0,605,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-14,,,6.16,6.16,21.95,,29.27,,10.561111,2.222222,23.116667,0.0,4.772222,67.931636
US_AR_05057,2020-11-04,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,22,0,627,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,8.3,7.91,6.72,10.67,,27.27,,12.811111,4.433333,23.577778,0.0,6.905556,68.123829
US_AR_05057,2020-11-05,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,8,0,635,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-6,,-14,,,7.99,7.19,15.58,5.99,32.37,,14.833333,7.944444,23.572222,0.0,10.272222,74.883986
US_AR_05057,2020-11-06,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,16,0,651,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-9,,-16,,7.11,,8.89,18.22,6.67,25.78,6.67,14.516667,7.361111,23.65,0.0,10.633333,77.900778
US_AR_05057,2020-11-07,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,14,0,665,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,0,,-13,,,9.64,,18.15,,33.47,,15.261111,8.816667,25.161111,0.0,12.04321,80.819951
US_AR_05057,2020-11-08,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,670,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-1,,,9.36,,21.32,12.48,46.8,,18.138889,13.888889,23.544444,0.0,16.685185,90.459217
US_AR_05057,2020-11-09,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,672,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-12,,14.47,8.27,7.03,18.6,6.61,31.41,,21.127778,17.55,26.111111,0.874889,18.911111,87.320885
US_AR_05057,2020-11-10,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,13,0,685,5,,,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-14,,9.24,13.03,,19.33,,28.99,,21.494444,17.872222,25.677778,0.874889,18.75,84.481401
