location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51001,2021-05-17,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2840,41,0,12317,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,29,,-11,5,3.79,6.82,11.11,5.55,,5.05,5.3,4.29,,8.83,8.08,,,6.82,24.99,4.8,8.58,4.54,6.31,38.62,9.59,8.58,16.923611,10.770833,21.805556,0.0,,-4.166667,39.940952
US_VA_51001,2021-05-18,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2840,41,149,12466,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,22,31,-7,2,3.58,8.71,13.06,5.89,4.1,7.68,11.01,5.12,4.61,8.45,3.84,,3.84,6.15,19.72,6.15,12.04,4.87,5.63,34.83,9.48,8.2,16.777778,10.569444,22.819444,0.0,,-0.888889,44.734841
US_VA_51001,2021-05-19,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,1,2843,42,112,12578,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,17,24,-10,3,4.45,7.33,15.98,10.48,5.24,7.33,6.55,5.24,5.5,9.17,7.86,,5.5,7.33,24.36,8.12,6.55,4.45,4.45,38.77,5.24,8.38,19.791667,11.104167,27.361111,0.0,,1.027778,40.968792
US_VA_51001,2021-05-20,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2844,42,127,12705,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,18,36,-8,2,5.08,5.62,12.84,7.22,5.89,6.69,8.56,4.82,5.35,10.43,3.75,5.35,5.62,5.89,24.35,6.42,9.9,4.55,5.89,38.26,6.96,5.08,20.902778,14.972222,27.458333,0.0,,4.097222,41.972774
US_VA_51001,2021-05-21,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2845,42,0,12705,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,29,34,-10,4,,4.88,14.08,8.91,7.18,5.75,8.05,4.6,,6.32,6.03,,5.17,4.6,25.86,8.62,15.23,4.31,,35.34,12.64,6.32,17.270833,11.652778,23.548611,0.0,,2.416667,47.239202
US_VA_51001,2021-05-22,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,4,0,2849,42,156,12861,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,56,,14,,4.73,7.09,16.55,9.46,4.73,5.62,6.21,,,8.87,7.09,,,7.39,17.73,8.57,18.03,5.32,,37.83,9.16,6.8,21.152778,12.506944,29.868056,0.0,,3.375,44.639157
US_VA_51001,2021-05-23,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2849,42,23,12884,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,2,,,5.59,18.25,5.0,7.65,10.01,9.42,5.0,,7.65,4.41,,7.06,5.59,20.89,7.06,11.48,,,43.55,10.89,8.53,26.298611,21.472222,31.673611,0.0,,13.097222,44.369818
US_VA_51001,2021-05-24,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2849,42,10,12894,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,26,35,-11,5,,3.55,18.28,12.95,5.33,6.35,8.38,3.81,5.84,9.39,5.84,,,10.66,20.05,8.12,11.93,,5.58,44.68,14.72,6.6,20.75,16.340278,30.402778,0.0,,10.569444,56.050363
US_VA_51001,2021-05-25,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,2851,42,79,12973,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,20,36,-9,4,,3.79,14.91,10.62,6.82,4.3,8.09,5.56,5.31,13.9,4.55,5.31,4.04,10.36,20.73,5.56,12.13,5.05,5.31,42.21,11.63,6.57,16.743056,14.784722,21.159722,0.217714,,1.097222,55.197484
US_VA_51001,2021-05-26,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,2853,42,93,13066,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,27,32,-11,3,6.81,5.29,14.37,8.57,5.8,6.3,7.06,6.05,4.79,10.84,4.79,,,8.82,24.46,4.79,8.32,,,41.35,9.83,5.8,24.715278,18.854167,30.013889,0.0,,13.347222,59.511176
US_VA_51001,2021-05-27,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2854,42,36,13102,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,31,,-8,3,,8.94,11.75,4.85,8.68,4.6,9.45,3.83,4.6,11.24,5.11,3.58,3.58,8.94,21.97,4.6,8.43,4.6,,33.72,8.68,8.17,25.0625,20.486111,30.104167,3.048,,17.833333,64.277582
US_VA_51001,2021-05-28,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,2856,42,105,13207,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,42,54,-10,5,,6.5,11.64,7.85,5.14,6.22,7.31,4.33,,8.39,4.33,,3.79,8.93,23.01,5.95,8.39,,6.5,40.6,7.04,9.2,22.541667,19.548611,27.354167,0.8255,,18.236111,78.186357
US_VA_51001,2021-05-29,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2856,42,58,13265,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,64,,13,,3.9,4.88,11.46,9.02,4.63,4.14,7.56,,4.39,5.85,5.61,,4.88,5.85,17.06,6.34,7.31,5.36,6.83,38.27,6.58,5.85,17.944444,12.819444,25.666667,7.6835,,12.888889,78.183574
US_VA_51001,2021-05-30,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2856,42,13,13278,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-12,,4.89,6.11,9.78,6.6,3.42,,7.09,3.67,3.67,8.8,6.84,7.33,3.42,6.36,20.53,4.64,10.02,,3.42,39.6,6.36,7.33,12.472222,11.326389,14.75,14.097,,9.888889,85.537184
US_VA_51001,2021-05-31,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2856,42,0,13278,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-64,16,5.18,5.45,15.82,8.18,5.73,5.45,4.91,3.82,5.45,10.09,,,4.91,6.0,19.09,4.91,16.09,7.91,4.09,35.72,10.63,7.09,15.611111,11.277778,21.576389,2.82575,,8.791667,63.790372
US_VA_51001,2021-06-01,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,2858,42,26,13304,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,41,,-7,3,8.18,5.62,14.31,8.94,5.62,9.2,6.39,6.9,5.11,8.94,4.09,,5.11,10.99,25.04,6.9,11.5,5.37,6.9,39.61,9.46,6.64,17.486111,13.020833,22.118056,0.0,,5.930556,56.663432
US_VA_51001,2021-06-02,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2859,42,72,13376,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,32,33,-10,4,4.4,4.4,14.5,10.88,5.44,,5.96,3.88,5.7,8.29,4.66,,5.44,6.73,24.34,6.73,10.62,5.96,5.18,40.91,10.62,3.62,20.428571,15.912698,23.888889,0.0,,15.018519,72.274839
US_VA_51001,2021-06-03,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,1,2862,43,4,13380,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,24,33,-10,6,5.36,7.79,12.9,9.01,4.63,6.09,7.79,4.87,6.57,8.04,6.09,3.65,4.63,,20.94,6.09,5.84,,6.57,41.63,8.52,6.57,21.968254,17.698413,26.047619,1.524,,19.555556,83.532473
US_VA_51001,2021-06-04,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2862,43,107,13487,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,32,30,-11,6,5.35,7.22,10.96,5.88,5.88,6.69,8.29,4.55,,7.49,,,5.88,5.88,23.0,5.08,9.63,,7.76,34.5,12.3,6.42,22.520833,19.868056,26.027778,11.08075,,8.305556,63.86107
US_VA_51001,2021-06-05,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,-1,0,2861,43,74,13561,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,62,,3,,4.44,7.7,13.91,6.21,5.62,4.44,,,,6.51,,,6.51,7.1,17.76,6.51,10.36,5.03,8.58,33.15,12.13,5.92,24.361111,19.451389,30.381944,4.191,,12.791667,54.486722
US_VA_51001,2021-06-06,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,4,0,2865,43,78,13639,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-6,,,6.43,12.59,6.99,,,5.87,,4.47,8.11,,,,6.99,22.1,5.87,12.87,,,36.64,15.66,8.95,25.777778,20.784722,30.625,0.0,,20.569444,71.896861
US_VA_51001,2021-06-07,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2865,43,3,13642,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-9,3,4.09,5.29,12.5,9.14,7.93,5.77,6.73,5.53,4.81,8.17,4.09,,,5.53,27.65,4.09,10.58,3.61,3.85,43.27,12.98,6.25,26.395833,22.243056,30.548611,0.0,,21.75,74.574087
US_VA_51001,2021-06-08,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2866,43,61,13703,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,43,,-9,2,5.59,6.56,14.34,8.02,7.29,5.59,6.32,5.11,6.32,10.21,4.38,3.89,5.83,8.99,28.68,5.59,11.18,7.29,5.11,44.49,13.61,7.78,26.826389,23.305556,30.972222,0.0,,22.208333,75.046183
US_VA_51001,2021-06-09,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,1,2866,44,1,13704,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,35,37,-9,3,6.32,5.83,13.37,10.94,4.13,5.59,6.08,,,10.94,4.13,3.4,3.65,8.27,24.8,7.29,10.94,4.13,6.32,43.03,11.67,7.05,26.784722,22.972222,30.611111,0.6985,,22.361111,76.966026
US_VA_51001,2021-06-10,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2866,44,94,13798,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,34,41,-9,3,5.38,7.83,16.15,7.09,6.61,4.65,7.58,3.67,3.92,11.01,5.14,4.89,6.12,8.81,25.69,10.28,12.23,5.87,6.36,34.25,11.99,8.56,24.444444,22.0,29.75,13.43025,,21.875,85.848743
US_VA_51001,2021-06-11,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2867,44,76,13874,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,33,29,-13,7,4.78,6.04,15.86,5.79,,5.29,5.54,,4.03,5.54,,3.52,4.78,6.8,25.17,10.32,12.59,4.03,6.29,36.25,11.58,8.56,22.201389,21.1875,24.888889,6.31825,,20.680556,93.227413
US_VA_51001,2021-06-12,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,1,2867,45,72,13946,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,66,,2,,4.9,,13.33,5.71,7.89,4.08,6.53,3.81,3.81,8.7,,,6.53,8.98,16.59,5.98,14.42,,4.62,39.98,9.25,6.8,20.916667,18.951389,24.236111,8.382,,18.055556,83.459827
US_VA_51001,2021-06-13,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2867,45,126,14072,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-4,,4.9,7.2,14.69,8.06,6.91,,4.9,,,10.95,,,4.03,7.49,17.86,,15.55,4.9,7.49,43.78,10.66,10.37,21.270833,18.243056,24.791667,0.73025,,16.666667,74.039154
US_VA_51001,2021-06-14,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,-1,0,2866,45,19,14091,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-15,5,5.75,6.01,16.48,9.15,4.18,7.85,6.54,6.01,4.71,8.63,7.85,,4.97,9.68,22.49,6.8,14.38,4.71,,46.03,10.72,8.63,23.3125,18.902778,27.944444,0.0,,18.458333,72.880625
US_VA_51001,2021-06-15,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2866,45,87,14178,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,56,,-12,3,,6.61,15.76,6.61,6.61,5.85,6.36,6.1,4.32,5.34,5.08,,4.58,6.61,24.66,5.34,13.98,6.61,6.61,40.42,10.93,10.68,24.020833,19.736111,27.722222,3.447143,,13.638889,56.438238
US_VA_51001,2021-06-16,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2866,45,75,14253,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,45,,-15,3,3.75,6.15,15.25,7.49,6.69,4.01,7.22,7.76,4.28,6.96,,,,8.29,26.22,,12.57,,6.42,38.52,12.57,9.9,22.597222,18.868056,26.611111,0.34925,,5.208333,43.551347
US_VA_51001,2021-06-17,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2866,45,13,14266,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,50,,-15,3,,4.83,15.82,6.7,7.51,,10.19,,5.36,10.19,6.17,4.02,4.56,5.09,25.74,4.56,15.02,4.56,6.44,42.1,13.14,7.51,20.666667,15.944444,25.569444,0.0,,7.152778,46.871054
US_VA_51001,2021-06-18,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,2868,45,162,14428,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,50,46,-20,5,5.15,6.78,16.54,7.32,5.42,7.05,8.13,5.69,4.88,8.95,3.8,,5.69,6.51,22.23,,14.1,5.69,4.34,34.44,12.47,8.95,21.423611,15.604167,27.479167,0.0,,5.305556,46.044004
US_VA_51001,2021-06-19,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2868,45,139,14567,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,16,,5.09,6.69,18.74,6.42,4.01,4.01,9.1,4.82,7.76,7.23,8.57,,4.28,5.35,24.09,5.35,15.26,,4.82,37.48,14.46,10.17,26.097222,22.284722,31.194444,0.0,,17.638889,59.73064
US_VA_51001,2021-06-20,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2868,45,10,14577,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-3,,4.64,7.65,13.39,7.38,,4.64,10.11,5.19,3.83,9.29,,4.1,,4.92,21.86,4.1,11.47,4.1,,36.61,8.74,6.56,26.715278,23.354167,30.770833,0.0,,21.194444,71.384124
US_VA_51001,2021-06-21,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2868,45,5,14582,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-18,6,4.82,8.37,13.69,5.33,7.35,,8.11,5.33,3.8,9.38,6.08,4.56,,10.65,22.57,5.33,12.68,,6.59,35.75,11.92,9.63,25.868056,23.319444,30.444444,0.0,,22.527778,82.256064
US_VA_51001,2021-06-22,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2868,45,56,14638,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,44,36,-15,7,6.89,7.38,16.74,5.91,5.17,7.63,7.38,5.66,5.42,9.6,,3.94,4.68,7.14,23.63,8.12,21.17,4.43,5.17,43.08,13.79,8.86,25.381944,19.375,30.048611,0.0,,19.097222,70.486504
US_VA_51001,2021-06-23,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2869,45,74,14712,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,54,,-12,2,,6.23,12.99,7.01,4.67,4.42,6.23,4.93,5.45,7.27,4.67,4.16,3.64,9.09,24.41,5.97,11.95,5.97,5.45,38.44,13.25,6.75,19.444444,15.229167,23.923611,7.1755,,10.25,56.29924
US_VA_51001,2021-06-24,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2869,45,61,14773,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,53,,-12,3,6.73,4.49,14.71,6.98,6.73,6.48,8.48,6.73,,9.22,5.49,,3.74,7.98,20.2,5.49,11.72,5.98,3.99,36.4,7.23,9.72,19.263889,13.743056,23.673611,0.0,,12.166667,65.740242
US_VA_51001,2021-06-25,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2869,45,1,14774,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,53,42,-12,5,6.69,6.95,14.15,5.92,5.4,,6.17,4.63,4.12,8.23,5.92,,,7.2,22.38,8.23,16.2,4.12,,41.41,9.52,6.69,20.361111,15.131944,24.840278,0.0,,15.902778,77.689648
US_VA_51001,2021-06-26,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2870,45,54,14828,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,76,,31,,4.01,,13.35,5.61,4.27,4.54,3.74,5.61,3.74,6.14,,,,7.21,21.1,5.07,11.48,5.07,5.34,41.93,8.28,10.15,24.520833,20.895833,27.770833,0.0,,21.958333,84.328419
US_VA_51001,2021-06-27,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2871,45,112,14940,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,6,,5.09,8.3,11.52,8.04,5.09,,9.11,,,6.43,,4.55,6.96,5.62,24.11,4.82,16.07,,4.02,46.6,14.46,11.52,26.041667,23.083333,29.527778,2.38125,,22.222222,78.360912
US_VA_51001,2021-06-28,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2871,45,32,14972,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-16,3,4.49,4.99,14.46,3.74,6.23,,11.22,5.98,,8.23,4.74,3.99,3.74,5.73,26.67,6.48,17.7,5.23,4.49,41.13,12.21,10.47,26.430556,23.138889,29.645833,0.0,,22.097222,76.157897
US_VA_51001,2021-06-29,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2871,45,3,14975,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,52,,-15,3,5.43,7.9,16.54,7.16,4.2,5.68,5.68,4.94,,6.91,6.17,,3.46,8.15,23.21,10.37,17.29,,6.42,49.63,13.33,9.88,27.236111,23.472222,31.270833,0.0,,22.986111,76.501799
US_VA_51001,2021-06-30,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,2872,45,39,15014,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,46,,-14,3,5.71,4.96,12.91,8.69,5.21,8.69,7.7,3.48,4.47,9.43,5.21,,3.72,7.45,24.33,6.7,13.16,4.22,4.22,44.43,13.16,9.18,28.458333,24.375,33.291667,0.0,,22.777778,70.987751
US_VA_51001,2021-07-01,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2872,45,91,15105,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,50,,-15,5,5.93,6.43,12.12,6.92,,6.18,6.68,3.71,5.44,8.66,3.96,,5.19,5.93,22.5,4.95,10.14,,6.18,36.11,9.4,12.12,28.166667,23.465278,33.25,0.0,,22.888889,72.637969
US_VA_51001,2021-07-02,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2872,45,58,15163,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,52,55,-16,8,4.43,7.22,13.05,7.46,8.85,6.29,6.52,,3.5,8.62,,3.26,,6.29,25.86,5.83,9.09,,3.96,34.25,7.92,8.39,22.798611,20.486111,24.840278,17.36725,,20.791667,88.130316
US_VA_51001,2021-07-03,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2872,45,39,15202,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-3,,6.11,6.62,9.93,,5.6,4.33,8.15,3.82,,6.37,,,3.82,,16.81,5.35,8.15,,4.58,35.4,7.9,5.6,22.25,18.416667,25.861111,9.81075,,15.666667,66.564189
US_VA_51001,2021-07-04,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,2872,45,53,15255,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,-3,,5.13,7.44,10.78,5.65,5.9,4.11,7.96,3.59,,6.16,,3.85,4.36,6.93,24.13,5.13,12.83,4.11,,34.14,11.04,8.21,22.875,17.555556,28.319444,1.560286,,16.611111,69.566475
