location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29186,2020-08-24,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,1,0,91,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,17.45,11.82,14.07,34.33,26.572222,19.855556,33.655556,0.0,,20.683333,70.502237
US_MO_29186,2020-08-25,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,6,0,97,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,14.18,10.91,20.73,33.82,26.522222,19.716667,33.483333,0.0,,21.244444,73.076409
US_MO_29186,2020-08-26,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,2,0,99,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,16.91,,14.72,30.54,25.422222,20.255556,31.566667,0.0,,22.088889,82.188335
US_MO_29186,2020-08-27,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,99,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,13.33,9.99,17.77,34.98,26.45,22.972222,30.022222,0.959556,,23.561111,84.382423
US_MO_29186,2020-08-28,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,2,0,101,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,11.12,10.0,17.23,24.45,25.894444,23.255556,29.566667,1.495778,,22.705556,82.889756
US_MO_29186,2020-08-29,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,105,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,13.96,,14.63,37.23,24.944444,21.933333,29.383333,4.22275,,21.638889,82.130264
US_MO_29186,2020-08-30,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,109,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,15.35,,25.59,46.06,21.616667,15.783333,27.383333,1.157111,,17.688889,78.618082
US_MO_29186,2020-08-31,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,109,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,13.73,,29.49,38.14,23.372222,19.238889,27.688889,0.73025,,21.055556,87.052846
US_MO_29186,2020-09-01,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,3,0,112,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,11.29,,22.59,37.1,20.994444,18.511111,24.944444,6.95325,,19.783333,93.004683
US_MO_29186,2020-09-02,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,1,0,113,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,12.13,,18.75,34.73,23.027778,19.916667,26.572222,7.90575,,21.455556,91.010139
US_MO_29186,2020-09-03,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,118,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,12.51,,20.46,39.79,24.205556,20.283333,29.894444,1.016,,21.355556,84.304936
US_MO_29186,2020-09-04,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,122,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,11.7,17.25,25.87,38.8,22.116667,15.194444,27.838889,0.395111,,14.233333,61.248303
US_MO_29186,2020-09-05,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,127,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,13.89,14.58,21.53,33.33,20.455556,12.6,29.322222,0.0,,15.138889,71.874893
US_MO_29186,2020-09-06,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,131,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,15.45,,19.48,31.58,23.3,16.2,31.0,0.0,,19.372222,78.744207
US_MO_29186,2020-09-07,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,6,0,137,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,12.38,,22.91,42.72,25.422222,19.816667,31.788889,0.0,,19.866667,71.55797
US_MO_29186,2020-09-08,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,1,0,138,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,21.41,8.78,18.12,29.65,25.583333,20.077778,31.455556,0.0,,20.677778,74.460803
US_MO_29186,2020-09-09,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,138,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,15.53,8.03,26.25,39.64,23.322222,18.061111,30.672222,0.959556,,20.016667,81.840273
US_MO_29186,2020-09-10,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,3,0,141,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,,,15.31,10.39,21.88,37.74,23.65,19.166667,30.005556,0.0,,20.438889,82.385813
US_MO_29186,2020-09-11,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,141,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,17,-15,12.39,,20.05,37.16,24.166667,19.816667,29.75,0.0,,20.755556,81.365661
US_MO_29186,2020-09-12,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,146,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,26,-9,17.29,,21.28,37.91,23.544444,20.205556,28.244444,1.721556,,21.272222,87.248018
US_MO_29186,2020-09-13,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,151,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,19,-8,,,19.68,43.3,21.333333,17.577778,26.233333,5.8674,,18.222222,82.553805
US_MO_29186,2020-09-14,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,155,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,7,-23,,12.42,22.68,30.78,20.388889,14.166667,27.922222,0.0254,,15.405556,73.211157
US_MO_29186,2020-09-15,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,3,0,158,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,4,-20,14.25,,24.51,43.88,19.483333,13.15,26.733333,0.0,,14.716667,74.140305
US_MO_29186,2020-09-16,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,2,0,160,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,12,-20,16.87,9.0,20.81,26.43,19.177778,12.583333,27.6,0.0,,15.227778,78.112665
US_MO_29186,2020-09-17,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,165,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,7,-20,11.18,9.51,25.72,32.99,19.788889,12.805556,27.016667,0.0,,16.127778,79.596656
US_MO_29186,2020-09-18,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,169,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,33,-11,12.64,,18.97,29.31,17.927778,11.866667,23.472222,0.0,,11.383333,65.725407
US_MO_29186,2020-09-19,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,6,0,175,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,22,-6,15.52,,23.99,31.04,14.333333,6.75,21.938889,0.0,,6.033333,57.602339
US_MO_29186,2020-09-20,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,179,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,24,-10,14.98,,25.4,30.61,14.3,5.738889,24.566667,0.0,,7.555556,64.185843
US_MO_29186,2020-09-21,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,3,0,182,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,6,-17,16.34,16.34,25.06,42.49,15.9,7.594444,25.505556,0.0,,10.161111,68.986896
US_MO_29186,2020-09-22,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,1,0,183,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,-7,-20,11.12,,39.48,38.37,16.583333,9.688889,23.644444,0.0,,12.405556,76.627396
US_MO_29186,2020-09-23,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,187,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,8,-21,12.1,,17.06,40.16,17.066667,12.805556,22.438889,0.0,,13.55,79.958697
US_MO_29186,2020-09-24,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,192,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,8,-17,9.52,,25.75,36.95,17.022222,11.805556,23.427778,0.0508,,12.866667,76.720724
US_MO_29186,2020-09-25,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,192,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,16,-6,13.23,,21.66,33.69,17.405556,11.027778,24.994444,0.0,,14.222222,81.900877
US_MO_29186,2020-09-26,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,6,0,198,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,21,-9,13.33,11.92,18.24,42.78,20.861111,16.083333,27.338889,0.0,,16.333333,75.516409
US_MO_29186,2020-09-27,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,7,0,205,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,20,-18,11.58,,16.09,41.18,20.566667,14.838889,27.166667,0.0,,16.655556,78.404356
US_MO_29186,2020-09-28,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,-2,0,203,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,4,-19,8.86,,21.05,29.36,16.105556,12.794444,22.694444,12.627429,,11.922222,76.315304
US_MO_29186,2020-09-29,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,203,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,8,-16,8.4,,16.81,43.14,12.883333,7.583333,18.555556,0.5842,,8.322222,73.874195
US_MO_29186,2020-09-30,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,-2,0,201,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,15,-19,10.1,14.02,29.17,33.66,17.194444,9.033333,28.044444,0.0,,7.844444,54.46322
US_MO_29186,2020-10-01,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,10,0,211,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,15,-19,12.03,,11.48,32.81,13.777778,6.544444,21.361111,0.0,,4.688889,54.390728
US_MO_29186,2020-10-02,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,2,0,213,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,22,-8,15.0,9.23,20.77,35.19,10.455556,3.794444,17.211111,0.0,,4.188889,65.20508
US_MO_29186,2020-10-03,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,4,0,217,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,15,-9,14.12,,16.94,34.59,9.905556,4.022222,16.983333,0.0,,6.266667,78.261649
US_MO_29186,2020-10-04,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,222,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,14,-16,,12.4,21.54,36.55,12.477778,8.433333,16.35,0.3556,,6.888889,68.79024
US_MO_29186,2020-10-05,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,1,0,223,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,7,-21,,,23.89,40.01,8.205556,-0.461111,19.022222,0.0,,1.366667,62.195903
US_MO_29186,2020-10-06,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,5,0,228,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,1,-22,10.55,8.33,23.31,47.74,14.555556,5.138889,25.938889,0.0,,6.961111,60.590596
US_MO_29186,2020-10-07,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,3,0,231,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,12,-17,10.08,12.32,16.81,39.21,19.305556,10.377778,30.366667,0.0,,12.855556,66.434174
US_MO_29186,2020-10-08,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,2,0,233,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,18,-19,9.85,,15.32,40.48,19.388889,11.522222,28.872222,0.0,,13.666667,70.1207
US_MO_29186,2020-10-09,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,9,0,242,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,21,-7,,8.59,29.21,33.22,19.616667,11.3,28.294444,0.0,,15.044444,75.169637
US_MO_29186,2020-10-10,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,7,0,249,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,23,-5,13.19,,28.36,27.7,20.027778,14.738889,26.627778,0.0,,16.55,80.594128
US_MO_29186,2020-10-11,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,249,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,20,-5,15.57,,23.05,41.74,20.761111,13.872222,29.266667,0.0,,16.455556,76.442546
US_MO_29186,2020-10-12,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,249,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,4,-24,9.1,10.24,25.59,41.51,20.2,16.088889,24.977778,0.0,,14.333333,69.363734
US_MO_29186,2020-10-13,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,249,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,0,-23,12.35,8.42,19.09,32.56,13.705556,3.711111,25.733333,0.0254,,4.011111,52.145288
US_MO_29186,2020-10-14,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,9,0,258,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,12,-20,10.3,10.88,21.18,36.07,16.755556,6.566667,28.588889,0.0,,6.116667,49.6966
US_MO_29186,2020-10-15,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,7,0,265,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,10,-18,12.19,,13.3,34.91,15.861111,10.272222,24.161111,0.181429,,5.905556,52.393174
US_MO_29186,2020-10-16,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,3,0,268,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,26,-7,,,17.6,29.12,8.2,-1.005556,17.777778,0.4572,,-1.488889,50.631052
US_MO_29186,2020-10-17,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,15,0,283,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,21,-10,11.28,10.58,23.97,32.43,10.622222,2.238889,20.716667,0.0,,-0.744444,45.662017
US_MO_29186,2020-10-18,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,7,0,290,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,18,-14,9.79,13.05,15.01,36.55,15.0,9.733333,20.155556,1.378857,,5.022222,51.510666
US_MO_29186,2020-10-19,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,13,0,303,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,0,-19,9.22,,23.31,43.91,8.211111,6.188889,11.722222,30.19425,,7.094444,92.810456
US_MO_29186,2020-10-20,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,0,0,303,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,-3,-20,8.53,,22.93,38.39,10.105556,8.2,13.777778,8.001,,9.105556,93.647106
US_MO_29186,2020-10-21,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,16,0,319,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,17,-20,,8.23,26.33,34.01,14.605556,11.3,18.311111,7.90575,,13.466667,93.076229
US_MO_29186,2020-10-22,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,12,0,331,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,6,-17,12.81,11.65,24.46,34.36,19.155556,12.266667,28.805556,0.7112,,15.527778,79.61972
US_MO_29186,2020-10-23,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,10,0,341,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,13,-9,12.87,13.43,20.14,33.58,17.35,7.433333,25.583333,0.0,,14.261111,82.229605
US_MO_29186,2020-10-24,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,20,0,361,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,17,-10,14.85,,24.3,40.5,7.416667,5.888889,9.594444,4.487333,,2.122222,69.221187
US_MO_29186,2020-10-25,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,17,0,378,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,10,-10,,15.3,24.22,40.79,9.183333,7.9,11.055556,0.0,,3.938889,69.774501
US_MO_29186,2020-10-26,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,18,0,396,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,-7,-20,,10.07,30.75,32.34,6.872222,3.994444,9.611111,6.821714,,4.322222,83.947172
US_MO_29186,2020-10-27,ChIJy-NIAHBj2IcR4zzrOO9UU4w,Q489847,geoId/29186,US,United States of America,MO,Missouri,29186,Ste. Genevieve County,US,USA,2,2,0,398,1,,,17792,9009,8783,1992,2216,1944,1933,2077,2831,2544,1397,858,1180447,37.893333,-90.203333,1318,77.375,,-6,-22,10.7,13.38,27.29,27.82,4.15,3.316667,5.938889,14.695714,,3.355556,94.679577
