location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01087,2020-09-22,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,479,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-4,-29,12.21,7.09,,19.69,7.09,30.72,6.7,17.819444,13.597222,23.270833,0.0,11.936508,68.178815
US_AL_01087,2020-09-23,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,0,0,479,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-5,-26,11.75,,8.39,19.72,6.29,37.34,6.71,20.847222,14.826389,27.479167,0.0,15.888889,72.718697
US_AL_01087,2020-09-24,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,480,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,0,-26,11.57,,9.64,25.08,10.42,26.23,,21.805556,17.979167,26.840278,1.016,18.698413,82.682329
US_AL_01087,2020-09-25,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,-1,481,19,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,8,-25,7.51,11.69,,30.88,,32.13,,22.875,18.944444,26.194444,7.71525,19.904762,82.980116
US_AL_01087,2020-09-26,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,-1,-1,480,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-10,-15,9.96,8.54,10.44,21.82,10.91,27.04,8.06,23.345679,19.358025,28.759259,0.0,18.777778,76.974774
US_AL_01087,2020-09-27,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,3,0,483,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,5,-26,,8.16,7.3,21.92,,33.95,,23.654321,19.555556,29.555556,0.1905,20.375,81.969051
US_AL_01087,2020-09-28,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,0,0,483,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-24,12.81,7.91,13.19,30.14,,29.77,8.67,24.9,20.794444,30.522222,2.8194,20.513889,77.829257
US_AL_01087,2020-09-29,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,0,0,483,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-11,-30,11.97,6.18,,31.66,10.81,32.04,,18.227778,15.427778,25.483333,3.8862,15.645833,84.155532
US_AL_01087,2020-09-30,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,0,0,483,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-3,-26,,11.25,9.31,25.99,6.59,27.16,,16.333333,9.305556,24.633333,2.7432,10.548611,68.130492
US_AL_01087,2020-10-01,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,485,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-5,-27,14.25,6.33,10.29,28.1,,29.29,,18.55,10.655556,27.944444,0.0,12.638889,68.749884
US_AL_01087,2020-10-02,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,3,0,488,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,2,-23,11.04,7.36,8.18,23.71,7.36,24.93,,17.122222,9.594444,25.205556,0.0,7.465278,52.989224
US_AL_01087,2020-10-03,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,3,0,491,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-8,-20,11.71,8.9,9.37,16.87,,37.95,8.43,14.983333,7.35,24.05,0.0,7.923611,62.450811
US_AL_01087,2020-10-04,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,492,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,6,-37,8.21,,7.35,21.62,9.51,25.51,,16.311111,8.644444,23.861111,0.0,10.888889,70.371242
US_AL_01087,2020-10-05,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,0,0,492,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-24,8.9,,6.07,33.18,10.52,27.52,,17.416667,10.438889,25.688889,0.0,13.131944,75.892475
US_AL_01087,2020-10-06,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,496,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-9,-26,11.51,,,30.01,,30.42,,19.205556,13.061111,26.061111,0.0,15.819444,81.092694
US_AL_01087,2020-10-07,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,5,0,501,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-4,-25,8.24,,,25.89,7.45,25.89,7.06,23.722222,16.627778,31.1,0.635,19.430556,76.411309
US_AL_01087,2020-10-08,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,503,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,3,-27,10.32,7.26,10.32,27.53,7.26,27.53,,23.088889,17.227778,30.388889,0.0,18.291667,74.942675
US_AL_01087,2020-10-09,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,507,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-10,-26,6.34,6.34,8.72,28.93,,28.54,,22.972222,19.205556,28.522222,8.0518,20.354167,86.396818
US_AL_01087,2020-10-10,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,5,0,512,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-22,-21,11.85,11.85,6.84,20.06,,25.98,,23.777778,21.483333,26.95,22.9616,22.131944,90.132332
US_AL_01087,2020-10-11,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,514,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-32,10.93,7.74,18.22,15.49,10.02,29.16,,23.027778,21.5,25.794444,19.431,20.944444,86.940467
US_AL_01087,2020-10-12,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,515,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-5,-35,8.22,,12.74,25.08,7.81,31.24,8.22,23.427778,20.627778,28.822222,0.9398,20.333333,81.859269
US_AL_01087,2020-10-13,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,519,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-5,-26,11.41,,18.75,22.83,8.56,41.59,8.15,23.283333,19.177778,29.283333,0.0,18.930556,76.126565
US_AL_01087,2020-10-14,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,520,18,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-4,-25,9.89,10.72,7.01,22.67,7.83,32.15,8.24,18.533333,10.638889,27.9,0.0,13.5625,71.197946
US_AL_01087,2020-10-15,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,1,521,19,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-4,-24,,,9.5,23.75,5.94,26.12,,21.074074,13.364198,28.141975,0.0,16.902778,77.245241
US_AL_01087,2020-10-16,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,523,19,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,3,-21,9.23,10.03,,20.86,,27.69,,18.228395,14.475309,25.104938,0.0,13.236111,73.097488
US_AL_01087,2020-10-17,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,527,19,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-11,-15,10.14,7.84,7.38,20.29,12.91,26.28,,14.216049,6.364198,22.388889,0.0,6.770833,60.85095
US_AL_01087,2020-10-18,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,528,19,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,7,-26,9.44,,10.79,14.39,8.54,29.68,,17.265432,9.018519,26.5,0.0,12.173611,71.967428
US_AL_01087,2020-10-19,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,529,19,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-6,-22,9.33,6.61,7.77,31.09,,32.25,,20.17284,13.203704,27.783951,0.0,15.222222,73.025586
US_AL_01087,2020-10-20,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,-1,1,528,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-10,-24,6.79,9.99,7.99,20.78,8.39,25.58,,20.740741,14.746914,28.154321,0.0,16.208333,75.131329
US_AL_01087,2020-10-21,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,530,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-26,7.71,9.33,,17.44,,30.01,,22.425926,17.253086,28.67284,0.0,18.631944,78.836552
US_AL_01087,2020-10-22,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,-1,0,529,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,2,-26,7.17,6.77,11.95,27.47,6.37,28.67,,22.703704,17.722222,28.839506,0.056444,19.388889,81.187086
US_AL_01087,2020-10-23,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,530,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-1,-23,8.83,8.83,9.25,19.33,7.14,20.17,,22.685185,18.549383,28.790123,0.0,19.465278,81.741372
US_AL_01087,2020-10-24,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,534,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-21,-19,7.68,,,18.98,7.23,32.53,,21.12963,18.833333,26.179012,8.974667,19.590278,90.68464
US_AL_01087,2020-10-25,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,536,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-1,-29,9.19,,,16.18,7.87,24.5,,21.512346,18.734568,25.339506,18.82775,19.097222,85.872786
US_AL_01087,2020-10-26,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,537,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-10,-18,8.02,,9.55,24.82,14.51,34.75,,22.488889,18.822222,27.772222,0.0,18.840278,81.17803
US_AL_01087,2020-10-27,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,539,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-21,11.55,6.86,12.64,24.55,9.39,34.3,,22.488889,19.683333,26.466667,0.3302,20.381944,87.756134
US_AL_01087,2020-10-28,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,541,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-11,-22,9.97,8.49,11.08,28.07,6.65,34.35,7.02,24.138889,21.927778,27.655556,9.0424,22.361111,89.398502
US_AL_01087,2020-10-29,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,543,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-14,-32,,7.09,8.87,21.72,6.65,30.14,,24.55,17.277778,28.016667,11.655778,20.104167,76.415683
US_AL_01087,2020-10-30,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,7,0,550,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,0,-24,6.38,6.8,7.23,15.73,8.08,23.82,,13.238889,9.294444,19.205556,0.4572,6.666667,63.600669
US_AL_01087,2020-10-31,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,8,1,558,21,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-16,-19,,8.12,9.65,10.66,,28.43,,13.605556,7.883333,21.9,2.032,7.936508,67.955368
US_AL_01087,2020-11-01,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,7,0,565,21,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-9,-32,7.53,10.19,7.53,16.39,,31.45,,16.972222,11.488889,23.211111,0.0,11.708333,70.161058
US_AL_01087,2020-11-02,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,569,21,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-8,-19,7.63,10.3,6.87,22.89,7.63,27.08,,11.783333,4.755556,20.033333,0.0,-1.006944,41.222573
US_AL_01087,2020-11-03,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,3,0,572,21,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-8,-26,9.4,9.78,8.27,18.05,7.52,30.45,8.27,9.516667,1.394444,20.588889,0.0,1.284722,56.784436
US_AL_01087,2020-11-04,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,16,0,588,21,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-8,-24,12.47,11.73,8.43,23.84,9.17,25.3,,12.755556,3.95,22.611111,0.0,5.381944,61.789772
US_AL_01087,2020-11-05,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,590,21,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-6,-24,7.67,,9.13,25.56,6.21,31.4,,14.683333,6.611111,23.9,0.0,8.849206,68.700376
US_AL_01087,2020-11-06,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,6,-1,596,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,0,-19,12.86,7.57,6.05,17.03,,25.73,,18.45,10.738889,25.794444,0.0,13.215278,71.074628
US_AL_01087,2020-11-07,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,598,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-12,-16,,8.41,,14.17,6.64,24.79,7.08,19.166667,15.038889,24.188889,0.338667,16.18254,82.045106
US_AL_01087,2020-11-08,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,12,0,610,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-6,-32,7.69,11.54,7.69,22.65,7.69,32.9,,20.605556,17.305556,24.544444,0.1016,17.847222,83.863253
US_AL_01087,2020-11-09,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,2,0,612,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-22,7.31,7.31,9.87,21.2,,35.83,5.48,22.033333,19.222222,26.288889,0.0,18.333333,78.724878
US_AL_01087,2020-11-10,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,6,0,618,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-4,-25,6.32,8.18,9.3,29.39,5.58,31.99,7.07,22.45,20.233333,25.816667,0.0508,19.618056,83.593716
US_AL_01087,2020-11-11,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,3,0,621,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-9,-37,8.28,,9.07,26.03,9.07,36.29,,23.766667,21.538889,27.95,0.705556,21.706349,87.862611
US_AL_01087,2020-11-12,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,9,0,630,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-10,-25,9.91,,18.36,27.17,8.08,31.94,,21.033333,18.361111,25.538889,4.3688,18.722222,85.663514
US_AL_01087,2020-11-13,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,16,0,646,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-4,-21,7.87,9.45,9.05,27.16,,26.37,,17.244444,11.9,24.983333,0.0,12.131944,71.121235
US_AL_01087,2020-11-14,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,3,0,649,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-11,-14,,,8.29,18.53,,32.18,,15.933333,9.166667,25.277778,0.0,7.650794,58.524948
US_AL_01087,2020-11-15,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,5,0,654,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-11,-31,,8.22,7.76,17.36,,28.77,,17.116667,10.683333,25.394444,0.0,12.166667,74.990507
US_AL_01087,2020-11-16,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,1,0,655,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-23,8.21,7.82,9.0,28.56,9.0,30.51,,12.094444,4.144444,21.372222,0.0254,2.909722,55.273369
US_AL_01087,2020-11-17,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,7,0,662,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-24,6.99,7.77,12.82,19.81,,28.75,,10.577778,2.733333,20.411111,0.0,0.604167,50.902401
US_AL_01087,2020-11-18,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,666,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-10,-25,9.83,9.05,11.01,29.89,,34.22,,11.022222,3.438889,19.238889,0.0,-2.125,40.373785
US_AL_01087,2020-11-19,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,14,0,680,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-7,-24,7.0,9.06,10.3,28.02,,28.43,,10.377778,3.327778,19.616667,0.0,1.576389,55.388592
US_AL_01087,2020-11-20,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,684,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-5,-22,,8.52,7.25,27.28,,29.84,,13.494444,4.883333,23.366667,0.0,7.916667,69.967614
US_AL_01087,2020-11-21,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,4,0,688,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-2,-19,11.13,12.09,,12.09,,33.38,,15.405556,7.844444,23.15,0.0,10.951389,75.444323
US_AL_01087,2020-11-22,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,6,0,694,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,-2,-18,,8.58,,17.17,9.59,20.2,,15.805556,10.116667,23.827778,0.0,11.4375,76.175192
US_AL_01087,2020-11-23,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,6,0,700,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,2,-24,7.12,8.54,9.96,15.19,,23.73,,13.788889,9.216667,20.7,0.0,7.340278,65.204468
US_AL_01087,2020-11-24,ChIJMaX_VbNVjIgRP0NEpma8y8w,Q502777,geoId/01087,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2,17,0,717,20,,,18793,8604,10189,1794,2543,3567,1689,1850,2439,2552,1554,805,1850806,32.385278,-85.693611,1588,73.072727,,,7,-29,,8.98,10.56,19.01,,23.76,,10.433333,2.511111,21.011111,0.0,4.25,65.892063
