location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05015,2021-02-21,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2709,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-18,,-4,,10.76,7.03,8.69,8.27,8.27,6.62,,9.52,5.79,,7.45,26.06,9.52,8.69,,46.75,9.52,,4.283333,0.911111,7.5,0.0,50.8,-0.688889,70.240617
US_AR_05015,2021-02-22,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2710,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,2,,-18,6,9.24,10.61,10.61,,11.3,5.48,,11.64,,,7.53,22.59,5.48,6.5,4.79,38.0,4.79,5.82,6.261111,-2.1,14.75,0.0,,-1.111111,59.557853
US_AR_05015,2021-02-23,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2711,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,1,,-8,5,,9.14,7.38,8.44,,,5.27,9.49,4.92,,7.74,23.56,6.33,8.44,5.63,35.86,,5.27,12.366667,3.966667,22.816667,0.0,,-2.0,37.234016
US_AR_05015,2021-02-24,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2711,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,12,,-7,3,4.96,9.57,13.11,5.31,,,,14.53,5.67,4.96,8.86,23.74,6.02,7.44,,36.85,6.02,,14.85,10.233333,18.744444,0.0,,3.194444,45.648217
US_AR_05015,2021-02-25,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,2714,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,2,,-7,6,8.13,7.07,10.96,,,,,12.02,6.72,6.72,8.84,15.91,8.13,6.72,,40.67,7.78,6.37,5.805556,-0.438889,12.083333,0.0,,-1.283333,60.499177
US_AR_05015,2021-02-26,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,4,0,2718,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,1,,-1,4,6.44,14.31,8.23,,5.73,,,10.38,5.73,,,20.4,,6.44,,32.21,,8.23,5.933333,2.961111,8.844444,1.850571,,1.694444,74.387482
US_AR_05015,2021-02-27,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2718,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,4,,9,,8.44,11.82,10.13,,8.87,9.29,,10.55,10.13,,10.55,18.58,5.91,5.91,,37.15,6.33,9.29,7.244444,1.527778,13.477778,1.632857,,5.1,86.463215
US_AR_05015,2021-02-28,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,-5,0,2713,41,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-4,,-1,,9.63,9.63,12.15,7.12,8.38,6.7,6.28,13.4,,,8.8,17.59,10.47,,,38.12,,5.87,13.45,8.622222,19.288889,4.656667,,12.15,91.986123
US_AR_05015,2021-03-01,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,1,2713,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,1,,-7,4,,7.14,10.2,,,6.8,5.78,12.58,5.44,6.12,8.16,16.66,,8.5,7.48,33.31,,,6.005556,-0.533333,12.616667,1.6002,,-1.211111,60.055374
US_AR_05015,2021-03-02,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2714,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,1,,-6,5,8.57,10.35,11.43,7.14,,6.78,6.07,7.14,5.0,6.43,10.71,23.92,6.43,6.07,,40.34,,,5.722222,-1.9,13.933333,0.0,,-3.8,50.757015
US_AR_05015,2021-03-03,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,2717,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,24,,-8,2,,6.8,10.38,7.88,7.52,5.37,,14.68,5.37,,9.67,20.77,,7.52,8.59,44.04,,5.37,9.683333,1.016667,19.488889,0.0,,-2.255556,43.361817
US_AR_05015,2021-03-04,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,5,0,2722,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,14,,-7,4,,16.04,11.4,,,6.77,4.99,11.4,,,5.7,29.22,6.06,8.2,,32.43,8.55,5.35,12.011111,2.2,21.338889,0.0,,-0.844444,41.312303
US_AR_05015,2021-03-05,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,5,0,2727,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,8,,-2,5,6.66,10.52,9.12,4.91,,9.12,,10.17,,,7.01,19.64,6.31,9.12,8.42,32.26,5.26,6.31,10.133333,6.366667,17.216667,0.508,,1.405556,55.156026
US_AR_05015,2021-03-06,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2728,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,19,,11,,,8.76,11.26,9.17,7.5,7.09,,10.84,6.25,,10.01,16.26,,,,41.69,,7.92,6.244444,-2.394444,15.727778,0.9652,,-2.85,52.361874
US_AR_05015,2021-03-07,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2728,42,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,15,,-1,,6.0,13.28,11.14,,,11.14,,6.0,8.14,,,13.71,7.71,,8.14,36.41,6.0,9.85,9.688889,0.888889,18.388889,0.0,,-1.922222,44.443827
US_AR_05015,2021-03-08,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,1,2728,43,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,6,,-11,6,9.86,12.68,8.8,5.99,4.93,9.86,4.93,15.14,5.63,13.73,9.86,26.76,4.93,,6.34,38.02,6.69,,11.583333,2.905556,19.316667,0.0,,-0.922222,42.103119
US_AR_05015,2021-03-09,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2728,43,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,7,,-8,4,7.66,17.06,9.4,5.57,5.57,6.27,5.57,,6.27,,5.92,21.24,7.31,5.92,10.79,31.69,8.71,7.31,14.327778,9.1,20.405556,0.0,,4.205556,50.731801
US_AR_05015,2021-03-10,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2729,43,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,16,,-10,3,7.85,13.64,10.57,5.46,5.46,,,7.85,8.19,,13.3,19.79,6.82,7.5,6.14,39.91,6.48,6.14,17.15,15.433333,19.983333,0.0,,10.294444,64.12183
US_AR_05015,2021-03-11,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2730,43,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,10,,-7,4,6.65,11.63,7.98,5.32,5.98,10.97,,4.65,4.65,4.65,8.31,24.59,9.31,6.98,4.65,38.22,7.31,8.97,17.844444,13.233333,21.161111,0.362857,,14.166667,79.380651
US_AR_05015,2021-03-12,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2731,43,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,20,,-2,4,5.72,11.77,6.39,8.75,4.71,5.38,,4.71,5.72,,4.71,20.52,5.05,5.72,5.38,37.34,,9.08,12.172222,10.172222,16.294444,1.088571,,11.372222,95.022891
US_AR_05015,2021-03-13,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,4,0,2735,43,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,27,,2,,9.99,8.45,7.68,5.76,,6.15,5.76,11.14,,,6.53,26.9,,7.68,6.92,44.19,,,11.611111,8.672222,16.227778,23.622,,10.666667,94.105625
US_AR_05015,2021-03-14,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,1,2736,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,23,,-3,,5.83,8.94,9.72,,,8.16,,,,,5.44,16.33,,7.0,,35.38,10.11,,12.811111,10.361111,16.755556,11.684,,11.583333,92.553976
US_AR_05015,2021-03-15,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,-1,0,2735,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,43,,-9,2,8.56,9.83,8.88,6.34,4.75,6.66,,9.83,,,6.02,23.46,7.29,4.44,5.71,32.65,5.07,,12.361111,6.166667,19.922222,15.421429,,7.133333,70.654615
US_AR_05015,2021-03-16,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2735,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,52,,-10,2,7.79,14.61,9.74,6.5,,10.72,,12.66,5.85,,9.42,21.43,8.12,9.42,10.72,35.4,,8.44,13.677778,4.466667,22.777778,0.2032,,4.194444,52.892171
US_AR_05015,2021-03-17,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2735,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,53,,-6,3,5.94,15.0,9.69,7.5,,8.12,,7.5,,,9.37,15.0,4.69,,5.94,35.93,,5.0,16.627778,12.277778,21.716667,0.036286,,11.172222,70.317076
US_AR_05015,2021-03-18,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2737,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,38,,-11,4,7.44,15.19,9.3,10.54,4.96,8.06,,11.78,4.96,4.96,6.2,22.95,4.34,4.34,7.13,40.31,6.51,6.2,4.933333,1.033333,14.244444,4.826,,3.594444,91.365831
US_AR_05015,2021-03-19,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2739,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,56,,-10,0,7.07,15.14,8.08,4.71,,5.38,,6.39,,,5.72,21.88,7.4,9.76,6.06,32.31,8.75,6.39,8.027778,2.738889,15.505556,0.282222,,0.083333,57.570178
US_AR_05015,2021-03-20,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2739,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,58,,-3,,6.73,18.21,5.54,5.94,5.54,9.9,,7.52,,,5.54,19.0,,8.31,6.33,43.55,7.52,,8.416667,-0.005556,16.783333,0.0254,,-2.172222,47.423041
US_AR_05015,2021-03-21,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2739,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,51,,-3,,7.4,13.98,10.28,,7.4,,6.58,6.99,5.76,,6.17,15.63,,9.87,,42.36,6.99,,12.066667,4.827778,19.7,0.0254,,3.0,54.032115
US_AR_05015,2021-03-22,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2740,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,31,,-21,5,,13.32,7.05,,6.27,6.27,7.83,7.44,9.4,,7.05,20.37,7.05,10.18,7.44,39.56,,9.4,13.083333,7.422222,17.555556,0.0,,3.088889,50.957755
US_AR_05015,2021-03-23,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2740,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,28,,-19,5,6.82,18.57,9.09,,,12.12,7.58,13.64,6.82,,7.96,20.46,5.3,10.99,7.58,33.72,9.09,6.44,13.077778,10.766667,16.944444,8.593667,,8.494444,73.881819
US_AR_05015,2021-03-24,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2741,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,50,,-18,1,5.56,15.89,5.96,7.55,7.95,9.54,6.36,9.14,,,7.55,24.24,7.15,9.14,8.74,38.94,11.13,7.95,11.805556,4.961111,17.977778,2.2606,,5.394444,65.162227
US_AR_05015,2021-03-25,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2742,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,23,,-21,6,10.15,16.54,11.28,5.64,8.27,9.02,5.26,11.28,5.26,,9.4,20.3,,7.14,7.14,39.1,7.14,5.64,10.544444,8.294444,14.288889,8.763,,8.644444,88.156271
US_AR_05015,2021-03-26,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,2745,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,53,,-14,2,5.53,12.64,9.08,,,,5.53,,,,6.71,21.32,8.29,8.29,6.71,42.26,8.69,13.82,10.966667,3.127778,21.733333,9.341556,,6.55,74.40346
US_AR_05015,2021-03-27,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2747,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,54,,3,,8.42,13.02,11.87,6.89,,8.42,,6.13,,,,15.7,5.74,9.57,8.42,40.97,10.34,6.13,17.388889,9.138889,26.455556,0.03175,,10.461111,63.894931
US_AR_05015,2021-03-28,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2747,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,43,,5,,5.82,7.37,9.3,,6.2,5.43,,8.14,,5.82,,17.06,,6.98,,41.09,6.98,,11.866667,6.044444,19.138889,0.943429,,1.255556,48.356764
US_AR_05015,2021-03-29,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2748,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,30,,-6,2,7.17,12.39,13.05,4.89,8.15,,5.54,10.44,,5.54,11.09,21.53,9.46,6.2,6.52,43.05,7.5,5.87,11.8,3.15,21.611111,0.0,,-0.411111,43.12955
US_AR_05015,2021-03-30,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2749,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,29,,-8,2,9.8,14.05,9.15,5.23,5.88,5.55,,9.47,5.55,,7.84,21.56,,11.44,6.54,39.53,12.42,6.86,16.288889,12.355556,21.872222,0.0,,5.005556,47.243396
US_AR_05015,2021-03-31,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2749,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,37,,-6,2,6.64,10.3,11.96,,,7.64,4.65,5.65,4.98,4.65,9.3,18.27,8.3,4.65,8.64,44.18,4.98,,10.777778,5.905556,16.183333,0.0,,-5.944444,30.515168
US_AR_05015,2021-04-01,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2751,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,34,,-6,2,5.95,8.93,7.28,5.29,5.62,,4.96,9.92,4.63,,8.93,21.83,7.28,6.62,5.95,39.03,9.26,7.28,6.527778,-0.655556,12.572222,0.0,,-7.538889,36.269183
US_AR_05015,2021-04-02,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2753,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,56,,-5,1,6.53,15.13,9.63,5.85,6.19,5.85,5.16,5.5,4.81,,6.53,16.85,,6.53,5.5,38.17,4.81,8.25,8.344444,0.133333,17.45,0.0,,-5.577778,37.326723
US_AR_05015,2021-04-03,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2754,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,55,,1,,7.89,15.38,,6.7,5.92,,,9.07,5.52,,9.07,14.59,9.46,11.83,,40.62,7.1,6.31,12.522222,4.872222,21.011111,0.0,,-0.833333,39.738792
US_AR_05015,2021-04-04,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2755,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,30,,2,,9.04,14.79,8.22,6.57,,7.4,,8.63,,,9.45,18.49,6.16,9.04,6.57,41.5,11.09,6.57,15.588889,7.25,24.244444,0.0,,5.205556,50.393441
US_AR_05015,2021-04-05,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2755,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,23,,-9,2,5.32,16.97,,,4.66,8.32,8.32,6.32,6.65,5.32,6.99,26.62,5.66,7.99,6.32,44.59,9.98,6.32,17.505556,10.672222,24.488889,0.0,,10.844444,65.19992
US_AR_05015,2021-04-06,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2755,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,22,,-6,3,6.93,16.16,6.93,6.27,6.27,,,7.26,7.92,,9.57,24.08,4.95,7.26,,40.9,9.57,8.25,19.227778,14.055556,24.022222,0.0,,12.338889,64.494601
US_AR_05015,2021-04-07,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2755,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,27,,-7,2,7.54,12.46,9.18,9.84,5.25,7.87,,8.86,,4.92,8.86,24.92,6.89,7.54,7.87,32.14,9.84,5.9,18.133333,14.111111,20.705556,0.508,,13.955556,76.691372
US_AR_05015,2021-04-08,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2757,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,39,,-5,1,5.74,10.47,5.4,4.73,5.74,6.75,,11.14,6.08,,9.79,20.93,7.43,7.43,6.42,38.49,8.44,6.75,13.472222,8.1,21.872222,1.7018,,3.494444,51.049493
US_AR_05015,2021-04-09,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,2758,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,42,,-5,2,5.65,12.62,9.97,,,4.98,6.98,10.3,5.65,4.98,9.63,23.26,,5.65,,32.23,4.98,,18.805556,12.15,27.622222,0.0,,7.566667,48.167751
US_AR_05015,2021-04-10,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,4,0,2762,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,39,,-7,,,14.25,10.4,5.78,5.78,6.93,,6.55,5.39,,7.7,18.1,6.55,11.55,6.16,42.74,7.7,7.32,11.888889,7.994444,18.827778,3.846286,,9.527778,85.664582
US_AR_05015,2021-04-11,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2762,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,51,,5,,10.21,13.07,16.34,,,8.99,,9.4,,,6.13,22.88,,10.21,,37.18,13.07,6.95,13.975309,4.932099,24.765432,0.056444,,4.814815,54.383229
US_AR_05015,2021-04-12,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2764,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,24,,-9,1,8.26,18.93,10.32,7.57,6.2,5.85,5.16,11.7,6.88,4.82,8.6,24.43,4.82,5.85,6.88,45.09,5.16,8.6,17.577778,10.644444,23.866667,0.0,,6.183333,47.775743
US_AR_05015,2021-04-13,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,0,0,2764,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,21,,-6,2,5.81,12.65,7.52,,4.79,6.84,5.47,6.16,8.21,,7.87,27.02,8.21,6.5,6.5,44.46,6.16,6.84,13.655556,9.811111,18.822222,0.798286,,4.95,55.781036
US_AR_05015,2021-04-14,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,2766,44,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,35,,-3,1,5.4,15.87,10.47,,7.09,5.07,,9.12,6.75,,8.78,20.6,,6.42,10.13,35.11,4.73,4.73,12.305556,8.05,17.6,16.467667,,5.1,61.48756
