location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19139,2020-09-07,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,3,0,1001,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,,,-74,,,5.66,7.42,3.32,14.25,5.27,5.47,,,3.9,4.49,3.9,,8.98,6.25,3.32,3.12,4.1,,5.86,3.71,3.9,6.05,4.3,,6.25,4.49,,6.05,19.33,5.86,3.71,12.3,,,4.88,,4.88,37.1,4.49,10.35,,7.22,4.49,4.3,,,3.12,3.32,22.438889,16.244444,29.738889,3.7084,,14.494444,61.166298
US_IA_19139,2020-09-08,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,7,0,1008,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,,,-24,6,,4.11,5.26,2.79,12.16,9.04,5.92,2.63,5.42,5.26,2.96,,,9.04,,4.76,4.93,3.78,,6.9,3.29,3.78,3.45,3.29,3.29,,4.11,3.94,4.11,23.33,7.07,3.61,8.38,2.63,,4.44,2.79,6.24,36.47,3.29,6.9,,3.12,,5.09,,,3.12,,13.444444,11.394444,20.727778,25.569333,,11.316667,87.055427
US_IA_19139,2020-09-09,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,7,0,1015,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,,,-23,5,,5.79,5.96,3.97,8.44,7.62,5.46,3.48,6.46,5.13,4.47,,,6.46,2.98,2.98,2.48,2.98,,5.79,5.13,,4.47,4.47,4.14,3.64,6.95,,3.31,20.36,4.8,3.31,7.12,,3.97,4.8,,4.63,33.11,2.65,6.46,3.48,3.81,3.97,3.48,,,2.81,,11.633333,10.372222,13.544444,16.467667,,11.066667,96.413747
US_IA_19139,2020-09-10,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,7,0,1022,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,,,-22,6,,3.58,3.91,3.91,9.6,6.84,5.37,2.28,7.97,5.05,3.25,2.93,,7.16,2.93,4.39,2.28,3.42,,5.7,3.74,2.77,3.25,2.28,4.88,3.25,4.39,3.25,6.35,18.07,6.67,3.58,4.72,3.58,3.09,3.74,2.28,4.72,33.53,3.58,4.72,,5.86,,4.23,,2.28,3.25,3.42,11.488889,10.261111,13.738889,0.635,,10.916667,96.36472
US_IA_19139,2020-09-11,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,6,0,1028,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-9,,-20,4,2.35,4.36,6.37,5.36,10.56,6.87,4.19,2.35,3.69,3.35,3.85,3.02,,8.55,4.53,3.69,3.02,5.03,,7.88,4.53,,,3.69,4.02,2.35,4.19,2.35,5.2,18.1,5.2,3.02,6.2,,,3.35,,5.87,33.18,2.51,5.36,,4.86,4.86,4.02,,3.85,3.35,,14.394444,12.6,17.877778,23.156333,,13.872222,96.818802
US_IA_19139,2020-09-12,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,3,0,1031,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-6,,11,,,3.93,7.08,4.91,8.06,7.08,3.54,3.34,,7.86,,3.54,,4.52,2.95,,,2.95,2.95,8.06,4.91,3.54,3.73,,5.31,4.52,4.52,2.95,4.91,16.12,5.31,,6.29,,2.95,4.13,,4.91,35.18,2.95,4.72,,6.68,3.34,3.34,,3.15,,,18.977778,16.705556,21.2,32.639,,17.511111,91.342621
US_IA_19139,2020-09-13,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,5,0,1036,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,5,,8,,2.72,4.86,7.77,4.27,11.85,6.99,6.02,,4.47,7.58,,4.86,,6.22,3.5,4.27,4.08,4.86,3.3,6.41,3.88,,3.69,3.5,3.11,3.11,3.3,,5.05,18.84,4.08,2.91,9.13,2.91,3.11,,,4.66,42.74,5.05,6.61,,7.38,,2.72,,2.91,3.11,4.47,17.85,11.327778,25.011111,1.49225,,14.205556,79.375157
US_IA_19139,2020-09-14,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,9,0,1045,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-6,,-19,3,2.53,4.72,6.92,3.54,12.32,8.78,7.09,,4.72,4.56,2.36,3.38,2.36,4.56,2.7,,2.7,7.26,2.36,6.92,3.21,,4.22,4.05,3.54,3.21,5.06,3.21,7.09,19.07,4.89,4.05,10.13,2.87,5.23,4.72,,3.88,35.95,4.89,5.91,,6.08,3.71,3.88,3.54,3.88,,,17.65,10.911111,25.4,0.0,,14.322222,81.194421
US_IA_19139,2020-09-15,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,0,0,1045,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-7,,-20,4,,5.08,4.91,3.89,13.37,7.44,4.91,,2.37,5.75,,3.21,3.21,8.29,4.57,5.75,3.04,3.04,,5.41,4.57,3.21,5.58,3.89,5.92,3.89,4.57,,7.28,23.01,5.41,2.37,9.64,2.88,2.88,4.23,2.37,4.23,36.88,4.23,7.78,3.04,4.23,2.71,3.72,2.71,,3.04,,19.185185,11.469136,27.981481,0.0,,14.395062,73.854691
US_IA_19139,2020-09-16,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,5,0,1050,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-4,,-22,3,2.55,5.44,6.46,5.44,12.23,7.31,3.4,,3.91,4.08,3.23,3.4,2.72,7.65,3.57,4.76,,5.44,,8.66,4.08,,6.12,4.93,4.42,4.93,3.4,3.74,6.29,26.85,5.44,,8.33,,3.74,2.72,2.72,4.76,37.89,4.08,6.97,3.06,5.78,3.91,4.42,3.23,2.89,3.57,,20.572222,12.494444,28.877778,0.0,,15.905556,74.718525
US_IA_19139,2020-09-17,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,3,0,1053,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-4,,-23,4,,4.14,7.42,,10.7,9.14,4.14,,4.83,5.35,2.42,3.45,3.45,8.46,,2.76,2.76,3.45,,8.97,2.76,,5.87,5.18,,4.66,4.31,,5.18,21.05,6.21,3.11,8.97,,3.11,4.49,2.42,4.83,36.24,4.83,6.38,,8.8,,3.62,2.42,,2.42,,17.377778,11.022222,23.538889,0.0,,11.905556,70.439132
US_IA_19139,2020-09-18,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,1,0,1054,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-8,,-21,2,,3.69,4.74,4.04,9.13,6.32,6.14,,,3.51,3.86,3.33,,7.2,3.51,5.44,2.98,3.69,,7.2,2.46,2.81,2.81,4.92,5.09,3.86,3.33,3.51,7.55,20.54,6.14,,8.07,3.51,,,3.51,4.21,33.0,4.04,5.44,5.27,5.44,4.56,4.92,,,3.33,,14.311111,8.483333,20.194444,0.0,,8.116667,66.524232
US_IA_19139,2020-09-19,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,6,0,1060,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-3,,8,,,4.27,7.26,3.2,12.38,7.47,4.48,,,3.63,3.42,3.2,,10.03,,4.06,3.42,6.4,,6.62,,4.27,3.42,3.63,2.99,4.06,4.48,,4.48,17.72,4.7,,6.4,,4.27,,,,32.66,5.12,5.55,,5.34,3.63,3.63,,,,,12.9,5.533333,20.494444,0.0,,5.988889,62.994851
US_IA_19139,2020-09-20,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,4,0,1064,52,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,5,,3,,,6.1,7.48,4.33,11.22,4.33,5.51,,,6.1,3.94,,4.53,10.63,5.12,5.12,3.35,3.54,2.76,11.03,4.92,2.95,4.33,,5.32,3.15,7.68,,3.35,20.28,4.92,,9.25,,3.15,5.71,,4.92,39.97,3.94,6.69,,5.51,3.74,,3.15,3.54,,3.54,14.05,7.083333,22.866667,0.0,,6.383333,60.049909
US_IA_19139,2020-09-21,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,4,2,1068,54,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-8,,-19,3,,5.66,6.0,5.31,9.94,7.71,5.31,,3.6,6.34,,2.57,2.57,12.85,4.8,5.66,,5.31,,7.03,4.28,3.08,4.28,5.48,3.43,3.08,3.77,,6.68,28.96,4.97,2.91,11.14,3.26,5.14,5.31,,4.11,40.61,6.0,9.77,,5.83,2.57,3.77,3.26,2.57,,2.4,15.555556,7.683333,24.766667,0.0,,7.972222,60.750181
US_IA_19139,2020-09-22,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,12,0,1080,54,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-13,,-17,4,,4.75,6.78,4.41,14.58,6.61,3.73,3.22,3.9,5.26,3.39,,3.56,13.4,2.71,4.92,2.88,5.43,2.54,9.5,4.75,,4.07,5.26,5.77,4.75,4.24,3.05,6.78,31.03,5.93,3.73,9.33,,4.75,3.9,3.05,2.88,37.48,3.73,8.65,,5.77,3.73,3.73,,3.22,,,17.227778,9.75,26.538889,0.0,,11.894444,70.910969
US_IA_19139,2020-09-23,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,10,0,1090,54,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-6,,-15,4,2.73,3.24,5.97,3.92,11.6,10.4,3.07,,3.75,5.29,3.58,3.92,,12.45,,5.8,3.07,6.48,,8.36,3.75,,4.61,7.68,3.75,3.92,4.78,2.9,6.82,29.68,4.95,2.39,7.5,2.39,3.41,4.09,3.24,7.5,33.95,4.26,8.02,3.58,6.48,3.58,4.78,2.56,3.07,2.56,,17.716667,10.216667,26.383333,0.0,,13.294444,75.413666
US_IA_19139,2020-09-24,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,1,0,1091,54,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-7,,-16,3,,3.88,7.76,3.71,11.47,6.91,5.73,,4.05,4.89,3.71,3.88,3.2,8.94,4.55,5.23,2.36,3.37,,6.07,2.87,,5.56,5.23,3.88,2.36,2.36,3.54,5.06,23.27,4.55,3.54,8.09,2.87,6.41,3.04,2.53,5.23,32.37,4.21,9.61,3.88,6.07,4.05,4.72,6.58,2.7,,,18.483333,12.361111,26.233333,0.0,,14.388889,77.189363
US_IA_19139,2020-09-25,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,9,0,1100,54,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-8,,-16,2,,4.87,6.26,2.78,10.78,7.3,3.65,,5.91,5.57,2.96,3.31,,6.78,,4.0,2.96,5.22,,10.09,4.52,,4.87,4.0,2.44,5.22,3.83,,4.0,23.83,4.0,3.13,8.7,2.61,2.96,3.48,,5.04,31.48,2.96,8.0,2.61,4.7,4.17,3.48,4.0,,,,20.411111,13.811111,28.072222,0.0,,14.638889,69.517619
US_IA_19139,2020-09-26,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,8,1,1108,55,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-1,,8,-2,3.27,4.29,5.11,4.91,10.63,6.34,3.48,,3.68,4.5,3.68,4.09,3.07,9.61,,4.5,2.86,4.29,,7.36,3.68,3.07,4.5,5.32,6.54,2.86,5.52,,5.93,21.68,3.89,2.86,9.2,,,3.89,,4.29,38.65,3.89,8.18,3.89,4.09,,3.48,,,,,21.383333,16.266667,27.861111,0.0,,16.611111,74.375833
US_IA_19139,2020-09-27,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,3,0,1111,55,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,2,,3,,,5.99,5.8,,8.98,8.98,3.55,,3.55,4.12,5.42,4.12,2.62,9.91,2.99,5.99,3.37,4.86,,7.11,2.81,,3.93,4.3,4.3,3.18,5.8,2.99,6.73,23.2,4.86,3.18,8.42,,2.99,5.61,,6.92,34.04,,3.55,2.62,5.8,2.81,3.55,,,,,19.255556,12.338889,25.972222,0.0,,14.461111,74.004628
US_IA_19139,2020-09-28,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,10,0,1121,55,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-13,,-14,5,2.51,3.18,8.38,4.86,10.05,6.87,,,5.03,6.03,3.18,2.68,2.35,8.88,2.51,4.02,2.51,4.69,,8.54,3.69,2.35,6.03,4.69,5.19,3.35,5.36,2.85,4.86,19.77,5.53,2.68,5.86,,6.03,4.86,2.68,3.85,36.19,3.18,7.37,3.35,5.7,4.19,3.02,3.18,,3.18,,12.733333,9.222222,17.966667,10.752667,,9.561111,81.177442
US_IA_19139,2020-09-29,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,7,0,1128,55,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-14,,-16,5,3.05,4.07,6.44,4.07,10.34,9.15,5.08,,3.39,5.59,2.37,,,6.44,2.37,3.22,4.24,6.78,,9.15,3.73,3.22,4.92,3.22,4.41,3.73,4.75,3.39,6.27,19.49,3.9,,6.95,3.22,2.88,2.88,3.05,4.58,36.44,6.44,7.12,,4.41,3.56,4.24,,,3.56,,11.388889,6.372222,17.355556,0.616857,,7.455556,76.883784
US_IA_19139,2020-09-30,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,10,1,1138,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-8,,-17,4,2.87,2.87,3.37,2.36,10.28,8.77,4.05,,4.55,5.56,5.06,3.37,,10.96,,3.71,,5.9,,8.26,3.04,,3.54,3.2,3.37,2.87,4.38,,8.26,20.06,3.71,3.2,6.07,,4.89,4.38,,6.74,35.57,3.04,6.24,3.04,6.41,4.38,6.91,,,4.21,,14.361111,9.761111,19.838889,0.423333,,6.922222,61.105031
US_IA_19139,2020-10-01,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,8,0,1146,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-5,,-16,3,,2.9,7.0,2.9,9.56,6.14,5.8,,3.07,6.49,,4.95,,8.19,3.75,4.44,2.9,,,9.39,2.9,,4.95,3.24,,2.73,4.95,2.73,8.19,22.53,8.88,2.9,6.83,,3.58,6.32,,5.29,38.06,2.39,7.68,,5.63,5.63,4.44,,,,,11.016667,7.233333,15.983333,0.53975,,4.583333,64.751734
US_IA_19139,2020-10-02,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,10,0,1156,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-5,,-14,2,2.98,4.91,7.01,4.38,9.82,7.01,5.43,,4.38,5.61,4.38,,2.45,10.69,3.33,5.79,3.86,3.33,,11.04,3.16,,7.01,4.03,4.03,2.45,3.68,3.86,6.84,19.64,2.63,3.51,6.84,,,4.56,2.45,7.71,29.1,3.33,6.31,,3.86,6.49,2.81,2.98,3.16,,,8.5,2.077778,14.083333,0.2286,,3.577778,71.28315
US_IA_19139,2020-10-03,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,8,0,1164,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,0,,11,-1,,4.79,7.19,3.2,10.79,7.19,3.6,3.0,,5.99,4.19,,,9.99,2.8,4.79,,,,8.59,4.59,,5.59,,3.4,4.19,4.0,,6.19,18.97,5.79,,6.99,3.79,3.2,4.59,2.8,4.19,37.95,2.8,5.99,,5.39,,3.4,,,3.0,,8.277778,5.344444,11.416667,0.254,,5.75,84.292386
US_IA_19139,2020-10-04,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,4,0,1168,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,6,,4,,2.95,3.94,6.69,2.75,8.26,3.35,5.12,,2.95,6.3,5.12,7.28,,8.46,4.13,3.54,,5.12,,8.46,3.94,2.75,2.95,,,,4.33,,5.71,24.0,5.9,,7.08,3.94,,4.72,2.75,4.13,34.63,4.92,5.51,,5.9,5.51,6.89,,,2.95,3.74,8.227778,2.066667,13.911111,2.00025,,3.383333,71.600184
US_IA_19139,2020-10-05,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,2,0,1170,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-5,,-15,3,3.39,5.43,8.31,4.07,12.21,8.48,6.61,3.56,3.56,3.56,4.07,3.05,2.71,9.83,2.37,4.07,3.9,5.43,2.54,8.48,4.58,5.26,5.76,4.58,5.09,3.39,4.07,3.9,6.95,24.59,3.05,4.07,8.48,2.37,5.93,3.73,3.05,6.95,39.0,4.75,6.78,,5.09,3.05,3.22,,2.88,2.88,,8.461111,1.261111,18.527778,0.0,,1.983333,63.779669
US_IA_19139,2020-10-06,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,2,0,1172,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-10,,-16,3,,4.68,6.86,2.34,12.21,6.53,5.86,2.51,,5.86,4.02,4.02,3.18,9.37,2.68,5.52,3.35,4.35,3.01,11.21,3.18,2.84,6.53,5.52,2.34,4.35,2.51,,7.7,23.26,5.02,2.68,7.36,,5.52,2.84,2.68,3.85,40.32,,6.86,3.85,6.69,3.18,4.35,3.51,,3.01,2.34,15.855556,8.922222,25.483333,0.0,,6.95,55.527975
US_IA_19139,2020-10-07,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,12,0,1184,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-6,,-16,2,,3.47,7.27,3.14,12.06,8.59,5.29,,5.95,4.13,4.63,4.63,,8.76,3.8,4.3,,4.63,,7.6,3.14,,5.78,7.6,4.13,3.47,6.45,,8.59,21.32,5.12,2.64,9.92,,2.98,4.63,2.64,4.63,31.23,4.46,6.78,,5.62,4.63,6.12,,3.8,3.31,,19.227778,11.772222,26.377778,0.0,,8.544444,50.038879
US_IA_19139,2020-10-08,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,15,0,1199,56,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-6,,-15,3,2.37,4.91,5.75,3.39,12.7,7.11,6.09,,4.57,4.23,2.88,2.88,,9.31,3.56,3.89,3.22,2.54,,9.31,4.74,,6.26,3.89,2.71,2.71,4.06,2.88,6.09,19.64,6.43,,8.12,,4.06,4.4,2.88,7.45,36.39,4.06,6.77,2.71,7.62,5.59,5.59,2.71,,3.22,,14.927778,6.716667,24.25,0.0,,6.15,55.907629
US_IA_19139,2020-10-09,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,7,1,1206,57,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-8,,-15,2,,2.92,3.96,3.44,13.93,6.71,5.85,,4.13,4.13,,,,9.98,3.78,5.33,2.92,2.75,,10.32,,3.96,4.13,4.13,5.85,2.41,3.96,3.27,7.22,19.78,5.33,3.44,9.46,,2.75,4.47,,5.33,37.15,5.16,8.26,,3.96,5.33,3.61,,2.75,2.58,,18.355556,10.738889,28.466667,0.0,,10.394444,59.809857
US_IA_19139,2020-10-10,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,11,0,1217,57,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-4,,11,-3,,2.9,5.81,3.32,12.45,5.6,4.98,,2.9,3.94,3.11,,,6.85,,,,4.57,,6.64,,2.9,4.77,,3.73,6.02,3.94,,5.19,19.09,4.36,2.9,8.92,2.9,,3.73,,3.53,36.73,4.77,8.3,,3.73,5.81,2.9,2.9,,,,20.811111,14.488889,26.594444,0.0,,15.616667,72.292994
US_IA_19139,2020-10-11,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,11,0,1228,57,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,7,,6,,,4.25,5.99,4.25,10.63,6.38,5.03,,,3.09,5.8,10.05,3.29,7.15,3.87,5.22,3.48,2.71,,7.92,3.29,4.25,3.87,,4.83,4.06,3.67,3.29,4.64,22.03,5.61,3.87,7.54,,4.45,5.03,,2.71,38.85,3.87,7.34,,6.38,4.25,,3.09,,3.29,3.87,18.238889,11.655556,26.922222,0.0,,12.066667,67.32381
US_IA_19139,2020-10-12,ChIJu9rUGNDw44cRGzo8MSTSxpE,Q491390,geoId/19139,US,United States of America,IA,Iowa,19139,Muscatine County,US,USA,2,3,0,1231,57,,,42872,21382,21490,5773,5975,5368,5274,5051,5772,5112,2891,1656,1791861,41.481111,-91.119722,199,1163,80.15,-11,,-15,6,,4.44,4.44,3.78,11.67,8.54,5.59,,3.62,3.94,5.42,4.76,2.46,7.07,,6.41,2.79,5.42,,7.07,3.94,,5.59,2.79,7.07,3.45,3.94,3.12,8.05,19.23,7.39,,7.56,2.63,4.44,4.93,2.46,4.27,31.88,4.27,8.71,2.46,6.57,3.94,4.76,,4.11,,,17.805556,11.561111,23.066667,0.254,,10.4,61.945122
