location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KY_21207,2020-09-21,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,1,0,250,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-15,12.36,7.0,12.77,21.84,12.36,36.67,10.3,15.15,7.622222,23.116667,0.0,7.820988,62.696328
US_KY_21207,2020-09-22,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,254,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-10,12.67,7.18,6.33,18.58,,35.47,,14.061111,6.933333,22.211111,0.0,9.462963,74.771989
US_KY_21207,2020-09-23,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,258,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-17,9.55,,11.21,25.75,8.31,31.15,7.89,15.494444,10.122222,20.822222,0.0,12.864198,84.511349
US_KY_21207,2020-09-24,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,0,0,258,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-7,7.79,,7.79,17.62,,34.01,9.01,16.355556,14.033333,19.722222,0.0,14.308642,87.696401
US_KY_21207,2020-09-25,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,0,0,258,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-9,9.58,7.91,11.25,20.83,10.0,31.66,,17.727778,14.544444,23.877778,0.943429,15.438272,86.643461
US_KY_21207,2020-09-26,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,0,0,258,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,11.54,,7.85,17.08,,31.86,,18.627778,14.111111,24.455556,0.3302,16.475309,87.806232
US_KY_21207,2020-09-27,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,1,0,259,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,11.57,,9.72,20.36,8.79,33.78,7.4,19.277778,14.288889,26.311111,0.0254,16.08642,82.049306
US_KY_21207,2020-09-28,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,261,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-16,9.57,7.97,7.17,25.51,13.95,34.68,7.17,18.3,13.294444,24.444444,1.596571,16.493827,88.904567
US_KY_21207,2020-09-29,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,7,0,268,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-11,8.82,9.24,10.49,24.77,,34.42,,12.977778,10.216667,17.255556,5.479143,11.17284,88.564026
US_KY_21207,2020-09-30,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,1,0,269,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-16,11.9,,11.05,18.69,9.35,32.29,,13.538889,6.6,23.488889,0.0508,8.265432,70.832891
US_KY_21207,2020-10-01,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,272,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,15.11,,9.24,20.57,8.82,32.33,,15.733333,7.761111,21.555556,0.0,7.067901,56.655367
US_KY_21207,2020-10-02,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,6,0,278,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-10,10.11,,11.79,15.17,,31.59,9.27,10.366667,3.538889,17.888889,0.0,4.993827,69.363911
US_KY_21207,2020-10-03,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,281,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,10.88,,11.87,16.32,9.89,34.12,7.91,10.233333,3.038889,19.311111,0.0,5.240741,71.778269
US_KY_21207,2020-10-04,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,1,0,282,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,11.5,8.14,10.06,18.2,7.66,35.45,,13.338889,7.788889,20.683333,0.0,8.82716,74.811951
US_KY_21207,2020-10-05,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,285,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-23,13.32,,9.52,24.74,8.56,44.25,8.56,11.077778,4.761111,18.594444,0.0,6.709877,74.015149
US_KY_21207,2020-10-06,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,287,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-17,,,9.36,29.56,10.84,49.27,13.3,11.888889,4.027778,22.977778,0.0,7.08642,72.806653
US_KY_21207,2020-10-07,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,9,0,296,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-15,14.68,7.57,8.52,20.36,,46.39,,15.961111,7.427778,26.361111,0.0,10.12963,68.934623
US_KY_21207,2020-10-08,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,298,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-19,12.12,7.92,,21.91,9.32,37.76,,18.061111,9.95,27.094444,0.0,12.746914,72.161851
US_KY_21207,2020-10-09,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,301,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-18,14.0,8.4,10.26,17.26,,42.92,,17.655556,11.7,25.655556,0.072571,13.654321,78.944166
US_KY_21207,2020-10-10,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,1,0,302,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,7.58,,9.36,23.19,,29.43,,18.122222,15.355556,21.277778,1.27,16.907407,93.084439
US_KY_21207,2020-10-11,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,305,6,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,6.77,8.58,7.67,22.57,10.38,32.51,,18.377778,17.0,20.761111,3.447143,17.783951,96.876028
US_KY_21207,2020-10-12,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,6,1,311,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-12,12.77,10.38,10.38,23.94,7.18,31.12,5.99,19.9,17.6,25.372222,1.30175,18.074074,89.724363
US_KY_21207,2020-10-13,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,5,0,316,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-11,6.78,9.58,11.57,23.94,,37.11,,14.9,7.094444,22.6,1.596571,9.08642,67.898839
US_KY_21207,2020-10-14,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,13,0,329,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,8.8,6.8,7.6,22.41,,35.61,6.0,13.644444,5.827778,25.855556,0.0,6.876543,64.421574
US_KY_21207,2020-10-15,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,11,0,340,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-12,9.84,9.46,9.84,16.66,5.68,27.25,,17.011111,9.461111,23.333333,0.282222,10.932099,67.606616
US_KY_21207,2020-10-16,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,8,0,348,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-13,6.55,7.32,,18.1,,30.81,5.78,10.5,5.033333,15.638889,0.907143,3.62963,62.231785
US_KY_21207,2020-10-17,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,5,0,353,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,17.4,,,21.17,,32.93,,7.222222,0.277778,16.761111,0.1524,-0.32716,59.562745
US_KY_21207,2020-10-18,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,357,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,7.46,11.85,,20.19,11.41,30.28,9.65,10.222222,3.838889,15.622222,0.471714,4.740741,69.738858
US_KY_21207,2020-10-19,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,11,0,368,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-15,10.21,,9.42,16.88,7.85,32.19,7.85,15.705556,11.727778,19.9,2.511778,12.685185,82.379969
US_KY_21207,2020-10-20,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,372,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-9,6.91,9.35,6.91,21.96,,33.76,6.51,18.411111,14.422222,23.9,3.27025,15.098765,82.117654
US_KY_21207,2020-10-21,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,9,0,381,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-9,9.53,8.73,,25.41,6.75,41.29,7.94,18.55,12.566667,26.8,0.2032,14.419753,77.973537
US_KY_21207,2020-10-22,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,12,0,393,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-10,9.17,9.17,7.18,23.93,10.77,30.3,6.38,18.961111,12.361111,27.683333,0.0,14.296296,75.607357
US_KY_21207,2020-10-23,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,8,0,401,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-8,14.62,6.32,6.32,20.16,11.07,30.43,6.72,19.011111,13.905556,26.05,0.254,15.425926,80.931451
US_KY_21207,2020-10-24,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,404,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,13.81,9.8,,22.27,,34.3,7.57,12.055556,8.65,20.711111,1.741714,11.216049,93.486786
US_KY_21207,2020-10-25,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,406,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,10.09,8.72,,25.23,7.8,33.03,,10.616667,8.488889,15.205556,0.508,9.709877,93.5622
US_KY_21207,2020-10-26,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,408,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,10.4,,12.01,23.61,,35.22,9.2,12.211111,10.35,14.161111,0.03175,11.339506,93.609478
US_KY_21207,2020-10-27,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,8,0,416,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-7,,,,20.48,9.83,31.54,,12.505556,9.483333,19.172222,0.0254,10.67284,88.203041
US_KY_21207,2020-10-28,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,8,0,424,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,8.86,6.44,7.65,20.14,,37.86,,14.233333,11.061111,18.322222,0.943429,13.401235,93.716279
US_KY_21207,2020-10-29,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,10,0,434,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-16,9.14,9.14,,17.48,7.15,30.99,,16.422222,11.316667,19.405556,11.756571,16.246914,97.929965
US_KY_21207,2020-10-30,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,438,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-13,,,6.38,18.73,,35.33,,8.161111,5.561111,14.116667,4.426857,5.191358,81.647527
US_KY_21207,2020-10-31,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,0,0,438,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,8.31,9.86,7.79,18.69,,26.99,8.31,6.677778,0.6,17.05,0.0,2.302469,74.673532
US_KY_21207,2020-11-01,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,1,0,439,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,11.76,,,17.19,,30.76,,11.705556,5.316667,14.783333,0.0,3.123457,56.001087
US_KY_21207,2020-11-02,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,441,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-18,8.6,7.37,,20.88,7.78,33.98,6.55,3.238889,-3.4,11.55,0.0,-6.358025,49.570261
US_KY_21207,2020-11-03,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,445,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-16,6.55,6.96,7.78,20.06,,32.74,,6.388889,-0.95,17.633333,0.0,-3.055556,51.653226
US_KY_21207,2020-11-04,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,10,0,455,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,11.49,,,18.17,6.67,29.29,5.56,10.588889,1.85,21.111111,0.0,1.938272,56.475701
US_KY_21207,2020-11-05,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,7,0,462,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-13,9.91,7.13,,22.2,7.53,30.13,,11.744444,4.822222,19.905556,0.0,4.074074,60.925482
US_KY_21207,2020-11-06,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,2,0,464,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-13,10.86,10.45,10.03,25.91,,32.59,,11.661111,3.511111,21.661111,0.0,5.080247,65.370943
US_KY_21207,2020-11-07,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,468,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,11.83,6.83,,23.67,,37.32,,12.666667,3.811111,24.261111,0.0,6.197531,66.82343
US_KY_21207,2020-11-08,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,5,0,473,7,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,,7.96,7.49,14.98,7.96,33.71,11.71,16.15,7.294444,26.322222,0.0,9.567901,67.468028
US_KY_21207,2020-11-09,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,1,476,8,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-17,11.86,9.89,14.63,17.8,9.89,37.97,,17.977778,10.533333,26.655556,0.0,11.333333,67.128192
US_KY_21207,2020-11-10,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,11,1,487,9,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-10,10.45,6.83,8.85,19.7,,35.78,,18.566667,11.727778,26.511111,0.225778,12.604938,69.679449
US_KY_21207,2020-11-11,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,23,0,510,9,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-22,8.03,7.61,11.84,19.45,,39.31,10.15,17.077778,11.466667,22.511111,2.413,15.259259,88.509541
US_KY_21207,2020-11-12,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,11,1,521,10,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-12,10.98,8.13,13.02,30.1,,28.88,,9.1,3.594444,14.938889,3.0734,5.104938,75.762851
US_KY_21207,2020-11-13,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,16,0,537,10,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,9.31,,7.62,20.74,,23.7,8.04,7.994444,2.15,16.005556,0.0,2.666667,70.029031
US_KY_21207,2020-11-14,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,11,0,548,10,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,8.53,9.95,12.79,21.79,9.47,36.48,,6.655556,0.255556,16.1,0.0,1.598765,71.212662
US_KY_21207,2020-11-15,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,4,0,552,10,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,10.42,,8.05,18.47,8.52,37.41,9.94,15.161111,9.061111,18.15,0.6985,4.320988,48.765717
US_KY_21207,2020-11-16,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,11,0,563,10,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-19,8.79,11.73,7.54,18.84,,28.89,,6.744444,-0.2,14.166667,1.905,-1.895062,54.85542
US_KY_21207,2020-11-17,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,14,0,577,10,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-12,11.81,10.13,7.6,21.1,6.33,37.13,7.17,7.0,1.3,11.05,0.0,-3.135802,48.96917
US_KY_21207,2020-11-18,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,29,2,606,12,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-17,8.68,9.51,11.99,21.91,,37.21,,2.522222,-3.4,10.872222,0.0,-5.635802,55.898897
US_KY_21207,2020-11-19,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,33,1,639,13,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,7.31,8.17,,18.93,6.45,33.98,,8.605556,0.527778,18.566667,0.0,-4.45679,40.36259
US_KY_21207,2020-11-20,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,8,0,647,13,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-14,10.65,9.76,10.21,18.19,,31.95,7.54,12.077778,5.361111,18.95,0.0,0.907407,47.202833
US_KY_21207,2020-11-21,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,16,0,663,13,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,13.75,14.24,,20.63,7.37,26.52,,12.161111,6.827778,18.538889,0.0,7.845679,77.008245
US_KY_21207,2020-11-22,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,3,0,666,13,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,,7.45,,12.57,22.34,8.38,44.22,,11.738889,6.0,17.261111,0.762,9.45679,86.37499
US_KY_21207,2020-11-23,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,9,1,675,14,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-15,12.07,7.49,10.82,21.65,,31.64,7.91,5.355556,0.538889,11.705556,0.959556,1.851852,78.35718
US_KY_21207,2020-11-24,ChIJ-eSwTJv3Z4gRmFaK3lw9ir8,Q373348,geoId/21207,US,United States of America,KY,Kentucky,21207,Russell County,US,USA,2,12,0,687,14,,,17723,8732,8991,2260,2073,1952,1877,2252,2553,2421,1512,823,1846583,36.99,-85.06,732,74.3,,,-15,11.96,6.19,8.66,24.33,7.01,37.53,,5.566667,0.416667,13.75,0.0,0.648148,72.069807
