location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13065,2020-10-28,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,2,0,484,12,,,0,0,0,0,1,0,0,1,0,0,8,9,51,93,63,65,56,64,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,45.37,25.022222,21.111111,30.855556,1.749778,19.444444,74.956913
US_GA_13065,2020-10-29,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,487,12,,,0,0,0,0,1,0,0,2,0,0,8,9,51,93,64,65,56,66,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,55.46,25.594444,23.066667,29.388889,0.0,20.6,78.120345
US_GA_13065,2020-10-30,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,490,12,,,1,0,2,0,0,0,0,0,0,0,9,9,53,93,64,65,56,66,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,31.7,17.161111,9.922222,26.255556,6.886222,8.083333,57.037288
US_GA_13065,2020-10-31,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,2,1,492,13,,,0,0,0,0,0,1,1,0,0,0,9,9,53,93,64,66,57,66,28,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,16.172222,11.005556,22.822222,0.0,9.805556,68.766616
US_GA_13065,2020-11-01,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,495,13,,,0,0,1,0,0,0,1,1,0,0,9,9,54,93,64,66,58,67,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,18.766667,14.55,24.533333,0.7112,13.983333,77.697475
US_GA_13065,2020-11-02,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,5,0,500,13,,,0,0,0,0,0,0,0,0,0,0,9,9,54,93,64,66,58,67,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,49.42,14.022222,7.488889,20.711111,0.5334,0.955556,41.708886
US_GA_13065,2020-11-03,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,500,13,,,0,0,0,0,0,0,0,0,0,0,9,9,54,93,64,66,58,67,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,8,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,32.02,10.027778,2.205556,20.894444,0.0,0.672222,52.873274
US_GA_13065,2020-11-04,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,503,13,,,0,0,0,0,0,0,0,0,1,0,9,9,54,93,64,66,58,67,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-13,24.55,12.577778,3.55,23.588889,0.0,4.666667,60.035352
US_GA_13065,2020-11-05,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,5,0,508,13,,,1,0,1,0,0,0,0,0,2,0,10,9,55,93,64,66,58,67,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,9,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,29.83,17.933333,13.833333,24.872222,0.0,10.872222,66.117165
US_GA_13065,2020-11-06,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,508,13,,,0,0,0,0,0,0,0,0,0,0,10,9,55,93,64,66,58,67,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,30.23,20.255556,15.655556,26.472222,0.0,14.394444,71.601038
US_GA_13065,2020-11-07,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,4,0,512,13,,,0,0,0,0,0,0,1,1,0,0,10,9,55,93,64,66,59,68,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,56.82,22.077778,18.4,26.916667,0.2032,17.044444,76.900596
US_GA_13065,2020-11-08,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,515,13,,,0,0,1,0,0,0,1,1,0,0,10,9,56,93,64,66,60,69,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,22.494444,20.172222,27.327778,0.943429,17.322222,76.109357
US_GA_13065,2020-11-09,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,515,13,,,0,0,0,0,0,0,0,0,0,0,10,9,56,93,64,66,60,69,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,46.56,23.2,20.938889,27.511111,0.4572,18.216667,77.334295
US_GA_13065,2020-11-10,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,518,13,,,0,1,0,0,1,0,0,0,0,1,10,10,56,93,65,66,60,69,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-11,23.72,23.911111,21.927778,27.477778,0.4445,19.983333,82.183965
US_GA_13065,2020-11-11,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,1,0,519,13,,,0,0,0,0,0,0,1,0,0,0,10,10,56,93,65,66,61,69,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-18,,25.427778,23.05,29.694444,2.6416,21.005556,80.141643
US_GA_13065,2020-11-12,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,3,0,522,13,,,0,0,1,0,0,1,1,0,0,0,10,10,57,93,65,67,62,69,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-15,31.24,24.888889,22.483333,28.455556,1.2192,20.2,78.894818
US_GA_13065,2020-11-13,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,5,0,527,13,,,0,0,1,1,0,0,0,2,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,35.52,20.638889,16.972222,26.188889,0.8636,15.005556,73.447798
US_GA_13065,2020-11-14,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,527,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,18.016667,11.811111,26.327778,0.0,10.466667,63.690639
US_GA_13065,2020-11-15,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,527,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,49.31,20.133333,13.688889,28.477778,0.0,14.866667,75.244534
US_GA_13065,2020-11-16,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,527,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,34.71,17.811111,11.822222,24.833333,0.635,5.533333,45.572981
US_GA_13065,2020-11-17,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,1,0,528,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-13,43.29,13.088889,4.922222,22.405556,0.0,0.038889,41.760006
US_GA_13065,2020-11-18,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,528,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-11,41.67,11.566667,5.261111,19.411111,0.0,-3.127778,36.495106
US_GA_13065,2020-11-19,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,528,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,65,67,62,71,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,42.03,10.905556,4.316667,20.627778,0.0,2.883333,59.346779
US_GA_13065,2020-11-20,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,4,0,532,13,,,0,0,0,0,1,1,0,1,0,0,10,10,58,94,66,68,62,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,39.94,16.822222,8.927778,24.061111,0.4318,9.211111,62.683587
US_GA_13065,2020-11-21,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,532,13,,,0,0,0,0,1,0,0,0,0,0,10,10,58,94,67,68,62,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,17.944444,12.45,24.677778,0.0508,11.466667,68.366873
US_GA_13065,2020-11-22,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,2,0,534,13,,,0,0,0,0,0,0,1,0,0,0,10,10,58,94,67,68,63,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,51.15,18.172222,12.75,25.211111,0.028222,11.95,69.584518
US_GA_13065,2020-11-23,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,1,0,535,13,,,0,0,0,0,0,0,1,0,0,0,10,10,58,94,67,68,64,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,46.67,16.783333,11.672222,23.85,0.451556,9.622222,65.090479
US_GA_13065,2020-11-24,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,1,0,536,13,,,0,0,0,0,0,0,1,0,0,0,10,10,58,94,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-24,,13.816667,7.661111,22.805556,0.0,6.311111,62.573003
US_GA_13065,2020-11-25,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,536,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-34,32.66,18.005556,10.7,26.405556,0.0,11.35,67.909421
US_GA_13065,2020-11-26,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,536,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-65,43.51,19.461111,13.627778,27.366667,0.5715,14.194444,74.806205
US_GA_13065,2020-11-27,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,-1,0,535,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-59,,20.127778,15.722222,25.983333,0.804333,15.911111,80.015206
US_GA_13065,2020-11-28,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,535,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,18.355556,16.038889,22.394444,10.3124,14.927778,84.388323
US_GA_13065,2020-11-29,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,535,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,94,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,2,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,38.84,15.761111,14.355556,19.166667,2.751667,12.272222,83.620327
US_GA_13065,2020-11-30,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,1,0,536,13,,,0,0,0,1,0,0,0,0,0,0,10,10,58,95,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,45.23,16.838889,11.172222,21.238889,13.081,11.333333,72.977275
US_GA_13065,2020-12-01,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,536,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,95,67,68,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-10,36.96,5.858025,0.938272,9.987654,5.672667,-3.265432,52.562285
US_GA_13065,2020-12-02,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,5,0,541,13,,,0,0,0,0,1,2,0,0,0,0,10,10,58,95,68,70,65,72,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-18,43.68,3.701389,-2.541667,13.930556,0.0,-3.479167,59.616834
US_GA_13065,2020-12-03,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,1,0,542,13,,,0,0,0,0,0,0,1,0,1,0,10,10,58,95,68,70,66,72,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,-19,50.65,6.5,-1.784722,17.840278,0.0,1.444444,70.999919
US_GA_13065,2020-12-04,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,0,0,542,13,,,0,0,0,0,0,0,0,0,0,0,10,10,58,95,68,70,66,72,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,8,9,10,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,30.93,14.541667,8.388889,23.041667,2.286,8.701389,71.723152
