location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40013,2020-09-04,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,20,0,644,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,-25,4,3.31,5.13,2.81,8.77,6.78,5.13,4.14,3.97,,7.94,4.3,4.8,2.48,4.96,8.77,3.31,6.45,4.47,3.97,3.97,3.81,2.32,7.78,23.16,6.12,,7.78,2.32,3.31,3.31,3.97,30.94,4.3,6.95,4.14,4.63,4.96,,4.47,24.961111,20.505556,30.894444,0.254,21.183333,79.663997
US_OK_40013,2020-09-05,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,5,0,649,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,3.04,5.5,3.61,12.71,7.97,3.79,3.23,3.61,3.61,7.59,3.79,4.37,3.79,3.61,8.92,4.55,4.93,4.55,7.21,3.98,4.37,3.98,7.21,17.65,3.42,3.61,8.54,,3.79,4.17,5.88,31.88,,6.64,5.5,4.55,3.42,3.42,3.23,26.127778,21.05,32.572222,0.254,21.3,74.916187
US_OK_40013,2020-09-06,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,1,0,650,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.86,6.36,5.05,12.53,5.98,5.61,3.93,3.18,2.62,5.98,3.37,4.3,,4.3,9.35,3.74,3.74,3.37,4.11,5.24,3.93,4.11,6.36,22.06,4.49,3.18,9.54,2.81,3.74,2.81,5.24,36.84,3.18,10.28,4.86,3.74,3.74,2.62,4.3,25.488889,20.338889,31.338889,0.1905,21.2,77.334708
US_OK_40013,2020-09-07,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,6,0,656,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,-61,13,5.46,7.93,4.23,15.33,10.4,4.41,6.34,3.7,2.82,6.7,3.7,4.76,4.58,5.82,7.75,3.88,5.46,4.93,3.52,2.47,3.0,,6.7,20.09,3.7,,12.16,,4.41,,5.64,35.77,3.88,8.11,4.05,4.05,3.52,4.23,3.0,26.683333,21.766667,32.838889,0.084667,20.833333,70.457233
US_OK_40013,2020-09-08,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,13,0,669,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,-22,3,4.97,7.68,3.61,15.21,6.32,4.07,4.82,2.86,3.92,7.68,3.76,4.37,3.92,4.37,10.69,4.82,7.38,4.67,5.57,3.31,2.71,3.31,7.23,25.0,5.42,3.92,11.44,,2.71,3.46,5.57,38.4,3.92,9.04,6.02,6.17,5.27,3.16,3.01,26.672222,22.327778,31.577778,0.03175,21.061111,71.524371
US_OK_40013,2020-09-09,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,9,0,678,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,-20,2,4.92,6.11,2.38,12.67,7.9,4.17,6.11,2.68,4.47,9.54,2.53,6.26,2.24,5.66,12.97,4.77,5.07,3.58,3.58,4.92,4.02,4.17,10.13,23.7,6.26,4.17,9.54,2.83,3.73,4.02,4.92,36.81,2.98,8.49,6.26,8.35,5.22,,3.13,21.605556,18.794444,26.85,1.524,19.583333,88.564185
US_OK_40013,2020-09-10,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,7,0,685,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,-21,1,5.57,6.33,3.62,12.5,6.48,3.16,4.52,3.01,5.27,7.23,2.41,5.12,3.77,4.52,10.99,4.07,4.97,2.41,4.97,4.82,3.92,3.77,8.43,23.34,4.37,2.71,9.34,2.56,4.37,3.16,6.93,36.45,4.37,6.17,4.52,6.63,4.82,2.41,2.86,16.772222,13.488889,22.327778,13.673667,15.055556,89.669916
US_OK_40013,2020-09-11,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,11,0,696,3,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-9,1,15,-19,0,7.18,6.06,3.51,14.99,6.38,4.79,3.99,4.31,,7.34,2.39,5.58,3.51,4.47,9.57,5.1,3.99,3.67,4.62,3.99,5.26,2.87,8.45,20.73,4.94,3.35,8.45,,2.87,5.42,5.1,39.24,4.47,8.13,5.42,6.7,3.99,,,18.644444,15.938889,23.838889,1.80975,15.511111,82.23201
US_OK_40013,2020-09-12,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,21,1,717,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-8,6,9,-7,,5.12,6.63,,14.59,5.87,3.22,6.44,2.65,,7.96,3.22,3.03,,5.12,8.53,2.84,4.74,,5.87,2.65,3.79,3.98,5.87,20.84,3.6,3.41,9.66,,3.41,4.55,5.68,36.18,,5.12,5.12,5.3,5.3,3.22,2.84,21.477778,17.322222,28.116667,0.0762,18.138889,81.477554
US_OK_40013,2020-09-13,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,21,0,738,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-1,6,9,-15,,4.85,8.95,5.22,15.48,8.58,3.92,7.27,2.61,,7.83,4.85,2.8,3.36,7.83,7.65,3.92,5.97,5.41,,3.92,4.85,3.36,6.71,22.57,8.21,5.04,9.51,3.36,5.41,4.85,4.85,41.22,4.85,10.26,6.15,3.54,3.36,4.1,2.8,22.866667,18.405556,28.733333,0.0508,19.3,80.430789
US_OK_40013,2020-09-14,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,4,0,742,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,7,5,-19,1,4.79,8.35,4.64,15.15,7.89,4.64,5.41,3.4,3.25,7.73,3.4,4.33,,4.17,9.9,3.4,6.8,3.87,5.88,3.56,5.26,3.25,6.65,21.03,9.59,4.95,8.04,2.63,3.4,4.33,6.03,35.72,4.48,7.89,7.11,3.71,5.26,3.09,2.94,22.211111,17.077778,28.911111,0.0762,17.277778,73.79953
US_OK_40013,2020-09-15,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,14,0,756,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,5,2,-17,3,4.31,6.31,3.69,15.85,6.0,4.31,6.16,4.77,4.77,8.31,5.38,5.38,2.92,5.69,10.15,4.62,3.69,2.46,5.54,2.46,3.85,3.08,9.69,21.08,5.23,2.15,8.92,4.31,5.23,4.0,8.31,37.85,2.62,9.08,6.0,4.62,4.77,2.15,2.46,24.011111,20.244444,29.361111,0.0,19.194444,74.577664
US_OK_40013,2020-09-16,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,22,0,778,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,3,6,10,-18,2,4.35,7.05,3.15,12.31,15.61,4.05,6.61,2.7,3.6,9.01,3.6,5.1,,5.86,10.51,3.3,6.91,3.45,2.7,4.05,3.9,2.55,8.56,23.42,5.25,2.7,9.31,3.0,4.65,6.16,8.11,39.93,5.55,6.91,6.3,5.4,3.9,,3.45,23.816667,19.311111,29.533333,0.0,19.55,77.343803
US_OK_40013,2020-09-17,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,6,0,784,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-3,8,-3,-19,3,3.32,6.8,4.08,13.45,8.76,4.53,7.25,2.87,3.48,10.28,,2.57,3.48,3.17,5.44,3.78,4.83,3.48,3.78,4.83,3.78,2.72,8.46,25.08,4.08,3.93,6.35,3.17,6.5,3.78,4.68,30.98,3.63,7.4,7.86,3.02,5.74,2.27,2.57,24.111111,19.67284,29.388889,0.0,18.41358,70.735941
US_OK_40013,2020-09-18,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,19,0,803,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-6,3,8,-20,2,5.11,6.71,3.04,12.14,7.99,4.47,3.99,3.67,3.99,8.79,4.63,4.47,3.35,5.43,8.63,3.35,2.88,4.63,4.47,4.31,3.04,2.72,7.35,22.37,3.19,,10.86,2.24,4.63,3.99,4.79,33.39,5.27,7.03,6.71,5.11,3.83,2.24,2.24,22.024691,17.04321,27.753086,0.0,16.925926,73.097187
US_OK_40013,2020-09-19,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,17,0,820,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-3,12,14,-13,,5.43,6.21,3.68,13.38,6.98,6.79,5.24,,,6.01,2.91,,3.1,2.71,6.21,4.65,4.65,2.71,4.46,3.68,5.24,2.91,8.53,18.23,6.98,,8.14,2.91,3.3,4.46,3.49,31.8,,3.3,5.43,4.46,2.71,,,19.617284,14.512346,25.209877,0.0,12.648148,65.158158
US_OK_40013,2020-09-20,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,3,0,823,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-2,11,6,-14,,6.11,8.32,4.44,12.39,8.69,6.11,4.81,3.15,3.88,8.14,4.25,3.88,4.44,5.74,12.02,4.25,4.62,,3.33,4.62,5.37,,4.81,22.75,6.29,3.15,9.62,,4.07,5.18,6.66,39.03,5.37,8.14,3.52,4.44,4.81,2.77,3.52,18.197531,11.62963,26.067901,0.0,11.58642,66.588455
US_OK_40013,2020-09-21,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,10,0,833,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-1,-1,-4,-22,4,4.97,7.38,3.77,14.31,9.19,6.17,4.52,3.16,3.01,8.73,4.07,4.67,4.07,4.97,9.79,2.11,5.27,6.63,5.27,3.92,3.92,3.31,9.79,22.59,6.93,3.31,8.73,2.41,3.61,3.77,4.82,34.03,4.67,6.78,4.97,4.52,4.52,3.31,2.86,20.0,15.765432,25.425926,0.0,14.740741,72.759615
US_OK_40013,2020-09-22,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,31,0,864,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-5,-1,4,-19,6,6.66,5.32,2.66,11.09,6.8,4.58,5.92,5.32,2.22,7.39,4.14,3.99,4.44,,7.69,4.14,6.06,3.85,3.4,3.85,5.92,2.66,7.69,20.26,5.62,3.99,6.8,2.37,3.4,4.44,5.92,38.45,3.4,6.21,6.36,4.14,5.47,,2.07,18.694444,17.666667,20.402778,3.6195,17.576389,93.30964
US_OK_40013,2020-09-23,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,26,0,890,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,1,-5,-17,3,5.67,6.12,3.13,8.65,7.01,3.73,5.82,2.09,3.88,9.7,2.69,3.43,2.39,4.03,9.7,3.88,5.37,5.97,3.58,3.73,3.73,2.39,8.05,23.27,6.12,2.39,7.61,,3.43,2.98,6.26,33.26,4.47,5.07,2.69,5.97,3.43,2.69,,18.024691,15.82716,21.333333,0.550333,16.444444,90.54997
US_OK_40013,2020-09-24,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,21,0,911,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-1,10,3,-21,3,4.56,3.8,4.72,11.71,8.67,3.65,5.63,3.19,2.28,8.52,3.04,3.19,2.28,5.17,7.76,3.65,4.56,3.04,4.26,3.35,5.78,2.43,8.97,24.95,3.65,3.19,7.61,,5.17,5.93,6.08,33.31,,5.17,5.78,5.02,3.8,,3.19,20.160494,16.901235,26.259259,0.0,16.123457,77.701225
US_OK_40013,2020-09-25,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,14,0,925,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-10,0,2,-21,3,5.12,5.94,2.97,11.22,8.75,4.95,4.29,,2.64,10.73,3.8,4.13,2.31,4.46,8.42,3.14,4.13,3.8,4.29,,4.13,2.48,10.56,20.3,3.14,3.14,6.6,,4.13,3.8,5.78,29.71,4.29,8.42,2.64,4.62,5.78,2.31,2.81,19.537037,13.820988,26.635802,0.0,16.216049,81.244948
US_OK_40013,2020-09-26,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,15,0,940,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-4,12,4,-6,0,5.44,6.02,3.3,10.69,5.83,4.86,2.72,4.47,,6.22,5.05,4.86,5.25,6.22,9.52,,6.41,3.69,,4.86,2.92,,7.77,20.21,3.89,3.11,9.52,2.72,,3.69,3.89,35.17,3.11,6.8,4.08,,,3.5,,20.950617,15.703704,29.135802,0.0,17.506173,80.961527
US_OK_40013,2020-09-27,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,20,0,960,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,1,10,17,-11,1,3.3,7.15,3.48,15.95,8.43,6.05,5.87,4.03,,6.42,4.22,3.48,4.77,3.48,5.5,2.57,4.95,3.85,3.12,4.4,2.57,2.75,6.6,21.63,4.22,2.75,9.35,3.85,4.4,3.3,7.52,37.22,3.48,6.23,5.32,4.22,8.43,2.93,,23.401235,18.685185,29.679012,0.0,19.617284,79.608263
US_OK_40013,2020-09-28,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,5,0,965,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,2,2,7,-18,4,3.7,6.32,4.16,12.94,5.08,4.31,6.47,2.62,4.0,7.7,,3.7,2.31,4.77,8.01,3.39,4.77,3.7,4.31,5.39,3.08,3.7,8.16,25.41,4.16,,8.78,2.77,3.85,4.77,5.24,31.88,4.47,7.08,4.31,3.54,5.08,3.85,3.85,18.833333,12.919753,26.919753,0.0635,10.746914,59.763006
US_OK_40013,2020-09-29,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,13,0,978,4,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-1,1,4,-15,3,6.88,5.05,3.82,12.09,5.97,3.67,4.59,5.05,2.6,6.42,,,3.06,5.66,7.8,4.44,,4.28,4.44,4.28,4.44,3.52,7.04,23.86,5.05,2.91,8.57,2.14,3.67,5.51,6.27,28.76,4.89,7.04,5.97,3.82,4.59,2.29,2.45,16.111111,7.709877,26.154321,0.0,5.037037,48.095718
US_OK_40013,2020-09-30,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,25,1,1003,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,6,10,12,-18,1,4.51,7.52,3.91,10.83,7.37,4.96,5.72,5.42,3.91,8.88,4.21,3.76,3.91,2.71,7.97,3.16,5.42,3.91,,3.01,6.62,,9.03,22.26,6.77,2.56,8.27,,3.91,4.81,2.11,35.35,4.96,7.22,4.66,2.11,3.76,,3.01,19.222222,10.037037,31.679012,0.0,8.271605,49.685806
US_OK_40013,2020-10-01,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,12,0,1015,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,6,15,9,-16,0,3.66,5.95,3.36,11.29,8.54,5.49,4.58,3.97,3.66,7.78,,4.42,2.59,5.19,9.31,4.88,4.42,,2.44,2.9,5.95,2.29,7.02,20.6,6.41,2.29,8.24,3.36,6.1,5.8,6.1,36.16,2.75,7.02,4.12,4.42,2.75,,,19.851852,13.253086,25.32716,0.0,8.722222,48.930464
US_OK_40013,2020-10-02,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,17,0,1032,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-3,9,6,-16,0,2.69,7.29,5.23,14.27,8.72,6.18,5.23,3.49,2.38,10.15,,6.18,,4.6,9.51,3.96,3.81,4.92,3.01,3.96,2.54,4.12,6.18,26.8,5.87,2.85,10.15,3.96,3.33,2.54,6.34,32.34,3.49,6.34,4.92,3.81,4.76,,3.33,15.475309,7.67284,22.555556,0.0,5.253086,50.786788
US_OK_40013,2020-10-03,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,17,0,1049,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,15,10,-12,-2,5.26,4.68,4.48,14.62,7.6,3.51,5.46,3.51,4.09,8.58,4.68,5.46,3.51,5.26,5.85,2.73,5.26,3.12,4.29,5.85,3.9,2.73,5.07,21.64,4.87,,7.02,2.73,4.09,5.26,6.43,37.44,3.9,7.6,5.65,,4.29,3.12,3.31,16.808642,10.820988,26.395062,0.0,9.092593,60.610833
US_OK_40013,2020-10-04,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,3,0,1052,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,3,17,13,-14,-1,5.24,6.74,5.05,12.17,6.74,4.49,7.3,3.18,,10.11,5.62,4.49,3.93,3.74,6.93,4.68,3.93,5.8,3.56,3.56,6.93,2.62,6.37,22.65,5.8,,7.68,,5.43,4.12,3.18,38.01,3.93,6.55,5.05,,2.81,,2.81,18.493827,13.901235,23.376543,0.0,9.919753,57.703395
US_OK_40013,2020-10-05,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,7,0,1059,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,8,0,-21,1,4.57,6.71,4.42,11.12,8.69,4.57,6.4,,3.05,9.6,2.44,5.03,3.35,3.96,8.99,3.05,4.57,7.01,4.57,3.5,4.11,3.35,5.18,23.62,5.79,3.05,6.55,,5.03,4.88,4.88,33.83,3.66,8.84,5.03,3.96,3.5,,3.2,14.839506,7.95679,23.617284,0.0,8.62963,66.481271
US_OK_40013,2020-10-06,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,43,0,1102,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,1,5,18,-17,1,2.76,5.97,3.67,11.33,10.87,4.29,4.9,3.83,2.6,8.42,2.76,2.6,2.3,5.05,8.11,4.29,3.98,3.98,4.13,5.05,5.21,2.91,8.42,23.12,5.97,2.45,7.5,2.45,6.89,5.82,5.66,35.82,4.13,6.58,5.21,3.98,3.52,2.45,3.21,18.141975,11.5,28.320988,0.0,12.253086,68.607787
US_OK_40013,2020-10-07,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,6,0,1108,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,3,4,-17,1,4.14,6.44,4.45,11.04,8.43,4.9,4.45,3.37,3.22,9.66,2.15,4.9,3.68,4.14,6.59,2.3,4.45,6.28,5.52,2.76,3.83,3.83,7.05,23.76,5.21,,6.28,4.6,2.91,4.6,3.52,36.32,4.14,7.66,7.66,2.91,5.82,4.6,2.91,20.82716,14.080247,29.290123,0.0,15.635802,72.377421
US_OK_40013,2020-10-08,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,24,0,1132,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-3,7,11,-17,2,4.65,3.41,4.5,14.11,8.06,3.88,5.43,2.48,2.17,10.54,3.88,6.98,2.95,4.65,9.46,3.1,3.88,4.5,4.19,3.41,4.5,2.79,6.67,21.24,3.57,2.64,5.74,2.95,5.27,5.27,2.33,31.79,4.03,8.84,4.19,5.43,6.2,,2.33,21.290123,14.679012,28.962963,0.0,14.728395,66.408012
US_OK_40013,2020-10-09,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,36,0,1168,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-9,2,10,-18,2,4.15,6.71,3.35,12.13,4.95,5.11,4.47,2.71,3.19,6.39,2.87,3.03,3.03,4.31,10.38,5.91,3.99,3.51,,3.35,3.35,,7.34,21.24,5.59,3.03,7.5,2.23,4.47,3.51,4.31,35.45,3.99,6.55,6.71,6.87,5.27,,,21.716049,17.691358,26.734568,0.0,18.141975,80.314796
US_OK_40013,2020-10-10,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,26,0,1194,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,-8,10,2,-8,1,6.41,8.35,,13.01,6.8,5.05,9.71,4.08,,9.71,5.44,5.63,3.3,3.5,10.88,6.41,,,4.86,,3.11,,8.93,25.05,6.8,,5.83,5.05,3.3,,3.11,33.01,2.72,5.83,5.24,6.21,4.66,3.69,,21.12963,15.537037,29.333333,0.0,17.814815,81.466376
US_OK_40013,2020-10-11,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,8,0,1202,5,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,0,11,6,-8,0,4.0,6.18,4.91,16.91,6.91,,6.18,3.82,15.82,9.27,,6.18,2.54,5.27,8.36,4.18,3.82,3.64,4.73,2.73,3.27,3.27,8.73,19.45,4.0,5.27,8.54,5.64,4.36,4.18,5.45,35.27,,8.91,6.73,3.82,4.0,,4.54,22.91358,16.401235,32.981481,0.0,17.388889,71.372424
