location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40137,2020-05-07,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-5,14,,-29,9,3.66,10.37,,13.82,8.13,5.08,5.9,,5.08,,3.86,5.9,6.3,4.27,3.05,5.08,3.25,3.46,3.66,6.51,16.06,3.46,8.34,3.46,4.27,3.25,36.19,3.66,8.54,3.25,,,19.234568,11.12963,28.697531,0.0,,9.530864,53.640812
US_OK_40137,2020-05-08,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-7,13,,-31,10,3.54,6.46,4.8,12.93,6.67,5.42,5.84,4.38,5.84,,2.92,,5.63,4.38,3.34,,,,4.59,5.42,20.86,4.38,7.92,,6.46,6.67,30.24,3.13,9.38,3.96,2.92,4.59,19.080247,13.166667,26.820988,4.021667,,11.469136,61.461896
US_OK_40137,2020-05-09,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,3,,,-10,,3.63,8.22,3.87,13.06,4.84,6.04,5.8,,6.53,,,5.08,6.29,,4.84,6.04,3.63,,,7.25,22.0,6.29,10.15,,6.04,5.08,32.64,4.11,8.22,4.11,3.38,3.63,14.487654,5.925926,22.319444,0.112889,,4.685185,52.170683
US_OK_40137,2020-05-10,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,8,,,-17,,6.86,8.99,3.55,13.95,9.46,3.55,,3.78,7.8,5.44,4.02,,8.04,4.97,5.2,4.49,,3.55,,3.78,19.86,7.33,11.59,,4.73,4.02,34.76,4.49,11.59,6.86,4.02,5.91,17.6,10.583333,24.505556,0.0,,9.233333,59.509669
US_OK_40137,2020-05-11,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,2,10,,-27,8,7.11,8.54,3.66,10.77,5.89,4.88,3.66,3.05,7.72,3.46,,4.67,7.11,5.28,6.1,6.5,5.08,,5.28,8.54,20.93,3.25,6.71,4.27,5.28,5.28,32.92,4.27,7.52,4.88,3.86,5.08,16.833333,10.816667,23.827778,0.0,,6.894444,52.028412
US_OK_40137,2020-05-12,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-8,2,,-26,11,3.87,8.15,4.89,11.42,6.93,9.38,5.3,4.08,6.52,,3.06,5.71,9.38,4.08,6.32,6.93,7.14,,2.85,9.17,25.28,5.1,11.01,5.91,,6.32,36.9,5.1,8.77,3.26,5.91,3.67,15.382716,11.351852,22.32716,13.81125,,11.567901,78.288413
US_OK_40137,2020-05-13,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,2,14,,-27,8,5.13,8.0,3.9,11.89,6.15,8.41,6.15,5.33,5.33,3.69,4.72,3.48,11.48,3.08,3.69,5.54,3.69,4.92,3.69,8.61,25.42,4.72,8.82,3.69,4.31,7.38,37.31,,10.25,4.51,5.74,5.95,18.740741,14.080247,27.648148,2.159,,16.611111,87.674406
US_OK_40137,2020-05-14,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,22,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-3,14,,-27,8,5.17,8.47,5.58,14.67,7.44,7.23,5.58,5.17,7.65,3.31,,3.1,9.09,3.72,,5.37,6.41,2.89,3.1,7.44,25.21,8.27,10.33,3.51,3.51,4.55,38.43,4.34,9.09,6.2,3.93,4.75,23.339506,17.018519,30.697531,8.454571,,18.32716,73.689433
US_OK_40137,2020-05-15,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,23,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-21,4,,-31,11,4.59,7.3,3.96,11.06,5.22,4.38,3.55,3.34,6.26,3.13,2.92,4.17,6.47,,2.92,4.17,3.13,,3.13,6.26,26.5,5.22,5.42,4.38,4.38,4.8,33.59,3.55,7.3,6.05,3.75,7.09,24.401235,18.04321,30.376543,0.85725,,19.925926,76.69203
US_OK_40137,2020-05-16,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,24,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-10,,,-21,,3.43,9.83,,6.63,7.54,5.03,5.72,,6.63,4.34,3.43,5.26,7.54,4.12,,4.34,,3.2,3.66,4.12,20.81,4.8,9.6,3.89,5.03,4.8,34.52,,8.23,8.0,4.8,5.26,17.518519,15.234568,20.5,43.33875,,16.376543,93.111725
US_OK_40137,2020-05-17,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,24,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,1,,,-18,,6.99,9.55,,11.88,5.82,5.12,3.26,3.26,4.66,,,3.96,8.62,,3.26,4.89,,,6.52,5.82,18.4,5.36,11.18,3.26,5.12,7.45,38.67,4.89,7.69,6.99,4.89,,20.67284,15.938272,27.771605,7.220857,,15.450617,72.177787
US_OK_40137,2020-05-18,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,2,0,26,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,5,10,,-25,7,5.88,8.82,4.41,12.81,8.19,7.56,6.93,3.57,6.09,2.94,,7.56,6.09,,5.04,3.78,4.83,4.83,4.41,9.45,21.42,7.56,11.76,6.3,,3.78,41.59,5.25,9.87,5.67,,5.67,21.518519,13.987654,29.469136,0.0,,13.95679,62.253677
US_OK_40137,2020-05-19,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,-1,0,25,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,4,19,,-24,6,4.25,8.93,3.19,10.41,7.23,9.35,5.53,3.83,6.38,4.68,3.19,4.68,9.99,3.4,4.46,4.89,5.1,,3.19,11.05,23.16,5.1,10.63,4.46,5.31,7.86,35.7,4.68,9.56,7.01,3.19,5.53,23.179012,16.839506,29.0,0.0,,16.345679,65.485313
US_OK_40137,2020-05-20,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,25,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,6,15,,-26,6,4.09,8.62,5.39,15.3,6.89,8.4,5.39,3.88,11.42,,,4.31,11.85,,3.66,5.17,6.46,4.31,3.88,9.26,22.62,4.52,9.48,3.23,4.09,4.52,44.6,,7.76,6.03,5.17,6.03,20.901235,16.203704,26.919753,0.0,,15.623457,71.852551
US_OK_40137,2020-05-21,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,11,0,36,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,0,17,,-25,6,4.87,6.13,2.96,14.81,7.62,6.13,6.13,4.65,7.62,4.65,4.23,,9.52,5.08,4.44,5.29,5.5,3.81,2.96,8.25,25.6,5.5,10.37,3.81,4.23,4.65,36.81,5.29,10.58,7.19,4.44,4.02,22.055556,18.425926,27.314815,0.0,,18.333333,79.576089
US_OK_40137,2020-05-22,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-6,12,,-30,7,3.99,7.1,,7.99,6.21,7.54,5.99,4.21,7.1,3.33,3.55,,11.31,3.55,5.77,6.88,,,3.55,11.09,20.19,8.21,8.21,5.77,4.88,4.66,33.05,3.11,8.21,5.32,4.88,4.21,24.271605,17.012346,31.351852,2.286,,19.864198,77.197395
US_OK_40137,2020-05-23,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-3,,,-12,,4.92,8.6,,15.23,7.86,6.14,,,6.14,4.18,,,8.36,,6.14,,3.44,,4.67,5.16,21.13,5.16,12.04,,,,33.42,,13.52,7.62,,,24.475309,18.061728,31.074074,11.647714,,18.123457,67.818188
US_OK_40137,2020-05-24,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,1,,,-19,,3.87,9.9,6.52,13.29,6.04,5.8,8.45,,4.11,,,3.62,7.73,4.83,5.8,,,4.83,6.04,,19.08,5.07,14.73,6.52,4.59,8.21,39.37,5.56,13.04,7.97,4.35,4.11,24.12963,18.030864,30.475309,10.051143,,19.697531,76.461687
US_OK_40137,2020-05-25,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-23,-18,,-66,,6.31,6.99,4.73,11.27,5.63,7.21,8.34,4.51,5.86,4.96,,6.53,7.43,4.73,4.73,3.83,4.51,5.41,3.15,4.28,19.38,3.38,11.72,3.15,3.83,3.6,28.84,,7.89,6.99,4.28,3.83,19.41358,16.58642,25.148148,0.66675,,16.95679,85.887637
US_OK_40137,2020-05-26,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,1,13,,-24,7,6.09,8.82,5.04,11.97,6.3,6.09,9.24,5.25,6.3,4.41,,5.67,11.55,,2.94,5.25,2.94,,5.46,6.09,18.06,3.99,10.92,4.41,6.72,6.51,42.85,,10.08,7.56,4.83,3.99,18.580247,15.419753,23.648148,2.54,,14.320988,77.022244
US_OK_40137,2020-05-27,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,8,18,,-22,6,4.2,4.83,,12.82,5.67,5.04,6.31,,5.25,2.94,3.78,4.41,10.3,4.62,3.99,,,3.78,5.25,7.78,28.17,8.2,13.45,4.41,6.1,5.67,40.99,5.88,12.4,5.67,5.67,3.36,20.388889,13.537037,27.833333,0.0,,14.320988,68.300365
US_OK_40137,2020-05-28,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,5,15,,-24,5,4.88,8.48,3.18,13.14,5.94,3.82,3.6,4.03,5.72,,,4.88,10.39,3.6,4.24,4.45,,3.39,3.6,8.48,27.77,7.0,11.02,5.3,5.09,5.94,35.62,4.24,12.51,4.88,7.21,5.72,22.018519,17.234568,27.679012,0.1016,,16.351852,70.693464
US_OK_40137,2020-05-29,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,37,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-2,14,,-27,5,,7.45,4.96,13.76,4.96,6.09,4.29,,5.64,6.09,,,11.73,3.84,4.74,3.16,4.29,,3.16,6.54,18.95,3.84,12.64,3.84,3.84,7.22,37.23,5.64,10.61,6.09,8.12,3.61,22.740741,15.67284,30.067901,0.0,,15.530864,64.104617
US_OK_40137,2020-05-30,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,38,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,5,,,-7,,,7.99,5.49,11.23,7.99,5.24,4.24,,4.74,4.49,3.74,3.74,8.99,5.24,4.49,,4.99,4.49,6.49,6.24,13.73,4.74,12.23,3.5,5.24,4.49,38.44,4.24,11.98,6.74,5.49,6.24,23.111111,15.462963,29.54321,0.0,,13.938272,56.348105
US_OK_40137,2020-05-31,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,38,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,13,,,-15,,,6.72,,13.69,6.0,5.04,5.28,,,4.56,,,9.37,3.36,5.04,3.84,,3.36,5.76,6.48,19.45,5.76,11.53,,4.32,3.6,34.82,4.8,9.37,4.08,,4.8,22.518519,15.148148,29.246914,0.0,,14.506173,60.693232
US_OK_40137,2020-06-01,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,38,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,12,16,,-22,5,,9.13,3.91,15.87,6.96,5.43,6.52,3.69,5.87,3.91,3.04,3.48,9.78,5.22,3.91,,4.56,,4.78,9.35,18.48,4.13,9.35,3.48,4.78,3.69,37.6,4.78,11.09,6.96,5.22,5.87,23.240741,16.728395,29.876543,0.0,,15.839506,63.244356
US_OK_40137,2020-06-02,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,38,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,8,17,,-22,5,3.04,7.16,,17.79,7.16,7.38,5.64,4.12,,4.34,3.04,8.24,11.5,6.08,4.77,4.56,,3.04,,7.81,21.26,4.56,14.54,6.08,3.04,3.04,43.61,6.29,12.15,8.24,7.81,7.16,24.839506,18.895062,31.697531,0.0,,17.962963,65.722224
US_OK_40137,2020-06-03,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,2,0,40,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,18,26,,-23,3,5.42,8.67,3.47,14.95,6.5,5.2,6.07,4.77,3.25,4.12,,3.68,8.45,3.25,4.98,,4.98,,4.98,10.18,23.4,8.02,13.65,5.63,7.37,3.9,34.01,4.98,9.53,6.28,4.12,4.98,26.969136,19.654321,33.555556,0.0,,19.790123,64.996638
US_OK_40137,2020-06-04,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,41,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,14,25,,-23,4,3.98,8.84,5.53,15.47,6.85,6.41,5.08,,5.08,3.76,,4.86,7.96,4.2,3.76,,3.98,3.31,3.76,7.74,22.98,5.97,9.06,,3.31,6.85,42.88,3.98,9.28,7.07,5.08,6.19,28.82716,21.580247,36.851852,0.0,,20.228395,60.04726
US_OK_40137,2020-06-05,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,41,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,2,21,,-28,4,4.8,5.71,5.71,13.03,6.86,5.03,5.03,,5.49,3.2,3.66,4.57,8.91,4.34,3.88,5.26,3.66,,5.26,8.23,17.14,3.88,8.91,3.66,5.26,4.8,37.02,4.11,11.2,4.34,3.88,3.2,27.419753,19.975309,35.351852,4.318,,19.481481,62.033953
US_OK_40137,2020-06-06,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,41,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-2,,,-11,,,6.96,,11.69,7.96,4.72,6.96,,6.22,,,,8.46,,,,,,,7.71,18.4,4.48,12.43,4.48,,8.7,31.83,3.73,10.94,7.96,,,28.740741,21.228395,34.858025,0.0,,21.074074,63.485853
US_OK_40137,2020-06-07,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,3,0,44,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,2,,,-16,,3.91,7.09,4.16,11.98,6.6,3.91,5.62,3.42,4.64,,,,9.05,4.4,,3.91,,4.16,6.6,7.33,14.91,7.09,13.69,4.16,7.09,4.64,33.98,3.67,11.25,5.87,3.42,5.13,27.901235,21.67284,33.401235,0.0,,20.561728,64.587376
US_OK_40137,2020-06-08,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,44,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,9,6,,-23,5,4.34,9.76,,13.88,8.46,9.33,6.94,3.04,6.72,4.12,4.12,4.56,13.45,,4.12,,5.86,,,7.59,22.13,,13.45,3.69,3.9,4.12,44.26,6.51,13.67,8.68,6.72,4.12,27.67284,20.728395,34.493827,0.0,,19.691358,62.138346
US_OK_40137,2020-06-09,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,-1,0,43,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,7,8,,-23,6,4.35,7.4,,13.49,8.71,5.22,8.27,3.92,3.05,,4.14,4.79,9.58,4.35,5.66,,3.27,,3.27,7.18,19.59,6.53,9.79,5.01,6.31,6.09,42.45,3.27,8.92,11.1,5.22,3.27,27.777778,22.358025,33.654321,0.0,,15.006173,46.26304
US_OK_40137,2020-06-10,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,43,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,11,19,,-20,4,4.99,7.6,5.21,16.93,6.51,9.33,8.46,3.47,5.21,3.26,5.43,,8.68,,4.78,3.91,4.78,,3.04,6.51,19.97,4.78,11.5,3.69,6.51,6.29,43.19,5.43,8.9,4.56,4.99,3.91,22.314815,13.197531,30.975309,0.0,,5.259259,33.234815
US_OK_40137,2020-06-11,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,44,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,7,15,,-21,4,3.75,8.81,,15.2,6.83,6.61,8.81,6.39,5.73,,,6.17,7.93,3.75,,4.85,4.18,,,8.81,22.69,7.49,10.35,5.51,4.85,3.75,39.21,7.27,11.45,5.73,4.63,5.07,23.555556,12.925926,32.796296,0.0,,9.17284,40.435447
US_OK_40137,2020-06-12,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,44,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-3,13,,-26,4,5.2,7.69,,14.47,6.33,4.07,5.42,6.1,6.33,3.17,,7.01,12.43,,6.78,4.29,4.07,,4.52,8.82,23.96,3.39,14.02,,4.75,5.42,37.98,5.2,12.43,6.1,3.39,4.52,24.302469,14.487654,32.734568,0.0,,12.41358,47.852525
US_OK_40137,2020-06-13,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,44,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,-2,,,-4,,5.84,4.32,,10.16,6.1,4.32,4.83,,5.33,8.38,,4.32,9.4,5.59,,,4.57,,,9.14,21.34,10.67,10.16,4.06,,6.1,35.56,,9.14,7.62,4.06,5.84,25.345679,15.746914,34.030864,0.0,,13.888889,49.411244
US_OK_40137,2020-06-14,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,45,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,3,,,-8,,4.31,6.7,4.79,15.08,5.98,3.83,4.07,4.31,5.03,,,5.75,6.46,,3.83,,5.75,,,6.46,20.11,4.79,14.84,6.22,4.31,4.55,32.31,5.5,12.21,5.27,3.35,4.55,26.320988,17.345679,33.679012,0.0,,14.444444,48.251652
US_OK_40137,2020-06-15,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,45,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,10,10,,-23,4,3.67,8.43,3.03,12.32,10.16,7.78,6.92,5.4,4.32,,3.24,5.19,11.24,3.67,6.7,4.54,5.62,4.54,3.89,11.89,24.42,4.75,11.46,6.7,4.97,7.13,35.23,5.62,10.37,5.84,6.7,6.92,26.092593,17.148148,33.907407,0.0,,15.049383,50.75454
US_OK_40137,2020-06-16,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,2,0,47,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,3,10,,-22,5,,6.15,3.08,16.7,7.91,8.13,5.71,,6.81,,,7.03,10.77,4.83,3.52,4.39,4.62,3.3,5.49,9.89,27.91,4.83,13.19,5.05,5.05,5.27,40.66,4.39,11.43,7.25,6.37,4.62,27.308642,19.851852,34.123457,0.0,,17.308642,54.654229
US_OK_40137,2020-06-17,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,1,0,48,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,9,17,,-22,4,4.64,6.4,3.98,14.57,10.16,6.85,7.95,4.2,5.3,3.53,4.42,5.96,10.16,,6.4,5.3,3.98,,3.53,6.62,24.51,6.18,11.7,4.64,3.31,6.62,39.97,3.53,5.74,8.17,5.3,5.74,27.660494,21.228395,34.567901,0.0,,16.253086,50.446444
US_OK_40137,2020-06-18,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,0,0,48,1,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,6,16,,-22,4,,6.94,,14.1,9.17,6.94,6.49,,4.92,3.8,,3.58,12.53,3.8,5.15,4.7,,4.25,4.47,6.71,21.93,4.47,11.41,5.82,3.13,6.71,37.59,4.47,10.96,3.13,7.61,5.59,28.216049,22.246914,34.475309,0.0,,16.259259,48.334802
