location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48123,2020-06-27,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,9,0,56,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-21,,-41,-21,14.8,,10.49,42.56,,37.01,12.34,28.227778,25.211111,32.177778,5.6388,24.380952,80.050696
US_TX_48123,2020-06-28,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,56,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-12,,10.81,11.41,30.63,14.42,38.44,10.21,28.905556,27.077778,32.038889,0.0254,24.761905,78.237506
US_TX_48123,2020-06-29,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,56,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-27,15.19,18.86,9.95,30.38,14.14,34.57,14.67,29.316667,27.161111,32.788889,1.5494,24.730159,76.12666
US_TX_48123,2020-06-30,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,56,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-29,15.86,16.92,10.04,39.65,13.21,35.42,9.52,29.672222,27.311111,33.738889,0.0,24.857143,74.826691
US_TX_48123,2020-07-01,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,14,0,70,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-5,,,-26,20.54,16.32,12.11,32.65,10.01,43.71,11.59,29.905556,27.238889,34.127778,0.0,24.865079,73.23077
US_TX_48123,2020-07-02,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,70,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-9,,,-32,17.36,16.28,10.85,36.35,,37.43,8.14,30.244444,26.75,34.877778,0.0,24.452381,70.367769
US_TX_48123,2020-07-03,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,26,0,96,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-20,,,-45,12.04,15.05,,37.94,,44.56,,29.322222,24.761111,35.266667,0.0,22.936508,68.403382
US_TX_48123,2020-07-04,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,96,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-29,,,-35,22.33,13.14,,23.65,,36.78,,29.522222,24.466667,35.9,0.0,22.444444,64.92919
US_TX_48123,2020-07-05,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,96,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-23,13.09,15.47,10.71,35.71,16.07,41.06,10.71,29.6,24.9,35.683333,0.0,22.714286,65.68398
US_TX_48123,2020-07-06,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,96,1,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-38,15.47,25.26,8.76,31.45,15.98,42.27,,30.216667,26.572222,35.1,0.0,23.888889,67.89772
US_TX_48123,2020-07-07,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,14,2,110,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-35,21.83,14.91,12.78,26.09,10.12,52.17,8.52,30.405556,27.411111,34.883333,0.0,24.198413,68.383011
US_TX_48123,2020-07-08,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,110,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-32,18.28,15.59,8.06,37.1,10.21,42.47,12.9,30.483333,27.366667,35.083333,0.0,24.269841,68.380394
US_TX_48123,2020-07-09,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,21,0,131,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-19,,,-33,13.97,17.2,,28.48,,42.45,,30.455556,27.25,35.016667,0.0,24.325397,68.67032
US_TX_48123,2020-07-10,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,131,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-25,,,-36,14.73,17.45,10.91,41.45,15.27,43.63,12.0,30.433333,26.711111,36.088889,0.0,24.436508,69.242207
US_TX_48123,2020-07-11,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,28,0,159,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-21,,,-29,17.35,8.98,9.57,26.93,,35.9,,30.438889,25.95,36.538889,0.0,23.865079,66.811849
US_TX_48123,2020-07-12,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,159,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-21,18.27,17.09,11.79,35.35,9.43,44.19,,30.361111,25.944444,36.594444,0.0,23.642857,66.086831
US_TX_48123,2020-07-13,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,159,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-36,12.93,16.55,12.42,33.63,9.83,44.49,8.79,30.972222,25.927778,37.183333,0.0,22.365079,58.482178
US_TX_48123,2020-07-14,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,29,0,188,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-38,18.52,14.92,,39.1,,44.25,7.72,30.888889,25.694444,38.104167,0.0,22.722222,61.718669
US_TX_48123,2020-07-15,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,188,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-32,21.16,12.69,13.22,34.91,10.58,45.49,12.69,31.048611,26.194444,37.152778,0.0,22.888889,61.309651
US_TX_48123,2020-07-16,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,188,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-23,,,-34,17.0,8.23,8.78,32.37,11.52,41.14,13.16,30.659722,25.75,37.111111,0.0,23.103175,63.704532
US_TX_48123,2020-07-17,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,93,0,281,3,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-28,,,-37,17.66,13.24,13.79,33.11,11.59,36.97,14.35,29.405556,24.822222,34.91358,0.2794,23.674603,69.690117
US_TX_48123,2020-07-18,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,25,4,306,7,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-24,,,-26,13.71,10.59,,28.67,10.59,41.13,,28.244444,23.511111,34.544444,0.4572,22.055556,69.355852
US_TX_48123,2020-07-19,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,306,7,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-22,15.79,11.54,13.36,31.58,,41.9,,29.0,23.411111,34.977778,0.0,22.285714,65.889104
US_TX_48123,2020-07-20,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,306,7,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-38,21.71,10.06,,26.47,10.59,45.0,,29.366667,23.905556,35.416667,0.0508,22.746032,66.765472
US_TX_48123,2020-07-21,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,1,0,307,7,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-33,19.12,11.69,11.15,21.78,11.15,32.4,9.56,28.955556,24.75,34.194444,1.128889,23.492063,71.325928
US_TX_48123,2020-07-22,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,135,4,442,11,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-32,13.48,11.32,,26.96,,40.44,,29.577778,25.472222,34.644444,0.0254,23.730159,70.178777
US_TX_48123,2020-07-23,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,442,11,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-22,,,-31,14.81,,9.52,19.57,7.93,43.38,,30.238889,25.15,36.094444,0.0,23.388889,66.174418
US_TX_48123,2020-07-24,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,1,0,443,11,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-25,,,-31,13.02,8.68,12.48,30.39,9.77,38.53,,30.644444,25.472222,36.6,0.0,22.928571,62.097999
US_TX_48123,2020-07-25,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,58,3,501,14,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-35,,-47,-35,14.44,17.33,,14.44,,30.04,,27.827778,25.138889,32.5,1.9304,23.738095,77.683817
US_TX_48123,2020-07-26,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,501,14,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-30,,10.82,,21.06,,43.27,,27.711111,24.205556,32.7,8.3058,24.150794,81.831733
US_TX_48123,2020-07-27,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,1,-3,502,11,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-32,11.4,,7.77,20.21,,38.34,8.81,28.466667,25.122222,33.838889,2.5654,24.634921,79.486848
US_TX_48123,2020-07-28,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,1,502,12,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-30,12.42,8.64,12.96,28.62,11.88,32.94,9.72,28.272222,24.833333,33.533333,0.8128,24.373016,79.757499
US_TX_48123,2020-07-29,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,20,0,522,12,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-35,11.65,,12.71,24.36,9.0,42.89,12.71,27.472222,24.088889,32.844444,2.8194,23.777778,81.839874
US_TX_48123,2020-07-30,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,1,522,13,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-15,,,-32,16.76,,12.98,25.41,,41.1,,28.677778,25.472222,33.066667,2.1844,24.087302,77.933903
US_TX_48123,2020-07-31,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,6,1,528,14,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-21,,,-34,8.92,9.48,8.36,26.2,10.04,32.34,,29.868056,26.534722,34.638889,0.0,24.122222,70.678982
US_TX_48123,2020-08-01,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,3,1,531,15,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-23,,,-21,16.26,,15.66,19.87,9.03,34.33,,28.5,23.796296,34.135802,0.225778,23.0,71.116714
US_TX_48123,2020-08-02,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,531,15,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-15,10.59,,22.93,20.58,15.29,41.16,10.0,28.183333,22.95,35.016667,0.0,22.253968,69.017227
US_TX_48123,2020-08-03,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,531,15,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-29,14.14,,14.14,19.91,12.57,35.62,12.05,28.555556,22.994444,35.9,3.104444,21.793651,66.939722
US_TX_48123,2020-08-04,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,95,0,626,15,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-31,16.37,12.68,10.56,20.07,8.98,36.44,,28.911111,24.105556,35.105556,2.8448,22.849206,69.601718
US_TX_48123,2020-08-05,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,15,0,641,15,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-25,15.32,10.56,,26.94,13.21,42.79,8.45,29.644444,24.288889,34.969136,0.127,21.944444,62.386269
US_TX_48123,2020-08-06,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,2,0,643,15,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-21,,,-30,10.05,,11.11,24.32,9.52,34.9,8.46,29.427778,24.327778,34.977778,0.0,22.507937,66.182434
US_TX_48123,2020-08-07,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,3,643,18,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-22,,,-30,11.87,,10.74,23.74,,37.31,9.61,29.527778,24.366667,34.994444,0.1524,22.952381,67.911686
US_TX_48123,2020-08-08,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,50,0,693,18,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-24,,,-28,,,11.54,24.29,,32.79,,29.483333,24.411111,35.077778,0.0,23.285714,69.498851
US_TX_48123,2020-08-09,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,1,693,19,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-25,,,,25.11,10.76,48.43,,30.4,25.783333,35.494444,0.3556,23.277778,65.230757
US_TX_48123,2020-08-10,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,693,19,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-33,10.06,,10.59,26.49,,38.67,7.95,30.083333,26.1,35.024691,0.0,23.650794,68.811176
US_TX_48123,2020-08-11,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,7,0,700,19,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-31,,,7.58,21.74,8.09,29.84,8.6,30.444444,25.975309,36.283951,0.0,23.481481,65.707116
US_TX_48123,2020-08-12,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,16,1,716,20,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-28,9.99,,7.88,26.81,9.99,35.22,11.04,30.679012,26.074074,36.388889,0.0,23.324074,64.045534
US_TX_48123,2020-08-13,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,11,0,727,20,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-18,,,-28,15.88,,,18.53,7.94,39.71,,30.703704,25.611111,36.623457,0.0,22.675926,61.484402
US_TX_48123,2020-08-14,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,1,1,728,21,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-20,,,-31,,10.28,9.2,22.73,,38.42,,30.419753,25.506173,36.901235,0.0,22.046296,59.685997
US_TX_48123,2020-08-15,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,17,0,745,21,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-23,,,-19,14.45,9.64,15.66,19.87,,42.16,13.25,30.784722,25.423611,37.076389,0.0,22.333333,59.100791
US_TX_48123,2020-08-16,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,745,21,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,-17,9.4,10.57,21.14,24.08,11.74,40.52,,30.611111,24.590278,37.111111,0.0,22.388889,59.600648
US_TX_48123,2020-08-17,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,745,21,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,8.96,11.45,14.93,24.39,9.96,36.83,,29.814815,24.265432,36.364198,0.0,20.231481,54.701262
US_TX_48123,2020-08-18,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,15,0,760,21,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.59,,8.74,21.36,9.22,33.5,,29.802469,23.932099,37.666667,0.22225,20.092593,55.494163
US_TX_48123,2020-08-19,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,3,2,763,23,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,9.07,,16.62,13.1,15.11,36.77,,29.766667,23.505556,37.827778,0.254,18.825397,51.384146
US_TX_48123,2020-08-20,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,14,0,777,23,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,10.55,,10.04,20.59,9.04,32.65,,29.433333,22.833333,36.605556,0.127,17.555556,50.07131
US_TX_48123,2020-08-21,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,-1,1,776,24,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,16.22,,10.14,20.78,,23.82,,29.766667,24.633333,36.123457,0.127,21.015873,59.322882
US_TX_48123,2020-08-22,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,6,0,782,24,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,11.43,,,21.06,10.23,28.88,12.64,27.266667,22.061111,33.255556,0.169333,21.952381,74.176311
US_TX_48123,2020-08-23,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,782,24,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,14.68,9.39,,21.73,8.81,27.6,,27.388889,21.822222,34.488889,10.3124,20.587302,66.936904
US_TX_48123,2020-08-24,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,782,24,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,9.82,11.22,14.96,21.97,9.82,36.46,,28.111111,23.083333,33.927778,0.254,21.492063,67.256818
US_TX_48123,2020-08-25,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,16,0,798,24,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,11.8,,10.86,21.72,7.08,33.52,12.75,28.911111,23.261111,35.916667,0.0254,20.746032,59.973378
US_TX_48123,2020-08-26,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,1,798,25,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,9.92,,9.47,25.26,,31.12,9.47,29.855556,25.3,35.855556,0.028222,22.928571,65.88857
US_TX_48123,2020-08-27,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,19,0,817,25,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.64,,8.95,25.14,6.39,25.57,,29.522222,24.222222,35.838889,2.3622,23.18254,66.570565
US_TX_48123,2020-08-28,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,0,0,817,25,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.16,,9.65,16.67,7.9,31.59,,31.766667,27.572222,36.938889,0.0762,24.436508,63.391981
US_TX_48123,2020-08-29,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,27,0,844,25,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.88,9.84,12.15,20.25,12.15,35.29,,31.138889,26.166667,37.022222,0.0,23.634921,63.265474
