location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48213,2020-09-02,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,5,0,830,16,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,-24,6,2.08,5.21,6.67,3.12,12.61,3.33,8.23,4.69,1.88,3.54,,6.15,2.81,2.92,3.96,1.77,,4.27,1.46,8.65,3.44,4.58,3.02,6.04,4.69,1.77,9.27,4.69,1.98,3.44,2.6,5.94,3.65,2.19,4.69,3.96,1.98,4.48,,3.85,7.5,,22.4,3.33,3.44,7.81,2.92,4.06,5.21,2.5,2.19,5.42,38.65,,,2.08,1.67,2.08,1.77,3.65,5.1,1.88,2.92,2.4,3.65,5.1,6.67,5.52,3.12,,2.08,2.08,23.85,21.905556,30.233333,34.9504,22.234568,91.325815
US_TX_48213,2020-09-03,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,4,1,834,17,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,-23,4,1.46,4.49,7.94,4.91,11.18,2.51,7.1,6.79,2.51,3.24,1.57,7.21,2.92,1.78,4.6,,2.4,4.39,,7.83,3.76,5.01,2.19,5.43,4.39,2.61,9.4,5.22,,2.3,3.34,5.54,5.01,1.99,4.49,4.07,,4.7,2.4,2.82,8.57,2.82,21.62,8.04,3.45,7.31,4.18,4.8,4.6,2.4,1.57,4.49,42.83,,,2.09,1.88,1.78,,4.18,6.37,,1.88,1.99,2.4,7.0,4.7,5.33,2.61,1.88,1.99,,22.922222,21.366667,25.222222,38.354,21.950617,94.320936
US_TX_48213,2020-09-04,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,8,1,842,18,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,3,,,-23,4,1.81,4.48,5.98,4.48,10.89,2.67,8.75,4.38,2.13,3.31,,3.52,4.06,,3.42,1.6,1.92,2.46,,6.3,3.2,4.06,2.88,2.99,4.16,1.5,8.86,3.52,1.71,1.71,2.99,4.48,2.78,,3.42,3.95,2.24,4.7,1.5,,8.22,1.6,28.29,4.27,3.95,8.86,,3.74,6.08,2.35,1.92,5.98,36.08,,2.13,1.71,2.88,1.71,,5.34,6.73,,1.5,1.71,2.46,4.8,5.02,3.63,2.35,2.46,3.52,2.88,23.85,21.016667,28.438889,31.496,21.962963,89.243961
US_TX_48213,2020-09-05,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,8,1,850,19,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,0,,,,2,2.39,4.9,5.74,3.47,13.27,2.75,7.29,6.34,,3.11,,5.02,3.59,3.11,2.39,1.67,1.91,2.99,,7.89,3.94,3.47,2.51,4.06,4.9,2.15,10.28,2.27,1.79,2.75,3.23,1.79,2.63,3.11,4.54,5.14,2.15,5.14,2.15,4.18,8.25,,19.96,7.17,3.83,10.04,3.47,2.99,5.26,2.03,2.63,5.98,41.72,1.91,3.11,,1.79,,2.51,3.83,7.29,2.15,2.39,,2.63,7.05,5.02,6.69,2.39,2.51,2.87,1.79,25.077778,22.422222,30.216667,5.799667,22.419753,84.875241
US_TX_48213,2020-09-06,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,850,19,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,,0,3.2,3.91,7.59,4.39,13.76,1.78,8.18,6.76,,2.73,2.73,5.57,3.79,2.49,3.08,,,2.96,,7.71,6.29,4.39,2.85,2.02,4.74,3.2,9.61,4.15,2.37,2.96,2.73,3.44,4.03,2.61,4.62,5.57,1.9,5.93,1.9,2.96,8.89,1.78,23.48,6.64,3.32,10.08,3.44,4.15,4.86,3.08,2.85,5.1,42.22,1.78,2.37,2.49,1.66,2.73,,4.51,10.55,2.61,3.32,,2.37,7.95,3.91,5.22,3.56,2.49,2.49,,25.844444,20.85,32.266667,0.7874,21.351852,76.273509
US_TX_48213,2020-09-07,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,850,19,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,-65,14,1.98,5.81,6.86,6.28,15.35,1.63,7.21,5.58,,3.6,,7.44,4.18,1.74,3.6,1.86,3.25,2.09,,8.6,3.49,4.42,3.6,2.44,4.65,2.79,9.77,4.3,,2.79,2.56,5.23,4.18,,3.25,4.65,3.02,5.58,,3.84,7.67,1.98,23.95,5.93,4.18,11.39,3.37,4.53,5.7,2.21,2.44,3.49,39.41,,2.09,2.79,,2.21,2.21,5.23,7.32,1.63,2.56,2.79,2.67,5.7,5.35,4.07,3.84,2.09,3.02,,26.955556,21.644444,32.783333,0.0,21.419753,71.752287
US_TX_48213,2020-09-08,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,850,19,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,-24,4,2.99,4.74,5.46,3.09,10.72,2.37,8.87,6.08,1.44,3.71,,5.88,3.4,,2.58,1.96,2.47,3.2,1.86,9.48,2.58,5.26,2.58,3.4,5.16,3.2,9.28,3.09,2.37,3.5,2.99,6.08,4.33,1.96,4.64,3.3,1.75,4.85,2.27,3.61,6.91,3.09,25.05,4.95,3.71,9.28,3.5,5.57,5.16,1.44,2.89,6.6,38.46,1.96,3.09,2.37,1.86,2.68,1.75,4.64,7.32,,2.68,2.47,3.09,6.39,4.43,4.23,3.3,3.81,3.2,1.96,25.827778,22.644444,31.277778,0.0,22.055556,79.588863
US_TX_48213,2020-09-09,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,17,0,867,19,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,-21,2,2.41,5.76,7.22,3.45,13.82,3.56,8.37,5.23,1.68,2.62,1.99,5.55,3.56,1.78,3.35,,2.62,3.14,1.88,8.06,3.87,3.35,3.04,4.08,5.97,2.3,10.99,5.13,2.51,3.25,3.56,4.4,2.93,1.57,3.56,4.08,2.51,4.82,3.35,3.35,10.47,1.68,26.27,5.76,2.83,10.99,2.09,3.98,4.92,2.2,1.99,6.49,36.32,2.93,2.83,2.93,,2.3,2.09,3.98,7.75,1.68,1.57,1.68,2.62,4.92,5.23,3.87,2.72,2.62,2.3,2.83,25.672222,22.783333,31.177778,3.5052,22.475309,82.723235
US_TX_48213,2020-09-10,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,867,19,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,,,,-23,0,3.17,5.82,6.67,4.13,9.31,2.96,9.42,6.14,2.43,4.76,,5.71,5.39,4.02,3.17,2.86,,2.65,1.48,7.62,3.07,4.23,2.22,2.33,4.34,,7.51,5.18,,2.12,2.65,5.71,2.96,2.01,4.34,3.07,1.59,4.55,2.86,2.54,8.36,2.22,23.59,7.19,3.6,7.83,2.65,5.71,3.7,2.01,,5.92,35.65,1.9,1.69,1.69,1.48,2.54,1.9,2.96,8.25,,1.9,,4.13,6.77,4.34,4.44,1.48,2.54,2.96,1.8,20.744444,16.9,25.277778,21.378333,19.283951,91.598976
US_TX_48213,2020-09-11,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,18,1,885,20,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-2,7,,-20,0,2.03,4.62,5.86,3.94,13.07,2.82,8.12,4.4,2.14,2.71,,5.97,3.38,1.69,2.48,2.37,1.69,2.37,2.37,9.47,3.27,6.09,3.16,3.61,3.94,2.25,9.47,3.83,2.37,3.27,3.04,5.3,4.4,2.25,2.93,4.06,2.37,4.28,2.14,,7.55,,21.75,5.07,3.72,7.89,2.48,4.51,4.51,2.37,2.37,5.97,38.88,,1.69,,,1.58,,2.71,8.23,2.14,2.82,,2.14,4.62,4.51,5.07,2.14,2.48,3.27,1.58,21.722222,18.116667,28.411111,2.3876,18.240741,80.724081
US_TX_48213,2020-09-12,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,7,0,892,20,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-2,12,,-12,-2,,4.18,8.87,4.69,14.57,2.15,10.9,7.1,,2.79,,5.45,3.29,,3.17,,1.9,2.53,,7.6,4.43,4.05,4.43,4.31,5.96,1.77,5.96,5.45,2.15,2.79,5.58,4.69,3.17,2.15,3.55,4.56,,3.93,,1.9,8.74,,24.45,6.08,3.04,13.94,2.91,3.42,4.82,,3.55,3.93,40.42,1.77,1.77,,2.15,5.2,,3.04,11.28,,,1.77,2.15,6.59,4.05,5.2,1.9,3.93,2.53,1.9,24.677778,20.0,31.138889,0.0,20.358025,77.203766
US_TX_48213,2020-09-13,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,892,20,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-3,13,,-16,-1,2.44,6.23,6.48,3.67,14.3,2.57,8.92,5.01,,1.71,,5.87,4.28,1.96,4.89,2.57,3.91,,,8.68,4.28,4.89,2.57,,4.89,2.81,8.43,6.11,1.71,2.32,2.93,4.28,3.79,3.54,2.32,5.62,2.2,4.28,1.71,2.08,8.19,,23.58,5.62,3.79,10.39,2.57,4.15,4.89,2.32,3.42,4.89,39.83,,2.81,2.57,2.08,1.96,,3.18,9.16,,3.67,2.2,3.91,8.19,5.62,4.28,3.06,2.69,2.44,1.96,26.361111,21.611111,32.066667,0.0,21.481481,74.934091
US_TX_48213,2020-09-14,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,892,20,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-4,5,,-21,1,2.64,5.39,8.35,2.85,15.01,3.28,9.41,5.07,,3.59,,6.45,4.76,1.58,3.49,,1.8,2.22,,8.88,3.17,3.59,,3.81,4.76,,11.1,4.44,,3.28,3.7,6.87,3.81,,4.02,2.96,2.33,3.49,3.28,1.58,8.98,,25.9,6.87,2.33,10.25,2.43,2.96,3.59,2.96,2.75,5.5,37.73,,1.48,1.8,2.33,1.58,1.69,4.33,10.78,3.28,1.48,2.01,4.02,6.66,5.5,6.03,2.54,1.8,3.59,1.69,25.533333,21.416667,30.544444,0.0,20.734568,75.358069
US_TX_48213,2020-09-15,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,5,2,897,22,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-2,11,,-18,3,2.38,4.75,6.81,4.21,14.16,2.92,10.91,5.08,2.92,4.43,,6.38,5.29,,3.13,,1.84,4.65,,10.05,4.43,4.21,4.11,2.81,5.19,,10.16,5.94,2.7,2.59,4.0,4.32,3.67,2.59,4.32,5.19,1.95,4.11,4.0,3.89,7.89,2.27,26.91,5.51,3.78,9.08,4.54,3.78,3.57,3.57,1.51,6.16,42.69,1.73,1.73,2.16,2.7,,2.59,4.65,6.81,1.62,3.13,,2.16,5.94,5.84,5.19,4.54,2.38,3.57,2.05,25.872222,22.15,31.311111,0.0,21.296296,76.061492
US_TX_48213,2020-09-16,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,8,0,905,22,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,2,12,,-18,2,2.56,5.02,7.05,3.85,13.57,3.53,8.02,5.34,2.78,3.1,,6.95,3.53,,2.78,1.82,2.88,2.88,1.5,9.72,3.53,6.3,3.95,3.21,5.02,2.67,10.15,3.74,2.14,2.88,4.17,6.73,3.1,,4.59,3.95,,4.28,3.1,2.88,10.26,2.46,28.11,4.7,2.88,9.72,3.74,4.06,4.17,2.88,2.03,6.3,40.18,1.82,2.03,1.92,1.82,2.14,1.82,5.24,8.55,1.5,3.21,2.24,2.24,5.88,5.98,6.3,3.1,,3.63,,26.061111,21.666667,31.527778,0.0,21.265432,75.175538
US_TX_48213,2020-09-17,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,2,0,907,22,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-1,8,,-19,2,2.12,4.46,7.53,3.5,14.74,2.76,9.97,4.99,1.91,2.12,,5.83,4.99,,3.61,2.65,,3.61,,9.23,3.5,4.77,4.77,2.33,6.15,1.8,12.2,3.92,1.91,2.55,3.08,5.09,3.92,,2.86,3.82,1.59,4.24,2.23,3.18,8.38,2.97,26.41,5.52,2.33,9.65,3.92,4.35,4.56,,1.49,4.46,37.44,2.23,2.23,2.55,,2.76,3.61,4.46,7.74,1.8,1.59,3.08,2.76,7.32,6.58,5.94,3.18,2.12,4.46,1.91,25.1,21.983333,30.311111,0.0,21.111111,78.936604
US_TX_48213,2020-09-18,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,6,1,913,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-3,9,,-17,2,2.6,3.39,7.91,4.07,11.75,2.71,6.89,5.08,2.26,3.95,2.37,6.33,3.73,1.92,3.5,,1.58,4.18,2.37,7.23,4.41,4.86,3.39,2.83,3.84,3.39,10.51,5.76,1.7,3.39,3.28,5.76,2.83,1.58,2.83,3.5,2.15,2.94,3.05,2.71,8.13,2.15,24.41,5.31,2.94,8.36,2.94,4.63,3.62,2.83,,5.65,36.49,,2.15,,,2.26,1.92,5.08,8.25,1.58,1.81,2.37,2.49,6.33,5.76,7.46,3.84,1.92,2.83,,23.8,19.738889,29.072222,1.467556,19.475309,77.108679
US_TX_48213,2020-09-19,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,10,0,923,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,0,12,,-14,0,1.81,5.42,9.3,3.88,12.14,2.2,6.33,5.17,2.97,,1.94,6.72,2.71,,2.71,,2.2,,,8.39,4.39,3.88,1.94,2.84,3.75,3.36,7.88,5.04,,2.33,2.07,4.39,3.62,2.71,5.04,4.0,1.81,2.97,,3.23,5.04,2.58,21.44,5.04,3.75,10.2,2.84,2.58,2.97,2.07,2.84,3.88,40.42,2.2,3.1,,,,2.45,3.62,9.3,,1.94,1.94,2.33,6.07,5.17,5.55,2.2,2.97,1.81,1.81,21.722222,16.944444,26.644444,0.0,15.469136,67.96899
US_TX_48213,2020-09-20,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,923,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-6,16,,-17,1,2.49,6.48,6.61,3.62,13.09,2.37,7.11,6.48,1.75,3.87,,7.86,4.49,,3.74,2.49,1.75,2.62,1.75,6.36,4.12,4.24,4.12,3.99,5.11,2.24,8.23,4.99,,,3.49,4.61,3.87,2.49,5.61,4.61,2.99,4.61,2.0,3.12,8.11,,21.32,5.86,3.12,7.98,4.86,4.36,2.49,2.37,,3.87,39.65,1.75,2.0,2.12,,2.0,2.12,3.37,8.48,1.75,3.12,,3.87,7.48,3.74,4.61,,2.74,2.74,,20.305556,13.811111,28.211111,0.0,14.462963,69.60329
US_TX_48213,2020-09-21,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,923,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-10,4,,-24,5,2.15,5.47,5.79,4.51,11.48,2.58,8.05,6.44,3.33,2.79,1.93,6.76,4.08,3.11,4.72,1.82,1.72,3.22,2.36,8.05,4.29,3.97,3.43,3.11,4.51,3.75,10.08,3.43,,2.9,2.9,4.93,4.51,2.25,3.22,4.83,,4.61,3.33,2.9,7.29,3.0,22.64,6.87,3.22,8.58,2.79,3.54,3.75,2.9,2.15,7.4,40.12,2.25,2.25,,,1.82,2.15,7.19,8.47,2.25,1.5,1.72,1.82,6.76,4.61,4.4,3.54,1.82,2.58,,21.455556,18.972222,25.444444,0.0,17.246914,77.401588
US_TX_48213,2020-09-22,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,9,0,932,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-12,10,,-23,7,2.29,4.03,5.77,2.51,13.29,3.92,8.61,7.08,1.96,2.83,,5.34,3.81,,4.25,2.62,,3.16,1.96,9.15,4.68,4.58,2.83,2.29,4.58,2.51,10.02,4.36,1.74,3.27,4.68,4.58,3.81,3.16,5.23,4.36,2.62,4.03,2.72,3.27,9.37,3.16,27.02,5.45,3.49,9.26,,3.49,5.23,2.62,2.72,4.9,41.4,2.51,1.85,2.51,,2.07,2.18,7.52,8.93,,3.16,2.18,3.6,6.21,5.01,6.65,2.4,3.27,3.27,,19.611111,18.494444,20.9,10.498667,18.962963,96.534955
US_TX_48213,2020-09-23,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,14,0,946,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-1,11,,-17,4,3.75,4.28,8.77,3.53,11.88,4.17,7.6,5.99,2.67,2.35,1.6,6.21,4.07,2.03,3.42,2.03,1.6,3.1,1.6,8.88,5.03,4.6,3.96,2.78,4.71,1.71,9.74,4.82,1.93,2.89,3.1,6.31,4.71,2.57,5.14,4.07,,5.24,3.0,3.42,8.45,2.78,30.92,7.17,3.42,8.13,3.42,3.85,4.6,3.42,3.0,8.24,40.23,2.03,1.82,1.71,2.67,2.57,2.14,5.78,8.13,1.71,3.32,1.93,2.25,7.7,5.35,4.28,2.57,3.0,3.64,2.67,19.338889,17.95,21.833333,5.164667,18.067901,92.869839
US_TX_48213,2020-09-24,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,1,0,947,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-4,8,,-18,4,3.11,4.08,6.65,4.93,11.8,3.11,8.58,5.68,2.36,3.54,1.82,5.79,3.22,1.72,4.08,2.25,1.93,3.54,1.61,7.72,3.11,5.68,2.36,2.9,4.18,2.15,9.01,3.54,,3.11,2.15,5.68,6.0,2.47,4.4,5.68,1.93,4.5,2.25,3.54,8.69,3.0,24.34,5.9,3.86,9.01,1.93,4.5,4.93,3.54,2.57,5.68,39.57,2.79,1.72,2.25,3.0,2.9,2.47,5.04,6.86,,2.9,,2.79,5.68,3.86,4.18,3.22,3.11,2.68,,19.655556,18.127778,22.011111,0.03175,17.475309,87.433368
US_TX_48213,2020-09-25,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,947,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-5,12,,-16,4,1.62,5.34,7.31,5.22,15.66,3.48,8.24,6.26,1.97,4.53,1.97,6.73,4.41,1.74,3.25,1.97,1.86,2.09,,9.98,2.78,5.22,3.25,1.86,6.61,1.62,9.74,3.94,3.02,3.13,3.25,4.53,3.36,3.48,3.71,5.92,2.09,3.6,2.32,3.48,8.93,3.6,24.94,5.45,2.55,7.08,2.55,5.68,3.71,1.86,1.86,2.67,38.28,1.62,,,2.78,3.13,2.78,4.06,8.01,1.62,2.9,2.2,3.13,4.41,4.87,4.99,3.13,4.18,3.6,2.32,19.744444,14.6,26.644444,0.0,16.518519,82.388477
US_TX_48213,2020-09-26,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,16,0,963,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-3,11,,-8,2,,5.88,6.14,4.57,14.63,,7.97,6.14,3.0,4.18,,5.62,2.22,,3.53,2.61,1.96,3.79,,7.97,3.4,4.96,3.53,2.48,4.7,2.74,10.45,3.4,2.09,2.48,3.53,4.18,4.44,3.0,4.31,4.96,2.48,4.44,3.4,1.96,9.93,,22.73,6.27,3.4,12.41,3.4,3.0,3.27,,,4.18,38.15,,3.27,2.09,,1.96,,5.1,7.58,,1.96,,1.96,5.1,4.57,3.79,2.48,1.96,4.31,,21.305556,16.927778,28.35,0.0254,18.166667,82.506167
US_TX_48213,2020-09-27,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,963,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-6,10,,-11,3,2.46,4.68,6.9,4.31,14.16,2.22,7.88,6.4,2.46,3.08,,5.79,4.06,,3.2,1.97,1.85,2.83,,8.99,3.2,7.39,4.56,2.59,4.43,2.22,9.24,4.19,2.09,2.46,3.2,4.8,2.96,2.34,3.45,5.17,2.83,3.69,2.71,2.22,9.36,2.34,24.02,5.42,4.93,11.21,2.83,3.45,4.31,1.72,1.85,5.91,39.16,,2.59,2.09,2.09,3.33,1.85,4.43,8.38,2.59,1.97,2.59,2.96,7.14,5.42,4.68,2.34,2.09,2.83,,24.4,20.105556,30.983333,0.0,20.135802,77.398888
US_TX_48213,2020-09-28,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,963,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-5,5,,-18,4,2.17,4.23,4.88,3.15,16.92,1.95,8.13,4.66,1.84,2.17,1.63,4.99,4.66,1.84,6.29,2.5,1.74,2.17,,8.79,3.15,4.34,4.12,1.63,6.29,2.28,10.09,3.47,2.71,1.74,3.8,5.1,5.32,2.17,3.69,4.56,2.6,3.15,2.17,3.25,9.0,2.28,26.57,6.51,2.93,8.68,2.06,4.23,3.69,2.5,1.84,5.86,38.07,,2.82,2.06,3.25,2.39,,6.83,7.81,,1.74,,3.25,7.92,6.07,4.77,4.01,,3.36,,21.6,15.194444,27.816667,2.116667,13.802469,61.687995
US_TX_48213,2020-09-29,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,10,0,973,23,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-4,10,,-17,4,2.44,4.32,6.65,4.43,14.64,3.66,8.09,7.32,3.88,4.1,2.22,5.88,5.54,,6.21,,2.0,2.44,,9.43,3.33,4.43,3.21,2.77,6.65,3.88,11.86,3.1,2.33,2.88,2.11,4.77,4.88,,3.77,4.43,1.89,3.88,2.33,2.44,7.76,2.77,21.73,6.54,4.21,7.76,2.66,6.1,3.33,1.66,1.77,5.32,40.14,1.77,2.55,,,1.55,,3.99,7.43,1.77,4.1,1.89,3.77,5.66,4.99,4.88,4.21,2.99,2.55,2.22,17.377778,8.994444,26.355556,0.3556,6.660494,49.582069
