location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51520,2020-01-22,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,9.21,11.05,7.37,7.06,,20.57,12.89,8.6,29.77,,7.06,44.51,5.53,6.45,-3.395062,-10.265432,7.055556,0.0,,-11.333333,54.634771
US_VA_51520,2020-01-23,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,11.13,13.67,7.31,8.58,8.27,28.61,12.08,9.86,36.56,9.22,7.95,43.87,9.22,6.04,1.925926,-4.87037,9.598765,0.0,,-9.462963,44.563764
US_VA_51520,2020-01-24,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,7.91,12.85,11.53,11.86,8.56,39.85,11.2,10.21,40.51,,10.21,51.05,7.25,5.93,5.240741,1.716049,8.17284,4.2672,,0.888889,73.62005
US_VA_51520,2020-01-25,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,11.48,9.26,5.55,5.55,6.67,29.99,12.96,6.67,35.18,10.0,7.78,31.47,6.29,8.52,3.462963,0.592593,8.067901,21.971,,1.469136,86.932372
US_VA_51520,2020-01-26,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,8.7,7.98,9.43,7.25,7.98,33.36,10.52,6.89,44.6,5.44,7.98,39.88,6.53,10.88,1.123457,-1.555556,6.382716,0.0635,,-3.203704,73.11462
US_VA_51520,2020-01-27,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,5.43,9.65,9.35,5.43,8.44,30.46,10.25,5.43,43.12,7.84,6.03,46.74,6.63,5.73,3.030864,0.438272,5.648148,1.143,,0.765432,85.734102
US_VA_51520,2020-01-28,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,8.05,8.66,7.74,8.36,4.64,29.71,11.45,7.74,43.63,11.14,9.59,43.63,10.21,4.33,3.727778,0.655556,7.261111,1.524,,-0.755556,73.743615
US_VA_51520,2020-01-29,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,10.48,12.27,10.18,5.09,,31.13,8.98,8.68,36.52,,,38.91,12.57,5.09,2.183333,-1.661111,7.211111,0.0,,-1.388889,77.547747
US_VA_51520,2020-01-30,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,9.34,11.75,7.83,6.93,6.63,34.04,8.74,9.04,42.17,7.83,6.93,41.27,7.83,7.23,2.977778,0.266667,6.261111,0.9144,,0.705556,85.561002
US_VA_51520,2020-01-31,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,6.66,10.29,13.32,,6.66,33.3,8.17,7.57,33.6,4.24,,37.54,4.54,6.05,3.116667,1.222222,5.572222,0.381,,0.938889,85.861326
