location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01013,2020-06-05,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,10,3,433,21,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-10,0,,-28,13.79,11.21,18.53,29.3,26.283951,20.580247,32.925926,0.225778,20.333333,67.085835
US_AL_01013,2020-06-06,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,11,1,444,22,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,2,,,-15,12.33,7.77,19.64,24.21,25.0,21.493827,31.487654,3.866444,21.133333,76.535289
US_AL_01013,2020-06-07,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,7,0,451,22,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-27,9.47,6.76,21.19,28.85,24.635802,22.425926,29.598765,8.382,21.711111,80.933021
US_AL_01013,2020-06-08,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,2,457,24,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,3,-12,-22,10.72,9.48,23.91,30.91,26.711111,23.716667,30.961111,22.210889,23.046296,77.13104
US_AL_01013,2020-06-09,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,9,0,466,24,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-7,,-23,6.71,7.55,21.81,36.9,26.111111,23.685185,31.351852,19.162889,23.144444,80.677516
US_AL_01013,2020-06-10,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,7,0,473,24,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,0,,-23,6.42,9.62,21.25,22.05,26.802469,24.240741,32.0,20.940889,23.477778,79.000677
US_AL_01013,2020-06-11,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,14,1,487,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,7,,-21,9.07,,18.15,30.68,25.240741,18.691358,30.561728,8.099778,18.566667,63.587536
US_AL_01013,2020-06-12,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,15,0,502,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-5,-7,,-26,7.74,7.31,17.63,35.7,24.512346,18.074074,30.981481,0.0,16.577778,58.276273
US_AL_01013,2020-06-13,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,18,0,520,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,8,,,-11,7.38,7.88,10.83,29.05,26.037037,19.969136,32.024691,0.0,18.388889,59.61529
US_AL_01013,2020-06-14,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,19,0,539,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-16,,7.8,22.02,29.82,25.5,19.117284,31.716049,0.0,17.666667,61.074745
US_AL_01013,2020-06-15,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,0,544,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,5,,-24,11.52,7.81,22.21,33.31,24.858025,18.290123,32.0,0.0,17.233333,59.917182
US_AL_01013,2020-06-16,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,7,0,551,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-1,,-26,8.38,8.38,20.95,35.2,23.111111,18.148148,29.759259,0.197556,16.844444,64.804582
US_AL_01013,2020-06-17,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,554,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,8,,-29,8.17,,24.95,30.54,22.45679,15.740741,29.203704,0.0,15.1,60.504982
US_AL_01013,2020-06-18,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,12,0,566,25,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,5,,-26,,,19.96,27.34,24.074074,17.820988,31.265432,0.0,17.366667,63.206189
US_AL_01013,2020-06-19,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,1,569,26,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,2,-6,,-30,7.97,6.64,23.02,32.32,25.358025,18.17284,32.91358,0.0,18.022222,60.678127
US_AL_01013,2020-06-20,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,572,26,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,14,,,-19,10.3,7.49,20.13,22.94,26.549383,19.351852,33.888889,0.0,18.888889,60.018446
US_AL_01013,2020-06-21,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,4,0,576,26,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-25,11.19,6.99,19.58,35.89,27.012346,20.574074,33.635802,0.0,19.833333,62.232267
US_AL_01013,2020-06-22,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,2,0,578,26,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,3,,-29,10.53,6.89,19.85,27.54,25.574074,21.67284,32.030864,0.169333,21.366667,75.157622
US_AL_01013,2020-06-23,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,1,581,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-4,,-26,9.97,9.14,17.04,26.18,25.691358,22.024691,31.814815,7.478889,21.744444,76.046114
US_AL_01013,2020-06-24,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,584,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-6,,-27,13.57,8.91,21.63,30.96,24.401235,21.407407,30.876543,7.704667,20.822222,77.754779
US_AL_01013,2020-06-25,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,4,0,588,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,8,,-27,9.02,,19.27,28.28,24.592593,21.777778,30.17284,15.973778,21.755556,80.35726
US_AL_01013,2020-06-26,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,594,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-3,-23,,-30,8.11,,19.2,26.46,25.351852,21.296296,30.993827,1.890889,21.3,74.895349
US_AL_01013,2020-06-27,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,600,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,12,,,-18,8.49,,13.86,32.18,25.833333,21.32716,31.666667,0.931333,21.277778,74.245372
US_AL_01013,2020-06-28,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,2,0,602,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-19,11.41,,20.18,32.47,27.419753,21.962963,33.358025,0.0,22.577778,72.380564
US_AL_01013,2020-06-29,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,605,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-1,,-31,12.34,7.24,18.73,35.33,27.462963,22.703704,33.722222,3.612444,22.588889,72.259798
US_AL_01013,2020-06-30,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,2,0,607,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-13,,-31,10.84,10.84,19.94,33.81,27.654321,23.493827,33.302469,0.592667,23.0,72.833541
US_AL_01013,2020-07-01,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,0,0,607,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,2,,-30,15.0,8.75,16.67,32.91,25.777778,22.067901,32.17284,4.5085,22.311111,78.792762
US_AL_01013,2020-07-02,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,610,27,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,13,,-33,8.82,,18.06,33.6,25.037037,21.462963,31.462963,7.817556,21.088889,75.103655
US_AL_01013,2020-07-03,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,15,1,625,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,9,2,,-51,,,18.72,27.63,27.080247,22.820988,33.37037,0.85725,22.722222,73.623759
US_AL_01013,2020-07-04,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,1,0,626,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-24,,,-27,7.95,8.48,20.14,23.32,25.783951,22.074074,32.246914,3.189111,21.944444,75.096215
US_AL_01013,2020-07-05,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,9,0,635,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-22,8.99,7.71,22.27,23.55,25.91358,21.876543,32.135802,1.68275,21.888889,75.941108
US_AL_01013,2020-07-06,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,1,0,636,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,2,,-30,10.1,,21.88,33.23,25.895062,22.660494,32.024691,8.636,22.122222,76.18807
US_AL_01013,2020-07-07,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,-2,0,634,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-10,,-28,7.68,,20.91,30.72,25.308642,22.969136,30.561728,11.486444,22.611111,82.035576
US_AL_01013,2020-07-08,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,0,639,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-7,,-27,15.54,,25.04,28.49,25.839506,22.91358,31.765432,3.725333,22.177778,75.654786
US_AL_01013,2020-07-09,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,7,0,646,28,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,3,,-27,8.16,7.3,20.19,33.5,25.530864,22.141975,31.882716,2.511778,22.077778,78.578451
US_AL_01013,2020-07-10,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,2,1,648,29,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-5,-14,,-26,9.28,8.84,23.43,27.41,27.567901,23.04321,32.981481,2.286,23.2,72.327599
US_AL_01013,2020-07-11,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,654,29,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,8,,,-5,8.84,9.31,21.41,33.52,28.9375,23.666667,33.972222,0.15875,22.077778,64.040915
US_AL_01013,2020-07-12,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,1,0,655,29,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-16,16.31,,17.75,24.95,26.419753,20.240741,33.901235,2.709333,20.611111,68.201861
US_AL_01013,2020-07-13,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,0,660,29,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-4,,-26,9.49,9.05,21.13,35.36,25.691358,21.179012,33.962963,15.183556,21.311111,72.767132
US_AL_01013,2020-07-14,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,1,2,661,31,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-8,,-27,12.16,9.22,18.03,29.77,27.969136,22.067901,34.765432,0.0,22.077778,67.442753
US_AL_01013,2020-07-15,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,664,31,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-11,,-25,14.49,7.04,21.94,27.73,26.623457,22.660494,34.037037,6.491111,22.588889,75.767288
US_AL_01013,2020-07-16,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,1,669,32,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-2,,-24,6.99,11.51,18.91,31.65,25.45679,21.635802,32.925926,10.611556,21.411111,74.825942
US_AL_01013,2020-07-17,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,1,672,33,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,1,-16,,-26,9.23,10.99,21.99,26.39,28.401235,22.388889,34.623457,0.0,21.955556,65.382712
US_AL_01013,2020-07-18,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,678,33,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,13,,,-3,8.2,,18.69,27.35,28.148148,22.018519,34.907407,0.0,21.966667,66.467844
US_AL_01013,2020-07-19,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,8,0,686,33,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-17,17.66,,19.87,37.97,28.061728,22.376543,34.901235,1.552222,22.166667,66.648233
US_AL_01013,2020-07-20,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,689,33,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-4,,-24,12.35,8.82,16.32,31.77,28.808642,23.333333,35.246914,0.0,22.833333,67.108656
US_AL_01013,2020-07-21,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,1,695,34,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-10,,-29,6.76,7.6,24.07,28.71,27.975309,22.660494,34.796296,6.011333,21.922222,67.024687
US_AL_01013,2020-07-22,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,701,34,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-11,,-23,10.36,,20.72,29.78,28.516667,23.322222,34.577778,0.3302,21.75,63.318252
US_AL_01013,2020-07-23,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,1,706,35,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-6,,-25,10.01,7.5,22.1,26.68,26.666667,21.838889,33.794444,0.889,21.62037,71.155261
US_AL_01013,2020-07-24,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,0,711,35,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-3,-21,,-26,8.61,8.61,19.8,26.25,25.733333,22.694444,31.955556,7.253111,22.435185,79.852371
US_AL_01013,2020-07-25,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,9,0,720,35,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,8,,,1,7.79,,20.61,28.85,25.588889,21.85,32.911111,4.4196,21.833333,77.714792
US_AL_01013,2020-07-26,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,4,0,724,35,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-12,,7.2,15.31,25.21,25.518519,21.623457,33.425926,13.574889,21.544444,75.00419
US_AL_01013,2020-07-27,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,1,730,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-6,,-23,12.18,9.57,22.19,43.07,25.679012,21.481481,32.037037,11.994444,21.611111,73.918022
US_AL_01013,2020-07-28,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,4,0,734,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-11,,-22,9.34,8.49,25.9,32.7,26.148148,22.753086,31.753086,0.790222,22.666667,78.341707
US_AL_01013,2020-07-29,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,8,0,742,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-21,,-27,14.53,8.72,24.07,30.71,25.283951,23.283951,31.092593,17.78,22.711111,82.00891
US_AL_01013,2020-07-30,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,5,0,747,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-3,,-22,13.98,8.05,15.25,33.47,26.962963,23.351852,32.358025,14.873111,22.688889,74.354028
US_AL_01013,2020-07-31,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,753,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,3,-15,,-26,9.65,7.02,19.3,22.8,28.537037,24.438272,33.580247,0.0,22.9,68.572923
US_AL_01013,2020-08-01,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,4,0,757,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,9,,,2,,10.28,17.43,31.29,27.901235,23.407407,33.512346,0.0,22.477778,69.605835
US_AL_01013,2020-08-02,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,8,0,765,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-12,9.61,,14.42,26.65,27.91358,23.012346,34.160494,0.451556,22.433333,68.321622
US_AL_01013,2020-08-03,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,2,0,767,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,1,,-21,8.55,8.98,25.22,25.22,27.783951,23.185185,33.95679,1.919111,22.011111,66.204216
US_AL_01013,2020-08-04,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,-1,0,766,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-3,,-22,12.38,,14.09,22.62,26.95679,20.567901,33.771605,0.0,20.044444,62.502672
US_AL_01013,2020-08-05,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,769,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-13,,-25,6.74,,17.28,33.29,27.594444,21.555556,34.233333,0.0,21.148148,65.675611
US_AL_01013,2020-08-06,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,2,0,771,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,-5,,-25,11.61,,22.37,40.44,27.377778,21.761111,34.1,0.0,21.333333,67.159454
US_AL_01013,2020-08-07,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,3,0,774,36,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,-6,-24,,-24,12.78,,11.41,30.58,27.411111,21.388889,34.288889,0.0,20.490741,63.838783
US_AL_01013,2020-08-08,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,-1,1,773,37,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,3,,,0,10.67,,15.52,23.27,27.622222,22.0,34.666667,0.0,21.435185,66.253027
US_AL_01013,2020-08-09,ChIJvwuytCw6jogR94Yjx8idafg,Q108871,geoId/01013,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2,6,0,779,37,,,19888,9289,10599,2422,2523,2337,2397,2286,2564,2667,1649,1043,1848762,31.749444,-86.682222,109,2012,73.3875,,,,-15,7.56,,18.9,29.77,27.822222,22.1,35.105556,1.354667,21.87963,67.186105
