location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13243,2020-06-02,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,179,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-21,,25.179012,20.080247,30.765432,0.0,17.349206,62.493363
US_GA_13243,2020-06-03,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,179,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,47.97,24.41358,19.407407,30.080247,0.98425,19.666667,74.44552
US_GA_13243,2020-06-04,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,181,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,,25.185185,20.018519,31.339506,0.042333,20.269841,73.435167
US_GA_13243,2020-06-05,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,181,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-24,,25.771605,20.104938,32.759259,0.66675,20.015873,70.213323
US_GA_13243,2020-06-06,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,183,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,24.54321,20.833333,30.716049,10.196286,21.428571,82.260057
US_GA_13243,2020-06-07,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,183,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,23.975309,21.67284,28.5,5.334,21.428571,84.764628
US_GA_13243,2020-06-08,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,183,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,,26.808642,23.0,33.012346,8.962571,22.674603,78.029686
US_GA_13243,2020-06-09,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,4,1,187,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-16,45.9,25.975309,22.654321,31.790123,0.653143,22.730159,82.494546
US_GA_13243,2020-06-10,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,-1,0,186,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,51.23,26.17284,22.771605,32.450617,20.864286,22.47619,80.534846
US_GA_13243,2020-06-11,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,188,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-22,64.02,27.030864,22.395062,32.604938,4.318,21.055556,70.354899
US_GA_13243,2020-06-12,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,1,190,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,51.42,26.320988,19.820988,32.987654,0.0,18.246032,60.849535
US_GA_13243,2020-06-13,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,190,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,25.574074,19.388889,32.333333,0.169333,18.571429,64.475857
US_GA_13243,2020-06-14,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,190,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,24.95679,18.351852,31.469136,0.0,16.746032,59.98877
US_GA_13243,2020-06-15,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,1,191,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,44.18,24.160494,17.771605,31.290123,0.072571,16.738095,62.51639
US_GA_13243,2020-06-16,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,1,191,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-22,49.67,21.919753,17.740741,29.0,0.834571,15.928571,69.340027
US_GA_13243,2020-06-17,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,191,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-20,,20.876543,14.425926,28.506173,0.0,14.642857,66.718623
US_GA_13243,2020-06-18,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,193,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-26,45.59,24.08642,16.012346,31.123457,0.0,16.952381,63.374161
US_GA_13243,2020-06-19,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,194,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-21,58.17,26.080247,18.401235,33.246914,0.0,18.031746,60.409355
US_GA_13243,2020-06-20,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,194,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,57.22,27.012346,19.623457,34.308642,0.0,18.714286,59.549482
US_GA_13243,2020-06-21,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,194,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,27.45679,20.808642,34.462963,0.056444,19.825397,62.981392
US_GA_13243,2020-06-22,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,195,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-20,65.33,26.203704,20.660494,34.08642,0.550333,20.595238,71.847685
US_GA_13243,2020-06-23,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,2,197,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-18,,24.679012,20.604938,32.537037,4.680857,21.0,79.243633
US_GA_13243,2020-06-24,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,198,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-27,51.61,25.080247,21.308642,31.981481,10.595429,21.111111,78.815178
US_GA_13243,2020-06-25,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,-1,0,197,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-29,,25.17284,21.969136,31.277778,12.917714,21.81746,81.987568
US_GA_13243,2020-06-26,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,197,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-30,,25.820988,21.444444,32.074074,1.143,21.063492,75.649639
US_GA_13243,2020-06-27,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,197,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,56.7,27.635802,22.061728,33.271605,0.197556,21.198413,68.369162
US_GA_13243,2020-06-28,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,197,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,66.99,28.333333,23.117284,34.37037,0.0,21.888889,67.942678
US_GA_13243,2020-06-29,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,198,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-18,51.18,28.314815,22.833333,34.925926,0.1905,21.928571,69.213105
US_GA_13243,2020-06-30,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,-1,0,197,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-24,82.23,27.666667,22.820988,34.475309,3.471333,22.68254,74.524058
US_GA_13243,2020-07-01,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,3,0,200,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-26,,24.197531,21.197531,31.666667,2.576286,21.674603,85.504833
US_GA_13243,2020-07-02,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,200,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-31,57.2,25.685185,21.530864,32.438272,12.5095,21.507937,77.374954
US_GA_13243,2020-07-03,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,201,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-55,,27.209877,22.061728,33.919753,0.0,22.47619,75.343356
US_GA_13243,2020-07-04,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,201,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,25.265432,21.240741,32.530864,9.906,21.150794,77.190036
US_GA_13243,2020-07-05,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,201,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,25.240741,21.561728,31.432099,3.120571,21.515873,79.260864
US_GA_13243,2020-07-06,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,3,0,204,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,78.26,24.592593,22.308642,29.876543,7.511143,22.357143,87.127909
US_GA_13243,2020-07-07,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,205,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,73.5,25.481481,22.882716,30.623457,17.78,22.634921,84.583188
US_GA_13243,2020-07-08,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,-1,0,204,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-27,77.14,25.907407,23.117284,31.135802,9.3345,22.84127,83.16485
US_GA_13243,2020-07-09,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,205,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-30,72.52,26.506173,22.283951,32.351852,0.762,22.277778,77.24076
US_GA_13243,2020-07-10,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,6,0,211,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-31,52.9,28.290123,23.216049,34.487654,0.072571,23.134921,73.383749
US_GA_13243,2020-07-11,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,212,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,28.691358,23.987654,34.234568,0.254,21.587302,65.086272
US_GA_13243,2020-07-12,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,212,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,61.27,27.037037,19.895062,34.388889,0.127,19.269841,62.193742
US_GA_13243,2020-07-13,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,212,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-18,55.54,26.265432,20.796296,34.061728,3.6195,21.166667,74.053625
US_GA_13243,2020-07-14,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,212,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-22,70.85,28.364198,22.061728,35.024691,0.0,22.777778,71.414044
US_GA_13243,2020-07-15,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,214,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,,27.438272,23.197531,34.679012,1.862667,23.15873,76.422015
US_GA_13243,2020-07-16,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,6,0,220,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,,26.703704,21.679012,34.876543,1.11125,21.888889,74.445444
US_GA_13243,2020-07-17,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,222,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-31,,28.018519,21.333333,34.981481,0.0,21.753968,67.122973
US_GA_13243,2020-07-18,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,223,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,28.654321,22.376543,35.401235,0.141111,22.047619,66.513875
US_GA_13243,2020-07-19,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,223,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,29.012346,22.839506,35.740741,0.0,21.928571,64.612478
US_GA_13243,2020-07-20,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,223,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,58.89,29.351852,22.962963,36.981481,0.0635,22.206349,64.591758
US_GA_13243,2020-07-21,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,5,1,228,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-27,56.11,28.222222,22.833333,35.691358,0.73025,22.02381,68.180676
US_GA_13243,2020-07-22,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,1,0,229,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-24,,28.320988,22.104938,35.685185,1.55575,21.206349,64.50991
