location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13213,2021-05-05,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,4944,86,11,1261,-1,1,1,0,2,0,-2,1,0,0,95,101,407,830,583,727,636,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,1,0,4,2,2,10,8,24,47,66,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,29,-19,3,4.49,8.04,6.38,16.08,9.46,4.49,7.57,,9.46,7.57,6.62,13.01,5.2,4.49,4.02,5.91,4.02,5.67,9.93,30.03,6.38,11.11,4.49,6.38,6.15,42.09,10.17,13.24,7.33,6.38,7.33,18.338889,14.972222,22.777778,51.011667,,15.401235,82.41971
US_GA_13213,2021-05-06,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,4947,86,0,1261,0,0,0,0,2,1,0,0,0,0,95,101,407,830,585,728,636,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,1,1,1,0,0,4,2,2,10,8,25,48,67,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,24,21,-19,2,,3.38,,16.24,6.09,4.96,6.76,6.54,8.34,5.41,,10.37,,6.31,4.28,4.74,4.96,,10.6,20.52,5.41,6.99,6.09,,6.09,37.66,4.28,7.67,7.22,3.38,4.51,14.6,7.172222,21.977778,0.0254,,7.166667,60.476074
US_GA_13213,2021-05-07,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,4950,86,40,1301,0,0,0,3,0,0,1,0,0,0,95,101,407,833,585,728,637,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,1,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,19,18,-19,1,5.61,6.83,,16.1,8.54,4.63,4.63,5.61,9.76,7.07,6.59,8.54,4.39,6.34,4.39,4.88,5.12,,9.27,26.1,5.37,11.46,6.59,3.9,3.66,37.32,3.42,7.56,5.61,6.59,6.1,13.716667,7.55,20.083333,1.397,,4.450617,53.229445
US_GA_13213,2021-05-08,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,6,0,4956,86,23,1324,0,1,0,3,0,0,1,0,0,0,95,102,407,836,585,728,638,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,32,46,-8,-3,6.47,7.94,,20.59,7.06,6.47,5.0,5.59,8.24,,,6.76,5.59,,4.41,,4.41,4.12,9.12,25.0,6.47,11.77,4.12,,4.12,42.65,5.0,14.12,7.06,,4.71,13.372222,5.861111,21.988889,0.028222,,5.530864,58.729904
US_GA_13213,2021-05-09,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,4957,86,17,1341,0,0,0,1,0,0,0,0,0,0,95,102,407,837,585,728,638,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-17,,6.73,8.41,,12.33,5.88,3.92,4.2,4.2,9.81,7.57,5.33,8.13,4.76,6.73,7.85,5.88,4.48,8.41,4.48,24.66,,7.85,6.45,4.76,6.45,34.75,4.48,8.69,5.61,5.61,7.29,17.472222,8.061111,27.844444,1.161143,,9.419753,59.421775
US_GA_13213,2021-05-10,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,5,0,4962,86,14,1355,0,0,1,1,2,1,0,0,0,0,95,102,408,838,587,729,638,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,23,-19,3,5.85,4.95,5.17,12.37,9.22,6.52,,4.05,8.32,4.72,7.2,11.47,4.72,5.17,3.82,9.45,3.6,4.05,7.42,28.34,4.95,7.87,6.07,3.15,4.95,41.38,,9.22,8.55,4.5,6.52,18.488889,12.827778,24.816667,18.505714,,16.092593,85.181675
US_GA_13213,2021-05-11,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,4965,86,7,1362,0,0,0,0,1,0,0,0,0,0,95,102,408,838,588,729,638,427,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,36,-19,1,7.13,4.04,,10.69,6.89,5.46,5.46,5.46,10.46,6.18,6.89,10.93,3.56,5.7,6.89,13.31,4.99,3.56,6.18,24.24,6.42,8.32,6.65,4.04,4.51,50.85,5.46,8.79,7.37,,4.04,17.011111,13.166667,22.377778,1.8796,,12.759259,75.467323
US_GA_13213,2021-05-12,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,4969,86,7,1369,0,0,0,0,2,0,0,1,0,0,95,102,408,838,590,729,638,428,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,29,-21,5,5.24,8.33,4.05,13.57,9.52,8.09,5.47,5.24,10.24,4.52,6.67,10.71,3.33,6.19,4.52,6.19,3.33,4.29,9.52,25.95,4.76,8.09,7.38,3.81,3.57,42.61,6.43,10.47,6.9,6.43,4.29,14.888889,11.572222,20.433333,2.721429,,11.148148,78.782077
US_GA_13213,2021-05-13,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,4973,86,11,1380,0,0,2,1,1,1,1,0,-1,0,95,102,410,839,591,730,639,428,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,18,17,-19,3,,10.46,,11.41,11.89,6.18,4.99,,14.03,9.04,7.85,10.94,3.81,4.99,3.81,5.95,3.57,3.81,5.71,28.06,5.47,9.99,3.81,3.57,4.52,38.28,5.23,8.8,6.42,3.57,4.28,13.311111,7.672222,20.205556,1.905,,7.246914,67.101882
US_GA_13213,2021-05-14,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,4975,86,15,1395,0,0,0,0,0,0,1,0,0,0,95,102,410,839,591,730,640,428,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,68,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,17,12,-18,2,5.46,7.2,4.47,18.87,10.18,3.73,4.22,3.48,11.92,3.48,6.71,10.18,4.72,4.97,4.47,4.72,,6.95,9.93,28.06,4.22,9.19,6.21,5.71,4.97,39.98,,8.2,5.96,4.47,3.48,14.688889,6.233333,22.561111,0.028222,,6.179012,56.226451
US_GA_13213,2021-05-15,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,7,0,4982,86,31,1426,0,0,0,1,0,0,1,2,0,0,95,102,410,840,591,730,641,430,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,1,0,0,4,2,2,10,8,25,48,69,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,25,34,-3,-3,6.08,6.37,,15.64,9.56,,5.21,5.21,7.53,4.34,5.5,10.72,4.05,5.21,9.27,,5.5,,8.4,22.01,6.08,9.85,,5.5,7.24,36.2,5.79,10.14,5.5,,,15.533333,6.905556,24.694444,0.0,,7.450617,58.146961
US_GA_13213,2021-05-16,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,6,0,4988,86,0,1426,1,0,0,0,1,0,2,0,0,0,96,102,410,840,592,730,643,430,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,69,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-17,,4.99,6.38,,16.91,8.87,6.66,6.66,4.99,11.65,11.65,4.71,9.98,6.66,3.88,8.32,4.71,4.99,4.99,9.98,21.91,4.44,12.2,4.44,4.71,5.27,41.32,3.88,11.92,6.38,4.44,4.71,17.911111,9.4,25.944444,0.0,,9.950617,59.517592
US_GA_13213,2021-05-17,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,4990,86,0,1426,0,0,0,0,0,0,1,0,0,1,96,102,410,840,592,730,644,430,261,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,69,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,23,-18,1,5.8,11.6,,17.63,9.9,4.59,6.52,7.25,10.87,6.76,4.11,7.49,7.0,8.21,4.59,4.59,4.59,3.38,10.39,34.06,4.11,9.18,5.07,3.38,4.35,39.86,6.28,10.63,6.76,5.07,7.25,19.077778,11.65,25.883333,0.0,,11.339506,60.92423
US_GA_13213,2021-05-18,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,7,0,4997,86,21,1447,0,0,1,2,1,0,0,1,1,1,96,102,411,842,593,730,644,431,262,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,10,8,25,48,69,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,24,-20,3,4.4,9.28,,18.07,9.04,6.84,5.62,3.42,18.81,7.33,4.88,12.95,4.88,6.11,4.4,4.88,5.62,5.86,11.23,32.24,6.11,12.21,6.84,6.11,7.82,45.43,7.57,11.48,8.79,7.57,3.42,20.583333,14.727778,25.144444,0.0,,13.419753,63.772016
US_GA_13213,2021-05-19,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,5001,86,0,1447,0,0,0,2,0,1,0,-1,0,0,96,102,411,844,593,731,644,430,262,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,1,0,0,0,0,0,0,4,2,2,11,8,25,48,69,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,28,-18,2,5.09,7.89,,13.23,12.97,7.63,6.36,,12.46,9.92,5.09,9.41,4.32,4.07,4.07,7.12,,4.83,9.67,25.69,7.63,11.7,7.38,6.36,5.34,40.45,5.85,11.19,4.58,5.85,3.56,21.966667,17.805556,26.811111,0.03175,,13.771605,59.740949
US_GA_13213,2021-05-20,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,5004,86,19,1466,0,0,-1,1,-1,-2,0,1,0,0,96,102,410,845,592,729,644,431,262,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,1,0,0,4,2,2,11,8,25,48,70,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,22,-19,2,11.53,6.17,4.83,18.77,12.34,6.44,,4.83,14.48,7.51,6.71,12.61,5.1,6.97,6.17,6.17,,5.36,8.85,34.33,5.63,12.07,5.1,6.44,8.58,43.72,5.9,13.68,10.46,8.58,5.63,21.922222,16.272222,27.444444,0.0,,13.104938,57.310758
US_GA_13213,2021-05-21,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,5007,86,0,1466,0,0,2,1,0,0,0,0,0,0,96,102,412,846,592,729,644,431,262,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,33,23,0,0,0,0,0,0,0,0,0,0,4,2,2,11,8,25,48,70,62,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,18,15,-16,1,4.72,8.89,5.56,18.07,6.67,6.11,3.89,3.89,11.95,9.17,4.45,12.78,4.72,6.95,,4.17,,,9.73,27.79,8.89,13.34,4.45,5.28,3.89,35.85,,13.34,6.39,4.72,7.5,21.694444,13.711111,29.261111,0.0,,11.777778,53.286026
US_GA_13213,2021-05-22,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,10,2,5017,88,75,1541,0,-1,2,0,0,2,-2,0,2,0,96,101,414,846,592,731,642,431,264,106,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,2,0,4,2,2,11,8,25,48,70,64,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,26,43,-7,-3,6.17,8.51,4.99,19.67,8.81,,4.99,5.87,13.5,5.58,,9.69,5.28,5.58,4.11,4.99,5.58,4.99,10.27,24.07,4.99,11.45,,4.4,4.4,37.87,4.4,11.74,6.17,5.28,6.75,21.633333,13.5,29.7,0.0,,13.518519,59.827549
US_GA_13213,2021-05-23,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,5019,88,38,1579,0,0,0,-1,0,0,0,0,0,0,96,101,414,845,592,731,642,431,264,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,0,0,4,2,2,11,8,25,48,70,64,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-15,,4.25,10.19,4.81,16.41,7.64,4.53,6.23,,13.58,5.09,,5.94,4.53,4.81,5.09,4.81,,6.23,5.66,23.77,6.23,14.15,,,5.09,40.47,4.53,10.47,8.77,,5.66,22.877778,14.133333,30.977778,0.0,,14.864198,60.034892
US_GA_13213,2021-05-24,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,0,5019,88,0,1579,0,0,0,0,0,0,0,-1,0,1,96,101,414,845,592,731,642,430,264,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,0,0,4,2,2,11,8,25,48,70,64,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,20,-18,1,7.04,10.29,,21.39,9.47,7.58,7.04,5.96,13.54,6.77,6.77,8.93,8.12,7.85,6.23,4.87,,5.41,9.2,31.67,7.58,11.37,5.14,7.85,6.23,45.21,,12.45,7.85,7.04,6.5,23.222222,14.666667,31.516667,0.0,,14.938272,59.107296
US_GA_13213,2021-05-25,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,5023,88,0,1579,0,0,0,1,0,0,0,1,2,0,96,101,414,846,592,731,642,431,266,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,1,0,0,1,4,2,2,11,8,25,49,70,64,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,28,-20,2,3.86,5.79,,19.86,8.82,5.52,6.34,4.14,17.1,4.96,7.45,8.82,10.48,6.07,4.41,,,8.0,8.27,37.23,8.82,14.06,,7.17,8.27,48.26,6.34,13.24,13.51,4.96,,23.844444,15.411111,32.133333,0.028222,,16.518519,62.970794
US_GA_13213,2021-05-26,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,5,0,5028,88,56,1635,0,0,0,-1,1,1,1,0,3,0,96,101,414,845,593,732,643,431,269,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,0,0,4,2,2,11,8,25,49,70,64,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,33,-19,2,5.97,6.79,,16.29,9.23,5.16,5.97,4.89,11.4,5.7,4.07,10.32,4.62,4.89,4.34,6.52,6.52,4.89,9.5,28.24,8.69,13.85,3.8,4.89,5.16,46.16,4.34,11.13,8.15,7.06,5.43,24.15,16.511111,31.316667,0.0254,,16.290123,61.280657
US_GA_13213,2021-05-27,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,5032,88,98,1733,0,0,0,1,1,2,0,0,1,0,96,101,414,846,594,734,643,431,270,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,1,0,4,2,2,11,8,25,49,70,65,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,17,-18,2,6.36,10.51,4.43,18.81,7.19,4.15,4.7,4.15,12.17,9.41,4.15,8.58,5.26,,,4.15,6.92,4.43,9.96,26.01,,9.41,6.36,5.81,6.92,40.67,5.53,12.45,7.47,4.7,5.53,23.277778,17.116667,30.172222,0.366889,,16.574074,65.847727
US_GA_13213,2021-05-28,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,1,5032,89,0,1733,0,0,0,0,0,0,0,0,0,0,96,101,414,846,594,734,643,431,270,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,1,0,4,2,2,11,8,25,49,70,66,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,17,11,-20,3,3.8,4.88,,14.37,8.13,3.8,4.88,,9.49,7.59,3.8,5.69,5.15,3.8,,4.07,,4.34,5.69,27.39,5.15,14.1,4.07,6.78,5.69,42.3,8.41,11.12,4.61,4.88,5.15,22.916667,17.716667,28.922222,3.193143,,18.771605,76.803864
US_GA_13213,2021-05-29,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,0,5032,89,3,1736,0,0,0,0,1,0,-1,0,0,0,96,101,414,846,595,734,642,431,270,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,0,0,4,2,2,11,8,25,49,70,66,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,18,36,-18,-3,,9.01,5.41,12.31,5.11,4.8,8.71,8.11,12.31,8.11,4.5,13.52,6.01,4.21,6.31,,5.41,,5.11,27.93,4.8,10.81,,4.8,5.11,39.34,4.21,13.21,6.91,6.31,4.8,18.883333,15.433333,24.738889,6.970889,,14.728395,76.110679
US_GA_13213,2021-05-30,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,0,5032,89,3,1739,0,0,0,0,0,0,0,0,0,0,96,101,414,846,595,734,642,431,270,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,35,23,0,0,0,0,0,0,0,0,0,0,4,2,2,11,8,25,49,70,66,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-28,,4.12,5.6,5.01,15.61,7.95,6.78,6.48,4.42,14.14,9.13,,7.66,5.6,10.61,4.12,4.12,,,8.84,28.57,6.19,8.84,,,,39.18,,11.78,6.78,,6.19,15.983333,11.227778,22.766667,0.2032,,9.135802,63.814746
