location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16085,2021-03-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,802,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-33,,-42,-19,13.4,,10.05,,40.77,6.111111,-1.216667,14.688889,0.0,,-3.127778,53.285618
US_ID_16085,2021-03-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,802,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,11.67,,16.93,,37.35,2.027778,-4.4,10.4,0.310444,,-3.461111,67.925052
US_ID_16085,2021-03-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,802,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,11.8,,17.7,,38.35,2.383333,-3.988889,8.722222,0.2286,,-2.994444,69.393092
US_ID_16085,2021-03-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,3,0,805,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,,,14.9,,42.23,0.961111,-5.766667,7.788889,1.1938,,-3.727778,72.160392
US_ID_16085,2021-03-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,1,807,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-19,,,16.43,,41.38,-1.072222,-8.705556,7.594444,0.0508,,-7.688889,61.653107
US_ID_16085,2021-03-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,809,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-18,,,17.21,,35.62,-0.372222,-9.261111,9.355556,0.0,,-8.572222,54.732947
US_ID_16085,2021-03-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,4,0,813,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,9.36,,16.96,,35.67,0.566667,-8.833333,9.6,0.0,,-8.838889,50.435476
US_ID_16085,2021-03-13,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,813,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-46,-23,13.44,,15.19,14.02,30.96,1.705556,-8.133333,12.65,0.0,,-8.066667,49.362739
US_ID_16085,2021-03-14,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,813,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,13.66,,22.57,10.69,40.38,3.216667,-7.055556,14.866667,0.0,,-6.161111,51.204322
US_ID_16085,2021-03-15,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,813,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-17,8.74,,16.9,,34.97,5.872222,-4.144444,14.35,0.0,,-3.094444,53.600924
US_ID_16085,2021-03-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,813,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-22,,,19.36,,39.3,3.905556,-1.516667,12.238889,0.0,,-3.322222,60.929236
US_ID_16085,2021-03-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,815,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,9.54,,13.72,,25.05,3.616667,-4.616667,14.144444,0.0,,-3.316667,61.394844
US_ID_16085,2021-03-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,3,0,818,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-19,,,13.38,,35.28,6.877778,-3.716667,17.277778,0.0,,-3.211111,49.577673
US_ID_16085,2021-03-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,-1,0,817,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,,,22.24,,29.86,8.444444,0.405556,16.983333,1.2446,,0.522222,58.63238
US_ID_16085,2021-03-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,819,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,-27,-61,-22,,,17.18,,42.63,4.8,0.533333,11.788889,2.0066,,-2.094444,63.24796
US_ID_16085,2021-03-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,819,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,11.07,,19.53,,32.55,2.227778,-3.488889,8.816667,0.451556,,-5.4,58.038484
US_ID_16085,2021-03-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,820,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-29,,,14.13,,30.11,3.166667,-2.838889,8.133333,0.536222,,-3.288889,63.610367
US_ID_16085,2021-03-23,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,820,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-35,18.55,,21.11,,36.46,1.727778,-2.666667,8.1,2.991556,,-4.066667,66.636801
US_ID_16085,2021-03-24,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,-1,0,819,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-33,10.0,,16.88,,50.01,0.772222,-5.7,8.283333,0.0,,-6.705556,58.424639
US_ID_16085,2021-03-25,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,820,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-33,,10.65,16.92,,30.71,2.938889,-3.727778,7.688889,2.0066,,-1.194444,75.109385
US_ID_16085,2021-03-26,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,3,0,823,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-33,,,16.96,,27.01,3.683333,-1.122222,9.705556,0.762,,-3.616667,60.236721
US_ID_16085,2021-03-27,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,823,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,-27,-47,-18,10.12,,17.55,,35.1,4.588889,-3.216667,14.216667,0.0,,-3.661111,55.940956
US_ID_16085,2021-03-28,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,823,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,13.33,,,,28.66,8.616667,-2.472222,20.016667,0.0,,-3.105556,44.383375
US_ID_16085,2021-03-29,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,825,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-18,,,13.6,,45.12,5.338889,-2.616667,19.633333,0.338667,,-9.438889,35.424854
US_ID_16085,2021-03-30,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,826,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-25,,11.67,,,32.42,0.261111,-5.066667,9.488889,0.112889,,-9.861111,47.353639
US_ID_16085,2021-03-31,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,827,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-19,,,20.63,,31.58,1.355556,-7.388889,13.316667,0.0,,-10.088889,42.904388
US_ID_16085,2021-04-01,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,828,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-23,,,18.44,,23.71,6.955556,-5.994444,20.197531,0.0,,-7.888889,34.952149
US_ID_16085,2021-04-02,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,828,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,,,20.69,,28.54,10.066667,-2.855556,20.522222,0.0,,-4.855556,35.727678
US_ID_16085,2021-04-03,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,828,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,-31,-50,-21,,,,,38.41,10.972222,0.116667,21.755556,0.0,,-3.85,36.399448
US_ID_16085,2021-04-04,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,828,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-26,16.47,,14.9,,40.01,11.611111,0.811111,21.172222,0.0,,-3.8,35.57156
US_ID_16085,2021-04-05,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,828,7,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-22,,,14.86,,34.25,7.094444,1.622222,19.238889,0.028222,,-3.122222,50.44769
US_ID_16085,2021-04-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,-1,-1,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-25,,,15.25,,32.5,5.555556,-0.877778,14.2,0.7112,,-5.605556,45.862871
US_ID_16085,2021-04-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-20,15.79,,15.13,,43.42,7.216667,-2.788889,18.616667,0.0,,-5.45,41.217589
US_ID_16085,2021-04-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,10.31,,16.76,,41.89,7.95,0.788889,17.777778,0.0,,-4.605556,41.932517
US_ID_16085,2021-04-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-28,,,14.62,,34.55,2.433333,-6.888889,14.122222,0.0254,,-9.616667,41.494068
US_ID_16085,2021-04-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,-31,-47,-32,,,17.84,,43.52,6.005556,-6.088889,14.372222,0.0,,-7.322222,39.098936
US_ID_16085,2021-04-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,,,20.91,13.44,41.07,1.622222,-5.833333,10.977778,0.0,,-10.472222,41.595345
US_ID_16085,2021-04-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,827,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-21,21.15,,18.51,,29.75,2.622222,-5.75,10.494444,0.0,,-10.783333,37.447989
US_ID_16085,2021-04-13,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,828,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,12.18,,18.27,,35.86,5.033333,-3.961111,11.177778,0.0,,-9.994444,33.215867
US_ID_16085,2021-04-14,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,828,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-26,,,21.58,,40.47,4.911111,-2.072222,11.683333,0.0,,-10.322222,33.010155
US_ID_16085,2021-04-15,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,828,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,10.96,,15.75,,26.71,6.338889,-2.066667,14.316667,0.0,,-5.577778,42.701749
US_ID_16085,2021-04-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,830,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-28,10.34,,22.74,,31.7,8.227778,-1.311111,15.3,0.0,,-5.116667,38.840386
US_ID_16085,2021-04-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,830,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-9,-26,,,17.48,,19.14,8.261111,-2.411111,18.205556,0.0,,-6.911111,33.818036
US_ID_16085,2021-04-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,830,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,,,20.62,,40.42,10.027778,-2.061111,21.522222,0.0,,-5.866667,32.754551
US_ID_16085,2021-04-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,831,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-22,,,32.69,,31.3,10.494444,0.833333,21.138889,0.0,,-4.411111,36.110854
US_ID_16085,2021-04-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,832,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,18.06,,16.67,,45.85,6.066667,-2.111111,15.133333,0.0762,,-8.561111,35.381835
US_ID_16085,2021-04-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,832,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,14.86,,24.77,,34.67,6.911111,-3.633333,16.85,0.0,,-8.383333,33.071221
US_ID_16085,2021-04-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,833,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,18.85,,12.57,,39.8,8.733333,-2.472222,17.888889,0.0,,-6.95,33.355105
US_ID_16085,2021-04-23,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,833,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-29,,,19.59,,27.56,9.155556,-0.916667,17.627778,0.028222,,-1.844444,47.970042
US_ID_16085,2021-04-24,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,833,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-48,-34,13.46,,16.45,,32.9,9.455556,1.822222,16.705556,0.1778,,-1.044444,49.055626
US_ID_16085,2021-04-25,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,833,6,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-28,,,,,39.28,7.022222,3.5,13.483333,3.6322,,2.772222,75.776994
US_ID_16085,2021-04-26,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,833,6,,4013,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,13.32,,21.31,,25.97,5.783333,2.033333,12.316667,3.1496,,0.766667,71.42988
US_ID_16085,2021-04-27,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,833,6,0,4013,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-23,12.4,,17.91,,50.28,6.816667,-0.25,15.972222,1.4732,,-0.283333,62.686107
US_ID_16085,2021-04-28,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,835,6,10,4023,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,,,16.96,,27.56,10.0,-0.172222,20.272222,0.0,,-1.105556,46.636779
US_ID_16085,2021-04-29,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,835,6,59,4082,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-26,,,16.19,,35.89,13.65,1.644444,25.761111,0.0,,1.138889,43.127919
US_ID_16085,2021-04-30,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,835,6,90,4172,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-30,10.95,,19.84,,31.48,16.4,4.494444,26.688889,0.0,,2.433333,39.82674
US_ID_16085,2021-05-01,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,835,6,231,4403,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-10,-34,,,15.32,,43.77,15.311111,6.616667,25.788889,0.6604,,3.405556,46.515637
US_ID_16085,2021-05-02,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,835,6,0,4403,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,11.01,,16.87,11.74,42.55,10.527778,5.444444,18.922222,0.635,,1.055556,53.083629
US_ID_16085,2021-05-03,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,837,6,24,4427,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-20,12.16,,22.29,,39.86,9.4,2.305556,17.172222,0.0,,-2.377778,44.631029
US_ID_16085,2021-05-04,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,838,6,1,4428,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-26,10.82,,14.88,,37.19,11.75,3.105556,18.166667,0.0,,-0.4,44.043695
US_ID_16085,2021-05-05,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,-1,0,837,6,6,4434,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-15,,,19.86,,41.15,11.177778,1.016667,21.894444,0.0,,-1.855556,41.014905
US_ID_16085,2021-05-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,837,6,91,4525,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-29,14.7,,24.72,,36.08,15.416667,2.3,29.011111,0.0,,-2.533333,29.967039
US_ID_16085,2021-05-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,837,6,51,4576,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,13.96,,21.27,,25.93,14.583333,7.05,27.572222,0.056444,,1.616667,42.72636
US_ID_16085,2021-05-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,837,6,23,4599,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-7,-35,13.73,,19.51,,37.57,6.8,-0.066667,16.666667,0.056444,,-5.911111,40.942356
US_ID_16085,2021-05-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,837,6,2,4601,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-25,11.56,,13.88,,37.01,6.972222,-1.055556,13.944444,0.0,,-5.711111,40.949431
US_ID_16085,2021-05-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,838,6,1,4602,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-22,,,31.72,13.59,24.6,8.377778,0.5,15.7,0.0254,,-2.95,46.168529
US_ID_16085,2021-05-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,838,6,108,4710,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-24,,,23.85,,40.41,9.233333,-0.588889,18.877778,0.2286,,-3.194444,42.310827
US_ID_16085,2021-05-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,838,6,3,4713,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-21,,,22.28,,43.88,11.805556,0.544444,22.75,0.0,,-2.805556,36.751567
