location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18119,2020-06-21,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,42,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,8,11,8,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,21,21,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-5,,13.04,,19.06,33.6,23.316667,19.716667,31.361111,1.354667,,19.098765,77.316659
US_IN_18119,2020-06-22,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,15.33,,24.92,41.69,23.855556,18.105556,31.022222,2.624667,,19.277778,75.160353
US_IN_18119,2020-06-23,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-25,,22.27,,22.27,37.43,22.327778,18.777778,28.461111,16.622889,,17.641975,74.808032
US_IN_18119,2020-06-24,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,43,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,8,12,8,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,21,22,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-26,,20.78,,17.88,32.38,21.922222,16.711111,27.211111,8.8138,,14.506173,62.583588
US_IN_18119,2020-06-25,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-24,,10.75,,18.43,25.6,22.766667,15.205556,29.694444,0.0,,14.364198,58.758557
US_IN_18119,2020-06-26,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,45,1,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,6,8,13,9,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,22,23,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-27,,11.41,,20.83,29.26,25.6,18.322222,32.338889,0.0,,18.030864,62.879706
US_IN_18119,2020-06-27,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,47,1,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,6,8,14,10,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,23,24,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-1,,15.65,,18.1,34.73,24.288889,19.883333,30.466667,6.6802,,20.993827,81.718734
US_IN_18119,2020-06-28,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,4,,14.78,,21.92,30.98,23.866667,20.905556,29.066667,19.388667,,21.45679,85.755475
US_IN_18119,2020-06-29,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,49,1,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,7,8,14,10,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,25,24,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-26,,12.14,,17.48,25.25,26.138889,21.838889,31.544444,2.794,,23.024691,82.899525
US_IN_18119,2020-06-30,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,13.91,7.67,23.98,38.37,24.805556,21.188889,30.072222,9.615714,,21.203704,79.991208
US_IN_18119,2020-07-01,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,15.98,,24.75,39.7,24.811111,19.622222,30.955556,0.3302,,20.777778,78.184644
US_IN_18119,2020-07-02,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,50,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,7,8,14,10,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,25,25,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-37,,8.12,,18.27,36.04,26.8,20.555556,32.138889,0.0,,20.141975,67.142919
US_IN_18119,2020-07-03,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,52,1,,,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4,7,8,16,10,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,26,26,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-60,,15.24,,18.68,24.58,26.211111,18.838889,32.516667,0.0,,18.808642,63.808716
US_IN_18119,2020-07-04,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-30,,12.02,,14.1,30.82,27.294444,20.172222,33.333333,0.4064,,20.234568,65.229576
US_IN_18119,2020-07-05,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-14,,16.93,8.22,29.98,32.88,27.65,20.994444,33.85,0.254,,20.950617,67.182802
US_IN_18119,2020-07-06,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-33,,12.42,,24.36,33.91,27.133333,21.216667,33.344444,0.127,,21.376543,70.564652
US_IN_18119,2020-07-07,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-33,,11.13,8.23,19.85,35.34,27.105556,21.233333,33.372222,3.160889,,21.969136,73.436602
US_IN_18119,2020-07-08,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,54,1,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,4,8,8,16,11,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,27,27,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,,,22.46,39.07,26.75,21.694444,33.444444,3.3655,,22.240741,75.545234
US_IN_18119,2020-07-09,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,55,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,8,8,16,11,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,27,28,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,12.09,,20.15,29.73,26.433333,20.222222,33.322222,0.620889,,21.197531,72.752129
US_IN_18119,2020-07-10,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,56,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,9,8,16,11,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,27,29,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,16.16,7.84,23.02,24.98,26.188889,21.861111,31.527778,0.0,,20.697531,71.449186
US_IN_18119,2020-07-11,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-5,,10.36,,16.28,29.61,24.827778,18.194444,31.944444,1.298222,,18.074074,66.098848
US_IN_18119,2020-07-12,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,0,,17.53,12.32,21.8,27.01,21.922222,17.433333,30.372222,16.030222,,18.45679,79.995942
US_IN_18119,2020-07-13,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,57,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,9,8,16,11,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,27,30,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-27,,9.27,8.29,26.34,36.1,22.783333,15.927778,28.377778,6.604,,16.796296,68.99561
US_IN_18119,2020-07-14,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,10.65,7.26,24.21,35.34,23.211111,15.516667,30.144444,0.0,,16.623457,66.631195
US_IN_18119,2020-07-15,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,3,0,60,1,,,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,8,10,8,16,11,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,30,30,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,8.17,,22.11,31.24,24.511111,16.527778,31.5,0.0,,18.537037,69.476901
US_IN_18119,2020-07-16,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,61,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,10,8,16,12,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,30,31,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,15.11,7.31,29.25,37.05,24.133333,19.516667,29.711111,3.0734,,20.604938,80.515985
US_IN_18119,2020-07-17,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,63,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,10,8,16,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,31,32,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-32,,11.2,10.18,20.87,33.59,24.416667,17.944444,31.277778,0.2032,,20.111111,76.535484
US_IN_18119,2020-07-18,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,64,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,11,8,16,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,31,33,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-7,,16.77,,23.19,31.58,26.9,19.905556,32.722222,0.0,,22.209877,75.4102
US_IN_18119,2020-07-19,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-8,,14.84,10.05,26.81,33.51,27.911111,22.416667,32.688889,3.499556,,23.197531,75.84192
US_IN_18119,2020-07-20,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,3,0,67,1,,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,8,13,8,17,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,31,36,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-31,,12.65,7.3,23.36,29.2,24.727778,20.811111,31.244444,12.319,,20.833333,78.95794
US_IN_18119,2020-07-21,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,69,1,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,9,14,8,17,13,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,33,36,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,15.45,7.73,25.11,39.11,25.494444,21.083333,31.194444,1.919111,,21.851852,80.667921
US_IN_18119,2020-07-22,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,70,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,14,8,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,34,36,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,15.57,8.27,21.41,35.52,24.127778,20.694444,30.066667,27.290889,,21.87037,87.030598
US_IN_18119,2020-07-23,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,5,0,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-26,,13.78,10.34,24.12,28.55,25.416667,21.466667,29.783333,6.477,,21.734568,79.711288
US_IN_18119,2020-07-24,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,71,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,15,8,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,34,37,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,13.01,,19.77,30.18,24.327778,18.4,29.672222,0.1016,,19.351852,73.926121
US_IN_18119,2020-07-25,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,72,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,15,8,18,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,34,38,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-10,,15.98,,25.48,28.97,24.416667,17.705556,31.077778,0.0508,,19.648148,74.736082
US_IN_18119,2020-07-26,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,0,0,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-10,,17.71,6.99,17.71,35.42,26.466667,19.244444,32.505556,0.395111,,22.179012,77.095205
US_IN_18119,2020-07-27,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,73,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,15,8,19,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,35,38,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-31,,16.25,,24.38,34.42,26.455556,21.727778,32.116667,3.189111,,23.438272,83.377087
US_IN_18119,2020-07-28,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,75,1,,,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,9,15,9,19,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,36,39,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-27,,19.14,7.55,28.2,28.7,25.277778,20.666667,30.75,3.5052,,20.030864,72.537895
US_IN_18119,2020-07-29,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,4,0,79,1,,,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,10,15,10,19,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,39,40,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-30,,15.93,,21.59,27.75,24.2,17.361111,30.744444,0.127,,19.055556,73.191754
US_IN_18119,2020-07-30,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-26,,9.62,8.66,19.73,34.16,23.327778,20.027778,28.911111,1.439333,,21.753086,90.849548
US_IN_18119,2020-07-31,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,4,0,83,1,,,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,10,16,10,19,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,42,41,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-27,,10.6,7.23,19.75,40.47,22.172222,19.688889,25.705556,39.906222,,19.530864,85.068444
US_IN_18119,2020-08-01,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,5,0,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-14,,12.26,,16.03,33.95,20.722222,18.933333,24.622222,6.660444,,19.271605,91.760373
US_IN_18119,2020-08-02,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,84,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,16,10,19,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,42,42,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-3,,12.24,7.35,21.06,24.0,21.155556,16.522222,27.522222,12.163778,,18.222222,83.268851
US_IN_18119,2020-08-03,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,85,1,,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,10,16,11,19,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,42,43,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-27,,11.9,,16.18,30.94,21.194444,17.338889,26.716667,2.144889,,18.944444,87.310746
US_IN_18119,2020-08-04,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,4,0,89,1,,,0,0,0,0,0,1,0,1,0,2,0,0,1,2,1,11,16,12,19,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,44,45,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-29,,14.36,,22.77,26.23,20.372222,16.827778,25.077778,3.7592,,16.32716,77.469274
US_IN_18119,2020-08-05,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,2,0,91,1,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,11,16,12,19,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,44,47,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,15.63,7.56,21.68,30.75,18.327778,11.877778,24.461111,0.1524,,12.277778,68.026562
US_IN_18119,2020-08-06,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,1,0,92,1,,,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,11,17,12,19,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,44,48,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-30,,9.0,,18.01,34.01,19.538889,12.894444,25.683333,0.0,,13.407407,67.749591
US_IN_18119,2020-08-07,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,13,0,105,1,,,0,0,0,0,0,4,3,1,3,2,0,0,1,2,1,15,20,13,22,21,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,51,54,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-28,,12.91,7.45,16.39,34.26,20.411111,13.461111,27.2,0.0,,14.141975,67.66644
US_IN_18119,2020-08-08,ChIJRdtiIyf5bIgRcgv23oex6Dw,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2,3,0,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20791,10448,10343,2258,2619,2204,2224,2547,3435,2958,1756,790,1111453,39.31,-86.84,1004,76.94,,,-12,,19.42,8.96,17.43,35.86,21.527778,13.561111,28.905556,0.0,,15.814815,69.842791
