location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39051,2021-06-29,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4326,75,23,16686,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,16,8,,-27,3,,5.5,4.28,8.41,5.05,5.5,3.67,5.66,3.67,2.91,4.59,2.75,4.28,2.29,3.21,6.58,5.2,4.28,,4.89,3.21,2.91,3.36,5.96,16.36,4.28,,9.63,2.75,3.06,2.45,5.05,30.43,2.75,7.65,4.59,3.21,4.13,3.52,4.13,26.466667,21.638889,33.05,0.564444,,21.544444,74.828874
US_OH_39051,2021-06-30,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4327,75,36,16722,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,18,10,-3,-28,5,3.94,3.94,2.42,9.99,5.6,5.75,3.03,4.54,4.39,3.03,7.11,3.78,3.48,2.42,2.88,9.38,,2.57,,2.57,3.78,6.21,,4.39,15.89,4.54,2.12,9.84,3.48,3.94,3.18,4.24,33.45,3.48,11.05,4.39,6.36,4.54,,3.03,23.633333,21.461111,30.494444,2.398889,,21.027778,85.462743
US_OH_39051,2021-07-01,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4327,75,19,16741,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,24,23,,-29,2,4.76,5.4,,10.79,,5.87,,5.24,,3.97,5.87,3.97,4.45,2.38,3.33,6.51,2.7,3.65,4.29,3.17,2.38,2.38,,4.6,17.14,3.65,2.86,10.0,2.38,2.54,3.17,2.86,29.37,3.02,7.62,5.56,4.45,4.92,,3.49,23.172222,19.811111,27.872222,3.2258,,18.677778,75.954152
US_OH_39051,2021-07-02,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4327,75,34,16775,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,22,26,,-36,0,3.59,4.96,3.08,10.95,4.79,3.59,,3.76,3.08,2.91,5.82,,3.25,2.91,2.91,6.33,3.93,4.28,3.59,2.4,2.57,4.45,,3.08,13.51,,,7.87,,,3.25,3.42,27.71,,7.7,5.13,3.08,,,,19.5,13.311111,26.983333,0.1524,,12.388889,63.554133
US_OH_39051,2021-07-03,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4327,75,24,16799,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,3,34,,-35,-4,,3.71,,10.15,5.07,3.12,,4.29,,,4.68,,,,,7.03,5.07,3.71,,3.32,,,,4.29,12.69,2.73,,10.15,,,3.71,3.71,24.0,4.29,9.17,5.86,,3.9,,2.93,19.522222,12.711111,26.994444,0.0,,12.783333,65.230747
US_OH_39051,2021-07-04,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4327,75,21,16820,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-14,,,-39,-6,5.23,4.65,3.68,11.81,4.84,4.65,,3.49,,3.29,6.2,2.71,,3.1,3.68,5.04,6.39,4.84,,,,2.9,,,12.59,3.87,,11.43,2.71,,,5.81,31.38,4.46,12.4,6.78,3.68,4.07,,,25.122222,15.338889,31.866667,0.0,,18.016667,64.93562
US_OH_39051,2021-07-05,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4328,75,0,16820,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,5,11,-35,-72,14,2.57,6.35,2.57,10.81,4.8,4.8,2.4,6.0,4.29,2.57,7.55,3.26,4.29,,3.95,3.43,6.0,,,3.6,2.4,,2.4,,16.47,4.46,2.75,11.49,2.75,2.75,,3.26,30.88,4.12,8.92,8.23,3.77,4.12,,,26.555556,19.955556,32.233333,0.0,,20.038889,67.587415
US_OH_39051,2021-07-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4329,75,16,16836,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,19,8,,-29,4,5.44,4.66,,12.74,7.61,5.9,,4.5,,4.97,6.99,2.17,,4.04,3.88,6.06,3.88,,3.11,2.8,3.73,4.04,2.8,4.97,19.89,4.2,,13.21,3.42,2.17,3.88,3.11,29.67,4.2,12.58,6.21,3.57,5.75,2.17,4.04,27.738889,21.633333,32.622222,0.0,,20.411111,64.558086
US_OH_39051,2021-07-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4330,75,9,16845,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,23,8,-3,-32,6,3.84,4.61,3.23,11.06,6.6,3.53,3.07,3.38,2.15,,4.45,2.92,2.61,3.38,3.07,6.6,3.53,4.92,2.15,3.69,3.23,4.61,,5.38,13.98,4.45,,9.52,,3.23,2.61,3.38,31.18,2.92,8.29,5.22,3.23,2.61,2.3,,25.65,21.355556,32.266667,1.2065,,19.961111,71.07404
US_OH_39051,2021-07-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4331,75,8,16853,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,21,19,,-31,4,5.13,5.59,,11.49,6.83,4.82,4.35,5.59,2.17,4.66,4.66,2.17,2.48,2.64,4.04,7.92,4.19,4.19,2.17,2.33,,,,6.99,17.24,2.95,,9.94,3.57,3.11,2.95,3.57,31.07,2.8,9.94,4.19,3.42,2.8,,2.33,23.233333,20.494444,30.027778,3.302,,19.744444,80.942551
US_OH_39051,2021-07-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4332,75,20,16873,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,12,7,,-34,2,4.31,5.97,3.15,9.12,5.97,4.98,,3.32,,,4.15,,3.15,3.65,4.48,6.63,3.32,4.64,,3.15,3.15,2.99,2.82,7.8,17.25,4.48,2.82,10.29,,4.31,3.65,4.48,29.69,5.14,6.47,3.48,2.32,3.81,,2.32,20.566667,16.961111,27.255556,0.451556,,15.283333,71.86918
US_OH_39051,2021-07-10,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4333,75,26,16899,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,16,23,,-17,-5,4.86,4.11,2.61,8.96,4.86,,,3.73,2.8,,5.42,,3.92,3.55,3.55,2.8,3.36,2.8,,,,3.36,2.8,3.73,17.37,3.73,,8.78,2.8,,3.55,,29.69,,10.46,4.67,4.86,2.99,,,20.144444,13.9,24.855556,0.0508,,14.427778,69.843609
US_OH_39051,2021-07-11,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4333,75,20,16919,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,9,7,,-25,,3.97,4.8,5.29,7.28,6.28,3.64,3.31,4.8,2.65,3.47,4.96,2.81,2.81,2.31,2.65,3.97,4.8,2.98,,2.98,,3.47,3.47,3.97,14.72,5.46,,6.78,,,4.8,4.96,32.58,2.65,6.62,5.13,3.14,4.3,,3.64,19.966667,14.905556,24.383333,6.914444,,16.911111,82.682818
US_OH_39051,2021-07-12,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4334,75,26,16945,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,22,15,,-27,4,3.47,4.68,,9.82,5.74,5.29,2.42,6.04,2.57,2.57,7.4,,4.53,2.27,2.57,8.76,3.78,3.32,2.57,,2.87,3.17,2.11,4.23,20.54,4.68,,9.67,2.72,2.27,3.47,6.49,31.72,3.93,9.82,6.34,4.38,4.98,,,21.633333,18.7,25.783333,10.272889,,19.466667,87.699804
US_OH_39051,2021-07-13,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4334,75,14,16959,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,15,9,,-24,4,4.01,4.63,4.47,10.03,4.32,4.63,3.24,4.63,2.93,2.93,6.79,,4.17,,5.09,5.86,6.02,5.25,2.62,3.7,3.4,4.78,2.31,5.55,19.14,2.93,2.16,8.18,2.93,2.31,3.24,4.01,34.72,3.09,7.87,5.25,3.24,,,,23.272222,20.1,27.483333,4.543778,,20.561111,84.914217
US_OH_39051,2021-07-14,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4335,75,44,17003,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,33,23,0,-27,3,2.85,7.76,4.44,11.56,6.02,4.44,2.38,5.07,3.33,2.69,6.5,3.48,3.48,,3.96,8.4,4.59,2.22,3.48,3.8,3.01,3.17,2.54,3.33,19.01,5.23,,8.4,,2.22,2.85,4.28,32.79,,7.76,6.18,4.28,4.91,2.22,2.85,23.661111,20.211111,28.955556,5.249333,,19.694444,78.591707
US_OH_39051,2021-07-15,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4335,75,0,17003,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,29,16,,-27,3,4.47,7.09,2.62,9.56,4.62,3.55,,3.7,3.39,3.55,7.25,2.62,3.55,3.08,3.08,9.87,3.55,2.77,3.08,3.08,2.31,2.31,,4.32,18.19,3.08,2.16,10.33,2.77,,2.47,3.85,30.53,2.31,6.63,2.93,5.55,4.01,,2.62,24.372222,20.4,30.016667,0.0,,19.977778,76.589752
US_OH_39051,2021-07-16,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,4337,75,32,17035,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,20,3,,-29,6,4.32,6.17,2.62,7.55,6.63,5.24,2.31,5.86,,3.85,5.86,,2.77,,2.47,7.55,2.62,3.08,,4.01,,,2.62,4.78,18.8,2.47,,9.56,,2.47,3.54,4.93,27.59,2.62,6.78,4.01,3.7,5.24,2.93,3.08,22.623457,20.833333,29.160494,8.41375,,20.574074,88.32233
US_OH_39051,2021-07-17,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4338,75,9,17044,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,30,24,,-15,-3,3.9,3.9,,6.55,6.38,4.61,3.01,3.9,,4.78,5.67,3.54,3.9,2.66,,5.14,4.43,3.72,,3.19,2.66,3.37,2.83,3.54,15.77,4.96,,10.63,,,4.43,2.66,29.05,4.25,8.86,5.14,2.66,3.01,2.66,2.48,22.364198,20.166667,26.802469,25.9715,,19.32716,83.067814
US_OH_39051,2021-07-18,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,4338,75,14,17058,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,20,,,-18,-5,4.06,4.59,,12.71,7.06,4.59,,5.12,,,6.18,4.06,3.18,,3.0,6.18,4.24,,,,2.82,4.59,,3.53,16.94,4.94,,13.24,,3.0,4.76,5.47,31.06,4.24,9.88,6.88,,3.88,,3.18,23.104938,17.222222,28.814815,6.35,,16.901235,68.267547
US_OH_39051,2021-07-19,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,4340,75,12,17070,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,21,19,,-28,3,4.58,6.8,2.69,11.86,5.22,5.06,,5.38,3.32,2.53,5.85,,4.43,2.85,2.69,8.06,,5.06,4.58,3.48,3.64,4.11,2.21,6.17,21.35,3.95,,12.02,,3.32,3.79,5.85,33.05,4.27,7.12,7.27,4.43,3.64,,2.53,23.018519,16.382716,28.925926,0.0,,17.240741,70.183494
US_OH_39051,2021-07-20,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,4,0,4344,75,0,17070,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,24,20,,-25,3,2.88,4.0,,9.91,4.95,2.72,5.59,2.72,,,4.32,3.2,4.47,4.16,3.52,7.03,5.91,3.2,4.0,3.68,3.04,3.2,2.72,6.87,23.65,4.47,2.72,11.51,,4.0,3.36,2.88,29.41,3.68,7.03,7.99,2.24,2.4,3.84,4.47,23.777778,17.259259,29.277778,0.0,,18.012346,70.344731
US_OH_39051,2021-07-21,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,4346,75,63,17133,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,35,19,,-28,3,3.56,4.37,5.02,10.36,7.45,5.02,3.4,3.89,4.53,2.59,6.15,,4.05,2.59,3.4,7.45,3.4,2.59,,2.43,2.27,,,5.5,21.53,4.21,,8.42,,3.89,,4.05,33.03,2.27,10.85,4.86,3.24,3.24,,2.27,21.617284,17.191358,28.222222,0.127,,15.469136,68.294061
US_OH_39051,2021-07-22,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4347,75,8,17141,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,32,31,,-28,1,5.09,5.72,2.7,10.02,4.93,3.02,2.86,3.82,2.23,2.38,5.72,4.29,2.7,2.86,3.02,7.63,4.45,4.13,2.54,4.29,4.29,4.13,3.5,5.57,13.52,5.41,,7.47,3.18,2.54,4.77,3.18,32.76,2.7,5.41,6.2,5.41,,,,19.660494,12.944444,26.117284,0.0,,13.148148,66.199815
US_OH_39051,2021-07-23,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,5,0,4352,75,10,17151,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,28,17,,-30,4,,5.54,2.69,9.97,4.75,3.17,2.53,3.96,,2.37,7.75,2.69,,,3.8,6.49,3.01,5.38,3.01,,,3.8,2.21,5.22,19.14,4.11,,8.7,2.37,3.01,4.43,3.8,26.11,3.17,7.59,4.59,2.69,3.17,,2.37,20.5,13.858025,26.117284,0.47625,,15.685185,74.032669
US_OH_39051,2021-07-24,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,3,0,4355,75,7,17158,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,36,35,,-18,-2,3.12,4.33,3.29,8.15,7.11,,2.77,4.85,5.03,,5.89,3.12,,3.81,3.47,4.85,3.64,4.51,2.6,2.95,4.16,2.6,2.77,3.29,14.73,3.99,2.43,6.24,2.6,,3.64,,26.52,2.95,8.84,4.68,,2.77,,,24.339506,17.746914,29.882716,14.00175,,20.567901,79.718461
US_OH_39051,2021-07-25,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4356,75,10,17168,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,19,,,-23,-3,4.0,3.48,2.43,11.65,3.48,3.48,,4.69,,4.0,5.56,,2.78,,,5.91,4.52,,,,3.48,4.52,,6.61,14.08,2.78,,9.91,,2.43,3.48,3.13,30.77,3.3,8.34,4.0,2.43,2.43,3.48,2.78,25.37037,20.104938,30.901235,21.9075,,19.876543,71.825978
US_OH_39051,2021-07-26,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4357,75,14,17182,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,16,15,,-27,4,4.45,5.08,2.38,11.76,5.72,4.45,2.22,3.97,2.86,,6.36,2.22,3.5,3.18,3.5,6.67,5.88,5.08,3.34,2.54,2.7,2.86,2.7,6.36,19.86,3.81,,11.28,2.38,2.86,3.65,4.45,30.19,2.7,9.06,6.04,2.54,,2.86,2.7,25.111111,18.222222,31.395062,0.028222,,16.401235,59.100996
US_OH_39051,2021-07-27,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,0,4363,75,7,17189,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,10,16,,-23,3,2.7,4.77,4.45,12.41,3.18,3.82,2.7,4.61,2.7,2.39,7.32,2.86,2.54,2.7,3.5,7.0,3.5,3.82,3.34,2.7,,3.18,2.23,6.04,17.5,6.84,,10.66,2.7,3.02,4.61,3.34,32.45,3.66,8.27,7.63,2.39,4.45,3.02,3.34,24.222222,16.734568,31.296296,0.0,,17.765432,67.555091
US_OH_39051,2021-07-28,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,5,0,4368,75,24,17213,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,17,18,,-27,3,5.24,5.24,,11.59,5.71,4.6,2.54,5.71,3.65,2.86,5.71,3.49,,,2.54,5.87,5.24,4.13,2.7,,2.38,3.81,,5.87,14.76,5.24,,8.1,3.17,,4.6,4.45,30.16,4.76,5.24,5.87,3.17,3.65,3.33,,24.660494,17.216049,31.012346,0.0,,19.228395,71.991587
US_OH_39051,2021-07-29,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,8,0,4376,75,0,17213,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,10,16,,-27,3,,3.77,2.98,10.04,5.96,4.55,3.29,4.24,2.51,2.98,5.8,2.35,4.08,3.45,2.35,6.9,2.35,5.96,2.82,3.14,3.29,2.67,,6.59,18.98,4.24,,9.88,,3.14,4.39,4.71,31.38,2.98,8.0,5.96,4.55,2.82,3.61,,25.981481,19.518519,30.802469,1.04775,,21.277778,75.480498
US_OH_39051,2021-07-30,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,20,0,4396,75,300,17513,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,1,10,,-29,2,3.0,4.66,,10.49,5.16,4.0,2.33,4.0,2.33,3.33,6.66,,2.33,,2.33,6.66,3.16,4.33,2.5,3.66,,,,3.66,19.99,3.83,3.5,8.49,2.67,3.5,,4.5,26.65,4.83,7.5,6.5,,3.0,2.5,,22.345679,17.777778,29.438272,0.395111,,16.438272,69.435493
US_OH_39051,2021-07-31,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,18,0,4414,75,7,17520,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,8,22,,-19,-3,5.51,6.25,,13.05,4.96,2.57,2.76,2.57,,2.76,5.15,3.31,3.12,3.68,,5.88,3.31,3.31,2.76,,2.57,3.86,,3.31,16.91,3.49,,9.93,,,,3.86,28.67,4.04,9.37,6.25,3.68,3.12,,3.49,21.975309,15.91358,26.487654,0.0,,14.648148,63.484013
US_OH_39051,2021-08-01,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,3,0,4417,75,25,17545,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,8,,,-21,-4,4.33,6.41,3.29,12.13,6.58,5.89,4.33,4.68,4.16,,6.58,2.6,4.16,,3.46,3.98,3.46,3.81,2.43,5.2,,3.12,3.46,2.77,16.63,3.29,2.6,10.74,2.94,,,3.81,32.4,,8.14,3.98,,2.43,,2.43,19.962963,13.876543,26.074074,0.338667,,13.58642,66.91428
US_OH_39051,2021-08-02,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,4418,75,19,17564,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,17,15,,-25,3,4.36,5.14,2.65,11.69,5.45,4.52,2.65,4.21,3.58,3.12,6.54,2.34,3.43,2.96,4.05,5.92,6.23,2.65,3.74,3.58,3.27,3.43,2.34,,20.57,5.76,2.34,7.63,,4.36,3.27,3.27,28.98,3.12,7.48,4.83,3.58,3.58,,,18.87037,11.469136,26.098765,0.0,,11.722222,63.422038
US_OH_39051,2021-08-03,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,14,0,4432,75,13,17577,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,21,17,,-22,2,3.88,5.59,2.79,12.26,5.43,4.19,2.95,4.97,2.33,2.64,6.83,2.33,2.79,2.64,,6.21,3.26,4.04,2.33,3.26,2.48,5.43,,7.92,19.25,4.97,2.79,11.64,,2.48,2.95,3.42,34.77,3.57,7.29,7.45,,3.26,3.42,2.48,19.617284,11.358025,27.135802,0.0,,11.765432,61.019419
US_OH_39051,2021-08-04,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,9,0,4441,75,26,17603,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,20,22,,-25,3,3.0,3.0,2.69,14.38,6.32,5.06,,4.9,3.95,3.0,8.38,3.32,3.32,,4.74,7.9,2.53,4.27,3.0,,2.85,3.48,,3.79,23.71,5.53,2.69,9.17,3.0,3.0,3.64,4.43,37.31,3.64,11.86,6.8,4.27,3.95,,3.64,20.598765,11.91358,28.364198,0.225778,,12.697531,60.988501
US_OH_39051,2021-08-05,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,0,4447,75,15,17618,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,15,16,,-24,2,3.94,5.04,2.68,8.36,4.89,3.15,2.52,5.04,3.94,6.15,7.57,2.68,4.1,,4.41,5.04,5.36,3.94,3.47,,3.47,3.78,,5.36,20.5,4.41,,9.46,,4.89,3.94,5.04,28.38,4.1,7.25,7.57,3.0,3.94,3.63,2.84,21.734568,12.518519,29.339506,0.564444,,13.697531,60.686639
US_OH_39051,2021-08-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,21,0,4468,75,26,17644,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,7,6,,-27,2,5.86,4.56,2.61,11.07,6.03,3.75,3.09,5.86,3.58,,6.03,2.44,4.72,3.75,3.09,6.51,,3.42,3.09,2.93,4.23,,2.77,4.4,14.66,4.23,,9.12,3.42,,2.44,3.91,32.25,4.07,6.84,4.72,2.93,4.23,2.28,,22.216049,14.154321,29.080247,0.0,,15.265432,65.202719
