location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51630,2021-05-23,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2133,23,4,984,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-9,16,,,-22,,2.34,3.65,7.89,2.34,16.21,5.7,4.67,,2.77,4.38,3.65,2.34,2.77,2.48,4.97,,3.07,,4.53,2.04,7.01,4.53,,,3.8,2.04,2.92,2.48,4.09,5.55,2.63,6.13,19.28,5.84,4.09,8.47,2.77,2.77,4.67,2.48,3.21,29.8,3.07,6.13,9.79,2.63,2.48,5.99,4.38,3.94,2.34,,5.84,,25.905556,16.238889,33.4,0.0,,14.472222,49.90368
US_VA_51630,2021-05-24,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,1,2134,24,5,989,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-3,1,,-57,-34,8,2.87,4.78,6.09,3.1,16.12,6.45,5.01,3.82,2.87,6.92,3.7,2.98,3.1,2.63,5.85,2.15,3.22,3.22,4.18,1.91,8.36,3.22,2.63,1.91,4.78,3.1,,2.51,3.46,3.7,,5.97,18.74,7.76,2.39,9.67,3.46,4.18,3.7,3.22,5.61,36.41,2.15,5.85,8.12,2.03,3.34,6.8,4.42,5.13,3.1,3.1,4.18,3.22,21.483333,16.583333,30.683333,0.846667,,15.988889,71.276255
US_VA_51630,2021-05-25,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2134,24,8,997,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-3,5,,-50,-36,7,3.25,3.73,6.98,2.77,13.36,6.98,4.69,2.29,4.57,5.05,5.54,3.13,3.13,2.17,4.93,5.42,2.77,2.41,6.14,1.8,7.34,3.73,3.13,1.8,4.69,2.65,1.8,5.9,4.45,4.93,1.93,8.06,21.06,6.86,2.29,8.54,2.17,6.26,4.45,,6.62,38.99,3.01,3.13,8.79,3.97,2.65,6.02,2.17,4.45,2.53,3.85,3.37,3.13,19.816667,15.061111,27.888889,1.382889,,13.85,69.048204
US_VA_51630,2021-05-26,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,-1,0,2133,24,4,1001,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,4,8,,-53,-38,7,3.06,4.28,7.45,2.69,14.66,7.58,5.5,4.16,5.25,5.74,4.64,3.54,2.93,3.18,7.45,2.57,5.74,3.18,5.38,2.32,8.8,3.3,2.69,,4.64,2.81,2.57,2.93,4.03,3.67,1.83,7.58,18.09,4.64,3.06,8.55,1.83,3.67,4.03,2.57,5.25,34.46,2.81,4.89,9.53,,2.69,4.89,4.52,2.32,1.96,,3.91,,25.455556,18.394444,34.15,0.92075,,18.955556,67.89959
US_VA_51630,2021-05-27,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2133,24,15,1016,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-5,6,,-41,-37,7,2.12,2.24,7.6,3.86,11.71,7.48,5.11,1.87,3.86,5.23,4.11,3.61,1.99,3.12,5.36,2.24,3.99,2.49,4.36,1.99,7.35,3.99,2.37,2.24,3.99,2.37,1.87,5.23,3.86,2.99,3.74,6.23,20.56,5.61,3.74,8.35,2.87,4.36,3.74,,6.48,34.52,4.11,5.61,7.1,2.49,3.61,6.98,3.49,3.74,2.49,1.99,3.37,,24.977778,18.283333,31.677778,3.937,,15.305556,55.495312
US_VA_51630,2021-05-28,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2134,24,12,1028,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-9,4,,-44,-36,8,2.28,4.94,6.71,4.05,10.38,6.08,6.08,2.03,4.94,4.69,4.69,2.91,1.77,3.42,5.7,2.15,4.18,2.41,3.55,2.28,6.96,2.28,2.15,2.91,2.66,,,2.66,4.81,3.8,,7.98,16.72,6.21,2.41,6.59,3.04,2.15,3.67,,4.94,33.18,2.79,2.91,8.11,1.9,2.41,8.87,2.79,5.32,3.17,2.79,3.17,2.15,22.377778,17.805556,28.811111,6.12775,,15.733333,66.293081
US_VA_51630,2021-05-29,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2134,24,6,1034,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-16,5,,,-29,,2.35,5.44,5.44,4.56,13.08,6.32,3.97,2.79,6.61,3.67,2.35,2.79,,2.94,5.88,2.79,3.09,,3.09,2.5,5.88,3.97,,,3.38,3.97,,5.0,6.03,6.17,3.67,6.61,16.46,6.17,2.65,11.32,,4.12,6.32,2.5,,30.43,2.5,4.56,7.5,2.35,,8.38,3.53,2.79,2.21,2.06,4.12,2.06,14.988889,11.061111,23.172222,16.98625,,13.7,92.037402
US_VA_51630,2021-05-30,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2135,24,1,1035,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-6,5,0,,-29,,3.2,5.18,7.01,3.65,9.75,5.63,2.59,2.29,2.44,5.79,3.96,,,,4.72,3.96,,3.2,4.26,3.65,5.79,4.42,,,5.33,,,4.26,5.18,4.87,3.35,6.24,18.12,3.81,2.89,8.07,4.42,4.11,3.65,2.13,3.5,29.39,3.35,2.13,7.31,,,5.94,2.74,3.65,3.35,4.57,2.89,2.59,11.5,9.572222,16.466667,11.8745,,8.583333,82.32926
US_VA_51630,2021-05-31,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,2,0,2137,24,0,1035,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,13,24,,-65,-69,14,,3.75,6.15,3.75,11.26,8.1,5.55,,2.85,6.15,3.75,,,,6.6,4.05,3.6,3.45,4.2,,6.45,4.2,,3.15,3.15,2.85,2.1,,4.65,3.9,,6.3,17.56,5.85,2.25,8.4,,3.15,4.5,,4.5,33.32,2.55,4.5,6.9,4.95,,5.85,2.25,3.3,3.6,3.3,2.1,,15.211111,7.138889,23.611111,0.7112,,8.088889,62.656412
US_VA_51630,2021-06-01,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2137,24,3,1038,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-1,7,,-39,-38,7,3.14,4.65,7.8,4.65,12.45,7.29,4.78,3.65,3.77,5.79,4.03,5.16,2.14,2.39,6.79,3.77,4.65,3.14,4.65,2.26,8.18,3.02,2.64,1.89,4.15,3.27,1.89,2.14,3.52,5.66,2.14,5.53,18.86,5.03,3.27,7.67,3.14,3.65,4.53,2.52,6.41,38.36,2.52,5.03,8.93,2.26,3.02,6.67,3.65,5.66,3.4,2.52,3.14,2.26,17.672222,8.894444,26.222222,0.0,,12.016667,69.635394
US_VA_51630,2021-06-02,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,1,2137,25,8,1046,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,3,12,,-51,-40,8,2.89,5.02,7.41,5.53,12.43,8.79,5.65,1.88,3.77,7.28,4.27,2.51,2.64,2.13,6.41,4.52,4.14,2.01,5.65,2.13,8.04,3.27,3.14,2.39,7.16,,,5.53,5.78,2.89,2.01,8.41,23.36,7.28,3.52,5.65,4.27,3.89,3.14,,2.89,37.17,2.51,4.77,7.79,2.89,2.26,4.02,4.65,5.02,2.76,3.52,3.01,2.13,21.427778,13.877778,27.705556,0.0,,14.916667,66.668852
US_VA_51630,2021-06-03,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,-2,0,2135,25,1,1047,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-5,15,,-47,-39,10,3.08,3.82,6.28,4.44,13.18,8.38,3.94,2.34,3.33,6.16,3.33,1.97,1.73,1.97,8.62,2.96,3.94,3.33,4.31,3.7,7.76,3.2,1.73,3.45,4.93,3.2,2.22,4.56,3.57,3.2,3.45,7.39,17.74,6.28,3.45,6.9,2.96,2.46,4.19,2.34,4.93,34.74,2.1,4.68,7.15,,2.59,4.31,4.56,4.8,3.45,2.34,3.94,,22.783333,17.938889,28.65,3.979333,,18.605556,77.473915
US_VA_51630,2021-06-04,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,3,0,2138,25,3,1050,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-4,1,,-40,-34,6,2.16,4.06,8.38,4.19,14.47,6.98,6.09,2.41,3.17,3.3,4.44,3.05,2.28,1.9,7.36,2.92,2.92,2.03,4.06,,9.01,3.05,3.3,1.9,4.06,3.93,1.9,3.68,3.93,3.68,2.54,7.23,18.4,6.22,3.05,6.85,2.54,5.08,4.44,2.41,7.49,32.49,2.03,5.08,5.71,3.17,3.3,6.09,4.44,4.19,3.55,1.9,3.93,2.28,23.2,19.616667,28.961111,11.063111,,19.272222,78.775118
US_VA_51630,2021-06-05,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,-1,0,2137,25,1,1051,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-19,10,,,-22,,2.11,4.53,7.84,5.43,11.31,6.19,2.41,2.11,,4.98,4.53,3.32,2.87,,6.19,4.53,4.22,3.62,4.22,,5.73,2.72,,2.56,5.88,2.56,3.17,3.17,4.22,3.77,,8.3,16.14,4.83,,10.11,,,3.92,,7.84,33.64,3.02,3.92,10.11,3.47,2.87,6.04,2.26,3.32,,3.02,2.56,,24.866667,16.816667,32.372222,5.0546,,17.244444,63.021494
US_VA_51630,2021-06-06,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,-1,0,2136,25,16,1067,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-8,12,,,-30,,,,6.66,2.9,11.29,7.38,3.76,,2.03,4.92,4.05,3.18,3.04,2.03,7.53,2.32,4.78,3.62,4.2,2.9,7.24,3.33,,,6.66,3.33,,,3.33,4.05,2.32,4.78,16.93,6.51,3.76,9.41,3.18,2.03,3.76,2.75,5.36,33.29,3.47,5.79,10.56,2.75,,6.37,2.9,2.46,2.6,2.17,4.2,,25.338889,17.1,33.594444,0.0,,18.183333,64.90033
US_VA_51630,2021-06-07,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,3,0,2139,25,4,1071,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-1,9,,-46,-37,7,2.02,4.92,6.17,4.92,11.85,8.06,4.79,,3.15,4.16,5.8,3.15,2.52,2.02,6.05,3.53,4.66,3.15,5.29,3.4,9.32,4.66,2.02,2.77,4.92,3.78,2.14,3.02,3.91,3.78,2.14,8.06,19.28,6.55,2.27,8.32,3.28,3.78,5.17,3.15,6.68,35.54,2.27,4.79,8.82,,5.92,6.68,5.29,4.66,2.52,2.52,3.78,,26.388889,19.344444,32.622222,0.0762,,21.094444,72.908429
US_VA_51630,2021-06-08,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2140,25,5,1076,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-1,3,,-45,-39,8,2.26,4.77,7.03,3.64,12.81,8.54,5.28,3.27,3.89,7.16,2.51,3.64,,3.77,7.28,4.4,3.89,4.27,4.14,,8.79,4.14,1.88,2.13,6.15,2.01,,5.02,4.4,4.27,4.4,7.79,23.99,6.03,3.77,11.43,3.27,4.02,3.01,3.64,5.02,38.43,2.89,5.02,7.91,3.14,2.01,7.03,5.02,4.77,3.14,1.76,3.89,2.01,27.022222,22.005556,32.5,0.0,,21.216667,70.756381
US_VA_51630,2021-06-09,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2141,25,1,1077,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-1,5,,-54,-38,8,2.13,5.64,7.15,2.63,14.04,7.65,4.64,3.13,3.39,4.39,5.14,3.89,,3.76,5.39,4.89,4.01,4.64,4.14,,10.66,1.75,4.39,2.01,5.64,3.39,1.75,4.89,6.14,5.14,2.76,6.65,23.2,6.39,2.38,8.9,3.39,5.02,5.52,3.26,5.52,40.75,4.14,3.76,6.52,2.76,2.38,7.52,4.51,6.02,3.01,3.76,3.26,,26.061111,21.477778,31.638889,0.1016,,21.405556,75.723311
US_VA_51630,2021-06-10,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,3,0,2144,25,2,1079,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-5,1,,-56,-36,8,1.88,3.39,7.65,4.14,12.04,7.78,4.26,2.38,3.01,4.14,4.64,3.14,2.76,3.39,6.65,3.89,4.01,2.76,3.76,2.38,7.9,3.14,2.26,2.88,4.14,3.26,,4.14,3.89,4.52,2.76,9.66,21.95,6.77,2.38,9.28,,2.76,3.64,3.76,5.14,32.37,3.64,5.52,10.16,2.76,3.64,6.52,3.76,3.76,3.76,2.63,4.89,2.76,25.211111,21.583333,31.072222,2.068286,,21.527778,80.141875
US_VA_51630,2021-06-11,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2144,25,1,1080,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-10,-5,,-43,-37,12,2.91,4.3,7.46,4.3,11.88,6.83,5.06,2.27,2.91,5.06,3.03,3.92,2.91,1.9,8.72,4.17,5.44,2.02,2.78,3.54,9.1,2.4,2.02,2.02,4.04,,,4.68,4.8,4.42,3.54,8.22,21.11,8.34,3.16,8.47,2.91,3.41,4.68,3.16,6.07,33.88,2.4,3.67,8.22,2.27,3.16,6.83,4.55,3.79,2.78,2.02,2.53,2.53,21.916667,20.444444,26.744444,37.87775,,20.744444,93.117419
US_VA_51630,2021-06-12,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,2,0,2146,25,1,1081,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-12,4,,,-24,,,4.24,7.59,3.65,9.79,6.72,3.8,,,5.11,2.48,2.34,2.48,,6.57,4.67,3.36,3.5,3.94,,6.72,2.77,,,3.21,2.48,,3.07,5.26,5.84,,6.28,14.75,3.8,,6.57,2.04,4.82,4.38,2.63,3.94,31.55,2.19,3.8,6.43,2.34,3.65,5.11,3.65,2.92,,2.19,3.8,2.77,20.15,17.85,24.561111,15.27175,,17.888889,86.970245
US_VA_51630,2021-06-13,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2146,25,15,1096,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-10,7,,,-23,,2.36,3.25,9.01,4.87,13.73,10.78,5.76,,,3.54,2.66,2.07,3.84,2.51,7.09,4.13,3.1,2.07,3.84,3.1,5.91,3.69,2.07,3.1,3.99,2.51,,4.58,4.58,4.73,3.99,5.02,17.57,5.32,3.99,8.57,2.66,,4.73,,3.69,33.82,3.4,4.43,8.42,,2.07,5.91,3.99,3.99,,2.81,4.43,2.81,22.355556,17.666667,27.988889,0.705556,,18.622222,79.535494
US_VA_51630,2021-06-14,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,3,0,2149,25,5,1101,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,1,4,,-45,-39,7,3.68,2.92,7.61,5.07,16.61,8.75,3.8,2.15,3.8,4.69,5.2,2.41,2.03,3.04,7.35,3.55,4.94,2.79,3.3,3.04,8.62,3.8,2.54,3.8,2.66,3.3,2.28,5.45,4.56,4.31,3.68,8.62,22.19,5.96,3.93,9.76,,4.18,3.17,,5.83,36.26,,4.44,10.65,2.54,4.69,7.61,4.82,4.18,2.15,2.41,3.68,,24.311111,18.111111,31.294444,0.03175,,18.666667,71.018908
US_VA_51630,2021-06-15,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2150,25,3,1104,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,2,6,,-48,-39,7,2.77,4.78,5.78,4.65,15.47,9.56,6.41,1.89,4.28,5.28,2.77,4.4,1.89,2.77,7.17,,5.53,2.77,4.4,3.14,11.69,4.4,,2.52,5.16,3.52,,4.9,3.52,5.53,2.77,7.54,23.01,7.67,2.89,8.17,1.89,4.65,5.16,2.77,6.41,36.09,2.64,4.02,6.16,2.89,3.27,7.54,4.78,3.27,3.02,3.65,3.77,,23.283333,17.611111,29.4,1.5875,,15.838889,63.078529
US_VA_51630,2021-06-16,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,-1,0,2149,25,5,1109,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,4,15,,-46,-40,6,2.82,5.0,7.94,5.38,14.61,8.84,2.56,3.08,5.0,3.97,4.87,3.08,2.56,3.2,5.51,3.72,3.84,2.05,3.33,2.56,9.22,4.1,2.82,,4.74,2.56,,2.69,3.84,4.36,1.92,7.56,19.86,4.23,2.31,9.99,,3.84,3.72,,5.51,31.65,2.43,6.15,7.69,1.79,2.56,5.38,3.84,4.36,2.56,2.05,3.97,,21.8,16.761111,27.066667,0.310444,,10.344444,48.418636
US_VA_51630,2021-06-17,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2149,25,3,1112,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,2,8,,-53,-39,7,2.79,3.81,6.61,3.05,12.07,10.04,5.72,2.03,3.94,5.84,3.3,3.43,,2.16,9.27,4.19,5.34,3.56,5.59,2.41,6.86,4.45,1.91,2.03,6.61,2.03,,5.46,3.81,3.94,3.3,8.13,19.18,5.72,3.05,7.37,2.29,5.34,4.57,2.79,6.1,35.19,3.3,4.45,7.5,,3.81,5.34,4.96,4.07,2.92,2.41,2.92,2.16,19.572222,11.894444,26.572222,0.0762,,7.422222,45.538458
US_VA_51630,2021-06-18,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2149,25,6,1118,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-1,10,,-48,-45,7,,5.07,8.98,3.25,14.05,8.33,4.68,2.73,2.99,5.2,2.73,2.86,2.21,3.38,8.98,4.81,4.03,4.16,3.38,3.38,7.42,3.38,2.86,3.51,3.51,,2.08,4.55,5.07,4.16,2.08,9.37,21.08,7.16,3.9,9.63,3.51,2.73,1.95,,5.99,35.39,2.99,3.9,9.11,1.95,3.9,5.59,4.03,4.55,2.86,,2.47,2.21,19.95,10.427778,30.238889,0.0,,11.9,59.942926
US_VA_51630,2021-06-19,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2149,25,4,1122,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-17,12,,,-26,,2.75,4.12,6.11,4.88,12.97,4.88,4.12,,2.29,7.17,4.58,3.66,,,7.79,2.9,3.05,2.75,3.51,,7.02,4.27,,2.75,3.82,2.29,,3.66,3.82,4.12,3.21,4.43,15.26,5.65,,10.23,3.66,4.12,4.12,,4.43,29.61,,4.43,7.79,,,6.72,3.21,3.21,,2.6,3.05,,25.461111,21.222222,31.4,0.0,,17.488889,61.728447
US_VA_51630,2021-06-20,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,0,0,2149,25,4,1126,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-3,20,,,-33,,2.77,3.69,7.38,4.0,11.99,5.22,5.07,,2.31,3.69,,4.76,2.92,,6.92,2.31,2.61,4.0,4.61,,6.76,5.84,,2.15,4.76,2.31,,4.15,3.07,5.84,2.15,2.46,21.67,4.3,,9.37,2.92,5.07,5.07,,4.76,31.81,4.0,4.3,8.76,2.31,,5.84,2.31,2.92,,3.23,3.38,,25.666667,19.477778,32.433333,0.1524,,20.411111,72.970325
US_VA_51630,2021-06-21,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2150,25,3,1129,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,1,6,,-44,-42,8,3.28,6.05,7.31,4.54,10.96,5.79,2.9,2.14,3.02,6.05,4.66,3.02,2.65,3.28,4.79,4.41,6.42,4.03,4.41,1.89,9.83,4.91,,1.89,3.15,3.53,,3.53,4.41,3.65,2.27,7.43,19.78,5.79,4.54,10.71,3.15,5.17,3.53,2.14,4.91,38.05,,5.29,8.06,2.39,3.02,7.81,4.41,3.91,4.28,2.14,3.91,3.02,26.561111,20.583333,33.377778,0.0,,21.594444,74.463363
US_VA_51630,2021-06-22,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,-1,0,2149,25,2,1131,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-3,-1,,-53,-42,9,3.12,4.87,7.99,7.24,12.23,8.73,6.74,3.37,3.24,5.12,4.87,2.75,,2.5,5.62,3.62,4.49,4.62,4.99,,8.98,4.12,2.75,2.25,5.74,,,3.0,3.49,4.99,2.12,8.61,23.08,6.86,3.12,8.73,3.74,4.74,5.24,3.24,6.24,36.31,2.0,3.62,7.86,,3.12,4.37,5.49,4.24,3.62,,3.74,1.87,22.088889,18.283333,30.227778,5.68325,,18.227778,78.886084
US_VA_51630,2021-06-23,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,1,0,2150,25,1,1132,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,1,6,,-41,-38,6,2.78,4.43,6.2,3.16,15.06,9.24,5.57,1.77,5.69,6.58,4.05,1.9,2.53,3.54,6.83,2.91,3.92,3.29,2.78,1.77,9.36,5.19,2.53,3.16,3.16,1.9,,4.18,4.43,4.55,3.8,8.98,23.03,5.82,3.42,9.49,3.16,3.8,4.55,2.66,5.82,42.01,2.28,4.81,8.6,1.9,2.66,5.69,4.81,5.31,2.91,3.16,2.15,2.66,18.294444,12.083333,25.261111,1.397,,10.222222,59.398076
