location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47073,2020-09-17,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,2,1,731,15,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,4,-5,-22,5,4.12,8.09,3.81,10.31,9.52,6.19,3.97,5.39,4.76,4.44,,8.09,3.02,5.08,3.17,4.28,11.9,3.33,2.22,3.81,4.92,3.65,4.44,6.5,5.24,8.09,25.07,5.71,3.17,11.11,2.86,5.39,3.65,6.5,36.33,3.02,7.93,6.35,6.35,4.92,2.86,2.38,19.611111,17.144444,23.816667,1.415143,,17.895062,88.593586
US_TN_47073,2020-09-18,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,11,1,742,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,8,-4,-19,3,4.4,8.14,2.44,10.42,9.44,4.88,3.75,7.49,3.91,2.93,3.91,6.68,2.44,3.42,,2.28,8.47,3.58,2.77,3.58,4.72,4.23,3.91,4.56,,7.33,22.63,6.51,3.42,6.84,2.6,3.42,7.33,2.6,37.45,3.58,6.19,5.7,4.72,5.21,4.88,,18.544444,15.716667,21.222222,10.131778,,15.493827,82.707228
US_TN_47073,2020-09-19,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,5,0,747,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,21,3,-4,,8.31,10.61,3.01,16.27,7.07,6.72,,5.31,3.36,,4.42,9.55,4.95,3.01,4.78,3.36,9.55,5.84,2.65,3.54,5.48,3.54,3.01,4.25,3.71,6.19,23.34,5.84,2.65,9.2,,4.78,4.42,2.83,39.62,6.54,7.96,5.13,4.42,3.54,,5.48,15.011111,10.577778,21.177778,0.0,,11.364198,78.889905
US_TN_47073,2020-09-20,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,19,0,766,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,25,9,-7,,6.19,7.4,,14.45,5.33,5.33,,6.54,3.27,3.27,5.16,8.77,6.88,4.64,3.1,4.13,8.95,4.13,3.96,3.78,4.3,3.78,6.37,5.16,3.27,6.88,22.54,5.16,2.58,8.77,4.3,4.13,4.82,4.47,41.97,4.47,8.6,5.85,4.82,3.78,4.64,4.3,15.172222,9.477778,21.7,0.0,,7.790123,61.786266
US_TN_47073,2020-09-21,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,4,0,770,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,14,-6,-19,4,5.34,5.84,3.33,14.68,4.0,5.67,,6.84,2.83,5.17,3.0,11.34,5.34,7.34,,4.34,11.34,5.67,4.67,6.67,3.67,4.34,2.83,4.0,3.33,7.34,25.18,5.0,,7.17,5.67,3.0,4.17,3.33,41.69,4.34,9.17,6.17,5.34,5.84,4.34,4.17,13.144444,6.594444,21.616667,0.0,,5.796296,60.266309
US_TN_47073,2020-09-22,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,3,0,773,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,7,-3,-20,5,4.88,9.93,4.54,13.3,9.09,5.39,3.37,7.57,3.87,4.71,3.7,9.43,4.54,5.22,3.53,4.38,11.78,6.39,,5.39,5.05,5.39,2.69,6.23,3.87,8.25,25.41,6.39,2.86,10.27,5.39,4.88,6.9,7.41,41.91,5.39,8.08,6.56,6.56,6.39,,4.54,12.805556,5.616667,21.45,0.0,,7.987654,71.596373
US_TN_47073,2020-09-23,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,7,0,780,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,5,-7,-18,3,4.68,8.86,4.51,13.21,9.03,6.02,2.84,7.52,4.51,3.51,,10.2,4.18,3.68,,4.18,10.7,4.01,2.34,5.35,2.84,7.69,4.01,4.01,4.35,8.19,27.91,9.03,,6.35,5.01,4.01,6.02,3.34,38.28,5.18,8.36,6.69,5.18,5.68,,3.01,14.516667,10.561111,20.344444,0.0,,11.41358,81.001738
US_TN_47073,2020-09-24,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,3,0,783,16,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,3,-5,-19,6,4.19,5.81,2.58,10.81,8.07,6.61,4.84,7.26,3.06,5.97,2.9,10.16,4.36,5.81,4.36,5.16,11.78,3.87,,6.61,5.16,2.58,3.23,4.52,,7.74,25.0,5.81,3.23,9.03,,3.55,4.68,4.52,44.2,4.84,8.07,8.07,4.19,5.49,3.87,3.71,15.244444,13.316667,17.677778,0.762,,13.796296,90.671189
US_TN_47073,2020-09-25,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,13,2,796,18,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,-4,-11,-18,7,4.79,7.98,3.67,11.96,8.93,6.06,3.19,6.22,3.19,3.35,4.79,7.82,4.63,5.26,,4.79,12.12,5.26,4.47,4.95,4.95,4.63,2.55,4.47,3.99,9.41,26.96,6.7,3.19,10.21,,4.31,4.47,4.95,37.17,4.63,8.93,8.45,5.42,5.58,4.15,,16.161111,14.461111,19.35,12.192,,15.487654,95.030427
US_TN_47073,2020-09-26,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,16,0,812,18,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,10,10,4,0,5.75,7.27,2.7,12.17,6.42,5.41,3.55,6.76,,4.22,,7.77,2.87,3.55,,6.25,9.13,3.55,3.38,3.21,2.7,4.22,3.89,3.89,3.21,8.96,24.0,6.08,4.06,10.65,3.04,3.72,2.7,4.56,38.87,3.89,6.93,4.56,3.89,5.41,2.54,,18.111111,14.85,23.388889,9.525,,15.919753,86.743718
US_TN_47073,2020-09-27,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,10,0,822,18,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,6,2,-9,1,4.53,7.88,3.69,12.24,10.73,5.54,,6.88,4.86,2.52,3.69,10.73,5.03,6.88,4.03,5.87,8.89,4.7,,4.7,5.54,3.02,3.35,5.03,3.52,5.37,23.82,5.03,4.03,12.41,5.03,4.53,5.03,2.85,38.41,5.2,7.04,6.88,3.69,5.7,3.19,6.71,18.272222,14.483333,24.833333,0.0,,16.074074,86.685558
US_TN_47073,2020-09-28,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,1,0,823,18,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,8,-3,-14,5,4.88,5.2,,9.75,9.1,6.34,3.74,5.2,5.04,6.5,3.58,10.4,4.55,3.41,2.92,4.88,9.75,3.58,,6.17,4.88,4.88,5.36,4.88,,8.45,27.14,6.5,2.27,10.24,3.25,6.66,6.82,6.34,47.28,5.85,8.29,7.15,4.55,5.04,3.9,2.44,20.094444,16.294444,26.327778,1.161143,,16.993827,81.638595
US_TN_47073,2020-09-29,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,4,2,827,20,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,-3,-9,-15,5,4.92,6.61,4.15,14.6,8.6,5.53,3.69,6.3,2.77,5.22,3.23,8.6,4.61,5.38,3.53,5.07,9.53,4.92,3.84,5.38,3.53,3.07,3.53,3.84,3.84,7.84,25.5,6.15,2.31,6.3,3.53,6.3,4.15,5.53,35.65,2.31,6.15,6.3,6.45,4.76,3.53,4.3,14.111111,11.033333,20.372222,4.826,,12.574074,91.228391
US_TN_47073,2020-09-30,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,16,0,843,20,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,11,-1,-17,2,4.27,5.95,3.66,12.21,8.24,3.81,2.59,5.04,4.42,5.64,3.81,8.85,3.66,5.95,4.88,2.59,10.99,5.19,2.9,7.78,8.7,3.36,6.41,4.73,3.05,5.95,25.18,6.1,3.81,8.85,4.27,3.2,4.42,6.1,35.86,5.95,9.31,7.02,3.05,3.51,4.42,2.9,12.388889,6.744444,20.222222,7.704667,,8.87037,78.549478
US_TN_47073,2020-10-01,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,7,2,850,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,14,6,-18,2,8.05,6.84,3.65,8.96,6.38,6.38,4.25,7.45,4.71,5.32,3.65,8.21,4.71,4.25,4.56,5.62,11.7,4.41,3.19,4.71,3.8,4.56,2.58,5.93,2.89,6.38,21.73,6.08,4.56,8.05,3.19,4.25,4.71,5.32,38.14,3.95,5.62,3.8,5.32,4.86,3.34,2.89,14.305556,8.944444,20.738889,0.0254,,9.0,69.466413
US_TN_47073,2020-10-02,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,10,0,860,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,11,-2,-17,2,5.23,7.19,4.58,7.35,6.54,8.66,3.1,5.07,3.59,3.27,,13.4,3.76,6.54,,4.41,11.76,4.9,2.94,5.55,5.23,8.33,4.41,4.41,3.1,8.33,26.96,5.72,,9.97,,4.08,6.7,8.82,39.21,3.92,5.23,7.19,4.9,5.23,2.61,4.25,10.577778,4.55,16.827778,0.0,,5.444444,70.965652
US_TN_47073,2020-10-03,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,1,0,861,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,22,10,-8,-2,4.31,6.38,2.76,10.0,7.76,5.69,,4.83,5.86,3.1,2.42,11.04,3.79,3.79,2.76,3.28,10.69,4.83,2.93,6.04,5.17,5.52,4.83,2.59,5.69,6.38,18.63,5.52,,8.8,,3.62,5.52,5.86,40.53,5.0,7.07,6.38,5.35,5.17,,,9.988889,3.777778,19.061111,0.0,,5.308642,72.089382
US_TN_47073,2020-10-04,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,9,0,870,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,18,5,-12,-1,5.29,9.26,2.81,12.4,6.45,4.63,3.47,7.11,4.63,3.31,2.31,12.4,4.3,7.77,3.31,3.8,9.59,3.47,,5.79,4.13,4.46,3.31,3.8,3.8,6.94,22.97,5.45,2.64,9.09,3.31,2.31,3.97,4.46,40.16,4.13,8.59,7.93,8.43,5.29,2.31,2.48,11.827778,6.083333,19.911111,0.0,,7.888889,75.548391
US_TN_47073,2020-10-05,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,23,0,893,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,11,-5,-17,3,6.39,7.28,5.05,11.74,6.83,5.35,3.12,5.79,4.16,4.01,2.67,15.15,3.27,5.79,4.46,4.75,9.95,2.38,,3.27,6.68,4.31,4.9,6.09,2.23,5.79,29.56,6.83,2.38,7.72,,4.01,4.61,5.35,39.07,4.75,7.58,6.09,5.94,5.94,3.42,3.42,13.205556,6.85,19.816667,0.0,,8.691358,73.069996
US_TN_47073,2020-10-06,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,5,0,898,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,4,-2,-16,2,5.26,9.17,5.26,11.57,8.57,5.56,2.1,7.51,4.51,3.61,,11.72,4.96,6.16,3.91,4.51,9.47,4.96,2.56,5.86,5.26,5.11,5.11,4.21,3.76,8.72,26.15,8.12,2.25,9.92,3.31,4.66,3.01,3.91,41.33,3.91,8.27,7.67,3.91,3.61,3.31,,12.916667,6.422222,22.888889,0.0,,9.17284,77.967978
US_TN_47073,2020-10-07,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,18,0,916,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,3,-2,-17,2,4.31,6.98,3.42,11.29,9.21,3.27,3.71,6.09,4.61,3.42,2.97,12.63,4.01,6.24,3.86,5.79,12.33,3.86,3.27,5.05,5.35,3.56,3.42,4.75,,6.98,25.25,5.79,3.71,5.5,2.23,4.61,4.16,6.68,37.88,4.61,7.58,4.01,6.09,4.75,,3.42,15.744444,9.85,24.65,0.0,,11.685185,75.936711
US_TN_47073,2020-10-08,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,6,0,922,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,7,2,-18,3,4.21,7.98,3.31,12.19,7.98,6.77,3.16,3.91,3.61,3.76,2.26,7.53,5.12,6.32,2.71,4.21,9.48,5.87,3.91,5.12,4.67,4.06,2.86,6.02,3.16,7.83,24.83,6.47,2.71,7.07,3.91,4.67,5.27,3.91,39.88,2.41,7.98,6.17,3.91,5.27,3.76,3.76,16.861111,10.438889,26.405556,0.0,,12.765432,75.869318
US_TN_47073,2020-10-09,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,18,0,940,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,13,-6,-20,4,2.41,8.84,,11.41,7.39,5.95,2.89,4.98,,4.02,,8.04,2.25,5.46,3.05,3.38,11.57,3.38,,5.62,4.02,2.73,2.73,2.73,3.38,9.16,22.98,6.11,3.54,5.3,4.5,4.66,3.38,5.62,36.0,,5.14,7.39,6.43,5.14,3.05,2.57,16.727778,12.144444,22.244444,0.0,,13.537037,81.293501
US_TN_47073,2020-10-10,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,15,0,955,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,3,0,-6,2,6.98,8.77,4.54,11.85,7.47,6.82,,4.87,3.57,5.03,2.76,11.36,2.6,5.84,4.54,2.44,11.69,5.84,,6.17,2.76,4.87,3.08,4.38,2.76,9.09,21.43,5.52,2.92,7.63,,3.25,2.76,4.38,38.8,3.73,5.68,4.71,7.95,5.52,,2.92,17.044444,15.394444,19.111111,1.596571,,16.135802,93.596552
US_TN_47073,2020-10-11,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,9,0,964,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,7,0,-14,3,6.46,8.62,4.64,10.27,6.13,6.79,2.32,7.29,5.14,9.94,2.82,9.61,3.98,6.46,4.47,5.14,9.11,5.14,4.8,4.14,4.14,5.47,5.47,6.3,2.82,9.78,20.38,3.31,4.14,7.46,3.98,4.31,4.97,5.8,40.92,5.47,9.61,3.98,6.63,4.97,2.98,,18.761111,16.85,22.244444,17.78,,17.524691,91.8274
US_TN_47073,2020-10-12,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,22,0,986,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,-1,-8,-28,7,4.82,6.32,4.82,13.46,9.14,5.65,4.16,5.98,3.66,7.15,3.49,9.97,3.82,5.32,5.32,4.99,15.29,4.82,2.49,8.81,3.82,4.82,2.99,5.15,2.99,9.47,22.11,8.14,3.16,9.31,3.49,4.99,3.82,6.82,42.38,3.99,8.14,6.15,8.14,4.16,,2.99,19.4,17.127778,24.238889,3.5306,,17.654321,89.075587
US_TN_47073,2020-10-13,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,9,0,995,22,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,-5,-7,-26,5,4.99,9.29,2.92,14.27,7.74,6.53,3.96,6.36,4.13,5.5,2.58,7.91,3.44,5.5,3.1,4.3,11.69,5.33,3.96,3.61,5.16,5.67,3.96,4.3,3.44,8.94,30.09,5.16,3.78,9.97,2.41,5.33,4.99,4.13,42.99,5.67,8.77,3.27,5.85,7.22,2.75,5.16,16.788889,11.911111,20.844444,1.487714,,12.030864,73.593699
US_TN_47073,2020-10-14,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,21,1,1016,23,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,1,-4,-26,3,3.98,7.28,3.46,11.26,5.54,5.72,2.94,5.72,,4.16,3.29,12.99,2.94,6.41,3.64,3.46,9.53,4.68,,4.85,3.98,4.5,2.94,5.37,4.33,10.22,25.98,5.54,4.33,7.45,2.77,6.75,7.1,5.2,40.36,4.85,9.53,6.41,5.54,4.16,,5.54,12.438889,5.133333,24.0,0.028222,,6.598765,67.766104
US_TN_47073,2020-10-15,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,23,0,1039,23,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,1,-2,-27,5,5.46,8.19,3.75,13.14,7.68,4.78,3.75,5.12,4.44,2.73,4.1,10.07,2.39,6.49,2.56,3.41,11.95,5.46,3.75,5.46,4.44,4.27,4.1,4.61,3.93,5.63,26.29,6.14,4.61,8.02,3.93,5.46,4.95,5.63,39.94,2.73,7.0,5.29,6.14,4.95,,3.93,15.777778,8.755556,24.516667,0.0,,10.401235,69.317778
US_TN_47073,2020-10-16,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,4,0,1043,23,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,-2,-9,-27,6,5.15,5.67,5.5,13.06,10.14,3.78,3.95,6.7,4.12,,3.09,9.45,4.12,6.36,,4.64,8.42,5.84,2.75,6.53,4.81,4.64,5.15,4.81,2.75,6.87,26.63,7.39,3.61,6.87,4.12,5.15,5.15,5.33,37.63,4.47,7.22,6.87,4.29,6.01,2.75,3.61,12.827778,8.233333,19.261111,0.725714,,7.067901,67.748336
US_TN_47073,2020-10-17,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,14,0,1057,23,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,12,2,-4,-1,4.09,7.85,3.75,8.53,5.97,5.29,2.9,6.14,4.43,,3.07,11.6,3.07,6.14,3.07,3.24,8.02,6.14,3.07,4.61,3.41,4.78,3.41,2.56,3.41,6.31,20.81,6.48,3.07,9.21,3.58,2.39,2.9,4.61,37.7,4.61,6.48,6.48,3.58,4.43,3.75,2.9,7.3,0.794444,15.883333,0.127,,0.265432,61.792357
US_TN_47073,2020-10-18,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,23,0,1080,23,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,9,2,-13,2,4.82,9.3,3.49,10.29,6.81,6.47,2.99,5.81,4.48,3.32,4.98,10.96,3.65,6.47,3.15,3.49,10.46,5.48,,5.31,3.49,4.98,4.65,8.3,4.98,6.31,23.08,5.48,3.15,7.97,3.49,4.65,5.98,5.15,41.67,5.31,7.64,8.8,5.64,4.48,2.32,4.82,9.555556,2.477778,19.183333,0.0,,3.333333,64.71273
US_TN_47073,2020-10-19,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,19,0,1099,23,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,4,-6,-16,5,3.99,6.8,5.03,9.76,5.77,7.24,4.43,5.91,2.66,3.99,2.51,10.35,2.51,3.4,,5.91,12.71,4.29,2.07,3.99,4.43,2.96,3.25,4.58,2.37,7.69,28.83,8.13,2.81,7.39,3.7,5.47,5.62,4.73,41.25,4.73,7.69,7.24,6.36,4.29,3.7,,14.722222,8.044444,23.0,0.0,,9.512346,69.690207
US_TN_47073,2020-10-20,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,6,1,1105,24,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,-2,-5,-17,4,5.96,7.44,4.17,11.91,8.04,7.44,3.87,6.25,3.72,3.72,2.98,8.93,4.91,6.7,3.42,4.76,10.57,6.1,2.38,4.76,4.02,4.62,4.32,4.32,,5.66,24.27,7.0,5.36,8.04,2.38,6.25,4.91,4.62,41.68,4.76,7.44,6.55,6.55,5.66,2.08,3.57,15.411111,9.255556,23.988889,0.0,,11.876543,78.601554
US_TN_47073,2020-10-21,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,12,0,1117,24,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,5,-1,-16,3,4.48,6.42,4.92,10.45,10.3,7.16,2.69,5.37,5.22,2.24,2.39,6.42,3.73,3.13,3.28,5.97,11.19,3.58,3.13,5.52,3.58,3.13,4.48,4.63,2.09,10.0,27.16,5.67,3.73,8.06,,7.16,6.42,6.27,34.77,3.28,6.87,4.03,5.07,5.37,,4.18,16.372222,9.833333,25.622222,0.0,,12.376543,76.929753
US_TN_47073,2020-10-22,ChIJLwSnjGYAW4gRhZ6YFbz74nc,Q502400,geoId/47073,US,United States of America,TN,Tennessee,47073,Hawkins County,US,USA,2,25,0,1142,24,,,56620,27809,28811,5799,6791,6309,6017,7596,8452,7844,5367,2445,1847626,36.44,-82.95,1294,74.191667,7,-2,-15,3,4.66,7.22,4.51,12.63,7.07,7.67,4.21,5.57,,2.26,2.41,9.02,2.56,5.11,3.31,2.11,9.47,3.46,,6.47,4.21,3.61,4.36,5.87,2.11,10.23,22.56,7.67,3.16,4.66,2.86,3.46,5.26,4.06,40.76,,6.02,4.66,3.61,5.57,,,17.238889,11.272222,25.722222,0.0,,13.123457,76.704838
