location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51750,2020-06-04,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,6,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,,8.14,7.67,,,,12.46,,30.66,,23.216667,16.95,30.355556,1.30175,,17.7,71.446281
US_VA_51750,2020-06-05,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,6,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-40,,,10.65,,,,13.07,,22.76,8.23,21.8,16.9,29.444444,3.414889,,19.222222,85.636125
US_VA_51750,2020-06-06,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-12,9.74,14.9,9.17,,,,14.33,,26.37,9.17,23.194444,17.911111,29.177778,2.54,,18.927778,77.319154
US_VA_51750,2020-06-07,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,,,11.3,,,,9.52,12.49,28.55,13.68,23.194444,17.538889,29.294444,0.4572,,16.327778,65.450768
US_VA_51750,2020-06-08,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-37,10.55,8.63,,,7.2,9.59,13.91,11.51,32.62,14.39,21.188889,13.083333,29.016667,0.0,,14.877778,67.476951
US_VA_51750,2020-06-09,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,7.46,9.32,6.99,,10.72,,15.38,10.26,24.24,8.86,24.311111,15.261111,30.055556,3.937,,20.705556,80.46629
US_VA_51750,2020-06-10,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-36,,15.44,,10.45,11.35,,18.17,11.35,29.07,10.45,24.161111,19.888889,29.95,3.410857,,21.255556,83.982948
US_VA_51750,2020-06-11,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,8.91,12.2,8.44,7.51,,,15.95,,28.15,8.91,22.533333,19.366667,28.533333,9.002889,,18.494444,78.095271
US_VA_51750,2020-06-12,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,7,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-38,,,7.99,,,,13.99,9.49,37.46,14.48,20.044444,12.888889,26.516667,1.7272,,11.911111,59.816559
US_VA_51750,2020-06-13,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,8,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-10,,10.58,,,,,14.7,9.4,32.92,9.99,19.272222,11.994444,26.25,0.0,,11.333333,60.290224
US_VA_51750,2020-06-14,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,8,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,8.38,19.57,8.94,8.94,,,17.33,10.06,34.1,9.5,17.111111,11.294444,25.083333,3.556,,13.7,80.773598
US_VA_51750,2020-06-15,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,8,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-33,,,9.03,,8.08,,20.91,,30.89,7.13,14.166667,12.05,19.894444,14.619111,,12.411111,89.366668
US_VA_51750,2020-06-16,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,9,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,7.24,9.05,,,,,24.43,,28.05,7.69,13.194444,11.677778,16.661111,5.7404,,11.905556,92.004615
US_VA_51750,2020-06-17,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,9,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-38,,,8.35,,,,18.55,,31.53,7.88,14.45,12.127778,17.888889,24.045333,,13.883333,96.465206
US_VA_51750,2020-06-18,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,9,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,,9.87,,,9.4,9.4,18.32,,23.02,7.99,17.616667,13.905556,22.355556,19.3548,,16.177778,91.422154
US_VA_51750,2020-06-19,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,9,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-46,,,,8.12,11.17,,14.22,,27.42,,18.822222,15.461111,24.277778,10.4394,,17.083333,89.714348
US_VA_51750,2020-06-20,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,9,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-12,,10.22,,,8.52,,22.15,,35.79,,19.605556,15.311111,26.283333,7.648222,,17.388889,87.155868
US_VA_51750,2020-06-21,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,10,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,,16.13,11.95,8.96,,,20.91,,31.66,13.14,21.172222,15.061111,27.911111,4.543778,,18.05,82.492862
US_VA_51750,2020-06-22,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,10,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,7.85,13.25,14.23,,7.36,,24.54,,30.92,12.76,22.783333,16.138889,28.666667,1.1176,,18.638889,77.585
US_VA_51750,2020-06-23,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,10,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-36,8.85,13.04,8.38,9.31,,,13.97,10.24,28.87,14.44,21.788889,17.094444,28.277778,0.987778,,18.622222,82.384546
US_VA_51750,2020-06-24,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-40,11.1,,8.21,,,,15.93,,27.99,7.72,21.238889,16.327778,27.638889,3.429,,16.316667,73.788009
US_VA_51750,2020-06-25,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-38,9.3,10.28,,,,,27.9,8.81,26.92,9.79,21.05,15.672222,27.022222,0.169333,,16.083333,73.490532
US_VA_51750,2020-06-26,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-39,,11.18,7.62,,,,22.36,8.64,27.45,9.15,21.133333,13.933333,27.961111,0.8636,,14.483333,66.070976
US_VA_51750,2020-06-27,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-8,,,,,,,18.53,11.58,31.27,13.32,21.822222,14.361111,28.244444,0.366889,,17.044444,74.694419
US_VA_51750,2020-06-28,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,9.41,15.49,,,,,15.49,,22.13,,21.683333,17.533333,26.572222,4.035778,,19.666667,88.707658
US_VA_51750,2020-06-29,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,7.8,11.7,10.73,,,7.31,22.92,9.27,34.13,12.68,22.827778,18.172222,29.144444,3.048,,19.205556,80.431684
US_VA_51750,2020-06-30,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,11,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-36,,13.45,,8.64,8.16,,20.65,7.68,31.22,9.61,22.494444,18.466667,28.483333,3.612444,,19.794444,85.364884
US_VA_51750,2020-07-01,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,12,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-40,,11.14,7.89,7.42,,,19.49,9.74,27.38,,23.127778,18.027778,29.561111,4.4196,,18.555556,75.769674
US_VA_51750,2020-07-02,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,13,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-41,,9.0,,,,,15.5,10.0,28.49,9.5,23.316667,16.7,29.583333,0.0,,17.7,70.942562
US_VA_51750,2020-07-03,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,14,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-59,,11.84,8.46,,,,15.22,9.02,27.62,,23.838889,16.288889,30.677778,0.0,,17.466667,67.729802
US_VA_51750,2020-07-04,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,14,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-24,,,,,,,18.64,,35.35,13.5,24.7,16.716667,31.605556,0.0,,18.305556,67.860624
US_VA_51750,2020-07-05,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,14,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,,,,,,,24.15,16.1,35.3,15.48,24.483333,17.755556,31.738889,0.0,,19.727778,75.087162
US_VA_51750,2020-07-06,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,14,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-36,,15.3,,,8.39,,21.22,16.29,31.09,8.88,24.377778,18.277778,31.283333,0.084667,,19.388889,73.953935
US_VA_51750,2020-07-07,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,14,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-37,10.87,13.84,7.41,9.39,,7.41,18.78,11.37,30.64,13.34,23.566667,17.7,30.466667,3.447143,,18.872222,75.347762
US_VA_51750,2020-07-08,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,15,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,,13.36,,,,,30.05,14.79,21.46,10.97,23.727778,18.161111,30.105556,0.2794,,19.95,79.646944
US_VA_51750,2020-07-09,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,16,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-36,,16.56,11.54,,,,23.09,13.55,24.59,11.54,24.227778,18.627778,30.111111,0.0254,,19.516667,75.180027
US_VA_51750,2020-07-10,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,16,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-41,,,,,7.64,8.15,19.87,8.66,27.0,,24.738889,18.877778,31.4,5.037667,,20.061111,75.475916
US_VA_51750,2020-07-11,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,16,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-9,,12.69,10.96,,,,13.85,,30.0,12.69,23.611111,18.855556,31.005556,1.778,,18.005556,71.19891
US_VA_51750,2020-07-12,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,16,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,8.84,10.61,,10.61,,,28.28,10.61,35.94,12.37,22.216667,16.316667,28.316667,1.5494,,16.677778,71.200297
US_VA_51750,2020-07-13,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,17,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-38,7.87,11.8,7.87,11.31,,,21.64,11.8,31.48,7.38,22.661111,16.155556,28.944444,2.721429,,17.633333,73.422791
US_VA_51750,2020-07-14,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,18,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-31,8.02,14.03,,,,,16.03,9.52,30.05,12.52,22.961111,15.5,29.822222,0.127,,16.638889,67.769725
US_VA_51750,2020-07-15,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,18,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-32,,15.95,,7.25,8.7,,14.5,,25.13,10.63,23.9,15.922222,31.444444,0.0,,18.405556,71.584249
US_VA_51750,2020-07-16,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,19,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,,,,8.03,,,23.09,,27.1,,25.438889,17.655556,31.016667,1.905,,21.327778,78.269451
US_VA_51750,2020-07-17,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,20,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,,10.13,8.61,,,,14.19,12.16,27.36,,25.277778,20.688889,31.983333,2.6035,,21.722222,80.917174
US_VA_51750,2020-07-18,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,20,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-13,,12.79,,,,,18.27,,35.93,21.93,25.305556,19.894444,31.866667,1.23825,,21.161111,78.191729
US_VA_51750,2020-07-19,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,21,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,9.29,11.62,,,,,22.07,20.91,24.4,,25.969136,19.82716,33.216049,0.0,,20.962963,74.328841
US_VA_51750,2020-07-20,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,21,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-33,,10.8,,,,,21.6,9.77,28.8,,26.272222,20.422222,32.916667,1.439333,,20.922222,72.899851
US_VA_51750,2020-07-21,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,21,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-33,,7.95,,,,,17.88,9.44,38.74,10.43,25.661111,20.3,32.755556,0.47625,,21.233333,76.906798
US_VA_51750,2020-07-22,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,21,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-33,8.33,10.18,,,6.94,,18.05,6.94,24.53,8.79,24.922222,19.855556,32.205556,4.172857,,21.044444,79.306509
US_VA_51750,2020-07-23,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,21,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,7.79,15.09,12.66,,7.79,,24.83,9.74,33.11,7.79,22.538889,19.888889,30.527778,15.719778,,21.111111,91.759812
US_VA_51750,2020-07-24,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,22,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-35,11.96,8.84,8.32,,,,23.93,,26.01,,22.883333,19.683333,29.594444,6.096,,20.238889,85.36763
US_VA_51750,2020-07-25,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,22,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-6,10.2,8.5,,,,,14.73,11.33,24.36,9.63,23.938889,18.738889,30.522222,1.382889,,19.894444,78.352388
US_VA_51750,2020-07-26,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,23,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,,14.37,,,,,,,31.03,,24.266667,18.461111,31.438889,0.0,,19.994444,77.284254
US_VA_51750,2020-07-27,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,2,0,25,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-31,10.88,13.84,9.39,,,,15.82,7.91,36.09,9.39,24.2,18.816667,31.394444,3.628571,,20.783333,81.52377
US_VA_51750,2020-07-28,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,26,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-33,8.01,10.51,9.51,,7.5,,21.01,9.01,28.52,10.01,23.783333,19.461111,30.211111,8.3566,,21.388889,86.788333
US_VA_51750,2020-07-29,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,26,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,,,9.9,,7.43,,20.3,,31.19,,24.388889,19.7,30.622222,4.769556,,20.855556,80.846794
US_VA_51750,2020-07-30,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,-1,0,25,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-37,8.9,9.39,,,10.88,,13.84,,21.75,,23.822222,19.533333,30.35,4.769556,,21.483333,86.927459
US_VA_51750,2020-07-31,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,2,0,27,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-36,8.12,11.17,8.63,,,8.12,18.78,11.17,31.47,,23.961111,19.705556,29.777778,19.431,,21.805556,87.99771
US_VA_51750,2020-08-01,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,-1,0,26,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-5,,10.12,,,8.99,,15.17,10.68,26.41,,24.322222,20.088889,30.255556,4.713111,,21.377778,83.709705
US_VA_51750,2020-08-02,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,26,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,,,,8.88,,15.14,,22.45,,25.06,,24.25,19.666667,30.25,1.157111,,20.094444,77.757629
US_VA_51750,2020-08-03,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,0,0,26,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-32,9.13,6.52,,,6.52,,18.7,10.87,23.92,,20.877778,18.727778,27.988889,6.491111,,19.705556,93.113358
US_VA_51750,2020-08-04,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,7,0,33,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,8.73,10.48,6.99,6.55,,,21.84,6.55,18.78,8.3,21.866667,17.9,27.794444,5.7404,,18.822222,83.050181
US_VA_51750,2020-08-05,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,1,0,34,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-34,9.22,6.7,,,6.29,,22.21,9.64,36.87,8.38,21.672222,16.705556,28.211111,0.508,,18.627778,83.186028
US_VA_51750,2020-08-06,ChIJq2zJMQbyTYgR35NcaxC4M24,Q586070,geoId/51750,US,United States of America,VA,Virginia,51750,Radford,US,USA,2,2,0,36,0,,,17484,8314,9170,1197,3240,5825,1672,1587,1609,1335,642,377,3864647,37.127585,-80.569523,641,26,76.5,,,-31,6.86,,9.68,8.87,9.27,,20.16,,32.26,,22.055556,16.966667,28.266667,7.563556,,20.0,88.22875
