location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01047,2020-10-01,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,0,0,1799,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,1,10,-20,0,,5.71,6.66,4.95,4.76,3.05,5.71,3.81,3.62,7.62,,3.43,,2.67,8.19,15.04,3.43,5.71,,4.95,25.7,3.43,2.86,4.0,,17.966667,10.333333,27.027778,0.0,12.444444,66.107483
US_AL_01047,2020-10-02,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,3,0,1802,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-8,-8,-19,2,3.91,6.21,7.59,6.21,,3.22,5.29,,3.45,5.98,,4.14,,3.22,7.82,14.94,4.14,7.13,3.22,4.37,26.89,,5.98,,,16.253086,7.987654,24.222222,0.0,7.138889,51.711559
US_AL_01047,2020-10-03,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,0,1806,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-8,0,-12,,,5.92,8.74,,4.23,5.92,8.17,4.51,,7.61,5.92,5.07,,,8.46,18.04,3.95,6.48,,,27.62,,4.51,4.51,4.51,14.04321,6.080247,23.641975,0.0,7.625,61.105579
US_AL_01047,2020-10-04,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1808,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-12,-9,-27,,,7.51,7.77,6.47,5.44,4.92,8.54,4.14,,6.99,,4.4,,5.7,8.03,21.23,4.4,7.25,,,27.19,3.88,5.7,6.47,5.18,16.2,9.216667,24.066667,0.0,11.311111,66.45361
US_AL_01047,2020-10-05,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,0,0,1808,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-11,-6,-22,1,4.65,6.51,6.32,7.07,3.72,5.21,10.04,3.53,4.46,7.81,,4.46,,4.28,6.88,22.5,5.02,5.58,3.16,,28.64,2.79,4.09,3.53,5.21,17.261111,10.472222,26.127778,0.0,13.144444,73.872931
US_AL_01047,2020-10-06,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1809,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-6,-8,-21,0,3.93,6.62,8.4,5.9,3.75,,7.69,5.54,,8.4,,3.58,4.11,2.86,5.01,15.91,5.36,5.36,3.58,,27.0,2.5,4.47,3.04,4.83,18.761111,11.477778,27.344444,0.0,15.266667,75.50746
US_AL_01047,2020-10-07,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,6,0,1815,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-12,-6,-22,2,3.12,6.06,7.34,4.59,2.75,,3.3,3.12,,8.07,,4.04,2.57,,6.61,15.05,4.22,5.51,,3.85,23.49,,5.32,3.49,3.3,22.755556,15.883333,30.9,0.0,18.944444,74.910231
US_AL_01047,2020-10-08,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1817,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-10,-1,-20,1,4.78,6.65,6.44,6.44,4.16,2.91,10.18,3.74,2.91,6.03,3.53,4.99,,,6.23,19.95,3.95,,3.53,3.95,25.14,3.74,5.61,2.91,5.19,22.116667,16.416667,29.233333,0.0,18.644444,75.802922
US_AL_01047,2020-10-09,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,11,0,1828,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-20,-13,-21,6,3.4,8.38,6.8,4.08,3.17,,6.12,4.31,,12.01,,3.4,,3.63,9.74,16.09,3.4,5.89,3.4,3.4,28.33,,3.85,3.17,3.4,22.933333,20.088889,27.65,3.330222,20.8,83.314518
US_AL_01047,2020-10-10,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1829,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-31,-19,-11,,,4.92,8.61,6.4,3.94,4.18,,5.17,3.69,11.07,,3.69,,,12.8,16.49,3.69,8.86,,3.44,27.32,,7.14,,,23.633333,21.733333,27.727778,15.8115,22.233333,89.607455
US_AL_01047,2020-10-11,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1830,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-24,-13,-20,,4.04,5.23,6.9,6.42,3.33,3.81,5.47,3.33,4.76,7.38,,6.9,,,6.66,12.85,,7.61,,,25.46,,4.28,5.95,5.23,22.288889,20.672222,25.116667,29.11475,20.319444,85.968073
US_AL_01047,2020-10-12,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1832,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-18,-10,-24,5,5.17,5.17,7.49,6.25,4.46,3.03,4.28,,4.82,10.71,2.68,3.39,,3.03,6.96,16.06,4.1,6.96,,3.03,25.87,,4.1,4.64,3.39,23.616667,19.95,30.05,1.1176,20.263889,78.6938
US_AL_01047,2020-10-13,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,0,1836,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-16,-8,-20,3,6.44,5.73,9.13,5.91,4.29,3.22,7.16,3.04,2.5,9.48,,3.94,3.58,3.04,8.05,17.36,2.68,6.62,3.04,2.68,29.53,3.22,6.08,4.29,3.76,22.627778,18.477778,27.644444,0.0,18.177778,72.523999
US_AL_01047,2020-10-14,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1837,26,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-15,-5,-18,3,3.44,6.34,5.62,4.17,4.35,,7.07,4.53,3.44,7.25,,3.08,2.9,3.99,5.8,19.03,,7.07,3.62,5.44,26.28,3.26,4.17,3.62,,17.227778,8.644444,27.422222,0.0,12.055556,67.700685
US_AL_01047,2020-10-15,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,1,1841,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-14,-8,-20,3,5.55,2.96,6.48,5.92,3.33,,5.37,2.96,3.15,7.04,3.89,,,,6.85,17.4,3.33,6.85,,4.81,22.96,,4.44,4.26,3.15,18.955556,11.933333,27.344444,0.0,15.466667,76.141388
US_AL_01047,2020-10-16,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,0,0,1841,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-18,-12,-21,5,4.25,6.38,6.38,5.95,2.98,3.83,8.5,,2.98,7.44,,4.68,,3.61,7.87,20.2,3.61,6.17,2.98,,29.77,,4.25,4.04,3.83,17.194444,13.888889,23.177778,0.0,13.044444,74.523197
US_AL_01047,2020-10-17,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,0,1845,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-16,-5,-7,,4.07,3.82,7.13,5.85,3.82,4.58,9.16,,4.33,6.36,,4.33,,4.58,4.84,12.73,,5.6,3.82,,28.0,,3.56,5.34,5.09,12.972222,4.622222,22.061111,0.0,6.077778,59.947951
US_AL_01047,2020-10-18,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,0,0,1845,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-20,-10,-17,,5.7,8.91,9.91,6.19,,,6.69,4.71,,10.15,,,3.47,,4.46,15.11,4.46,5.94,,,28.23,,3.47,3.96,,16.533333,9.355556,26.833333,0.0,12.433333,72.998068
US_AL_01047,2020-10-19,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,7,0,1852,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-20,-12,-19,4,5.09,4.37,9.1,7.28,3.09,2.91,9.64,4.18,4.0,6.91,,5.09,,,6.37,18.73,4.91,6.37,,6.55,24.37,3.64,6.0,3.27,6.0,20.505556,14.5,28.361111,0.0,15.9,72.380544
US_AL_01047,2020-10-20,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,0,1856,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-20,-8,-22,4,,7.59,7.77,6.14,2.53,,4.88,,2.71,5.06,,7.04,2.89,,8.31,18.42,5.6,7.22,,5.6,22.58,2.53,5.06,4.33,4.52,20.627778,14.305556,28.594444,0.0,16.755556,75.644336
US_AL_01047,2020-10-21,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,0,1860,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-17,-10,-18,3,2.75,6.06,7.16,5.14,4.59,4.4,3.12,3.3,3.49,7.71,,,,3.3,6.24,15.41,4.22,7.89,3.12,2.57,27.34,5.32,5.5,2.94,,22.222222,16.716667,28.966667,0.0,18.4,76.945586
US_AL_01047,2020-10-22,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1862,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-16,7,-18,2,2.62,4.3,8.79,5.42,4.3,,4.67,,2.81,8.23,2.99,2.99,3.93,3.55,6.36,14.58,3.37,6.73,,4.67,21.69,5.05,4.11,4.3,5.24,22.316667,18.094444,28.45,0.0,19.288889,82.958237
US_AL_01047,2020-10-23,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1863,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-16,-12,-21,5,3.89,5.62,9.07,5.83,3.46,5.4,5.62,3.89,4.75,7.35,,4.75,,,7.99,17.28,3.67,7.13,,5.4,24.85,3.46,7.13,4.97,4.54,23.512346,19.598765,29.364198,0.0,19.625,75.056036
US_AL_01047,2020-10-24,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1865,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-24,-13,-11,,5.82,5.82,7.08,7.58,6.07,4.3,4.04,4.3,3.79,6.32,,,,,8.34,13.4,,5.56,,,28.06,3.54,4.8,6.83,3.79,20.994444,18.466667,25.8,6.0325,19.6,90.194926
US_AL_01047,2020-10-25,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1866,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-22,-13,-16,,3.47,6.68,6.68,5.2,3.47,,4.95,,,6.19,,,,,7.18,20.05,3.71,8.42,,3.96,30.2,3.96,3.71,3.96,3.47,19.155556,16.616667,23.594444,16.51,18.033333,88.305001
US_AL_01047,2020-10-26,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,6,0,1872,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-18,-11,-18,3,4.97,4.6,9.38,4.6,4.97,4.78,6.07,3.86,2.58,8.09,4.23,3.68,3.68,,8.46,19.87,4.6,8.28,,3.13,27.96,4.6,5.7,,4.6,20.755556,16.966667,27.294444,0.0,18.055556,79.908203
US_AL_01047,2020-10-27,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,9,0,1881,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-21,-11,-22,4,4.57,5.84,7.86,4.38,3.29,3.65,4.57,2.92,3.29,8.04,3.65,3.1,3.47,,9.68,21.01,2.74,7.49,3.29,6.21,30.32,3.1,4.93,4.02,4.57,21.516667,17.95,25.85,0.0,20.244444,88.716492
US_AL_01047,2020-10-28,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,0,0,1881,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-19,-7,-20,1,,2.7,4.67,4.13,3.78,,4.13,3.42,,7.19,3.42,3.42,2.88,3.06,10.97,18.52,3.42,5.93,4.13,6.47,21.39,2.52,4.32,4.5,4.85,23.772222,22.266667,26.294444,5.87375,22.877778,92.244287
US_AL_01047,2020-10-29,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,11,0,1892,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-74,-46,-76,-21,,,,,,,,,,,,,,,,14.68,,,,,20.55,,,,,22.605556,14.305556,25.2,50.945143,20.511111,84.601842
US_AL_01047,2020-10-30,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1894,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-50,-32,-53,-21,,,,,,,,,,,,,,,,15.88,,,,,25.58,,,,,12.160494,9.395062,18.259259,1.143,7.138889,68.553256
US_AL_01047,2020-10-31,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,12,0,1906,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-15,-21,-13,,,,,,,,,6.24,,,,,,,,14.14,,8.31,,,17.05,,,,,12.666667,5.938272,21.796296,2.257778,8.351852,71.486354
US_AL_01047,2020-11-01,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1907,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,2,,-23,,,,6.33,7.38,,,,,,,,,,,5.27,15.12,5.27,5.27,,,18.63,,,,,16.549383,10.666667,22.530864,0.0,10.722222,63.891823
US_AL_01047,2020-11-02,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,2,0,1909,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,4,-5,-33,-7,4.34,,7.52,7.52,,5.5,5.5,,5.5,5.5,,4.92,,,4.63,19.09,,8.68,,,31.24,6.36,4.92,4.34,4.63,11.055556,3.753086,18.919753,0.0,0.083333,44.953358
US_AL_01047,2020-11-03,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,15,0,1924,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,12,11,-29,-6,,3.84,7.42,,,,7.16,4.09,,4.86,3.58,,,3.58,6.14,13.55,4.09,6.65,,,21.22,,,,,10.188889,1.688889,20.302469,0.0,2.277778,60.14747
US_AL_01047,2020-11-04,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,20,0,1944,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-1,-2,-24,-1,3.26,5.35,8.61,8.61,3.96,,7.92,3.49,3.73,6.98,3.26,,3.73,,4.42,15.37,4.42,5.82,3.26,,26.31,,5.59,4.66,6.52,11.25,3.022222,22.455556,0.0,5.344444,64.254481
US_AL_01047,2020-11-05,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,8,0,1952,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-2,0,-19,-1,3.96,3.26,8.38,6.05,3.96,6.99,5.12,3.96,,6.05,,3.96,,3.26,7.68,18.86,4.66,5.59,,,24.68,,4.19,,6.05,13.122222,5.6,23.261111,0.0,8.986111,72.030797
US_AL_01047,2020-11-06,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,18,0,1970,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-16,-14,-18,4,3.57,4.76,7.85,7.13,5.47,3.81,4.99,,,6.42,,3.33,,,9.27,11.89,4.52,5.71,,3.33,29.49,,6.42,3.81,,17.577778,11.25,25.544444,0.0,13.8,72.941992
US_AL_01047,2020-11-07,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,11,0,1981,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-13,-7,0,,3.71,,7.15,5.3,,5.56,5.83,,4.77,5.83,,,,,7.15,12.19,3.71,9.01,,,26.49,,4.5,6.09,,18.083333,13.65,23.161111,0.084667,15.361111,81.574671
US_AL_01047,2020-11-08,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,5,0,1986,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-11,,-16,,4.63,5.66,7.21,6.18,3.6,3.6,7.21,5.66,4.38,8.24,4.38,4.38,4.38,,5.92,15.19,5.15,9.78,,3.86,33.99,,5.15,4.89,,20.266667,17.438889,24.205556,0.0,17.966667,84.69188
US_AL_01047,2020-11-09,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,1,0,1987,27,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-13,-15,-19,3,,5.23,8.52,7.94,4.65,6.39,7.94,3.48,,8.32,4.26,2.9,,4.26,7.74,16.45,4.84,8.32,3.48,4.07,26.33,2.71,3.68,8.13,3.87,21.222222,17.7,25.95,0.0,18.222222,79.714022
US_AL_01047,2020-11-10,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,21,1,2008,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-11,-4,-24,4,3.46,6.72,11.33,5.95,5.57,4.03,8.26,4.8,7.3,5.95,3.26,2.88,,,9.6,17.86,4.61,6.72,3.07,3.26,29.19,,6.14,5.18,3.84,21.666667,18.805556,24.766667,0.0,19.577778,84.403248
US_AL_01047,2020-11-11,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,12,0,2020,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-17,-8,-32,6,3.16,7.38,8.86,8.86,4.85,4.43,9.28,4.01,5.27,8.86,,5.48,,4.22,6.54,17.3,6.75,5.7,4.22,4.22,28.69,3.38,,3.16,5.48,23.322222,21.366667,27.155556,0.47625,21.583333,86.211895
US_AL_01047,2020-11-12,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,5,0,2025,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-12,-4,-19,2,5.39,7.12,7.51,6.16,3.46,3.27,10.2,5.78,4.04,7.51,2.69,,,,8.66,19.64,4.04,6.74,3.27,5.58,25.22,3.08,5.0,,3.08,19.227778,15.75,24.027778,2.003778,17.355556,85.990508
US_AL_01047,2020-11-13,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,18,0,2043,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-20,-13,-21,4,4.24,7.37,7.81,7.59,4.46,,10.04,,8.03,4.91,3.79,3.79,3.79,,7.14,14.73,5.8,5.13,,4.69,22.54,,4.69,,,15.977778,10.033333,24.344444,0.0,11.888889,70.148604
US_AL_01047,2020-11-14,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,12,0,2055,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-11,-4,-2,,4.83,,8.59,10.2,4.56,4.56,12.34,,5.37,6.71,,5.1,,4.29,8.05,16.9,5.37,7.78,,5.1,30.59,,,4.29,3.76,15.488889,8.755556,25.538889,0.0,9.388889,62.395839
US_AL_01047,2020-11-15,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,7,0,2062,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-14,,-19,,3.52,5.79,10.32,9.06,3.52,5.29,11.83,4.03,5.03,6.54,,6.04,,,5.54,17.62,4.28,8.56,4.03,3.77,30.71,,3.52,5.29,4.78,17.511111,11.194444,23.727778,0.0,12.25,69.341272
US_AL_01047,2020-11-16,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,4,0,2066,28,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-15,-5,-17,3,3.64,4.98,8.81,6.71,2.88,3.83,9.96,3.64,,7.09,3.64,2.88,3.45,3.26,8.81,16.29,6.13,5.75,,3.07,27.6,3.64,5.56,3.83,4.41,10.4,2.738889,19.322222,0.0,3.322222,60.901931
US_AL_01047,2020-11-17,ChIJ9xTUS0kIj4gR5H8RrvN7U5A,Q488847,geoId/01047,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2,21,2,2087,30,,,39238,18120,21118,5069,5481,4894,4415,4268,5490,5064,2993,1564,1848771,32.324722,-87.105278,2573,72.473333,-14,-3,-19,2,3.26,8.43,6.71,6.51,3.64,,9.77,3.83,4.98,6.71,,3.26,,,7.47,18.97,4.41,5.56,2.68,4.41,25.67,,4.02,2.87,4.6,9.544444,1.55,19.922222,0.0,0.833333,52.509695
