location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13183,2021-05-08,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,860,12,2,268,0,0,0,0,0,0,0,0,0,0,23,16,60,130,142,107,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,7.45,,16.38,40.71,17.981481,8.635802,26.555556,0.0,,5.339506,43.489746
US_GA_13183,2021-05-09,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,860,12,0,268,0,0,0,0,0,0,0,0,0,0,23,16,60,130,142,107,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,9.05,,21.26,27.59,21.17284,10.697531,29.364198,0.0,,12.469136,57.708557
US_GA_13183,2021-05-10,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,861,12,0,268,0,0,0,0,0,1,0,0,0,0,23,16,60,130,142,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,9.13,10.44,23.05,40.44,24.154321,16.481481,29.283951,0.0,,18.944444,72.77585
US_GA_13183,2021-05-11,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,861,12,0,268,0,0,1,0,1,0,0,0,0,0,23,16,61,130,143,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-12,,13.38,7.53,26.77,30.95,24.805556,19.833333,31.011111,0.3048,,19.261111,71.770274
US_GA_13183,2021-05-12,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,863,12,0,268,0,0,0,1,0,0,0,0,0,0,23,16,61,131,143,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,,8.57,,14.69,44.87,22.005556,16.427778,28.083333,6.821714,,19.716667,86.9245
US_GA_13183,2021-05-13,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,863,12,0,268,0,0,0,0,1,0,0,0,0,0,23,16,61,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,3,,10.42,31.26,40.38,14.822222,10.833333,23.105556,5.588,,10.588889,76.056184
US_GA_13183,2021-05-14,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,863,12,7,275,0,0,0,0,0,0,0,0,0,0,23,16,61,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,9.93,15.11,18.13,30.65,17.7,10.727778,24.6,0.0762,,9.805556,60.070828
US_GA_13183,2021-05-15,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,864,12,4,279,0,0,1,0,0,0,0,0,0,0,23,16,62,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,8.35,13.75,18.66,34.37,18.005556,9.683333,26.005556,0.0508,,9.083333,56.077164
US_GA_13183,2021-05-16,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,864,12,0,279,0,0,0,0,0,0,0,0,0,0,23,16,62,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-12,,11.0,9.63,21.55,37.59,19.333333,10.255556,27.211111,0.0254,,10.133333,55.461806
US_GA_13183,2021-05-17,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,865,12,0,279,0,1,0,0,0,0,0,0,0,0,23,17,62,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,7.86,7.03,24.41,34.34,20.083333,11.1,27.733333,0.0,,12.733333,62.938415
US_GA_13183,2021-05-18,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,865,12,11,290,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,20.54,10.68,27.94,51.36,22.55,14.355556,28.205556,0.0,,17.044444,71.272714
US_GA_13183,2021-05-19,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,865,12,1,291,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,78,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,4,10.93,7.99,26.49,37.85,22.416667,17.522222,28.366667,0.435429,,17.211111,72.504238
US_GA_13183,2021-05-20,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,866,12,1,292,0,0,0,0,0,0,1,0,0,0,23,17,62,131,144,108,79,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,4,11.89,,18.68,36.09,22.533333,17.311111,27.972222,0.2032,,15.561111,64.787818
US_GA_13183,2021-05-21,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,866,12,0,292,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,79,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,12.55,,26.35,33.05,22.716667,16.805556,29.377778,0.0,,16.066667,66.381052
US_GA_13183,2021-05-22,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,866,12,23,315,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,79,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-10,,15.86,10.26,23.79,43.86,23.338889,17.272222,29.45,0.0,,17.122222,68.223189
US_GA_13183,2021-05-23,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,866,12,9,324,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,79,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,17.45,8.72,21.81,31.41,23.527778,16.261111,31.4,0.0,,16.177778,63.661403
US_GA_13183,2021-05-24,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,867,12,0,324,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,79,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-12,,16.03,10.4,27.3,35.1,25.261111,17.094444,33.911111,0.0,,16.588889,59.080796
US_GA_13183,2021-05-25,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,867,12,0,324,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,79,61,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,15.21,9.12,21.29,36.93,25.861111,18.361111,33.766667,0.0,,17.127778,59.206909
US_GA_13183,2021-05-26,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,1,868,13,9,333,0,0,0,0,0,0,0,1,0,0,23,17,62,131,144,108,79,62,39,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,10,9,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,3,12.11,8.35,23.39,35.92,26.055556,18.894444,33.35,0.0,,18.038889,61.801332
US_GA_13183,2021-05-27,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,868,13,2,335,0,0,0,0,0,0,0,0,0,0,23,17,62,131,144,108,79,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,3,17.93,9.86,24.21,39.0,27.05,20.294444,34.038889,0.0,,18.455556,59.794975
US_GA_13183,2021-05-28,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,3,0,871,13,0,335,0,0,0,1,1,0,1,0,0,0,23,17,62,132,145,108,80,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-20,,12.88,10.12,16.56,31.27,27.055556,20.238889,34.133333,0.0,,17.75,57.217892
US_GA_13183,2021-05-29,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,5,0,876,13,0,335,0,0,0,0,2,0,1,0,0,0,23,17,62,132,147,108,81,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,,12.75,12.24,15.81,33.66,25.783333,20.972222,32.716667,0.036286,,18.55,64.889027
US_GA_13183,2021-05-30,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,877,13,0,335,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-26,,13.73,10.42,22.25,35.51,22.7,15.616667,30.116667,0.7112,,13.516667,56.749969
US_GA_13183,2021-05-31,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,877,13,0,335,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-62,,12.35,,16.01,43.45,21.977778,15.394444,28.183333,0.0,,14.055556,61.00674
US_GA_13183,2021-06-01,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,877,13,46,381,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,8.66,9.11,24.61,41.92,21.466667,14.011111,28.472222,0.0,,15.466667,69.137346
US_GA_13183,2021-06-02,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,877,13,0,381,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-21,,13.39,8.31,23.08,36.01,24.4,17.1,29.738889,2.57175,,20.494444,79.023369
US_GA_13183,2021-06-03,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,877,13,0,381,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,62,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,4,16.09,11.03,22.98,42.74,25.416667,21.183333,30.0,6.7945,,22.233333,82.835705
US_GA_13183,2021-06-04,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,878,13,26,407,0,0,0,0,0,0,0,1,0,0,23,17,62,132,147,108,81,63,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,14.24,12.34,23.26,29.9,25.777778,21.916667,31.944444,6.640286,,22.038889,80.12011
US_GA_13183,2021-06-05,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,878,13,0,407,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,63,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,10.99,8.6,21.02,37.75,26.466667,22.288889,32.366667,4.281714,,22.494444,79.071152
US_GA_13183,2021-06-06,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,1,0,879,13,15,422,0,0,0,0,0,0,0,1,0,0,23,17,62,132,147,108,81,64,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-19,,8.55,10.81,21.61,39.62,26.611111,23.505556,31.95,0.616857,,23.477778,83.126548
US_GA_13183,2021-06-07,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,879,13,0,422,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,64,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,17.33,11.4,24.63,41.97,26.305556,24.05,31.177778,0.677333,,23.894444,86.771243
US_GA_13183,2021-06-08,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,879,13,5,427,0,0,0,0,0,0,0,1,0,0,23,17,62,132,147,108,81,65,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,11.04,,20.71,36.36,26.672222,23.605556,32.061111,7.281333,,23.061111,80.749888
US_GA_13183,2021-06-09,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,2,0,881,13,0,427,0,0,0,0,0,0,0,1,1,0,23,17,62,132,147,108,81,66,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-20,4,10.93,7.61,22.34,35.66,26.394444,22.888889,32.666667,0.973667,,22.627778,79.981616
US_GA_13183,2021-06-10,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,0,0,881,13,0,427,0,0,0,0,0,0,0,0,0,0,23,17,62,132,147,108,81,66,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-20,3,17.0,,22.82,45.65,27.338889,22.55,33.955556,4.54025,,22.216667,73.898657
US_GA_13183,2021-06-11,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,-1,0,880,13,0,427,0,0,0,-1,0,0,0,0,0,0,23,17,62,131,147,108,81,66,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,11,14,7,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-26,,18.55,7.81,25.38,49.3,27.855556,22.927778,33.805556,1.306286,,21.866667,70.310121
