location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48277,2022-05-03,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12491,256,3,19926,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,25,-13,-8,3,2.71,4.98,2.56,14.48,7.39,6.79,5.58,7.84,4.98,3.17,9.2,3.62,4.67,,3.92,10.1,3.17,4.83,3.62,4.67,3.32,2.11,2.87,10.56,21.72,8.29,4.98,7.84,4.37,4.22,2.71,10.26,36.34,3.02,7.69,6.64,5.58,4.07,3.02,2.87,18.361111,13.227778,27.427778,25.103667,15.727778,84.676678
US_TX_48277,2022-05-04,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12491,256,3,19929,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,29,9,-9,2,4.22,7.99,3.62,13.72,7.39,6.18,4.98,5.28,6.33,3.47,6.49,3.17,3.47,3.47,2.87,11.76,4.52,5.43,4.22,4.07,2.87,3.92,,9.8,22.32,5.43,5.28,10.1,2.56,4.83,5.73,5.73,34.84,4.52,9.5,4.98,7.99,4.67,4.67,2.87,19.927778,15.25,28.961111,9.42975,17.422222,85.585913
US_TX_48277,2022-05-05,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12491,256,0,19929,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,21,-14,-8,3,5.5,6.26,2.9,13.6,7.79,4.74,3.97,6.26,,3.82,7.79,3.36,6.26,3.21,5.35,12.07,4.43,5.5,2.44,4.74,3.21,4.28,2.29,11.92,22.0,7.03,3.97,8.71,,6.57,3.67,7.64,38.5,5.19,7.79,4.89,5.65,5.5,4.12,3.51,22.688889,19.088889,26.872222,0.677333,19.955556,84.749165
US_TX_48277,2022-05-06,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12491,256,9,19938,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,25,1,-8,1,5.12,5.44,3.52,13.75,6.88,4.96,4.16,4.64,4.0,2.4,7.51,,3.2,,3.04,6.88,6.08,3.84,3.2,5.76,3.84,3.84,2.88,11.67,23.34,4.16,,10.55,2.24,5.6,3.84,5.44,38.54,4.16,9.91,5.12,4.64,,3.04,,18.466667,11.938889,26.316667,9.3218,12.894444,70.201818
US_TX_48277,2022-05-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12491,256,0,19938,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,27,,-5,-2,5.68,6.56,5.68,14.64,6.12,6.78,,3.28,4.59,,6.78,4.59,6.34,3.28,6.99,9.62,5.68,6.34,3.06,5.9,4.59,5.25,3.28,9.62,23.39,4.81,,11.8,,4.15,4.59,5.03,39.34,3.06,11.15,5.03,5.68,3.5,3.5,4.37,21.088889,15.122222,28.477778,0.0508,16.5,75.189024
US_TX_48277,2022-05-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12491,256,2,19940,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,9,32,,7,-2,7.41,7.85,,16.35,7.85,4.14,,4.79,5.23,5.23,11.12,3.71,4.58,5.01,3.05,9.15,5.01,7.41,4.14,3.49,6.76,3.49,3.49,8.06,20.71,3.71,,8.94,,3.71,3.92,5.67,39.67,6.76,10.68,9.81,4.58,5.01,4.58,,25.7,21.7,32.138889,0.0508,20.555556,73.338557
US_TX_48277,2022-05-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,9,0,12500,256,0,19940,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,20,7,-11,1,6.76,4.81,3.31,15.47,7.96,5.56,4.06,4.66,4.81,2.7,7.21,3.6,4.96,3.15,3.15,12.92,4.36,5.71,3.15,4.81,4.21,5.41,3.91,11.87,25.24,3.91,3.15,10.66,,5.26,5.41,9.16,34.7,5.11,7.96,4.81,5.71,5.71,3.6,3.6,26.933333,23.316667,31.661111,0.028222,21.877778,74.063394
US_TX_48277,2022-05-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12500,256,5,19945,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,17,5,-10,3,6.34,5.69,4.39,16.92,7.81,5.86,3.42,5.37,4.72,5.21,9.93,4.72,3.9,2.77,4.88,11.71,4.39,4.39,3.09,6.34,6.02,5.21,3.74,12.37,23.43,5.86,3.09,14.48,,4.56,5.86,7.81,42.95,5.04,11.71,7.65,5.69,5.69,5.04,,27.022222,23.322222,31.572222,0.0,22.027778,74.275398
US_TX_48277,2022-05-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12500,256,2,19947,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,3,32,-5,-8,1,6.84,7.5,4.24,17.11,7.01,4.73,4.56,5.38,2.93,3.91,7.33,3.1,4.56,,4.56,8.8,3.91,6.52,3.75,4.73,5.54,6.19,3.75,14.18,27.05,8.47,2.93,11.08,3.1,3.1,4.56,8.47,40.91,5.38,7.99,6.84,6.03,5.38,4.24,3.91,25.833333,20.6,30.788889,0.0254,20.75,73.702816
US_TX_48277,2022-05-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12500,256,7,19954,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,28,-13,-12,1,4.59,6.02,4.28,14.88,6.49,5.22,3.96,3.96,6.65,2.85,7.28,2.69,3.48,3.33,4.28,11.72,5.22,5.38,4.43,5.38,5.54,4.91,2.85,13.14,25.18,7.12,3.01,8.39,3.48,5.38,3.8,5.86,34.36,4.75,10.29,7.92,4.91,6.33,3.17,2.38,25.894444,20.727778,31.522222,0.0,19.805556,69.310596
US_TX_48277,2022-05-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,12500,256,8,19962,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,19,-5,-12,2,5.14,5.3,2.98,17.4,5.97,6.13,,3.81,5.8,2.98,7.29,,4.64,3.81,3.48,13.09,3.98,5.47,2.98,5.64,3.98,3.81,4.97,14.09,23.04,6.8,,12.76,,4.31,4.81,4.64,36.3,3.15,10.28,7.46,8.12,4.31,4.14,,25.0,18.544444,30.672222,0.0,18.138889,65.990971
US_TX_48277,2022-05-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,4,19966,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,16,,-6,0,,9.32,3.33,17.3,9.1,4.44,,,3.11,3.77,12.2,4.44,7.32,4.44,3.99,9.32,5.77,5.1,4.66,4.44,3.11,3.33,3.11,10.87,21.96,5.77,4.66,11.76,,3.55,,6.66,37.05,4.21,13.31,7.76,7.32,5.55,3.77,,26.2,19.805556,32.505556,0.0,19.588889,67.376916
US_TX_48277,2022-05-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,1,19967,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,23,,9,-1,6.59,8.09,,19.79,8.72,6.17,5.53,5.74,5.53,2.98,6.81,4.04,6.17,,3.83,10.64,3.19,3.4,2.98,4.68,4.89,5.11,,10.64,21.91,5.74,,15.53,,,4.25,5.11,36.17,,11.49,5.96,6.38,4.04,5.53,3.62,26.45,20.561111,32.716667,0.0,20.594444,70.553139
US_TX_48277,2022-05-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,3,19970,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,16,0,-16,2,6.81,7.14,3.99,17.61,7.64,4.82,4.65,6.81,3.99,5.48,8.47,3.66,5.48,4.32,5.15,8.47,3.49,5.15,3.82,3.99,,3.49,,8.97,27.09,6.81,3.16,10.3,3.32,2.66,3.99,5.82,37.55,3.49,10.8,7.64,4.32,7.31,3.82,4.15,24.394444,18.288889,30.611111,9.0424,18.522222,69.874728
US_TX_48277,2022-05-17,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,-2,19968,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,15,-3,-10,2,5.4,6.2,4.45,17.79,7.47,6.83,4.92,6.2,2.54,3.65,7.63,3.02,4.29,,3.5,10.01,5.72,5.4,3.81,4.13,3.5,4.29,3.97,11.44,22.56,5.08,4.13,10.48,4.13,4.29,6.51,6.04,38.6,4.45,11.12,6.2,5.72,5.88,3.18,2.7,25.438889,20.661111,31.6,1.0668,20.277778,73.325703
US_TX_48277,2022-05-18,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,4,19972,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,31,1,-9,2,5.51,6.93,2.68,16.69,7.71,6.93,3.94,6.61,4.72,3.31,8.82,5.98,5.2,4.25,4.72,12.75,4.57,6.3,2.36,5.67,2.99,5.51,5.04,13.7,25.5,8.19,3.62,10.08,3.31,4.72,5.2,6.93,41.56,2.99,8.97,7.56,8.5,5.04,3.46,3.46,26.183333,20.944444,32.472222,0.0254,19.644444,67.542793
US_TX_48277,2022-05-19,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,8,19980,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,26,-9,-9,0,6.35,6.84,,18.4,5.7,5.21,3.26,6.68,5.54,,7.17,3.42,3.26,4.56,4.4,10.91,5.54,4.23,3.91,4.4,,4.07,2.28,11.72,24.75,6.68,4.23,8.14,2.44,4.4,4.72,6.35,38.1,4.56,10.58,5.21,6.51,5.05,4.07,2.93,26.661111,21.755556,32.105556,0.0,19.311111,64.231054
US_TX_48277,2022-05-20,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,3,19983,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,16,10,-10,3,3.46,4.84,4.84,15.89,5.18,4.84,,4.84,3.28,3.28,5.87,2.76,6.56,4.32,3.8,10.36,6.22,4.66,,3.46,5.18,3.63,,10.88,21.42,6.05,2.94,10.54,,2.94,4.49,5.36,36.97,4.84,11.23,8.81,6.05,7.43,3.46,,27.172222,22.288889,32.744444,0.0,20.105556,65.482139
US_TX_48277,2022-05-21,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,2,19985,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,12,,-5,1,4.57,4.79,3.48,19.16,7.84,6.75,,6.09,4.35,,4.14,,5.44,,4.79,9.58,3.05,4.14,3.05,,3.27,5.01,,7.18,22.42,8.49,3.27,12.41,3.48,,5.44,5.22,39.83,6.96,14.58,6.53,3.48,6.31,3.48,,26.983333,20.316667,32.233333,0.0,21.316667,71.237004
US_TX_48277,2022-05-22,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,19985,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,18,,16,2,6.57,7.63,3.82,14.0,7.42,5.94,3.82,6.15,6.79,2.97,8.27,8.06,3.39,,3.82,8.27,5.09,5.94,,7.21,5.73,5.94,,10.18,23.75,6.79,3.82,14.42,,5.09,7.42,5.09,41.78,,11.88,6.15,4.24,,,3.82,16.5,14.338889,21.622222,1.693333,13.016667,80.3413
US_TX_48277,2022-05-23,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,3,19988,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,12,5,-14,3,5.58,5.11,,11.81,8.14,4.63,4.15,7.02,6.86,3.51,6.86,4.79,4.15,2.39,5.58,10.69,5.11,3.03,3.99,3.03,4.15,4.31,,9.1,31.75,5.9,2.39,11.17,2.71,3.99,4.79,6.22,40.21,3.99,11.01,5.9,5.42,3.67,3.83,2.71,17.461111,14.605556,23.761111,0.03175,14.911111,85.128869
US_TX_48277,2022-05-24,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,3,19991,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,8,-9,-11,5,6.26,7.3,2.68,11.62,6.85,4.77,4.47,4.77,2.83,3.72,7.0,2.09,3.28,3.13,4.92,12.81,4.32,3.58,,4.92,4.47,3.13,,8.49,28.01,6.85,3.13,9.38,2.09,3.28,4.02,5.66,35.3,5.07,8.49,6.26,6.26,5.07,2.38,3.13,20.211111,18.111111,24.755556,0.072571,18.005556,87.220563
US_TX_48277,2022-05-25,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,19991,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,2,29,4,-11,3,5.86,7.0,2.44,13.36,7.49,6.51,2.28,6.35,5.05,2.93,7.82,4.56,3.75,2.61,6.03,10.26,3.91,3.42,4.72,4.89,3.58,3.42,4.07,9.28,24.6,5.21,5.38,10.59,2.28,5.21,4.24,5.21,36.81,5.38,10.43,6.84,6.19,5.54,4.56,,18.358025,15.783951,21.524691,20.719143,15.345679,82.702984
US_TX_48277,2022-05-26,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,8,19999,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,10,30,-11,-11,1,3.79,8.61,3.62,14.64,6.55,6.72,5.34,6.37,3.27,5.34,5.34,3.96,4.82,4.13,5.68,11.89,5.86,4.31,3.44,3.96,6.37,3.27,3.1,9.3,24.98,6.89,3.44,8.79,,4.82,3.62,5.86,38.93,5.17,11.71,5.68,6.89,5.34,,,19.395062,13.351852,27.895062,2.991556,10.388889,56.272856
US_TX_48277,2022-05-27,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,19999,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,26,24,-17,3,4.92,7.29,2.76,18.12,7.09,5.91,3.15,4.92,4.33,,7.88,4.14,2.76,6.7,4.33,11.03,4.33,,4.33,3.94,3.35,3.35,2.95,11.23,24.62,4.33,3.74,11.82,,4.53,5.71,5.71,36.04,3.94,10.83,7.88,6.5,5.12,3.35,,20.691358,11.351852,29.944444,0.0,11.567901,56.205064
US_TX_48277,2022-05-28,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,19999,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,27,,-14,0,3.44,7.58,4.59,15.62,6.2,7.12,4.36,4.36,,,11.71,4.13,4.59,3.22,4.82,8.27,4.82,4.36,4.36,,3.44,5.28,,8.27,22.97,4.59,,14.24,,3.22,4.82,4.82,39.97,5.74,10.34,8.04,6.2,3.9,3.9,,23.740741,16.166667,31.82716,0.0,13.950617,54.643536
US_TX_48277,2022-05-29,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,19999,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,29,,-2,0,3.55,7.1,3.99,19.52,7.54,9.98,5.1,6.65,3.33,,9.54,3.99,5.54,4.44,3.77,7.98,5.77,4.66,5.54,5.54,4.88,4.88,4.44,7.76,31.27,4.66,5.32,14.64,,5.32,6.43,6.88,40.14,4.66,18.41,9.98,5.99,4.21,3.55,3.55,25.740741,19.796296,32.203704,0.0,18.376543,63.975161
US_TX_48277,2022-05-30,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,19999,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-14,10,-7,-66,15,6.95,4.5,3.68,15.74,9.4,7.36,3.48,4.29,4.91,3.48,10.22,3.27,4.7,3.88,2.86,7.77,3.68,4.5,,,5.11,3.48,,10.63,27.8,6.34,,16.35,3.48,2.86,3.48,4.91,44.36,5.93,16.56,8.59,7.16,5.93,4.29,3.07,27.35,22.816667,32.438889,0.0,19.65,62.998245
US_TX_48277,2022-05-31,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,11,20010,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,2,23,-1,-21,4,4.56,7.66,4.19,19.69,7.66,7.66,4.56,6.2,6.56,3.65,10.57,3.65,5.47,4.19,4.74,11.12,4.92,6.56,3.46,4.92,3.46,6.02,4.01,10.21,37.19,8.57,4.19,15.13,,6.02,4.92,6.38,46.85,4.92,12.03,6.93,6.2,8.02,5.65,3.28,27.711111,23.05,33.055556,0.0,20.894444,66.605391
US_TX_48277,2022-06-01,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,3,20013,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,3,34,3,-19,3,8.24,6.99,5.19,19.16,6.63,6.45,3.76,6.27,3.22,5.19,8.96,2.51,6.63,3.58,3.4,12.89,4.83,6.99,4.3,4.66,4.3,5.19,3.22,11.64,30.27,7.7,4.66,14.33,5.19,6.8,5.37,5.73,46.21,6.45,10.21,3.94,8.42,6.63,3.94,3.4,27.216049,22.166667,32.950617,0.0,21.419753,70.749113
US_TX_48277,2022-06-02,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,8,20021,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,23,-5,-20,4,5.63,6.72,3.99,13.98,7.44,4.36,3.45,6.17,7.08,4.72,6.35,3.09,2.9,3.81,,15.43,6.17,3.27,3.09,5.26,4.54,3.99,2.72,11.26,23.96,6.35,3.81,12.16,,4.36,4.9,9.44,45.2,2.72,5.45,6.72,8.53,5.63,,,23.5,18.790123,28.561728,7.196667,19.858025,80.09321
US_TX_48277,2022-06-03,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,1,20022,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,22,5,-19,4,5.16,7.08,4.21,12.81,7.84,7.46,5.36,6.12,5.74,3.83,6.88,3.06,5.36,4.02,4.21,9.75,3.25,2.87,,5.16,4.97,3.63,3.83,11.28,25.63,4.4,3.63,11.86,2.87,3.63,5.93,5.93,42.84,3.83,8.61,4.21,4.4,5.55,3.44,6.12,23.024691,18.833333,27.765432,10.442222,18.623457,76.34592
US_TX_48277,2022-06-04,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,8,20030,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,19,,-6,0,6.93,5.84,3.9,14.93,6.71,5.63,3.25,4.54,,,9.74,5.63,7.36,,3.68,8.66,4.33,,3.25,4.98,5.41,4.76,4.11,9.52,23.81,8.01,,12.99,,5.19,6.93,6.93,40.91,4.54,11.25,8.22,5.63,,4.11,3.9,23.641975,18.111111,29.820988,0.084667,18.5,72.995789
US_TX_48277,2022-06-05,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,1,20031,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,18,,6,2,5.83,4.16,3.33,16.02,7.49,3.95,,5.83,3.75,,8.74,3.12,2.91,3.33,,10.4,4.37,4.79,3.95,2.91,3.54,2.91,3.33,9.16,26.01,5.62,3.54,12.9,,3.12,3.12,4.58,40.58,6.04,11.86,11.03,7.91,2.91,4.16,4.79,24.228395,19.234568,31.216049,2.19075,19.598765,75.519717
US_TX_48277,2022-06-06,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,1,20032,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,20,5,-23,4,5.97,7.78,,14.12,8.33,5.79,2.53,7.6,2.9,3.26,10.86,,4.53,3.62,5.25,12.13,4.89,4.34,3.8,5.79,5.79,4.34,3.44,15.02,28.6,8.33,3.62,10.68,,4.34,5.97,9.41,43.62,4.34,11.58,9.96,8.69,6.52,4.16,5.07,25.759259,21.679012,32.95679,1.975556,19.648148,69.657013
US_TX_48277,2022-06-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,9,20041,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,24,0,-20,4,6.49,5.95,3.42,14.23,11.35,4.32,3.78,6.85,6.31,5.41,7.75,3.42,3.96,2.52,3.6,14.95,3.78,5.95,2.88,4.14,4.5,5.41,,13.69,25.4,8.83,5.04,12.43,4.32,5.76,6.13,7.57,42.88,5.22,10.63,6.85,9.37,7.03,4.5,3.06,27.222222,23.12963,31.802469,0.0,22.061728,73.766335
US_TX_48277,2022-06-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,-1,20040,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,31,-2,-19,4,6.13,5.41,3.97,16.23,7.57,6.85,3.61,7.39,4.51,5.05,7.57,4.51,6.49,2.88,6.49,14.96,6.49,3.42,3.25,6.67,4.69,6.13,4.51,10.64,28.84,7.93,4.33,17.13,2.88,5.77,4.69,7.93,42.0,5.05,10.1,6.85,8.83,5.05,3.42,4.87,26.580247,23.345679,30.691358,0.689429,22.185185,77.162858
US_TX_48277,2022-06-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,3,20043,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,26,-7,-19,3,7.57,4.43,,17.0,8.5,3.69,4.99,6.65,4.06,4.99,7.57,4.25,6.1,,4.8,12.19,6.1,4.62,3.69,2.96,6.1,5.36,4.06,12.38,25.49,6.83,3.69,14.22,2.96,5.54,4.99,5.91,44.89,4.8,12.38,7.57,7.39,6.65,,,25.296296,20.851852,32.283951,0.056444,21.024691,77.370708
