location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53031,2021-07-13,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,465,4,12,21343,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,23,,,,-17,3,5.01,5.73,7.88,14.09,9.79,8.6,8.36,4.06,4.3,3.34,3.82,4.78,8.6,7.4,3.34,5.73,3.82,4.54,3.34,3.34,10.99,17.43,6.93,8.84,6.93,6.69,7.64,46.81,5.25,9.08,7.88,,,14.635802,11.58642,19.790123,0.0,10.962963,78.778614
US_WA_53031,2021-07-14,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,468,4,19,21362,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,27,,,,-19,2,5.08,9.19,4.11,13.3,9.91,10.4,8.7,,5.32,5.56,4.35,4.11,7.25,12.33,4.35,7.49,,4.35,,4.11,8.95,18.13,9.43,4.11,4.35,3.87,4.83,51.01,5.32,9.67,9.91,6.53,4.83,14.098765,11.475309,19.203704,0.0,10.759259,80.691714
US_WA_53031,2021-07-15,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,1,0,469,4,28,21390,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,32,,,,-17,3,4.52,7.61,10.7,13.08,9.03,8.32,8.56,3.57,6.89,3.33,3.57,,7.13,8.08,4.28,6.18,4.75,3.8,4.28,4.75,11.41,24.96,6.42,8.8,4.28,3.8,5.47,46.12,3.57,6.89,6.42,3.8,4.75,13.666667,11.450617,17.432099,0.0,10.481481,81.655566
US_WA_53031,2021-07-16,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,1,0,470,4,14,21404,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,24,,,,-13,4,4.18,6.64,8.12,13.77,7.87,8.85,7.87,,8.12,4.18,3.94,3.69,4.92,8.61,6.39,7.13,,4.43,5.17,5.66,9.1,25.09,8.61,9.1,4.92,5.41,5.9,41.81,8.12,9.59,6.15,6.15,3.69,13.987654,11.358025,17.691358,0.0,10.972222,82.587911
US_WA_53031,2021-07-17,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,470,4,21,21425,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,22,,245,,-8,,,7.46,5.92,12.09,10.03,6.69,7.2,4.89,9.0,6.69,3.86,5.14,6.43,6.43,5.66,5.4,,,,3.86,5.66,25.21,6.95,12.35,3.86,,,43.47,5.14,7.72,6.17,5.14,6.17,14.981481,11.604938,18.333333,0.0,10.814815,76.354826
US_WA_53031,2021-07-18,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,470,4,18,21443,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,56,,,,-14,,,6.88,3.56,14.01,8.4,7.64,5.35,,6.37,9.17,,,4.84,6.11,8.4,,4.58,,5.86,4.58,6.37,22.41,6.37,11.21,4.58,3.82,6.88,40.23,5.6,8.91,9.17,6.62,3.82,14.296296,10.62963,18.685185,0.0,10.12037,76.760174
US_WA_53031,2021-07-19,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,470,4,7,21450,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,18,,,,-16,2,4.99,8.08,5.94,17.83,7.37,9.03,7.61,,7.61,3.8,,,6.42,8.32,6.18,8.56,3.8,,5.23,4.75,8.32,28.77,6.89,12.12,4.52,6.18,,42.08,4.75,9.98,7.84,4.75,7.84,14.944444,11.055556,19.098765,0.0,9.87037,72.306353
US_WA_53031,2021-07-20,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,473,4,0,21450,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,21,,,,-16,3,5.88,8.7,6.82,12.93,13.87,8.46,6.58,5.64,6.34,3.52,4.0,,4.93,11.52,5.17,4.46,5.17,4.7,4.23,4.23,8.22,20.92,7.05,7.99,4.0,3.76,7.52,42.77,4.7,7.29,7.05,4.93,4.46,16.037037,12.160494,20.388889,0.0,10.981481,72.79799
US_WA_53031,2021-07-21,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,1,0,474,4,12,21462,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,23,,,,-16,2,,4.26,8.52,14.2,8.28,11.83,8.99,,11.36,4.02,,,4.26,8.52,4.5,8.04,4.26,,3.31,4.5,11.36,20.82,8.52,8.04,,9.46,6.86,44.01,3.79,8.99,6.86,7.33,3.79,14.771605,11.938272,18.759259,0.0,9.37963,70.121453
US_WA_53031,2021-07-22,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,4,0,478,4,9,21471,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,23,,,,-13,2,3.36,5.27,4.79,17.5,7.91,10.79,6.47,,5.51,7.19,4.08,,4.32,8.87,3.36,3.84,,4.55,,5.51,10.31,21.34,6.71,7.67,4.08,3.84,8.87,37.64,,8.15,7.91,3.84,6.71,15.012346,11.925926,18.530864,0.0,9.592593,71.655424
US_WA_53031,2021-07-23,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,-1,0,477,4,22,21493,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,28,,,,-9,3,4.13,3.89,6.81,15.08,7.78,10.21,5.84,,7.05,5.11,,,5.35,8.27,6.08,5.11,3.4,5.84,4.38,5.84,10.21,23.59,4.86,9.24,4.38,6.08,5.84,42.07,,4.62,7.78,3.4,,15.512346,11.771605,19.58642,0.0,9.907407,71.043048
US_WA_53031,2021-07-24,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,477,4,25,21518,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,18,,,,-2,,6.37,6.12,5.35,17.08,9.43,8.41,7.9,4.84,7.65,6.88,,4.08,,9.43,3.82,4.84,,3.57,6.88,6.12,7.39,30.08,9.18,9.69,4.08,5.86,7.9,45.12,4.59,8.67,6.12,4.33,3.82,15.685185,12.061728,20.345679,0.0,12.287037,82.773881
US_WA_53031,2021-07-25,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,477,4,23,21541,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,51,,,,-8,,5.22,4.73,5.97,10.95,10.2,7.96,8.21,3.48,8.71,3.48,,,4.48,10.95,5.72,5.72,7.46,,4.23,5.47,9.2,25.87,5.47,10.45,4.23,,5.22,46.77,7.21,9.45,6.96,,,15.938272,11.969136,20.938272,0.0,11.768519,77.628267
US_WA_53031,2021-07-26,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,13,0,490,4,12,21553,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,25,,,,-12,2,,6.59,7.77,10.12,6.83,8.01,8.01,5.89,9.18,4.24,5.42,3.53,5.89,9.18,6.59,7.53,3.3,,,4.71,8.71,22.13,6.12,18.6,5.65,4.94,5.18,48.03,5.65,10.83,6.83,4.47,3.77,15.339506,12.037037,21.216049,0.0,11.842593,81.058913
US_WA_53031,2021-07-27,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,5,0,495,4,1,21554,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,17,,,,-15,3,,3.52,6.1,10.79,9.86,7.74,9.39,,6.8,5.4,5.63,,6.33,7.27,3.75,4.93,,4.22,4.22,4.69,7.98,18.54,6.8,8.45,3.52,3.75,7.04,42.94,5.63,8.45,9.62,3.99,4.93,15.530864,11.685185,21.228395,0.0,12.055556,81.455093
US_WA_53031,2021-07-28,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,1,0,496,4,18,21572,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,30,,,,-14,2,4.49,5.9,6.38,13.22,8.74,10.39,4.72,5.43,8.03,4.25,5.43,,5.9,12.51,6.85,5.67,,4.01,4.49,4.96,8.26,25.5,9.92,7.79,4.25,6.38,7.08,42.02,,8.26,7.08,4.72,4.96,15.549383,11.092593,21.401235,0.0,10.583333,74.15007
US_WA_53031,2021-07-29,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,5,0,501,4,16,21588,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,24,,,,-15,2,5.61,4.68,6.78,14.03,9.36,8.42,8.89,,9.36,,3.74,5.61,5.15,10.53,,5.15,3.51,5.15,4.91,9.12,9.12,27.6,7.49,9.59,6.32,7.72,6.32,44.91,3.74,8.89,5.61,4.21,3.98,16.290123,11.308642,22.320988,0.0,12.027778,77.497668
US_WA_53031,2021-07-30,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,504,4,27,21615,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,29,,,,-11,4,7.18,4.55,7.89,18.66,8.85,8.37,8.13,7.66,5.74,,,,4.31,9.57,,,,4.07,3.35,5.74,5.98,23.21,10.29,10.29,5.02,5.02,6.22,44.74,6.7,6.94,7.89,,4.31,16.314815,11.709877,22.197531,0.0,11.851852,77.645916
US_WA_53031,2021-07-31,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,504,4,16,21631,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,16,,240,,-4,,3.71,5.44,,12.85,10.88,5.68,7.42,3.96,10.13,4.2,3.46,6.18,4.2,10.63,4.2,5.19,4.45,3.46,,5.68,5.44,25.95,6.67,12.61,,11.87,3.71,42.76,4.94,5.68,11.12,8.65,6.18,15.771605,12.290123,22.080247,0.0,11.481481,77.559457
US_WA_53031,2021-08-01,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,504,4,23,21654,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,41,,,,-10,,,4.08,6.0,12.24,7.92,7.68,7.92,,8.4,5.04,3.84,,6.72,10.8,4.56,4.32,4.8,4.32,,7.2,7.2,23.04,8.16,9.12,4.56,6.0,5.76,42.48,6.24,6.72,12.0,3.84,3.36,15.228395,12.425926,19.932099,0.0635,12.101852,82.381349
US_WA_53031,2021-08-02,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,6,0,510,4,18,21672,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,20,,,,-14,3,5.77,9.23,7.39,15.7,10.39,9.46,7.16,,7.85,,5.31,4.39,6.92,11.08,4.85,6.46,3.23,,,3.69,8.54,22.85,8.08,9.23,7.85,,6.69,52.63,6.46,8.77,7.85,5.77,5.54,15.061728,12.222222,19.975309,0.028222,12.166667,84.296845
US_WA_53031,2021-08-03,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,8,0,518,4,10,21682,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,26,,,,-18,3,4.73,6.31,6.31,13.07,10.14,9.01,7.44,,6.08,3.15,,,4.96,8.79,4.06,6.31,4.51,3.15,,4.06,12.84,22.31,6.54,7.44,3.83,,7.66,42.81,4.06,9.69,8.56,5.41,5.18,15.574074,11.944444,20.716049,0.0,11.388889,77.830987
US_WA_53031,2021-08-04,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,521,4,19,21701,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,24,,,,-16,1,3.71,8.35,7.42,13.45,9.51,9.51,6.72,,6.72,5.33,4.17,4.87,5.1,10.43,7.65,5.57,,3.94,,3.71,11.13,23.19,6.96,6.26,5.57,5.8,5.1,44.98,6.72,8.12,6.72,6.03,5.8,16.339506,11.888889,22.302469,0.0,12.37037,78.640504
US_WA_53031,2021-08-05,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,524,4,16,21717,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,31,,,,-15,2,5.12,6.06,4.66,12.11,10.48,9.78,8.15,,10.71,,5.12,,5.82,9.32,5.59,5.12,3.49,7.45,,3.73,7.92,22.36,10.02,8.15,4.66,4.43,3.49,48.22,6.06,9.78,6.75,,,17.580247,13.660494,22.493827,0.0,13.675926,79.368
US_WA_53031,2021-08-06,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,3,0,527,4,20,21737,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,28,,185,,-11,5,5.46,6.88,4.98,12.1,9.49,8.3,5.46,3.56,5.93,,4.27,4.98,5.46,8.54,4.75,4.03,5.22,5.69,3.56,4.51,10.91,25.86,9.25,8.54,,3.56,6.17,41.99,5.93,6.88,5.22,,,17.067901,13.493827,21.814815,0.0,12.453704,75.408444
US_WA_53031,2021-08-07,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,527,4,11,21748,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,11,,192,,-7,,6.35,7.32,4.64,10.49,10.98,10.01,6.83,4.64,7.32,5.12,5.12,4.64,5.37,10.01,6.1,6.59,5.12,4.39,4.88,,8.54,25.38,9.52,7.57,4.64,,6.59,43.93,4.15,6.83,6.35,4.88,5.61,15.382716,12.839506,19.506173,2.032,12.074074,81.880886
US_WA_53031,2021-08-08,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,527,4,21,21769,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,43,,,,-6,,,9.8,6.03,11.31,8.8,7.29,6.79,4.02,7.04,,4.27,3.77,6.54,10.81,4.53,6.79,,4.53,,,8.04,21.62,5.03,9.8,4.27,,,35.45,4.27,7.29,8.55,4.78,3.77,15.351852,12.753086,19.351852,1.806222,11.425926,76.922543
US_WA_53031,2021-08-09,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,13,0,540,4,7,21776,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,18,,,,-14,4,4.98,6.17,6.88,13.29,10.91,8.54,5.46,3.56,8.78,5.22,3.8,,6.41,8.07,4.75,5.69,,3.32,4.75,3.32,13.29,25.15,10.2,8.3,3.8,,4.51,45.08,3.56,7.83,7.59,5.22,5.22,15.265432,11.660494,19.975309,0.028222,11.518519,79.506014
US_WA_53031,2021-08-10,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,1,0,541,4,0,21776,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,22,,,,-17,3,5.43,3.54,6.62,13.71,10.63,10.16,6.38,,6.85,3.54,3.31,4.02,5.67,7.56,5.67,8.74,5.91,3.54,5.2,6.62,10.4,30.25,8.74,8.04,6.62,5.43,7.09,46.32,4.02,4.96,7.09,4.02,4.25,14.858025,11.82716,20.765432,0.0,12.037037,85.115056
US_WA_53031,2021-08-11,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,8,0,549,4,3,21779,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,22,,,,-18,3,4.0,6.83,6.59,13.66,7.53,5.65,5.42,3.77,7.06,4.24,3.3,,6.59,9.89,3.53,6.12,5.65,,5.65,6.59,9.42,26.37,6.12,6.12,8.24,4.94,4.71,38.85,5.65,5.65,6.59,4.71,4.47,19.633333,15.0,25.855556,0.0,13.787037,72.531301
US_WA_53031,2021-08-12,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,4,0,553,4,0,21779,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,23,,,,-14,3,4.61,5.3,5.3,10.14,8.76,7.83,6.68,3.46,8.06,,,3.69,6.22,5.3,7.6,6.68,4.84,4.15,3.46,,10.14,28.8,10.37,11.06,5.3,4.38,3.46,39.63,6.45,5.99,5.3,4.15,,21.955556,15.405556,29.2,0.0,13.833333,63.556135
US_WA_53031,2021-08-13,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,10,0,563,4,56,21835,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,26,,,,-11,5,3.68,5.06,4.37,14.49,5.52,7.82,6.67,4.37,6.9,4.14,4.83,4.83,4.6,8.28,5.29,6.67,,,5.06,4.37,10.12,28.29,9.89,9.43,,,8.05,42.32,6.44,11.27,8.28,3.91,4.14,21.394444,15.177778,30.388889,0.0,12.268519,57.057292
US_WA_53031,2021-08-14,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,563,4,12,21847,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,18,,,,-11,,4.45,7.41,4.69,12.85,7.66,8.65,7.41,,4.94,4.2,3.95,,4.45,6.67,3.95,4.94,5.19,4.94,4.2,4.45,8.65,29.9,8.89,9.64,5.19,6.18,5.19,41.26,4.69,7.91,10.38,3.46,4.94,17.15,13.522222,23.5,0.0,13.268519,78.250518
US_WA_53031,2021-08-15,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,563,4,18,21865,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,38,,,,-8,,,5.79,8.06,11.33,9.57,7.55,6.04,,9.57,5.29,4.53,,7.3,6.29,6.8,9.31,4.78,,5.04,6.8,9.57,30.71,6.29,14.6,4.28,5.79,6.04,38.77,4.78,12.09,5.54,,,16.077778,13.416667,21.705556,0.0,13.481481,84.546728
US_WA_53031,2021-08-16,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,16,0,579,4,10,21875,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,16,,,,-16,4,4.22,7.73,5.86,14.76,7.73,9.61,7.03,5.39,9.14,4.22,,4.22,,7.26,7.26,6.56,,3.52,,4.22,7.73,26.01,9.84,7.5,3.98,3.52,7.03,41.0,5.16,5.86,4.22,3.52,5.86,16.572222,13.688889,20.894444,0.0508,13.083333,79.420522
US_WA_53031,2021-08-17,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,23,0,602,4,1,21876,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,16,,,,-17,4,,5.83,7.69,15.38,5.59,6.06,9.09,,6.06,,,3.96,4.43,10.72,5.83,7.92,,4.89,,5.59,8.39,25.4,4.89,6.53,,5.13,3.73,47.07,3.96,6.29,6.06,5.36,6.06,14.255556,11.605556,18.611111,0.310444,10.657407,78.647263
US_WA_53031,2021-08-18,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,7,0,609,4,14,21890,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,17,,,,-16,2,3.61,5.06,8.43,12.29,8.19,8.19,6.26,3.85,11.81,5.06,6.5,3.61,5.06,7.95,5.06,4.58,3.61,3.61,,4.34,5.06,29.88,7.95,9.64,3.61,,6.75,38.07,6.5,4.1,6.26,,6.02,13.677778,9.822222,18.794444,0.0,10.787037,83.460574
US_WA_53031,2021-08-19,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,8,0,617,4,27,21917,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,25,,,,-17,2,4.98,7.59,6.64,13.76,8.54,8.54,5.93,,9.49,4.51,4.98,3.8,5.46,6.88,3.32,6.88,4.27,7.12,3.8,,9.02,24.67,9.02,5.46,6.41,6.41,5.69,39.38,5.69,6.64,5.69,4.75,,14.35,11.094444,19.205556,0.0,11.468254,85.312599
US_WA_53031,2021-08-20,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,7,0,624,4,17,21934,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,16,,182,,-12,5,5.01,6.92,4.29,10.02,8.11,8.59,7.63,5.01,10.26,,4.05,,5.72,9.3,5.25,9.06,3.82,5.25,4.53,5.49,10.49,22.89,6.68,6.92,10.02,5.96,8.11,39.83,,3.82,6.68,5.25,3.34,14.061111,11.55,18.811111,0.0,11.904762,88.352797
US_WA_53031,2021-08-21,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,624,4,16,21950,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,8,,211,,-4,,8.61,7.57,6.26,15.4,7.05,8.09,,,7.57,,5.48,,,6.26,7.83,3.92,4.44,,4.18,4.18,7.57,24.01,9.13,8.87,,5.22,3.92,40.72,6.26,8.09,,4.96,,13.133333,11.188889,16.611111,0.451556,11.420635,90.409066
