location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CO_08051,2020-08-22,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,286,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,6.24,10.03,5.79,,,3.12,,3.56,,3.34,10.25,4.68,3.56,,19.83,3.34,5.57,19.755556,11.2,28.544444,0.0,-2.654321,23.029632
US_CO_08051,2020-08-23,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,286,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.39,5.64,4.18,3.55,3.34,,,,,,13.16,4.8,4.39,3.76,22.14,4.39,3.13,19.416667,11.122222,28.361111,0.0,-2.308642,23.829617
US_CO_08051,2020-08-24,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,286,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.66,4.86,7.19,4.27,3.5,2.72,,5.44,,3.69,11.07,4.27,,2.91,27.39,3.11,3.5,19.938889,11.333333,28.4,0.0,0.123457,27.540734
US_CO_08051,2020-08-25,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,286,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.67,7.59,5.26,2.92,4.09,3.7,,3.12,,,14.02,,,3.89,19.86,2.92,3.12,19.45,11.455556,28.183333,0.0,2.475309,33.359788
US_CO_08051,2020-08-26,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,3,0,289,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.72,5.9,4.52,3.74,4.33,3.93,,3.93,3.34,,12.0,4.13,4.92,3.15,25.18,3.34,,17.45,10.133333,27.016667,0.508,5.666667,47.90676
US_CO_08051,2020-08-27,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,289,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,3.06,6.51,3.83,3.64,,3.45,,4.41,,,15.71,3.83,,4.02,26.43,5.75,3.64,16.627778,9.138889,27.144444,2.322286,5.771605,50.44333
US_CO_08051,2020-08-28,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,289,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.41,5.37,6.52,3.45,,,,2.68,3.07,,11.89,,,3.45,18.6,5.94,,16.855556,9.972222,25.394444,0.084667,4.432099,45.846495
US_CO_08051,2020-08-29,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,290,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,8.19,4.31,3.88,3.02,4.09,,,5.17,,,9.05,3.88,4.31,,24.35,3.23,4.09,12.7,8.666667,20.844444,0.846667,7.388889,71.388479
US_CO_08051,2020-08-30,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,290,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.89,5.77,8.88,3.33,3.33,4.0,,,,4.22,12.66,3.33,4.44,5.55,19.99,,3.78,13.033333,6.85,22.388889,6.773333,4.54321,58.11827
US_CO_08051,2020-08-31,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,291,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,5.14,8.19,4.38,,4.38,3.81,3.05,3.24,,2.86,15.23,2.67,2.86,,21.52,3.24,3.81,13.944444,6.705556,23.161111,0.465667,2.203704,46.6826
US_CO_08051,2020-09-01,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,291,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,5.73,4.94,5.54,,4.94,4.35,,3.76,3.16,3.76,13.45,4.35,3.56,2.77,22.14,3.95,4.94,11.827778,5.261111,21.216667,2.582333,2.567901,54.607312
US_CO_08051,2020-09-02,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,292,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,5.58,8.37,6.97,,4.38,,,4.98,4.38,5.18,11.16,3.59,4.18,3.99,20.33,4.78,4.18,13.95,5.25,24.138889,2.0574,-0.074074,39.047306
US_CO_08051,2020-09-03,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,292,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,3.77,9.93,4.76,,7.15,3.18,2.78,3.18,,3.38,11.91,5.56,4.17,2.98,22.24,,4.37,16.216667,6.811111,25.933333,0.0,-4.179012,25.340886
US_CO_08051,2020-09-04,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,294,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,6.95,7.15,4.97,4.17,2.98,4.37,,6.95,,4.57,10.13,3.77,5.56,4.17,22.65,5.56,,17.266667,7.194444,27.95,0.0,-3.919753,23.996679
US_CO_08051,2020-09-05,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,295,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,5.27,4.17,,3.29,,3.95,3.07,,,3.73,7.9,,,,17.34,4.61,,18.644444,9.272222,28.972222,0.0,-2.598765,24.380757
US_CO_08051,2020-09-06,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,5.27,7.8,4.85,,4.85,3.58,,4.22,,3.37,11.38,,3.16,,22.14,4.0,3.58,19.138889,9.75,28.322222,0.0,-6.333333,18.281701
US_CO_08051,2020-09-07,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.71,4.31,4.9,,2.94,3.14,3.33,3.92,,2.75,11.37,2.94,,2.94,22.75,2.94,5.29,17.066667,8.966667,26.016667,0.0,-6.12963,21.27398
US_CO_08051,2020-09-08,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,,6.58,3.95,4.13,3.01,3.01,,4.7,,,8.46,2.63,2.82,,21.8,,4.13,7.45,-2.444444,19.827778,0.931333,-2.87037,51.430532
US_CO_08051,2020-09-09,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,6.87,5.45,3.23,3.03,4.85,3.64,,,2.83,,9.29,5.05,,,22.82,3.03,,-1.25,-3.333333,5.858025,3.955143,-3.962963,83.975707
US_CO_08051,2020-09-10,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,,4.57,5.14,5.14,4.19,2.67,3.62,3.62,2.67,2.86,2.86,12.58,4.57,,,24.77,,3.43,1.633333,-1.577778,5.944444,0.804333,-0.409722,85.128526
US_CO_08051,2020-09-11,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-23,5.66,6.06,5.86,,,3.23,,,,2.83,8.48,4.44,4.24,,22.42,3.23,4.04,4.3,0.661111,11.672222,1.947333,0.845679,79.742164
US_CO_08051,2020-09-12,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-17,,6.98,4.33,,,,,,3.85,4.57,8.91,3.85,5.06,4.82,26.48,3.85,3.85,9.227778,2.094444,18.455556,0.0,-1.104938,50.197888
US_CO_08051,2020-09-13,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-15,5.43,4.75,3.17,3.17,4.3,3.84,,3.17,,,11.08,4.97,3.62,,27.59,4.3,4.52,11.633333,3.683333,20.85,0.0,-2.54321,37.981704
US_CO_08051,2020-09-14,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-20,7.23,6.64,8.4,,3.71,6.25,,,2.74,3.13,10.75,3.71,3.32,3.32,24.03,,3.52,12.972222,5.2,22.155556,0.0,-3.376543,33.258398
US_CO_08051,2020-09-15,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-22,3.97,6.75,3.18,3.37,4.37,7.94,3.37,,2.98,,12.9,3.18,4.17,3.37,23.62,4.96,4.57,14.272222,6.377778,22.444444,0.0,-4.691358,27.716141
US_CO_08051,2020-09-16,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-23,4.95,9.5,4.75,3.17,5.14,3.56,,5.74,3.56,,11.28,3.36,3.17,3.36,23.74,3.96,3.96,13.483333,6.022222,21.605556,0.0,-4.975309,28.521957
US_CO_08051,2020-09-17,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-22,3.85,5.2,5.58,,4.04,4.43,,,3.66,,9.24,2.89,,2.7,21.57,3.66,3.27,12.7,4.755556,22.1,0.0,-2.617284,35.694223
US_CO_08051,2020-09-18,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-23,4.77,6.96,2.79,4.18,,4.97,,3.18,,3.18,9.15,4.77,2.79,2.98,20.09,,,13.524691,5.876543,22.759259,0.0,-2.631944,33.553648
US_CO_08051,2020-09-19,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-15,4.33,5.69,4.1,,4.33,,,4.55,,3.19,12.98,,4.55,,21.41,3.64,,14.41358,5.17284,21.993827,0.0,-1.722222,33.943651
US_CO_08051,2020-09-20,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-6,5.34,4.48,5.12,,,,,4.48,,,11.32,5.76,3.42,,21.78,3.42,3.2,14.506173,7.055556,22.080247,0.0,-0.013889,38.644207
US_CO_08051,2020-09-21,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-22,5.22,6.77,4.83,5.03,2.9,3.29,,5.22,,3.29,11.79,2.9,,,22.43,3.29,3.87,13.938889,6.772222,22.216667,0.0,-1.820988,34.722959
US_CO_08051,2020-09-22,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-22,3.69,7.18,6.6,3.88,3.69,4.07,4.66,4.27,,,14.36,5.63,4.07,3.1,25.03,3.69,4.07,12.977778,6.411111,21.4,0.0,-0.91358,39.223233
US_CO_08051,2020-09-23,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-24,3.17,5.15,6.53,3.56,3.76,4.16,,4.16,3.96,2.97,14.84,5.94,3.96,2.97,25.53,3.56,,12.266667,4.677778,20.927778,0.290286,0.265432,45.059932
US_CO_08051,2020-09-24,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-20,7.39,7.2,4.86,,,3.89,,,2.92,,11.67,6.03,,,19.84,4.86,,13.483333,5.183333,23.822222,0.0,-2.351852,34.035251
US_CO_08051,2020-09-25,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-22,4.79,4.59,4.79,4.39,2.99,,,,,,14.96,,,,19.54,,3.99,14.933333,5.966667,23.805556,0.0,-3.722222,28.60585
US_CO_08051,2020-09-26,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-15,5.7,5.24,6.61,,,3.88,,,,3.19,12.31,4.33,3.19,,13.45,5.02,3.65,15.133333,7.672222,22.844444,0.0,-5.722222,24.674624
US_CO_08051,2020-09-27,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-12,5.15,7.61,4.7,,3.8,6.71,,4.92,,,8.95,,,,26.63,,5.15,12.472222,5.683333,20.35,0.0,-4.419753,32.086522
US_CO_08051,2020-09-28,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-20,3.23,7.07,6.46,2.83,4.04,5.45,,5.05,,3.23,12.32,5.25,4.04,,25.65,2.83,3.23,5.361111,-2.216667,15.061111,0.0,-7.771605,39.681962
US_CO_08051,2020-09-29,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-21,6.33,6.13,7.12,3.37,5.74,4.75,,3.37,,4.95,10.49,3.56,3.76,,22.76,,3.76,7.955556,-1.083333,20.561111,0.0,-12.04321,23.254899
US_CO_08051,2020-09-30,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-22,5.58,5.78,5.18,3.19,4.58,4.18,,,4.38,4.78,11.95,7.17,3.78,5.58,26.88,,2.79,11.383333,1.4,21.077778,0.0,-10.858025,20.953494
US_CO_08051,2020-10-01,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,-1,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-19,5.61,4.61,6.62,,,5.41,,4.41,3.41,4.81,11.03,,3.41,3.41,22.86,4.61,,10.077778,1.116667,19.738889,0.0,-10.432099,23.247863
US_CO_08051,2020-10-02,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-17,3.65,5.07,5.88,4.66,,6.89,,3.24,3.04,3.85,12.77,2.84,3.24,6.29,19.46,,4.26,10.35,2.611111,19.105556,0.0,-11.055556,22.034771
US_CO_08051,2020-10-03,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-12,4.55,5.98,3.83,,5.03,4.55,,3.59,,5.75,11.25,,6.46,,21.54,,,9.772222,1.061111,18.972222,0.0,-9.123457,26.243444
US_CO_08051,2020-10-04,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-9,3.65,7.07,4.56,,3.65,6.61,,,,,10.48,3.42,3.19,,25.98,,3.88,9.716667,0.544444,20.605556,0.0,-7.074074,30.648935
US_CO_08051,2020-10-05,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-15,6.03,6.63,3.82,,3.42,4.42,,,,3.01,16.88,,3.62,5.22,23.51,,4.82,11.644444,3.0,20.244444,0.0,-9.932099,22.443796
US_CO_08051,2020-10-06,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-19,3.24,6.08,7.7,2.84,3.04,6.28,,3.24,,3.65,13.17,,2.84,3.85,26.55,3.04,3.04,10.988889,1.633333,22.104938,0.0,-12.753086,18.692273
US_CO_08051,2020-10-07,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-15,4.09,6.35,5.32,3.48,3.89,4.71,,3.48,4.3,3.28,13.11,3.89,3.48,3.89,24.37,4.3,,12.244444,2.705556,23.061111,0.0,-12.191358,17.863006
US_CO_08051,2020-10-08,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,298,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-18,6.34,6.75,5.32,,3.07,6.34,,3.48,,,15.34,4.5,4.5,3.89,23.32,3.07,3.07,11.927778,2.672222,21.977778,0.0,-12.598765,17.742059
US_CO_08051,2020-10-09,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,299,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-17,3.03,5.2,4.76,,,3.46,,4.12,,,13.43,,3.25,,19.71,4.12,,11.538889,3.027778,21.288889,0.0,-11.185185,20.161369
US_CO_08051,2020-10-10,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,-2,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-14,,5.35,,,,6.88,,,4.84,4.59,12.74,4.33,5.35,,20.39,4.08,5.86,11.994444,3.522222,20.811111,0.0,-8.191358,24.464534
US_CO_08051,2020-10-11,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-13,6.64,5.69,6.88,,,5.69,,,3.32,,13.04,5.69,4.74,4.74,24.43,,3.32,10.138889,2.55,18.838889,0.0,-6.358025,32.48256
US_CO_08051,2020-10-12,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-30,5.73,5.04,5.5,,3.89,5.04,,3.89,,3.89,11.91,4.58,4.81,,24.28,3.89,3.21,4.805556,-2.577778,15.033333,0.2032,-9.820988,35.644535
US_CO_08051,2020-10-13,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-26,4.5,5.68,5.68,3.55,4.73,4.73,,3.55,,3.79,10.41,4.73,5.44,,23.42,6.86,,9.05,0.1,18.966667,0.0,-10.506173,25.419063
US_CO_08051,2020-10-14,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,297,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-19,4.46,3.79,7.36,,,4.24,,3.35,4.46,4.69,10.26,,,4.24,25.66,,4.24,11.638889,4.6,19.544444,0.0,-10.432099,21.844221
US_CO_08051,2020-10-15,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,-1,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-21,,5.39,3.6,,5.62,5.17,,4.04,,,12.14,4.04,,6.52,22.02,,,8.483333,1.422222,17.016667,0.0,-7.993827,31.518949
US_CO_08051,2020-10-16,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,296,7,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-21,,3.64,,,5.01,4.1,,,,,9.79,3.41,,,23.44,,4.32,4.566667,-3.972222,15.672222,0.0,-12.246914,28.94754
