location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21043,2021-07-03,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2379,35,22,8151,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,66,,-1,7.62,15.72,,7.15,9.53,10.01,16.68,10.48,36.22,11.44,19.160494,12.54321,25.524691,0.0,,12.944444,67.370805
US_KY_21043,2021-07-04,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2379,35,27,8178,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-8,,14.32,,7.39,6.93,12.01,26.34,10.16,39.74,11.55,22.209877,14.716049,29.62963,0.0,,16.617284,70.728486
US_KY_21043,2021-07-05,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2379,35,0,8178,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,20,,-54,10.11,12.54,7.28,8.49,14.56,,26.29,14.15,45.29,10.11,25.024691,17.888889,31.506173,0.0,,20.888889,77.949648
US_KY_21043,2021-07-06,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,6,0,2385,35,12,8190,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,37,,-22,,17.0,9.49,7.51,9.1,,22.14,13.05,43.1,11.47,26.049383,19.944444,32.54321,0.0,,21.592593,76.617954
US_KY_21043,2021-07-07,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,14,0,2399,35,5,8195,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,36,51,-21,7.69,13.36,10.93,8.1,11.74,6.88,26.72,14.57,34.0,9.71,24.67284,20.092593,31.290123,0.127,,21.160494,80.977966
US_KY_21043,2021-07-08,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,5,0,2404,35,20,8215,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,36,46,-19,5.95,16.26,6.34,,16.65,11.5,27.75,12.69,44.8,10.71,23.458333,20.534722,30.0625,12.107333,,20.888889,85.651689
US_KY_21043,2021-07-09,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,5,0,2409,35,12,8227,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,34,59,-18,,12.24,9.79,,9.79,13.05,32.63,11.01,39.16,11.01,24.030864,20.771605,28.419753,3.683,,20.265432,79.61537
US_KY_21043,2021-07-10,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2409,35,31,8258,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,36,,1,,17.04,7.48,7.06,7.48,7.06,29.09,10.39,37.81,12.88,21.617284,16.814815,28.740741,1.397,,18.580247,82.968844
US_KY_21043,2021-07-11,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2409,35,41,8299,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-8,,13.49,,12.27,8.99,7.77,33.52,13.9,41.29,10.22,23.864198,19.141975,28.814815,15.6845,,20.765432,83.236556
US_KY_21043,2021-07-12,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,29,0,2438,35,0,8299,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,19,,-19,7.92,14.66,9.11,5.94,12.28,7.53,25.35,11.49,43.57,11.88,24.061728,20.425926,30.04321,28.278667,,21.04321,83.317048
US_KY_21043,2021-07-13,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,3,0,2441,35,4,8303,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,17,,-15,,10.42,7.22,8.82,13.63,10.82,31.67,10.42,45.3,10.02,23.691358,20.37037,28.802469,0.254,,20.469136,82.410647
US_KY_21043,2021-07-14,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,6,0,2447,35,4,8307,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,29,45,-18,7.34,14.27,6.93,,8.97,8.16,25.29,13.05,36.3,6.12,24.154321,20.148148,29.388889,2.413,,20.345679,79.509998
US_KY_21043,2021-07-15,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,9,0,2456,35,11,8318,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,50,-17,,16.73,8.98,8.98,11.43,6.53,29.39,13.47,46.94,14.69,24.697531,20.092593,30.524691,1.42875,,20.839506,79.218934
US_KY_21043,2021-07-16,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,5,0,2461,35,10,8328,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,29,52,-15,7.44,11.99,,,12.4,12.4,29.36,11.16,37.22,14.47,24.771605,20.191358,31.358025,2.4892,,20.876543,79.092053
US_KY_21043,2021-07-17,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2461,35,21,8349,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,,-7,8.59,11.16,6.44,8.59,,8.16,30.91,7.73,49.8,9.87,24.203704,20.648148,29.623457,1.016,,21.32716,84.234406
US_KY_21043,2021-07-18,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2461,35,13,8362,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-8,6.61,14.97,,,,,25.98,8.81,41.83,7.93,21.814815,18.191358,27.04321,5.225143,,18.808642,83.345843
US_KY_21043,2021-07-19,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,8,0,2469,35,7,8369,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,21,,-23,,25.26,11.41,,6.93,9.37,28.11,11.0,44.01,8.96,22.58642,17.222222,28.722222,0.0,,18.216049,76.478408
US_KY_21043,2021-07-20,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,2,0,2471,35,0,8369,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,29,,-17,6.18,17.29,10.29,6.59,8.23,9.06,22.64,10.29,49.82,11.94,23.08642,17.277778,29.506173,0.0,,18.660494,76.311024
US_KY_21043,2021-07-21,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,6,0,2477,35,20,8389,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,48,-17,8.09,20.87,7.24,7.24,11.5,,25.98,10.65,45.57,12.35,23.611111,18.37037,28.734568,0.0,,19.240741,76.976774
US_KY_21043,2021-07-22,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,9,0,2486,35,9,8398,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,36,45,-14,6.96,14.32,9.82,9.82,7.37,6.96,24.55,7.78,38.06,6.96,21.790123,16.259259,27.907407,0.0,,16.45679,71.840095
US_KY_21043,2021-07-23,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,8,0,2494,35,11,8409,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,55,-20,8.84,13.46,,10.94,12.62,7.99,32.4,12.62,41.23,11.78,21.45679,15.04321,28.67284,0.0,,15.944444,70.971652
US_KY_21043,2021-07-24,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2494,35,27,8436,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,38,,5,12.25,15.31,10.94,6.56,8.31,7.44,23.63,11.38,38.07,12.25,22.82716,15.339506,30.820988,0.0,,17.493827,72.020996
US_KY_21043,2021-07-25,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2494,35,16,8452,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-11,,17.16,8.99,6.13,8.99,9.4,29.42,17.98,34.74,,25.012346,18.123457,31.740741,0.254,,20.796296,77.604447
US_KY_21043,2021-07-26,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,16,0,2510,35,7,8459,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,17,,-22,7.01,13.62,7.78,8.95,12.06,9.73,23.74,13.23,42.81,10.9,25.839506,20.938272,32.401235,5.715,,22.148148,80.207119
US_KY_21043,2021-07-27,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,4,0,2514,35,11,8470,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,28,,-17,6.93,20.39,6.53,12.24,13.46,9.79,28.14,12.24,47.72,12.24,25.6,19.155556,31.866667,0.4318,,18.5,65.73504
US_KY_21043,2021-07-28,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,18,0,2532,35,2,8472,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,42,-17,7.12,14.64,11.87,11.87,9.5,6.33,24.93,15.04,36.4,7.91,23.822222,16.727778,31.5,0.0,,18.294444,71.408761
US_KY_21043,2021-07-29,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,9,0,2541,35,10,8482,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,53,-17,8.22,14.2,7.1,14.95,,10.84,27.28,8.22,35.87,9.71,24.922222,18.338889,31.766667,0.818444,,20.733333,77.744025
US_KY_21043,2021-07-30,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,17,0,2558,35,7,8489,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,31,50,-14,,15.08,8.97,7.34,8.15,,33.02,13.45,42.39,,24.561111,20.661111,30.011111,20.150667,,20.627778,78.845238
US_KY_21043,2021-07-31,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2558,35,21,8510,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,40,,-2,8.16,19.32,7.73,6.44,10.74,12.88,23.62,11.16,41.66,6.44,21.972222,17.583333,28.072222,1.088571,,18.016667,78.422986
US_KY_21043,2021-08-01,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2558,35,29,8539,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,4,7.07,13.31,12.06,8.32,9.98,7.9,28.69,15.39,41.17,12.48,22.222222,18.094444,27.505556,2.6035,,17.666667,75.537131
US_KY_21043,2021-08-02,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,58,2,2616,37,9,8548,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,20,,-18,6.81,16.83,,8.01,11.62,,29.65,11.62,39.26,10.82,20.411111,14.827778,26.85,0.5588,,15.305556,72.70473
US_KY_21043,2021-08-03,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,12,0,2628,37,4,8552,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,,-15,,16.79,9.99,8.79,11.99,6.0,31.18,15.59,44.37,11.99,20.227778,14.122222,27.861111,0.0,,14.794444,71.106859
US_KY_21043,2021-08-04,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,35,0,2663,37,8,8560,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,42,-18,6.67,17.64,11.37,8.23,14.9,6.67,29.01,12.54,45.87,11.37,20.761111,15.472222,27.583333,0.0,,16.994444,79.281261
US_KY_21043,2021-08-05,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,22,0,2685,37,12,8572,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,55,-16,8.62,19.69,9.03,11.49,9.03,13.54,32.0,8.62,38.97,9.85,22.311111,16.427778,29.894444,0.0,,17.45,74.139945
US_KY_21043,2021-08-06,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,30,0,2715,37,15,8587,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,44,62,-16,10.13,10.13,11.3,10.52,,8.57,29.61,9.74,39.36,7.4,23.355556,16.8,30.316667,0.0,,18.138889,72.726757
US_KY_21043,2021-08-07,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2715,37,50,8637,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,60,,-1,,19.29,,9.64,15.52,8.81,23.48,10.48,34.39,9.64,23.6,18.811111,29.95,0.0,,19.911111,80.0994
US_KY_21043,2021-08-08,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2715,37,0,8637,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-10,7.82,15.64,9.88,9.47,11.12,10.7,26.76,15.64,32.93,13.17,23.627778,18.116667,31.222222,0.0,,19.383333,77.261082
US_KY_21043,2021-08-09,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,49,0,2764,37,6,8643,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,21,,-18,6.64,14.77,,9.23,10.34,8.86,32.49,8.86,44.67,9.97,23.566667,18.588889,30.461111,2.2225,,20.222222,81.655593
US_KY_21043,2021-08-10,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,21,0,2785,37,0,8643,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,35,,-17,6.91,13.44,8.06,15.36,13.44,10.75,37.24,8.06,43.0,13.44,24.072222,20.027778,31.866667,5.799667,,20.644444,81.380156
US_KY_21043,2021-08-11,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,23,0,2808,37,10,8653,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,23,24,-20,9.48,13.44,10.67,11.07,13.83,9.09,30.04,21.34,44.66,9.48,26.238889,21.5,32.294444,0.870857,,21.977778,77.587522
US_KY_21043,2021-08-12,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2808,37,0,8653,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,24,44,-18,6.33,17.0,11.47,15.02,12.65,9.09,24.12,13.84,39.54,9.09,27.538889,22.366667,33.755556,0.0,,22.6,74.613822
US_KY_21043,2021-08-13,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,13,0,2821,37,34,8687,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,43,-11,7.57,14.0,9.08,9.46,11.35,7.57,28.01,14.0,34.82,8.33,26.772222,22.138889,33.172222,1.1176,,22.283333,76.618448
US_KY_21043,2021-08-14,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2821,37,36,8723,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,35,,-4,,16.42,,9.61,14.82,,34.04,11.61,40.05,9.61,23.987654,20.796296,30.907407,5.207,,21.518519,86.294155
US_KY_21043,2021-08-15,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2821,37,22,8745,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-5,9.33,15.41,,10.54,7.71,8.52,27.17,12.98,36.49,8.52,22.2,19.322222,27.116667,5.588,,19.75,86.186554
US_KY_21043,2021-08-16,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,62,1,2883,38,19,8764,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,24,,-21,5.37,18.61,6.44,8.59,7.51,6.44,24.69,,31.84,8.23,22.211111,19.611111,27.033333,18.457333,,21.0,92.916301
US_KY_21043,2021-08-17,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,8,0,2891,38,12,8776,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,34,,-14,6.07,15.86,9.45,6.07,9.45,6.07,27.67,8.77,36.78,8.77,22.761111,20.683333,26.327778,12.1285,,21.555556,93.023388
US_KY_21043,2021-08-18,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,37,0,2928,38,13,8789,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,30,34,-15,6.05,14.01,7.33,8.28,9.55,8.6,24.84,7.96,30.57,9.55,23.561111,20.961111,29.872222,19.9644,,21.383333,87.673888
US_KY_21043,2021-08-19,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,18,0,2946,38,23,8812,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,29,43,-14,,13.88,10.91,10.58,12.56,11.57,26.78,10.91,35.7,10.58,23.144444,21.255556,27.433333,4.910667,,22.011111,93.424825
US_KY_21043,2021-08-20,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,39,0,2985,38,12,8824,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,31,45,-10,,14.7,5.88,10.45,,9.14,29.4,8.82,39.2,8.49,22.916667,18.766667,29.594444,5.051778,,19.811111,82.743672
US_KY_21043,2021-08-21,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2985,38,111,8935,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,40,,0,,17.9,8.95,15.18,6.22,6.22,30.35,7.39,40.85,7.0,23.477778,17.627778,30.883333,0.0,,19.311111,77.582698
US_KY_21043,2021-08-22,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,2985,38,24,8959,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-3,10.1,13.98,9.71,8.55,10.1,6.99,24.08,10.1,45.06,8.93,24.488889,18.116667,31.616667,0.0,,20.205556,77.172615
US_KY_21043,2021-08-23,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,85,0,3070,38,0,8959,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,17,,-21,6.93,19.39,7.62,9.7,11.77,4.85,22.86,14.54,38.44,8.66,24.988889,18.827778,32.488889,0.0,,20.722222,77.342438
US_KY_21043,2021-08-24,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,19,1,3089,39,8,8967,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,28,,-16,4.54,11.35,10.05,9.4,16.21,8.11,28.54,8.43,37.94,8.43,26.188889,19.772222,33.316667,0.0,,21.772222,76.828161
US_KY_21043,2021-08-25,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,25,3,3114,42,10,8977,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,25,28,-16,,18.8,5.97,5.67,10.14,4.18,35.2,12.83,32.22,11.34,25.611111,21.016667,33.244444,0.0635,,22.272222,82.052082
US_KY_21043,2021-08-26,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,55,0,3169,42,69,9046,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,30,42,-15,,12.12,9.95,12.75,7.46,7.46,26.73,8.39,32.02,8.39,25.055556,20.427778,32.561111,0.22225,,21.411111,80.36929
US_KY_21043,2021-08-27,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,42,0,3211,42,20,9066,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,24,31,-15,,14.06,6.58,8.68,7.48,4.79,25.44,7.78,29.03,8.98,25.422222,20.166667,32.638889,0.0,,21.716667,80.088989
US_KY_21043,2021-08-28,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,3211,42,0,9066,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,11,7.02,15.59,6.24,11.7,10.53,6.24,28.85,11.7,31.19,13.25,25.377778,19.933333,33.138889,0.0,,21.233333,77.9515
US_KY_21043,2021-08-29,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,3211,42,101,9167,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-7,,15.29,5.69,11.38,11.03,9.6,25.25,12.09,36.28,11.74,25.688889,20.455556,32.705556,0.0,,22.233333,81.454246
