location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18031,2020-07-18,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,281,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-7,11,32,-11,,5.24,5.54,8.93,,,6.16,5.85,,4.31,,6.47,6.78,14.47,,13.55,4.62,36.65,8.62,,26.2,18.911111,32.783333,0.0,,20.95,73.248326
US_IN_18031,2020-07-19,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,3,0,284,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,5,,22,-6,,,8.0,11.56,5.04,5.04,8.89,7.11,,,,,,18.67,7.11,16.3,,32.59,12.45,8.3,26.927778,20.955556,33.077778,0.8636,,22.111111,75.296951
US_IN_18031,2020-07-20,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,271,35,,,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,27,33,35,42,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,104,166,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,3,19,22,-25,5,3.98,3.98,11.15,6.9,4.51,4.78,4.25,,8.49,,4.25,3.98,17.52,5.57,7.7,3.72,31.05,7.7,5.57,25.044444,21.05,32.211111,10.0838,,20.388889,75.714053
US_IN_18031,2020-07-21,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,3,0,274,35,,,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3,29,34,35,42,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,105,168,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-7,10,14,-27,7,,8.4,10.02,4.33,4.6,3.79,8.67,,6.77,,,4.33,22.48,7.58,10.83,,33.31,10.02,5.42,25.427778,20.555556,31.338889,3.302,,20.372222,73.818426
US_IN_18031,2020-07-22,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,278,35,,,0,0,0,0,1,1,0,0,1,0,0,0,1,2,4,30,34,35,43,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,107,170,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-6,19,17,-24,6,7.54,8.08,9.97,4.58,4.04,,6.73,,7.81,,4.58,6.46,17.51,4.58,11.04,7.27,31.52,6.73,6.46,23.866667,20.616667,30.938889,14.082889,,21.072222,84.471751
US_IN_18031,2020-07-23,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,280,35,,,0,0,1,0,0,1,0,0,0,0,0,0,2,2,4,31,34,35,43,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,108,171,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,0,17,18,-24,5,,4.3,8.87,6.99,4.84,,,4.3,6.18,6.72,4.03,4.3,19.9,4.84,7.53,4.3,26.62,5.92,3.76,25.314815,21.030864,29.666667,11.176,,21.37037,79.033475
US_IN_18031,2020-07-24,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,8,0,288,35,,,0,0,0,0,0,0,1,1,1,4,0,0,2,2,4,31,35,36,44,53,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,113,174,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-7,7,20,-23,4,4.02,,11.49,6.32,4.88,7.75,5.17,,7.47,,5.17,4.31,19.53,4.59,10.05,,30.15,9.48,,24.516667,19.166667,30.116667,7.6708,,19.011111,71.551314
US_IN_18031,2020-07-25,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,295,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-7,15,38,16,,4.92,5.23,8.93,,,,4.92,,4.62,,,,18.78,5.54,8.31,4.92,27.7,6.16,5.85,24.311111,17.755556,30.95,0.0508,,18.605556,70.863853
US_IN_18031,2020-07-26,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,3,0,298,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,7,,34,-1,,,5.8,11.01,4.93,4.64,,5.51,,7.83,5.51,,5.8,17.1,,12.17,6.38,31.3,6.38,4.93,25.627778,18.133333,32.7,0.0,,20.483333,73.607453
US_IN_18031,2020-07-27,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,15,0,303,35,,,0,0,0,2,0,0,8,2,0,1,0,0,2,4,4,31,43,38,44,54,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,9,119,183,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,3,15,23,-25,7,4.7,5.22,13.32,5.22,6.01,,10.19,4.96,6.53,,,6.01,15.41,5.48,11.49,5.48,32.12,7.83,,26.477778,20.3,32.494444,4.064,,22.538889,79.136652
US_IN_18031,2020-07-28,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,307,35,,,0,0,0,0,0,0,1,2,0,0,0,0,2,4,4,31,44,40,44,54,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,121,185,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,0,14,21,-25,6,,5.57,10.61,9.02,14.05,5.57,6.89,,5.3,,,5.04,19.36,5.04,10.07,5.57,33.41,6.89,5.57,24.927778,20.983333,31.566667,3.2004,,19.227778,70.898535
US_IN_18031,2020-07-29,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,5,0,312,35,,,0,2,0,0,1,0,1,0,1,0,0,2,2,4,5,31,45,40,45,54,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,123,188,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-1,12,16,-26,4,,4.06,11.1,6.77,9.21,3.79,7.85,,8.67,,4.6,9.48,16.79,4.6,7.85,3.79,32.23,7.31,6.77,24.122222,17.694444,30.977778,0.0,,18.105556,69.683444
US_IN_18031,2020-07-30,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,5,0,317,35,,,0,0,0,0,0,0,0,3,0,1,0,2,2,4,5,31,45,43,45,55,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,126,189,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,1,8,15,-26,8,,4.65,9.82,6.72,6.46,5.95,6.98,4.65,6.46,,3.88,6.72,21.19,,8.53,5.95,30.24,7.75,5.43,22.766667,18.688889,29.927778,1.778,,20.283333,86.068706
US_IN_18031,2020-07-31,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,3,0,320,35,,,0,0,0,0,0,0,1,1,0,0,0,2,2,4,5,31,46,44,45,55,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,127,191,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,1,4,24,-26,5,,,5.63,4.02,,4.29,6.44,,5.9,,3.75,4.02,19.31,4.29,7.51,5.9,30.3,7.51,4.29,22.783333,19.572222,27.561111,25.484667,,18.555556,77.175367
US_IN_18031,2020-08-01,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,322,35,,,0,0,0,0,0,2,0,0,0,0,0,2,2,4,5,33,46,44,45,55,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,128,192,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-6,19,11,-15,,,3.99,5.42,5.7,4.85,5.7,8.84,4.28,12.83,,,4.28,19.39,,6.84,,28.51,6.27,,22.677778,19.661111,27.861111,6.152444,,19.483333,82.308976
US_IN_18031,2020-08-02,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,1,0,323,35,,,0,0,0,0,0,1,0,0,0,0,0,2,2,4,5,34,46,44,45,55,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,128,193,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,13,,26,-5,,,6.78,9.43,5.01,5.01,4.42,8.55,,13.27,5.01,4.42,4.72,18.28,4.72,8.55,,32.72,6.49,6.19,21.944444,17.505556,28.083333,12.079111,,18.383333,80.359546
US_IN_18031,2020-08-03,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,9,0,332,35,,,0,0,0,0,0,3,2,2,0,2,0,2,2,4,5,37,48,46,45,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,131,199,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,15,14,28,-24,7,4.11,4.35,7.97,5.55,4.35,3.38,6.76,3.62,7.0,,3.62,,13.52,4.59,10.38,3.62,29.95,3.62,4.11,21.577778,17.677778,27.616667,1.382889,,18.305556,81.765441
US_IN_18031,2020-08-04,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,336,35,,,0,0,0,2,0,1,0,1,0,0,0,2,2,6,5,38,48,47,45,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,134,200,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,2,14,20,-22,5,3.9,8.04,11.7,6.82,,3.41,8.29,,8.29,3.41,,6.09,20.23,,9.99,3.41,25.83,4.87,5.61,20.35,17.133333,26.411111,9.7282,,16.416667,78.307068
US_IN_18031,2020-08-05,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,338,35,,,0,0,0,0,0,0,0,2,0,0,0,2,2,6,5,38,48,49,45,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,135,201,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,1,8,21,-23,2,,5.24,12.23,6.49,3.49,4.49,7.24,,5.49,3.74,,4.99,17.22,4.24,7.24,,26.7,6.74,4.74,18.627778,12.155556,24.883333,0.0254,,12.244444,66.590662
US_IN_18031,2020-08-06,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,1,0,339,35,,,0,0,0,0,0,0,0,0,0,1,0,2,2,6,5,38,48,49,45,58,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,136,201,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,7,10,19,-25,3,,7.11,10.54,6.12,5.63,3.92,5.14,,8.57,,3.92,5.14,14.7,4.9,8.09,4.17,34.05,6.37,5.14,19.566667,12.7,25.983333,0.0,,13.072222,66.501043
US_IN_18031,2020-08-07,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,343,35,,,0,0,1,0,0,2,1,0,0,0,0,2,3,6,5,40,49,49,45,58,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,138,203,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-3,6,20,-24,3,,4.13,6.56,6.81,,3.65,5.59,3.65,3.89,4.13,,4.38,17.01,5.83,7.29,,25.52,6.08,3.65,20.75,13.872222,27.205556,0.0,,13.866667,65.025896
US_IN_18031,2020-08-08,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,3,0,357,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-4,15,38,17,,,4.8,13.8,4.2,4.5,10.2,7.2,4.2,,,,5.4,15.6,5.1,7.5,,24.6,7.5,6.0,21.411111,13.794444,28.833333,0.0,,14.805556,66.368438
US_IN_18031,2020-08-09,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,345,35,,,0,0,0,0,0,0,0,0,1,0,0,2,3,6,5,40,49,49,46,58,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,139,204,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,12,,35,-2,,,5.27,11.13,4.39,4.1,4.39,7.32,,6.44,,5.27,,15.53,7.03,11.42,4.39,27.83,9.37,5.86,23.683333,14.75,30.9,0.0,,18.161111,71.420206
US_IN_18031,2020-08-10,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,7,0,352,35,,,0,0,0,0,0,2,1,3,1,0,0,2,3,6,5,42,50,52,47,58,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,141,209,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,4,11,21,-23,5,,,8.78,4.83,3.29,3.73,9.44,,4.17,4.39,3.73,4.17,22.61,4.17,7.9,,21.3,6.59,3.95,24.35,17.933333,30.9,3.664857,,20.988889,81.637338
US_IN_18031,2020-08-11,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,6,0,358,35,,,0,0,0,1,0,2,0,1,0,2,0,2,3,7,5,44,50,53,47,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,142,214,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-2,-3,15,-23,4,,3.92,9.92,8.77,6.92,6.92,10.15,3.46,5.31,3.92,8.07,5.54,17.54,,6.46,4.15,32.3,5.77,3.23,23.316667,19.405556,29.622222,19.106444,,19.811111,80.776505
US_IN_18031,2020-08-12,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,360,35,,,0,0,0,0,1,1,0,0,0,0,0,2,3,7,6,45,50,53,47,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,142,216,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,-5,10,14,-23,2,4.48,,11.08,,3.77,4.25,7.31,3.54,6.6,,4.25,6.13,19.1,,7.55,3.3,33.72,6.84,5.42,24.083333,19.327778,29.488889,0.381,,20.0,78.072839
US_IN_18031,2020-08-13,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,3,0,363,35,,,0,0,0,0,0,0,1,0,0,0,0,2,3,7,6,45,51,53,47,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,144,217,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,0,9,26,-23,3,,3.95,10.0,11.4,5.35,,8.61,5.58,8.37,,4.42,7.21,16.98,7.44,6.98,4.65,31.63,7.67,6.51,24.566667,19.083333,30.977778,0.0,,19.35,72.967449
US_IN_18031,2020-08-14,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,6,0,376,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,2,2,20,-23,3,,5.42,9.66,3.77,,4.01,10.13,3.54,8.01,,4.48,6.13,19.8,4.01,5.66,7.54,22.39,5.89,4.71,24.405556,19.677778,30.444444,0.0,,19.522222,74.524573
US_IN_18031,2020-08-15,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,5,0,381,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,2,12,28,-8,,4.2,5.09,13.19,5.69,6.89,,8.69,,4.2,5.09,5.09,5.69,17.68,,5.09,,29.37,5.99,4.5,24.45,18.894444,30.811111,0.141111,,19.272222,73.057623
US_IN_18031,2020-08-16,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,1,0,364,35,,,0,0,0,0,0,1,0,0,0,0,0,2,3,7,6,46,51,53,47,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,144,218,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,11,,18,-6,,,6.39,9.0,5.8,,,8.71,,9.29,4.64,4.93,,16.84,,7.26,,24.96,10.74,6.68,24.211111,19.033333,30.455556,0.1524,,18.95,72.599506
US_IN_18031,2020-08-17,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,366,35,,,0,0,0,0,0,1,0,0,1,0,0,2,3,7,6,47,51,53,48,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,144,220,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,3,3.48,,10.69,4.18,,,9.53,3.95,9.29,3.48,4.18,3.48,21.84,,8.6,4.41,27.42,8.6,7.67,22.605556,16.05,29.277778,0.254,,16.283333,67.670456
US_IN_18031,2020-08-18,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,368,35,,,0,0,0,0,0,1,0,0,1,0,0,2,3,7,6,48,51,53,49,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,144,222,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,5,4.09,3.64,9.78,6.82,,5.0,8.87,,6.6,3.64,,6.14,19.79,,9.55,3.87,29.11,8.19,5.23,20.522222,16.7,27.327778,8.9535,,17.205556,81.437964
US_IN_18031,2020-08-19,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,372,35,,,0,0,0,0,0,1,0,1,0,1,0,2,3,7,6,49,51,54,49,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,146,224,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,2,,4.47,11.77,6.59,,5.18,4.24,,9.65,4.0,5.41,4.94,21.42,4.47,8.71,4.47,23.77,10.12,,19.8,13.322222,26.033333,8.4074,,13.161111,66.037877
US_IN_18031,2020-08-20,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,4,0,376,35,,,0,0,0,0,0,1,1,0,1,0,0,2,3,7,6,50,52,54,50,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,148,226,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,2,3.77,8.25,7.78,6.6,5.66,,8.96,3.54,5.18,3.54,3.77,4.95,28.28,8.01,,4.01,26.86,8.01,4.48,20.383333,13.111111,27.283333,0.0508,,13.238889,63.863764
US_IN_18031,2020-08-21,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,6,1,382,36,,,0,0,1,2,0,1,0,0,2,0,0,2,4,9,6,51,52,54,52,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,151,229,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,2,,,6.66,5.23,,3.8,7.13,,7.61,,,4.04,16.64,,4.52,4.28,22.34,4.99,,21.138889,13.438889,28.772222,0.0,,14.922222,67.980054
US_IN_18031,2020-08-22,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,2,0,384,36,,,0,0,0,0,0,0,1,0,0,0,0,2,4,9,6,51,53,54,52,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,151,231,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,,,,10.81,8.95,,8.03,10.19,,4.63,,,6.79,14.51,5.87,6.48,,26.86,4.63,,22.527778,14.9,29.605556,0.0,,17.483333,73.563532
US_IN_18031,2020-08-23,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,1,0,385,36,,,0,0,0,0,0,0,0,1,0,0,0,2,4,9,6,51,53,55,52,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,151,232,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,,,5.47,10.07,6.9,6.04,4.6,7.77,,,,,,19.56,,6.9,,32.8,6.62,6.33,23.338889,16.866667,30.044444,0.1524,,18.922222,76.492867
US_IN_18031,2020-08-24,ChIJK1w7VRD5aogRxSWQ7CO4WBk,Q1124916,geoId/18031,US,United States of America,IN,Indiana,18031,Decatur County,US,USA,2,8,0,393,36,,,0,0,0,0,0,4,1,1,0,1,0,2,4,9,6,55,54,56,52,62,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,154,237,26620,13240,13380,3486,3668,3269,3133,3198,3813,3142,1812,1099,1325550,39.3,-85.5,967,79.316667,,,,,4,4.22,8.21,11.26,5.16,3.75,5.39,11.02,6.8,6.8,4.22,,5.63,19.0,3.28,5.39,3.28,36.12,6.8,3.75,25.1,18.294444,32.283333,0.536222,,19.944444,73.386083
