location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18129,2021-03-02,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,3,0,2612,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,4,5.49,9.27,6.52,,8.58,5.49,16.14,9.96,39.49,5.49,3.12963,-2.530864,9.567901,0.0,,-3.648148,61.295161
US_IN_18129,2021-03-03,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2614,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-10,4,,6.87,6.18,5.5,9.27,9.27,16.83,8.93,40.18,6.53,6.58642,-1.407407,18.185185,0.0,,-1.049383,58.334543
US_IN_18129,2021-03-04,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,0,0,2614,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-12,5,7.27,13.84,7.27,,10.73,4.84,25.95,,32.52,7.61,8.802469,0.962963,16.148148,0.0,,0.518519,56.300636
US_IN_18129,2021-03-05,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,1,2631,32,,,0,0,0,0,0,1,0,0,0,0,3,35,105,188,63,401,395,370,397,363,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1269,1322,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-13,5,7.81,,6.39,6.75,11.37,8.17,18.82,,40.84,6.04,4.839506,-0.493827,11.925926,0.0,,-4.018519,52.961551
US_IN_18129,2021-03-06,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,3,0,2634,32,,,0,0,0,0,0,0,0,1,1,1,3,35,105,188,63,401,395,371,398,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1270,1324,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-4,,7.76,10.04,7.3,7.76,10.96,7.3,19.17,,42.91,8.22,4.796296,-2.104938,11.685185,0.0,,-4.802469,50.092754
US_IN_18129,2021-03-07,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2635,32,,,0,0,0,0,0,0,0,0,1,0,3,35,105,188,63,401,395,371,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1271,1324,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,3,,,6.6,,8.79,7.47,7.92,19.35,6.6,40.9,7.47,5.604938,-2.654321,15.45679,0.0,,-3.012346,54.089414
US_IN_18129,2021-03-08,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,3,0,2638,32,,,0,0,0,1,0,0,0,1,0,0,3,35,105,189,63,401,395,372,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1273,1325,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,5,,5.34,12.46,6.05,13.17,7.48,20.29,6.05,36.67,6.41,9.277778,0.290123,19.061728,0.0,,-0.95679,49.004495
US_IN_18129,2021-03-09,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2640,32,,,0,0,0,0,0,1,0,1,0,0,3,35,105,189,63,402,395,373,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1273,1327,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,4,6.07,8.57,9.29,8.93,7.86,7.86,21.07,7.86,39.28,11.43,10.944444,2.259259,21.04321,0.0,,0.555556,49.018234
US_IN_18129,2021-03-10,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2641,32,,,0,0,0,0,0,0,1,0,0,0,3,35,105,189,63,402,396,373,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1274,1327,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-11,7,,10.5,8.33,8.33,11.22,7.6,22.81,,34.76,5.79,14.740741,8.191358,20.716049,0.0,,4.493827,50.850365
US_IN_18129,2021-03-11,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2642,32,,,0,0,0,0,0,0,0,1,0,0,3,35,105,189,63,402,396,374,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1274,1328,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,7,4.87,10.79,7.31,5.92,,8.0,13.57,,31.31,6.61,18.17284,13.314815,20.969136,12.119429,,11.469136,65.257238
US_IN_18129,2021-03-12,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2644,32,,,0,0,0,0,0,0,1,1,0,0,3,35,105,189,63,402,397,375,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1275,1329,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,-3,-17,6,5.13,10.59,6.15,6.49,9.23,5.47,14.7,,26.31,,12.259259,8.987654,17.240741,47.244,,8.518519,78.090042
US_IN_18129,2021-03-13,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2646,32,,,0,0,0,1,0,0,0,1,0,0,3,35,105,190,63,402,397,376,399,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1276,1330,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-6,,8.0,12.0,,,8.0,,17.33,,39.56,7.11,11.302469,9.0,14.641975,0.47625,,1.45679,51.060473
US_IN_18129,2021-03-14,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2648,32,,,0,0,0,0,0,0,0,1,1,0,3,35,105,190,63,402,397,377,400,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1276,1332,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-10,,,14.02,,9.77,,8.07,18.27,,37.82,,9.154321,6.240741,12.796296,0.0,,-0.382716,51.560422
US_IN_18129,2021-03-15,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,4,0,2652,32,,,0,0,0,1,0,0,0,2,0,1,3,35,105,191,63,402,397,379,400,365,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1277,1335,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,7,,7.04,10.39,10.39,6.03,6.37,16.43,4.69,32.52,5.03,9.055556,5.006173,12.12963,4.826,,2.555556,63.896674
US_IN_18129,2021-03-16,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2653,32,,,0,0,0,0,0,0,0,1,0,0,3,35,105,191,63,402,397,380,400,365,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1278,1335,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-15,5,8.94,7.91,7.22,8.6,10.66,8.6,19.95,6.88,38.52,,9.555556,5.709877,13.833333,4.261556,,7.709877,88.779883
US_IN_18129,2021-03-17,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,6,0,2638,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-11,5,5.86,9.76,6.83,4.88,11.39,6.51,27.01,5.86,34.49,6.83,10.45679,6.5,16.018519,1.705429,,8.981481,90.683105
US_IN_18129,2021-03-18,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,4,0,2657,32,,,0,0,0,0,0,1,0,2,0,1,3,35,105,191,63,403,397,382,400,366,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,1281,1336,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,5,5.35,9.03,,5.69,6.02,7.03,20.41,,37.14,4.68,12.790123,7.518519,16.012346,20.936857,,10.975309,88.943865
US_IN_18129,2021-03-19,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2659,32,,,0,0,0,0,0,0,0,0,1,1,3,35,105,191,63,403,397,382,401,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1282,1337,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,0,-14,3,,6.23,7.33,7.7,6.6,,12.1,,31.53,,6.302469,1.722222,13.283951,1.342571,,-1.271605,58.440949
US_IN_18129,2021-03-20,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2660,32,,,0,0,0,0,0,1,0,0,0,0,3,35,105,191,63,404,397,382,401,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1283,1337,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-1,,,11.05,11.05,10.57,,,13.93,,28.83,,7.388889,0.067901,16.654321,0.0,,-2.067901,51.252454
US_IN_18129,2021-03-21,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,3,0,2647,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,2,,,11.87,,,14.24,,16.14,,33.71,,9.691358,-0.246914,19.808642,0.0,,-1.382716,46.35949
US_IN_18129,2021-03-22,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2662,32,,,0,0,0,1,0,0,0,1,0,0,3,35,105,192,63,404,397,383,401,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1283,1339,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-30,6,6.45,10.74,,8.16,6.45,,17.62,6.45,39.96,6.45,12.802469,4.092593,20.407407,0.0,,3.512346,53.407096
US_IN_18129,2021-03-23,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2663,32,,,0,0,0,0,0,0,1,0,0,0,3,35,105,192,63,404,398,383,401,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1283,1340,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-30,5,6.61,9.26,9.26,,10.14,,25.57,9.26,40.11,6.61,15.45679,10.37037,19.469136,0.084667,,7.228395,58.42558
US_IN_18129,2021-03-24,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,4,0,2667,32,,,0,0,0,0,0,0,0,2,2,0,3,35,105,192,63,404,398,385,403,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1284,1343,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-30,5,,14.03,,,9.21,8.77,18.42,8.77,34.64,9.21,17.296296,12.858025,22.765432,0.0,,10.388889,63.976686
US_IN_18129,2021-03-25,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2668,32,,,0,0,0,0,0,0,0,0,1,0,3,35,105,192,63,404,398,385,404,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1285,1343,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-30,8,,9.01,,6.55,7.78,6.96,14.33,,31.53,,13.253086,8.944444,19.907407,7.220857,,9.351852,77.392169
US_IN_18129,2021-03-26,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2653,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,0,-33,7,,13.34,,8.18,9.04,7.75,22.81,,36.58,,12.993827,9.5,18.012346,7.408333,,9.074074,77.327536
US_IN_18129,2021-03-27,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2655,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-6,,,11.89,,8.09,9.99,,17.13,8.09,40.91,,13.888889,6.234568,25.364198,0.0,,9.08642,72.929035
US_IN_18129,2021-03-28,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,1,2656,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-3,,6.38,13.19,,,11.49,10.63,15.31,7.66,35.31,7.66,13.160494,8.277778,22.092593,7.910286,,6.197531,62.876464
US_IN_18129,2021-03-29,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,7,0,2675,33,,,0,0,0,1,0,2,0,2,1,1,3,35,105,193,63,406,398,387,405,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,1289,1346,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,4,6.7,7.76,7.41,8.12,9.88,10.23,11.64,,35.28,6.7,8.092593,-0.358025,17.839506,0.141111,,-1.574074,50.701286
US_IN_18129,2021-03-30,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,-1,0,2655,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-15,5,4.87,9.74,8.69,6.61,7.65,5.91,17.39,,39.64,6.96,14.197531,6.364198,23.481481,1.016,,2.179012,44.693036
US_IN_18129,2021-03-31,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,3,0,2678,33,,,0,0,0,1,0,0,0,0,2,0,3,35,105,194,63,406,398,387,407,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1292,1346,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,5,6.02,8.03,6.36,,7.36,8.03,18.06,,30.44,6.36,10.685185,6.012346,14.820988,3.852333,,0.012346,47.950728
US_IN_18129,2021-04-01,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2680,33,,,0,0,1,0,1,0,0,0,0,0,3,35,106,194,64,406,398,387,407,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1294,1346,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-17,4,,10.15,,8.05,8.4,8.05,14.36,,37.47,5.25,3.691358,-1.265432,10.580247,0.0,,-8.092593,42.247417
US_IN_18129,2021-04-02,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,4,0,2666,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-34,8,,13.5,,,,8.28,16.12,,35.28,7.41,3.074074,-3.919753,10.580247,0.0,,-8.04321,44.048686
US_IN_18129,2021-04-03,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2667,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-9,,,10.89,,7.26,8.16,,13.15,,34.47,7.71,8.166667,-1.185185,19.283951,0.0,,-4.049383,42.045117
US_IN_18129,2021-04-04,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2668,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-16,,,10.0,,,,7.5,11.5,,39.01,8.5,14.191358,4.117284,23.858025,0.0,,1.382716,42.188008
US_IN_18129,2021-04-05,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,4,0,2684,33,,,0,0,0,0,1,0,0,3,0,0,3,35,106,194,65,406,398,390,407,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,,1298,1346,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-24,4,10.79,8.71,7.05,7.88,8.3,7.05,19.09,7.47,41.5,6.22,16.388889,6.709877,25.17284,0.0,,5.203704,47.726178
US_IN_18129,2021-04-06,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2685,33,,,0,1,0,0,0,0,0,0,0,0,3,36,106,194,65,406,398,390,407,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1299,1346,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-16,3,6.25,13.19,6.6,5.55,7.99,5.55,14.93,5.55,35.07,8.68,18.635802,9.574074,26.91358,0.0,,8.753086,52.808326
US_IN_18129,2021-04-07,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2686,33,,,0,0,0,0,0,1,0,0,0,0,3,36,106,194,65,407,398,390,407,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1299,1347,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,4,5.64,12.68,,6.34,11.27,9.87,22.9,5.99,33.82,5.64,20.679012,13.240741,27.555556,0.689429,,11.203704,54.844489
US_IN_18129,2021-04-08,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2687,33,,,0,0,0,0,0,1,0,0,0,0,3,36,106,194,65,408,398,390,407,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1299,1348,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,4,,7.71,8.06,6.31,8.06,5.26,17.88,4.91,33.31,,17.753086,14.493827,24.944444,3.374571,,11.901235,68.845132
US_IN_18129,2021-04-09,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2689,33,,,0,0,0,0,0,0,0,1,1,0,3,36,106,194,65,408,398,391,408,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1300,1349,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,3,,14.26,,,5.85,,20.11,,34.73,7.68,18.314815,11.5,28.462963,0.60325,,8.425926,52.845829
US_IN_18129,2021-04-10,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,4,0,2693,33,,,0,0,1,0,0,0,2,1,0,0,3,36,107,194,65,408,400,392,408,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,1303,1350,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-6,,8.06,14.78,,,10.3,12.54,15.67,,34.03,9.4,17.598765,13.407407,24.746914,3.048,,12.197531,70.886536
US_IN_18129,2021-04-11,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2694,33,,,0,0,0,0,0,1,0,0,0,0,3,36,107,194,65,409,400,392,408,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1304,1350,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-4,,,11.3,,,14.34,6.96,8.26,8.26,33.03,9.56,13.635802,10.179012,19.944444,2.4765,,5.049383,58.033943
US_IN_18129,2021-04-12,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2695,33,,,0,0,0,0,0,1,0,0,0,0,3,36,107,194,65,410,400,392,408,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1304,1351,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-14,3,6.14,9.39,9.39,7.23,6.87,7.59,20.24,7.23,35.41,7.59,13.216049,4.697531,21.845679,0.762,,5.425926,60.094708
US_IN_18129,2021-04-13,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,2,0,2697,33,,,0,0,0,0,1,0,1,0,0,0,3,36,107,194,66,410,401,392,408,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1305,1352,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-17,3,6.82,15.08,,,10.77,10.41,17.6,5.39,31.24,6.82,14.790123,9.932099,19.555556,0.254,,5.030864,52.285467
US_IN_18129,2021-04-14,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,0,2681,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-15,4,7.68,8.38,7.33,6.98,7.68,5.24,19.54,7.33,39.44,6.28,13.358025,10.123457,18.222222,1.143,,4.012346,53.614242
