location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49041,2022-01-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,67,0,5027,22,3,9173,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-1,,,-8,9,4,7.52,7.18,6.5,11.97,9.91,15.73,,37.95,5.13,-3.339506,-10.074074,3.925926,0.169333,-9.402778,64.075221
US_UT_49041,2022-01-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,37,0,5064,22,4,9177,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,13,,,,9,3,5.23,8.02,6.97,14.29,10.11,17.08,,33.11,,-3.567901,-10.864198,3.666667,0.0,-11.201389,57.803639
US_UT_49041,2022-01-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,34,0,5098,22,6,9183,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,9,,,-12,9,,4.82,9.0,4.82,12.85,7.71,19.6,6.1,24.42,4.82,-4.530864,-11.790123,3.666667,0.0,-12.340278,54.972319
US_UT_49041,2022-01-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5098,22,4,9187,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,13,,,-5,13,,7.32,9.15,,10.25,6.96,19.77,,26.73,,-4.395062,-12.37037,5.364198,0.0,-12.201389,55.085747
US_UT_49041,2022-01-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5098,22,4,9191,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-20,-7,,,,6.2,12.04,11.67,14.96,,34.66,,-3.462963,-11.561728,6.932099,0.0,-11.666667,54.501852
US_UT_49041,2022-01-31,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,32,1,5130,23,0,9191,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-1,,,0,12,3,5.76,9.15,7.79,15.58,6.1,16.94,,34.21,6.1,-0.961111,-10.005556,10.333333,0.0,-11.314815,46.694789
US_UT_49041,2022-02-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,42,0,5172,23,3,9194,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-13,12,4,8.58,10.29,6.18,11.32,7.21,19.56,5.83,31.91,5.15,-1.688889,-8.3,8.622222,0.0,-11.91358,46.599228
US_UT_49041,2022-02-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,21,1,5193,24,2,9196,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-1,,,-15,17,4,6.14,6.79,6.79,8.08,5.82,21.33,4.53,33.62,,-6.066667,-10.761111,0.588889,0.0254,-14.91358,50.823856
US_UT_49041,2022-02-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,32,0,5225,24,0,9196,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,9,,,,12,4,4.85,7.11,4.52,11.31,5.17,20.04,,25.53,7.11,-7.144444,-13.566667,-0.35,0.0,-16.08642,49.9295
US_UT_49041,2022-02-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,27,0,5252,24,33,9229,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,5,,,-8,11,,,4.83,,8.45,6.94,15.08,6.94,31.37,,-6.105556,-13.7,2.65,0.0,-13.567901,56.914223
US_UT_49041,2022-02-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5252,24,15,9244,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,17,,,-16,7,,5.9,,9.22,12.9,7.37,18.07,,35.03,,-4.35,-12.95,6.427778,0.0,-12.753086,52.635154
US_UT_49041,2022-02-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5252,24,2,9246,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-22,-9,,5.4,6.12,,11.16,7.2,23.41,7.2,33.49,,-1.261111,-10.172222,6.772222,0.0,-11.030864,49.109429
US_UT_49041,2022-02-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,35,0,5287,24,0,9246,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,-20,17,0,6.07,,7.29,9.41,8.8,19.43,7.89,26.11,4.86,-1.016667,-9.172222,8.333333,0.0,-10.450617,50.045385
US_UT_49041,2022-02-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,21,0,5308,24,31,9277,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,0,14,2,7.12,,8.09,5.82,8.09,13.91,4.85,38.49,5.5,-0.205556,-9.111111,10.777778,0.0,-9.932099,49.984345
US_UT_49041,2022-02-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,14,0,5322,24,4,9281,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,1,,,-12,9,1,6.45,4.51,9.35,9.67,7.73,16.11,,33.19,,2.055556,-6.209877,11.691358,0.0,-9.541667,44.3701
US_UT_49041,2022-02-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,5326,24,16,9297,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,17,,,,12,2,4.43,7.28,,8.23,6.96,18.99,10.44,26.58,7.28,3.166667,-5.144444,11.777778,0.0,-5.006173,56.516693
US_UT_49041,2022-02-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,10,0,5336,24,1,9298,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,,,-11,6,,4.99,7.18,9.67,7.8,8.43,16.54,,29.02,,4.127778,-4.672222,13.905556,0.0,-5.012346,54.337126
US_UT_49041,2022-02-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5336,24,8,9306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,25,,,-16,5,,7.53,8.97,,8.97,8.25,19.73,6.1,34.43,5.74,2.605556,-6.511111,12.927778,0.0,-8.691358,44.074427
US_UT_49041,2022-02-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5336,24,0,9306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-27,-13,,6.6,,,11.37,,17.24,,32.64,6.6,1.538889,-7.316667,12.538889,0.0,-10.67284,40.86093
US_UT_49041,2022-02-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,23,1,5359,25,0,9306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,19,,,-16,16,0,,6.05,8.59,10.5,6.05,22.92,,31.83,4.77,2.922222,-6.705556,13.955556,0.0,-10.185185,38.354826
US_UT_49041,2022-02-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,5361,25,0,9306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-14,13,3,5.66,7.54,5.97,11.32,5.03,20.75,,30.18,,5.477778,-1.172222,13.255556,0.0,-10.888889,31.167976
US_UT_49041,2022-02-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,5368,25,50,9356,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,-16,15,3,5.91,9.16,6.5,7.68,9.75,12.7,4.73,37.51,,1.405556,-2.894444,10.216667,0.084667,-5.641975,62.030166
US_UT_49041,2022-02-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,6,0,5374,25,9,9365,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,36,,,,15,1,4.36,7.48,5.92,11.84,11.84,18.39,6.23,34.28,4.99,-0.738889,-6.533333,5.611111,0.112889,-7.888889,60.285201
US_UT_49041,2022-02-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,6,0,5380,25,0,9365,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,17,,,23,12,,,8.05,6.04,12.41,7.38,16.77,,32.2,,0.422222,-7.038889,9.422222,0.0,-9.302469,49.787992
US_UT_49041,2022-02-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5380,25,4,9369,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,-12,5,,,,6.17,9.07,,17.77,,26.48,,1.35,-7.811111,12.166667,0.0,-8.691358,48.012981
US_UT_49041,2022-02-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5380,25,0,9369,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-5,-14,,8.03,6.57,6.21,15.69,,15.69,,25.91,,3.833333,-6.0,14.05,0.0,-10.246914,35.894133
US_UT_49041,2022-02-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5380,25,0,9369,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,13,,,-10,-18,7,7.88,6.85,6.85,12.33,5.48,18.83,,30.13,5.48,4.494444,-3.361111,12.766667,0.056444,-7.950617,42.469069
US_UT_49041,2022-02-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,15,0,5395,25,1,9370,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-17,9,5,6.65,9.98,6.05,12.7,10.59,21.77,4.23,30.85,,-2.911111,-7.888889,3.294444,1.665111,-6.438272,77.654909
US_UT_49041,2022-02-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,1,5397,26,0,9370,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-8,,,-17,10,6,5.53,5.84,,11.68,9.22,20.9,,30.43,4.61,-3.505556,-7.533333,1.144444,3.189111,-6.185185,82.466437
US_UT_49041,2022-02-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,5400,26,17,9387,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,34,,,,9,3,4.7,5.96,5.01,9.4,6.58,19.43,4.7,29.78,,-8.394444,-15.138889,-1.25,1.749778,-13.197531,70.638042
US_UT_49041,2022-02-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,5402,26,1,9388,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,13,,,-16,11,,4.86,6.48,5.5,10.36,8.1,19.75,,25.58,,-7.361111,-14.916667,-0.633333,0.0,-13.141975,64.756571
US_UT_49041,2022-02-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5402,26,0,9388,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,-7,6,,,5.37,6.81,11.11,7.52,24.01,,34.4,,-7.916667,-16.005556,0.094444,0.0,-14.345679,61.619891
US_UT_49041,2022-02-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5402,26,0,9388,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-10,-12,,7.28,10.56,5.83,15.66,8.38,18.21,6.19,33.14,7.28,-6.111111,-14.822222,2.783333,0.0,-13.166667,58.961449
US_UT_49041,2022-02-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,11,0,5413,26,0,9388,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,-8,11,0,5.39,7.93,5.71,17.12,,17.75,,33.61,6.02,-1.688889,-11.205556,8.766667,0.0,-9.234568,58.319135
US_UT_49041,2022-03-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5414,26,0,9388,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-8,10,2,,7.93,6.34,11.1,11.1,26.64,,31.71,6.66,2.155556,-7.972222,13.272222,0.0,-6.641975,53.678364
US_UT_49041,2022-03-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,1,5418,27,0,9388,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,27,,,11,10,1,,6.38,10.73,11.31,5.51,20.88,,31.02,4.64,5.266667,-4.394444,16.861111,0.0,-3.648148,53.757747
US_UT_49041,2022-03-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5419,27,9,9397,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,41,,,,11,1,4.26,8.23,8.52,9.37,4.83,21.86,3.97,29.52,4.26,7.45,-1.711111,17.466667,0.0,-3.012346,47.624041
US_UT_49041,2022-03-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5420,27,0,9397,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,13,,,5,9,3,5.0,7.36,5.3,10.0,4.71,20.3,,27.95,4.71,8.0,1.622222,16.316667,0.0,-3.67284,44.47298
US_UT_49041,2022-03-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5420,27,0,9397,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,14,,,-16,9,,,8.36,8.36,13.81,8.0,19.63,8.0,30.17,5.82,4.172222,0.216667,10.105556,0.620889,-1.364198,68.45317
US_UT_49041,2022-03-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5420,27,1,9398,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-27,-15,,8.7,10.15,6.52,14.5,7.61,19.93,5.8,39.51,7.97,-1.438889,-5.655556,4.311111,1.834444,-5.91358,72.836314
US_UT_49041,2022-03-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5420,27,0,9398,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,12,,,-9,13,1,4.98,5.86,7.03,9.07,14.93,16.68,,33.08,4.68,-1.866667,-7.255556,3.3,0.310444,-8.561728,60.840013
US_UT_49041,2022-03-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,1,5420,28,16,9414,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,0,8,3,,6.03,5.42,14.77,9.04,19.29,4.22,33.45,,-2.1,-8.216667,5.877778,0.0,-10.364198,53.655179
US_UT_49041,2022-03-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5420,28,4,9418,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,8,,,-19,6,3,,8.09,8.09,8.77,5.39,19.89,,31.02,,1.761111,-5.427778,7.838889,0.028222,-6.45679,56.717033
US_UT_49041,2022-03-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,1,5421,29,0,9418,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,8,,,,10,3,6.04,8.39,11.41,7.72,10.41,20.81,,35.92,,-1.833333,-5.805556,5.505556,0.4064,-8.62963,61.014048
US_UT_49041,2022-03-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,1,5422,30,0,9418,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,3,,,17,11,3,,6.79,9.3,8.22,7.15,15.38,6.08,28.25,6.08,-3.955556,-10.983333,6.183333,0.1016,-14.901235,43.529446
US_UT_49041,2022-03-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5422,30,0,9418,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,11,,,4,2,,6.02,,16.17,9.4,6.77,12.79,,31.21,,1.366667,-7.777778,11.738889,0.0,-10.845679,40.78223
US_UT_49041,2022-03-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5422,30,0,9418,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,12,-15,,,6.05,8.32,10.58,,18.9,7.94,30.24,,4.566667,-3.022222,12.483333,0.0,-6.882716,43.95797
US_UT_49041,2022-03-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5422,30,0,9418,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,14,,,5,10,0,4.79,,5.99,8.68,6.59,20.36,,29.64,,3.783333,-3.833333,11.6,0.0254,-5.135802,53.234044
US_UT_49041,2022-03-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5423,30,17,9435,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,9,13,2,4.96,8.37,7.44,6.82,8.37,19.52,,30.68,,5.361111,-3.527778,17.083333,0.0,-7.061728,40.688966
US_UT_49041,2022-03-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5424,30,0,9435,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,12,,,6,11,3,6.9,8.1,8.7,10.2,5.1,15.9,,27.9,4.5,7.333333,0.516667,15.888889,0.254,-1.067901,56.679354
US_UT_49041,2022-03-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5424,30,0,9435,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,,12,1,4.16,7.73,4.76,7.43,8.92,13.08,5.95,32.99,,3.527778,-3.022222,10.222222,1.3462,-6.061728,50.464449
US_UT_49041,2022-03-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5424,30,2,9437,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,27,8,2,5.26,6.5,8.05,4.64,6.81,15.78,,28.47,5.26,4.583333,-3.427778,13.25,0.0,-7.018519,43.894158
US_UT_49041,2022-03-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5424,30,0,9437,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,36,,,20,4,,,7.73,7.73,,11.2,15.45,,38.25,6.18,5.816667,-2.266667,15.005556,0.0,-7.209877,39.32643
US_UT_49041,2022-03-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5424,30,0,9437,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,1,-12,,5.72,8.93,6.79,9.29,6.79,13.94,7.86,30.01,6.43,7.244444,-0.655556,14.422222,0.762,-5.796296,41.008967
US_UT_49041,2022-03-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5424,30,0,9437,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,19,,,1,12,1,5.23,9.87,5.23,6.97,,15.97,6.1,30.78,6.97,2.072222,-3.422222,10.377778,0.9144,-8.808642,45.564842
US_UT_49041,2022-03-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5424,30,0,9437,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,9,14,3,7.82,7.82,11.87,7.82,6.66,13.61,,32.15,,4.6,-2.172222,11.305556,0.0254,-6.475309,45.350294
US_UT_49041,2022-03-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,5427,30,25,9462,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,6,13,1,6.37,7.58,9.4,9.1,10.01,15.17,7.28,31.25,,5.138889,-4.472222,15.566667,0.0,-7.185185,41.539473
US_UT_49041,2022-03-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5427,30,0,9462,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,27,,,,11,1,4.49,7.69,7.69,8.33,6.09,15.06,5.12,29.79,5.77,8.95,-2.483333,20.266667,0.0,-6.037037,35.571291
US_UT_49041,2022-03-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5427,30,0,9462,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,7,,,37,5,2,6.2,8.39,7.29,8.02,8.39,19.33,,26.62,6.93,11.744444,0.244444,23.661111,0.0,-4.296296,33.015477
US_UT_49041,2022-03-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5427,30,0,9462,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,29,7,,6.01,10.42,,8.82,7.22,19.64,,28.06,,14.711111,2.988889,24.833333,0.0,-5.919753,24.086179
